"","sexo","comuna","1990","1992","1994","1996","1998","2000","2003","2006","2009","2011","2013","2015"
"96","Hombre","Porvenir",43488,75110,107100,140000,150600,182600,198800,185885,408850,388370,3e+05,4e+05
"97","Hombre","Pozo Almonte",50840,88065,105910,150000,180720,167500,2e+05,257988,309400,344610,4e+05,4e+05
"98","Hombre","Providencia",241600,536500,535500,612900,799943,8e+05,889200,555500,1105000,1203400,1e+06,1137786
"99","Hombre","Pucón",36240,49678,75650,65000,87348,120000,120000,158080,193375,218800,240000,290000
"100","Hombre","Pudahuel",51944,78280,101745,140000,168428,180000,197600,222200,276250,306320,3e+05,350000
"101","Hombre","Puente Alto",59400,107300,128520,150000,180720,2e+05,205682,232300,265200,328200,3e+05,350000
"102","Hombre","Puerto Montt",42280,64380,90780,112365,140560,140000,180000,181800,221000,273500,250000,3e+05
"103","Hombre","Puerto Octay",33687,53650,55692,NA,NA,1e+05,120000,143420,181220,199108,220000,3e+05
"104","Hombre","Puerto Varas",52920,167976,90780,81720,151732,136950,150000,181800,246480,246150,3e+05,250000
"105","Hombre","Punta Arenas",59400,85840,139230,150000,195500,2e+05,235000,272700,331500,382900,4e+05,450000
"106","Hombre","Purranque",31408,42920,68085,90968,80822,1e+05,116780,136350,182325,199108,210000,247500
"107","Hombre","Quilicura",43668,75110,107100,NA,180720,180000,2e+05,219070,276250,328200,3e+05,4e+05
"108","Hombre","Quillón",31408,40774,44691,NA,NA,80000,98400,131300,176800,240680,212500,263686
"109","Hombre","Quillota",36240,59981,74970,1e+05,117300,147017,163992,151500,221000,240680,295500,3e+05
"110","Hombre","Quilpué",64714,86360,91035,150000,180720,177122,198014,191900,265200,278970,3e+05,350000
"111","Hombre","Quinta Normal",54360,88065,107100,150000,180720,164340,197600,202000,276250,273500,3e+05,350000
"112","Hombre","Rancagua",72480,117420,149940,140000,156400,150000,2e+05,232300,243100,328200,3e+05,350000
"113","Hombre","Renaico",49500,51504,57834,NA,NA,1e+05,110500,136350,182325,199108,210000,241000
"114","Hombre","Renca",48320,75110,97368,125762,154504,150000,180000,202000,230455,251620,3e+05,320000
"115","Hombre","Rengo",44696,59820,69615,84000,99396,110000,140000,138370,221000,273500,230000,280000
"116","Hombre","Saavedra",27096,58710,13869,61290,NA,73040,59280,80800,123240,164320,155868,240000
"117","Hombre","San Antonio",36240,85840,85680,122580,123604,146080,150000,162746,221000,273500,280000,3e+05
"118","Hombre","San Bernardo",60400,75110,128520,122580,156400,170000,160000,202000,254150,257201,3e+05,320000
"119","Hombre","San Clemente",31408,43993,58905,65000,80320,93650,103232,136350,182325,204578,210000,241000
"120","Hombre","San Felipe",41072,64380,90780,1e+05,136502,140000,150000,161600,243100,218800,270000,3e+05
"121","Hombre","San Fernando",42425,80475,85680,90000,120480,130000,130000,166650,201006,218800,227000,280000
"122","Hombre","San Joaquín",49500,93888,115881,NA,170680,165000,160000,202000,272581,236524,3e+05,4e+05
"123","Hombre","San José de Maipo",51084,80475,105910,NA,150600,153500,2e+05,202000,276250,328640,281246,471623
"124","Hombre","San Miguel",60400,107300,139230,2e+05,234600,181300,296400,325725,410800,328200,4e+05,5e+05
"125","Hombre","San Nicolás",29700,40774,51408,NA,NA,90500,115000,121200,176800,196920,210000,250000
"126","Hombre","San Pedro",32616,58710,64260,NA,110440,120000,150000,161600,221000,306320,2e+05,3e+05
"127","Hombre","San Ramón",42570,69209,107100,130000,150600,150000,165000,202000,242339,316916,279500,3e+05
"128","Hombre","San Vicente",36240,53650,64260,1e+05,96384,112500,120000,131300,184535,257704,240000,281469
"129","Hombre","Santa Cruz",31408,40774,55692,80000,90360,120000,120000,141400,182325,206630,250000,250000
"130","Hombre","Santiago",60400,96570,192780,2e+05,200800,255640,253440,303000,331500,492300,480000,420000
"131","Hombre","Sierra Gorda",72480,97746,107100,180000,195780,180000,220000,222200,309400,393840,390000,4e+05
"132","Hombre","Talagante",42570,64380,91035,102150,140560,146080,197577,202000,221000,251620,280000,310000
"133","Hombre","Talca",48320,58862,85680,110000,135540,150000,144771,151500,246480,273500,260000,3e+05
"134","Hombre","Talcahuano",59400,64380,96390,140000,145580,180000,160000,202000,265200,318150,310000,3e+05
"135","Hombre","Temuco",48320,64380,85680,122580,151818,186000,180000,197600,232050,278970,250000,3e+05
"136","Hombre","Teno",31408,53650,64260,61290,80320,1e+05,112098,136350,182325,202390,210000,253472
"137","Hombre","Teodoro Schmidt",29700,49894,NA,81422,58650,85896,1e+05,116349,145340,184860,130000,240000
"138","Hombre","Tierra Amarilla",48320,78280,89964,93000,117300,131472,130000,196950,221000,328200,350000,380000
"139","Hombre","Tiltil",48320,64380,85680,NA,120480,146080,150000,181800,268936,359900,3e+05,380000
"140","Hombre","Tocopilla",54360,85840,96390,155000,160640,180000,2e+05,242400,309400,437600,3e+05,310000
"141","Hombre","Toltén",29700,48925,45594,NA,NA,95000,98800,101000,182325,205400,180000,2e+05
"142","Hombre","Tomé",45904,61161,85680,95469,117300,112000,150000,138345,202485,205400,220000,3e+05
"143","Hombre","Traiguén",40336,51504,75650,70000,80320,105425,112000,136350,176800,196920,210000,241000
"144","Hombre","Valdivia",48320,64380,85680,114078,120480,130000,178828,181800,205400,273500,250000,3e+05
"145","Hombre","Vallenar",60400,75110,104363,120000,150600,148040,167960,186850,255210,328200,320000,350000
"146","Hombre","Valparaíso",49500,75110,107100,120000,140560,150000,166854,202000,221000,273500,280000,3e+05
"147","Hombre","Victoria",31408,42920,55692,65000,85340,1e+05,115000,131300,182325,196920,210000,245000
"148","Hombre","Villa Alegre",31408,48285,55692,80000,98725,1e+05,105000,131300,176800,199108,210000,245000
"149","Hombre","Villa Alemana",72480,123090,128520,150000,170680,188712,197600,212100,308100,308100,3e+05,330000
"150","Hombre","Villarrica",58692,83050,88230,90000,100400,109560,130000,136350,221000,204578,210000,250000
"151","Hombre","Viña del Mar",60400,85840,128520,122580,188946,2e+05,2e+05,181800,265200,308100,3e+05,370000
"152","Mujer","Alhué",32616,46139,61319,NA,90128,82085,120000,136350,198900,196920,250000,240000
"153","Mujer","Andacollo",34128,45066,42840,67500,95795,90000,101000,103020,176800,206630,2e+05,190000
"154","Mujer","Angol",42280,41418,58905,68500,80320,84500,115000,110090,182325,196920,220000,250000
"155","Mujer","Antofagasta",54360,59015,78718,110640,130520,153384,135000,161600,212712,273500,290000,3e+05
"156","Mujer","Arica",36240,59015,90780,90000,117300,1e+05,120000,136350,198900,218800,2e+05,240000
"157","Mujer","Aysén",44696,59015,64260,80000,108432,110000,140000,161600,221000,218800,250000,290000
"158","Mujer","Buin",36240,48285,64260,NA,110440,1e+05,120000,136350,204425,203484,220000,267500
"159","Mujer","Bulnes",31408,41096,60520,NA,NA,70000,104340,131300,154700,191450,182600,230500
"160","Mujer","Calama",39600,48925,74970,87500,97750,1e+05,150000,171700,221832,273500,250000,320000
"161","Mujer","Calera",33824,41418,74970,76000,80822,1e+05,120000,136350,176800,196920,201680,240000
"162","Mujer","Calera de Tango",36240,57942,64474,141000,97750,120000,150000,151500,198900,218800,220000,240500
"163","Mujer","Cartagena",31408,32190,75650,102150,100400,91726,99400,121200,182325,203484,188655,250000
"164","Mujer","Casablanca",30723,83005,64260,62488,92368,1e+05,1e+05,136350,165750,199108,210000,225000
"165","Mujer","Castro",33824,53650,90780,NA,NA,102500,127500,136350,182325,213330,210000,250000
"166","Mujer","Cauquenes",30200,39140,58642,65000,80320,98000,115000,101000,169678,164210,207500,242020
"167","Mujer","Cerro Navia",31408,51504,74970,81720,105420,120000,120000,136350,198900,196920,220000,241000
"168","Mujer","Chañaral",34732,61330,73899,90000,90360,1e+05,115000,118560,221000,199108,210000,281500
"169","Mujer","Chillán",33378,46676,64260,99000,98350,1e+05,115000,128270,198900,196920,210000,250000
"170","Mujer","Chimbarongo",31408,57942,64260,64000,81655,92650,93000,116150,182325,196920,210000,240000
"171","Mujer","Chonchi",31408,46139,50872,NA,NA,1e+05,105000,136350,182325,199108,198000,240000
