"","sexo","comuna","1990","1992","1994","1996","1998","2000","2003","2006","2009","2011","2013","2015"
"171","Mujer","Chonchi",44420,55480,71664,NA,NA,116363,176263,157353,244872,322196,201538,310490
"172","Mujer","Coihueco",32386,45488,82101,55373,67467,125049,117468,120843,149112,203679,194202,204604
"173","Mujer","Colina",40450,66154,82194,104302,155874,164662,247090,242303,272232,339141,223534,281313
"174","Mujer","Collipulli",66228,43354,171861,114440,106493,114297,137374,163427,166332,295436,224789,285804
"175","Mujer","Combarbalá",29713,45409,77525,105044,101153,144348,163549,166945,236314,193970,208068,312767
"176","Mujer","Concepción",57796,92017,141218,145941,219809,180286,231304,267974,294439,419666,360347,384196
"177","Mujer","Conchalí",62877,72317,100811,114927,153698,198669,198246,192825,250593,286400,251145,306337
"178","Mujer","Constitución",92843,84494,101983,111971,128602,159918,151945,148949,297259,300533,267588,302538
"179","Mujer","Copiapó",61536,110016,103418,150401,155269,230276,167527,238519,238812,340574,393520,419925
"180","Mujer","Coquimbo",51481,87550,74699,110908,173019,161848,149879,167104,252213,260190,284397,314429
"181","Mujer","Coronel",47441,59811,71279,88579,138521,133092,192235,191685,270564,326002,231873,289553
"182","Mujer","Coyhaique",63489,68783,110188,129565,158658,197052,258845,224784,363675,400441,370878,442068
"183","Mujer","Curacautín",29099,53373,248371,70516,133618,114046,163687,160130,149412,298377,257485,289165
"184","Mujer","Curacaví",47220,67152,86321,101374,165964,215905,165250,225792,232096,315305,220331,348200
"185","Mujer","Curanilahue",59054,61623,65056,110136,147719,145343,167121,189466,192414,201249,273891,267840
"186","Mujer","Curicó",60218,82674,106792,110901,156048,184463,160233,275523,353926,324640,286139,324059
"187","Mujer","Diego de Almagro",44562,151018,101601,149893,136171,151523,209118,191506,284723,398547,395603,396759
"188","Mujer","Doñihue",33647,58617,67573,97400,90238,97790,152919,233776,258073,260042,232967,305145
"189","Mujer","El Monte",34710,101007,81369,NA,109516,154648,145496,302912,264585,433621,272171,373509
"190","Mujer","Estación Central",58902,108303,108708,165467,171952,167499,206832,234820,294229,319169,303722,330868
"191","Mujer","Freirina",53454,62817,56608,115820,114229,130601,141624,168776,210333,297127,225440,292048
"192","Mujer","Fresia",76672,84408,90428,NA,NA,151182,203471,226161,322231,232408,187940,283955
"193","Mujer","Hualañé",42889,145338,77622,NA,NA,141151,100337,224004,195223,220563,250122,228670
"194","Mujer","Hualqui",38214,71363,68704,NA,NA,109213,158616,169460,166328,173800,175189,229659
"195","Mujer","Huasco",28992,63329,96732,NA,135701,137952,179563,211294,250130,279686,243526,298540
"196","Mujer","Illapel",36613,59919,83103,99226,115308,120056,136822,180453,222019,345186,293164,286640
"197","Mujer","Iquique",118324,121014,128532,180897,215434,171338,219657,201285,325480,366646,410100,429092
"198","Mujer","Isla de Maipo",47834,60009,96397,179154,127975,150385,155001,191096,250285,196763,269283,287740
"199","Mujer","La Cisterna",41017,107939,173638,192839,222154,214234,276877,305758,348024,283106,454609,421275
"200","Mujer","La Florida",58102,85327,141480,176712,207773,207985,236471,290227,301291,338004,357814,386243
"201","Mujer","La Granja",38537,77575,93192,114933,143820,145431,159029,195288,261044,292734,235329,307683
"202","Mujer","La Ligua",49815,90729,97572,122986,122517,129850,160275,209777,193653,257588,214048,270609
"203","Mujer","La Pintana",35906,60611,74495,109656,105629,117306,125042,147705,177128,235167,213988,224744
"204","Mujer","La Reina",111933,196091,269992,282212,485190,427123,488267,513743,687153,736040,735271,770705
"205","Mujer","La Serena",54683,64121,97320,155021,189088,179912,271728,252636,258690,296423,287078,354155
"206","Mujer","La Unión",53975,123015,73520,115814,157872,221670,141394,176770,222868,281685,289000,243973
"207","Mujer","Lampa",51322,59429,108634,NA,139685,141840,176512,168697,236383,242926,280030,390606
"208","Mujer","Las Condes",111637,207143,414484,484412,473400,533311,552994,751085,836052,1024376,933298,966023
"209","Mujer","Lebu",37143,52239,77806,116700,115052,122778,166718,130691,175208,252901,195500,322267
"210","Mujer","Linares",40937,68398,80116,109024,130935,159874,154709,158705,226850,220283,225136,264454
"211","Mujer","Llanquihue",63397,74729,74002,NA,NA,NA,150360,198426,234508,376999,325618,362990
"212","Mujer","Lo Prado",54002,93910,136868,127101,161995,160508,167841,194774,283536,260419,253072,264970
"213","Mujer","Longaví",58572,57563,68496,68319,69812,94496,99311,123713,172037,177654,176980,271140
"214","Mujer","Los Álamos",39768,87539,83239,NA,NA,200974,160540,158552,190433,241639,248156,285333
"215","Mujer","Los Andes",34862,82354,100784,135002,163701,209772,177031,224124,283994,424913,271404,368539
"216","Mujer","Los Ángeles",54552,73415,98068,124437,163913,183217,196177,173344,279673,260468,287476,318701
"217","Mujer","Los Vilos",33604,78966,78705,NA,138316,178825,171066,210279,194815,204482,230684,258575
"218","Mujer","Lota",45871,53477,53087,90925,116664,115807,166363,157078,211177,225559,263119,260072
"219","Mujer","Machalí",52321,52234,180099,96099,179917,126935,174111,203776,236862,390225,353125,400935
"220","Mujer","Macul",68064,91756,144246,175375,214611,211399,300626,209203,308965,310599,347367,419148
"221","Mujer","Maipú",68246,80892,159040,157220,195556,191817,216913,244538,343053,394075,333292,386873
"222","Mujer","María Pinto",32023,45836,71687,70514,134083,135063,127626,156966,211262,203742,340926,322240
"223","Mujer","Mariquina",39037,67702,89755,NA,NA,NA,189034,157509,237394,262696,191406,243096
"224","Mujer","Maullín",19883,65626,63964,108773,124371,93114,181965,210986,155280,265474,237597,312026
"225","Mujer","Mejillones",81107,90547,122874,220923,145656,191720,186158,229600,270505,360960,338105,422767
"226","Mujer","Melipilla",61912,78404,85272,147131,139983,157719,186385,190573,287815,357832,246302,331904
"227","Mujer","Molina",34393,42275,70093,83404,115019,120618,128590,164447,267373,233725,214389,295846
"228","Mujer","Mostazal",37227,57873,NA,90228,98683,128699,150905,169368,223917,272926,242210,316283
"229","Mujer","Mulchén",41901,48751,60928,213219,115871,121262,156313,138465,188285,246467,248292,263052
"230","Mujer","Natales",49453,64509,110938,101895,128931,162108,201476,227845,314909,384715,300502,414134
"231","Mujer","Nogales",30956,41249,79851,120834,130733,211043,147283,170385,234488,243885,216023,252360
"232","Mujer","Ñuñoa",118572,164573,218560,344257,438673,407413,427707,518292,473607,785533,788491,751191
"233","Mujer","Osorno",50142,72164,105131,123240,129025,209740,203497,231580,231826,301140,309987,296023
"234","Mujer","Ovalle",46090,88880,77738,114801,120717,179971,175210,168270,207240,244606,255489,273072
"235","Mujer","Paillaco",39891,85316,72182,NA,NA,NA,128710,155060,176733,267370,222785,213907
