school_id,school_original_es,school_es
1481,COLEGIO INGLES RELIGIOSAS PASIONISTAS,Colegio Ingl\u00e9s Religiosas Pasionistas
1482,COLEGIO LIMACHE COLLEGE,Colegio Limache College
1500,COLEGIO PART. IGNACIO CARRERA PINTO,Colegio Particular Ignacio Carrera Pinto
1579,LICEO SANTA TERESA,Liceo Santa Teresa
1580,COLEGIO PRESBIT. DAVID TRUMBULL,Colegio Presbiteriano David Trumbull
1581,LICEO JUANA ROSS DE EDWARDS,Liceo Juana Ross de Edwards
1582,COLEGIO LUTERANO CONCORDIA,Colegio Luterano Concordia
1584,COLEGIO NOCTURNO RUBEN CASTRO,Colegio Nocturno Rub\u00e9n Castro
1585,LICEO COEDUCACIONAL LA IGUALDAD,Liceo Coeducacional la Igualdad
1586,COLEGIO CARLOS COUSINO,Colegio Carlos Cousi\u00f1o
1587,COLEGIO MARIA AUXILIADORA,Colegio Mar\u00eda Auxiliadora
1588,COLEGIO NTRA.SRA.DE LA MISERICORDIA,Colegio Ntra. Se\u00f1ora de la Misericordia
1590,COLEGIO SALESIANO VALPARAISO,Colegio Salesiano Valpara\u00edso
1594,COLEGIO SAN DAMIAN DE MOLOKAI,Colegio San Dami\u00e1n de Molokai
1597,ESCUELA PARTICULAR SAN LUIS,Escuela Particular San Luis
1600,COLEGIO PATROCINIO SAN JOSE,Colegio Patrocinio San Jos\u00e9
1604,COLEGIO LEONARDO MURIALDO,Colegio Leonardo Murialdo
1607,COLEGIO TERESITA DE LISIEUX,Colegio Teresita de Lisieux
1610,COLEGIO ALBERTO HURTADO SEGUNDO,Colegio Alberto Hurtado Segundo
1617,COLEGIO DABRUNA,Colegio Dabruna
1619,COLEGIO PARTICULAR JUNIOR SCHOOL 2,Colegio Particular Junior School 2
1632,COL. IDA.CONCEPC. NTRA.SRA.LOURDES,Colegio Inmaculada Concepci\u00f3n Ntra. Se\u00f1ora de Lourdes
1635,COLEGIO AGUSTIN EDWARDS,Colegio Agust\u00edn Edwards
1653,COLEGIO SAN VICENTE,Colegio San Vicente
1734,COLEGIO RUBEN CASTRO-DIURNO,Colegio Rub\u00e9n Castro-Diurno
1735,LICEO PARROQUIAL SAN ANTONIO,Liceo Parroquial San Antonio
1738,LICEO NUESTRA SRA.DE LA PAZ,Liceo Nuestra Se\u00f1ora de la Paz
1739,ESC. DE TRIPULANTES Y PORTUARIA DE VALPARAISO,Escuela de Tripulantes y Portuaria de Valpara\u00edso
1741,LICEO SANTA TERESA DE LOS ANDES,Liceo Santa Teresa de Los Andes
1742,COLEGIO SAN AGUSTIN,Colegio San Agust\u00edn
1743,COL.PARROQUIAL SANTA MARIA GORETTI,Colegio Parroquial Santa Mar\u00eda Goretti
1744,LICEO VESPERTINO JUAN XXIII,Liceo Vespertino Juan XXIII
1745,INSTITUTO COMERCIAL NTRA.SRA.DE LOURDES,Instituto Comercial Ntra. Se\u00f1ora de Lourdes
1747,LICEO JOSE CORTES BROWN,Liceo Jos\u00e9 Cort\u00e9s Brown
1749,COLEGIO EXCMO. CARDENAL RAUL SILVA HENRIQUEZ,Colegio Excmo. Cardenal Ra\u00fal Silva Henr\u00edquez
1750,COL. INMACULADA DE LOURDES,Colegio Inmaculada de Lourdes
1755,COLEGIO ANA MARIA JANER,Colegio Ana Mar\u00eda Janer
1756,COLEGIO CLAUDIO MATTE,Colegio Claudio Matte
1757,COLEGIO ACONCAGUA,Colegio Aconcagua
1761,COLEGIO FRIENDLY HIGH SCHOOL,Colegio Friendly High School
1769,COLEGIO RAYEN CAVEN,Colegio Ray\u00e9n Caven
1786,COLEGIO INGLES SAN PATRICIO,Colegio Ingl\u00e9s San Patricio
1795,COLEGIO SAN IGNACIO,Colegio San Ignacio
1801,COLEGIO MARIA AUXILIADORA,Colegio Mar\u00eda Auxiliadora
1858,COLEGIO DON ORIONE,Colegio Don Orione
1859,COLEGIO SANTA FILOMENA,Colegio Santa Filomena
1860,COLEGIO INGLES,Colegio Ingl\u00e9s
1908,LICEO DE NINAS JAVIERA CARRERA,Liceo de Ni\u00f1as Javiera Carrera
1909,COLEGIO LIAHONA,Colegio Liahona
1910,COLEGIO CARLOS CONDELL,Colegio Carlos Condell
1911,COLEGIO CREP,Colegio CREP
1913,LICEO RODRIGO DE ARAYA,Liceo Rodrigo de Araya
1914,LICEO JUAN XXIII EL BELLOTO,Liceo Juan XXIII El Belloto
1918,COLEGIO LOS LEONES DE QUILPUE,Colegio Los Leones de Quilpu\u00e9
1919,COLEGIO H. F. CAMILO HENRIQUEZ,Colegio H. F. Camilo Henr\u00edquez
1920,COLEGIO ADVENTISTA,Colegio Adventista
1923,COLEGIO CRISTIANO DE QUILPUE,Colegio Cristiano de Quilpu\u00e9
1934,COLEGIO ESPERANZA,Colegio Esperanza
1941,COLEGIO EL BELLOTO,Colegio El Belloto
1977,COLEGIO NACIONAL,Colegio Nacional
1980,COLEGIO PARTICULAR JEAN PIAGET,Colegio Particular Jean Piaget
1987,COLEGIO NUEVO CHILENO BRITANICO,Colegio Nuevo Chileno Brit\u00e1nico
2007,COLEGIO PARTIC. JULIO MONTT SALAMANCA,Colegio Particular Julio Montt Salamanca
2040,LICEO NACIONAL DE LLO LLEO,Liceo Nacional de Llo Lleo
2041,LICEO SANTA TERESITA DE LLOLLEO,Liceo Santa Teresita de Llolleo
2042,INSTITUTO DEL PUERTO DE SAN ANTONIO,Instituto del Puerto de San Antonio
2043,INSTITUTO ERCILLA,Instituto Ercilla
2044,ESCUELA INDUSTRIAL SAN ANTONIO,Escuela Industrial San Antonio
2045,LICEO GABRIELA MISTRAL,Liceo Gabriela Mistral
2047,COLEGIO PARTICULAR SARA CRUCHAGA,Colegio Particular Sara Cruchaga
2048,COLEGIO SAGRADA FAMILIA,Colegio Sagrada Familia
2049,COLEGIO FUND.EDUC. FERNANDEZ LEON,Colegio Fund. Educacional Fern\u00e1ndez Le\u00f3n
2050,COLEGIO NUESTRA SENORA DE POMPEYA,Colegio Nuestra Se\u00f1ora de Pompeya
2052,COLEGIO PROVIDENCIA,Colegio Providencia
2055,COLEGIO EL RETIRO,Colegio El Retiro
2057,ESCUELA PARTICULAR N. 33 MARIA KONIG,Escuela Particular N. 33 Mar\u00eda Konig
2090,COLEGIO TERESA DE LOS ANDES-ALGARROBO,Colegio Teresa de Los Andes-Algarrobo
2099,COLEGIO STO. DOMINGO HELEN LEE LASSEN,Colegio Sto. Domingo Helen Lee Lassen
2150,INSTITUTO SAGRADO CORAZON,Instituto Sagrado Coraz\u00f3n
2153,COLEGIO PARTICULAR SANTA MARIA GORETTI,Colegio Particular Santa Mar\u00eda Goretti
2156,LICEO VILLA TRIANA,Liceo Villa Triana
2163,COLEGIO CUISENAIRE,Colegio Cuisenaire
2164,COLEGIO PARTICULAR GABRIELA MISTRAL,Colegio Particular Gabriela Mistral
2165,COLEGIO NI\u00d1O JESUS DE PRAGA,Colegio Ni\u00f1o Jes\u00fas de Praga
2166,INSTITUTO REGIONAL DE EDUCACION,Instituto Regional de Educaci\u00f3n
2167,INSTITUTO SEWELL,Instituto Sewell
2168,LICEO CARDENAL JOSE MARIA CARO,Liceo Cardenal Jos\u00e9 Maria Caro
2171,COLEGIO PARTICULAR ANDRES BELLO,Colegio Particular Andr\u00e9s Bello
2173,COLEGIO PARTICULAR BERNARDO O'HIGGINS,Colegio Particular Bernardo O'Higgins
2180,INSTITUTO MANUEL DE SALAS,Instituto Manuel de Salas
2183,COLEGIO PARTICULAR INSTITUTO SAN ANDRES,Colegio Particular Instituto San Andr\u00e9s
2217,COLEGIO PARTICULAR NUESTRA SENORA,Colegio Particular Nuestra Se\u00f1ora
2218,COLEGIO PARTICULAR GRANEROS,Colegio Particular Graneros
2219,ESCUELA AGRICOLA CRISTO OBRERO,Escuela Agr\u00edcola Cristo Obrero
2233,COLEGIO PARTICULAR SAN ANDRES,Colegio Particular San Andr\u00e9s
2244,INSTITUTO LAUTARO DE CODEGUA,Instituto Lautaro de Codegua
2259,COLEGIO PARTICULAR ARTURO PRAT,Colegio Particular Arturo Prat
2278,LICEO SAN JOSE DE REQUINOA,Liceo San Jos\u00e9 de Requ\u00ednoa
2308,COLEGIO SAN ANTONIO DEL BALUARTE,Colegio San Antonio del Baluarte
2309,CENTRO EDUCACIONAL ASUNCION,Centro Educacional Asunci\u00f3n
2326,COLEGIO SAGRADO CORAZON DE JESUS,Colegio Sagrado Coraz\u00f3n de Jes\u00fas
2355,COLEGIO EL SALVADOR,Colegio El Salvador
2356,COLEGIO SANTA INES,Colegio Santa In\u00e9s
2401,ESCUELA AGRICOLA SAN VICENTE DE PAUL,Escuela Agr\u00edcola San Vicente de Paul
2453,LICEO JOS\u00c9 GREGORIO ARGOMEDO,Liceo Jos\u00e9 Gregorio Argomedo
2454,SAN FERNANDO COLLEGE,San Fernando College
2455,COLEGIO INMACULADA CONCEPCION,Colegio Inmaculada Concepci\u00f3n
2514,ESCUELA AGRICOLA LAS GARZAS,Escuela Agr\u00edcola Las Garzas
2579,INSTITUTO REGIONAL FEDERICO ERRAZURIZ,Instituto Regional Federico Err\u00e1zuriz
2580,LICEO MARIA AUXILIADORA,Liceo Mar\u00eda Auxiliadora
2656,COLEGIO DE LA PRECIOSA SANGRE,Colegio de la Preciosa Sangre
2782,COLEGIO SAN RAMON NONATO,Colegio San Ram\u00f3n Nonato
2785,C.EDUC.MONS.MANUEL LARRAIN ERRAZURIZ.,Centro Educacional Mons. Manuel Larra\u00edn Err\u00e1zuriz
2787,COLEGIO SANTO TOMAS DE CURICO,Colegio Santo Tom\u00e1s de Curic\u00f3
2833,COLEGIO AGR\u00cdCOLA NICOL\u00c1S MORENO VERGARA,Colegio Agr\u00edcola Nicol\u00e1s Moreno Vergara
2863,COLEGIO ADVENTISTA DE MOLINA,Colegio Adventista de Molina
2864,LICEO GONZALO CORREA UGARTE,Liceo Gonzalo Correa Ugarte
2991,COLEGIO MONSENOR MANUEL LARRAIN,Colegio Monse\u00f1or Manuel Larra\u00edn
2992,COLEGIO INTEGRADO SAN PIO X SECTOR PTE.,Colegio Integrado San P\u00edo X Sector Pte.
2995,INSTITUTO ANDRES BELLO,Instituto Andr\u00e9s Bello
3003,COLEGIO PIAGET,Colegio Piaget
3005,LICEO SANTA TERESITA,Liceo Santa Teresita
3006,CENTRO EDUCATIVO SALESIANOS TALCA,Centro Educativo Salesianos Talca
3009,COLEGIO INTEGRADO SAN PIO X,Colegio Integrado San P\u00edo X
3010,COLEGIO SAN FRANCISCO DE ASIS,Colegio San Francisco de As\u00eds
3013,COLEGIO JUAN IGNACIO MOLINA,Colegio Juan Ignacio Molina
3108,COLEGIO PAULA MONTAL,Colegio Paula Montal
3126,LICEO TECNICO AGRICOLA MARIA AUXILIADORA,Liceo T\u00e9cnico Agr\u00edcola Maria Auxiliadora
3202,COLEGIO SAN ALBERTO HURTADO,Colegio San Alberto Hurtado
3290,LICEO MARIA AUXILIADORA,Liceo Mar\u00eda Auxiliadora
3291,ESCUELA BASICA ALCALDE HECTOR PINOCHET C,Escuela B\u00e1sica Alcalde H\u00e9ctor Pinochet C
3296,ESC.AGRIC.PART.SALESIANA DON BOSCO,Escuela Agr\u00edcola Part. Salesiana Don Bosco
3298,LICEO NUESTRA SE\u00d1ORA DEL ROSARIO,Liceo Nuestra Se\u00f1ora del Rosario
3300,INSTITUTO LINARES,Instituto Linares
3302,COLEGIO LA PROVIDENCIA,Colegio La Providencia
3303,COLEGIO AMELIA TRONCOSO,Colegio Amelia Troncoso
3304,COLEGIO SAN MIGUEL ARCANGEL,Colegio San Miguel Arc\u00e1ngel
3308,COLEGIO CONCEPCION LINARES,Colegio Concepci\u00f3n Linares
3430,INSTITUTO PARRAL,Instituto Parral
3431,COLEGIO SAN JOSE,Colegio San Jos\u00e9
3432,COLEGIO PARTICULAR PROVIDENCIA,Colegio Particular Providencia
3433,COLEGIO CONCEPCION DE PARRAL,Colegio Concepci\u00f3n de Parral
3460,COLEGIO POLIVALENTE LAS CAMELIAS,Colegio Polivalente Las Camelias
3478,ESCUELA AGRICOLA SAGRADOS CORAZONES,Escuela Agr\u00edcola Sagrados Corazones
3530,COLEGIO PARTICULAR SAN JOSE,Colegio Particular San Jos\u00e9
3531,INSTITUTO REGIONAL DEL MAULE,Instituto Regional del Maule
3533,LICEO SAGRADOS CORAZONES,Liceo Sagrados Corazones
3608,LICEO INMACULADA CONCEPCION,Liceo Inmaculada Concepci\u00f3n
3711,COLEGIO DE LA PURISIMA CONCEPCION,Colegio de la Pur\u00edsima Concepci\u00f3n
3713,COLEGIO SEMINARIO PADRE ALBERTO HURTADO,Colegio Seminario Padre Alberto Hurtado
3718,INSTITUTO SANTA MARIA,Instituto Santa Mar\u00eda
3719,COLEGIO COYAM,Colegio Coyam
3723,COLEGIO DARIO SALAS,Colegio Dar\u00edo Salas
3724,COLEGIO SAN VICENTE DE PAUL,Colegio San Vicente de Paul
3728,COLEGIO SAN BUENAVENTURA,Colegio San Buenaventura
3730,COLEGIO SAGRADO CORAZ\u00d3N DE JES\u00daS,Colegio Sagrado Coraz\u00f3n de Jes\u00fas
3733,COLEGIO GABRIELA MISTRAL,Colegio Gabriela Mistral
3734,COLEGIO COMEWEALTH SCHOOL,Colegio Comewealth School
3735,COLEGIO CHILLAN,Colegio Chill\u00e1n
3738,LICEO T\u00c9CNICO PROFESIONAL SAN RAFAEL DE CHILL\u00c1N,Liceo T\u00e9cnico Profesional San Rafael de Chill\u00e1n
3795,INSTITUTO SANTA MARIA DE SAN CARLOS,Instituto Santa Mar\u00eda de San Carlos
3796,LICEO POLIVALENTE NUESTRA SE\u00d1ORA DE LA MERCED,Liceo Polivalente Nuestra Se\u00f1ora de la Merced
3797,COLEGIO SAGRADO CORAZON DE JESUS,Colegio Sagrado Coraz\u00f3n de Jes\u00fas
3865,COLEGIO ADVENTISTA DE CHILE,Colegio Adventista de Chile
3885,COLEGIO FRANCISCO DE ASIS,Colegio Francisco de As\u00eds
3907,LICEO POLIT\u00c9CNICO MAR\u00cdA WARD,Liceo Polit\u00e9cnico Mar\u00eda Ward
3960,COLEGIO DIVINA PASTORA,Colegio Divina Pastora
4043,COLEGIO NUESTRA SE\u00d1ORA DEL CARMEN,Colegio Nuestra Se\u00f1ora del Carmen
4160,LICEO COMERCIAL CAMILO HENRIQUEZ,Liceo Comercial Camilo Henr\u00edquez
4261,COLEGIO SAN FRANCISCO,Colegio San Francisco
4262,COLEGIO PARTICULAR MARTA BRUNET,Colegio Particular Marta Brunet
4263,COLEGIO SAN RAFAEL ARCANGEL,Colegio San Rafael Arc\u00e1ngel
4269,COLEGIO HISPANOAMERICANO,Colegio Hispanoamericano
4270,LICEO PARTICULAR CARLOS CONDELL,Liceo Particular Carlos Condell
4271,LICEO PARTICULAR SANTA RITA,Liceo Particular Santa Rita
4277,CENTRO EDUCACI\u00d3N ADVENTISTA LOS \u00c1NGELES,Centro Educaci\u00f3n Adventista Los \u00c1ngeles
4284,COLEGIO SAN MANUEL,Colegio San Manuel
4307,COLEGIO SAN JOSE,Colegio San Jos\u00e9
4382,COLEGIO SANTA BARBARA,Colegio Santa B\u00e1rbara
4626,ESCUELA JOSE MIGUEL CARRERA,Escuela Jos\u00e9 Miguel Carrera
4627,COLEGIO PARTICULAR AURORA DE CHILE,Colegio Particular Aurora de Chile
4628,ESCUELA PARTICULAR PRESIDENTE GABRIEL GONZ\u00c1LEZ VIDELA,Escuela Particular Presidente Gabriel Gonz\u00e1lez Videla
4630,COLEGIO DEL SAGRADO CORAZON,Colegio del Sagrado Coraz\u00f3n
4631,COLEGIO PARTICULAR ANDR\u00c9S BELLO,Colegio Particular Andr\u00e9s Bello
4632,LICEO SALESIANO DOMINGO SAVIO,Liceo Salesiano Domingo Savio
4636,COLEGIO MARCELA PAZ,Colegio Marcela Paz
4644,COLEGIO PARTICULAR JUAN BOSCO,Colegio Particular Juan Bosco
4646,COLEGIO SANTA SABINA,Colegio Santa Sabina
4655,COLEGIO ADVENTISTA DE CONCEPCION,Colegio Adventista de Concepci\u00f3n
4656,ESCUELA PARTICULAR INSTITUTO SAN PEDRO,Escuela Particular Instituto San Pedro
4659,COLEGIO LA PROVIDENCIA,Colegio La Providencia
4661,C.E.I.A. MONSE\u00d1OR ALFREDO SILVA SANTIAGO,Centro Educacional Integral de Adultos Monse\u00f1or Alfredo Silva Santiago
4662,COLEGIO SAN IGNACIO,Colegio San Ignacio
4663,COLEGIO MARIA INMACULADA,Colegio Mar\u00eda Inmaculada
4664,COLEGIO SANTA EUFRASIA,Colegio Santa Eufrasia
4666,COLEGIO SANTA LUISA DE CONCEPCION,Colegio Santa Luisa de Concepci\u00f3n
4667,COLEGIO SAN PATRICIO,Colegio San Patricio
4669,LICEO SAN AGUSTIN DE CONCEPCION,Liceo San Agust\u00edn de Concepci\u00f3n
4670,ESCUELA PARTICULAR EL NAZARENO,Escuela Particular El Nazareno
4672,LICEO T\u00c9CNICO PROFESIONAL JORGE S\u00c1NCHEZ UGARTE,Liceo T\u00e9cnico Profesional Jorge S\u00e1nchez Ugarte
4691,COLEGIO CHILENO ARABE,Colegio Chileno \u00c1rabe
4762,LICEO LA ASUNCION,Liceo La Asunci\u00f3n
4778,COLEGIO PARTICULAR TALCAHUANO,Colegio Particular Talcahuano
4782,CENTRO EDUCACI\u00d3N EVANG\u00c9LICO DE HUALP\u00c9N,Centro Educaci\u00f3n Evang\u00e9lico de Hualp\u00e9n
4785,COLEGIO SANTA BERNARDITA,Colegio Santa Bernardita
4790,COLEGIO MONTANER DE HUALPEN,Colegio Montaner de Hualp\u00e9n
4822,COLEGIO EL REFUGIO,Colegio El Refugio
4868,COLEGIO PADRE LUIS AMIGO,Colegio Padre Luis Amigo
4922,ESCUELA ALONSO DE ERCILLA,Escuela Alonso de Ercilla
4969,LICEO SANTA DORIS,Liceo Santa Doris
5015,ESCUELA PARTICULAR SAN MARCOS,Escuela Particular San Marcos
5082,LICEO SAN FRANCISCO DE ASIS,Liceo San Francisco de As\u00eds
5104,COLEGIO ALONSO DE ERCILLA,Colegio Alonso de Ercilla
5107,LICEO T\u00c9CNICO PROFESIONAL SAN PABLO,Liceo T\u00e9cnico Profesional San Pablo
5122,LICEO CRISTO REDENTOR,Liceo Cristo Redentor
5150,LICEO GABRIELA MISTRAL,Liceo Gabriela Mistral
5153,COLEGIO INSTITUTO SAN JOSE,Colegio Instituto San Jos\u00e9
5264,COLEGIO SAN FRANCISCO DE ASIS DE ANGOL,Colegio San Francisco de As\u00eds de Angol
5265,COLEGIO ADVENTISTA DE ANGOL,Colegio Adventista de Angol
5267,ESCUELA AGRICOLA EL VERGEL,Escuela Agr\u00edcola El Vergel
5315,COLEGIO PARTIC. WOLFGANG AMADEUS MOZART,Colegio Particular Wolfgang Amadeus Mozart
5434,COLEGIO INSTITUTO VICTORIA,Colegio Instituto Victoria
5435,COLEGIO SANTA CRUZ DE VICTORIA,Colegio Santa Cruz de Victoria
5465,COLEGIO LOUIS PASTEUR,Colegio Louis Pasteur
5467,LICEO AGRICOLA Y FORESTAL SUIZO LA PROVI,Liceo Agr\u00edcola y Forestal Suizo la Providencia
5499,ESCUELA PARTICULAR GABRIELA MISTRAL,Escuela Particular Gabriela Mistral
5574,COMPLEJO EDUCACIONAL PADRE LAS CASAS,Complejo Educacional Padre Las Casas
5652,COLEGIO PROVIDENCIA DE TEMUCO,Colegio Providencia de Temuco
5653,LICEO CARLOS CONDELL DE LA HAZA,Liceo Carlos Condell de la Haza
5654,INSTITUTO CLARET,Instituto Claret
5655,LICEO PARTICULAR COMERCIAL TEMUCO,Liceo Particular Comercial Temuco
5656,LICEO POLITECNICO PUEBLO NUEVO,Liceo Polit\u00e9cnico Pueblo Nuevo
5658,COMPLEJO EDUCACIONAL JAVIERA CARRERA,Complejo Educacional Javiera Carrera
5659,ESCUELA Y LICEO MONTESSORI,Escuela y Liceo Montessori
5661,LICEO ADVENTISTA DE TEMUCO,Liceo Adventista de Temuco
5662,LICEO ESPANA DE TEMUCO,Liceo Espa\u00f1a de Temuco
5663,COMPLEJO EDUCACIONAL PADRE OSCAR MOSER,Complejo Educacional Padre \u00d3scar Moser
5664,LICEO AUGUSTO WINTER,Liceo Augusto Winter
5666,LICEO CAMILO HENRIQUEZ DE TEMUCO,Liceo Camilo Henr\u00edquez de Temuco
5670,COLEGIO SAN FRANCISCO,Colegio San Francisco
5684,ESCUELA PART. WENCESLAO VALDIVIA,Escuela Particular Wenceslao Valdivia
5698,ESCUELA PARTICULAR ARAUCANIA,Escuela Particular Araucan\u00eda
5700,ESCUELA PARTICULAR LOS REYES,Escuela Particular Los Reyes
5703,LICEO TECNICO PROF. CENTENARIO,Liceo T\u00e9cnico Prof. Centenario
5713,COLEGIO PARTICULAR I. CULTURA BRITANICA,Colegio Particular I. Cultura Brit\u00e1nica
5720,COLEGIO \u00d1IELOL CHE KIMUN,Colegio \u00d1ielol Che Kimun
5729,CENTRO EDUCACIONAL AGROTUR\u00cdSTICO SANTA CRUZ,Centro Educacional Agrotur\u00edstico Santa Cruz
5806,ESCUELA PARTICULAR DAVID RIADI MATUS,Escuela Particular David Riadi Matus
5813,COLEGIO CENTENARIO,Colegio Centenario
5814,COLEGIO SANTA CRUZ,Colegio Santa Cruz
5816,COLEGIO METODISTA,Colegio Metodista
5921,COMPLEJO EDUCACIONAL PADRE NICOLAS,Complejo Educacional Padre Nicol\u00e1s
5923,LICEO AGRICOLA CRUZ DEL SUR,Liceo Agr\u00edcola Cruz del Sur
5992,COMPLEJO EDUCACIONAL JUAN BOSCO,Complejo Educacional Juan Bosco
6018,ESCUELA PARTICULAR SAN GABRIEL,Escuela Particular San Gabriel
6038,COMPLEJO EDUCACIONAL RUKA NGEN,Complejo Educacional Ruka Ngen
6070,COMPLEJO EDUCACIONAL PABLO SEXTO,Complejo Educacional Pablo Sexto
6112,COLEGIO DE HUMANIDADES DE VILLARICA,Colegio de Humanidades de Villarica
6113,ESCUELA INDUSTRIAL SAN JOSE,Escuela Industrial San Jos\u00e9
6115,COMPLEJO EDUCACIONAL SAN AGUSTIN,Complejo Educacional San Agust\u00edn
6118,COLEGIO SANTA CRUZ,Colegio Santa Cruz
6119,LICEO PART. LIBERTAD,Liceo Particular Libertad
6124,ESCUELA PARTICULAR PEDRO AGUIRRE CERDA,Escuela Particular Pedro Aguirre Cerda
6210,LICEO AGRICOLA PUQUEREO,Liceo Agr\u00edcola Puquereo
6252,LICEO POLITECNICO PITRUFQUEN,Liceo Polit\u00e9cnico Pitrufqu\u00e9n
6253,COMPLEJO EDUC.MONSENOR GUILLERMO HARTL,Complejo Educacional Monse\u00f1or Guillermo Hartl
6267,LICEO PARTICULAR SUBV.QUINQUE,Liceo Particular Subvencionado Quinque
6336,COLEGIO SANTA CRUZ DE LONCOCHE,Colegio Santa Cruz de Loncoche
6385,ESCUELA PARTICULAR CHANQUIN,Escuela Particular Chanqu\u00edn
6418,COMPLEJO EDUCACIONAL CRISTO REY,Complejo Educacional Cristo Rey
6465,LICEO PART. SUBVENC. LA SIERRA,Liceo Part. Subvenc. La Sierra
6496,ESCUELA GABRIELA MISTRAL,Escuela Gabriela Mistral
6572,ESCUELA PARTICULAR RAMON FREIRE,Escuela Particular Ram\u00f3n Freire
6641,LICEO AGRICOLA CHOL CHOL,Liceo Agr\u00edcola Chol Chol
6642,LICEO COMERCIAL DIEGO PORTALES,Liceo Comercial Diego Portales
6643,LICEO INTERCULTURAL T\u00c9CNICO PROFESIONAL GUACOLDA,Liceo Intercultural T\u00e9cnico Profesional Guacolda
6644,LICEO SAN FCO DE ASIS DE NVA IMPERIAL,Liceo San Francisco de As\u00eds de Nueva Imperial
6647,ESCUELA PARTICULAR BELEN,Escuela Particular Bel\u00e9n
6649,LICEO SAN FRANCISCO DE ASIS DE CHOL CHOL,Liceo San Francisco de As\u00eds de Chol Chol
6650,COLEGIO ANGLICANO WILLIAM WILSON,Colegio Anglicano William Wilson
6705,ESCUELA PARTICULAR PROF.NIMIA RIVAS,Escuela Particular Prof. Nimia Rivas
6826,COLEGIO SANTA MARTA DE VALDIVIA,Colegio Santa Marta de Valdivia
6827,COLEGIO PARTICULAR SAN AGUSTIN,Colegio Particular San Agust\u00edn
6828,COLEGIO AUSTRAL,Colegio Austral
6829,INSTITUTO SALESIANO,Instituto Salesiano
6830,COLEGIO NUESTRA SENORA DEL CARMEN,Colegio Nuestra Se\u00f1ora del Carmen
6832,COLEGIO MARIA AUXILIADORA,Colegio Mar\u00eda Auxiliadora
6835,COLEGIO ADVENTISTA DE VALDIVIA,Colegio Adventista de Valdivia
6836,COLEGIO ALONSO DE ERCILLA,Colegio Alonso de Ercilla
6895,ESCUELA PARTICULAR SANTA CRUZ,Escuela Particular Santa Cruz
6896,SEMINARIO SAN FIDEL,Seminario San Fidel
6921,LICEO AGRICOLA FEMENINA MARIA REINA,Liceo Agr\u00edcola Femenina Mar\u00eda Reina
6922,LICEO PADRE ALCUINO,Liceo Padre Alcuino
6925,COLEGIO SANTA ELISA,Colegio Santa Elisa
7004,COLEGIO MARIA DEOGRACIA,Colegio Mar\u00eda Deogracia
7006,LICEO SAN CONRADO DE FUTRONO,Liceo San Conrado de Futrono
7044,LICEO SANTO CURA DE ARS,Liceo Santo Cura de Ars
7102,LICEO PADRE SIGISFREDO,Liceo Padre Sigisfredo
7234,ESCUELA PARTICULAR SAN LUIS,Escuela Particular San Luis
7276,COLEGIO SANTA CRUZ,Colegio Santa Cruz
7388,COLEGIO SAN JOSE,Colegio San Jos\u00e9
7399,LICEO TECNICO PROFESIONAL TECHNOS,Liceo T\u00e9cnico Profesional Technos
7401,COLEGIO SANTA MARTA,Colegio Santa Marta
7404,COLEGIO RENE SORIANO BORQUEZ,Colegio Ren\u00e9 Soriano B\u00f3rquez
7441,COLEGIO QUILACAHUIN,Colegio Quilacahu\u00edn
7470,LICEO TECNICO PROFESIONAL PEOPLE HELP PEOPLE SE\u00d1OR WALTER KAUFMANN BAUER,Liceo T\u00e9cnico Profesional People Help People Se\u00f1or Walter Kaufmann Bauer
7536,COLEGIO PRECIOSA SANGRE,Colegio Preciosa Sangre
7572,COLEGIO SAGRADA FAMILIA,Colegio Sagrada Familia
7614,COLEGIO TECNICO PROFESIONAL MISION SAN JUAN DE LA COSTA,Colegio T\u00e9cnico Profesional Misi\u00f3n San Juan de la Costa
7699,COLEGIO SALESIANO PADRE JOSE FERNANDEZ PEREZ,Colegio Salesiano Padre Jos\u00e9 Fern\u00e1ndez P\u00e9rez
7701,COLEGIO ARRIARAN BARROS,Colegio Arriar\u00e1n Barros
7704,COLEGIO EJERCITO DE SALVACI\u00d3N,Colegio Ej\u00e9rcito de Salvaci\u00f3n
7705,INSTITUTO POLITECNICO MARIA AUXILIADORA,Instituto Polit\u00e9cnico Mar\u00eda Auxiliadora
7706,COLEGIO SANTO TOMAS DE PUERTO MONTT,Colegio Santo Tom\u00e1s de Puerto Montt
7707,COLEGIO INMACULADA CONCEPCION,Colegio Inmaculada Concepci\u00f3n
7743,COLEGIO FELMER NIKLITSCHEK,Colegio Felmer Niklitschek
7744,COLEGIO INMACULADA CONCEPCION PUERTO VARAS,Colegio Inmaculada Concepci\u00f3n Puerto Varas
7826,COLEGIO SAN MIGUEL,Colegio San Miguel
7907,COLEGIO RAMON ANGEL JARA,Colegio Ram\u00f3n \u00c1ngel Jara
7942,COLEGIO PURISIMO CORAZON DE MARIA,Colegio Pur\u00edsimo Coraz\u00f3n de Mar\u00eda
7970,ESCUELA PARTICULAR N.239 LOS VOLCANES,Escuela Particular N.239 Los Volcanes
7989,ESCUELA PARTICULAR N. 244 MADRE DE DIOS,Escuela Particular N. 244 Madre de Dios
