"","geography_level","geography_name","geography_id","sex","year","weighted_mean","weighted_median","ci_weighted_mean","ci_weighted_median"
"483","provincia","Magallanes","p121","Mujer",2011,434965.585925818,299236.34954441,"[383463, 502366]","[243479, 330648]"
"484","provincia","Magallanes","p121","Mujer",2012,531318.128539939,368080.768958231,"[451056, 615640]","[300000, 446766]"
"485","provincia","Magallanes","p121","Mujer",2013,570762.356028219,399343.259104126,"[492262, 652262]","[350000, 490030]"
"486","provincia","Magallanes","p121","Mujer",2014,516001.530866918,350000,"[454578, 585926]","[302554, 402189]"
"487","provincia","Magallanes","p121","Mujer",2015,618692.474134671,400000,"[519633, 705838]","[335420, 498089]"
"488","provincia","Maipo","p134","Mujer",2010,281764.455612806,190148.066769595,"[233364, 337410]","[179877, 199863]"
"489","provincia","Maipo","p134","Mujer",2011,273556.617372299,186000,"[242350, 311510]","[182717, 200967]"
"490","provincia","Maipo","p134","Mujer",2012,281813.394400648,223000,"[260067, 306688]","[201124, 249015]"
"491","provincia","Maipo","p134","Mujer",2013,346614.825448057,260348.101574337,"[312437, 390906]","[235151, 282583]"
"492","provincia","Maipo","p134","Mujer",2014,353047.810906634,252605.647148,"[306032, 400630]","[236969, 284127]"
"493","provincia","Maipo","p134","Mujer",2015,370432.050377209,293908.735427415,"[329844, 420403]","[251019, 300081]"
"494","provincia","Malleco","p92","Mujer",2010,208379.340787943,136894.52185511,"[180475, 250872]","[100098, 153254]"
"495","provincia","Malleco","p92","Mujer",2011,211573.113567996,150000,"[178037, 252549]","[117812, 179179]"
"496","provincia","Malleco","p92","Mujer",2012,212379.477457604,150000,"[185189, 238117]","[110432, 177663]"
"497","provincia","Malleco","p92","Mujer",2013,225732.658462798,170142.280806219,"[196353, 253519]","[112084, 199245]"
"498","provincia","Malleco","p92","Mujer",2014,231723.853047211,179588.588580877,"[201729, 257684]","[150331, 199962]"
"499","provincia","Malleco","p92","Mujer",2015,258639.441985419,176459.306653887,"[223531, 299745]","[131251, 201286]"
"500","provincia","Marga Marga","p58","Mujer",2010,237306.127751823,172000,"[208252, 269899]","[150694, 181753]"
"501","provincia","Marga Marga","p58","Mujer",2011,247089.099750706,190918.309325246,"[212076, 277814]","[180870, 200967]"
"502","provincia","Marga Marga","p58","Mujer",2012,284062.755200511,201124.216734242,"[251978, 321982]","[200428, 228349]"
"503","provincia","Marga Marga","p58","Mujer",2013,325381.377543123,239006.893039615,"[286637, 358450]","[214188, 257295]"
"504","provincia","Marga Marga","p58","Mujer",2014,376707.944801231,263594.303652751,"[334421, 445060]","[251232, 292042]"
"505","provincia","Marga Marga","p58","Mujer",2015,348467.99598796,286206.797864596,"[313300, 385962]","[270305, 301191]"
"506","provincia","Melipilla","p135","Mujer",2010,242240.688616254,171882.36443576,"[177003, 366709]","[124810, 199863]"
"507","provincia","Melipilla","p135","Mujer",2011,214245.63517685,169979.339215587,"[173454, 270060]","[104887, 191517]"
"508","provincia","Melipilla","p135","Mujer",2012,227131.732559542,190247.71938645,"[194435, 276803]","[179447, 200902]"
"509","provincia","Melipilla","p135","Mujer",2013,282420.672804661,219728.218208695,"[231763, 324595]","[204477, 240273]"
"510","provincia","Melipilla","p135","Mujer",2014,310483.378884814,225000,"[246598, 388637]","[200055, 286283]"
"511","provincia","Melipilla","p135","Mujer",2015,308166.504521414,268674.986535682,"[255069, 372449]","[230000, 290078]"
"512","provincia","Ñuble","p84","Mujer",2010,226620.769860734,147369.640111018,"[196826, 266958]","[138000, 161109]"
"513","provincia","Ñuble","p84","Mujer",2011,243844.732738376,154329.174605233,"[206540, 296644]","[145081, 175636]"
"514","provincia","Ñuble","p84","Mujer",2012,334184.992579512,188065.77878228,"[271318, 379261]","[170000, 204782]"
"515","provincia","Ñuble","p84","Mujer",2013,319658.633298753,210284.681427927,"[276446, 365231]","[194818, 231166]"
"516","provincia","Ñuble","p84","Mujer",2014,342690.023679417,229425.45077008,"[306212, 387545]","[202976, 259916]"
"517","provincia","Ñuble","p84","Mujer",2015,429318.116547468,292125.3644366,"[368078, 483077]","[260366, 306147]"
"518","provincia","Osorno","p103","Mujer",2010,225430.072999355,149996.373407897,"[193922, 254373]","[130000, 172083]"
"519","provincia","Osorno","p103","Mujer",2011,296268.572073011,200966.641394996,"[264088, 327738]","[189393, 220000]"
"520","provincia","Osorno","p103","Mujer",2012,297960.854803312,193431.815579438,"[254306, 355396]","[169810, 211583]"
"521","provincia","Osorno","p103","Mujer",2013,328886.965236409,209206.977162381,"[288962, 390565]","[180102, 238839]"
"522","provincia","Osorno","p103","Mujer",2014,330388.39626334,229956.872304519,"[298873, 373070]","[224958, 250000]"
"523","provincia","Osorno","p103","Mujer",2015,398645.320294408,300000,"[343519, 453298]","[270138, 301222]"
"524","provincia","Parinacota","p152","Mujer",2010,90952.4321180557,62984.8542672154,"[59446, 117120]","[51218, 86471]"
"525","provincia","Parinacota","p152","Mujer",2011,59555.6770116633,55614.9272778125,"[39645, 99339]","[28074, 84728]"
"526","provincia","Parinacota","p152","Mujer",2012,126579.294901514,122550.257731959,"[80837, 168818]","[70393, 184602]"
"527","provincia","Parinacota","p152","Mujer",2013,199657.229138585,154348.258706468,"[125162, 316204]","[98118, 214141]"
"528","provincia","Parinacota","p152","Mujer",2014,150633.438119954,149971.873242078,"[104774, 199559]","[68251, 180000]"
"529","provincia","Parinacota","p152","Mujer",2015,195135.824832976,196553.175175899,"[127077, 256769]","[98397, 273484]"
"530","provincia","Petorca","p54","Mujer",2010,186262.38030744,174946.621641134,"[165892, 209827]","[130365, 202681]"
"531","provincia","Petorca","p54","Mujer",2011,224585.854618721,181511.304276764,"[189611, 264861]","[148265, 200677]"
"532","provincia","Petorca","p54","Mujer",2012,250085.567971837,193870.489690722,"[208344, 286105]","[149639, 207670]"
"533","provincia","Petorca","p54","Mujer",2013,301806.655413218,200000,"[211247, 387073]","[162514, 244705]"
"534","provincia","Petorca","p54","Mujer",2014,257399.996107862,216061.239239625,"[206332, 314482]","[178600, 243065]"
"535","provincia","Petorca","p54","Mujer",2015,295961.613462347,247145.762716344,"[260583, 340152]","[195110, 304690]"
"536","provincia","Quillota","p55","Mujer",2010,203332.182471745,165000,"[175911, 223932]","[164887, 172467]"
"537","provincia","Quillota","p55","Mujer",2011,212155.461861814,180000,"[181120, 241571]","[160367, 182549]"
"538","provincia","Quillota","p55","Mujer",2012,242950.408779888,193870.489690722,"[209915, 277688]","[167522, 201019]"
"539","provincia","Quillota","p55","Mujer",2013,266507.530540106,209206.977162381,"[226810, 338686]","[199245, 222511]"
"540","provincia","Quillota","p55","Mujer",2014,308081.50319341,250214.741329458,"[269774, 343465]","[216104, 266110]"
"541","provincia","Quillota","p55","Mujer",2015,296830.601767158,241065.217391305,"[248872, 383531]","[230199, 259000]"
"542","provincia","Ranco","p142","Mujer",2010,152487.1340996,80000,"[109024, 196192]","[59183, 112909]"
"543","provincia","Ranco","p142","Mujer",2011,169328.055031547,91164.091272665,"[124408, 239286]","[60290, 143231]"
"544","provincia","Ranco","p142","Mujer",2012,204724.290188415,150162.145544158,"[158688, 259022]","[117874, 178256]"
"545","provincia","Ranco","p142","Mujer",2013,213985.151421587,179946.863248628,"[150592, 322311]","[99622, 235319]"
"546","provincia","Ranco","p142","Mujer",2014,211030.616196279,100377.0513422,"[150510, 285290]","[64910, 189002]"
"547","provincia","Ranco","p142","Mujer",2015,254231.994053547,215000,"[195017, 320583]","[120015, 255069]"
"548","provincia","San Antonio","p56","Mujer",2010,188363.035574104,130855.825932291,"[150988, 236006]","[104766, 173353]"
"549","provincia","San Antonio","p56","Mujer",2011,247059.583860773,185877.378642474,"[209638, 281693]","[170991, 240721]"
"550","provincia","San Antonio","p56","Mujer",2012,317385.440549716,200902.06185567,"[264089, 377473]","[190820, 224006]"
"551","provincia","San Antonio","p56","Mujer",2013,313278.539669266,249055.92519331,"[276169, 359802]","[210000, 266347]"
"552","provincia","San Antonio","p56","Mujer",2014,359773.752594953,267944.792716171,"[309459, 426177]","[220000, 308162]"
"553","provincia","San Antonio","p56","Mujer",2015,401629.947655461,323954.571930032,"[346916, 460049]","[291645, 363316]"
"554","provincia","San Felipe","p57","Mujer",2010,230622.325113832,172168.330397338,"[203518, 271330]","[159118, 195555]"
"555","provincia","San Felipe","p57","Mujer",2011,213067.674791776,181801.925931726,"[192657, 230069]","[179599, 194259]"
"556","provincia","San Felipe","p57","Mujer",2012,262171.533550476,210368.123466082,"[231751, 297982]","[193870, 230396]"
"557","provincia","San Felipe","p57","Mujer",2013,291028.436756468,229939.316784768,"[251191, 333817]","[214293, 269959]"
"558","provincia","San Felipe","p57","Mujer",2014,329283.889710445,250993.961338166,"[294657, 400620]","[230070, 279975]"
"559","provincia","San Felipe","p57","Mujer",2015,275226.047857931,241065.217391305,"[245273, 318728]","[200815, 288209]"
"560","provincia","Santiago","p131","Mujer",2010,353792.174112763,219849.535906204,"[331931, 374157]","[205189, 230118]"
"561","provincia","Santiago","p131","Mujer",2011,374851.355681703,250000,"[349992, 405575]","[240515, 251208]"
"562","provincia","Santiago","p131","Mujer",2012,424625.22711282,271732.000279516,"[396311, 461965]","[253967, 292555]"
"563","provincia","Santiago","p131","Mujer",2013,441923.589182117,300000,"[424335, 465303]","[298867, 300644]"
"564","provincia","Santiago","p131","Mujer",2014,468690.845847646,310000,"[442054, 491888]","[300000, 325775]"
"565","provincia","Santiago","p131","Mujer",2015,483288.011015168,322951.530806974,"[458855, 514041]","[301222, 350000]"
"566","provincia","Talagante","p136","Mujer",2010,257170.29475337,180028.7541065,"[223254, 290587]","[174880, 199863]"
"567","provincia","Talagante","p136","Mujer",2011,281275.165016079,200966.641394996,"[249405, 327790]","[191841, 226984]"
"568","provincia","Talagante","p136","Mujer",2012,283597.523557298,201124.216734242,"[247927, 327510]","[199714, 230582]"
"569","provincia","Talagante","p136","Mujer",2013,359342.367408672,210000,"[298736, 427755]","[200271, 228069]"
"570","provincia","Talagante","p136","Mujer",2014,371431.975206461,280000,"[334997, 420572]","[251593, 300000]"
"571","provincia","Talagante","p136","Mujer",2015,402651.086519751,280075.77124301,"[347211, 464350]","[263347, 300017]"
"572","provincia","Talca","p71","Mujer",2010,220157.231723915,156659.747428325,"[185352, 256774]","[133384, 173605]"
"573","provincia","Talca","p71","Mujer",2011,264660.997416584,172705.445679876,"[205873, 348960]","[149866, 181146]"
"574","provincia","Talca","p71","Mujer",2012,253425.083753201,192000,"[214827, 290268]","[159046, 200474]"
"575","provincia","Talca","p71","Mujer",2013,315589.651667016,219169.214170113,"[274981, 364723]","[210000, 248374]"
"576","provincia","Talca","p71","Mujer",2014,308892.031290318,232286.212801501,"[273525, 343607]","[219959, 249978]"
"577","provincia","Talca","p71","Mujer",2015,352475.170351789,250067.652895545,"[312463, 389992]","[240978, 273933]"
"578","provincia","Tamarugal","p12","Mujer",2010,194088.878266646,155068.047037454,"[159649, 245966]","[125937, 178579]"
"579","provincia","Tamarugal","p12","Mujer",2011,241176.07387953,200809.453989364,"[200379, 287640]","[175194, 223482]"
"580","provincia","Tamarugal","p12","Mujer",2012,251761.296798228,207298.81466809,"[210500, 301796]","[181913, 244366]"
"581","provincia","Tamarugal","p12","Mujer",2013,269578.772399143,220298.237686399,"[221857, 317712]","[199563, 249161]"
"582","provincia","Tamarugal","p12","Mujer",2014,291111.809813757,249686.387065976,"[246352, 364823]","[180000, 282918]"
"583","provincia","Tamarugal","p12","Mujer",2015,365598.038169999,300000,"[300388, 461896]","[261059, 321304]"
"584","provincia","Tierra del Fuego","p123","Mujer",2010,460273.697973415,265990.411854434,"[271306, 718958]","[198412, 472599]"
"585","provincia","Tierra del Fuego","p123","Mujer",2011,281787.235620936,230799.708313077,"[175739, 427249]","[183000, 280000]"
"586","provincia","Tierra del Fuego","p123","Mujer",2012,340000,340000,"[283900, 404100]","[250000, 450000]"
"587","provincia","Tierra del Fuego","p123","Mujer",2013,368000,321000,"[255000, 530762]","[230000, 600000]"
"588","provincia","Tierra del Fuego","p123","Mujer",2014,887646.215742468,679581.160051739,"[646969, 1192136]","[425000, 1200000]"
"589","provincia","Tierra del Fuego","p123","Mujer",2015,827287.50839247,851513.93193021,"[586731, 1168444]","[318923, 1210000]"
"590","provincia","Tocopilla","p23","Mujer",2010,298405.393518053,219556.651725069,"[204619, 432494]","[124031, 300000]"
"591","provincia","Tocopilla","p23","Mujer",2011,425382.659467716,424843.068332071,"[295412, 579523]","[197109, 628219]"
"592","provincia","Tocopilla","p23","Mujer",2012,279687.298924756,240836.015273863,"[168597, 397035]","[74389, 431855]"
"593","provincia","Tocopilla","p23","Mujer",2013,270472.712164767,250312.826402238,"[180114, 361809]","[185593, 380000]"
"594","provincia","Tocopilla","p23","Mujer",2014,346877.717932672,295079.453514807,"[203766, 543750]","[148823, 436538]"
"595","provincia","Tocopilla","p23","Mujer",2015,368660.897376078,295564.217471268,"[264966, 510703]","[210000, 471133]"
"596","provincia","Última Esperanza","p124","Mujer",2010,291721.616396792,200195.73302016,"[201002, 415588]","[171907, 262795]"
"597","provincia","Última Esperanza","p124","Mujer",2011,299216.148348462,180000,"[157070, 467484]","[60290, 231112]"
"598","provincia","Última Esperanza","p124","Mujer",2012,679825.781578302,199076.51404244,"[207705, 1502633]","[150000, 246323]"
"599","provincia","Última Esperanza","p124","Mujer",2013,551384.11089715,288694.214350949,"[320074, 1005013]","[209248, 689934]"
"600","provincia","Última Esperanza","p124","Mujer",2014,660572.52876223,378699.569505217,"[372047, 1173255]","[259273, 652854]"
"601","provincia","Última Esperanza","p124","Mujer",2015,744639.91353523,403211.590171879,"[448946, 1218265]","[291182, 600162]"
"602","provincia","Valdivia","p141","Mujer",2010,249081.064115609,172578.043077057,"[220657, 277205]","[160104, 191558]"
"603","provincia","Valdivia","p141","Mujer",2011,266854.287674324,160000,"[231646, 315487]","[150000, 180528]"
"604","provincia","Valdivia","p141","Mujer",2012,296310.488267511,198945.29523504,"[259574, 343158]","[179393, 201124]"
"605","provincia","Valdivia","p141","Mujer",2013,317906.871705593,210818.769591035,"[282735, 357159]","[199803, 250000]"
"606","provincia","Valdivia","p141","Mujer",2014,341406.452262422,207136.63066136,"[285677, 406941]","[196040, 255438]"
"607","provincia","Valdivia","p141","Mujer",2015,374093.930427748,251018.65266208,"[318054, 425895]","[238160, 271105]"
"608","provincia","Valparaíso","p51","Mujer",2010,258492.594689537,180000,"[234207, 287440]","[170000, 200103]"
"609","provincia","Valparaíso","p51","Mujer",2011,268449.562006729,199360.722008085,"[244110, 300819]","[184194, 200967]"
"610","provincia","Valparaíso","p51","Mujer",2012,336593.828783352,220889.651915901,"[301202, 387708]","[201002, 241082]"
"611","provincia","Valparaíso","p51","Mujer",2013,413257.593675103,249786.520037429,"[358223, 471778]","[212665, 273420]"
"612","provincia","Valparaíso","p51","Mujer",2014,509073.042211774,294775.366798878,"[438177, 572073]","[252521, 301687]"
"613","provincia","Valparaíso","p51","Mujer",2015,447609.016234528,300000,"[406748, 505377]","[266208, 321340]"
"614","provincia",NA,NA,"Mujer",2010,133880.475690424,87726.8621170474,"[83769, 252174]","[44426, 136107]"
"615","provincia",NA,NA,"Mujer",2011,124326.330603654,49863.1638218099,"[69086, 208414]","[41917, 101674]"
"616","provincia",NA,NA,"Mujer",2012,182511.13069576,100108.981523004,"[128182, 269011]","[62083, 180061]"
