"","geography_level","geography_name","geography_id","sex","year","weighted_mean","weighted_median","ci_weighted_mean","ci_weighted_median"
"2570","comuna","Maullín",169,"Mujer",2010,88965.3953355295,63866.3761862808,"[50137, 128877]","[44574, 135090]"
"2571","comuna","Maullín",169,"Mujer",2011,315994.438381149,255455.177244558,"[176726, 501459]","[158577, 612948]"
"2572","comuna","Maullín",169,"Mujer",2012,207735.51904142,200973.438856226,"[158898, 240302]","[183825, 251405]"
"2573","comuna","Maullín",169,"Mujer",2013,194536.396905839,200271.125169454,"[115999, 267421]","[89660, 225147]"
"2574","comuna","Maullín",169,"Mujer",2014,156594.555327427,79945.7695657361,"[102631, 214151]","[50247, 204665]"
"2575","comuna","Maullín",169,"Mujer",2015,111139.975470806,57106.938267628,"[71847, 150712]","[39643, 107328]"
"2576","comuna","Mejillones",170,"Mujer",2010,375684.523046817,184186.216364046,"[98859, 861158]","[70546, 895213]"
"2577","comuna","Mejillones",170,"Mujer",2011,320010.679483969,258642.820329921,"[206446, 510728]","[169433, 352074]"
"2578","comuna","Mejillones",170,"Mujer",2012,316685.939463747,283431.496771575,"[263408, 386595]","[237500, 351967]"
"2579","comuna","Mejillones",170,"Mujer",2013,331104.449493547,283923.754720374,"[258152, 390520]","[240897, 352748]"
"2580","comuna","Mejillones",170,"Mujer",2014,436003.722145458,349987.487189466,"[344255, 529320]","[299987, 465475]"
"2581","comuna","Mejillones",170,"Mujer",2015,445858.664103982,357494.751438223,"[285306, 611102]","[273809, 560152]"
"2582","comuna","Melipilla",172,"Mujer",2010,207672.687194597,174976.000463738,"[160837, 278279]","[128168, 200196]"
"2583","comuna","Melipilla",172,"Mujer",2011,212216.114884153,152500.271603941,"[163269, 275015]","[99680, 199361]"
"2584","comuna","Melipilla",172,"Mujer",2012,223001.95120194,190000,"[174596, 296889]","[175789, 200902]"
"2585","comuna","Melipilla",172,"Mujer",2013,273629.087912616,212870.828626641,"[215848, 359384]","[199245, 229865]"
"2586","comuna","Melipilla",172,"Mujer",2014,302336.36213949,225000,"[233533, 392400]","[199962, 272517]"
"2587","comuna","Melipilla",172,"Mujer",2015,309352.534051232,250965.358000503,"[245105, 383804]","[200054, 310545]"
"2588","comuna","Molina",173,"Mujer",2010,178900.925133099,135234.952572485,"[131030, 235251]","[87651, 186820]"
"2589","comuna","Molina",173,"Mujer",2011,164273.754246882,179903.527055785,"[120597, 198633]","[91811, 198726]"
"2590","comuna","Molina",173,"Mujer",2012,234865.445182321,195986.066176129,"[177875, 301640]","[156724, 262322]"
"2591","comuna","Molina",173,"Mujer",2013,275352.059769949,210000,"[200190, 362327]","[180000, 272090]"
"2592","comuna","Molina",173,"Mujer",2014,286162.184664414,224763.383777484,"[205370, 390538]","[181876, 293242]"
"2593","comuna","Molina",173,"Mujer",2015,322901.159646575,263123.686507566,"[246842, 404727]","[194647, 342340]"
"2594","comuna","Monte Patria",174,"Mujer",2010,207030.931504762,195332.320770132,"[162892, 252458]","[150000, 218039]"
"2595","comuna","Monte Patria",174,"Mujer",2011,263335.691266384,181860.599267791,"[189375, 371068]","[162731, 271734]"
"2596","comuna","Monte Patria",174,"Mujer",2012,238887.499684878,182605.964596457,"[159604, 324837]","[133373, 220000]"
"2597","comuna","Monte Patria",174,"Mujer",2013,247840.69551745,210000,"[208417, 303785]","[193501, 260057]"
"2598","comuna","Monte Patria",174,"Mujer",2014,378651.438630836,274842.428173773,"[280350, 501676]","[224958, 340455]"
"2599","comuna","Monte Patria",174,"Mujer",2015,221723.397458033,244157.902227363,"[187307, 255232]","[144662, 262599]"
"2600","comuna","Mostazal",175,"Mujer",2012,192865.979381443,251127.577319588,"[82370, 287290]","[40180, 331488]"
"2601","comuna","Mostazal",175,"Mujer",2013,179320.266139184,209206.977162381,"[120757, 233401]","[99622, 209207]"
"2602","comuna","Mostazal",175,"Mujer",2014,221958.372398275,243954.247140446,"[129236, 316721]","[39992, 399925]"
"2603","comuna","Mostazal",175,"Mujer",2015,224060.616994408,241065.217391305,"[190051, 241065]","[190051, 241065]"
"2604","comuna","Mulchén",176,"Mujer",2010,147634.425049102,125149.273813286,"[105282, 183517]","[78668, 193183]"
"2605","comuna","Mulchén",176,"Mujer",2011,133510.337562067,133141.923247069,"[75883, 174863]","[47836, 182000]"
"2606","comuna","Mulchén",176,"Mujer",2012,275790.519731977,227850.471682011,"[173441, 410393]","[139767, 312945]"
"2607","comuna","Mulchén",176,"Mujer",2013,299820.629938651,204290.194577687,"[200081, 410252]","[151918, 349473]"
"2608","comuna","Mulchén",176,"Mujer",2014,316293.923289263,243054.93026498,"[235363, 423334]","[203962, 404020]"
"2609","comuna","Mulchén",176,"Mujer",2015,158915.514664261,169875.228726114,"[94874, 214953]","[63017, 276412]"
"2610","comuna","Nacimiento",177,"Mujer",2010,253591.096690595,175365.737056198,"[143742, 417910]","[96835, 380000]"
"2611","comuna","Nacimiento",177,"Mujer",2011,141418.198675411,133500,"[62858, 215803]","[49840, 249201]"
"2612","comuna","Nacimiento",177,"Mujer",2012,239168.081391005,253436.451761809,"[179836, 290267]","[196792, 301353]"
"2613","comuna","Nacimiento",177,"Mujer",2013,251780.258550622,209206.977162381,"[151514, 349145]","[116983, 251351]"
"2614","comuna","Nacimiento",177,"Mujer",2014,290368.310901009,202075.719630096,"[182499, 401206]","[94703, 318751]"
"2615","comuna","Nacimiento",177,"Mujer",2015,293274.682007875,226625.097701306,"[219154, 404073]","[166878, 415909]"
"2616","comuna","Nancagua",178,"Mujer",2010,298983.403420702,204927.884975064,"[184943, 435111]","[174640, 310461]"
"2617","comuna","Nancagua",178,"Mujer",2011,270286.078946297,197965.05680893,"[183223, 393137]","[180870, 500000]"
"2618","comuna","Nancagua",178,"Mujer",2012,279526.670090921,232801.280869885,"[207203, 369850]","[193079, 398085]"
"2619","comuna","Nancagua",178,"Mujer",2013,318727.32730059,207837.689631842,"[137194, 606932]","[60216, 300000]"
"2620","comuna","Nancagua",178,"Mujer",2014,431833.367769676,298250.059753508,"[277053, 643824]","[227345, 519800]"
"2621","comuna","Nancagua",178,"Mujer",2015,303883.598247852,211383.718672465,"[185397, 436175]","[119743, 400000]"
"2622","comuna","Natales",179,"Mujer",2010,291721.616396792,200195.73302016,"[201002, 415588]","[171907, 262795]"
"2623","comuna","Natales",179,"Mujer",2011,299216.148348462,180000,"[157070, 467484]","[60290, 231112]"
"2624","comuna","Natales",179,"Mujer",2012,679825.781578302,199076.51404244,"[207705, 1502633]","[150000, 246323]"
"2625","comuna","Natales",179,"Mujer",2013,551384.11089715,288694.214350949,"[320074, 1005013]","[209248, 689934]"
"2626","comuna","Natales",179,"Mujer",2014,660572.52876223,378699.569505217,"[372047, 1173255]","[259273, 652854]"
"2627","comuna","Natales",179,"Mujer",2015,744639.91353523,403211.590171879,"[448946, 1218265]","[291182, 600162]"
"2628","comuna","Navidad",180,"Mujer",2010,239334.715386922,145743.440190606,"[134222, 356803]","[66393, 352356]"
"2629","comuna","Navidad",180,"Mujer",2011,334387.886911598,223157.270695683,"[215774, 482122]","[134286, 434448]"
"2630","comuna","Navidad",180,"Mujer",2012,281411.026111433,185837.72975772,"[207828, 386655]","[122958, 302732]"
"2631","comuna","Navidad",180,"Mujer",2013,254332.767778467,217066.743531408,"[179024, 326515]","[74661, 254805]"
"2632","comuna","Navidad",180,"Mujer",2014,330942.749855057,283840.93390119,"[261590, 413400]","[201202, 379929]"
"2633","comuna","Navidad",180,"Mujer",2015,298431.352716487,285437.38467206,"[236607, 358923]","[223708, 316284]"
"2634","comuna","Negrete",181,"Mujer",2010,84900.4303874546,58000,"[47934, 136792]","[41971, 184873]"
"2635","comuna","Negrete",181,"Mujer",2011,185000,185000,"[130000, 240000]","[130000, 240000]"
"2636","comuna","Negrete",181,"Mujer",2012,186333.333333333,197000,"[130633, 246683]","[110000, 267000]"
"2637","comuna","Negrete",181,"Mujer",2013,232045.6,250000,"[166972, 300213]","[100000, 350228]"
"2638","comuna","Negrete",181,"Mujer",2014,137333.333333333,130000,"[88250, 188667]","[74750, 212000]"
"2639","comuna","Negrete",181,"Mujer",2015,399000.48709206,425250,"[314951, 474915]","[280000, 500000]"
"2640","comuna","Ninhue",182,"Mujer",2010,19086.9369809477,9993.16072300928,"[8884, 33677]","[4997, 49966]"
"2641","comuna","Ninhue",182,"Mujer",2011,192756.898091567,129584.469305255,"[71521, 392407]","[13457, 498402]"
"2642","comuna","Ninhue",182,"Mujer",2012,104496.975229095,15067.6546391753,"[13340, 245377]","[10045, 30135]"
"2643","comuna","Ninhue",182,"Mujer",2013,189631.181442186,105101.600431577,"[47337, 423935]","[5977, 458313]"
"2644","comuna","Nogales",183,"Mujer",2010,162333.333333333,167000,"[40000, 280000]","[40000, 280000]"
"2645","comuna","Nogales",183,"Mujer",2011,220833.333333333,196000,"[141579, 319050]","[122900, 283000]"
"2646","comuna","Nogales",183,"Mujer",2012,301333.333333333,264000,"[178008, 479133]","[135000, 505000]"
"2647","comuna","Nogales",183,"Mujer",2013,240015.75,230000,"[114290, 350016]","[50063, 450000]"
"2648","comuna","Nogales",183,"Mujer",2014,227714.285714286,211000,"[164425, 282779]","[170000, 333000]"
"2649","comuna","Nogales",183,"Mujer",2015,218906.532934746,259000,"[117400, 282800]","[10033, 300000]"
"2650","comuna","Nueva Imperial",184,"Mujer",2010,218984.543280946,163711.690005931,"[75971, 417924]","[40039, 430421]"
"2651","comuna","Nueva Imperial",184,"Mujer",2011,174673.505812484,146705.648218347,"[81433, 301730]","[50242, 332097]"
"2652","comuna","Nueva Imperial",184,"Mujer",2012,305081.164440326,165256.914374719,"[136539, 536774]","[111963, 355990]"
"2653","comuna","Nueva Imperial",184,"Mujer",2013,327818.072717504,348509.393465533,"[207015, 434339]","[190358, 456462]"
"2654","comuna","Nueva Imperial",184,"Mujer",2014,221033.202524828,147945.871018863,"[134589, 313851]","[77993, 388002]"
"2655","comuna","Nueva Imperial",184,"Mujer",2015,214869.502385615,162844.83874171,"[110247, 371630]","[64553, 226921]"
"2656","comuna","Ñuñoa",186,"Mujer",2010,526532.82221158,323439.610513937,"[387059, 693833]","[254649, 404199]"
"2657","comuna","Ñuñoa",186,"Mujer",2011,503695.329456306,301449.962092494,"[349597, 779886]","[239233, 442850]"
"2658","comuna","Ñuñoa",186,"Mujer",2012,699409.850968936,495893.242174648,"[507109, 920757]","[310714, 829637]"
"2659","comuna","Ñuñoa",186,"Mujer",2013,704687.112919995,699380.633645245,"[546454, 940044]","[381938, 776208]"
"2660","comuna","Ñuñoa",186,"Mujer",2014,588374.500813334,412585.241093899,"[461109, 846599]","[361913, 703789]"
"2661","comuna","Ñuñoa",186,"Mujer",2015,800909.769253272,502037.30532416,"[610772, 958107]","[401171, 701224]"
"2662","comuna","Olivar",188,"Mujer",2010,139238.039407263,119917.928676111,"[74760, 205212]","[23984, 174880]"
"2663","comuna","Olivar",188,"Mujer",2011,222885.287205039,181418.257027357,"[140350, 318848]","[95693, 398721]"
"2664","comuna","Olivar",188,"Mujer",2012,231238.273195876,193870.489690722,"[113605, 378901]","[25113, 502255]"
"2665","comuna","Olivar",188,"Mujer",2013,248225.738775999,209206.977162381,"[121602, 422233]","[77207, 453282]"
"2666","comuna","Olivar",188,"Mujer",2014,349934.370898181,299943.746484155,"[177633, 570254]","[69987, 699869]"
"2667","comuna","Olivar",188,"Mujer",2015,261148.789445898,200054.122316436,"[99032, 484373]","[29704, 270073]"
"2668","comuna","Olmué",190,"Mujer",2010,143649.577677708,107173.473166043,"[80984, 207158]","[55810, 221041]"
"2669","comuna","Olmué",190,"Mujer",2011,193870.387592274,186413.107954482,"[130901, 277520]","[108511, 241160]"
"2670","comuna","Olmué",190,"Mujer",2012,220113.341951667,209768.489390489,"[128068, 373504]","[108963, 300840]"
"2671","comuna","Olmué",190,"Mujer",2013,183937.449816168,178904.356350448,"[130532, 280083]","[144472, 254021]"
"2672","comuna","Olmué",190,"Mujer",2014,280165.529707527,261119.018196784,"[228815, 347998]","[249574, 315757]"
"2673","comuna","Olmué",190,"Mujer",2015,307482.242256316,300088.673590437,"[240070, 413759]","[230144, 411671]"
"2674","comuna","Osorno",191,"Mujer",2010,247679.501632474,159800.562496614,"[216150, 291728]","[144846, 184534]"
"2675","comuna","Osorno",191,"Mujer",2011,335330.88965833,221063.305534496,"[293250, 368701]","[200521, 251208]"
"2676","comuna","Osorno",191,"Mujer",2012,336436.049197212,201124.216734242,"[295776, 399318]","[193000, 250066]"
"2677","comuna","Osorno",191,"Mujer",2013,358928.235271025,230000,"[310815, 431166]","[203252, 273962]"
"2678","comuna","Osorno",191,"Mujer",2014,355999.497013575,240585.563999626,"[313037, 408206]","[224958, 264437]"
"2679","comuna","Osorno",191,"Mujer",2015,419777.004249068,300000,"[362281, 476161]","[270000, 320726]"
"2680","comuna","Ovalle",192,"Mujer",2010,217652.301026475,174880.312652662,"[189479, 245606]","[166496, 187530]"
"2681","comuna","Ovalle",192,"Mujer",2011,217535.218551855,173668.59130635,"[177737, 271983]","[150725, 188274]"
"2682","comuna","Ovalle",192,"Mujer",2012,204145.328449744,167943.977433639,"[181750, 227552]","[151095, 188893]"
"2683","comuna","Ovalle",192,"Mujer",2013,246924.055461174,209975.293133748,"[212164, 296839]","[192325, 226158]"
"2684","comuna","Ovalle",192,"Mujer",2014,293396.087611399,225000,"[255337, 337175]","[202868, 249953]"
"2685","comuna","Ovalle",192,"Mujer",2015,302763.635807289,250000,"[271400, 343610]","[245064, 262063]"
"2686","comuna","Padre Hurtado",193,"Mujer",2010,192597.562655127,179876.893014167,"[162145, 226945]","[156761, 190843]"
"2687","comuna","Padre Hurtado",193,"Mujer",2011,243898.115013976,221063.305534496,"[205477, 281252]","[199361, 249886]"
"2688","comuna","Padre Hurtado",193,"Mujer",2012,250407.709364567,200934.892385732,"[192262, 330944]","[193000, 281305]"
"2689","comuna","Padre Hurtado",193,"Mujer",2013,266406.857097452,191083.264323672,"[187445, 379931]","[153139, 204502]"
"2690","comuna","Padre Hurtado",193,"Mujer",2014,283082.599924154,249953.12207013,"[240267, 332146]","[205359, 288188]"
"2691","comuna","Padre Hurtado",193,"Mujer",2015,306844.647636744,280075.77124301,"[264422, 363944]","[250034, 323422]"
"2692","comuna","Padre Las Casas",194,"Mujer",2010,225431.365192663,195684.88504743,"[175508, 288883]","[121490, 232427]"
"2693","comuna","Padre Las Casas",194,"Mujer",2011,258461.600713992,241684.57734331,"[211958, 304499]","[183328, 276762]"
"2694","comuna","Padre Las Casas",194,"Mujer",2012,244517.346376011,187592.721255728,"[199612, 310871]","[122256, 253293]"
"2695","comuna","Padre Las Casas",194,"Mujer",2013,300334.399420677,240317.778060796,"[247571, 367982]","[200000, 277477]"
"2696","comuna","Padre Las Casas",194,"Mujer",2014,342220.028938241,249785.634951919,"[272425, 419461]","[180377, 301686]"
"2697","comuna","Padre Las Casas",194,"Mujer",2015,291173.016017542,200814.922129664,"[215434, 394074]","[89665, 248490]"
"2698","comuna","Paiguano",195,"Mujer",2010,181751.111111111,200000,"[130217, 218311]","[96000, 230450]"
"2699","comuna","Paiguano",195,"Mujer",2011,342246.190295678,192927.975739196,"[124303, 703117]","[50242, 1034978]"
"2700","comuna","Paiguano",195,"Mujer",2012,687719.118595649,351967.379284924,"[289289, 1327093]","[308851, 989607]"
"2701","comuna","Paiguano",195,"Mujer",2013,441097.153185722,285386.353366472,"[143528, 717943]","[75102, 924251]"
"2702","comuna","Paiguano",195,"Mujer",2014,351795.372899341,247553.53420504,"[205487, 529809]","[141459, 460383]"
"2703","comuna","Paiguano",195,"Mujer",2015,171444.598378147,160378.283022942,"[125807, 212472]","[90611, 240978]"
"2704","comuna","Paillaco",196,"Mujer",2010,205379.849670403,115745.241158522,"[89454, 377844]","[52490, 233266]"
"2705","comuna","Paillaco",196,"Mujer",2011,153455.348708231,84384.1556352867,"[64484, 276149]","[39280, 112000]"
"2706","comuna","Paillaco",196,"Mujer",2012,260962.430612775,271548.34214178,"[142998, 402801]","[82410, 344063]"
"2707","comuna","Paillaco",196,"Mujer",2013,318777.260604073,284726.872688214,"[194559, 448698]","[99874, 414399]"
"2708","comuna","Paillaco",196,"Mujer",2014,252534.732502454,138493.016667833,"[141415, 345880]","[58513, 400000]"
"2709","comuna","Paillaco",196,"Mujer",2015,202293.080253181,182074.365571155,"[142193, 296573]","[98988, 358367]"
"2710","comuna","Paine",197,"Mujer",2010,211601.895418883,179928.008849168,"[169245, 251746]","[164966, 200154]"
"2711","comuna","Paine",197,"Mujer",2011,272589.764295982,184408.667857479,"[220448, 337100]","[178215, 252607]"
"2712","comuna","Paine",197,"Mujer",2012,308605.313918836,222764.090344336,"[238588, 369377]","[195880, 307907]"
"2713","comuna","Paine",197,"Mujer",2013,257867.475660127,221549.82074389,"[181353, 331275]","[120000, 290953]"
"2714","comuna","Paine",197,"Mujer",2014,236153.685818963,239124.533445471,"[181245, 294025]","[177715, 257959]"
"2715","comuna","Paine",197,"Mujer",2015,299612.762191644,240098.343400879,"[211002, 406154]","[199076, 268602]"
"2716","comuna","Palmilla",199,"Mujer",2010,286323.4659974,230496.53360304,"[176291, 436851]","[100098, 393739]"
"2717","comuna","Palmilla",199,"Mujer",2011,258565.64384477,278140.473205859,"[179525, 324064]","[102681, 373798]"
"2718","comuna","Palmilla",199,"Mujer",2012,179035.069087933,123748.515941877,"[112745, 267001]","[100540, 163526]"
"2719","comuna","Palmilla",199,"Mujer",2013,239324.163818208,175315.58315109,"[137603, 392032]","[91000, 300407]"
"2720","comuna","Palmilla",199,"Mujer",2014,242781.089245301,144604.862771718,"[127958, 406806]","[97380, 383961]"
"2721","comuna","Palmilla",199,"Mujer",2015,271371.989577904,240073.979591837,"[207470, 338361]","[191754, 346528]"
"2722","comuna","Panguipulli",200,"Mujer",2010,143772.361314043,92328.2691226585,"[80449, 266065]","[50737, 198694]"
"2723","comuna","Panguipulli",200,"Mujer",2011,135823.005108415,100000,"[78245, 207658]","[51027, 150725]"
"2724","comuna","Panguipulli",200,"Mujer",2012,208713.005235612,163346.192147106,"[144727, 277738]","[92016, 201147]"
"2725","comuna","Panguipulli",200,"Mujer",2013,204970.713263157,176807.377329398,"[163463, 247203]","[156621, 210000]"
"2726","comuna","Panguipulli",200,"Mujer",2014,199379.176892389,129302.450804965,"[147395, 239317]","[86208, 178817]"
"2727","comuna","Panguipulli",200,"Mujer",2015,219620.048781344,150000,"[159070, 287584]","[68003, 216167]"
"2728","comuna","Panquehue",201,"Mujer",2010,200493.208051986,181001.387442774,"[141519, 247686]","[121619, 272340]"
"2729","comuna","Panquehue",201,"Mujer",2011,261653.140996967,205990.807429871,"[204486, 345884]","[201683, 357517]"
"2730","comuna","Panquehue",201,"Mujer",2012,184602.867950608,193154.669646148,"[140657, 219354]","[90506, 238513]"
"2731","comuna","Panquehue",201,"Mujer",2013,101887.93492996,99634.8847718032,"[17981, 182247]","[8011, 200271]"
"2732","comuna","Panquehue",201,"Mujer",2014,241490.998673488,257657.76009096,"[147606, 326257]","[121251, 343165]"
"2733","comuna","Panquehue",201,"Mujer",2015,240420.087327459,210855.668236147,"[151557, 346699]","[130530, 421711]"
"2734","comuna","Papudo",202,"Mujer",2010,204834.301003588,132709.174401563,"[125369, 306093]","[62394, 329173]"
"2735","comuna","Papudo",202,"Mujer",2011,320139.859742229,354706.122062168,"[196947, 473477]","[80387, 552658]"
"2736","comuna","Papudo",202,"Mujer",2012,510520.303477085,427388.960560264,"[50281, 1053891]","[50281, 1053891]"
"2737","comuna","Papudo",202,"Mujer",2013,497339.960837477,520704.92544058,"[440596, 530718]","[440596, 530718]"
"2738","comuna","Papudo",202,"Mujer",2014,291677.708352636,254804.447206263,"[186389, 441351]","[119230, 365962]"
"2739","comuna","Papudo",202,"Mujer",2015,509064.152728018,396609.471206086,"[198652, 825349]","[30114, 1004075]"
"2740","comuna","Paredones",203,"Mujer",2010,170079.036671402,127577.012869752,"[114684, 239922]","[96574, 174880]"
"2741","comuna","Paredones",203,"Mujer",2011,78967.8680065803,30713.8242028531,"[37627, 139087]","[16077, 114205]"
"2742","comuna","Paredones",203,"Mujer",2012,116534.373111468,70354.6697398824,"[42852, 197675]","[15910, 181012]"
"2743","comuna","Paredones",203,"Mujer",2013,137235.350587642,126026.895957303,"[76520, 206054]","[38728, 182660]"
"2744","comuna","Paredones",203,"Mujer",2014,195520.506715106,216232.263359757,"[119393, 314557]","[42857, 300000]"
"2745","comuna","Paredones",203,"Mujer",2015,394500,394500,"[300000, 489000]","[300000, 489000]"
"2746","comuna","Parral",204,"Mujer",2010,146236.491071617,76861.3830216369,"[87011, 200797]","[60096, 130253]"
"2747","comuna","Parral",204,"Mujer",2011,255044.199698493,198460.402809215,"[184483, 330916]","[163438, 317266]"
"2748","comuna","Parral",204,"Mujer",2012,313674.46210271,210730.473411051,"[166427, 469668]","[40180, 312805]"
"2749","comuna","Parral",204,"Mujer",2013,235386.024157246,180000,"[162785, 309264]","[125000, 281381]"
"2750","comuna","Parral",204,"Mujer",2014,273876.119670138,147694.835021586,"[124203, 617205]","[86319, 200226]"
"2751","comuna","Parral",204,"Mujer",2015,265257.501190588,208673.218813224,"[132317, 394510]","[44227, 311590]"
"2752","comuna","Pedro Aguirre Cerda",205,"Mujer",2010,181484.792186285,174447.846884096,"[149772, 225599]","[150000, 208878]"
"2753","comuna","Pedro Aguirre Cerda",205,"Mujer",2011,259893.633844081,219377.015092531,"[194105, 328287]","[195065, 301127]"
"2754","comuna","Pedro Aguirre Cerda",205,"Mujer",2012,322372.337559255,205914.934446101,"[226479, 444239]","[178162, 292348]"
"2755","comuna","Pedro Aguirre Cerda",205,"Mujer",2013,384281.233514897,249107.997818052,"[274587, 490201]","[183425, 471858]"
"2756","comuna","Pedro Aguirre Cerda",205,"Mujer",2014,240055.310263066,216721.352145797,"[171854, 319311]","[139711, 278051]"
"2757","comuna","Pedro Aguirre Cerda",205,"Mujer",2015,248844.28067219,240426.702807998,"[194146, 309488]","[180000, 336762]"
"2758","comuna","Pelarco",206,"Mujer",2010,165161.479741632,165161.479741632,"[160157, 170166]","[160157, 170166]"
"2759","comuna","Pelarco",206,"Mujer",2011,85377.3281526409,87420.4890068232,"[20097, 148615]","[20097, 148615]"
"2760","comuna","Pelluhue",207,"Mujer",2010,98332.9151737726,80000,"[36669, 156546]","[17375, 142000]"
"2761","comuna","Pelluhue",207,"Mujer",2011,139242.883168154,105000,"[85098, 189187]","[40000, 148000]"
"2762","comuna","Pelluhue",207,"Mujer",2012,144214.778467193,103993.938825821,"[97620, 194993]","[73704, 203656]"
"2763","comuna","Pelluhue",207,"Mujer",2013,189363.652055036,160615.908013085,"[134668, 232152]","[99622, 255732]"
"2764","comuna","Pelluhue",207,"Mujer",2014,194182.582929127,149998.205693142,"[119008, 292205]","[65830, 261536]"
"2765","comuna","Pelluhue",207,"Mujer",2015,199290.892976059,124672.467609081,"[145361, 288838]","[90712, 286307]"
"2766","comuna","Pemuco",208,"Mujer",2014,211293.705856616,135974.49840615,"[29994, 467912]","[29994, 467912]"
"2767","comuna","Pemuco",208,"Mujer",2015,247233.552829396,160043.297853149,"[150041, 431617]","[150041, 431617]"
"2768","comuna","Peñaflor",211,"Mujer",2010,259313.053783052,178840.90542859,"[197597, 339984]","[143488, 210206]"
"2769","comuna","Peñaflor",211,"Mujer",2011,229246.062216066,199360.722008085,"[188109, 284387]","[180169, 232853]"
"2770","comuna","Peñaflor",211,"Mujer",2012,271919.004815842,216088.819213509,"[224139, 323443]","[196979, 258537]"
"2771","comuna","Peñaflor",211,"Mujer",2013,429252.485153301,234710.853715015,"[301784, 647215]","[198632, 274114]"
"2772","comuna","Peñaflor",211,"Mujer",2014,375519.128331785,301523.087721905,"[306011, 437236]","[267792, 352336]"
"2773","comuna","Peñaflor",211,"Mujer",2015,421302.937308941,300000,"[348044, 539465]","[261927, 352303]"
"2774","comuna","Peñalolén",212,"Mujer",2010,344434.293006263,199863.214460186,"[255505, 439819]","[170525, 232005]"
"2775","comuna","Peñalolén",212,"Mujer",2011,557135.649789767,289227.261099487,"[423514, 659967]","[221653, 446933]"
"2776","comuna","Peñalolén",212,"Mujer",2012,547401.834211944,301353.092783505,"[410252, 680253]","[240805, 375427]"
"2777","comuna","Peñalolén",212,"Mujer",2013,469959.857224511,250000,"[367762, 587493]","[210000, 310070]"
"2778","comuna","Peñalolén",212,"Mujer",2014,551596.51041595,303126.7765776,"[416864, 726296]","[280000, 333439]"
"2779","comuna","Peñalolén",212,"Mujer",2015,625534.569268296,300081.183474654,"[505714, 773713]","[289940, 355329]"
"2780","comuna","Pencahue",209,"Mujer",2010,161442.523858388,163642.522373204,"[136422, 189565]","[122916, 199863]"
"2781","comuna","Pencahue",209,"Mujer",2011,232188.195893908,197376.943080036,"[185499, 312632]","[182839, 248423]"
"2782","comuna","Pencahue",209,"Mujer",2012,207296.73059656,186528.298368118,"[123171, 315625]","[100451, 268143]"
"2783","comuna","Pencahue",209,"Mujer",2013,259018.162201043,249055.92519331,"[206675, 343158]","[174090, 358641]"
"2784","comuna","Pencahue",209,"Mujer",2014,163302.706419151,174967.185449091,"[96774, 229903]","[49991, 264950]"
"2785","comuna","Pencahue",209,"Mujer",2015,280591.567911278,261320.697275845,"[163666, 399821]","[103923, 486038]"
"2786","comuna","Penco",210,"Mujer",2010,203981.692396999,150043.778446565,"[161950, 261863]","[100098, 200025]"
"2787","comuna","Penco",210,"Mujer",2011,234521.045442347,194447.557247584,"[184251, 308531]","[156851, 271073]"
"2788","comuna","Penco",210,"Mujer",2012,284126.053434403,223077.61753135,"[222506, 372370]","[155939, 288656]"
"2789","comuna","Penco",210,"Mujer",2013,287184.219232916,227181.777372776,"[226863, 363796]","[179320, 305233]"
"2790","comuna","Penco",210,"Mujer",2014,277751.113398033,225123.476274917,"[233110, 326726]","[185122, 304891]"
"2791","comuna","Penco",210,"Mujer",2015,281872.096655984,250479.410154097,"[233640, 332141]","[220060, 280076]"
"2792","comuna","Peralillo",213,"Mujer",2010,241980,187400,"[125098, 363389]","[89438, 360000]"
"2793","comuna","Peralillo",213,"Mujer",2011,237687.5,172000,"[137281, 399134]","[101500, 281000]"
"2794","comuna","Peralillo",213,"Mujer",2012,178884.8,150000,"[60390, 322349]","[1000, 445424]"
"2795","comuna","Peralillo",213,"Mujer",2013,162912.25,60000,"[38750, 380315]","[37500, 494149]"
"2796","comuna","Peralillo",213,"Mujer",2014,226666.666666667,172500,"[113292, 413583]","[74750, 437500]"
"2797","comuna","Peralillo",213,"Mujer",2015,242625,261000,"[135306, 390841]","[72375, 368387]"
"2798","comuna","Petorca",215,"Mujer",2010,161907.001991408,192421.738753904,"[80475, 251820]","[24983, 273313]"
"2799","comuna","Petorca",215,"Mujer",2011,106990.254144339,119616.433204851,"[19936, 181418]","[19936, 181418]"
"2800","comuna","Petorca",215,"Mujer",2012,131590.850515464,174784.793814433,"[60642, 198953]","[20090, 216974]"
"2801","comuna","Petorca",215,"Mujer",2013,199244.740154648,239093.688185578,"[99622, 259018]","[99622, 259018]"
"2802","comuna","Petorca",215,"Mujer",2014,513237.077317333,279947.496718545,"[259951, 999812]","[259951, 999812]"
"2803","comuna","Petorca",215,"Mujer",2015,192718.804498167,98026.5199350536,"[80022, 400108]","[80022, 400108]"
"2804","comuna","Peumo",216,"Mujer",2010,145387.207088486,171483.463076634,"[94238, 196816]","[96860, 184838]"
"2805","comuna","Peumo",216,"Mujer",2011,199654.943503346,210931.642999137,"[139460, 275055]","[90435, 265276]"
"2806","comuna","Peumo",216,"Mujer",2012,237566.68814433,220992.268041237,"[169398, 309653]","[160722, 329479]"
"2807","comuna","Peumo",216,"Mujer",2013,205346.610321885,209206.977162381,"[139085, 267639]","[116434, 304770]"
