"","sex","company_size","geography_name","geography_id","year","weighted_median"
"208","Hombre","Menos de 5","Chanco",38,2015,222099.637981265
"209","Hombre","Menos de 5","Chépica",40,2010,214113.27329666
"210","Hombre","Menos de 5","Chépica",40,2011,239018.476151718
"211","Hombre","Menos de 5","Chépica",40,2012,126749.697593979
"212","Hombre","Menos de 5","Chépica",40,2013,127921.929476241
"213","Hombre","Menos de 5","Chépica",40,2014,180000
"214","Hombre","Menos de 5","Chépica",40,2015,91315.0122387399
"215","Hombre","Menos de 5","Chiguayante",41,2010,188432.201812123
"216","Hombre","Menos de 5","Chiguayante",41,2011,168952.601817933
"217","Hombre","Menos de 5","Chiguayante",41,2012,201921.463568405
"218","Hombre","Menos de 5","Chiguayante",41,2013,253529.214221456
"219","Hombre","Menos de 5","Chiguayante",41,2014,195749.836096307
"220","Hombre","Menos de 5","Chiguayante",41,2015,200049.395553691
"221","Hombre","Menos de 5","Chile Chico",42,2010,165397.926917711
"222","Hombre","Menos de 5","Chile Chico",42,2011,301449.962092494
"223","Hombre","Menos de 5","Chile Chico",42,2012,603372.650202726
"224","Hombre","Menos de 5","Chile Chico",42,2013,204225.858658515
"225","Hombre","Menos de 5","Chile Chico",42,2014,250075.560160891
"226","Hombre","Menos de 5","Chile Chico",42,2015,236312.509374807
"227","Hombre","Menos de 5","Chillán",43,2010,182846.527387863
"228","Hombre","Menos de 5","Chillán",43,2011,200000
"229","Hombre","Menos de 5","Chillán",43,2012,200397.176374691
"230","Hombre","Menos de 5","Chillán",43,2013,169973.886531862
"231","Hombre","Menos de 5","Chillán",43,2014,261084.728275852
"232","Hombre","Menos de 5","Chillán",43,2015,277139.424253209
"233","Hombre","Menos de 5","Chillán Viejo",44,2010,199289.169219834
"234","Hombre","Menos de 5","Chillán Viejo",44,2011,171537.38761757
"235","Hombre","Menos de 5","Chillán Viejo",44,2012,160152.516615496
"236","Hombre","Menos de 5","Chillán Viejo",44,2013,271755.986341745
"237","Hombre","Menos de 5","Chillán Viejo",44,2014,262817.26238293
"238","Hombre","Menos de 5","Chillán Viejo",44,2015,242951.842810889
"239","Hombre","Menos de 5","Chimbarongo",45,2010,172938.063516609
"240","Hombre","Menos de 5","Chimbarongo",45,2011,181310.118216563
"241","Hombre","Menos de 5","Chimbarongo",45,2012,193870.489690722
"242","Hombre","Menos de 5","Chimbarongo",45,2013,242574.908082418
"243","Hombre","Menos de 5","Chimbarongo",45,2014,293758.908541176
"244","Hombre","Menos de 5","Chimbarongo",45,2015,240732.933049059
"245","Hombre","Menos de 5","Chonchi",47,2010,77182.1626116696
"246","Hombre","Menos de 5","Chonchi",47,2011,117541.191629845
"247","Hombre","Menos de 5","Chonchi",47,2012,130786.819317755
"248","Hombre","Menos de 5","Chonchi",47,2013,185659.86972529
"249","Hombre","Menos de 5","Chonchi",47,2014,184951.265129231
"250","Hombre","Menos de 5","Chonchi",47,2015,205638.621368102
"251","Hombre","Menos de 5","Cisnes",48,2010,272212.177212516
"252","Hombre","Menos de 5","Cisnes",48,2011,235092.707500886
"253","Hombre","Menos de 5","Cisnes",48,2012,263137.472487779
"254","Hombre","Menos de 5","Cisnes",48,2013,277369.989293854
"255","Hombre","Menos de 5","Cisnes",48,2014,311971.441631678
"256","Hombre","Menos de 5","Cisnes",48,2015,296280.078460444
"257","Hombre","Menos de 5","Cochrane",51,2010,178633.848072616
"258","Hombre","Menos de 5","Cochrane",51,2011,227340.888538659
"259","Hombre","Menos de 5","Cochrane",51,2012,424972.625709731
"260","Hombre","Menos de 5","Cochrane",51,2013,300000
"261","Hombre","Menos de 5","Cochrane",51,2014,250000
"262","Hombre","Menos de 5","Codegua",52,2010,172231.554163513
"263","Hombre","Menos de 5","Codegua",52,2011,178481.559110885
"264","Hombre","Menos de 5","Codegua",52,2012,206280.047589088
"265","Hombre","Menos de 5","Codegua",52,2013,260566.588082117
"266","Hombre","Menos de 5","Codegua",52,2014,277047.880155311
"267","Hombre","Menos de 5","Codegua",52,2015,300081.183474654
"268","Hombre","Menos de 5","Coelemu",53,2010,128673.668883321
"269","Hombre","Menos de 5","Coelemu",53,2011,271591.288662199
"270","Hombre","Menos de 5","Coelemu",53,2012,186045.786068918
"271","Hombre","Menos de 5","Coelemu",53,2013,190734.323564636
"272","Hombre","Menos de 5","Coelemu",53,2014,252605.647148
"273","Hombre","Menos de 5","Coelemu",53,2015,174066.671855189
"274","Hombre","Menos de 5","Coihaique",NA,2010,263108.754128287
"275","Hombre","Menos de 5","Coihaique",NA,2011,275155.609080986
"276","Hombre","Menos de 5","Coihaique",NA,2012,250000
"277","Hombre","Menos de 5","Coihueco",55,2010,128051.506562418
"278","Hombre","Menos de 5","Coihueco",55,2011,220718.246542388
"279","Hombre","Menos de 5","Coihueco",55,2012,252289.705157899
"280","Hombre","Menos de 5","Coihueco",55,2013,202846.688662069
"281","Hombre","Menos de 5","Coihueco",55,2014,216245.062869019
"282","Hombre","Menos de 5","Coihueco",55,2015,139165.841758205
"283","Hombre","Menos de 5","Colbún",57,2010,149897.410845139
"284","Hombre","Menos de 5","Colbún",57,2011,178904.761875958
"285","Hombre","Menos de 5","Colbún",57,2012,160721.649484536
"286","Hombre","Menos de 5","Colbún",57,2013,199218.374016666
"287","Hombre","Menos de 5","Colbún",57,2014,298422.822295394
"288","Hombre","Menos de 5","Colbún",57,2015,270317.230039321
"289","Hombre","Menos de 5","Colina",59,2010,213408.897821724
"290","Hombre","Menos de 5","Colina",59,2011,251208.301743745
"291","Hombre","Menos de 5","Colina",59,2012,240388.534984461
"292","Hombre","Menos de 5","Colina",59,2013,209764.15830317
"293","Hombre","Menos de 5","Colina",59,2014,300000
"294","Hombre","Menos de 5","Colina",59,2015,225881.316120549
"295","Hombre","Menos de 5","Collipulli",60,2010,110651.104799172
"296","Hombre","Menos de 5","Collipulli",60,2011,135504.481940672
"297","Hombre","Menos de 5","Collipulli",60,2012,79722.4594478639
"298","Hombre","Menos de 5","Collipulli",60,2013,99700.0029310683
"299","Hombre","Menos de 5","Collipulli",60,2014,143324.576155342
"300","Hombre","Menos de 5","Collipulli",60,2015,115238.257590436
"301","Hombre","Menos de 5","Coltauco",61,2014,290000
"302","Hombre","Menos de 5","Coltauco",61,2015,171693.00976068
"303","Hombre","Menos de 5","Combarbalá",62,2010,149599.152192177
"304","Hombre","Menos de 5","Combarbalá",62,2011,149520.541506064
"305","Hombre","Menos de 5","Combarbalá",62,2012,50229.5312068232
"306","Hombre","Menos de 5","Combarbalá",62,2013,170000
"307","Hombre","Menos de 5","Combarbalá",62,2014,191651.792735824
"308","Hombre","Menos de 5","Combarbalá",62,2015,150690.00453635
"309","Hombre","Menos de 5","Concepción",64,2010,219849.535906204
"310","Hombre","Menos de 5","Concepción",64,2011,199360.722008085
"311","Hombre","Menos de 5","Concepción",64,2012,200902.06185567
"312","Hombre","Menos de 5","Concepción",64,2013,249055.92519331
"313","Hombre","Menos de 5","Concepción",64,2014,251057.717631124
"314","Hombre","Menos de 5","Concepción",64,2015,255014.970487068
"315","Hombre","Menos de 5","Conchalí",65,2010,179956.626579753
"316","Hombre","Menos de 5","Conchalí",65,2011,214101.948481372
"317","Hombre","Menos de 5","Conchalí",65,2012,200902.06185567
"318","Hombre","Menos de 5","Conchalí",65,2013,228974.779395214
"319","Hombre","Menos de 5","Conchalí",65,2014,215900.272555218
"320","Hombre","Menos de 5","Conchalí",65,2015,300081.183474654
"321","Hombre","Menos de 5","Concón",63,2010,204212.882640033
"322","Hombre","Menos de 5","Concón",63,2011,299145.686090435
"323","Hombre","Menos de 5","Concón",63,2012,300415.664432026
"324","Hombre","Menos de 5","Concón",63,2013,369951.26912125
"325","Hombre","Menos de 5","Concón",63,2014,631273.390517143
"326","Hombre","Menos de 5","Concón",63,2015,304960.580288434
"327","Hombre","Menos de 5","Constitución",66,2010,245768.193046447
"328","Hombre","Menos de 5","Constitución",66,2011,181470.452899223
"329","Hombre","Menos de 5","Constitución",66,2012,237978.182656347
"330","Hombre","Menos de 5","Constitución",66,2013,199611.806609129
"331","Hombre","Menos de 5","Constitución",66,2014,251070.649364427
"332","Hombre","Menos de 5","Constitución",66,2015,268879.7849117
"333","Hombre","Menos de 5","Copiapó",68,2010,250000
"334","Hombre","Menos de 5","Copiapó",68,2011,250000
"335","Hombre","Menos de 5","Copiapó",68,2012,300000
"336","Hombre","Menos de 5","Copiapó",68,2013,298867.110231973
"337","Hombre","Menos de 5","Copiapó",68,2014,250100.112106642
"338","Hombre","Menos de 5","Copiapó",68,2015,350823.299892336
"339","Hombre","Menos de 5","Coquimbo",69,2010,190185.946369152
"340","Hombre","Menos de 5","Coquimbo",69,2011,211739.028499574
"341","Hombre","Menos de 5","Coquimbo",69,2012,247444.692150691
"342","Hombre","Menos de 5","Coquimbo",69,2013,206353.846793572
"343","Hombre","Menos de 5","Coquimbo",69,2014,261016.859770444
"344","Hombre","Menos de 5","Coquimbo",69,2015,294945.407939097
"345","Hombre","Menos de 5","Coronel",70,2010,150078.966669277
"346","Hombre","Menos de 5","Coronel",70,2011,171290.88327787
"347","Hombre","Menos de 5","Coronel",70,2012,128354.757052823
"348","Hombre","Menos de 5","Coronel",70,2013,167512.761040591
"349","Hombre","Menos de 5","Coronel",70,2014,199962.497656104
"350","Hombre","Menos de 5","Coronel",70,2015,126081.458872586
"351","Hombre","Menos de 5","Corral",71,2010,155605.077603823
"352","Hombre","Menos de 5","Corral",71,2011,142500
"353","Hombre","Menos de 5","Corral",71,2012,213492.832749145
