"","sex","work_day","comuna_name","comuna_datachile_id","year","FUN"
"2971","Hombre","Parcial","Salamanca",278,2015,241585.285139001
"2972","Hombre","Parcial","San Antonio",279,2010,184298.088608202
"2973","Hombre","Parcial","San Antonio",279,2011,229410.60637072
"2974","Hombre","Parcial","San Antonio",279,2012,552415.123272905
"2975","Hombre","Parcial","San Antonio",279,2013,217314.282944604
"2976","Hombre","Parcial","San Antonio",279,2014,236219.745410293
"2977","Hombre","Parcial","San Antonio",279,2015,286831.402223314
"2978","Hombre","Parcial","San Bernardo",280,2010,167059.279121218
"2979","Hombre","Parcial","San Bernardo",280,2011,95305.8769898348
"2980","Hombre","Parcial","San Bernardo",280,2012,152807.423547254
"2981","Hombre","Parcial","San Bernardo",280,2013,196170.558303909
"2982","Hombre","Parcial","San Bernardo",280,2014,204681.776435482
"2983","Hombre","Parcial","San Bernardo",280,2015,141579.115669824
"2984","Hombre","Parcial","San Carlos",281,2010,70068.506557056
"2985","Hombre","Parcial","San Carlos",281,2011,34944.2758549101
"2986","Hombre","Parcial","San Carlos",281,2012,85040.6472875346
"2987","Hombre","Parcial","San Carlos",281,2013,75449.9278141495
"2988","Hombre","Parcial","San Carlos",281,2014,168962.215515109
"2989","Hombre","Parcial","San Carlos",281,2015,333330.953819761
"2990","Hombre","Parcial","San Clemente",282,2010,45850
"2991","Hombre","Parcial","San Clemente",282,2011,140000
"2992","Hombre","Parcial","San Clemente",282,2012,336806.964544315
"2993","Hombre","Parcial","San Clemente",282,2013,24572.3265077288
"2994","Hombre","Parcial","San Clemente",282,2014,78876.1006276075
"2995","Hombre","Parcial","San Clemente",282,2015,207792.619628656
"2996","Hombre","Parcial","San Esteban",283,2010,134140.999420538
"2997","Hombre","Parcial","San Esteban",283,2011,187904.81751202
"2998","Hombre","Parcial","San Esteban",283,2012,135637.048324931
"2999","Hombre","Parcial","San Esteban",283,2013,219734.130607608
"3000","Hombre","Parcial","San Esteban",283,2014,161620.705616274
"3001","Hombre","Parcial","San Esteban",283,2015,225185.441523248
"3002","Hombre","Parcial","San Felipe",285,2010,174020.043285397
"3003","Hombre","Parcial","San Felipe",285,2011,162962.645635735
"3004","Hombre","Parcial","San Felipe",285,2012,230033.657360649
"3005","Hombre","Parcial","San Felipe",285,2013,414239.805134266
"3006","Hombre","Parcial","San Felipe",285,2014,380429.015733565
"3007","Hombre","Parcial","San Felipe",285,2015,233312.142878213
"3008","Hombre","Parcial","San Fernando",286,2010,133455.758237833
"3009","Hombre","Parcial","San Fernando",286,2011,103615.464358784
"3010","Hombre","Parcial","San Fernando",286,2012,353303.468102996
"3011","Hombre","Parcial","San Fernando",286,2013,226078.858592107
"3012","Hombre","Parcial","San Fernando",286,2014,173222.202615251
"3013","Hombre","Parcial","San Fernando",286,2015,130465.214948144
"3014","Hombre","Parcial","San Gregorio",287,2013,650881.156800725
"3015","Hombre","Parcial","San Gregorio",287,2014,121250.71063104
"3016","Hombre","Parcial","San Ignacio",288,2010,44969.2232535417
"3017","Hombre","Parcial","San Ignacio",288,2013,106000
"3018","Hombre","Parcial","San Ignacio",288,2014,35073.9973302998
"3019","Hombre","Parcial","San Ignacio",288,2015,29166.6666666667
"3020","Hombre","Parcial","San Javier",289,2010,199422.60294994
"3021","Hombre","Parcial","San Javier",289,2011,102470.944981685
"3022","Hombre","Parcial","San Javier",289,2012,78608.2021167641
"3023","Hombre","Parcial","San Javier",289,2013,90629.8660884135
"3024","Hombre","Parcial","San Javier",289,2014,125350.314195526
"3025","Hombre","Parcial","San Javier",289,2015,103378.606659493
"3026","Hombre","Parcial","San Joaquín",290,2010,180346.170010615
"3027","Hombre","Parcial","San Joaquín",290,2011,118972.730190121
"3028","Hombre","Parcial","San Joaquín",290,2012,154562.825218775
"3029","Hombre","Parcial","San Joaquín",290,2013,209532.589112456
"3030","Hombre","Parcial","San Joaquín",290,2014,318275.331327353
"3031","Hombre","Parcial","San Joaquín",290,2015,221415.833682428
"3032","Hombre","Parcial","San José de Maipo",291,2010,113499.887179333
"3033","Hombre","Parcial","San José de Maipo",291,2011,45839.0125797523
"3034","Hombre","Parcial","San José de Maipo",291,2012,46820.2508621798
"3035","Hombre","Parcial","San José de Maipo",291,2013,131158.596778321
"3036","Hombre","Parcial","San José de Maipo",291,2014,120000
"3037","Hombre","Parcial","San José de Maipo",291,2015,615830.362063131
"3038","Hombre","Parcial","San Juan de la Costa",292,2010,71935.7213678989
"3039","Hombre","Parcial","San Juan de la Costa",292,2011,75415.011749314
"3040","Hombre","Parcial","San Juan de la Costa",292,2012,95029.1552783665
"3041","Hombre","Parcial","San Juan de la Costa",292,2013,108316.972044625
"3042","Hombre","Parcial","San Juan de la Costa",292,2014,89360.2659206485
"3043","Hombre","Parcial","San Juan de la Costa",292,2015,425469.517296846
"3044","Hombre","Parcial","San Miguel",293,2013,412889.88486642
"3045","Hombre","Parcial","San Miguel",293,2014,355761.469526114
"3046","Hombre","Parcial","San Miguel",293,2015,408407.29642152
"3047","Hombre","Parcial","SAN MIGUEL",NA,2010,97253.1770898071
"3048","Hombre","Parcial","SAN MIGUEL",NA,2011,117366.302579586
"3049","Hombre","Parcial","SAN MIGUEL",NA,2012,132595.160501457
"3050","Hombre","Parcial","San Nicolás",294,2011,134568.487355457
"3051","Hombre","Parcial","San Nicolás",294,2012,188553.953188352
"3052","Hombre","Parcial","San Nicolás",294,2013,30040.6687754181
"3053","Hombre","Parcial","San Nicolás",294,2014,114627.164105402
"3054","Hombre","Parcial","San Pablo",295,2010,115000
"3055","Hombre","Parcial","San Pablo",295,2011,97782.0042345975
"3056","Hombre","Parcial","San Pablo",295,2012,191068.00589753
"3057","Hombre","Parcial","San Pablo",295,2013,60081.3375508362
"3058","Hombre","Parcial","San Pablo",295,2014,45188.5109895972
"3059","Hombre","Parcial","San Pablo",295,2015,114631.85138235
"3060","Hombre","Parcial","San Pedro",296,2011,138130.482276294
"3061","Hombre","Parcial","San Pedro",296,2012,150000
"3062","Hombre","Parcial","San Pedro",296,2013,189339.766139184
"3063","Hombre","Parcial","San Pedro",296,2015,210500.480735163
"3064","Hombre","Parcial","San Pedro de Atacama",297,2010,156301.167957297
"3065","Hombre","Parcial","San Pedro de Atacama",297,2011,139201.031302359
"3066","Hombre","Parcial","San Pedro de la Paz",298,2010,219339.542456917
"3067","Hombre","Parcial","San Pedro de la Paz",298,2011,206328.366228586
"3068","Hombre","Parcial","San Pedro de la Paz",298,2012,340400.540957386
"3069","Hombre","Parcial","San Pedro de la Paz",298,2013,368965.921821793
"3070","Hombre","Parcial","San Pedro de la Paz",298,2014,143248.492106467
"3071","Hombre","Parcial","San Pedro de la Paz",298,2015,272574.689346346
"3072","Hombre","Parcial","San Ramón",300,2010,122454.939566184
"3073","Hombre","Parcial","San Ramón",300,2011,103702.867728412
"3074","Hombre","Parcial","San Ramón",300,2012,81633.5053320929
"3075","Hombre","Parcial","San Ramón",300,2013,210540.769327762
"3076","Hombre","Parcial","San Ramón",300,2014,250660.651207739
"3077","Hombre","Parcial","San Ramón",300,2015,228379.121108468
"3078","Hombre","Parcial","San Vicente",302,2010,334839.774212861
"3079","Hombre","Parcial","San Vicente",302,2011,164122.757139247
"3080","Hombre","Parcial","San Vicente",302,2012,166645.7795798
"3081","Hombre","Parcial","San Vicente",302,2013,222539.758701804
"3082","Hombre","Parcial","San Vicente",302,2014,58658.049799273
"3083","Hombre","Parcial","San Vicente",302,2015,268696.019543366
"3084","Hombre","Parcial","Santa Bárbara",303,2013,40054.2250338908
"3085","Hombre","Parcial","Santa Bárbara",303,2014,45469.01648664
"3086","Hombre","Parcial","Santa Bárbara",303,2015,100407.461064832
"3087","Hombre","Parcial","Santa Cruz",304,2010,148301.41893413
"3088","Hombre","Parcial","Santa Cruz",304,2011,88569.6453182768
"3089","Hombre","Parcial","Santa Cruz",304,2012,446485.398603002
"3090","Hombre","Parcial","Santa Cruz",304,2013,473241.031749787
"3091","Hombre","Parcial","Santa Cruz",304,2014,109754.487616134
"3092","Hombre","Parcial","Santa Cruz",304,2015,120032.473389862
"3093","Hombre","Parcial","Santa Juana",305,2010,48204.8925115824
"3094","Hombre","Parcial","Santa Juana",305,2011,165237.512480436
"3095","Hombre","Parcial","Santa Juana",305,2012,138284.844034476
"3096","Hombre","Parcial","Santa Juana",305,2013,108771.530128814
"3097","Hombre","Parcial","Santa Juana",305,2014,59164.3367229715
"3098","Hombre","Parcial","Santa Juana",305,2015,47807.4763631736
"3099","Hombre","Parcial","Santa María",306,2010,190853.265479219
"3100","Hombre","Parcial","Santa María",306,2013,983631.631269773
"3101","Hombre","Parcial","Santa María",306,2014,255131.70361948
"3102","Hombre","Parcial","Santa María",306,2015,376527.97899312
"3103","Hombre","Parcial","Santiago",307,2010,279693.470285152
"3104","Hombre","Parcial","Santiago",307,2011,158045.985401278
"3105","Hombre","Parcial","Santiago",307,2012,233123.963211621
"3106","Hombre","Parcial","Santiago",307,2013,366910.388598807
"3107","Hombre","Parcial","Santiago",307,2014,319259.246720182
"3108","Hombre","Parcial","Santiago",307,2015,213882.228261185
"3109","Hombre","Parcial","Talagante",310,2010,126512.375230551
"3110","Hombre","Parcial","Talagante",310,2011,185036.816845075
"3111","Hombre","Parcial","Talagante",310,2012,193280.664089532
"3112","Hombre","Parcial","Talagante",310,2013,377473.745585773
"3113","Hombre","Parcial","Talagante",310,2014,221547.055195862
"3114","Hombre","Parcial","Talagante",310,2015,135841.574317825
"3115","Hombre","Parcial","Talca",311,2010,163435.343220453
"3116","Hombre","Parcial","Talca",311,2011,123488.301023212
"3117","Hombre","Parcial","Talca",311,2012,90324.4142669421
"3118","Hombre","Parcial","Talca",311,2013,351182.039824159
"3119","Hombre","Parcial","Talca",311,2014,281314.79768334
"3120","Hombre","Parcial","Talca",311,2015,125794.93224429
"3121","Hombre","Parcial","Talcahuano",312,2013,211575.42295513
"3122","Hombre","Parcial","Talcahuano",312,2014,197665.324639415
"3123","Hombre","Parcial","Talcahuano",312,2015,165648.132564991
"3124","Hombre","Parcial","TALCAHUANO",NA,2010,216509.584406316
"3125","Hombre","Parcial","TALCAHUANO",NA,2011,76495.5590019434
"3126","Hombre","Parcial","TALCAHUANO",NA,2012,140194.282247467
"3127","Hombre","Parcial","Taltal",313,2010,146228.733317898
"3128","Hombre","Parcial","Taltal",313,2012,220000
"3129","Hombre","Parcial","Taltal",313,2015,352500
"3130","Hombre","Parcial","Temuco",314,2010,194607.477776524
"3131","Hombre","Parcial","Temuco",314,2011,197761.790883837
"3132","Hombre","Parcial","Temuco",314,2012,149159.348834737
"3133","Hombre","Parcial","Temuco",314,2013,259286.090235423
"3134","Hombre","Parcial","Temuco",314,2014,412017.496854131
"3135","Hombre","Parcial","Temuco",314,2015,247574.200683089
"3136","Hombre","Parcial","Teno",315,2010,90833.4097735509
"3137","Hombre","Parcial","Teno",315,2011,172529.41508396
"3138","Hombre","Parcial","Teno",315,2012,115668.262012743
"3139","Hombre","Parcial","Teno",315,2013,500000
"3140","Hombre","Parcial","Teno",315,2014,194523.775937742
"3141","Hombre","Parcial","Teno",315,2015,396891.832495209
"3142","Hombre","Parcial","Teodoro Schmidt",316,2010,40039.146604032
"3143","Hombre","Parcial","Teodoro Schmidt",316,2011,348593.386719737
"3144","Hombre","Parcial","Teodoro Schmidt",316,2012,34747
"3145","Hombre","Parcial","Teodoro Schmidt",316,2013,52459.5
"3146","Hombre","Parcial","Teodoro Schmidt",316,2014,176799.621980879
"3147","Hombre","Parcial","Teodoro Schmidt",316,2015,65963.8691794752
"3148","Hombre","Parcial","Tierra Amarilla",317,2010,60746.409676573
"3149","Hombre","Parcial","Tierra Amarilla",317,2011,64556.2844339576
"3150","Hombre","Parcial","Tierra Amarilla",317,2014,60251.3479861296
"3151","Hombre","Parcial","Tiltil",318,2010,54113.7958660003
"3152","Hombre","Parcial","Tiltil",318,2011,78680.0115820129
"3153","Hombre","Parcial","Tiltil",318,2013,70000
"3154","Hombre","Parcial","Tiltil",318,2014,122500
"3155","Hombre","Parcial","Tiltil",318,2015,95483.0200305728
"3156","Hombre","Parcial","Tirúa",320,2010,64204.1139963344
"3157","Hombre","Parcial","Tirúa",320,2011,67718.0361679721
"3158","Hombre","Parcial","Tocopilla",321,2010,100097.86651008
"3159","Hombre","Parcial","Tocopilla",321,2011,50241.660348749
"3160","Hombre","Parcial","Tocopilla",321,2012,703157.216494845
"3161","Hombre","Parcial","Tocopilla",321,2015,129604.61447942
"3162","Hombre","Parcial","Tomé",323,2010,138147.236142618
"3163","Hombre","Parcial","Tomé",323,2011,132558.803639863
"3164","Hombre","Parcial","Tomé",323,2012,92192.790988114
"3165","Hombre","Parcial","Tomé",323,2013,73765.4845858105
"3166","Hombre","Parcial","Tomé",323,2014,112602.769071923
"3167","Hombre","Parcial","Tomé",323,2015,298165.510741772
"3168","Hombre","Parcial","TRAIGUEN",NA,2010,27427.47660538
"3169","Hombre","Parcial","TRAIGUEN",NA,2011,131453.070419251
"3170","Hombre","Parcial","TRAIGUEN",NA,2012,65554.3479975996
"3171","Hombre","Parcial","Traiguén",326,2013,127495.6221725
"3172","Hombre","Parcial","Traiguén",326,2014,122250.411464702
"3173","Hombre","Parcial","Traiguén",326,2015,106503.731368922
"3174","Hombre","Parcial","Tucapel",328,2010,88586.6118614208
"3175","Hombre","Parcial","Tucapel",328,2011,91871.7207402816
"3176","Hombre","Parcial","Valdivia",329,2010,139553.775335962
"3177","Hombre","Parcial","Valdivia",329,2011,143769.774204094
"3178","Hombre","Parcial","Valdivia",329,2012,239005.612242448
"3179","Hombre","Parcial","Valdivia",329,2013,192730.845485292
"3180","Hombre","Parcial","Valdivia",329,2014,148431.603323432
"3181","Hombre","Parcial","Valdivia",329,2015,270204.792591205
"3182","Hombre","Parcial","Vallenar",330,2010,275478.784500144
"3183","Hombre","Parcial","Vallenar",330,2011,162669.215279042
"3184","Hombre","Parcial","Vallenar",330,2012,184394.41716885
"3185","Hombre","Parcial","Vallenar",330,2013,164234.8431748
"3186","Hombre","Parcial","Vallenar",330,2014,219251.262628962
"3187","Hombre","Parcial","Vallenar",330,2015,128121.970587961
"3188","Hombre","Parcial","Valparaíso",331,2010,166353.811292965
"3189","Hombre","Parcial","Valparaíso",331,2011,155823.455300246
"3190","Hombre","Parcial","Valparaíso",331,2012,146924.39461725
"3191","Hombre","Parcial","Valparaíso",331,2013,183844.244704142
"3192","Hombre","Parcial","Valparaíso",331,2014,261118.049900519
"3193","Hombre","Parcial","Valparaíso",331,2015,256275.733061939
"3194","Hombre","Parcial","Vichuquén",332,2010,49299.7594528578
"3195","Hombre","Parcial","Vichuquén",332,2011,99680.3610040425
"3196","Hombre","Parcial","Victoria",333,2010,94551.4195970737
"3197","Hombre","Parcial","Victoria",333,2011,112774.315620736
"3198","Hombre","Parcial","Victoria",333,2012,113415.661915303
"3199","Hombre","Parcial","Victoria",333,2013,485748.295753602
"3200","Hombre","Parcial","Victoria",333,2014,197359.608660096
"3201","Hombre","Parcial","Victoria",333,2015,82861.9953783724
"3202","Hombre","Parcial","Vicuña",334,2010,72076.6276225398
"3203","Hombre","Parcial","Vicuña",334,2011,63818.6653576905
"3204","Hombre","Parcial","Vicuña",334,2012,161579.26863318
"3205","Hombre","Parcial","Vicuña",334,2013,96549.9958420796
"3206","Hombre","Parcial","Vicuña",334,2014,185083.235804511
"3207","Hombre","Parcial","Vicuña",334,2015,207823.158888981
"3208","Hombre","Parcial","Villa Alegre",336,2010,99341.4157960426
"3209","Hombre","Parcial","Villa Alegre",336,2011,44266.2239351295
"3210","Hombre","Parcial","Villa Alegre",336,2012,140000
"3211","Hombre","Parcial","Villa Alemana",337,2010,552453.931403157
"3212","Hombre","Parcial","Villa Alemana",337,2011,275094.309409156
"3213","Hombre","Parcial","Villa Alemana",337,2012,134483.530811499
"3214","Hombre","Parcial","Villa Alemana",337,2013,182201.46101898
"3215","Hombre","Parcial","Villa Alemana",337,2014,245833.499610045
"3216","Hombre","Parcial","Villa Alemana",337,2015,342125.14161807
"3217","Hombre","Parcial","Villarrica",338,2013,138689.603233654
"3218","Hombre","Parcial","Villarrica",338,2014,266070.835758887
"3219","Hombre","Parcial","Villarrica",338,2015,115000
"3220","Hombre","Parcial","VILLARRICA",NA,2010,98706.620905911
"3221","Hombre","Parcial","VILLARRICA",NA,2011,320000
"3222","Hombre","Parcial","VILLARRICA",NA,2012,71225.4472793326
"3223","Hombre","Parcial","Viña del Mar",339,2010,199257.874577024
"3224","Hombre","Parcial","Viña del Mar",339,2011,244578.516469232
"3225","Hombre","Parcial","Viña del Mar",339,2012,190820.209819133
"3226","Hombre","Parcial","Viña del Mar",339,2013,312673.892214717
"3227","Hombre","Parcial","Viña del Mar",339,2014,284879.627900877
"3228","Hombre","Parcial","Viña del Mar",339,2015,415651.438665745
"3229","Hombre","Parcial","Vitacura",340,2010,656810.171614651
"3230","Hombre","Parcial","Vitacura",340,2011,1310231.02376557
"3231","Hombre","Parcial","Vitacura",340,2012,344454.520132373
"3232","Hombre","Parcial","Vitacura",340,2013,1007150.73129956
"3233","Hombre","Parcial","Vitacura",340,2014,845124.028025971
"3234","Hombre","Parcial","Vitacura",340,2015,827324.007166306
"3235","Hombre","Parcial","Yerbas Buenas",341,2011,100321
"3236","Hombre","Parcial","Yerbas Buenas",341,2015,46148.5015056713
"3237","Hombre","Parcial","Yumbel",342,2010,17000
"3238","Hombre","Parcial","Yumbel",342,2011,119565.38251028
"3239","Hombre","Parcial","Yumbel",342,2012,50000
"3240","Hombre","Parcial","Yumbel",342,2013,40000
"3241","Hombre","Parcial","Yumbel",342,2014,90000
"3242","Hombre","Parcial","Yumbel",342,2015,723500
"3243","Hombre","Parcial","Yungay",343,2010,65326.6427803612
"3244","Hombre","Parcial","Yungay",343,2014,130007.706398837
"3245","Hombre","Parcial","Yungay",343,2015,50189.7732767515
"3246","Hombre","Parcial","Zapallar",344,2014,60251.3479861296
"3247","Hombre","Parcial","Zapallar",344,2015,155631.56465049
"3248","Mujer","Completa","Aisén",NA,2010,320190.224111454
"3249","Mujer","Completa","Aisén",NA,2011,353348.662315997
"3250","Mujer","Completa","Aisén",NA,2012,437761.08722296
"3251","Mujer","Completa","Algarrobo",1,2010,162031.191122454
"3252","Mujer","Completa","Algarrobo",1,2011,440920.811220621
"3253","Mujer","Completa","Algarrobo",1,2012,406621.678437153
"3254","Mujer","Completa","Algarrobo",1,2013,382450.758246725
"3255","Mujer","Completa","Algarrobo",1,2014,1056902.02766723
"3256","Mujer","Completa","Algarrobo",1,2015,527139.170590368
"3257","Mujer","Completa","Alhué",2,2011,244475.919257013
"3258","Mujer","Completa","Alhué",2,2012,325569.825838555
"3259","Mujer","Completa","Alhué",2,2013,444601.897876188
"3260","Mujer","Completa","Alhué",2,2014,151563.3882888
"3261","Mujer","Completa","Alhué",2,2015,662689.243027891
"3262","Mujer","Completa","Alto del Carmen",4,2010,194666.97258673
"3263","Mujer","Completa","Alto del Carmen",4,2011,150798.156826614
"3264","Mujer","Completa","Alto del Carmen",4,2012,176053.890277495
"3265","Mujer","Completa","Alto del Carmen",4,2013,163895.953355199
"3266","Mujer","Completa","Alto del Carmen",4,2014,156116.556356737
"3267","Mujer","Completa","Alto del Carmen",4,2015,430929.193160565
"3268","Mujer","Completa","Alto Hospicio",5,2010,217146.117882361
"3269","Mujer","Completa","Alto Hospicio",5,2011,238856.083966553
"3270","Mujer","Completa","Alto Hospicio",5,2012,269934.064723418
"3271","Mujer","Completa","Alto Hospicio",5,2013,277312.288648745
"3272","Mujer","Completa","Alto Hospicio",5,2014,327736.156523224
"3273","Mujer","Completa","Alto Hospicio",5,2015,312790.81280429
"3274","Mujer","Completa","Ancud",6,2010,339441.949475329
"3275","Mujer","Completa","Ancud",6,2011,284270.03890541
"3276","Mujer","Completa","Ancud",6,2012,250039.996141021
"3277","Mujer","Completa","Ancud",6,2013,271130.655420126
"3278","Mujer","Completa","Ancud",6,2014,385348.617475401
"3279","Mujer","Completa","Ancud",6,2015,501997.871916925
"3280","Mujer","Completa","Andacollo",7,2010,251473.621545771
"3281","Mujer","Completa","Andacollo",7,2011,226194.04407824
"3282","Mujer","Completa","Andacollo",7,2012,442930.877654571
"3283","Mujer","Completa","Andacollo",7,2013,295593.379559988
"3284","Mujer","Completa","Andacollo",7,2014,283705.836727961
"3285","Mujer","Completa","Andacollo",7,2015,405892.049617181
"3286","Mujer","Completa","Angol",8,2010,328653.70423013
"3287","Mujer","Completa","Angol",8,2011,305563.739176329
"3288","Mujer","Completa","Angol",8,2012,299296.740659676
"3289","Mujer","Completa","Angol",8,2013,284965.077218395
"3290","Mujer","Completa","Angol",8,2014,317355.080338403
"3291","Mujer","Completa","Angol",8,2015,332265.823352418
"3292","Mujer","Completa","Antofagasta",9,2010,388727.387732155
"3293","Mujer","Completa","Antofagasta",9,2011,374846.996399495
"3294","Mujer","Completa","Antofagasta",9,2012,460537.830391858
"3295","Mujer","Completa","Antofagasta",9,2013,469035.721912875
"3296","Mujer","Completa","Antofagasta",9,2014,484217.634125242
"3297","Mujer","Completa","Antofagasta",9,2015,546298.3794609
"3298","Mujer","Completa","Antuco",10,2010,374743.527112848
"3299","Mujer","Completa","Antuco",10,2011,151213.712564615
"3300","Mujer","Completa","Antuco",10,2012,220106.072285274
"3301","Mujer","Completa","Antuco",10,2013,203046.765205188
"3302","Mujer","Completa","Antuco",10,2014,199962.497656104
"3303","Mujer","Completa","Arauco",11,2010,250742.938901691
"3304","Mujer","Completa","Arauco",11,2011,297375.54799092
"3305","Mujer","Completa","Arauco",11,2012,250790.263785883
"3306","Mujer","Completa","Arauco",11,2013,387014.399990235
"3307","Mujer","Completa","Arauco",11,2014,352431.744082691
"3308","Mujer","Completa","Arauco",11,2015,262750.3976208
"3309","Mujer","Completa","Arica",12,2010,296022.26123748
"3310","Mujer","Completa","Arica",12,2011,284011.465141892
"3311","Mujer","Completa","Arica",12,2012,342614.343938829
"3312","Mujer","Completa","Arica",12,2013,408732.080914638
"3313","Mujer","Completa","Arica",12,2014,391964.345133279
"3314","Mujer","Completa","Arica",12,2015,433456.816716834
"3315","Mujer","Completa","Aysén",13,2013,458597.663630932
"3316","Mujer","Completa","Aysén",13,2014,486464.412751949
"3317","Mujer","Completa","Aysén",13,2015,597349.264294853
"3318","Mujer","Completa","Buin",14,2010,507533.798613206
"3319","Mujer","Completa","Buin",14,2011,364443.547583332
"3320","Mujer","Completa","Buin",14,2012,354310.553681246
"3321","Mujer","Completa","Buin",14,2013,361028.18003357
"3322","Mujer","Completa","Buin",14,2014,396088.25551075
"3323","Mujer","Completa","Buin",14,2015,406886.841142794
"3324","Mujer","Completa","Bulnes",15,2010,198592.168696648
"3325","Mujer","Completa","Bulnes",15,2011,194856.106683858
"3326","Mujer","Completa","Bulnes",15,2012,245716.518437026
"3327","Mujer","Completa","Bulnes",15,2013,332897.625441475
"3328","Mujer","Completa","Bulnes",15,2014,276731.370275241
"3329","Mujer","Completa","Bulnes",15,2015,355572.593894796
"3330","Mujer","Completa","Cabildo",16,2010,196573.21050833
"3331","Mujer","Completa","Cabildo",16,2011,232969.448928339
"3332","Mujer","Completa","Cabildo",16,2012,188428.565069034
"3333","Mujer","Completa","Cabildo",16,2013,330121.732250737
"3334","Mujer","Completa","Cabildo",16,2014,215137.862170246
"3335","Mujer","Completa","Cabildo",16,2015,286887.94170232
"3336","Mujer","Completa","Cabrero",18,2010,258421.115179209
"3337","Mujer","Completa","Cabrero",18,2011,174153.101017994
"3338","Mujer","Completa","Cabrero",18,2012,280676.605252532
"3339","Mujer","Completa","Cabrero",18,2013,224193.85829309
"3340","Mujer","Completa","Cabrero",18,2014,273430.565079606
"3341","Mujer","Completa","Cabrero",18,2015,303629.689546475
"3342","Mujer","Completa","Calama",19,2010,394804.816215285
"3343","Mujer","Completa","Calama",19,2011,535501.854731566
"3344","Mujer","Completa","Calama",19,2012,521196.329890257
"3345","Mujer","Completa","Calama",19,2013,502973.036407264
"3346","Mujer","Completa","Calama",19,2014,634015.271456046
"3347","Mujer","Completa","Calama",19,2015,662804.514506576
"3348","Mujer","Completa","Calbuco",20,2010,217702.355434394
"3349","Mujer","Completa","Calbuco",20,2011,262648.709536517
"3350","Mujer","Completa","Calbuco",20,2012,265424.364352752
"3351","Mujer","Completa","Calbuco",20,2013,251776.153921799
"3352","Mujer","Completa","Calbuco",20,2014,305645.45777873
"3353","Mujer","Completa","Calbuco",20,2015,295477.996786339
"3354","Mujer","Completa","Caldera",21,2010,308752.441048461
"3355","Mujer","Completa","Caldera",21,2011,223696.044559845
"3356","Mujer","Completa","Caldera",21,2012,340608.262430223
"3357","Mujer","Completa","Caldera",21,2013,340364.710775602
"3358","Mujer","Completa","Caldera",21,2014,457419.074338296
"3359","Mujer","Completa","Caldera",21,2015,302485.14321298
"3360","Mujer","Completa","Calera",22,2010,242438.465949624
"3361","Mujer","Completa","Calera",22,2011,236495.342562776
"3362","Mujer","Completa","Calera",22,2012,245271.407173454
"3363","Mujer","Completa","Calera",22,2013,332383.042771098
"3364","Mujer","Completa","Calera",22,2014,350278.465366741
"3365","Mujer","Completa","Calera",22,2015,395791.382421239
"3366","Mujer","Completa","Calera de Tango",23,2010,453346.574019703
"3367","Mujer","Completa","Calera de Tango",23,2011,298100.518069244
"3368","Mujer","Completa","Calera de Tango",23,2012,189810.979542941
"3369","Mujer","Completa","Calera de Tango",23,2013,395392.421405979
"3370","Mujer","Completa","Calera de Tango",23,2014,457896.120085701
"3371","Mujer","Completa","Calera de Tango",23,2015,232945.30967041
"3372","Mujer","Completa","Calle Larga",24,2010,147669.676809396
"3373","Mujer","Completa","Calle Larga",24,2011,227147.469892029
"3374","Mujer","Completa","Calle Larga",24,2012,233070.799747415
"3375","Mujer","Completa","Calle Larga",24,2013,249891.569804146
"3376","Mujer","Completa","Calle Larga",24,2014,312999.834075831
"3377","Mujer","Completa","Calle Larga",24,2015,321773.237097304
"3378","Mujer","Completa","Camarones",25,2010,125864.169056342
"3379","Mujer","Completa","Camarones",25,2011,195126.04518907
"3380","Mujer","Completa","Camarones",25,2012,94162.8042360065
"3381","Mujer","Completa","Camarones",25,2013,197267.058291912
"3382","Mujer","Completa","Camiña",26,2011,106713.286580743
"3383","Mujer","Completa","Camiña",26,2012,197772.146455338
"3384","Mujer","Completa","Camiña",26,2013,330447.356529599
"3385","Mujer","Completa","Camiña",26,2014,136161.99866515
"3386","Mujer","Completa","Camiña",26,2015,203333.333333333
"3387","Mujer","Completa","Canela",27,2010,268772.737204771
"3388","Mujer","Completa","Canela",27,2011,236513.671358793
"3389","Mujer","Completa","Canela",27,2012,291902.366941393
"3390","Mujer","Completa","Canela",27,2013,322612.90839807
"3391","Mujer","Completa","Canela",27,2014,287163.19081073
"3392","Mujer","Completa","Canela",27,2015,471414.57041667
"3393","Mujer","Completa","Cañete",28,2010,260887.470841643
"3394","Mujer","Completa","Cañete",28,2011,216844.617470319
"3395","Mujer","Completa","Cañete",28,2012,195991.89963102
"3396","Mujer","Completa","Cañete",28,2013,282466.519443321
"3397","Mujer","Completa","Cañete",28,2014,377248.576879814
"3398","Mujer","Completa","Cañete",28,2015,246067.249501685
"3399","Mujer","Completa","Carahue",29,2010,176056.597902928
"3400","Mujer","Completa","Carahue",29,2011,173927.741447687
"3401","Mujer","Completa","Carahue",29,2012,129127.142734524
"3402","Mujer","Completa","Carahue",29,2013,113635.061395677
"3403","Mujer","Completa","Carahue",29,2014,177677.48847173
"3404","Mujer","Completa","Carahue",29,2015,338090.347947509
"3405","Mujer","Completa","Cartagena",30,2010,243972.866303124
"3406","Mujer","Completa","Cartagena",30,2011,167795.274356805
"3407","Mujer","Completa","Cartagena",30,2012,260670.425257732
