"","sex","geography_name","geography_id","year","ub_weighted_median"
"1252","Hombre","Quellón",246,2014,447468
"1253","Hombre","Quellón",246,2015,388140
"1254","Hombre","Quemchi",247,2010,149897
"1255","Hombre","Quilicura",249,2010,348964
"1256","Hombre","Quilicura",249,2011,362002
"1257","Hombre","Quilicura",249,2012,401804
"1258","Hombre","Quilicura",249,2013,429083
"1259","Hombre","Quilicura",249,2014,443730
"1260","Hombre","Quilicura",249,2015,479957
"1261","Hombre","Quillón",251,2010,179877
"1262","Hombre","Quillón",251,2011,287287
"1263","Hombre","Quillón",251,2012,351579
"1264","Hombre","Quillón",251,2013,288905
"1265","Hombre","Quillón",251,2014,285197
"1266","Hombre","Quillón",251,2015,343503
"1267","Hombre","Quillota",252,2010,199935
"1268","Hombre","Quillota",252,2011,249888
"1269","Hombre","Quillota",252,2012,300000
"1270","Hombre","Quillota",252,2013,300789
"1271","Hombre","Quillota",252,2014,404292
"1272","Hombre","Quillota",252,2015,400000
"1273","Hombre","Quilpué",253,2010,331796
"1274","Hombre","Quilpué",253,2011,347934
"1275","Hombre","Quilpué",253,2012,439936
"1276","Hombre","Quilpué",253,2013,450000
"1277","Hombre","Quilpué",253,2014,456680
"1278","Hombre","Quilpué",253,2015,451020
"1279","Hombre","Quinta de Tilcoco",255,2010,275987
"1280","Hombre","Quinta de Tilcoco",255,2011,261128
"1281","Hombre","Quinta de Tilcoco",255,2012,370866
"1282","Hombre","Quinta de Tilcoco",255,2013,300407
"1283","Hombre","Quinta de Tilcoco",255,2014,362068
"1284","Hombre","Quinta de Tilcoco",255,2015,308878
"1285","Hombre","Quinta Normal",256,2010,439699
"1286","Hombre","Quinta Normal",256,2011,391216
"1287","Hombre","Quinta Normal",256,2012,452030
"1288","Hombre","Quinta Normal",256,2013,494561
"1289","Hombre","Quinta Normal",256,2014,412848
"1290","Hombre","Quinta Normal",256,2015,433581
"1291","Hombre","Quintero",257,2013,717281
"1292","Hombre","Quintero",257,2014,704930
"1293","Hombre","Quintero",257,2015,495384
"1294","Hombre","Quirihue",258,2010,250000
"1295","Hombre","Quirihue",258,2011,448000
"1296","Hombre","Quirihue",258,2012,330000
"1297","Hombre","Quirihue",258,2013,300000
"1298","Hombre","Quirihue",258,2014,352000
"1299","Hombre","Quirihue",258,2015,750000
"1300","Hombre","Rancagua",259,2010,427962
"1301","Hombre","Rancagua",259,2011,398721
"1302","Hombre","Rancagua",259,2012,401648
"1303","Hombre","Rancagua",259,2013,429082
"1304","Hombre","Rancagua",259,2014,421307
"1305","Hombre","Rancagua",259,2015,500135
"1306","Hombre","Rauco",261,2010,230069
"1307","Hombre","Rauco",261,2011,299168
"1308","Hombre","Rauco",261,2012,352684
"1309","Hombre","Rauco",261,2013,328754
"1310","Hombre","Rauco",261,2014,426238
"1311","Hombre","Rauco",261,2015,400907
"1312","Hombre","Recoleta",262,2010,340800
"1313","Hombre","Recoleta",262,2011,301450
"1314","Hombre","Recoleta",262,2012,315393
"1315","Hombre","Recoleta",262,2013,401128
"1316","Hombre","Recoleta",262,2014,449916
"1317","Hombre","Recoleta",262,2015,401630
"1318","Hombre","Renaico",263,2010,239950
"1319","Hombre","Renaico",263,2011,275000
"1320","Hombre","Renaico",263,2012,532075
"1321","Hombre","Renaico",263,2013,550000
"1322","Hombre","Renaico",263,2014,642500
"1323","Hombre","Renaico",263,2015,610000
"1324","Hombre","Renca",264,2010,299795
"1325","Hombre","Renca",264,2011,359482
"1326","Hombre","Renca",264,2012,389529
"1327","Hombre","Renca",264,2013,398756
"1328","Hombre","Renca",264,2014,321364
"1329","Hombre","Renca",264,2015,351419
"1330","Hombre","Rengo",265,2010,244369
"1331","Hombre","Rengo",265,2011,269735
"1332","Hombre","Rengo",265,2012,291212
"1333","Hombre","Rengo",265,2013,299866
"1334","Hombre","Rengo",265,2014,302169
"1335","Hombre","Rengo",265,2015,400000
"1336","Hombre","Requínoa",266,2010,279087
"1337","Hombre","Requínoa",266,2011,273068
"1338","Hombre","Requínoa",266,2012,272870
"1339","Hombre","Requínoa",266,2013,302383
"1340","Hombre","Requínoa",266,2014,392876
"1341","Hombre","Requínoa",266,2015,430000
"1342","Hombre","Retiro",267,2010,159891
"1343","Hombre","Retiro",267,2011,179425
"1344","Hombre","Retiro",267,2012,220992
"1345","Hombre","Retiro",267,2013,221660
"1346","Hombre","Retiro",267,2014,323939
"1347","Hombre","Retiro",267,2015,400108
"1348","Hombre","Rinconada",268,2010,356571
"1349","Hombre","Rinconada",268,2011,422184
"1350","Hombre","Rinconada",268,2012,418826
"1351","Hombre","Rinconada",268,2013,411757
"1352","Hombre","Rinconada",268,2014,420458
"1353","Hombre","Rinconada",268,2015,463360
"1354","Hombre","Río Bueno",269,2010,231044
"1355","Hombre","Río Bueno",269,2011,293426
"1356","Hombre","Río Bueno",269,2012,339524
"1357","Hombre","Río Bueno",269,2013,322669
"1358","Hombre","Río Bueno",269,2014,288454
"1359","Hombre","Río Bueno",269,2015,323157
"1360","Hombre","Río Claro",270,2010,214009
"1361","Hombre","Río Claro",270,2011,190918
"1362","Hombre","Río Claro",270,2012,282121
"1363","Hombre","Río Claro",270,2013,300407
"1364","Hombre","Río Claro",270,2014,302398
"1365","Hombre","Río Claro",270,2015,250989
"1366","Hombre","Río Hurtado",271,2010,202946
"1367","Hombre","Río Hurtado",271,2011,692079
"1368","Hombre","Río Hurtado",271,2012,508844
"1369","Hombre","Río Hurtado",271,2013,1001356
"1370","Hombre","Río Hurtado",271,2014,963474
"1371","Hombre","Río Hurtado",271,2015,551157
"1372","Hombre","Río Ibáñez",272,2010,329774
"1373","Hombre","Río Ibáñez",272,2011,200967
"1374","Hombre","Río Ibáñez",272,2012,1126296
"1375","Hombre","Río Ibáñez",272,2013,1201627
"1376","Hombre","Río Ibáñez",272,2014,376382
"1377","Hombre","Río Ibáñez",272,2015,508615
"1378","Hombre","Río Negro",273,2010,200053
"1379","Hombre","Río Negro",273,2011,262312
"1380","Hombre","Río Negro",273,2012,267447
"1381","Hombre","Río Negro",273,2013,316275
"1382","Hombre","Río Negro",273,2014,339197
"1383","Hombre","Río Negro",273,2015,383644
"1384","Hombre","Romeral",275,2010,300000
"1385","Hombre","Romeral",275,2011,251208
"1386","Hombre","Romeral",275,2012,305673
"1387","Hombre","Romeral",275,2013,455617
"1388","Hombre","Romeral",275,2014,403126
"1389","Hombre","Romeral",275,2015,345000
"1390","Hombre","Saavedra",276,2010,174880
"1391","Hombre","Saavedra",276,2011,121017
"1392","Hombre","Saavedra",276,2012,166000
"1393","Hombre","Sagrada Familia",277,2010,196965
"1394","Hombre","Sagrada Familia",277,2011,240232
"1395","Hombre","Sagrada Familia",277,2012,253824
"1396","Hombre","Sagrada Familia",277,2013,283834
"1397","Hombre","Sagrada Familia",277,2014,319940
"1398","Hombre","Sagrada Familia",277,2015,332004
"1399","Hombre","Salamanca",278,2010,319855
"1400","Hombre","Salamanca",278,2011,337457
"1401","Hombre","Salamanca",278,2012,452944
"1402","Hombre","Salamanca",278,2013,399391
"1403","Hombre","Salamanca",278,2014,399973
"1404","Hombre","Salamanca",278,2015,446998
"1405","Hombre","San Antonio",279,2010,256015
"1406","Hombre","San Antonio",279,2011,293045
"1407","Hombre","San Antonio",279,2012,298266
"1408","Hombre","San Antonio",279,2013,320434
"1409","Hombre","San Antonio",279,2014,330000
"1410","Hombre","San Antonio",279,2015,401630
"1411","Hombre","San Bernardo",280,2010,249829
"1412","Hombre","San Bernardo",280,2011,299041
"1413","Hombre","San Bernardo",280,2012,340805
"1414","Hombre","San Bernardo",280,2013,369076
"1415","Hombre","San Bernardo",280,2014,365037
"1416","Hombre","San Bernardo",280,2015,401630
"1417","Hombre","San Carlos",281,2010,210514
"1418","Hombre","San Carlos",281,2011,269790
"1419","Hombre","San Carlos",281,2012,349496
"1420","Hombre","San Carlos",281,2013,399139
"1421","Hombre","San Carlos",281,2014,480461
"1422","Hombre","San Carlos",281,2015,530552
"1423","Hombre","San Clemente",282,2010,399726
"1424","Hombre","San Clemente",282,2011,235416
"1425","Hombre","San Clemente",282,2012,342506
"1426","Hombre","San Clemente",282,2013,295917
"1427","Hombre","San Clemente",282,2014,363752
"1428","Hombre","San Clemente",282,2015,345662
"1429","Hombre","San Esteban",283,2010,395851
"1430","Hombre","San Esteban",283,2011,359086
"1431","Hombre","San Esteban",283,2012,371107
"1432","Hombre","San Esteban",283,2013,415253
"1433","Hombre","San Esteban",283,2014,399932
"1434","Hombre","San Esteban",283,2015,300767
"1435","Hombre","San Felipe",285,2010,246885
"1436","Hombre","San Felipe",285,2011,278393
"1437","Hombre","San Felipe",285,2012,300700
"1438","Hombre","San Felipe",285,2013,306884
"1439","Hombre","San Felipe",285,2014,378951
"1440","Hombre","San Felipe",285,2015,360097
"1441","Hombre","San Fernando",286,2010,290222
"1442","Hombre","San Fernando",286,2011,258287
"1443","Hombre","San Fernando",286,2012,320223
"1444","Hombre","San Fernando",286,2013,287502
"1445","Hombre","San Fernando",286,2014,349575
"1446","Hombre","San Fernando",286,2015,301222
"1447","Hombre","San Gregorio",287,2013,759929
"1448","Hombre","San Gregorio",287,2014,1081152
"1449","Hombre","San Gregorio",287,2015,1234157
"1450","Hombre","San Ignacio",288,2010,324778
"1451","Hombre","San Ignacio",288,2011,437198
"1452","Hombre","San Ignacio",288,2013,192899
"1453","Hombre","San Ignacio",288,2014,195250
"1454","Hombre","San Ignacio",288,2015,271500
"1455","Hombre","San Javier",289,2010,202560
"1456","Hombre","San Javier",289,2011,198595
"1457","Hombre","San Javier",289,2012,264000
"1458","Hombre","San Javier",289,2013,266585
"1459","Hombre","San Javier",289,2014,284915
"1460","Hombre","San Javier",289,2015,321885
"1461","Hombre","San Joaquín",290,2010,316082
"1462","Hombre","San Joaquín",290,2011,331118
"1463","Hombre","San Joaquín",290,2012,455998
"1464","Hombre","San Joaquín",290,2013,472264
"1465","Hombre","San Joaquín",290,2014,316298
"1466","Hombre","San Joaquín",290,2015,490571
"1467","Hombre","San José de Maipo",291,2010,359598
"1468","Hombre","San José de Maipo",291,2011,404972
"1469","Hombre","San José de Maipo",291,2012,512342
"1470","Hombre","San José de Maipo",291,2013,529333
"1471","Hombre","San José de Maipo",291,2014,448667
"1472","Hombre","San José de Maipo",291,2015,524944
"1473","Hombre","San Juan de la Costa",292,2010,165263
"1474","Hombre","San Juan de la Costa",292,2011,186680
"1475","Hombre","San Juan de la Costa",292,2012,146174
"1476","Hombre","San Juan de la Costa",292,2013,134310
"1477","Hombre","San Juan de la Costa",292,2014,268465
"1478","Hombre","San Juan de la Costa",292,2015,351356
"1479","Hombre","San Miguel",293,2010,581403
"1480","Hombre","San Miguel",293,2011,613543
"1481","Hombre","San Miguel",293,2012,417669
"1482","Hombre","San Miguel",293,2013,906024
"1483","Hombre","San Miguel",293,2014,801466
"1484","Hombre","San Miguel",293,2015,483495
"1485","Hombre","San Nicolás",294,2010,186003
"1486","Hombre","San Nicolás",294,2011,319035
"1487","Hombre","San Nicolás",294,2012,470279
"1488","Hombre","San Nicolás",294,2013,436703
"1489","Hombre","San Nicolás",294,2014,505211
"1490","Hombre","San Pablo",295,2010,185000
"1491","Hombre","San Pablo",295,2011,226725
"1492","Hombre","San Pablo",295,2012,236361
"1493","Hombre","San Pablo",295,2013,282105
"1494","Hombre","San Pablo",295,2014,322439
"1495","Hombre","San Pablo",295,2015,739167
"1496","Hombre","San Pedro",296,2010,300000
"1497","Hombre","San Pedro",296,2011,270051
"1498","Hombre","San Pedro",296,2012,387729
"1499","Hombre","San Pedro",296,2013,472397
"1500","Hombre","San Pedro",296,2014,685621
"1501","Hombre","San Pedro",296,2015,350095
"1502","Hombre","San Pedro de Atacama",297,2010,529642
"1503","Hombre","San Pedro de Atacama",297,2011,347536
"1504","Hombre","San Pedro de la Paz",298,2010,555260
"1505","Hombre","San Pedro de la Paz",298,2011,500830
"1506","Hombre","San Pedro de la Paz",298,2012,504536
"1507","Hombre","San Pedro de la Paz",298,2013,626825
"1508","Hombre","San Pedro de la Paz",298,2014,702715
"1509","Hombre","San Pedro de la Paz",298,2015,600162
"1510","Hombre","San Ramón",300,2010,215187
"1511","Hombre","San Ramón",300,2011,297786
"1512","Hombre","San Ramón",300,2012,300000
"1513","Hombre","San Ramón",300,2013,399596
"1514","Hombre","San Ramón",300,2014,404169
"1515","Hombre","San Ramón",300,2015,401630
"1516","Hombre","San Vicente",302,2010,226562
"1517","Hombre","San Vicente",302,2011,269137
"1518","Hombre","San Vicente",302,2012,262977
"1519","Hombre","San Vicente",302,2013,239845
"1520","Hombre","San Vicente",302,2014,306817
"1521","Hombre","San Vicente",302,2015,350095
"1522","Hombre","Santa Bárbara",303,2010,490000
"1523","Hombre","Santa Bárbara",303,2013,148201
"1524","Hombre","Santa Bárbara",303,2014,456155
"1525","Hombre","Santa Bárbara",303,2015,180733
"1526","Hombre","Santa Cruz",304,2010,200054
"1527","Hombre","Santa Cruz",304,2011,250000
"1528","Hombre","Santa Cruz",304,2012,293549
"1529","Hombre","Santa Cruz",304,2013,374000
"1530","Hombre","Santa Cruz",304,2014,434300
"1531","Hombre","Santa Cruz",304,2015,302226
"1532","Hombre","Santa Juana",305,2010,299704
"1533","Hombre","Santa Juana",305,2011,322763
"1534","Hombre","Santa Juana",305,2012,300111
"1535","Hombre","Santa Juana",305,2013,322660
"1536","Hombre","Santa Juana",305,2014,364722
"1537","Hombre","Santa Juana",305,2015,438618
"1538","Hombre","Santa María",306,2010,370196
"1539","Hombre","Santa María",306,2013,792477
"1540","Hombre","Santa María",306,2014,424377
"1541","Hombre","Santa María",306,2015,581108
"1542","Hombre","Santiago",307,2010,496047
"1543","Hombre","Santiago",307,2011,418558
"1544","Hombre","Santiago",307,2012,626704
"1545","Hombre","Santiago",307,2013,847869
"1546","Hombre","Santiago",307,2014,765000
"1547","Hombre","Santiago",307,2015,650000
"1548","Hombre","Sierra Gorda",309,2011,563209
"1549","Hombre","Sierra Gorda",309,2012,553092
"1550","Hombre","Sierra Gorda",309,2013,891207
"1551","Hombre","Talagante",310,2010,305298
"1552","Hombre","Talagante",310,2011,351220
"1553","Hombre","Talagante",310,2012,414298
"1554","Hombre","Talagante",310,2013,457131
"1555","Hombre","Talagante",310,2014,513542
"1556","Hombre","Talagante",310,2015,549225
"1557","Hombre","Talca",311,2010,250628
"1558","Hombre","Talca",311,2011,257924
"1559","Hombre","Talca",311,2012,300000
"1560","Hombre","Talca",311,2013,399188
"1561","Hombre","Talca",311,2014,397609
"1562","Hombre","Talca",311,2015,402528
"1563","Hombre","Talcahuano",312,2010,349894
"1564","Hombre","Talcahuano",312,2011,349469
"1565","Hombre","Talcahuano",312,2012,354701
"1566","Hombre","Talcahuano",312,2013,400000
"1567","Hombre","Talcahuano",312,2014,414273
"1568","Hombre","Talcahuano",312,2015,500000
"1569","Hombre","Taltal",313,2010,416922
"1570","Hombre","Taltal",313,2011,568252
"1571","Hombre","Taltal",313,2012,495685
"1572","Hombre","Taltal",313,2013,498112
"1573","Hombre","Taltal",313,2014,599887
"1574","Hombre","Taltal",313,2015,650000
"1575","Hombre","Temuco",314,2010,243306
"1576","Hombre","Temuco",314,2011,305018
"1577","Hombre","Temuco",314,2012,311446
"1578","Hombre","Temuco",314,2013,300405
"1579","Hombre","Temuco",314,2014,394200
"1580","Hombre","Temuco",314,2015,400000
"1581","Hombre","Teno",315,2010,193291
"1582","Hombre","Teno",315,2011,216187
"1583","Hombre","Teno",315,2012,259782
"1584","Hombre","Teno",315,2013,289474
"1585","Hombre","Teno",315,2014,350000
"1586","Hombre","Teno",315,2015,301578
"1587","Hombre","Teodoro Schmidt",316,2010,75474
"1588","Hombre","Teodoro Schmidt",316,2011,803867
"1589","Hombre","Teodoro Schmidt",316,2012,115268
"1590","Hombre","Teodoro Schmidt",316,2013,123589
"1591","Hombre","Teodoro Schmidt",316,2014,202085
"1592","Hombre","Teodoro Schmidt",316,2015,222107
"1593","Hombre","Tierra Amarilla",317,2010,404173
"1594","Hombre","Tierra Amarilla",317,2011,502417
"1595","Hombre","Tierra Amarilla",317,2012,502811
"1596","Hombre","Tierra Amarilla",317,2013,600976
"1597","Hombre","Tierra Amarilla",317,2014,378643
"1598","Hombre","Tierra Amarilla",317,2015,702657
"1599","Hombre","Tiltil",318,2010,311112
"1600","Hombre","Tiltil",318,2011,266281
"1601","Hombre","Tiltil",318,2012,350000
"1602","Hombre","Tiltil",318,2013,423000
"1603","Hombre","Tiltil",318,2014,500000
"1604","Hombre","Tiltil",318,2015,484254
"1605","Hombre","Tirúa",320,2010,171652
"1606","Hombre","Tirúa",320,2011,140450
"1607","Hombre","Tocopilla",321,2010,450000
"1608","Hombre","Tocopilla",321,2011,566177
"1609","Hombre","Tocopilla",321,2012,596435
"1610","Hombre","Tocopilla",321,2013,663243
"1611","Hombre","Tocopilla",321,2014,660013
"1612","Hombre","Tocopilla",321,2015,499861
"1613","Hombre","Tomé",323,2010,219796
"1614","Hombre","Tomé",323,2011,257999
"1615","Hombre","Tomé",323,2012,251128
"1616","Hombre","Tomé",323,2013,350133
"1617","Hombre","Tomé",323,2014,380000
"1618","Hombre","Tomé",323,2015,341814
"1619","Hombre","Traigué",NA,2010,234824
"1620","Hombre","Traigué",NA,2011,207734
"1621","Hombre","Traigué",NA,2012,320482
"1622","Hombre","Traiguén",326,2013,398489
"1623","Hombre","Traiguén",326,2014,446145
"1624","Hombre","Traiguén",326,2015,300186
"1625","Hombre","Tucapel",328,2010,269007
"1626","Hombre","Tucapel",328,2011,254137
"1627","Hombre","Tucapel",328,2012,239274
"1628","Hombre","Tucapel",328,2013,321282
"1629","Hombre","Valdivia",329,2010,262757
"1630","Hombre","Valdivia",329,2011,300761
"1631","Hombre","Valdivia",329,2012,323206
"1632","Hombre","Valdivia",329,2013,350270
"1633","Hombre","Valdivia",329,2014,404169
"1634","Hombre","Valdivia",329,2015,425301
"1635","Hombre","Vallenar",330,2010,299795
"1636","Hombre","Vallenar",330,2011,318977
"1637","Hombre","Vallenar",330,2012,401804
"1638","Hombre","Vallenar",330,2013,396497
"1639","Hombre","Vallenar",330,2014,378442
"1640","Hombre","Vallenar",330,2015,350101
"1641","Hombre","Valparaíso",331,2010,250245
"1642","Hombre","Valparaíso",331,2011,300000
"1643","Hombre","Valparaíso",331,2012,350659
"1644","Hombre","Valparaíso",331,2013,380483
"1645","Hombre","Valparaíso",331,2014,402153
"1646","Hombre","Valparaíso",331,2015,500071
"1647","Hombre","Vichuquén",332,2010,199863
"1648","Hombre","Vichuquén",332,2011,149521
"1649","Hombre","Victoria",333,2010,215885
"1650","Hombre","Victoria",333,2011,247780
"1651","Hombre","Victoria",333,2012,202069
"1652","Hombre","Victoria",333,2013,250142
"1653","Hombre","Victoria",333,2014,299900
"1654","Hombre","Victoria",333,2015,321733
"1655","Hombre","Vicuña",334,2010,247242
"1656","Hombre","Vicuña",334,2011,261134
"1657","Hombre","Vicuña",334,2012,422839
"1658","Hombre","Vicuña",334,2013,395535
"1659","Hombre","Vicuña",334,2014,464365
"1660","Hombre","Vicuña",334,2015,319145
"1661","Hombre","Villa Alegre",336,2010,190000
"1662","Hombre","Villa Alegre",336,2011,175330
"1663","Hombre","Villa Alegre",336,2012,210736
"1664","Hombre","Villa Alegre",336,2013,301250
"1665","Hombre","Villa Alegre",336,2014,225000
"1666","Hombre","Villa Alemana",337,2010,308055
"1667","Hombre","Villa Alemana",337,2011,299041
"1668","Hombre","Villa Alemana",337,2012,311920
"1669","Hombre","Villa Alemana",337,2013,398489
"1670","Hombre","Villa Alemana",337,2014,459995
"1671","Hombre","Villa Alemana",337,2015,537156
"1672","Hombre","Villarica",NA,2010,191370
"1673","Hombre","Villarica",NA,2011,317269
"1674","Hombre","Villarica",NA,2012,389606
"1675","Hombre","Villarrica",338,2013,319788
"1676","Hombre","Villarrica",338,2014,289946
"1677","Hombre","Villarrica",338,2015,352815
"1678","Hombre","Viña del Mar",339,2010,280274
"1679","Hombre","Viña del Mar",339,2011,399828
"1680","Hombre","Viña del Mar",339,2012,397000
"1681","Hombre","Viña del Mar",339,2013,500000
"1682","Hombre","Viña del Mar",339,2014,520732
"1683","Hombre","Viña del Mar",339,2015,500135
"1684","Hombre","Vitacura",340,2010,1278128
"1685","Hombre","Vitacura",340,2011,1996963
"1686","Hombre","Vitacura",340,2012,2009021
"1687","Hombre","Vitacura",340,2013,1996059
"1688","Hombre","Vitacura",340,2014,2020845
"1689","Hombre","Vitacura",340,2015,2250000
"1690","Hombre","Yerbas Buenas",341,2010,214853
"1691","Hombre","Yerbas Buenas",341,2011,185405
"1692","Hombre","Yerbas Buenas",341,2012,433948
"1693","Hombre","Yerbas Buenas",341,2013,366610
"1694","Hombre","Yerbas Buenas",341,2014,331532
"1695","Hombre","Yerbas Buenas",341,2015,240828
"1696","Hombre","Yumbel",342,2010,360000
"1697","Hombre","Yumbel",342,2011,241832
"1698","Hombre","Yumbel",342,2012,278000
"1699","Hombre","Yumbel",342,2013,1090000
"1700","Hombre","Yumbel",342,2014,625400
"1701","Hombre","Yumbel",342,2015,1110000
"1702","Hombre","Yungay",343,2010,291875
"1703","Hombre","Yungay",343,2013,400542
"1704","Hombre","Yungay",343,2014,798234
"1705","Hombre","Yungay",343,2015,747032
"1706","Hombre","Zapallar",344,2014,324924
"1707","Hombre","Zapallar",344,2015,335263
"1708","Mujer","Algarrobo",1,2010,230225
"1709","Mujer","Algarrobo",1,2011,904350
"1710","Mujer","Algarrobo",1,2012,351967
"1711","Mujer","Algarrobo",1,2013,570605
"1712","Mujer","Algarrobo",1,2014,1970324
"1713","Mujer","Algarrobo",1,2015,702852
"1714","Mujer","Alhué",2,2011,221063
"1715","Mujer","Alhué",2,2012,422197
"1716","Mujer","Alhué",2,2013,574778
"1717","Mujer","Alhué",2,2014,202085
"1718","Mujer","Alhué",2,2015,662689
"1719","Mujer","Alto del Carmen",4,2010,186497
"1720","Mujer","Alto del Carmen",4,2011,200000
"1721","Mujer","Alto del Carmen",4,2012,193000
"1722","Mujer","Alto del Carmen",4,2013,210000
"1723","Mujer","Alto del Carmen",4,2014,224364
"1724","Mujer","Alto del Carmen",4,2015,249998
"1725","Mujer","Alto Hospicio",5,2010,191223
"1726","Mujer","Alto Hospicio",5,2011,229927
"1727","Mujer","Alto Hospicio",5,2012,250345
"1728","Mujer","Alto Hospicio",5,2013,250178
"1729","Mujer","Alto Hospicio",5,2014,282648
"1730","Mujer","Alto Hospicio",5,2015,290078
"1731","Mujer","Ancud",6,2010,174913
"1732","Mujer","Ancud",6,2011,227541
"1733","Mujer","Ancud",6,2012,270000
"1734","Mujer","Ancud",6,2013,231606
"1735","Mujer","Ancud",6,2014,333380
"1736","Mujer","Ancud",6,2015,329478
"1737","Mujer","Andacollo",7,2010,399726
"1738","Mujer","Andacollo",7,2011,299041
"1739","Mujer","Andacollo",7,2012,370960
"1740","Mujer","Andacollo",7,2013,221162
"1741","Mujer","Andacollo",7,2014,511132
"1742","Mujer","Andacollo",7,2015,700189
"1743","Mujer","Angol",8,2010,199992
"1744","Mujer","Angol",8,2011,199361
"1745","Mujer","Angol",8,2012,200000
"1746","Mujer","Angol",8,2013,210000
"1747","Mujer","Angol",8,2014,225000
"1748","Mujer","Angol",8,2015,241000
"1749","Mujer","Antofagasta",9,2010,270024
"1750","Mujer","Antofagasta",9,2011,291402
"1751","Mujer","Antofagasta",9,2012,306966
"1752","Mujer","Antofagasta",9,2013,360287
"1753","Mujer","Antofagasta",9,2014,372130
"1754","Mujer","Antofagasta",9,2015,436211
"1755","Mujer","Antuco",10,2010,529638
"1756","Mujer","Antuco",10,2011,267642
"1757","Mujer","Antuco",10,2012,301353
"1758","Mujer","Antuco",10,2013,310000
"1759","Mujer","Antuco",10,2014,380000
"1760","Mujer","Antuco",10,2015,96314
"1761","Mujer","Arauco",11,2010,200196
"1762","Mujer","Arauco",11,2011,255885
"1763","Mujer","Arauco",11,2012,197663
"1764","Mujer","Arauco",11,2013,386732
"1765","Mujer","Arauco",11,2014,295189
"1766","Mujer","Arauco",11,2015,268000
"1767","Mujer","Arica",12,2010,183902
"1768","Mujer","Arica",12,2011,180870
"1769","Mujer","Arica",12,2012,200000
"1770","Mujer","Arica",12,2013,215842
"1771","Mujer","Arica",12,2014,254782
"1772","Mujer","Arica",12,2015,256580
"1773","Mujer","Aysén",13,2010,250000
"1774","Mujer","Aysén",13,2011,299231
"1775","Mujer","Aysén",13,2012,262778
"1776","Mujer","Aysén",13,2013,350620
"1777","Mujer","Aysén",13,2014,369931
"1778","Mujer","Aysén",13,2015,376891
"1779","Mujer","Buin",14,2010,250000
"1780","Mujer","Buin",14,2011,244290
"1781","Mujer","Buin",14,2012,263182
"1782","Mujer","Buin",14,2013,348876
"1783","Mujer","Buin",14,2014,305000
"1784","Mujer","Buin",14,2015,373894
"1785","Mujer","Bulnes",15,2010,150000
"1786","Mujer","Bulnes",15,2011,172107
"1787","Mujer","Bulnes",15,2012,200000
"1788","Mujer","Bulnes",15,2013,240000
"1789","Mujer","Bulnes",15,2014,248766
"1790","Mujer","Bulnes",15,2015,286526
"1791","Mujer","Cabildo",16,2010,215601
"1792","Mujer","Cabildo",16,2011,201573
"1793","Mujer","Cabildo",16,2012,231615
"1794","Mujer","Cabildo",16,2013,242740
"1795","Mujer","Cabildo",16,2014,244805
"1796","Mujer","Cabildo",16,2015,282128
"1797","Mujer","Cabrero",18,2010,299795
"1798","Mujer","Cabrero",18,2011,200445
"1799","Mujer","Cabrero",18,2012,281511
"1800","Mujer","Cabrero",18,2013,259018
"1801","Mujer","Cabrero",18,2014,294433
"1802","Mujer","Cabrero",18,2015,327678
"1803","Mujer","Calama",19,2010,300000
"1804","Mujer","Calama",19,2011,344058
"1805","Mujer","Calama",19,2012,401158
"1806","Mujer","Calama",19,2013,428780
"1807","Mujer","Calama",19,2014,450000
"1808","Mujer","Calama",19,2015,400533
"1809","Mujer","Calbuco",20,2010,245832
"1810","Mujer","Calbuco",20,2011,300070
"1811","Mujer","Calbuco",20,2012,274231
"1812","Mujer","Calbuco",20,2013,290128
"1813","Mujer","Calbuco",20,2014,299944
"1814","Mujer","Calbuco",20,2015,303546
"1815","Mujer","Caldera",21,2010,247099
"1816","Mujer","Caldera",21,2011,235793
"1817","Mujer","Caldera",21,2012,264971
"1818","Mujer","Caldera",21,2013,302637
"1819","Mujer","Caldera",21,2014,353465
"1820","Mujer","Caldera",21,2015,311263
"1821","Mujer","Calera",22,2010,196192
"1822","Mujer","Calera",22,2011,187399
"1823","Mujer","Calera",22,2012,193870
"1824","Mujer","Calera",22,2013,264398
"1825","Mujer","Calera",22,2014,313004
"1826","Mujer","Calera",22,2015,309084
"1827","Mujer","Calera de Tango",23,2010,610597
"1828","Mujer","Calera de Tango",23,2011,502417
"1829","Mujer","Calera de Tango",23,2012,416704
"1830","Mujer","Calera de Tango",23,2013,303286
"1831","Mujer","Calera de Tango",23,2014,282918
"1832","Mujer","Calera de Tango",23,2015,321304
"1833","Mujer","Calle Larga",24,2010,177066
"1834","Mujer","Calle Larga",24,2011,232533
"1835","Mujer","Calle Larga",24,2012,275307
"1836","Mujer","Calle Larga",24,2013,250339
"1837","Mujer","Calle Larga",24,2014,279919
"1838","Mujer","Calle Larga",24,2015,334432
"1839","Mujer","Camarones",25,2010,165884
"1840","Mujer","Camarones",25,2011,188072
"1841","Mujer","Camarones",25,2012,149072
"1842","Mujer","Camarones",25,2013,310420
"1843","Mujer","Camiña",26,2011,130628
"1844","Mujer","Camiña",26,2012,336883
"1845","Mujer","Camiña",26,2013,330447
"1846","Mujer","Camiña",26,2014,150000
"1847","Mujer","Camiña",26,2015,380000
"1848","Mujer","Canela",27,2010,221545
"1849","Mujer","Canela",27,2011,198098
