"","sex","company_size","geography_name","geography_id","year","weighted_median"
"169","Hombre","De 5 a 10 personas","O'Higgins",6,2013,281760.599242944
"170","Hombre","De 5 a 10 personas","O'Higgins",6,2014,252094.127918179
"171","Hombre","De 5 a 10 personas","O'Higgins",6,2015,300081.183474654
"172","Hombre","De 5 a 10 personas","Tarapacá",1,2010,210126.144820491
"173","Hombre","De 5 a 10 personas","Tarapacá",1,2011,309646.228152106
"174","Hombre","De 5 a 10 personas","Tarapacá",1,2012,377865.002966409
"175","Hombre","De 5 a 10 personas","Tarapacá",1,2013,392179.499409182
"176","Hombre","De 5 a 10 personas","Tarapacá",1,2014,503204.33418541
"177","Hombre","De 5 a 10 personas","Tarapacá",1,2015,446792.882727872
"178","Hombre","De 5 a 10 personas","Valparaíso",5,2010,200418.410410018
"179","Hombre","De 5 a 10 personas","Valparaíso",5,2011,239900.06661118
"180","Hombre","De 5 a 10 personas","Valparaíso",5,2012,250000
"181","Hombre","De 5 a 10 personas","Valparaíso",5,2013,298867.110231973
"182","Hombre","De 5 a 10 personas","Valparaíso",5,2014,299108.389617792
"183","Hombre","De 5 a 10 personas","Valparaíso",5,2015,388256.407605556
"184","Hombre","De 5 a 10 personas",NA,NA,2010,185346.261562615
"185","Hombre","De 5 a 10 personas",NA,NA,2011,319171.37832852
"186","Hombre","De 5 a 10 personas",NA,NA,2012,472249.433948143
"187","Hombre","Entre 11 y 49","Antofagasta",2,2010,300293.59953024
"188","Hombre","Entre 11 y 49","Antofagasta",2,2011,398721.44401617
"189","Hombre","Entre 11 y 49","Antofagasta",2,2012,500000
"190","Hombre","Entre 11 y 49","Antofagasta",2,2013,450000
"191","Hombre","Entre 11 y 49","Antofagasta",2,2014,466413.524845842
"192","Hombre","Entre 11 y 49","Antofagasta",2,2015,600000
"193","Hombre","Entre 11 y 49","Araucanía",9,2010,199863.214460186
"194","Hombre","Entre 11 y 49","Araucanía",9,2011,231111.637604245
"195","Hombre","Entre 11 y 49","Araucanía",9,2012,250000
"196","Hombre","Entre 11 y 49","Araucanía",9,2013,260000
"197","Hombre","Entre 11 y 49","Araucanía",9,2014,299943.746484155
"198","Hombre","Entre 11 y 49","Araucanía",9,2015,308988.938693253
"199","Hombre","Entre 11 y 49","Arica y Parinacota",15,2010,262431.160377285
"200","Hombre","Entre 11 y 49","Arica y Parinacota",15,2011,226628.008883395
"201","Hombre","Entre 11 y 49","Arica y Parinacota",15,2012,200902.06185567
"202","Hombre","Entre 11 y 49","Arica y Parinacota",15,2013,299639.700485958
"203","Hombre","Entre 11 y 49","Arica y Parinacota",15,2014,324484.385749736
"204","Hombre","Entre 11 y 49","Arica y Parinacota",15,2015,321747.755971312
"205","Hombre","Entre 11 y 49","Atacama",3,2010,280158.571187451
"206","Hombre","Entre 11 y 49","Atacama",3,2011,255144.421751857
"207","Hombre","Entre 11 y 49","Atacama",3,2012,351578.608247422
"208","Hombre","Entre 11 y 49","Atacama",3,2013,350000
"209","Hombre","Entre 11 y 49","Atacama",3,2014,379991.387405337
"210","Hombre","Entre 11 y 49","Atacama",3,2015,340092.007937941
"211","Hombre","Entre 11 y 49","Aysén",11,2010,205875.60669242
"212","Hombre","Entre 11 y 49","Aysén",11,2011,349711.134208423
"213","Hombre","Entre 11 y 49","Aysén",11,2012,401561.793059352
"214","Hombre","Entre 11 y 49","Aysén",11,2013,380357.057638012
"215","Hombre","Entre 11 y 49","Aysén",11,2014,347273.963517376
"216","Hombre","Entre 11 y 49","Aysén",11,2015,377122.135593837
"217","Hombre","Entre 11 y 49","Bíobío",8,2010,202838.83049688
"218","Hombre","Entre 11 y 49","Bíobío",8,2011,241717.689058894
