"","sex","work_day","geography_name","geography_id","year","lb_weighted_median"
"1017","Mujer","Parcial","Cordillera","p152",2011,75362
"1018","Mujer","Parcial","Cordillera","p152",2012,60337
"1019","Mujer","Parcial","Cordillera","p152",2013,40000
"1020","Mujer","Parcial","Cordillera","p152",2014,71988
"1021","Mujer","Parcial","Cordillera","p152",2015,72235
"1022","Mujer","Parcial","Coyhaique","p111",2010,76410
"1023","Mujer","Parcial","Coyhaique","p111",2011,90000
"1024","Mujer","Parcial","Coyhaique","p111",2012,70441
"1025","Mujer","Parcial","Coyhaique","p111",2013,83063
"1026","Mujer","Parcial","Coyhaique","p111",2014,99984
"1027","Mujer","Parcial","Coyhaique","p111",2015,103317
"1028","Mujer","Parcial","Curicó","p73",2010,68755
"1029","Mujer","Parcial","Curicó","p73",2011,64240
"1030","Mujer","Parcial","Curicó","p73",2012,47785
"1031","Mujer","Parcial","Curicó","p73",2013,85130
"1032","Mujer","Parcial","Curicó","p73",2014,51990
"1033","Mujer","Parcial","Curicó","p73",2015,92274
"1034","Mujer","Parcial","El Loa","p22",2010,40018
"1035","Mujer","Parcial","El Loa","p22",2011,79924
"1036","Mujer","Parcial","El Loa","p22",2012,69250
"1037","Mujer","Parcial","El Loa","p22",2013,99995
"1038","Mujer","Parcial","El Loa","p22",2014,90780
"1039","Mujer","Parcial","El Loa","p22",2015,180704
"1040","Mujer","Parcial","Elqui","p41",2010,57441
"1041","Mujer","Parcial","Elqui","p41",2011,50141
"1042","Mujer","Parcial","Elqui","p41",2012,54994
"1043","Mujer","Parcial","Elqui","p41",2013,69939
"1044","Mujer","Parcial","Elqui","p41",2014,100493
"1045","Mujer","Parcial","Elqui","p41",2015,90367
"1046","Mujer","Parcial","General Carrera","p114",2010,24833
"1047","Mujer","Parcial","General Carrera","p114",2011,8039
"1048","Mujer","Parcial","General Carrera","p114",2012,20112
"1049","Mujer","Parcial","General Carrera","p114",2013,29039
"1050","Mujer","Parcial","General Carrera","p114",2014,61981
"1051","Mujer","Parcial","General Carrera","p114",2015,80078
"1052","Mujer","Parcial","Huasco","p33",2010,59959
"1053","Mujer","Parcial","Huasco","p33",2011,68824
"1054","Mujer","Parcial","Huasco","p33",2012,33889
"1055","Mujer","Parcial","Huasco","p33",2013,45416
"1056","Mujer","Parcial","Huasco","p33",2014,74736
"1057","Mujer","Parcial","Huasco","p33",2015,66934
"1058","Mujer","Parcial","Iquique","p11",2010,60598
"1059","Mujer","Parcial","Iquique","p11",2011,80000
"1060","Mujer","Parcial","Iquique","p11",2012,74415
"1061","Mujer","Parcial","Iquique","p11",2013,80000
"1062","Mujer","Parcial","Iquique","p11",2014,99981
"1063","Mujer","Parcial","Iquique","p11",2015,100407
"1064","Mujer","Parcial","Limarí","p43",2010,42470
"1065","Mujer","Parcial","Limarí","p43",2011,70519
"1066","Mujer","Parcial","Limarí","p43",2012,59459
"1067","Mujer","Parcial","Limarí","p43",2013,51198
"1068","Mujer","Parcial","Limarí","p43",2014,69877
"1069","Mujer","Parcial","Limarí","p43",2015,54052
"1070","Mujer","Parcial","Linares","p74",2010,25000
"1071","Mujer","Parcial","Linares","p74",2011,35169
"1072","Mujer","Parcial","Linares","p74",2012,30135
"1073","Mujer","Parcial","Linares","p74",2013,30019
"1074","Mujer","Parcial","Linares","p74",2014,30270
"1075","Mujer","Parcial","Linares","p74",2015,53586
"1076","Mujer","Parcial","Llanquihue","p101",2010,61999
"1077","Mujer","Parcial","Llanquihue","p101",2011,79744
"1078","Mujer","Parcial","Llanquihue","p101",2012,43207
"1079","Mujer","Parcial","Llanquihue","p101",2013,50000
"1080","Mujer","Parcial","Llanquihue","p101",2014,93993
"1081","Mujer","Parcial","Llanquihue","p101",2015,60036
"1082","Mujer","Parcial","Los Andes","p53",2010,39998
"1083","Mujer","Parcial","Los Andes","p53",2011,53628
"1084","Mujer","Parcial","Los Andes","p53",2012,51764
"1085","Mujer","Parcial","Los Andes","p53",2013,80022
"1086","Mujer","Parcial","Los Andes","p53",2014,80186
"1087","Mujer","Parcial","Los Andes","p53",2015,105000
"1088","Mujer","Parcial","Magallanes","p121",2010,86255
"1089","Mujer","Parcial","Magallanes","p121",2011,85621
"1090","Mujer","Parcial","Magallanes","p121",2012,83846
"1091","Mujer","Parcial","Magallanes","p121",2013,100136
"1092","Mujer","Parcial","Magallanes","p121",2014,85968
"1093","Mujer","Parcial","Magallanes","p121",2015,139640
"1094","Mujer","Parcial","Maipo","p134",2010,72885
"1095","Mujer","Parcial","Maipo","p134",2011,44856
"1096","Mujer","Parcial","Maipo","p134",2012,80371
"1097","Mujer","Parcial","Maipo","p134",2013,89381
"1098","Mujer","Parcial","Maipo","p134",2014,99021
"1099","Mujer","Parcial","Maipo","p134",2015,54953
"1100","Mujer","Parcial","Malleco","p92",2010,28027
"1101","Mujer","Parcial","Malleco","p92",2011,36037
"1102","Mujer","Parcial","Malleco","p92",2012,41154
"1103","Mujer","Parcial","Malleco","p92",2013,38506
"1104","Mujer","Parcial","Malleco","p92",2014,49826
"1105","Mujer","Parcial","Malleco","p92",2015,48062
"1106","Mujer","Parcial","Marga Marga","p58",2010,56392
"1107","Mujer","Parcial","Marga Marga","p58",2011,50242
"1108","Mujer","Parcial","Marga Marga","p58",2012,80361
"1109","Mujer","Parcial","Marga Marga","p58",2013,75155
"1110","Mujer","Parcial","Marga Marga","p58",2014,90786
"1111","Mujer","Parcial","Marga Marga","p58",2015,120004
"1112","Mujer","Parcial","Melipilla","p135",2010,55962
"1113","Mujer","Parcial","Melipilla","p135",2011,45546
"1114","Mujer","Parcial","Melipilla","p135",2012,52147
"1115","Mujer","Parcial","Melipilla","p135",2013,70088
"1116","Mujer","Parcial","Melipilla","p135",2014,59989
"1117","Mujer","Parcial","Melipilla","p135",2015,30008
"1118","Mujer","Parcial","Ñuble","p84",2010,39617
"1119","Mujer","Parcial","Ñuble","p84",2011,30122
"1120","Mujer","Parcial","Ñuble","p84",2012,46183
"1121","Mujer","Parcial","Ñuble","p84",2013,49996
"1122","Mujer","Parcial","Ñuble","p84",2014,73196
"1123","Mujer","Parcial","Ñuble","p84",2015,100000
"1124","Mujer","Parcial","Osorno","p103",2010,40339
"1125","Mujer","Parcial","Osorno","p103",2011,30112
"1126","Mujer","Parcial","Osorno","p103",2012,58445
"1127","Mujer","Parcial","Osorno","p103",2013,64259
"1128","Mujer","Parcial","Osorno","p103",2014,94983
"1129","Mujer","Parcial","Osorno","p103",2015,90024
"1130","Mujer","Parcial","Parinacota","p152",2010,60059
"1131","Mujer","Parcial","Parinacota","p152",2012,108213
"1132","Mujer","Parcial","Parinacota","p152",2013,129509
"1133","Mujer","Parcial","Parinacota","p152",2014,201962
"1134","Mujer","Parcial","Petorca","p54",2010,60006
"1135","Mujer","Parcial","Petorca","p54",2011,34568
"1136","Mujer","Parcial","Petorca","p54",2012,45188
"1137","Mujer","Parcial","Petorca","p54",2013,39849
"1138","Mujer","Parcial","Petorca","p54",2014,51960
"1139","Mujer","Parcial","Petorca","p54",2015,68666
"1140","Mujer","Parcial","Quillota","p55",2010,40835
"1141","Mujer","Parcial","Quillota","p55",2011,45617
"1142","Mujer","Parcial","Quillota","p55",2012,52235
"1143","Mujer","Parcial","Quillota","p55",2013,49387
"1144","Mujer","Parcial","Quillota","p55",2014,69987
"1145","Mujer","Parcial","Quillota","p55",2015,41690
"1146","Mujer","Parcial","Ranco","p142",2010,26666
"1147","Mujer","Parcial","Ranco","p142",2011,31898
"1148","Mujer","Parcial","Ranco","p142",2012,48592
"1149","Mujer","Parcial","Ranco","p142",2013,28108
"1150","Mujer","Parcial","Ranco","p142",2014,31994
"1151","Mujer","Parcial","Ranco","p142",2015,30114
"1152","Mujer","Parcial","San Antonio","p56",2010,32000
"1153","Mujer","Parcial","San Antonio","p56",2011,70832
"1154","Mujer","Parcial","San Antonio","p56",2012,63173
"1155","Mujer","Parcial","San Antonio","p56",2013,50068
"1156","Mujer","Parcial","San Antonio","p56",2014,64133
"1157","Mujer","Parcial","San Antonio","p56",2015,66859
"1158","Mujer","Parcial","San Felipe","p57",2010,56613
"1159","Mujer","Parcial","San Felipe","p57",2011,39839
"1160","Mujer","Parcial","San Felipe","p57",2012,47659
"1161","Mujer","Parcial","San Felipe","p57",2013,54678
"1162","Mujer","Parcial","San Felipe","p57",2014,78779
"1163","Mujer","Parcial","San Felipe","p57",2015,86714
"1164","Mujer","Parcial","Santiago","p131",2010,80000
"1165","Mujer","Parcial","Santiago","p131",2011,100246
"1166","Mujer","Parcial","Santiago","p131",2012,95016
"1167","Mujer","Parcial","Santiago","p131",2013,100136
"1168","Mujer","Parcial","Santiago","p131",2014,121309
"1169","Mujer","Parcial","Santiago","p131",2015,120000
"1170","Mujer","Parcial","Talagante","p136",2010,40000
"1171","Mujer","Parcial","Talagante","p136",2011,50108
"1172","Mujer","Parcial","Talagante","p136",2012,50000
"1173","Mujer","Parcial","Talagante","p136",2013,50000
"1174","Mujer","Parcial","Talagante","p136",2014,68815
"1175","Mujer","Parcial","Talagante","p136",2015,100407
"1176","Mujer","Parcial","Talca","p71",2010,49319
"1177","Mujer","Parcial","Talca","p71",2011,41723
"1178","Mujer","Parcial","Talca","p71",2012,28311
"1179","Mujer","Parcial","Talca","p71",2013,58802
"1180","Mujer","Parcial","Talca","p71",2014,50248
"1181","Mujer","Parcial","Talca","p71",2015,60105
"1182","Mujer","Parcial","Tamarugal","p12",2010,40589
"1183","Mujer","Parcial","Tamarugal","p12",2011,65661
"1184","Mujer","Parcial","Tamarugal","p12",2012,41253
"1185","Mujer","Parcial","Tamarugal","p12",2013,59792
"1186","Mujer","Parcial","Tamarugal","p12",2014,79958
"1187","Mujer","Parcial","Tamarugal","p12",2015,79776
"1188","Mujer","Parcial","Tierra del Fuego","p123",2010,140000
"1189","Mujer","Parcial","Tierra del Fuego","p123",2011,180000
"1190","Mujer","Parcial","Tierra del Fuego","p123",2012,250000
"1191","Mujer","Parcial","Tocopilla","p23",2010,38138
"1192","Mujer","Parcial","Tocopilla","p23",2012,20090
"1193","Mujer","Parcial","Tocopilla","p23",2013,50000
"1194","Mujer","Parcial","Tocopilla","p23",2014,64667
"1195","Mujer","Parcial","Tocopilla","p23",2015,16000
"1196","Mujer","Parcial","Última Esperanza","p124",2010,90088
"1197","Mujer","Parcial","Última Esperanza","p124",2011,20097
"1198","Mujer","Parcial","Última Esperanza","p124",2012,50275
"1199","Mujer","Parcial","Última Esperanza","p124",2013,100619
"1200","Mujer","Parcial","Última Esperanza","p124",2014,35000
"1201","Mujer","Parcial","Última Esperanza","p124",2015,60000
"1202","Mujer","Parcial","Valdivia","p141",2010,38744
"1203","Mujer","Parcial","Valdivia","p141",2011,47911
"1204","Mujer","Parcial","Valdivia","p141",2012,64289
"1205","Mujer","Parcial","Valdivia","p141",2013,77339
"1206","Mujer","Parcial","Valdivia","p141",2014,51773
"1207","Mujer","Parcial","Valdivia","p141",2015,54857
"1208","Mujer","Parcial","Valparaíso","p51",2010,60031
"1209","Mujer","Parcial","Valparaíso","p51",2011,61802
"1210","Mujer","Parcial","Valparaíso","p51",2012,76395
"1211","Mujer","Parcial","Valparaíso","p51",2013,95514
"1212","Mujer","Parcial","Valparaíso","p51",2014,80834
"1213","Mujer","Parcial","Valparaíso","p51",2015,100393
"1214","Mujer","Parcial",NA,NA,2010,16436
"1215","Mujer","Parcial",NA,NA,2011,33814
"1216","Mujer","Parcial",NA,NA,2012,20090
