"","sex","work_day","geography_name","geography_id","year","lb_weighted_median"
"3129","Hombre","Parcial","Taltal",313,2015,120000
"3130","Hombre","Parcial","Temuco",314,2010,73521
"3131","Hombre","Parcial","Temuco",314,2011,65667
"3132","Hombre","Parcial","Temuco",314,2012,71431
"3133","Hombre","Parcial","Temuco",314,2013,100127
"3134","Hombre","Parcial","Temuco",314,2014,158168
"3135","Hombre","Parcial","Temuco",314,2015,74033
"3136","Hombre","Parcial","Teno",315,2010,36035
"3137","Hombre","Parcial","Teno",315,2011,90435
"3138","Hombre","Parcial","Teno",315,2012,25141
"3139","Hombre","Parcial","Teno",315,2013,500000
"3140","Hombre","Parcial","Teno",315,2014,125617
"3141","Hombre","Parcial","Teno",315,2015,108879
"3142","Hombre","Parcial","Teodoro Schmidt",316,2010,30029
"3143","Hombre","Parcial","Teodoro Schmidt",316,2011,11556
"3144","Hombre","Parcial","Teodoro Schmidt",316,2012,34747
"3145","Hombre","Parcial","Teodoro Schmidt",316,2013,37059
"3146","Hombre","Parcial","Teodoro Schmidt",316,2014,176800
"3147","Hombre","Parcial","Teodoro Schmidt",316,2015,50204
"3148","Hombre","Parcial","Tierra Amarilla",317,2010,60746
"3149","Hombre","Parcial","Tierra Amarilla",317,2011,35258
"3150","Hombre","Parcial","Tierra Amarilla",317,2014,40168
"3151","Hombre","Parcial","Tiltil",318,2010,15015
"3152","Hombre","Parcial","Tiltil",318,2011,40193
"3153","Hombre","Parcial","Tiltil",318,2013,70000
"3154","Hombre","Parcial","Tiltil",318,2014,120000
"3155","Hombre","Parcial","Tiltil",318,2015,86000
"3156","Hombre","Parcial","Tirúa",320,2010,42971
"3157","Hombre","Parcial","Tirúa",320,2011,28210
"3158","Hombre","Parcial","Tocopilla",321,2010,100098
"3159","Hombre","Parcial","Tocopilla",321,2011,50242
"3160","Hombre","Parcial","Tocopilla",321,2012,703157
"3161","Hombre","Parcial","Tocopilla",321,2015,30000
"3162","Hombre","Parcial","Tomé",323,2010,50550
"3163","Hombre","Parcial","Tomé",323,2011,75000
"3164","Hombre","Parcial","Tomé",323,2012,50067
"3165","Hombre","Parcial","Tomé",323,2013,31120
"3166","Hombre","Parcial","Tomé",323,2014,39994
"3167","Hombre","Parcial","Tomé",323,2015,19000
"3168","Hombre","Parcial","TRAIGUEN",NA,2010,8037
"3169","Hombre","Parcial","TRAIGUEN",NA,2011,93700
"3170","Hombre","Parcial","TRAIGUEN",NA,2012,24042
"3171","Hombre","Parcial","Traiguén",326,2013,41202
"3172","Hombre","Parcial","Traiguén",326,2014,30139
"3173","Hombre","Parcial","Traiguén",326,2015,27353
"3174","Hombre","Parcial","Tucapel",328,2010,88587
"3175","Hombre","Parcial","Tucapel",328,2011,60290
"3176","Hombre","Parcial","Valdivia",329,2010,67406
"3177","Hombre","Parcial","Valdivia",329,2011,83104
"3178","Hombre","Parcial","Valdivia",329,2012,106343
"3179","Hombre","Parcial","Valdivia",329,2013,75030
"3180","Hombre","Parcial","Valdivia",329,2014,68007
"3181","Hombre","Parcial","Valdivia",329,2015,108000
"3182","Hombre","Parcial","Vallenar",330,2010,75795
"3183","Hombre","Parcial","Vallenar",330,2011,149521
"3184","Hombre","Parcial","Vallenar",330,2012,77649
"3185","Hombre","Parcial","Vallenar",330,2013,60132
"3186","Hombre","Parcial","Vallenar",330,2014,59989
"3187","Hombre","Parcial","Vallenar",330,2015,76769
"3188","Hombre","Parcial","Valparaíso",331,2010,60000
"3189","Hombre","Parcial","Valparaíso",331,2011,73353
"3190","Hombre","Parcial","Valparaíso",331,2012,54562
"3191","Hombre","Parcial","Valparaíso",331,2013,80108
"3192","Hombre","Parcial","Valparaíso",331,2014,90000
"3193","Hombre","Parcial","Valparaíso",331,2015,120489
"3194","Hombre","Parcial","Vichuquén",332,2010,18654
"3195","Hombre","Parcial","Vichuquén",332,2011,99680
"3196","Hombre","Parcial","Victoria",333,2010,41963
"3197","Hombre","Parcial","Victoria",333,2011,42000
"3198","Hombre","Parcial","Victoria",333,2012,32144
"3199","Hombre","Parcial","Victoria",333,2013,50081
"3200","Hombre","Parcial","Victoria",333,2014,30313
"3201","Hombre","Parcial","Victoria",333,2015,50000
"3202","Hombre","Parcial","Vicuña",334,2010,60059
"3203","Hombre","Parcial","Vicuña",334,2011,55266
"3204","Hombre","Parcial","Vicuña",334,2012,32254
"3205","Hombre","Parcial","Vicuña",334,2013,30000
"3206","Hombre","Parcial","Vicuña",334,2014,78157
"3207","Hombre","Parcial","Vicuña",334,2015,153260
"3208","Hombre","Parcial","Villa Alegre",336,2010,25000
"3209","Hombre","Parcial","Villa Alegre",336,2011,40000
"3210","Hombre","Parcial","Villa Alegre",336,2012,140000
"3211","Hombre","Parcial","Villa Alemana",337,2010,95678
"3212","Hombre","Parcial","Villa Alemana",337,2011,75127
"3213","Hombre","Parcial","Villa Alemana",337,2012,31076
"3214","Hombre","Parcial","Villa Alemana",337,2013,99996
"3215","Hombre","Parcial","Villa Alemana",337,2014,95548
"3216","Hombre","Parcial","Villa Alemana",337,2015,130029
"3217","Hombre","Parcial","Villarrica",338,2013,50000
"3218","Hombre","Parcial","Villarrica",338,2014,84471
"3219","Hombre","Parcial","Villarrica",338,2015,80000
"3220","Hombre","Parcial","VILLARRICA",NA,2010,48415
"3221","Hombre","Parcial","VILLARRICA",NA,2011,320000
"3222","Hombre","Parcial","VILLARRICA",NA,2012,25000
"3223","Hombre","Parcial","Viña del Mar",339,2010,70915
"3224","Hombre","Parcial","Viña del Mar",339,2011,70922
"3225","Hombre","Parcial","Viña del Mar",339,2012,60000
"3226","Hombre","Parcial","Viña del Mar",339,2013,96646
"3227","Hombre","Parcial","Viña del Mar",339,2014,77379
"3228","Hombre","Parcial","Viña del Mar",339,2015,103601
"3229","Hombre","Parcial","Vitacura",340,2010,250245
"3230","Hombre","Parcial","Vitacura",340,2011,50060
"3231","Hombre","Parcial","Vitacura",340,2012,56168
"3232","Hombre","Parcial","Vitacura",340,2013,170000
"3233","Hombre","Parcial","Vitacura",340,2014,151563
"3234","Hombre","Parcial","Vitacura",340,2015,207211
"3235","Hombre","Parcial","Yerbas Buenas",341,2011,100321
"3236","Hombre","Parcial","Yerbas Buenas",341,2015,13042
"3237","Hombre","Parcial","Yumbel",342,2010,17000
"3238","Hombre","Parcial","Yumbel",342,2011,55045
"3239","Hombre","Parcial","Yumbel",342,2012,50000
"3240","Hombre","Parcial","Yumbel",342,2013,40000
"3241","Hombre","Parcial","Yumbel",342,2014,90000
"3242","Hombre","Parcial","Yumbel",342,2015,723500
"3243","Hombre","Parcial","Yungay",343,2010,40000
"3244","Hombre","Parcial","Yungay",343,2014,30313
"3245","Hombre","Parcial","Yungay",343,2015,50190
"3246","Hombre","Parcial","Zapallar",344,2014,60251
"3247","Hombre","Parcial","Zapallar",344,2015,155632
"3248","Mujer","Completa","Algarrobo",1,2010,45663
"3249","Mujer","Completa","Algarrobo",1,2011,245179
"3250","Mujer","Completa","Algarrobo",1,2012,221237
"3251","Mujer","Completa","Algarrobo",1,2013,90122
"3252","Mujer","Completa","Algarrobo",1,2014,189959
"3253","Mujer","Completa","Algarrobo",1,2015,421711
"3254","Mujer","Completa","Alhué",2,2011,103699
"3255","Mujer","Completa","Alhué",2,2012,251405
"3256","Mujer","Completa","Alhué",2,2013,314426
"3257","Mujer","Completa","Alhué",2,2014,101042
"3258","Mujer","Completa","Alhué",2,2015,662689
"3259","Mujer","Completa","Alto del Carmen",4,2010,148872
"3260","Mujer","Completa","Alto del Carmen",4,2011,81762
"3261","Mujer","Completa","Alto del Carmen",4,2012,70676
"3262","Mujer","Completa","Alto del Carmen",4,2013,100000
"3263","Mujer","Completa","Alto del Carmen",4,2014,90148
"3264","Mujer","Completa","Alto del Carmen",4,2015,130000
"3265","Mujer","Completa","Alto Hospicio",5,2010,177374
"3266","Mujer","Completa","Alto Hospicio",5,2011,183866
"3267","Mujer","Completa","Alto Hospicio",5,2012,200000
"3268","Mujer","Completa","Alto Hospicio",5,2013,230300
"3269","Mujer","Completa","Alto Hospicio",5,2014,244728
"3270","Mujer","Completa","Alto Hospicio",5,2015,241000
"3271","Mujer","Completa","Ancud",6,2010,125000
"3272","Mujer","Completa","Ancud",6,2011,179541
"3273","Mujer","Completa","Ancud",6,2012,174110
"3274","Mujer","Completa","Ancud",6,2013,200897
"3275","Mujer","Completa","Ancud",6,2014,145000
"3276","Mujer","Completa","Ancud",6,2015,158802
"3277","Mujer","Completa","Andacollo",7,2010,157892
"3278","Mujer","Completa","Andacollo",7,2011,176330
"3279","Mujer","Completa","Andacollo",7,2012,169783
"3280","Mujer","Completa","Andacollo",7,2013,204445
"3281","Mujer","Completa","Andacollo",7,2014,198526
"3282","Mujer","Completa","Andacollo",7,2015,180049
"3283","Mujer","Completa","Angol",8,2010,180000
"3284","Mujer","Completa","Angol",8,2011,189848
"3285","Mujer","Completa","Angol",8,2012,192000
"3286","Mujer","Completa","Angol",8,2013,210000
"3287","Mujer","Completa","Angol",8,2014,225000
"3288","Mujer","Completa","Angol",8,2015,241000
"3289","Mujer","Completa","Antofagasta",9,2010,246417
"3290","Mujer","Completa","Antofagasta",9,2011,249580
"3291","Mujer","Completa","Antofagasta",9,2012,265001
"3292","Mujer","Completa","Antofagasta",9,2013,300407
"3293","Mujer","Completa","Antofagasta",9,2014,350000
"3294","Mujer","Completa","Antofagasta",9,2015,385754
"3295","Mujer","Completa","Antuco",10,2010,219850
"3296","Mujer","Completa","Antuco",10,2011,50000
"3297","Mujer","Completa","Antuco",10,2012,110000
"3298","Mujer","Completa","Antuco",10,2013,70000
"3299","Mujer","Completa","Antuco",10,2014,199962
"3300","Mujer","Completa","Arauco",11,2010,170166
"3301","Mujer","Completa","Arauco",11,2011,192302
"3302","Mujer","Completa","Arauco",11,2012,154866
"3303","Mujer","Completa","Arauco",11,2013,206186
"3304","Mujer","Completa","Arauco",11,2014,156693
"3305","Mujer","Completa","Arauco",11,2015,120000
"3306","Mujer","Completa","Arica",12,2010,192368
"3307","Mujer","Completa","Arica",12,2011,190251
"3308","Mujer","Completa","Arica",12,2012,200902
"3309","Mujer","Completa","Arica",12,2013,229544
"3310","Mujer","Completa","Arica",12,2014,269949
"3311","Mujer","Completa","Arica",12,2015,262700
"3312","Mujer","Completa","Aysén",13,2010,215881
"3313","Mujer","Completa","Aysén",13,2011,240861
"3314","Mujer","Completa","Aysén",13,2012,222747
"3315","Mujer","Completa","Aysén",13,2013,270475
"3316","Mujer","Completa","Aysén",13,2014,299944
"3317","Mujer","Completa","Aysén",13,2015,317288
"3318","Mujer","Completa","Buin",14,2010,180000
"3319","Mujer","Completa","Buin",14,2011,181061
"3320","Mujer","Completa","Buin",14,2012,204141
"3321","Mujer","Completa","Buin",14,2013,242817
"3322","Mujer","Completa","Buin",14,2014,265000
"3323","Mujer","Completa","Buin",14,2015,260000
"3324","Mujer","Completa","Bulnes",15,2010,123486
"3325","Mujer","Completa","Bulnes",15,2011,149942
"3326","Mujer","Completa","Bulnes",15,2012,164124
"3327","Mujer","Completa","Bulnes",15,2013,193208
"3328","Mujer","Completa","Bulnes",15,2014,178152
"3329","Mujer","Completa","Bulnes",15,2015,241037
"3330","Mujer","Completa","Cabildo",16,2010,160000
"3331","Mujer","Completa","Cabildo",16,2011,151336
"3332","Mujer","Completa","Cabildo",16,2012,111702
"3333","Mujer","Completa","Cabildo",16,2013,91954
"3334","Mujer","Completa","Cabildo",16,2014,154755
"3335","Mujer","Completa","Cabildo",16,2015,180027
"3336","Mujer","Completa","Cabrero",18,2010,70069
"3337","Mujer","Completa","Cabrero",18,2011,87702
"3338","Mujer","Completa","Cabrero",18,2012,154786
"3339","Mujer","Completa","Cabrero",18,2013,167366
"3340","Mujer","Completa","Cabrero",18,2014,179966
"3341","Mujer","Completa","Cabrero",18,2015,200054
"3342","Mujer","Completa","Calama",19,2010,274308
"3343","Mujer","Completa","Calama",19,2011,280000
"3344","Mujer","Completa","Calama",19,2012,318627
"3345","Mujer","Completa","Calama",19,2013,352644
"3346","Mujer","Completa","Calama",19,2014,373856
"3347","Mujer","Completa","Calama",19,2015,403373
"3348","Mujer","Completa","Calbuco",20,2010,156780
"3349","Mujer","Completa","Calbuco",20,2011,214978
"3350","Mujer","Completa","Calbuco",20,2012,196884
"3351","Mujer","Completa","Calbuco",20,2013,209207
"3352","Mujer","Completa","Calbuco",20,2014,252609
"3353","Mujer","Completa","Calbuco",20,2015,242125
"3354","Mujer","Completa","Caldera",21,2010,185900
"3355","Mujer","Completa","Caldera",21,2011,151639
"3356","Mujer","Completa","Caldera",21,2012,205730
"3357","Mujer","Completa","Caldera",21,2013,218980
"3358","Mujer","Completa","Caldera",21,2014,253703
"3359","Mujer","Completa","Caldera",21,2015,235301
"3360","Mujer","Completa","Calera",22,2010,170000
"3361","Mujer","Completa","Calera",22,2011,180674
"3362","Mujer","Completa","Calera",22,2012,190449
"3363","Mujer","Completa","Calera",22,2013,244803
"3364","Mujer","Completa","Calera",22,2014,247117
"3365","Mujer","Completa","Calera",22,2015,275074
"3366","Mujer","Completa","Calera de Tango",23,2010,138846
"3367","Mujer","Completa","Calera de Tango",23,2011,175846
"3368","Mujer","Completa","Calera de Tango",23,2012,80450
"3369","Mujer","Completa","Calera de Tango",23,2013,120163
"3370","Mujer","Completa","Calera de Tango",23,2014,200064
"3371","Mujer","Completa","Calera de Tango",23,2015,130530
"3372","Mujer","Completa","Calle Larga",24,2010,71283
"3373","Mujer","Completa","Calle Larga",24,2011,180870
"3374","Mujer","Completa","Calle Larga",24,2012,149450
"3375","Mujer","Completa","Calle Larga",24,2013,208971
"3376","Mujer","Completa","Calle Larga",24,2014,224085
"3377","Mujer","Completa","Calle Larga",24,2015,251019
"3378","Mujer","Completa","Camarones",25,2010,55561
"3379","Mujer","Completa","Camarones",25,2011,53599
"3380","Mujer","Completa","Camarones",25,2012,67064
"3381","Mujer","Completa","Camarones",25,2013,84114
"3382","Mujer","Completa","Camiña",26,2011,20097
"3383","Mujer","Completa","Camiña",26,2012,15084
"3384","Mujer","Completa","Camiña",26,2013,330447
"3385","Mujer","Completa","Camiña",26,2014,64500
"3386","Mujer","Completa","Camiña",26,2015,100000
"3387","Mujer","Completa","Canela",27,2010,124665
"3388","Mujer","Completa","Canela",27,2011,161060
"3389","Mujer","Completa","Canela",27,2012,187349
"3390","Mujer","Completa","Canela",27,2013,200745
"3391","Mujer","Completa","Canela",27,2014,219231
"3392","Mujer","Completa","Canela",27,2015,289779
"3393","Mujer","Completa","Cañete",28,2010,142102
"3394","Mujer","Completa","Cañete",28,2011,145024
"3395","Mujer","Completa","Cañete",28,2012,149610
"3396","Mujer","Completa","Cañete",28,2013,170354
"3397","Mujer","Completa","Cañete",28,2014,179966
"3398","Mujer","Completa","Cañete",28,2015,173332
"3399","Mujer","Completa","Carahue",29,2010,44000
"3400","Mujer","Completa","Carahue",29,2011,85365
"3401","Mujer","Completa","Carahue",29,2012,48951
"3402","Mujer","Completa","Carahue",29,2013,35068
"3403","Mujer","Completa","Carahue",29,2014,50107
"3404","Mujer","Completa","Carahue",29,2015,120000
"3405","Mujer","Completa","Cartagena",30,2010,100000
"3406","Mujer","Completa","Cartagena",30,2011,64792
"3407","Mujer","Completa","Cartagena",30,2012,190857
"3408","Mujer","Completa","Cartagena",30,2013,209207
"3409","Mujer","Completa","Cartagena",30,2014,209961
"3410","Mujer","Completa","Cartagena",30,2015,350095
"3411","Mujer","Completa","Casablanca",31,2010,157892
"3412","Mujer","Completa","Casablanca",31,2011,52831
"3413","Mujer","Completa","Casablanca",31,2012,160722
"3414","Mujer","Completa","Casablanca",31,2014,181876
"3415","Mujer","Completa","Casablanca",31,2015,180733
"3416","Mujer","Completa","Castro",32,2010,155778
"3417","Mujer","Completa","Castro",32,2011,197952
"3418","Mujer","Completa","Castro",32,2012,210947
"3419","Mujer","Completa","Castro",32,2013,271840
"3420","Mujer","Completa","Castro",32,2014,249953
"3421","Mujer","Completa","Castro",32,2015,243288
"3422","Mujer","Completa","Catemu",33,2010,171882
"3423","Mujer","Completa","Catemu",33,2011,153663
"3424","Mujer","Completa","Catemu",33,2012,111501
"3425","Mujer","Completa","Catemu",33,2013,179255
"3426","Mujer","Completa","Catemu",33,2014,202085
"3427","Mujer","Completa","Catemu",33,2015,141889
"3428","Mujer","Completa","Cauquenes",34,2010,109925
"3429","Mujer","Completa","Cauquenes",34,2011,131069
"3430","Mujer","Completa","Cauquenes",34,2012,155743
"3431","Mujer","Completa","Cauquenes",34,2013,179320
"3432","Mujer","Completa","Cauquenes",34,2014,179974
"3433","Mujer","Completa","Cauquenes",34,2015,178120
"3434","Mujer","Completa","Cerrillos",35,2010,139904
"3435","Mujer","Completa","Cerrillos",35,2011,299041
"3436","Mujer","Completa","Cerrillos",35,2012,199313
"3437","Mujer","Completa","Cerrillos",35,2013,239094
"3438","Mujer","Completa","Cerrillos",35,2014,266784
"3439","Mujer","Completa","Cerrillos",35,2015,250068
"3440","Mujer","Completa","Cerro Navia",36,2010,173169
"3441","Mujer","Completa","Cerro Navia",36,2011,175000
"3442","Mujer","Completa","Cerro Navia",36,2012,204188
"3443","Mujer","Completa","Cerro Navia",36,2013,250000
"3444","Mujer","Completa","Cerro Navia",36,2014,240546
"3445","Mujer","Completa","Cerro Navia",36,2015,242223
"3446","Mujer","Completa","Chañaral",39,2010,141433
"3447","Mujer","Completa","Chañaral",39,2011,198624
"3448","Mujer","Completa","Chañaral",39,2012,201124
"3449","Mujer","Completa","Chañaral",39,2013,199245
"3450","Mujer","Completa","Chañaral",39,2014,289946
"3451","Mujer","Completa","Chañaral",39,2015,324865
"3452","Mujer","Completa","Chanco",38,2010,76702
"3453","Mujer","Completa","Chanco",38,2011,119616
"3454","Mujer","Completa","Chanco",38,2012,156330
"3455","Mujer","Completa","Chanco",38,2013,140405
"3456","Mujer","Completa","Chanco",38,2014,101042
"3457","Mujer","Completa","Chanco",38,2015,195653
"3458","Mujer","Completa","Chépica",40,2010,250245
"3459","Mujer","Completa","Chépica",40,2011,110532
"3460","Mujer","Completa","Chépica",40,2012,64419
"3461","Mujer","Completa","Chépica",40,2013,139888
"3462","Mujer","Completa","Chépica",40,2014,180000
"3463","Mujer","Completa","Chépica",40,2015,242596
"3464","Mujer","Completa","Chiguayante",41,2010,164313
"3465","Mujer","Completa","Chiguayante",41,2011,199677
"3466","Mujer","Completa","Chiguayante",41,2012,201873
"3467","Mujer","Completa","Chiguayante",41,2013,214766
"3468","Mujer","Completa","Chiguayante",41,2014,264392
"3469","Mujer","Completa","Chiguayante",41,2015,260000
"3470","Mujer","Completa","Chile Chico",42,2010,178954
"3471","Mujer","Completa","Chile Chico",42,2011,140677
"3472","Mujer","Completa","Chile Chico",42,2012,223248
"3473","Mujer","Completa","Chile Chico",42,2013,176796
"3474","Mujer","Completa","Chile Chico",42,2014,328387
"3475","Mujer","Completa","Chile Chico",42,2015,200815
"3476","Mujer","Completa","Chillán",43,2010,162923
"3477","Mujer","Completa","Chillán",43,2011,199508
"3478","Mujer","Completa","Chillán",43,2012,250395
"3479","Mujer","Completa","Chillán",43,2013,240325
"3480","Mujer","Completa","Chillán",43,2014,302532
"3481","Mujer","Completa","Chillán",43,2015,319264
"3482","Mujer","Completa","Chillán Viejo",44,2010,162219
"3483","Mujer","Completa","Chillán Viejo",44,2011,185000
"3484","Mujer","Completa","Chillán Viejo",44,2012,167080
"3485","Mujer","Completa","Chillán Viejo",44,2013,222733
"3486","Mujer","Completa","Chillán Viejo",44,2014,170000
"3487","Mujer","Completa","Chillán Viejo",44,2015,241951
"3488","Mujer","Completa","Chimbarongo",45,2010,153162
"3489","Mujer","Completa","Chimbarongo",45,2011,171952
"3490","Mujer","Completa","Chimbarongo",45,2012,192125
"3491","Mujer","Completa","Chimbarongo",45,2013,209207
"3492","Mujer","Completa","Chimbarongo",45,2014,215591
"3493","Mujer","Completa","Chimbarongo",45,2015,229935
"3494","Mujer","Completa","Chonchi",47,2010,133926
"3495","Mujer","Completa","Chonchi",47,2011,150000
"3496","Mujer","Completa","Chonchi",47,2012,152146
"3497","Mujer","Completa","Chonchi",47,2013,206500
"3498","Mujer","Completa","Chonchi",47,2014,121251
"3499","Mujer","Completa","Chonchi",47,2015,185442
"3500","Mujer","Completa","Cisnes",48,2010,255540
"3501","Mujer","Completa","Cisnes",48,2011,214096
"3502","Mujer","Completa","Cisnes",48,2012,249119
"3503","Mujer","Completa","Cisnes",48,2013,220627
"3504","Mujer","Completa","Cisnes",48,2014,270689
"3505","Mujer","Completa","Cisnes",48,2015,300953
"3506","Mujer","Completa","Cochrane",51,2010,274264
"3507","Mujer","Completa","Cochrane",51,2011,160229
"3508","Mujer","Completa","Cochrane",51,2012,196703
"3509","Mujer","Completa","Cochrane",51,2013,143438
"3510","Mujer","Completa","Cochrane",51,2014,150000
"3511","Mujer","Completa","Codegua",52,2010,137322
"3512","Mujer","Completa","Codegua",52,2011,217587
"3513","Mujer","Completa","Codegua",52,2012,208014
"3514","Mujer","Completa","Codegua",52,2013,242536
"3515","Mujer","Completa","Codegua",52,2014,280000
"3516","Mujer","Completa","Codegua",52,2015,136226
"3517","Mujer","Completa","Coelemu",53,2010,132744
"3518","Mujer","Completa","Coelemu",53,2011,82329
"3519","Mujer","Completa","Coelemu",53,2012,50281
"3520","Mujer","Completa","Coelemu",53,2013,145925
"3521","Mujer","Completa","Coelemu",53,2014,194963
"3522","Mujer","Completa","Coelemu",53,2015,266348
"3523","Mujer","Completa","Coihaique",NA,2010,231870
"3524","Mujer","Completa","Coihaique",NA,2011,219555
"3525","Mujer","Completa","Coihaique",NA,2012,240000
"3526","Mujer","Completa","Coihueco",55,2010,138851
"3527","Mujer","Completa","Coihueco",55,2011,86387
"3528","Mujer","Completa","Coihueco",55,2012,82397
"3529","Mujer","Completa","Coihueco",55,2013,169458
"3530","Mujer","Completa","Coihueco",55,2014,180662
"3531","Mujer","Completa","Coihueco",55,2015,311965
"3532","Mujer","Completa","Colbún",57,2010,54329
"3533","Mujer","Completa","Colbún",57,2011,150130
"3534","Mujer","Completa","Colbún",57,2012,172685
"3535","Mujer","Completa","Colbún",57,2013,136896
"3536","Mujer","Completa","Colbún",57,2014,84688
"3537","Mujer","Completa","Colbún",57,2015,206275
"3538","Mujer","Completa","Colina",59,2010,177254
"3539","Mujer","Completa","Colina",59,2011,214998
"3540","Mujer","Completa","Colina",59,2012,242021
"3541","Mujer","Completa","Colina",59,2013,261586
"3542","Mujer","Completa","Colina",59,2014,269949
"3543","Mujer","Completa","Colina",59,2015,276370
"3544","Mujer","Completa","Collipulli",60,2010,48654
"3545","Mujer","Completa","Collipulli",60,2011,50160
"3546","Mujer","Completa","Collipulli",60,2012,110264
"3547","Mujer","Completa","Collipulli",60,2013,80108
"3548","Mujer","Completa","Collipulli",60,2014,126832
"3549","Mujer","Completa","Collipulli",60,2015,69582
"3550","Mujer","Completa","Coltauco",61,2014,50000
"3551","Mujer","Completa","Coltauco",61,2015,208764
"3552","Mujer","Completa","Combarbalá",62,2010,79945
"3553","Mujer","Completa","Combarbalá",62,2011,123938
"3554","Mujer","Completa","Combarbalá",62,2012,177518
"3555","Mujer","Completa","Combarbalá",62,2013,191275
"3556","Mujer","Completa","Combarbalá",62,2014,218874
"3557","Mujer","Completa","Combarbalá",62,2015,268356
"3558","Mujer","Completa","Concepción",64,2010,220102
"3559","Mujer","Completa","Concepción",64,2011,206979
"3560","Mujer","Completa","Concepción",64,2012,225259
"3561","Mujer","Completa","Concepción",64,2013,249504
"3562","Mujer","Completa","Concepción",64,2014,268698
"3563","Mujer","Completa","Concepción",64,2015,301546
"3564","Mujer","Completa","Conchalí",65,2010,200043
"3565","Mujer","Completa","Conchalí",65,2011,208916
"3566","Mujer","Completa","Conchalí",65,2012,216755
"3567","Mujer","Completa","Conchalí",65,2013,210285
"3568","Mujer","Completa","Conchalí",65,2014,279955
"3569","Mujer","Completa","Conchalí",65,2015,305467
"3570","Mujer","Completa","Concón",63,2010,188393
"3571","Mujer","Completa","Concón",63,2011,189393
"3572","Mujer","Completa","Concón",63,2012,214994
"3573","Mujer","Completa","Concón",63,2013,280397
"3574","Mujer","Completa","Concón",63,2014,396531
"3575","Mujer","Completa","Concón",63,2015,300454
"3576","Mujer","Completa","Constitución",66,2010,120000
"3577","Mujer","Completa","Constitución",66,2011,142317
"3578","Mujer","Completa","Constitución",66,2012,156000
"3579","Mujer","Completa","Constitución",66,2013,167366
"3580","Mujer","Completa","Constitución",66,2014,180966
"3581","Mujer","Completa","Constitución",66,2015,177580
"3582","Mujer","Completa","Copiapó",68,2010,229843
"3583","Mujer","Completa","Copiapó",68,2011,232115
"3584","Mujer","Completa","Copiapó",68,2012,269953
"3585","Mujer","Completa","Copiapó",68,2013,300192
"3586","Mujer","Completa","Copiapó",68,2014,303127
"3587","Mujer","Completa","Copiapó",68,2015,352550
"3588","Mujer","Completa","Coquimbo",69,2010,197592
"3589","Mujer","Completa","Coquimbo",69,2011,184991
"3590","Mujer","Completa","Coquimbo",69,2012,221055
"3591","Mujer","Completa","Coquimbo",69,2013,241029
"3592","Mujer","Completa","Coquimbo",69,2014,279514
"3593","Mujer","Completa","Coquimbo",69,2015,300000
"3594","Mujer","Completa","Coronel",70,2010,169932
"3595","Mujer","Completa","Coronel",70,2011,170330
"3596","Mujer","Completa","Coronel",70,2012,186040
"3597","Mujer","Completa","Coronel",70,2013,216594
"3598","Mujer","Completa","Coronel",70,2014,231456
"3599","Mujer","Completa","Coronel",70,2015,217863
"3600","Mujer","Completa","Corral",71,2010,35000
"3601","Mujer","Completa","Corral",71,2011,200000
"3602","Mujer","Completa","Corral",71,2012,97060
"3603","Mujer","Completa","Corral",71,2013,152523
"3604","Mujer","Completa","Corral",71,2014,148919
"3605","Mujer","Completa","Corral",71,2015,279389
"3606","Mujer","Completa","Coyhaique",54,2013,278943
"3607","Mujer","Completa","Coyhaique",54,2014,308659
"3608","Mujer","Completa","Coyhaique",54,2015,370090
"3609","Mujer","Completa","Cunco",72,2011,50000
"3610","Mujer","Completa","Cunco",72,2013,70922
"3611","Mujer","Completa","Cunco",72,2015,10033
"3612","Mujer","Completa","Curacautín",73,2010,79945
"3613","Mujer","Completa","Curacautín",73,2011,50528
"3614","Mujer","Completa","Curacautín",73,2012,181012
"3615","Mujer","Completa","Curacautín",73,2013,215134
"3616","Mujer","Completa","Curacautín",73,2014,184861
"3617","Mujer","Completa","Curacautín",73,2015,241065
"3618","Mujer","Completa","Curacaví",74,2010,100000
"3619","Mujer","Completa","Curacaví",74,2011,100000
"3620","Mujer","Completa","Curacaví",74,2012,170000
"3621","Mujer","Completa","Curaco de Vélez",75,2010,140704
"3622","Mujer","Completa","Curaco de Vélez",75,2011,205000
"3623","Mujer","Completa","Curaco de Vélez",75,2012,190000
"3624","Mujer","Completa","Curaco de Vélez",75,2013,200716
"3625","Mujer","Completa","Curaco de Vélez",75,2014,225663
"3626","Mujer","Completa","Curaco de Vélez",75,2015,240000
"3627","Mujer","Completa","Curanilahue",76,2010,149947
"3628","Mujer","Completa","Curanilahue",76,2011,142700
"3629","Mujer","Completa","Curanilahue",76,2012,160899
"3630","Mujer","Completa","Curanilahue",76,2013,196266
"3631","Mujer","Completa","Curanilahue",76,2014,206232
"3632","Mujer","Completa","Curanilahue",76,2015,211802
"3633","Mujer","Completa","Curarrehue",77,2010,27297
"3634","Mujer","Completa","Curarrehue",77,2011,201646
"3635","Mujer","Completa","Curarrehue",77,2012,30135
"3636","Mujer","Completa","Curarrehue",77,2014,25116
"3637","Mujer","Completa","Curarrehue",77,2015,33441
"3638","Mujer","Completa","Curicó",79,2010,177455
"3639","Mujer","Completa","Curicó",79,2011,192380
