"","geography_level","geography_name","geography_id","year","mean_income","median_income","gini_income"
"694","region","Valparaíso","5","1992",52717.9529627457,29777.6,0.531928308149708
"695","region","Valparaíso","5","1992",52717.9529627457,29777.6,0.531928308149708
"696","region","Valparaíso","5","1992",52717.9529627457,29777.6,0.531928308149708
"697","region","Valparaíso","5","1992",52717.9529627457,29777.6,0.531928308149708
"698","region","País",NA,"1992",52451.5352376649,27456,0.56278942836567
"699","region","Antofagasta","2","1994",66738.354938689,40341,0.511800198162304
"700","region","Antofagasta","2","1994",66738.354938689,40341,0.511800198162304
"701","region","Antofagasta","2","1994",66738.354938689,40341,0.511800198162304
"702","region","Antofagasta","2","1994",66738.354938689,40341,0.511800198162304
"703","region","Antofagasta","2","1994",66738.354938689,40341,0.511800198162304
"704","region","Antofagasta","2","1994",66738.354938689,40341,0.511800198162304
"705","region","Antofagasta","2","1994",66738.354938689,40341,0.511800198162304
"706","region","Antofagasta","2","1994",66738.354938689,40341,0.511800198162304
"707","region","Antofagasta","2","1994",66738.354938689,40341,0.511800198162304
"708","region","Araucanía","9","1994",60773.4371162844,30260,0.576862188414424
"709","region","Araucanía","9","1994",60773.4371162844,30260,0.576862188414424
"710","region","Araucanía","9","1994",60773.4371162844,30260,0.576862188414424
"711","region","Araucanía","9","1994",60773.4371162844,30260,0.576862188414424
"712","region","Araucanía","9","1994",60773.4371162844,30260,0.576862188414424
"713","region","Araucanía","9","1994",60773.4371162844,30260,0.576862188414424
"714","region","Araucanía","9","1994",60773.4371162844,30260,0.576862188414424
"715","region","Araucanía","9","1994",60773.4371162844,30260,0.576862188414424
"716","region","Araucanía","9","1994",60773.4371162844,30260,0.576862188414424
"717","region","Araucanía","9","1994",60773.4371162844,30260,0.576862188414424
"718","region","Araucanía","9","1994",60773.4371162844,30260,0.576862188414424
"719","region","Araucanía","9","1994",60773.4371162844,30260,0.576862188414424
"720","region","Araucanía","9","1994",60773.4371162844,30260,0.576862188414424
"721","region","Araucanía","9","1994",60773.4371162844,30260,0.576862188414424
"722","region","Araucanía","9","1994",60773.4371162844,30260,0.576862188414424
"723","region","Araucanía","9","1994",60773.4371162844,30260,0.576862188414424
"724","region","Araucanía","9","1994",60773.4371162844,30260,0.576862188414424
"725","region","Araucanía","9","1994",60773.4371162844,30260,0.576862188414424
"726","region","Araucanía","9","1994",60773.4371162844,30260,0.576862188414424
"727","region","Araucanía","9","1994",60773.4371162844,30260,0.576862188414424
"728","region","Araucanía","9","1994",60773.4371162844,30260,0.576862188414424
"729","region","Araucanía","9","1994",60773.4371162844,30260,0.576862188414424
"730","region","Araucanía","9","1994",60773.4371162844,30260,0.576862188414424
"731","region","Araucanía","9","1994",60773.4371162844,30260,0.576862188414424
"732","region","Araucanía","9","1994",60773.4371162844,30260,0.576862188414424
"733","region","Araucanía","9","1994",60773.4371162844,30260,0.576862188414424
"734","region","Araucanía","9","1994",60773.4371162844,30260,0.576862188414424
"735","region","Araucanía","9","1994",60773.4371162844,30260,0.576862188414424
"736","region","Araucanía","9","1994",60773.4371162844,30260,0.576862188414424
"737","region","Araucanía","9","1994",60773.4371162844,30260,0.576862188414424
"738","region","Araucanía","9","1994",60773.4371162844,30260,0.576862188414424
"739","region","Araucanía","9","1994",60773.4371162844,30260,0.576862188414424
"740","region","Arica y Parinacota","15","1994",78356.7356948229,42840,0.551872697633704
"741","region","Arica y Parinacota","15","1994",78356.7356948229,42840,0.551872697633704
"742","region","Arica y Parinacota","15","1994",78356.7356948229,42840,0.551872697633704
"743","region","Arica y Parinacota","15","1994",78356.7356948229,42840,0.551872697633704
"744","region","Atacama","3","1994",54006.2436272958,35807.5,0.486861769304866
"745","region","Atacama","3","1994",54006.2436272958,35807.5,0.486861769304866
"746","region","Atacama","3","1994",54006.2436272958,35807.5,0.486861769304866
"747","region","Atacama","3","1994",54006.2436272958,35807.5,0.486861769304866
"748","region","Atacama","3","1994",54006.2436272958,35807.5,0.486861769304866
"749","region","Atacama","3","1994",54006.2436272958,35807.5,0.486861769304866
"750","region","Atacama","3","1994",54006.2436272958,35807.5,0.486861769304866
"751","region","Atacama","3","1994",54006.2436272958,35807.5,0.486861769304866
"752","region","Atacama","3","1994",54006.2436272958,35807.5,0.486861769304866
"753","region","Aysén","11","1994",59678.6502938235,35158.7142857143,0.507552402787698
"754","region","Aysén","11","1994",59678.6502938235,35158.7142857143,0.507552402787698
"755","region","Aysén","11","1994",59678.6502938235,35158.7142857143,0.507552402787698
"756","region","Aysén","11","1994",59678.6502938235,35158.7142857143,0.507552402787698
"757","region","Aysén","11","1994",59678.6502938235,35158.7142857143,0.507552402787698
"758","region","Aysén","11","1994",59678.6502938235,35158.7142857143,0.507552402787698
"759","region","Aysén","11","1994",59678.6502938235,35158.7142857143,0.507552402787698
"760","region","Aysén","11","1994",59678.6502938235,35158.7142857143,0.507552402787698
"761","region","Aysén","11","1994",59678.6502938235,35158.7142857143,0.507552402787698
"762","region","Aysén","11","1994",59678.6502938235,35158.7142857143,0.507552402787698
"763","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"764","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"765","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"766","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"767","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"768","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"769","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"770","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"771","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"772","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"773","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"774","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"775","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"776","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"777","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"778","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"779","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"780","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"781","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"782","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"783","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"784","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"785","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"786","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"787","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"788","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"789","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"790","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"791","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"792","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"793","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"794","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"795","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"796","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"797","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"798","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"799","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"800","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"801","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"802","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"803","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"804","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"805","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"806","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"807","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"808","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"809","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"810","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"811","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"812","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"813","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"814","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"815","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"816","region","Bíobío","8","1994",39266.3299551455,24353.1818181818,0.500264324889781
"817","region","Coquimbo","4","1994",47861.8817197207,29816,0.498945168528213
"818","region","Coquimbo","4","1994",47861.8817197207,29816,0.498945168528213
"819","region","Coquimbo","4","1994",47861.8817197207,29816,0.498945168528213
"820","region","Coquimbo","4","1994",47861.8817197207,29816,0.498945168528213
"821","region","Coquimbo","4","1994",47861.8817197207,29816,0.498945168528213
"822","region","Coquimbo","4","1994",47861.8817197207,29816,0.498945168528213
"823","region","Coquimbo","4","1994",47861.8817197207,29816,0.498945168528213
"824","region","Coquimbo","4","1994",47861.8817197207,29816,0.498945168528213
"825","region","Coquimbo","4","1994",47861.8817197207,29816,0.498945168528213
"826","region","Coquimbo","4","1994",47861.8817197207,29816,0.498945168528213
"827","region","Coquimbo","4","1994",47861.8817197207,29816,0.498945168528213
"828","region","Coquimbo","4","1994",47861.8817197207,29816,0.498945168528213
"829","region","Coquimbo","4","1994",47861.8817197207,29816,0.498945168528213
"830","region","Coquimbo","4","1994",47861.8817197207,29816,0.498945168528213
"831","region","Coquimbo","4","1994",47861.8817197207,29816,0.498945168528213
"832","region","Los Lagos","10","1994",71659.4867208093,35878.5,0.569509835300937
"833","region","Los Lagos","10","1994",71659.4867208093,35878.5,0.569509835300937
"834","region","Los Lagos","10","1994",71659.4867208093,35878.5,0.569509835300937
"835","region","Los Lagos","10","1994",71659.4867208093,35878.5,0.569509835300937
"836","region","Los Lagos","10","1994",71659.4867208093,35878.5,0.569509835300937
"837","region","Los Lagos","10","1994",71659.4867208093,35878.5,0.569509835300937
"838","region","Los Lagos","10","1994",71659.4867208093,35878.5,0.569509835300937
"839","region","Los Lagos","10","1994",71659.4867208093,35878.5,0.569509835300937
"840","region","Los Lagos","10","1994",71659.4867208093,35878.5,0.569509835300937
"841","region","Los Lagos","10","1994",71659.4867208093,35878.5,0.569509835300937
"842","region","Los Lagos","10","1994",71659.4867208093,35878.5,0.569509835300937
"843","region","Los Lagos","10","1994",71659.4867208093,35878.5,0.569509835300937
"844","region","Los Lagos","10","1994",71659.4867208093,35878.5,0.569509835300937
"845","region","Los Lagos","10","1994",71659.4867208093,35878.5,0.569509835300937
"846","region","Los Lagos","10","1994",71659.4867208093,35878.5,0.569509835300937
"847","region","Los Lagos","10","1994",71659.4867208093,35878.5,0.569509835300937
"848","region","Los Lagos","10","1994",71659.4867208093,35878.5,0.569509835300937
"849","region","Los Lagos","10","1994",71659.4867208093,35878.5,0.569509835300937
"850","region","Los Lagos","10","1994",71659.4867208093,35878.5,0.569509835300937
"851","region","Los Lagos","10","1994",71659.4867208093,35878.5,0.569509835300937
"852","region","Los Lagos","10","1994",71659.4867208093,35878.5,0.569509835300937
"853","region","Los Lagos","10","1994",71659.4867208093,35878.5,0.569509835300937
"854","region","Los Lagos","10","1994",71659.4867208093,35878.5,0.569509835300937
"855","region","Los Lagos","10","1994",71659.4867208093,35878.5,0.569509835300937
"856","region","Los Lagos","10","1994",71659.4867208093,35878.5,0.569509835300937
"857","region","Los Lagos","10","1994",71659.4867208093,35878.5,0.569509835300937
"858","region","Los Lagos","10","1994",71659.4867208093,35878.5,0.569509835300937
"859","region","Los Lagos","10","1994",71659.4867208093,35878.5,0.569509835300937
"860","region","Los Lagos","10","1994",71659.4867208093,35878.5,0.569509835300937
"861","region","Los Lagos","10","1994",71659.4867208093,35878.5,0.569509835300937
"862","region","Los Ríos","14","1994",49877.2536863544,28837.375,0.521976506836773
"863","region","Los Ríos","14","1994",49877.2536863544,28837.375,0.521976506836773
"864","region","Los Ríos","14","1994",49877.2536863544,28837.375,0.521976506836773
"865","region","Los Ríos","14","1994",49877.2536863544,28837.375,0.521976506836773
"866","region","Los Ríos","14","1994",49877.2536863544,28837.375,0.521976506836773
"867","region","Los Ríos","14","1994",49877.2536863544,28837.375,0.521976506836773
"868","region","Los Ríos","14","1994",49877.2536863544,28837.375,0.521976506836773
"869","region","Los Ríos","14","1994",49877.2536863544,28837.375,0.521976506836773
"870","region","Los Ríos","14","1994",49877.2536863544,28837.375,0.521976506836773
"871","region","Los Ríos","14","1994",49877.2536863544,28837.375,0.521976506836773
"872","region","Los Ríos","14","1994",49877.2536863544,28837.375,0.521976506836773
"873","region","Los Ríos","14","1994",49877.2536863544,28837.375,0.521976506836773
"874","region","Magallanes","12","1994",93187.1731176547,61353.3333333333,0.473159223232288
"875","region","Magallanes","12","1994",93187.1731176547,61353.3333333333,0.473159223232288
"876","region","Magallanes","12","1994",93187.1731176547,61353.3333333333,0.473159223232288
"877","region","Magallanes","12","1994",93187.1731176547,61353.3333333333,0.473159223232288
"878","region","Magallanes","12","1994",93187.1731176547,61353.3333333333,0.473159223232288
"879","region","Magallanes","12","1994",93187.1731176547,61353.3333333333,0.473159223232288
"880","region","Magallanes","12","1994",93187.1731176547,61353.3333333333,0.473159223232288
"881","region","Magallanes","12","1994",93187.1731176547,61353.3333333333,0.473159223232288
"882","region","Magallanes","12","1994",93187.1731176547,61353.3333333333,0.473159223232288
"883","region","Magallanes","12","1994",93187.1731176547,61353.3333333333,0.473159223232288
"884","region","Magallanes","12","1994",93187.1731176547,61353.3333333333,0.473159223232288
"885","region","Maule","7","1994",41029.7415824204,25071.4285714286,0.503022466013542
"886","region","Maule","7","1994",41029.7415824204,25071.4285714286,0.503022466013542
"887","region","Maule","7","1994",41029.7415824204,25071.4285714286,0.503022466013542
"888","region","Maule","7","1994",41029.7415824204,25071.4285714286,0.503022466013542
"889","region","Maule","7","1994",41029.7415824204,25071.4285714286,0.503022466013542
"890","region","Maule","7","1994",41029.7415824204,25071.4285714286,0.503022466013542
"891","region","Maule","7","1994",41029.7415824204,25071.4285714286,0.503022466013542
"892","region","Maule","7","1994",41029.7415824204,25071.4285714286,0.503022466013542
"893","region","Maule","7","1994",41029.7415824204,25071.4285714286,0.503022466013542
"894","region","Maule","7","1994",41029.7415824204,25071.4285714286,0.503022466013542
"895","region","Maule","7","1994",41029.7415824204,25071.4285714286,0.503022466013542
"896","region","Maule","7","1994",41029.7415824204,25071.4285714286,0.503022466013542
"897","region","Maule","7","1994",41029.7415824204,25071.4285714286,0.503022466013542
"898","region","Maule","7","1994",41029.7415824204,25071.4285714286,0.503022466013542
"899","region","Maule","7","1994",41029.7415824204,25071.4285714286,0.503022466013542
"900","region","Maule","7","1994",41029.7415824204,25071.4285714286,0.503022466013542
"901","region","Maule","7","1994",41029.7415824204,25071.4285714286,0.503022466013542
"902","region","Maule","7","1994",41029.7415824204,25071.4285714286,0.503022466013542
"903","region","Maule","7","1994",41029.7415824204,25071.4285714286,0.503022466013542
"904","region","Maule","7","1994",41029.7415824204,25071.4285714286,0.503022466013542
"905","region","Maule","7","1994",41029.7415824204,25071.4285714286,0.503022466013542
"906","region","Maule","7","1994",41029.7415824204,25071.4285714286,0.503022466013542
"907","region","Maule","7","1994",41029.7415824204,25071.4285714286,0.503022466013542
"908","region","Maule","7","1994",41029.7415824204,25071.4285714286,0.503022466013542
"909","region","Maule","7","1994",41029.7415824204,25071.4285714286,0.503022466013542
"910","region","Maule","7","1994",41029.7415824204,25071.4285714286,0.503022466013542
"911","region","Maule","7","1994",41029.7415824204,25071.4285714286,0.503022466013542
"912","region","Maule","7","1994",41029.7415824204,25071.4285714286,0.503022466013542
"913","region","Maule","7","1994",41029.7415824204,25071.4285714286,0.503022466013542
"914","region","Maule","7","1994",41029.7415824204,25071.4285714286,0.503022466013542
"915","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"916","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"917","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"918","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"919","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"920","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"921","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"922","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"923","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"924","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"925","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"926","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"927","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"928","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"929","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"930","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"931","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"932","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"933","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"934","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"935","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"936","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"937","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"938","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"939","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"940","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"941","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"942","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"943","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"944","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"945","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"946","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"947","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"948","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"949","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"950","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"951","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"952","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"953","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"954","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"955","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"956","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"957","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"958","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"959","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"960","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"961","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"962","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"963","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"964","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"965","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"966","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"967","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"968","region","Metropolitana","13","1994",97738.5547327414,45485,0.606511385592003
"969","region","O'Higgins","6","1994",57460.1495934959,33044.1666666667,0.521970432641762
"970","region","O'Higgins","6","1994",57460.1495934959,33044.1666666667,0.521970432641762
"971","region","O'Higgins","6","1994",57460.1495934959,33044.1666666667,0.521970432641762
"972","region","O'Higgins","6","1994",57460.1495934959,33044.1666666667,0.521970432641762
"973","region","O'Higgins","6","1994",57460.1495934959,33044.1666666667,0.521970432641762
"974","region","O'Higgins","6","1994",57460.1495934959,33044.1666666667,0.521970432641762
"975","region","O'Higgins","6","1994",57460.1495934959,33044.1666666667,0.521970432641762
"976","region","O'Higgins","6","1994",57460.1495934959,33044.1666666667,0.521970432641762
"977","region","O'Higgins","6","1994",57460.1495934959,33044.1666666667,0.521970432641762
"978","region","O'Higgins","6","1994",57460.1495934959,33044.1666666667,0.521970432641762
"979","region","O'Higgins","6","1994",57460.1495934959,33044.1666666667,0.521970432641762
"980","region","O'Higgins","6","1994",57460.1495934959,33044.1666666667,0.521970432641762
"981","region","O'Higgins","6","1994",57460.1495934959,33044.1666666667,0.521970432641762
"982","region","O'Higgins","6","1994",57460.1495934959,33044.1666666667,0.521970432641762
"983","region","O'Higgins","6","1994",57460.1495934959,33044.1666666667,0.521970432641762
"984","region","O'Higgins","6","1994",57460.1495934959,33044.1666666667,0.521970432641762
"985","region","O'Higgins","6","1994",57460.1495934959,33044.1666666667,0.521970432641762
"986","region","O'Higgins","6","1994",57460.1495934959,33044.1666666667,0.521970432641762
"987","region","O'Higgins","6","1994",57460.1495934959,33044.1666666667,0.521970432641762
"988","region","O'Higgins","6","1994",57460.1495934959,33044.1666666667,0.521970432641762
"989","region","O'Higgins","6","1994",57460.1495934959,33044.1666666667,0.521970432641762
"990","region","O'Higgins","6","1994",57460.1495934959,33044.1666666667,0.521970432641762
"991","region","O'Higgins","6","1994",57460.1495934959,33044.1666666667,0.521970432641762
"992","region","O'Higgins","6","1994",57460.1495934959,33044.1666666667,0.521970432641762
"993","region","O'Higgins","6","1994",57460.1495934959,33044.1666666667,0.521970432641762
"994","region","O'Higgins","6","1994",57460.1495934959,33044.1666666667,0.521970432641762
"995","region","O'Higgins","6","1994",57460.1495934959,33044.1666666667,0.521970432641762
"996","region","O'Higgins","6","1994",57460.1495934959,33044.1666666667,0.521970432641762
"997","region","O'Higgins","6","1994",57460.1495934959,33044.1666666667,0.521970432641762
"998","region","O'Higgins","6","1994",57460.1495934959,33044.1666666667,0.521970432641762
"999","region","O'Higgins","6","1994",57460.1495934959,33044.1666666667,0.521970432641762
"1000","region","O'Higgins","6","1994",57460.1495934959,33044.1666666667,0.521970432641762
"1001","region","O'Higgins","6","1994",57460.1495934959,33044.1666666667,0.521970432641762
"1002","region","Tarapacá","1","1994",67620.3289104882,40607.3333333333,0.527416955384912
"1003","region","Tarapacá","1","1994",67620.3289104882,40607.3333333333,0.527416955384912
"1004","region","Tarapacá","1","1994",67620.3289104882,40607.3333333333,0.527416955384912
"1005","region","Tarapacá","1","1994",67620.3289104882,40607.3333333333,0.527416955384912
"1006","region","Tarapacá","1","1994",67620.3289104882,40607.3333333333,0.527416955384912
"1007","region","Tarapacá","1","1994",67620.3289104882,40607.3333333333,0.527416955384912
"1008","region","Tarapacá","1","1994",67620.3289104882,40607.3333333333,0.527416955384912
"1009","region","Valparaíso","5","1994",56561.6730389259,36564.1666666667,0.469552517909178
"1010","region","Valparaíso","5","1994",56561.6730389259,36564.1666666667,0.469552517909178
"1011","region","Valparaíso","5","1994",56561.6730389259,36564.1666666667,0.469552517909178
"1012","region","Valparaíso","5","1994",56561.6730389259,36564.1666666667,0.469552517909178
"1013","region","Valparaíso","5","1994",56561.6730389259,36564.1666666667,0.469552517909178
"1014","region","Valparaíso","5","1994",56561.6730389259,36564.1666666667,0.469552517909178
"1015","region","Valparaíso","5","1994",56561.6730389259,36564.1666666667,0.469552517909178
"1016","region","Valparaíso","5","1994",56561.6730389259,36564.1666666667,0.469552517909178
"1017","region","Valparaíso","5","1994",56561.6730389259,36564.1666666667,0.469552517909178
"1018","region","Valparaíso","5","1994",56561.6730389259,36564.1666666667,0.469552517909178
"1019","region","Valparaíso","5","1994",56561.6730389259,36564.1666666667,0.469552517909178
"1020","region","Valparaíso","5","1994",56561.6730389259,36564.1666666667,0.469552517909178
"1021","region","Valparaíso","5","1994",56561.6730389259,36564.1666666667,0.469552517909178
"1022","region","Valparaíso","5","1994",56561.6730389259,36564.1666666667,0.469552517909178
"1023","region","Valparaíso","5","1994",56561.6730389259,36564.1666666667,0.469552517909178
"1024","region","Valparaíso","5","1994",56561.6730389259,36564.1666666667,0.469552517909178
"1025","region","Valparaíso","5","1994",56561.6730389259,36564.1666666667,0.469552517909178
"1026","region","Valparaíso","5","1994",56561.6730389259,36564.1666666667,0.469552517909178
"1027","region","Valparaíso","5","1994",56561.6730389259,36564.1666666667,0.469552517909178
"1028","region","Valparaíso","5","1994",56561.6730389259,36564.1666666667,0.469552517909178
"1029","region","Valparaíso","5","1994",56561.6730389259,36564.1666666667,0.469552517909178
"1030","region","Valparaíso","5","1994",56561.6730389259,36564.1666666667,0.469552517909178
"1031","region","Valparaíso","5","1994",56561.6730389259,36564.1666666667,0.469552517909178
"1032","region","Valparaíso","5","1994",56561.6730389259,36564.1666666667,0.469552517909178
"1033","region","Valparaíso","5","1994",56561.6730389259,36564.1666666667,0.469552517909178
"1034","region","Valparaíso","5","1994",56561.6730389259,36564.1666666667,0.469552517909178
"1035","region","Valparaíso","5","1994",56561.6730389259,36564.1666666667,0.469552517909178
"1036","region","Valparaíso","5","1994",56561.6730389259,36564.1666666667,0.469552517909178
"1037","region","Valparaíso","5","1994",56561.6730389259,36564.1666666667,0.469552517909178
"1038","region","Valparaíso","5","1994",56561.6730389259,36564.1666666667,0.469552517909178
"1039","region","Valparaíso","5","1994",56561.6730389259,36564.1666666667,0.469552517909178
"1040","region","Valparaíso","5","1994",56561.6730389259,36564.1666666667,0.469552517909178
"1041","region","Valparaíso","5","1994",56561.6730389259,36564.1666666667,0.469552517909178
"1042","region","Valparaíso","5","1994",56561.6730389259,36564.1666666667,0.469552517909178
"1043","region","Valparaíso","5","1994",56561.6730389259,36564.1666666667,0.469552517909178
"1044","region","Valparaíso","5","1994",56561.6730389259,36564.1666666667,0.469552517909178
"1045","region","Valparaíso","5","1994",56561.6730389259,36564.1666666667,0.469552517909178
"1046","region","Valparaíso","5","1994",56561.6730389259,36564.1666666667,0.469552517909178
"1047","region","País",NA,"1994",61573.0160368495,32880,0.557524727135642
"1048","region","Antofagasta","2","1996",84863.6687194349,55421.6,0.492845033603541
"1049","region","Antofagasta","2","1996",84863.6687194349,55421.6,0.492845033603541
"1050","region","Antofagasta","2","1996",84863.6687194349,55421.6,0.492845033603541
"1051","region","Antofagasta","2","1996",84863.6687194349,55421.6,0.492845033603541
"1052","region","Antofagasta","2","1996",84863.6687194349,55421.6,0.492845033603541
"1053","region","Antofagasta","2","1996",84863.6687194349,55421.6,0.492845033603541
"1054","region","Antofagasta","2","1996",84863.6687194349,55421.6,0.492845033603541
"1055","region","Antofagasta","2","1996",84863.6687194349,55421.6,0.492845033603541
"1056","region","Antofagasta","2","1996",84863.6687194349,55421.6,0.492845033603541
