"","geography_level","geography_name","geography_id","year","sex","weighted_mean_income","weighted_median_income","ci_weighted_mean_income","ci_weighted_median_income"
"444","provincia","Coyhaique","p111",1998,"Mujer",167472,106839,"[138809, 197654]","[85340, 125221]"
"445","provincia","Curicó","p73",1998,"Hombre",171643,100400,"[154962, 192946]","[95857, 105420]"
"446","provincia","Curicó","p73",1998,"Mujer",134857,80822,"[119195, 156252]","[80320, 91338]"
"447","provincia","El Loa","p22",1998,"Hombre",371881,251000,"[298824, 468265]","[205569, 293250]"
"448","provincia","El Loa","p22",1998,"Mujer",193400,120480,"[148530, 243154]","[92744, 171328]"
"449","provincia","Elqui","p41",1998,"Hombre",255815,150600,"[231028, 278246]","[140560, 156400]"
"450","provincia","Elqui","p41",1998,"Mujer",181319,100400,"[152943, 223187]","[90360, 117468]"
"451","provincia","Huasco","p33",1998,"Hombre",187001,150134,"[168565, 203527]","[132623, 156400]"
"452","provincia","Huasco","p33",1998,"Mujer",146387,99572,"[127638, 167906]","[82328, 120480]"
"453","provincia","Iquique","p11",1998,"Hombre",349663,251000,"[275687, 420877]","[198583, 293250]"
"454","provincia","Iquique","p11",1998,"Mujer",216324,150600,"[182204, 264610]","[120062, 199617]"
"455","provincia","Limarí","p43",1998,"Hombre",164728,97999,"[144660, 202878]","[95380, 100400]"
"456","provincia","Limarí","p43",1998,"Mujer",115998,80822,"[104170, 128866]","[80320, 89857]"
"457","provincia","Linares","p74",1998,"Hombre",164866,98586,"[147053, 192944]","[90971, 110604]"
"458","provincia","Linares","p74",1998,"Mujer",120531,84577,"[107453, 142881]","[78200, 100400]"
"459","provincia","Llanquihue","p101",1998,"Hombre",222625,140560,"[203569, 245797]","[120480, 156189]"
"460","provincia","Llanquihue","p101",1998,"Mujer",177759,97750,"[148711, 206378]","[88146, 120480]"
"461","provincia","Los Andes","p53",1998,"Hombre",236337,143791,"[210815, 267488]","[120480, 156400]"
"462","provincia","Los Andes","p53",1998,"Mujer",156899,110764,"[137553, 186319]","[100400, 120480]"
"463","provincia","Magallanes","p121",1998,"Hombre",307964,200800,"[262169, 372262]","[177512, 246231]"
"464","provincia","Magallanes","p121",1998,"Mujer",175094,119756,"[135025, 225894]","[98107, 122061]"
"465","provincia","Maipo","p134",1998,"Hombre",245640,140560,"[211803, 311498]","[134520, 150600]"
"466","provincia","Maipo","p134",1998,"Mujer",140067,100400,"[127632, 155578]","[100400, 114953]"
"467","provincia","Malleco","p92",1998,"Hombre",136612,93372,"[125614, 148820]","[87432, 98183]"
"468","provincia","Malleco","p92",1998,"Mujer",139299,85340,"[120070, 162008]","[80320, 97750]"
"469","provincia","Marga Marga","p58",1998,"Hombre",283581,170680,"[255448, 317614]","[150600, 182719]"
"470","provincia","Marga Marga","p58",1998,"Mujer",183364,120480,"[158734, 217438]","[110440, 136850]"
"471","provincia","Melipilla","p135",1998,"Hombre",176831,119323,"[158282, 191537]","[100400, 120480]"
"472","provincia","Melipilla","p135",1998,"Mujer",146414,108818,"[125963, 171090]","[100400, 120480]"
"473","provincia","Ñuble","p84",1998,"Hombre",204512,110440,"[163564, 257934]","[99346, 120480]"
"474","provincia","Ñuble","p84",1998,"Mujer",150575,100400,"[132843, 173520]","[90360, 110440]"
"475","provincia","Osorno","p103",1998,"Hombre",187462,100400,"[162592, 225673]","[95380, 117300]"
"476","provincia","Osorno","p103",1998,"Mujer",136095,97750,"[122931, 154152]","[84387, 109044]"
"477","provincia","Petorca","p54",1998,"Hombre",173966,117300,"[161385, 193771]","[102902, 120480]"
"478","provincia","Petorca","p54",1998,"Mujer",127717,80822,"[109729, 150287]","[80320, 93372]"
"479","provincia","Quillota","p55",1998,"Hombre",203185,120552,"[187187, 224454]","[117300, 140560]"
"480","provincia","Quillota","p55",1998,"Mujer",153767,90360,"[135182, 180959]","[83550, 100400]"
"481","provincia","Ranco","p142",1998,"Hombre",155901,81826,"[126831, 190462]","[80320, 90360]"
"482","provincia","Ranco","p142",1998,"Mujer",148857,80320,"[111527, 200868]","[73016, 116898]"
"483","provincia","San Antonio","p56",1998,"Hombre",222290,150600,"[199756, 253892]","[134143, 160640]"
"484","provincia","San Antonio","p56",1998,"Mujer",153463,117300,"[138190, 176233]","[100400, 130520]"
"485","provincia","San Felipe","p57",1998,"Hombre",187699,120480,"[169121, 206152]","[110440, 123716]"
"486","provincia","San Felipe","p57",1998,"Mujer",140683,96384,"[123983, 170522]","[87348, 100400]"
"487","provincia","Santiago","p131",1998,"Hombre",417797,200612,"[393287, 445429]","[195500, 200800]"
"48810","provincia","Santiago","p131",1998,"Mujer",262397,150600,"[248464, 275689]","[150600, 150600]"
"48910","provincia","Talagante","p136",1998,"Hombre",209574,140560,"[191142, 233546]","[131648, 150600]"
"49010","provincia","Talagante","p136",1998,"Mujer",138178,100400,"[127584, 150005]","[100400, 120480]"
"49110","provincia","Talca","p71",1998,"Hombre",192306,114958,"[170071, 221836]","[100400, 120480]"
"49210","provincia","Talca","p71",1998,"Mujer",152481,105379,"[137723, 168991]","[91364, 117300]"
"49310","provincia","Tamarugal","p12",1998,"Hombre",208821,156400,"[192699, 232297]","[150600, 178454]"
"49410","provincia","Tamarugal","p12",1998,"Mujer",161558,117300,"[139092, 189736]","[94707, 150600]"
"49510","provincia","Tierra del Fuego","p123",1998,"Hombre",686198,120480,"[221447, 1879813]","[99496, 167865]"
"49610","provincia","Tierra del Fuego","p123",1998,"Mujer",157125,102408,"[119503, 198875]","[77064, 135791]"
"49710","provincia","Tocopilla","p23",1998,"Hombre",249362,195755,"[218182, 286911]","[160640, 226618]"
"49810","provincia","Tocopilla","p23",1998,"Mujer",161755,118344,"[133650, 195461]","[89409, 156048]"
"49910","provincia","Última Esperanza","p124",1998,"Hombre",274357,166220,"[230308, 331495]","[150600, 195500]"
"50010","provincia","Última Esperanza","p124",1998,"Mujer",145300,95533,"[116706, 179257]","[82581, 100698]"
"50110","provincia","Valdivia","p141",1998,"Hombre",216167,120013,"[175287, 270592]","[102150, 134746]"
"50210","provincia","Valdivia","p141",1998,"Mujer",170752,100400,"[143415, 211573]","[91419, 120480]"
"50310","provincia","Valparaíso","p51",1998,"Hombre",297762,160640,"[273178, 339182]","[150600, 185980]"
"50410","provincia","Valparaíso","p51",1998,"Mujer",211558,120480,"[179437, 251712]","[117312, 140560]"
"51110","provincia","Antofagasta","p21",2000,"Hombre",509567,250000,"[414219, 608187]","[207125, 298735]"
"51210","provincia","Antofagasta","p21",2000,"Mujer",230473,150000,"[191736, 276705]","[140000, 180000]"
"51310","provincia","Arauco","p82",2000,"Hombre",169814,109560,"[150226, 184744]","[100000, 116491]"
"51410","provincia","Arauco","p82",2000,"Mujer",148690,100000,"[133346, 164772]","[84315, 100000]"
"51510","provincia","Arica","p151",2000,"Hombre",301065,149416,"[227838, 386250]","[130000, 180000]"
"51610","provincia","Arica","p151",2000,"Mujer",159815,109560,"[126310, 220320]","[91365, 124105]"
"5175","provincia","Aysén","p112",2000,"Hombre",277577,150000,"[204688, 519811]","[126340, 179147]"
"5181","provincia","Aysén","p112",2000,"Mujer",190699,140000,"[161928, 249328]","[109583, 182600]"
"5191","provincia","Bíobío","p83",2000,"Hombre",748874,139111,"[577375, 1205043]","[110000, 180000]"
"5201","provincia","Bíobío","p83",2000,"Mujer",165796,100000,"[153216, 181463]","[100000, 120000]"
"5211","provincia","Cachapoal","p61",2000,"Hombre",220535,127820,"[204814, 244035]","[120000, 138008]"
"5221","provincia","Cachapoal","p61",2000,"Mujer",157345,105000,"[145673, 172120]","[100000, 110880]"
"5231","provincia","Cardenal Caro","p62",2000,"Hombre",149683,100000,"[138651, 166124]","[100000, 109560]"
"5241","provincia","Cardenal Caro","p62",2000,"Mujer",163396,100000,"[133138, 195365]","[91300, 120000]"
"5251","provincia","Cauquenes","p72",2000,"Hombre",168537,100000,"[136873, 204416]","[96756, 105000]"
"5261","provincia","Cauquenes","p72",2000,"Mujer",152856,98513,"[131815, 173442]","[90000, 120209]"
"5271","provincia","Cautín","p91",2000,"Hombre",288561,130000,"[252775, 329028]","[120000, 141254]"
"5281","provincia","Cautín","p91",2000,"Mujer",188669,109560,"[172083, 211180]","[100000, 120000]"
"5291","provincia","Chacabuco","p133",2000,"Hombre",202977,140000,"[185966, 228702]","[130000, 149993]"
"5301","provincia","Chacabuco","p133",2000,"Mujer",157206,120000,"[138135, 171479]","[106910, 120000]"
"5311","provincia","Chañaral","p32",2000,"Hombre",289930,200000,"[260580, 330603]","[189000, 216483]"
"5321","provincia","Chañaral","p32",2000,"Mujer",168877,120000,"[139124, 197548]","[100000, 140525]"
"5331","provincia","Chiloé","p102",2000,"Hombre",174931,120000,"[162764, 187564]","[109769, 128462]"
"5341","provincia","Chiloé","p102",2000,"Mujer",140688,100000,"[123040, 160462]","[87375, 102519]"
"5351","provincia","Choapa","p42",2000,"Hombre",179098,120000,"[159324, 216626]","[107663, 136305]"
"53610","provincia","Choapa","p42",2000,"Mujer",161830,100000,"[133228, 211058]","[80000, 109560]"
"53710","provincia","Colchagua","p63",2000,"Hombre",180823,109560,"[163344, 203431]","[105000, 115000]"
"53810","provincia","Colchagua","p63",2000,"Mujer",142365,100000,"[128703, 167317]","[100000, 105280]"
"53910","provincia","Concepción","p81",2000,"Hombre",232365,150000,"[219474, 247265]","[150000, 164340]"
"54010","provincia","Concepción","p81",2000,"Mujer",164943,120000,"[153346, 175226]","[109560, 130000]"
"54110","provincia","Copiapó","p31",2000,"Hombre",251228,180000,"[224028, 288803]","[160000, 200000]"
"54210","provincia","Copiapó","p31",2000,"Mujer",174330,120000,"[142992, 230225]","[100000, 129994]"
"54310","provincia","Cordillera","p152",2000,"Hombre",252513,200000,"[221084, 295615]","[180000, 200000]"
"54410","provincia","Cordillera","p152",2000,"Mujer",168986,130000,"[150638, 187860]","[120000, 147088]"
"54510","provincia","Coyhaique","p111",2000,"Hombre",328563,195000,"[271619, 419794]","[155593, 220677]"
"54610","provincia","Coyhaique","p111",2000,"Mujer",214695,120000,"[163890, 268473]","[100000, 140000]"
"54710","provincia","Curicó","p73",2000,"Hombre",367896,120000,"[276842, 492375]","[112692, 130000]"
"54810","provincia","Curicó","p73",2000,"Mujer",167536,108000,"[148049, 192687]","[100000, 120000]"
"54910","provincia","El Loa","p22",2000,"Hombre",423591,300000,"[367712, 485682]","[266529, 372970]"
"55010","provincia","El Loa","p22",2000,"Mujer",241908,180000,"[176003, 315209]","[120917, 200000]"
"55110","provincia","Elqui","p41",2000,"Hombre",263428,160000,"[243159, 296401]","[150000, 180000]"
"55210","provincia","Elqui","p41",2000,"Mujer",189652,120000,"[160495, 213486]","[108865, 139050]"
"55310","provincia","Huasco","p33",2000,"Hombre",186583,146080,"[172279, 197296]","[134325, 152798]"
"55410","provincia","Huasco","p33",2000,"Mujer",132070,100000,"[116353, 147519]","[91300, 100000]"
"55510","provincia","Iquique","p11",2000,"Hombre",294094,200000,"[264431, 325991]","[175090, 234835]"
"55610","provincia","Iquique","p11",2000,"Mujer",180954,120000,"[161547, 213370]","[117914, 150000]"
"55710","provincia","Limarí","p43",2000,"Hombre",197791,120000,"[176573, 225004]","[110000, 121321]"
"55810","provincia","Limarí","p43",2000,"Mujer",196502,100000,"[144486, 248041]","[95475, 104224]"
"55910","provincia","Linares","p74",2000,"Hombre",182608,100000,"[166310, 207409]","[100000, 105419]"
"56010","provincia","Linares","p74",2000,"Mujer",141641,100000,"[131509, 155371]","[100000, 105000]"
"56110","provincia","Llanquihue","p101",2000,"Hombre",235795,134729,"[207787, 270052]","[125452, 146080]"
"56210","provincia","Llanquihue","p101",2000,"Mujer",175860,120000,"[156154, 201747]","[102391, 151124]"
"56310","provincia","Los Andes","p53",2000,"Hombre",283116,150000,"[242751, 332440]","[140000, 160000]"
"56410","provincia","Los Andes","p53",2000,"Mujer",181010,110893,"[133591, 252649]","[100000, 121350]"
"56510","provincia","Magallanes","p121",2000,"Hombre",490673,273900,"[402407, 583737]","[200000, 365200]"
"5661","provincia","Magallanes","p121",2000,"Mujer",322075,240291,"[264813, 408883]","[197782, 330000]"
"5671","provincia","Maipo","p134",2000,"Hombre",234687,160000,"[211003, 269830]","[150000, 180000]"
"5681","provincia","Maipo","p134",2000,"Mujer",171911,130000,"[156822, 191203]","[120000, 150000]"
"5691","provincia","Malleco","p92",2000,"Hombre",164634,100000,"[148116, 178590]","[100000, 100000]"
"5701","provincia","Malleco","p92",2000,"Mujer",128579,92970,"[116460, 143154]","[85653, 100000]"
"5711","provincia","Marga Marga","p58",2000,"Hombre",269663,176022,"[242474, 295706]","[160000, 181365]"
"5721","provincia","Marga Marga","p58",2000,"Mujer",179117,128971,"[157820, 215764]","[112144, 133836]"
"5731","provincia","Melipilla","p135",2000,"Hombre",198022,130000,"[177628, 220616]","[120000, 140000]"
"5741","provincia","Melipilla","p135",2000,"Mujer",165856,100000,"[142993, 187590]","[100000, 117781]"
"5751","provincia","Ñuble","p84",2000,"Hombre",185826,120000,"[159833, 214559]","[100000, 140000]"
"5761","provincia","Ñuble","p84",2000,"Mujer",149246,127820,"[121359, 207546]","[84895, 160000]"
"5771","provincia","Osorno","p103",2000,"Hombre",212392,117812,"[186525, 257113]","[105000, 120000]"
"5781","provincia","Osorno","p103",2000,"Mujer",202837,110000,"[153611, 258060]","[100000, 125000]"
"5791","provincia","Petorca","p54",2000,"Hombre",205090,120000,"[181506, 232771]","[109560, 120000]"
"5801","provincia","Petorca","p54",2000,"Mujer",138679,90000,"[114081, 169985]","[80000, 100000]"
"5811","provincia","Quillota","p55",2000,"Hombre",275587,150000,"[240966, 339569]","[146080, 164340]"
"5821","provincia","Quillota","p55",2000,"Mujer",184797,115000,"[150828, 227420]","[100137, 120000]"
"5831","provincia","Ranco","p142",2000,"Hombre",180642,101000,"[158354, 207120]","[100000, 110000]"
"5841","provincia","Ranco","p142",2000,"Mujer",177497,100000,"[135174, 268534]","[89568, 120000]"
"5851","provincia","San Antonio","p56",2000,"Hombre",219559,150000,"[194213, 248932]","[140000, 167400]"
"5861","provincia","San Antonio","p56",2000,"Mujer",174493,120000,"[142021, 207729]","[102385, 132613]"
"5871","provincia","San Felipe","p57",2000,"Hombre",191193,120000,"[172792, 212064]","[112347, 132580]"
"5881","provincia","San Felipe","p57",2000,"Mujer",151961,100877,"[135701, 167231]","[100000, 120000]"
"5891","provincia","Santiago","p131",2000,"Hombre",455302,204980,"[427443, 486798]","[200000, 219120]"
"5901","provincia","Santiago","p131",2000,"Mujer",260362,160000,"[247546, 275664]","[150000, 170000]"
"5911","provincia","Talagante","p136",2000,"Hombre",217158,150000,"[201964, 243942]","[147942, 162923]"
"5921","provincia","Talagante","p136",2000,"Mujer",162311,120000,"[145066, 176491]","[109769, 123123]"
"5931","provincia","Talca","p71",2000,"Hombre",250820,140000,"[220505, 277073]","[121743, 150000]"
"5941","provincia","Talca","p71",2000,"Mujer",182155,120000,"[156154, 232875]","[100000, 146080]"
"5951","provincia","Tamarugal","p12",2000,"Hombre",233349,170000,"[203125, 266569]","[150000, 187004]"
"5961","provincia","Tamarugal","p12",2000,"Mujer",161201,115000,"[138475, 192049]","[100142, 132613]"
"5971","provincia","Tierra del Fuego","p123",2000,"Hombre",266200,180000,"[228221, 307817]","[146080, 200000]"
"5981","provincia","Tierra del Fuego","p123",2000,"Mujer",180632,100000,"[137989, 224991]","[93229, 125000]"
"5991","provincia","Tocopilla","p23",2000,"Hombre",214855,169103,"[186753, 250531]","[146080, 188271]"
"6001","provincia","Tocopilla","p23",2000,"Mujer",162016,107426,"[127914, 210720]","[100000, 144041]"
"6011","provincia","Última Esperanza","p124",2000,"Hombre",236900,150000,"[191680, 302431]","[150000, 180000]"
"6021","provincia","Última Esperanza","p124",2000,"Mujer",160011,109780,"[123519, 201244]","[96010, 126914]"
"6031","provincia","Valdivia","p141",2000,"Hombre",171507,109560,"[152522, 209460]","[102000, 120026]"
"6041","provincia","Valdivia","p141",2000,"Mujer",218678,100000,"[183461, 284168]","[96900, 133649]"
"6051","provincia","Valparaíso","p51",2000,"Hombre",283045,180000,"[255792, 315894]","[150000, 190000]"
"6061","provincia","Valparaíso","p51",2000,"Mujer",177104,120000,"[158416, 210982]","[104957, 130000]"
"6131","provincia","Antofagasta","p21",2003,"Hombre",327763,240000,"[299425, 357217]","[200066, 254435]"
"6141","provincia","Antofagasta","p21",2003,"Mujer",222163,140000,"[186935, 266512]","[120000, 158080]"
"6151","provincia","Arauco","p82",2003,"Hombre",215557,130000,"[195684, 273176]","[120000, 140000]"
"6161","provincia","Arauco","p82",2003,"Mujer",170274,118560,"[151862, 189089]","[112000, 121559]"
"6171","provincia","Arica","p151",2003,"Hombre",247802,150000,"[214509, 303073]","[143363, 180000]"
"6181","provincia","Arica","p151",2003,"Mujer",188971,117317,"[156423, 225840]","[96859, 145509]"
"6191","provincia","Aysén","p112",2003,"Hombre",242755,160000,"[214906, 293353]","[143221, 192785]"
"6201","provincia","Aysén","p112",2003,"Mujer",194202,130000,"[165080, 248413]","[113523, 153540]"
"6211","provincia","Bíobío","p83",2003,"Hombre",201169,140000,"[187368, 219055]","[120912, 145575]"
"6221","provincia","Bíobío","p83",2003,"Mujer",184062,115000,"[159598, 208810]","[112000, 122625]"
"6231","provincia","Cachapoal","p61",2003,"Hombre",247944,150000,"[228438, 266044]","[150000, 160359]"
"6241","provincia","Cachapoal","p61",2003,"Mujer",166834,120000,"[155358, 181919]","[115649, 120000]"
"6251","provincia","Cardenal Caro","p62",2003,"Hombre",193811,139802,"[155672, 285521]","[120000, 184970]"
"6261","provincia","Cardenal Caro","p62",2003,"Mujer",165092,138949,"[134911, 203251]","[124982, 160000]"
"6271","provincia","Cauquenes","p72",2003,"Hombre",162250,115000,"[142415, 183585]","[100000, 120000]"
"6281","provincia","Cauquenes","p72",2003,"Mujer",133820,115104,"[113987, 156639]","[99921, 119316]"
"6291","provincia","Cautín","p91",2003,"Hombre",251659,126402,"[231134, 291862]","[120000, 135000]"
"6301","provincia","Cautín","p91",2003,"Mujer",212641,115648,"[183496, 258684]","[113933, 120000]"
"6311","provincia","Chacabuco","p133",2003,"Hombre",266780,160000,"[234102, 306422]","[150000, 172304]"
"6321","provincia","Chacabuco","p133",2003,"Mujer",199873,120000,"[172081, 239905]","[119244, 131003]"
"6331","provincia","Chañaral","p32",2003,"Hombre",307644,240000,"[282111, 340945]","[217787, 250000]"
"6341","provincia","Chañaral","p32",2003,"Mujer",203152,120000,"[162304, 244471]","[114761, 150000]"
"6351","provincia","Chiloé","p102",2003,"Hombre",246410,158080,"[227315, 268089]","[150000, 168934]"
"6361","provincia","Chiloé","p102",2003,"Mujer",188867,120000,"[170058, 205265]","[115000, 125000]"
"6371","provincia","Choapa","p42",2003,"Hombre",181394,120000,"[168176, 193908]","[118560, 137501]"
"6381","provincia","Choapa","p42",2003,"Mujer",155470,115000,"[137812, 177578]","[100000, 118560]"
"6391","provincia","Colchagua","p63",2003,"Hombre",192642,120000,"[174585, 214532]","[117173, 120000]"
"6401","provincia","Colchagua","p63",2003,"Mujer",160004,113000,"[144081, 174735]","[103840, 115648]"
"6411","provincia","Concepción","p81",2003,"Hombre",302674,165759,"[277450, 335941]","[158080, 180000]"
"6421","provincia","Concepción","p81",2003,"Mujer",221939,130000,"[194751, 267370]","[120000, 140000]"
"6431","provincia","Copiapó","p31",2003,"Hombre",236281,164660,"[211490, 274405]","[150000, 180000]"
"6441","provincia","Copiapó","p31",2003,"Mujer",170134,118560,"[145547, 194918]","[110544, 121575]"
"6451","provincia","Cordillera","p152",2003,"Hombre",352501,220000,"[304975, 401916]","[200000, 250000]"
"6461","provincia","Cordillera","p152",2003,"Mujer",209516,155559,"[184390, 251986]","[140000, 180000]"
"6471","provincia","Coyhaique","p111",2003,"Hombre",415064,200000,"[343052, 502027]","[196013, 250000]"
"6481","provincia","Coyhaique","p111",2003,"Mujer",300386,197600,"[244824, 340868]","[136993, 257662]"
"6491","provincia","Curicó","p73",2003,"Hombre",205219,120000,"[188719, 231210]","[119339, 129050]"
"6501","provincia","Curicó","p73",2003,"Mujer",149341,105000,"[130257, 175384]","[100000, 114897]"
"6511","provincia","El Loa","p22",2003,"Hombre",401189,300000,"[338622, 468487]","[278236, 346726]"
"6521","provincia","El Loa","p22",2003,"Mujer",289607,150000,"[210711, 432083]","[120000, 200000]"
"6531","provincia","Elqui","p41",2003,"Hombre",310349,158080,"[268870, 356665]","[150000, 180000]"
"6541","provincia","Elqui","p41",2003,"Mujer",213779,120000,"[189410, 246553]","[115000, 134920]"
"6551","provincia","Huasco","p33",2003,"Hombre",267982,160000,"[236242, 305407]","[150000, 180000]"
"6561","provincia","Huasco","p33",2003,"Mujer",170994,115000,"[149624, 191762]","[109190, 140000]"
"6571","provincia","Iquique","p11",2003,"Hombre",349421,200000,"[295899, 413928]","[198740, 250000]"
"6581","provincia","Iquique","p11",2003,"Mujer",263678,160000,"[208183, 331667]","[142291, 190000]"
"6591","provincia","Limarí","p43",2003,"Hombre",202433,120343,"[181512, 228315]","[120000, 140000]"
"6601","provincia","Limarí","p43",2003,"Mujer",159828,118560,"[143625, 174421]","[115000, 120000]"
"6611","provincia","Linares","p74",2003,"Hombre",186113,116402,"[167956, 207267]","[115000, 120000]"
"6621","provincia","Linares","p74",2003,"Mujer",146156,97866,"[133892, 160670]","[90000, 101552]"
"6631","provincia","Llanquihue","p101",2003,"Hombre",282292,160000,"[254345, 311565]","[150000, 180000]"
"6641","provincia","Llanquihue","p101",2003,"Mujer",210639,136369,"[186916, 236522]","[120000, 150000]"
"6651","provincia","Los Andes","p53",2003,"Hombre",309876,150000,"[251273, 395637]","[132337, 169296]"
"6661","provincia","Los Andes","p53",2003,"Mujer",174737,120000,"[149954, 203541]","[115000, 120000]"
"6671","provincia","Magallanes","p121",2003,"Hombre",361941,235595,"[306018, 445466]","[197600, 280000]"
"6681","provincia","Magallanes","p121",2003,"Mujer",235450,159826,"[184904, 278756]","[129731, 195203]"
"6691","provincia","Maipo","p134",2003,"Hombre",312711,160000,"[277617, 376516]","[158080, 180000]"
"6701","provincia","Maipo","p134",2003,"Mujer",182046,120000,"[158795, 206754]","[120000, 141640]"
"6711","provincia","Malleco","p92",2003,"Hombre",192268,115000,"[173233, 211747]","[111438, 115000]"
"6721","provincia","Malleco","p92",2003,"Mujer",170750,111651,"[155242, 191182]","[101595, 117050]"
"6731","provincia","Marga Marga","p58",2003,"Hombre",293637,197600,"[269772, 325578]","[180616, 200000]"
"6741","provincia","Marga Marga","p58",2003,"Mujer",182700,120000,"[162462, 205359]","[120000, 134784]"
"6751","provincia","Melipilla","p135",2003,"Hombre",352190,150000,"[267934, 467693]","[137375, 158080]"
"6761","provincia","Melipilla","p135",2003,"Mujer",179356,120000,"[162268, 200401]","[117393, 139202]"
"6771","provincia","Ñuble","p84",2003,"Hombre",209433,118560,"[191468, 230293]","[115200, 120000]"
"6781","provincia","Ñuble","p84",2003,"Mujer",150544,110000,"[138220, 164138]","[100000, 115000]"
"6791","provincia","Osorno","p103",2003,"Hombre",239816,131866,"[215588, 269332]","[120551, 155695]"
"6801","provincia","Osorno","p103",2003,"Mujer",203802,120000,"[168574, 246191]","[104889, 150000]"
"6811","provincia","Petorca","p54",2003,"Hombre",197401,120000,"[177709, 220241]","[120000, 140000]"
"6821","provincia","Petorca","p54",2003,"Mujer",157763,115917,"[137971, 182427]","[111193, 120000]"
"6831","provincia","Quillota","p55",2003,"Hombre",229962,160000,"[216928, 251633]","[150000, 180000]"
"6841","provincia","Quillota","p55",2003,"Mujer",176300,120000,"[158068, 198391]","[119244, 129833]"
"6851","provincia","Ranco","p142",2003,"Hombre",189008,120000,"[167644, 205684]","[118872, 139954]"
"6861","provincia","Ranco","p142",2003,"Mujer",153542,100000,"[129629, 186499]","[83212, 120000]"
"6871","provincia","San Antonio","p56",2003,"Hombre",245127,170000,"[217272, 273338]","[150000, 193990]"
"6881","provincia","San Antonio","p56",2003,"Mujer",151433,110000,"[130998, 176316]","[98800, 118560]"
"6891","provincia","San Felipe","p57",2003,"Hombre",202182,130000,"[188683, 218761]","[120000, 140000]"
"6901","provincia","San Felipe","p57",2003,"Mujer",156211,115000,"[144527, 171589]","[111000, 118560]"
"6911","provincia","Santiago","p131",2003,"Hombre",517470,220000,"[485503, 570602]","[208849, 230000]"
"6921","provincia","Santiago","p131",2003,"Mujer",290738,178968,"[277877, 303844]","[170000, 180000]"
"6931","provincia","Talagante","p136",2003,"Hombre",296038,180000,"[273783, 328489]","[160000, 195715]"
"6941","provincia","Talagante","p136",2003,"Mujer",199517,120000,"[179126, 230172]","[120000, 140000]"
"6951","provincia","Talca","p71",2003,"Hombre",231843,126691,"[212104, 258699]","[120000, 141050]"
"6961","provincia","Talca","p71",2003,"Mujer",230846,110000,"[164271, 370403]","[96571, 115465]"
"6971","provincia","Tamarugal","p12",2003,"Hombre",226478,180000,"[205229, 250409]","[177840, 200000]"
"6981","provincia","Tamarugal","p12",2003,"Mujer",150638,120000,"[132935, 170262]","[106000, 130296]"
"6991","provincia","Tierra del Fuego","p123",2003,"Hombre",607697,200000,"[340661, 982546]","[180000, 248575]"
"7001","provincia","Tierra del Fuego","p123",2003,"Mujer",284577,180000,"[214306, 331666]","[150000, 240119]"
"7011","provincia","Tocopilla","p23",2003,"Hombre",286702,250000,"[261882, 315113]","[226737, 258836]"
"7021","provincia","Tocopilla","p23",2003,"Mujer",199990,139888,"[162396, 253444]","[118000, 181469]"
"7031","provincia","Última Esperanza","p124",2003,"Hombre",441977,200000,"[263491, 783286]","[180000, 220000]"
"7041","provincia","Última Esperanza","p124",2003,"Mujer",184204,115079,"[136053, 232566]","[112051, 140000]"
"7051","provincia","Valdivia","p141",2003,"Hombre",308433,148200,"[263222, 370011]","[130000, 150000]"
"7061","provincia","Valdivia","p141",2003,"Mujer",205442,120000,"[178064, 239368]","[115000, 138320]"
"7071","provincia","Valparaíso","p51",2003,"Hombre",278132,180000,"[247152, 310539]","[170000, 198860]"
"7081","provincia","Valparaíso","p51",2003,"Mujer",212617,130000,"[193176, 249091]","[120000, 141108]"
"7151","provincia","Antofagasta","p21",2006,"Hombre",362352,252500,"[326047, 410911]","[226720, 282800]"
"7161","provincia","Antofagasta","p21",2006,"Mujer",215025,161600,"[190044, 245373]","[151500, 181800]"
"7171","provincia","Arauco","p82",2006,"Hombre",182087,136350,"[168811, 195009]","[135441, 138320]"
"7181","provincia","Arauco","p82",2006,"Mujer",153242,111100,"[136715, 174443]","[100977, 121200]"
"7191","provincia","Arica","p151",2006,"Hombre",240288,181800,"[216494, 267202]","[158080, 199910]"
"7201","provincia","Arica","p151",2006,"Mujer",154078,136350,"[139322, 170143]","[121200, 148018]"
"7211","provincia","Aysén","p112",2006,"Hombre",343001,258500,"[314420, 380215]","[237120, 296400]"
"7221","provincia","Aysén","p112",2006,"Mujer",218779,158080,"[184647, 264332]","[141400, 188612]"
"7231","provincia","Bíobío","p83",2006,"Hombre",251484,151500,"[231117, 275819]","[141400, 158080]"
"7241","provincia","Bíobío","p83",2006,"Mujer",171195,131300,"[151795, 188959]","[121200, 136350]"
"7251","provincia","Cachapoal","p61",2006,"Hombre",284788,171700,"[265974, 301779]","[158988, 181800]"
"7261","provincia","Cachapoal","p61",2006,"Mujer",196813,136350,"[181002, 212825]","[136350, 141400]"
"7271","provincia","Cardenal Caro","p62",2006,"Hombre",206763,138320,"[190415, 229103]","[136350, 142656]"
"7281","provincia","Cardenal Caro","p62",2006,"Mujer",181274,118560,"[153412, 229895]","[109080, 129280]"
"7291","provincia","Cauquenes","p72",2006,"Hombre",173084,136350,"[154845, 194252]","[131300, 140332]"
"7301","provincia","Cauquenes","p72",2006,"Mujer",133493,101053,"[111373, 160002]","[93229, 109080]"
