"","geography_level","geography_name","geography_id","year","sex","weighted_mean_income","weighted_median_income","ci_weighted_mean_income","ci_weighted_median_income"
"3172","comuna","San Nicolás","294","2003","Mujer",112193,100000,"[90727, 132048]","[90000, 115629]"
"3173","comuna","San Pedro","296","2003","Hombre",199414,148200,"[170817, 279616]","[120000, 151419]"
"3174","comuna","San Pedro","296","2003","Mujer",112654,93750,"[94423, 130939]","[76937, 110000]"
"3175","comuna","San Ramón","300","2003","Hombre",222810,175338,"[202374, 245608]","[155297, 180000]"
"3176","comuna","San Ramón","300","2003","Mujer",152723,132452,"[139808, 168539]","[120821, 158080]"
"3177","comuna","San Vicente","302","2003","Hombre",208692,140000,"[178265, 248656]","[120000, 156548]"
"3178","comuna","San Vicente","302","2003","Mujer",165959,115000,"[127466, 202713]","[105565, 120000]"
"3179","comuna","Santa Cruz","304","2003","Hombre",257032,126916,"[200601, 334416]","[115996, 150000]"
"3180","comuna","Santa Cruz","304","2003","Mujer",179969,110250,"[145550, 210473]","[98800, 123280]"
"3181","comuna","Santiago","307","2003","Hombre",547962,300000,"[433358, 747339]","[250000, 352339]"
"3182","comuna","Santiago","307","2003","Mujer",300996,250000,"[268967, 340607]","[197600, 287618]"
"3183","comuna","Sierra Gorda","309","2003","Hombre",310653,225000,"[249149, 477918]","[197285, 250000]"
"3184","comuna","Sierra Gorda","309","2003","Mujer",176901,126000,"[139654, 228322]","[103029, 150000]"
"3185","comuna","Talagante","310","2003","Hombre",343690,200000,"[278340, 439897]","[150000, 237120]"
"3186","comuna","Talagante","310","2003","Mujer",205349,120000,"[156753, 263895]","[115000, 140000]"
"3187","comuna","Talca","311","2003","Hombre",268977,150000,"[215438, 331198]","[128452, 178954]"
"3188","comuna","Talca","311","2003","Mujer",285788,115615,"[156440, 506908]","[100000, 138139]"
"3189","comuna","Talcahuano","312","2003","Hombre",270248,180000,"[231948, 305705]","[156011, 200000]"
"3190","comuna","Talcahuano","312","2003","Mujer",181779,131716,"[152403, 204912]","[115000, 150000]"
"3191","comuna","Temuco","314","2003","Hombre",331752,197600,"[274297, 436133]","[156269, 252780]"
"3192","comuna","Temuco","314","2003","Mujer",276004,137404,"[211422, 434168]","[115000, 200000]"
"3193","comuna","Teno","315","2003","Hombre",133638,115000,"[120631, 145538]","[101318, 118401]"
"3194","comuna","Teno","315","2003","Mujer",106688,90000,"[90989, 124777]","[75702, 109846]"
"3195","comuna","Teodoro Schmidt","316","2003","Hombre",139729,100000,"[123958, 161813]","[89396, 110000]"
"3196","comuna","Teodoro Schmidt","316","2003","Mujer",131194,80643,"[92328, 174052]","[52423, 118405]"
"3197","comuna","Tierra Amarilla","317","2003","Hombre",202569,150275,"[183356, 229338]","[137000, 178569]"
"3198","comuna","Tierra Amarilla","317","2003","Mujer",141015,115000,"[120963, 162669]","[115000, 120808]"
"3199","comuna","Tiltil","318","2003","Hombre",247787,160000,"[214070, 289647]","[149364, 180000]"
"3200","comuna","Tiltil","318","2003","Mujer",160388,118560,"[140592, 187485]","[114606, 134200]"
"3201","comuna","Tocopilla","321","2003","Hombre",272724,235751,"[243080, 307590]","[199916, 250180]"
"3202","comuna","Tocopilla","321","2003","Mujer",178599,123944,"[147653, 206220]","[115000, 164611]"
"3203","comuna","Toltén","322","2003","Hombre",146756,98800,"[121615, 183360]","[89746, 111150]"
"3204","comuna","Toltén","322","2003","Mujer",160015,115000,"[111619, 216535]","[72257, 140000]"
"3205","comuna","Tomé","323","2003","Hombre",187775,140000,"[153188, 240754]","[120000, 160054]"
"3206","comuna","Tomé","323","2003","Mujer",190540,120000,"[135168, 246679]","[110000, 145424]"
"3207","comuna","Traiguén","326","2003","Hombre",255085,99900,"[127850, 468087]","[90000, 111740]"
"3208","comuna","Traiguén","326","2003","Mujer",156456,78208,"[106894, 257863]","[60000, 104226]"
"3209","comuna","Valdivia","329","2003","Hombre",404362,170000,"[303857, 489669]","[150000, 197479]"
"3210","comuna","Valdivia","329","2003","Mujer",219540,122352,"[178274, 257315]","[115576, 154242]"
"3211","comuna","Vallenar","330","2003","Hombre",290052,168197,"[247832, 348097]","[150000, 200000]"
"3212","comuna","Vallenar","330","2003","Mujer",173290,115000,"[145897, 201775]","[99174, 139780]"
"3213","comuna","Valparaíso","331","2003","Hombre",230182,170000,"[209652, 253885]","[154980, 193990]"
"3214","comuna","Valparaíso","331","2003","Mujer",165405,120000,"[140784, 193655]","[112748, 130000]"
"3215","comuna","Victoria","333","2003","Hombre",216615,119035,"[157261, 269071]","[114748, 133442]"
"3216","comuna","Victoria","333","2003","Mujer",174017,117719,"[141417, 212803]","[91902, 154008]"
"3217","comuna","Villa Alegre","336","2003","Hombre",159187,111000,"[128501, 188185]","[99427, 115000]"
"3218","comuna","Villa Alegre","336","2003","Mujer",121014,95043,"[101782, 149975]","[80648, 100826]"
"3219","comuna","Villa Alemana","337","2003","Hombre",288224,197600,"[228493, 369182]","[162812, 233823]"
"3220","comuna","Villa Alemana","337","2003","Mujer",185291,130000,"[156356, 235351]","[120000, 175780]"
"3221","comuna","Villarrica","338","2003","Hombre",251911,138320,"[193376, 301433]","[118912, 177000]"
"3222","comuna","Villarrica","338","2003","Mujer",182154,120000,"[149075, 213929]","[112439, 155136]"
"3223","comuna","Viña del Mar","339","2003","Hombre",324075,200000,"[270884, 371938]","[173419, 217165]"
"3224","comuna","Viña del Mar","339","2003","Mujer",257727,148965,"[210990, 314465]","[130000, 180000]"
"3410","comuna","Alhué","2","2006","Hombre",223905,151500,"[194330, 274165]","[139809, 151500]"
"3411","comuna","Alhué","2","2006","Mujer",162310,136350,"[145973, 183416]","[129280, 152651]"
"3412","comuna","Andacollo","7","2006","Hombre",227898,181800,"[207441, 256562]","[161600, 202000]"
"3413","comuna","Andacollo","7","2006","Mujer",133130,116370,"[107500, 158294]","[95017, 127630]"
"3414","comuna","Angol","8","2006","Hombre",264065,141872,"[209183, 318585]","[136350, 179370]"
"3415","comuna","Angol","8","2006","Mujer",212600,110217,"[158186, 267491]","[101000, 124226]"
"3416","comuna","Antofagasta","9","2006","Hombre",359692,252500,"[321844, 397046]","[228244, 282800]"
"3417","comuna","Antofagasta","9","2006","Mujer",213244,161600,"[191344, 236734]","[151500, 189962]"
"3418","comuna","Arica","12","2006","Hombre",240875,181800,"[218443, 268180]","[151500, 202000]"
"3419","comuna","Arica","12","2006","Mujer",153960,136350,"[138833, 172350]","[121200, 149101]"
"3420","comuna","Aysén","13","2006","Hombre",337492,260128,"[296912, 368950]","[239628, 292900]"
"3421","comuna","Aysén","13","2006","Mujer",212740,158080,"[186758, 256430]","[141400, 186108]"
"3422","comuna","Buin","14","2006","Hombre",236804,161600,"[212243, 265997]","[141400, 181800]"
"3423","comuna","Buin","14","2006","Mujer",187475,136350,"[158524, 219867]","[131526, 151500]"
"3424","comuna","Bulnes","15","2006","Hombre",235320,151500,"[202167, 265094]","[136350, 172768]"
"3425","comuna","Bulnes","15","2006","Mujer",184754,136350,"[150692, 223575]","[113954, 161228]"
"3426","comuna","Calama","19","2006","Hombre",386707,296400,"[335736, 430538]","[242511, 343400]"
"3427","comuna","Calama","19","2006","Mujer",261496,177082,"[213795, 326262]","[156550, 232300]"
"3428","comuna","Calera","22","2006","Hombre",284123,202000,"[249704, 326779]","[180669, 239892]"
"3429","comuna","Calera","22","2006","Mujer",181614,136350,"[158586, 211810]","[133566, 140592]"
"3430","comuna","Calera de Tango","23","2006","Hombre",439639,202000,"[361879, 537342]","[181800, 222200]"
"3431","comuna","Calera de Tango","23","2006","Mujer",270034,151500,"[227623, 322660]","[141400, 181800]"
"3432","comuna","Cartagena","30","2006","Hombre",320649,171700,"[242704, 422104]","[147701, 197600]"
"3433","comuna","Cartagena","30","2006","Mujer",181655,121200,"[145383, 209179]","[97432, 151500]"
"3434","comuna","Casablanca","31","2006","Hombre",272731,181800,"[235355, 315319]","[151852, 200326]"
"3435","comuna","Casablanca","31","2006","Mujer",177806,136350,"[151092, 213916]","[131300, 136350]"
"3436","comuna","Castro","32","2006","Hombre",326017,179538,"[262315, 406843]","[151500, 197600]"
"3437","comuna","Castro","32","2006","Mujer",205580,144980,"[168842, 245593]","[130240, 151500]"
"3438","comuna","Cauquenes","34","2006","Hombre",175124,136350,"[151688, 210533]","[131300, 144274]"
"3439","comuna","Cauquenes","34","2006","Mujer",130037,101000,"[101938, 165423]","[92051, 113569]"
"3440","comuna","Cerro Navia","36","2006","Hombre",219088,181800,"[207161, 232574]","[181800, 202000]"
"3441","comuna","Cerro Navia","36","2006","Mujer",165564,136350,"[147826, 191097]","[131300, 142276]"
"3442","comuna","Chañaral","39","2006","Hombre",302319,236447,"[257227, 349105]","[202000, 258863]"
"3443","comuna","Chañaral","39","2006","Mujer",161456,121200,"[132437, 191058]","[103500, 151500]"
"3444","comuna","Chillán","43","2006","Hombre",251222,151500,"[222205, 289949]","[138312, 163564]"
"3445","comuna","Chillán","43","2006","Mujer",181785,134509,"[152200, 209965]","[114124, 144970]"
"3446","comuna","Chimbarongo","45","2006","Hombre",191518,126250,"[155937, 250989]","[121200, 136350]"
"3447","comuna","Chimbarongo","45","2006","Mujer",140173,121200,"[120686, 169723]","[109585, 125171]"
"3448","comuna","Chonchi","47","2006","Hombre",204593,151500,"[177731, 234725]","[138866, 161600]"
"3449","comuna","Chonchi","47","2006","Mujer",158223,136350,"[138517, 184847]","[127498, 151500]"
"3450","comuna","Coihueco","55","2006","Hombre",145313,108070,"[116887, 177726]","[100860, 108070]"
"3451","comuna","Coihueco","55","2006","Mujer",126788,96369,"[91094, 162898]","[61214, 108070]"
"3452","comuna","Colina","59","2006","Hombre",427345,202000,"[303590, 550423]","[191900, 242995]"
"3453","comuna","Colina","59","2006","Mujer",233071,168808,"[200426, 271970]","[150946, 198755]"
"3454","comuna","Collipulli","60","2006","Hombre",192660,131300,"[165645, 224680]","[121200, 138094]"
"3455","comuna","Collipulli","60","2006","Mujer",166075,121200,"[131176, 204687]","[98629, 136350]"
"3456","comuna","Combarbalá","62","2006","Hombre",245530,136482,"[189520, 333113]","[136350, 148664]"
"3457","comuna","Combarbalá","62","2006","Mujer",176331,131300,"[118724, 231424]","[121200, 136350]"
"3458","comuna","Concepción","64","2006","Hombre",399156,220863,"[319518, 490091]","[202000, 252500]"
"3459","comuna","Concepción","64","2006","Mujer",261215,151500,"[215189, 309347]","[136350, 190095]"
"3460","comuna","Conchalí","65","2006","Hombre",289497,202000,"[260565, 340252]","[197600, 202000]"
"3461","comuna","Conchalí","65","2006","Mujer",190961,153821,"[172856, 207497]","[141400, 181800]"
"3462","comuna","Constitución","66","2006","Hombre",228971,143420,"[191276, 279704]","[136350, 151500]"
"3463","comuna","Constitución","66","2006","Mujer",152187,131300,"[135237, 177846]","[101000, 137150]"
"3464","comuna","Copiapó","68","2006","Hombre",398305,281174,"[340152, 452232]","[227751, 303000]"
"3465","comuna","Copiapó","68","2006","Mujer",247562,141400,"[178987, 361137]","[126250, 175516]"
"3466","comuna","Coquimbo","69","2006","Hombre",250546,171700,"[222699, 272247]","[155122, 190596]"
"3467","comuna","Coquimbo","69","2006","Mujer",168878,136350,"[144393, 201210]","[131300, 141400]"
"3468","comuna","Coronel","70","2006","Hombre",261341,182779,"[227763, 316323]","[181800, 202000]"
"3469","comuna","Coronel","70","2006","Mujer",180772,131050,"[136448, 231647]","[107409, 136350]"
"3470","comuna","Coyhaique","54","2006","Hombre",302938,200006,"[262480, 347160]","[181800, 240232]"
"3471","comuna","Coyhaique","54","2006","Mujer",222559,151500,"[187208, 250540]","[136350, 181303]"
"3472","comuna","Curacautín","73","2006","Hombre",171481,131300,"[144779, 201979]","[121200, 140758]"
"3473","comuna","Curacautín","73","2006","Mujer",161122,109080,"[131673, 198859]","[79810, 134204]"
"3474","comuna","Curacaví","74","2006","Hombre",431084,186850,"[272231, 782379]","[171368, 202000]"
"3475","comuna","Curacaví","74","2006","Mujer",229324,141400,"[197961, 276340]","[136350, 169778]"
"3476","comuna","Curanilahue","76","2006","Hombre",202213,136350,"[170599, 261395]","[136350, 151500]"
"3477","comuna","Curanilahue","76","2006","Mujer",193181,121200,"[144895, 236549]","[102641, 136350]"
"3478","comuna","Curicó","79","2006","Hombre",360604,191791,"[289632, 454738]","[151500, 226238]"
"3479","comuna","Curicó","79","2006","Mujer",289905,161600,"[212168, 466730]","[141400, 224157]"
"3480","comuna","Diego de Almagro","81","2006","Hombre",394848,303000,"[332735, 451001]","[255575, 353500]"
"3481","comuna","Diego de Almagro","81","2006","Mujer",189824,141400,"[145864, 242576]","[114691, 159799]"
"3482","comuna","Doñihue","82","2006","Hombre",260426,202000,"[222053, 318284]","[197600, 234830]"
"3483","comuna","Doñihue","82","2006","Mujer",211825,151500,"[154866, 280906]","[139552, 181800]"
"3484","comuna","El Monte","85","2006","Hombre",241194,154699,"[186381, 325581]","[141400, 175942]"
"3485","comuna","El Monte","85","2006","Mujer",274232,138442,"[158942, 537168]","[131300, 151500]"
"3486","comuna","Estación Central","90","2006","Hombre",320839,202000,"[283015, 367390]","[202000, 232300]"
"3487","comuna","Estación Central","90","2006","Mujer",243667,172380,"[214880, 282013]","[157998, 181800]"
"3488","comuna","Freirina","93","2006","Hombre",227779,181800,"[210284, 243406]","[161600, 196650]"
"3489","comuna","Freirina","93","2006","Mujer",164344,122210,"[134260, 229451]","[109560, 138472]"
"3490","comuna","Fresia","94","2006","Hombre",225488,141400,"[180376, 276961]","[136350, 151500]"
"3491","comuna","Fresia","94","2006","Mujer",225961,161690,"[173632, 289813]","[133960, 245104]"
"3492","comuna","Hualañé","105","2006","Hombre",204303,136350,"[173171, 247124]","[136350, 146450]"
"3493","comuna","Hualañé","105","2006","Mujer",191152,134957,"[135142, 284760]","[103650, 151500]"
"3494","comuna","Hualqui","107","2006","Hombre",178515,139765,"[161105, 200098]","[131300, 151500]"
"3495","comuna","Hualqui","107","2006","Mujer",168300,121200,"[129610, 254925]","[118560, 138961]"
"3496","comuna","Huasco","109","2006","Hombre",259992,201776,"[232811, 303276]","[180463, 242400]"
"3497","comuna","Huasco","109","2006","Mujer",201074,158080,"[159134, 255810]","[123172, 178010]"
"3498","comuna","Illapel","111","2006","Hombre",246302,194652,"[223051, 276252]","[161600, 202000]"
"3499","comuna","Illapel","111","2006","Mujer",180470,136350,"[146628, 224259]","[121200, 156721]"
"3500","comuna","Iquique","113","2006","Hombre",350128,296400,"[306825, 382947]","[240478, 303000]"
"3501","comuna","Iquique","113","2006","Mujer",214241,172374,"[186650, 237661]","[143066, 197034]"
"3502","comuna","Isla de Maipo","114","2006","Hombre",253147,169955,"[217211, 324245]","[146450, 193870]"
"3503","comuna","Isla de Maipo","114","2006","Mujer",183793,136350,"[160933, 217226]","[122310, 141400]"
"3504","comuna","La Cisterna","117","2006","Hombre",465834,303000,"[408615, 541971]","[252500, 380381]"
"3505","comuna","La Cisterna","117","2006","Mujer",306938,202000,"[259416, 363560]","[197600, 252500]"
"3506","comuna","La Florida","120","2006","Hombre",442167,270885,"[391016, 517231]","[242400, 303000]"
"3507","comuna","La Florida","120","2006","Mujer",305130,202000,"[270006, 347515]","[202000, 252500]"
"3508","comuna","La Granja","121","2006","Hombre",242890,187532,"[223802, 257824]","[181800, 202000]"
"3509","comuna","La Granja","121","2006","Mujer",191750,151500,"[173151, 217308]","[136350, 162399]"
"3510","comuna","La Ligua","123","2006","Hombre",250589,151500,"[222864, 288254]","[136350, 181605]"
"3511","comuna","La Ligua","123","2006","Mujer",203624,136350,"[170287, 240179]","[130468, 161600]"
"3512","comuna","La Pintana","124","2006","Hombre",232309,180342,"[207029, 274729]","[167420, 183331]"
"3513","comuna","La Pintana","124","2006","Mujer",148465,129847,"[129925, 165365]","[117047, 136350]"
"3514","comuna","La Reina","125","2006","Hombre",715265,353500,"[618788, 818050]","[262244, 493034]"
"3515","comuna","La Reina","125","2006","Mujer",526233,303000,"[410562, 639462]","[214281, 355547]"
"3516","comuna","La Serena","126","2006","Hombre",392955,181800,"[296230, 478590]","[155071, 202000]"
"3517","comuna","La Serena","126","2006","Mujer",231274,136350,"[186447, 292449]","[109096, 156694]"
"3518","comuna","La Unión","127","2006","Hombre",257217,136350,"[181511, 345344]","[130887, 146234]"
"3519","comuna","La Unión","127","2006","Mujer",176630,115372,"[142090, 213452]","[100314, 136350]"
"3520","comuna","Lampa","346","2006","Hombre",217857,151500,"[192516, 235545]","[151500, 177623]"
"3521","comuna","Lampa","346","2006","Mujer",172351,140263,"[152487, 192508]","[136350, 151500]"
"3522","comuna","Las Condes","134","2006","Hombre",1291074,1010000,"[1091901, 1523427]","[808000, 1185600]"
"3523","comuna","Las Condes","134","2006","Mujer",743306,490858,"[612447, 853720]","[404000, 604042]"
"3524","comuna","Lebu","136","2006","Hombre",159660,121200,"[142636, 185506]","[104838, 131300]"
"3525","comuna","Lebu","136","2006","Mujer",131528,90900,"[108968, 156991]","[76193, 117171]"
"3526","comuna","Linares","139","2006","Hombre",194985,136350,"[171715, 220490]","[136350, 141400]"
"3527","comuna","Linares","139","2006","Mujer",159373,121200,"[140014, 185198]","[114578, 135057]"
"3528","comuna","Llanquihue","141","2006","Hombre",219856,151500,"[188012, 249343]","[141400, 158480]"
"3529","comuna","Llanquihue","141","2006","Mujer",217728,141400,"[178950, 258591]","[136350, 151500]"
"3530","comuna","Lo Prado","145","2006","Hombre",268825,202000,"[239433, 301271]","[181800, 215456]"
"3531","comuna","Lo Prado","145","2006","Mujer",195397,161600,"[178507, 215672]","[151500, 181800]"
"3532","comuna","Longaví","148","2006","Hombre",190927,121200,"[125245, 269760]","[110023, 129791]"
"3533","comuna","Longaví","148","2006","Mujer",118223,106050,"[94464, 141436]","[80800, 118560]"
"3534","comuna","Los Álamos","150","2006","Hombre",160093,125699,"[137586, 180345]","[121200, 137528]"
"3535","comuna","Los Álamos","150","2006","Mujer",163026,121200,"[130301, 196673]","[111100, 129280]"
"3536","comuna","Los Andes","151","2006","Hombre",372716,242400,"[309694, 440867]","[210172, 296674]"
"3537","comuna","Los Andes","151","2006","Mujer",225859,151500,"[181000, 263855]","[129310, 193587]"
"3538","comuna","Los Ángeles","152","2006","Hombre",298984,158080,"[251294, 353598]","[144853, 181800]"
"3539","comuna","Los Ángeles","152","2006","Mujer",179960,137095,"[154820, 201254]","[129046, 151500]"
"3540","comuna","Los Vilos","156","2006","Hombre",256184,142818,"[191152, 419761]","[134564, 158080]"
"3541","comuna","Los Vilos","156","2006","Mujer",217319,131300,"[140712, 290669]","[114548, 136350]"
"3542","comuna","Lota","157","2006","Hombre",196629,136350,"[178202, 229793]","[132815, 151500]"
"3543","comuna","Lota","157","2006","Mujer",156144,111172,"[134436, 184474]","[103812, 131300]"
"3544","comuna","Machalí","159","2006","Hombre",285193,183300,"[220207, 368911]","[151767, 212981]"
"3545","comuna","Machalí","159","2006","Mujer",193617,136350,"[148418, 275008]","[121200, 153621]"
"3546","comuna","Macul","160","2006","Hombre",304834,222200,"[267709, 342329]","[201425, 237120]"
"3547","comuna","Macul","160","2006","Mujer",207695,161600,"[186192, 235800]","[151500, 191900]"
"3548","comuna","Maipú","162","2006","Hombre",407684,272700,"[351918, 484638]","[239628, 302431]"
"3549","comuna","Maipú","162","2006","Mujer",247106,161600,"[220986, 276426]","[143065, 201093]"
"3550","comuna","María Pinto","166","2006","Hombre",194112,136350,"[176714, 218997]","[136350, 141400]"
"3551","comuna","María Pinto","166","2006","Mujer",153255,128775,"[118666, 188867]","[118717, 136350]"
"3552","comuna","Mariquina","167","2006","Hombre",231589,136350,"[164949, 320032]","[136350, 146071]"
"3553","comuna","Mariquina","167","2006","Mujer",149354,111100,"[117186, 183847]","[90744, 124136]"
"3554","comuna","Maullín","169","2006","Hombre",215600,141400,"[172695, 260969]","[137544, 158080]"
"3555","comuna","Maullín","169","2006","Mujer",202455,118560,"[127699, 364575]","[79149, 136350]"
"3556","comuna","Mejillones","170","2006","Hombre",332047,252500,"[287559, 383449]","[231902, 265221]"
"3557","comuna","Mejillones","170","2006","Mujer",235209,138353,"[149826, 353091]","[131300, 152384]"
"3558","comuna","Melipilla","172","2006","Hombre",255602,161909,"[218669, 302041]","[151500, 181800]"
"3559","comuna","Melipilla","172","2006","Mujer",180259,127672,"[149365, 237108]","[121200, 131300]"
"3560","comuna","Molina","173","2006","Hombre",237580,138321,"[198340, 282143]","[136350, 141400]"
"3561","comuna","Molina","173","2006","Mujer",169561,136350,"[138555, 205871]","[136350, 137355]"
"3562","comuna","Mostazal","175","2006","Hombre",231156,138572,"[188747, 289387]","[136350, 151500]"
"3563","comuna","Mostazal","175","2006","Mujer",173953,136350,"[148361, 204986]","[131300, 136657]"
"3564","comuna","Mulchén","176","2006","Hombre",163056,131300,"[146871, 180195]","[126894, 136350]"
"3565","comuna","Mulchén","176","2006","Mujer",135595,100534,"[108212, 167169]","[87720, 107210]"
"3566","comuna","Natales","179","2006","Hombre",248287,177840,"[203070, 328955]","[151500, 202000]"
"3567","comuna","Natales","179","2006","Mujer",201998,139830,"[162682, 243552]","[126250, 151500]"
"3568","comuna","Nogales","183","2006","Hombre",267166,181800,"[231147, 318073]","[168248, 193179]"
"3569","comuna","Nogales","183","2006","Mujer",174252,136350,"[139715, 217789]","[121200, 158504]"
"3570","comuna","Ñuñoa","186","2006","Hombre",883536,523714,"[773132, 991291]","[440389, 606000]"
"3571","comuna","Ñuñoa","186","2006","Mujer",519909,348671,"[438338, 631529]","[299757, 400634]"
"3572","comuna","Osorno","191","2006","Hombre",249193,158080,"[219826, 276924]","[151362, 181800]"
"3573","comuna","Osorno","191","2006","Mujer",239252,131300,"[165277, 354190]","[118271, 139803]"
"3574","comuna","Ovalle","192","2006","Hombre",198608,141400,"[180179, 217977]","[136350, 161600]"
"3575","comuna","Ovalle","192","2006","Mujer",172761,136350,"[148861, 198109]","[121200, 136350]"
"3576","comuna","Paillaco","196","2006","Hombre",192158,136350,"[166197, 225006]","[136350, 144101]"
"3577","comuna","Paillaco","196","2006","Mujer",164736,126721,"[128260, 201214]","[118560, 136350]"
"3578","comuna","Paine","197","2006","Hombre",218069,151500,"[194444, 253778]","[141400, 154681]"
"3579","comuna","Paine","197","2006","Mujer",187511,149653,"[169157, 209328]","[136350, 161600]"
"3580","comuna","Paredones","203","2006","Hombre",177457,109080,"[125004, 272251]","[109080, 109080]"
"3581","comuna","Paredones","203","2006","Mujer",162027,101000,"[122355, 202314]","[101000, 109080]"
"3582","comuna","Parral","204","2006","Hombre",232216,151500,"[201587, 270497]","[136350, 181800]"
"3583","comuna","Parral","204","2006","Mujer",157422,117453,"[130837, 187404]","[101000, 137857]"
"3584","comuna","Pelarco","206","2006","Hombre",174850,136350,"[146308, 216381]","[131300, 137680]"
"3585","comuna","Pelarco","206","2006","Mujer",178190,121200,"[136618, 251430]","[101000, 136350]"
"3586","comuna","Pelluhue","207","2006","Hombre",180845,138320,"[154203, 211798]","[121200, 158080]"
"3587","comuna","Pelluhue","207","2006","Mujer",147371,110816,"[115021, 187449]","[98800, 133601]"
"3588","comuna","Peñaflor","211","2006","Hombre",254667,189325,"[226519, 289371]","[181800, 202000]"
"3589","comuna","Peñaflor","211","2006","Mujer",221297,136780,"[159784, 294817]","[131300, 147145]"
"3590","comuna","Peñalolén","212","2006","Hombre",375250,202000,"[320979, 429148]","[202000, 234622]"
"3591","comuna","Peñalolén","212","2006","Mujer",235749,161600,"[198720, 274975]","[142870, 181800]"
"3592","comuna","Penco","210","2006","Hombre",207818,151500,"[181121, 235839]","[136350, 169111]"
"3593","comuna","Penco","210","2006","Mujer",160138,130005,"[134829, 184483]","[106050, 137384]"
"3594","comuna","Pica","217","2006","Hombre",244486,181800,"[215088, 282986]","[169800, 202000]"
"3595","comuna","Pica","217","2006","Mujer",195552,135688,"[159310, 227809]","[121200, 166608]"
"3596","comuna","Pirque","221","2006","Hombre",357458,183820,"[279240, 442668]","[161600, 198563]"
"3597","comuna","Pirque","221","2006","Mujer",225460,151500,"[186502, 280986]","[136350, 158150]"
"3598","comuna","Pitrufquén","222","2006","Hombre",255244,146353,"[195469, 328597]","[136612, 174124]"
"3599","comuna","Pitrufquén","222","2006","Mujer",175386,129099,"[133140, 215753]","[96274, 151386]"
"3600","comuna","Porvenir","225","2006","Hombre",303554,197600,"[259799, 374617]","[181800, 202530]"
"3601","comuna","Porvenir","225","2006","Mujer",289799,169141,"[225495, 358567]","[153028, 188870]"
"3602","comuna","Pozo Almonte","226","2006","Hombre",373705,252500,"[274533, 547518]","[232300, 282800]"
"3603","comuna","Pozo Almonte","226","2006","Mujer",182455,136350,"[147784, 225848]","[126250, 148997]"
"3604","comuna","Providencia","228","2006","Hombre",969885,550133,"[763931, 1213143]","[406438, 707000]"
"3605","comuna","Providencia","228","2006","Mujer",544269,377303,"[421027, 683386]","[268792, 459697]"
"3606","comuna","Pucón","230","2006","Hombre",302852,158080,"[222249, 432461]","[151500, 168757]"
"3607","comuna","Pucón","230","2006","Mujer",147504,118560,"[118413, 191732]","[97316, 129330]"
"3608","comuna","Pudahuel","231","2006","Hombre",327541,212100,"[287949, 365445]","[197600, 239892]"
"3609","comuna","Pudahuel","231","2006","Mujer",216597,171700,"[200800, 235091]","[155837, 181800]"
"3610","comuna","Puente Alto","232","2006","Hombre",394246,237120,"[329988, 468426]","[203146, 253030]"
"3611","comuna","Puente Alto","232","2006","Mujer",247614,161600,"[213605, 284170]","[151500, 181800]"
"3612","comuna","Puerto Montt","233","2006","Hombre",298385,185562,"[259269, 342587]","[181800, 227082]"
"3613","comuna","Puerto Montt","233","2006","Mujer",227212,160420,"[196916, 251673]","[145986, 183941]"
"3614","comuna","Puerto Octay","234","2006","Hombre",211991,144197,"[179250, 249586]","[136350, 161600]"
"3615","comuna","Puerto Octay","234","2006","Mujer",167040,101000,"[132320, 204618]","[88854, 128851]"
"3616","comuna","Puerto Varas","235","2006","Hombre",332310,181800,"[261534, 457155]","[156631, 197600]"
"3617","comuna","Puerto Varas","235","2006","Mujer",236842,133486,"[174335, 322599]","[121611, 151900]"
"3618","comuna","Punta Arenas","238","2006","Hombre",378267,269288,"[334348, 434033]","[252500, 303000]"
"3619","comuna","Punta Arenas","238","2006","Mujer",294321,161600,"[219235, 401521]","[141400, 171700]"
"3620","comuna","Purranque","241","2006","Hombre",194952,136350,"[173659, 225236]","[136350, 136855]"
"3621","comuna","Purranque","241","2006","Mujer",133367,116645,"[111262, 154363]","[92260, 130149]"
"3622","comuna","Quilicura","249","2006","Hombre",332169,233394,"[294567, 376875]","[202000, 252500]"
"3623","comuna","Quilicura","249","2006","Mujer",238121,191041,"[215437, 264502]","[158080, 226201]"
"3624","comuna","Quillón","251","2006","Hombre",186537,131300,"[157646, 224200]","[121200, 136350]"
"3625","comuna","Quillón","251","2006","Mujer",171678,119367,"[123302, 217405]","[90900, 131300]"
"3626","comuna","Quillota","252","2006","Hombre",233157,154601,"[204757, 271041]","[138749, 179919]"
"3627","comuna","Quillota","252","2006","Mujer",189080,131300,"[154571, 237485]","[121200, 136350]"
"3628","comuna","Quilpué","253","2006","Hombre",314481,202000,"[272177, 362699]","[185158, 252500]"
"3629","comuna","Quilpué","253","2006","Mujer",206365,151500,"[176820, 246211]","[132646, 181800]"
"3630","comuna","Quinta Normal","256","2006","Hombre",297301,202000,"[254176, 345662]","[196791, 204900]"
"3631","comuna","Quinta Normal","256","2006","Mujer",219903,181800,"[192482, 244210]","[153631, 189464]"
"3632","comuna","Rancagua","259","2006","Hombre",389129,252500,"[348268, 441240]","[202000, 282800]"
"3633","comuna","Rancagua","259","2006","Mujer",237750,161600,"[188696, 298981]","[136350, 181800]"
"3634","comuna","Renaico","263","2006","Hombre",149898,135166,"[137895, 162620]","[121200, 136350]"
