"","geography_level","geography_name","geography_id","year","sexo","mean_income","median_income","ci_mean_income","ci_median_income"
"552","provincia","Limarí","p43","2000","Mujer",136784,1e+05,"[119570, 161285]","[90000, 1e+05]"
"553","provincia","Linares","p74","2000","Mujer",132442,1e+05,"[122574, 145401]","[95000, 1e+05]"
"554","provincia","Llanquihue","p101","2000","Mujer",149034,1e+05,"[138570, 160117]","[1e+05, 109560]"
"555","provincia","Los Andes","p53","2000","Mujer",148909,1e+05,"[125401, 194580]","[1e+05, 101000]"
"556","provincia","Magallanes","p121","2000","Mujer",247437,190000,"[214421, 278969]","[135401, 2e+05]"
"557","provincia","Maipo","p134","2000","Mujer",159744,120000,"[147502, 171936]","[108741, 120000]"
"558","provincia","Malleco","p92","2000","Mujer",120534,90000,"[109575, 131651]","[80850, 92111]"
"559","provincia","Marga Marga","p58","2000","Mujer",166498,120000,"[147578, 192148]","[105000, 127215]"
"560","provincia","Melipilla","p135","2000","Mujer",149212,1e+05,"[135468, 163408]","[1e+05, 1e+05]"
"561","provincia","Ñuble","p84","2000","Mujer",122617,85000,"[117288, 129953]","[82170, 90000]"
"562","provincia","Osorno","p103","2000","Mujer",176162,1e+05,"[142033, 210210]","[90000, 109272]"
"563","provincia","Petorca","p54","2000","Mujer",132284,90000,"[110612, 172317]","[80000, 1e+05]"
"564","provincia","Quillota","p55","2000","Mujer",178626,1e+05,"[139416, 245767]","[1e+05, 110533]"
"565","provincia","Ranco","p142","2000","Mujer",186771,1e+05,"[139080, 251874]","[1e+05, 110000]"
"566","provincia","San Antonio","p56","2000","Mujer",145997,107280,"[128665, 165709]","[1e+05, 120000]"
"567","provincia","San Felipe","p57","2000","Mujer",137401,1e+05,"[126003, 149232]","[1e+05, 106119]"
"568","provincia","Santiago","p131","2000","Mujer",221279,146080,"[213400, 229893]","[140000, 150000]"
"569","provincia","Talagante","p136","2000","Mujer",159589,120000,"[147297, 170791]","[109664, 120000]"
"570","provincia","Talca","p71","2000","Mujer",137335,91300,"[123404, 147145]","[90000, 1e+05]"
"571","provincia","Tamarugal","p12","2000","Mujer",143395,1e+05,"[124983, 159454]","[91300, 108952]"
"572","provincia","Tierra del Fuego","p123","2000","Mujer",184165,1e+05,"[143142, 223220]","[95650, 127722]"
"573","provincia","Tocopilla","p23","2000","Mujer",181635,122500,"[156552, 204101]","[110000, 144636]"
"574","provincia","Última Esperanza","p124","2000","Mujer",162108,109560,"[137329, 192693]","[1e+05, 130000]"
"575","provincia","Valdivia","p141","2000","Mujer",196166,1e+05,"[154155, 252631]","[1e+05, 110000]"
"576","provincia","Valparaíso","p51","2000","Mujer",156267,104000,"[142309, 167919]","[1e+05, 110000]"
"577","provincia","Antofagasta","p21","2003","Hombre",288242,2e+05,"[264028, 322132]","[2e+05, 218185]"
"578","provincia","Arauco","p82","2003","Hombre",192745,120000,"[172594, 221577]","[118560, 120000]"
"579","provincia","Arica","p151","2003","Hombre",207606,138320,"[187220, 228584]","[120000, 150000]"
"580","provincia","Aysén","p112","2003","Hombre",253872,187720,"[233838, 276636]","[158992, 197600]"
"581","provincia","Bíobío","p83","2003","Hombre",172020,120000,"[165827, 179346]","[118560, 120000]"
"582","provincia","Cachapoal","p61","2003","Hombre",221150,143043,"[209989, 237709]","[130475, 150000]"
"583","provincia","Cardenal Caro","p62","2003","Hombre",218000,139550,"[178640, 284914]","[120000, 158080]"
"584","provincia","Cauquenes","p72","2003","Hombre",154297,105000,"[143425, 168056]","[1e+05, 115000]"
"585","provincia","Cautín","p91","2003","Hombre",161746,110000,"[152786, 172823]","[107150, 112541]"
"586","provincia","Chacabuco","p133","2003","Hombre",277873,157000,"[251097, 308627]","[150000, 160000]"
"587","provincia","Chañaral","p32","2003","Hombre",267953,2e+05,"[245646, 293104]","[197600, 220000]"
"588","provincia","Chiloé","p102","2003","Hombre",216103,140000,"[203367, 231687]","[138320, 150000]"
"589","provincia","Choapa","p42","2003","Hombre",167032,118560,"[155418, 180217]","[115000, 120000]"
"590","provincia","Colchagua","p63","2003","Hombre",169474,115000,"[158549, 180776]","[115000, 115637]"
"591","provincia","Concepción","p81","2003","Hombre",238309,150000,"[220807, 262246]","[142940, 150000]"
"592","provincia","Copiapó","p31","2003","Hombre",222427,150000,"[201094, 249846]","[150000, 159088]"
"593","provincia","Cordillera","p152","2003","Hombre",392466,2e+05,"[358908, 439047]","[198740, 217625]"
"594","provincia","Coyhaique","p111","2003","Hombre",320378,180000,"[271776, 359847]","[158992, 2e+05]"
"595","provincia","Curicó","p73","2003","Hombre",176623,115000,"[162083, 187919]","[115000, 115648]"
"596","provincia","El Loa","p22","2003","Hombre",308320,220000,"[276015, 328771]","[200048, 237120]"
"597","provincia","Elqui","p41","2003","Hombre",231743,130000,"[209312, 257454]","[120000, 138320]"
"598","provincia","Huasco","p33","2003","Hombre",223813,145000,"[208401, 247741]","[138320, 150000]"
"599","provincia","Iquique","p11","2003","Hombre",271978,197600,"[246767, 302106]","[193610, 2e+05]"
"600","provincia","Limarí","p43","2003","Hombre",168340,118560,"[158119, 183956]","[115000, 120000]"
"601","provincia","Linares","p74","2003","Hombre",163229,111000,"[150403, 175115]","[107138, 112887]"
"602","provincia","Llanquihue","p101","2003","Hombre",220875,140000,"[207512, 235767]","[133373, 149856]"
"603","provincia","Los Andes","p53","2003","Hombre",210863,120000,"[194133, 226742]","[120000, 130000]"
"604","provincia","Magallanes","p121","2003","Hombre",362312,235000,"[314270, 414608]","[2e+05, 255250]"
"605","provincia","Maipo","p134","2003","Hombre",308844,152000,"[274010, 353882]","[150000, 160000]"
"606","provincia","Malleco","p92","2003","Hombre",168611,102395,"[154223, 194080]","[1e+05, 110000]"
"607","provincia","Marga Marga","p58","2003","Hombre",289856,180000,"[262632, 316595]","[160000, 185706]"
"608","provincia","Melipilla","p135","2003","Hombre",233147,140000,"[211125, 267692]","[130000, 150000]"
"609","provincia","Ñuble","p84","2003","Hombre",159746,110000,"[152758, 165759]","[106881, 110000]"
"610","provincia","Osorno","p103","2003","Hombre",168609,115000,"[156814, 179162]","[110000, 118560]"
"611","provincia","Petorca","p54","2003","Hombre",188377,130000,"[176383, 199700]","[120000, 140000]"
"612","provincia","Quillota","p55","2003","Hombre",215877,150000,"[202320, 227167]","[140000, 155582]"
"613","provincia","Ranco","p142","2003","Hombre",174193,120000,"[159050, 185626]","[115000, 120000]"
"614","provincia","San Antonio","p56","2003","Hombre",237786,160000,"[216439, 250978]","[158080, 176653]"
"615","provincia","San Felipe","p57","2003","Hombre",181544,120000,"[169501, 190524]","[120000, 120000]"
"616","provincia","Santiago","p131","2003","Hombre",487667,2e+05,"[459157, 516664]","[2e+05, 2e+05]"
"617","provincia","Talagante","p136","2003","Hombre",259659,150000,"[241627, 279568]","[150000, 158080]"
"618","provincia","Talca","p71","2003","Hombre",167287,115000,"[157542, 178818]","[115000, 115000]"
"619","provincia","Tamarugal","p12","2003","Hombre",200292,160000,"[188215, 211289]","[150000, 178449]"
"620","provincia","Tierra del Fuego","p123","2003","Hombre",552482,198800,"[345913, 852665]","[176307, 230489]"
"621","provincia","Tocopilla","p23","2003","Hombre",287584,250000,"[270468, 306450]","[236401, 256880]"
"622","provincia","Última Esperanza","p124","2003","Hombre",307475,161812,"[217804, 500765]","[150000, 197600]"
"623","provincia","Valdivia","p141","2003","Hombre",203368,120000,"[187653, 219633]","[120000, 128997]"
"624","provincia","Valparaíso","p51","2003","Hombre",272801,177840,"[251286, 300773]","[164275, 184976]"
"625","provincia","Antofagasta","p21","2003","Mujer",192548,130618,"[176829, 207192]","[120000, 150000]"
"626","provincia","Arauco","p82","2003","Mujer",156285,112000,"[143007, 171502]","[110000, 115000]"
"627","provincia","Arica","p151","2003","Mujer",159971,118560,"[140207, 177671]","[1e+05, 130000]"
"628","provincia","Aysén","p112","2003","Mujer",197062,140000,"[171928, 216717]","[120000, 150158]"
"629","provincia","Bíobío","p83","2003","Mujer",155120,114000,"[144860, 170092]","[109307, 115000]"
"630","provincia","Cachapoal","p61","2003","Mujer",156907,118560,"[146901, 167372]","[115000, 120000]"
"631","provincia","Cardenal Caro","p62","2003","Mujer",160829,136184,"[141924, 188730]","[115846, 142000]"
"632","provincia","Cauquenes","p72","2003","Mujer",135909,98800,"[120059, 153352]","[95425, 106151]"
"633","provincia","Cautín","p91","2003","Mujer",156673,1e+05,"[144348, 167364]","[98800, 110000]"
"634","provincia","Chacabuco","p133","2003","Mujer",196432,120000,"[169509, 224322]","[118560, 130000]"
"635","provincia","Chañaral","p32","2003","Mujer",177276,115000,"[149388, 208546]","[1e+05, 138320]"
"636","provincia","Chiloé","p102","2003","Mujer",176817,115000,"[163731, 190580]","[115000, 120000]"
"637","provincia","Choapa","p42","2003","Mujer",149042,110000,"[134246, 166866]","[1e+05, 115648]"
"638","provincia","Colchagua","p63","2003","Mujer",140835,1e+05,"[131960, 151789]","[1e+05, 110000]"
"639","provincia","Concepción","p81","2003","Mujer",198395,118560,"[170874, 221022]","[115000, 120000]"
"640","provincia","Copiapó","p31","2003","Mujer",161145,118560,"[145710, 180410]","[115000, 120000]"
"641","provincia","Cordillera","p152","2003","Mujer",256749,150000,"[223377, 302215]","[140000, 154000]"
"642","provincia","Coyhaique","p111","2003","Mujer",258845,139394,"[214851, 295039]","[115000, 197600]"
"643","provincia","Curicó","p73","2003","Mujer",130609,1e+05,"[120228, 140776]","[94212, 110000]"
"644","provincia","El Loa","p22","2003","Mujer",225103,150000,"[190847, 256919]","[141440, 157961]"
"645","provincia","Elqui","p41","2003","Mujer",161048,110000,"[147038, 175876]","[105000, 115000]"
"646","provincia","Huasco","p33","2003","Mujer",164092,115000,"[153173, 175942]","[113862, 122254]"
"647","provincia","Iquique","p11","2003","Mujer",187207,135000,"[164719, 208123]","[120000, 150000]"
"648","provincia","Limarí","p43","2003","Mujer",136595,110000,"[125188, 145001]","[1e+05, 115000]"
"649","provincia","Linares","p74","2003","Mujer",117756,85000,"[108967, 126378]","[80000, 89969]"
"650","provincia","Llanquihue","p101","2003","Mujer",176834,115000,"[156811, 194138]","[112023, 120000]"
"651","provincia","Los Andes","p53","2003","Mujer",147790,114500,"[132136, 163461]","[105000, 115000]"
"652","provincia","Magallanes","p121","2003","Mujer",230114,150000,"[187254, 279389]","[128144, 180000]"
"653","provincia","Maipo","p134","2003","Mujer",210277,120000,"[188746, 236631]","[120000, 130000]"
"654","provincia","Malleco","p92","2003","Mujer",158563,1e+05,"[145523, 174844]","[1e+05, 110000]"
"655","provincia","Marga Marga","p58","2003","Mujer",185053,120000,"[166601, 203023]","[118321, 120000]"
"656","provincia","Melipilla","p135","2003","Mujer",159497,115000,"[147671, 173077]","[112000, 120000]"
"657","provincia","Ñuble","p84","2003","Mujer",134623,98800,"[128090, 142387]","[96950, 1e+05]"
"658","provincia","Osorno","p103","2003","Mujer",147592,95757,"[128089, 166898]","[90000, 1e+05]"
"659","provincia","Petorca","p54","2003","Mujer",146745,110000,"[132971, 164819]","[1e+05, 115000]"
"660","provincia","Quillota","p55","2003","Mujer",152440,115000,"[141045, 165505]","[115000, 120000]"
"661","provincia","Ranco","p142","2003","Mujer",152365,98778,"[130480, 176034]","[84425, 105000]"
"662","provincia","San Antonio","p56","2003","Mujer",150483,111250,"[133369, 171348]","[104903, 118294]"
"663","provincia","San Felipe","p57","2003","Mujer",136444,110000,"[126183, 147842]","[102032, 115000]"
"664","provincia","Santiago","p131","2003","Mujer",280778,160000,"[269871, 292075]","[160000, 170000]"
"665","provincia","Talagante","p136","2003","Mujer",191523,120000,"[178525, 215100]","[115000, 120000]"
"666","provincia","Talca","p71","2003","Mujer",143063,90000,"[119995, 174831]","[84475, 98800]"
"667","provincia","Tamarugal","p12","2003","Mujer",146006,115000,"[134229, 161032]","[105000, 120000]"
"668","provincia","Tierra del Fuego","p123","2003","Mujer",277697,165000,"[221695, 332449]","[145000, 216869]"
"669","provincia","Tocopilla","p23","2003","Mujer",218346,140000,"[172632, 263240]","[123562, 160200]"
"670","provincia","Última Esperanza","p124","2003","Mujer",201476,117030,"[163657, 238041]","[112098, 132184]"
"671","provincia","Valdivia","p141","2003","Mujer",174453,112500,"[157970, 189404]","[1e+05, 118560]"
"672","provincia","Valparaíso","p51","2003","Mujer",184979,120000,"[166747, 202395]","[120000, 130133]"
"673","provincia","Antofagasta","p21","2006","Hombre",379502,252500,"[336367, 433798]","[242400, 262120]"
"674","provincia","Arauco","p82","2006","Hombre",167480,131300,"[157232, 177670]","[123599, 136350]"
"675","provincia","Arica","p151","2006","Hombre",203463,146450,"[189237, 221145]","[138344, 151500]"
"676","provincia","Aysén","p112","2006","Hombre",330345,244925,"[307395, 358569]","[213299, 274556]"
"677","provincia","Bíobío","p83","2006","Hombre",201064,136350,"[191031, 209109]","[136350, 138320]"
"678","provincia","Cachapoal","p61","2006","Hombre",234023,151500,"[224334, 246095]","[147410, 151500]"
"679","provincia","Cardenal Caro","p62","2006","Hombre",201266,138113,"[183832, 222730]","[135062, 141400]"
"680","provincia","Cauquenes","p72","2006","Hombre",168939,136350,"[154668, 183892]","[131300, 136350]"
"681","provincia","Cautín","p91","2006","Hombre",196599,134330,"[186479, 206577]","[131300, 136350]"
"682","provincia","Chacabuco","p133","2006","Hombre",296339,181800,"[250631, 350921]","[174615, 185987]"
"683","provincia","Chañaral","p32","2006","Hombre",347988,252500,"[310222, 402335]","[242400, 296400]"
"684","provincia","Chiloé","p102","2006","Hombre",217730,151500,"[206392, 231705]","[151018, 151500]"
"685","provincia","Choapa","p42","2006","Hombre",228434,158080,"[210599, 256312]","[151500, 161600]"
"686","provincia","Colchagua","p63","2006","Hombre",188830,131300,"[180995, 199524]","[131300, 136350]"
"687","provincia","Concepción","p81","2006","Hombre",279735,161600,"[255580, 303452]","[156550, 172230]"
"688","provincia","Copiapó","p31","2006","Hombre",306903,202000,"[281933, 334728]","[196950, 212100]"
"689","provincia","Cordillera","p152","2006","Hombre",370512,202000,"[330237, 422425]","[197600, 209803]"
"690","provincia","Coyhaique","p111","2006","Hombre",301462,202000,"[276762, 327777]","[181800, 232432]"
"691","provincia","Curicó","p73","2006","Hombre",221719,136350,"[208338, 238471]","[136350, 136350]"
"692","provincia","El Loa","p22","2006","Hombre",374794,262600,"[344157, 411796]","[249849, 282800]"
"693","provincia","Elqui","p41","2006","Hombre",267764,161600,"[244580, 290588]","[151500, 171700]"
"694","provincia","Huasco","p33","2006","Hombre",258458,181800,"[239084, 278330]","[171700, 181800]"
"695","provincia","Iquique","p11","2006","Hombre",276589,202000,"[257926, 293118]","[197600, 202173]"
"696","provincia","Limarí","p43","2006","Hombre",189711,136350,"[178358, 205486]","[136350, 136350]"
"697","provincia","Linares","p74","2006","Hombre",172065,131300,"[163254, 181426]","[131300, 136350]"
"698","provincia","Llanquihue","p101","2006","Hombre",265414,158080,"[247257, 291249]","[151500, 161600]"
"699","provincia","Los Andes","p53","2006","Hombre",248859,158080,"[231451, 271067]","[151500, 171700]"
"700","provincia","Magallanes","p121","2006","Hombre",366290,262600,"[336241, 407705]","[252500, 303000]"
"701","provincia","Maipo","p134","2006","Hombre",310685,181800,"[287474, 338410]","[163999, 181800]"
"702","provincia","Malleco","p92","2006","Hombre",179848,128608,"[170425, 192243]","[121200, 131300]"
"703","provincia","Marga Marga","p58","2006","Hombre",259925,161600,"[236371, 289698]","[154626, 181800]"
"704","provincia","Melipilla","p135","2006","Hombre",254568,151500,"[220120, 291340]","[151500, 158080]"
"705","provincia","Ñuble","p84","2006","Hombre",184109,131300,"[173083, 195095]","[129974, 131300]"
"706","provincia","Osorno","p103","2006","Hombre",213836,136350,"[186125, 257310]","[136350, 136350]"
"707","provincia","Petorca","p54","2006","Hombre",239947,161600,"[223892, 256470]","[151500, 170740]"
"708","provincia","Quillota","p55","2006","Hombre",240903,158790,"[224915, 260665]","[151500, 171700]"
"709","provincia","Ranco","p142","2006","Hombre",219387,136350,"[195040, 250653]","[136350, 141400]"
"710","provincia","San Antonio","p56","2006","Hombre",324281,181800,"[293595, 365769]","[172180, 191900]"
"711","provincia","San Felipe","p57","2006","Hombre",200657,141400,"[189368, 212767]","[141400, 151020]"
"712","provincia","Santiago","p131","2006","Hombre",439296,222200,"[419156, 455582]","[212100, 225280]"
"713","provincia","Talagante","p136","2006","Hombre",299928,171700,"[258070, 349418]","[161600, 181800]"
"714","provincia","Talca","p71","2006","Hombre",191317,136350,"[183224, 199961]","[136350, 136350]"
"715","provincia","Tamarugal","p12","2006","Hombre",253885,163100,"[218988, 304294]","[154626, 181800]"
"716","provincia","Tierra del Fuego","p123","2006","Hombre",323101,202000,"[262799, 383154]","[181800, 202000]"
"717","provincia","Tocopilla","p23","2006","Hombre",309826,252500,"[284187, 340369]","[252500, 272700]"
"718","provincia","Última Esperanza","p124","2006","Hombre",311929,161600,"[230187, 496584]","[153419, 181800]"
"719","provincia","Valdivia","p141","2006","Hombre",224822,141400,"[211245, 244159]","[138320, 146450]"
"720","provincia","Valparaíso","p51","2006","Hombre",327673,197600,"[298932, 357302]","[181800, 202000]"
"721","provincia","Antofagasta","p21","2006","Mujer",309572,151500,"[225235, 383689]","[146096, 161600]"
"722","provincia","Arauco","p82","2006","Mujer",143165,101000,"[124377, 157936]","[98800, 110140]"
"723","provincia","Arica","p151","2006","Mujer",148009,121200,"[134685, 167424]","[116602, 133156]"
"724","provincia","Aysén","p112","2006","Mujer",246416,158080,"[199565, 283924]","[151500, 181800]"
"725","provincia","Bíobío","p83","2006","Mujer",158799,121200,"[147009, 170033]","[118458, 126250]"
"726","provincia","Cachapoal","p61","2006","Mujer",173560,131658,"[164216, 184009]","[131300, 136350]"
"727","provincia","Cardenal Caro","p62","2006","Mujer",165697,109585,"[143892, 185349]","[109080, 121200]"
"728","provincia","Cauquenes","p72","2006","Mujer",136370,103020,"[120126, 155113]","[97615, 109610]"
"729","provincia","Cautín","p91","2006","Mujer",167793,121200,"[156813, 178158]","[111100, 121200]"
"730","provincia","Chacabuco","p133","2006","Mujer",201739,151500,"[188170, 221863]","[141400, 160161]"
"731","provincia","Chañaral","p32","2006","Mujer",183267,124161,"[161533, 213127]","[116150, 141400]"
"732","provincia","Chiloé","p102","2006","Mujer",177718,131300,"[162391, 190961]","[130542, 133948]"
"733","provincia","Choapa","p42","2006","Mujer",188333,131300,"[158796, 212000]","[121200, 136350]"
"734","provincia","Colchagua","p63","2006","Mujer",157749,121200,"[149025, 166961]","[121200, 121730]"
"735","provincia","Concepción","p81","2006","Mujer",214159,136350,"[201456, 228953]","[132815, 138320]"
"736","provincia","Copiapó","p31","2006","Mujer",195408,136350,"[171927, 228471]","[131300, 151500]"
"737","provincia","Cordillera","p152","2006","Mujer",219050,151500,"[200655, 244038]","[151500, 161600]"
"738","provincia","Coyhaique","p111","2006","Mujer",224784,151500,"[200013, 259701]","[137789, 181320]"
"739","provincia","Curicó","p73","2006","Mujer",184358,136350,"[162934, 209128]","[136350, 136350]"
"740","provincia","El Loa","p22","2006","Mujer",270067,173913,"[237836, 313252]","[161600, 181800]"
"741","provincia","Elqui","p41","2006","Mujer",175317,131300,"[157403, 194178]","[121200, 136350]"
"742","provincia","Huasco","p33","2006","Mujer",190357,131300,"[171870, 205071]","[121440, 136350]"
"743","provincia","Iquique","p11","2006","Mujer",180165,137840,"[159735, 201952]","[131300, 151500]"
"744","provincia","Limarí","p43","2006","Mujer",175662,136350,"[158531, 207751]","[131780, 136350]"
"745","provincia","Linares","p74","2006","Mujer",145366,113120,"[134548, 157510]","[109080, 121200]"
"746","provincia","Llanquihue","p101","2006","Mujer",224951,136350,"[202105, 258470]","[136350, 141400]"
"747","provincia","Los Andes","p53","2006","Mujer",155520,131300,"[143254, 170256]","[129022, 136350]"
"748","provincia","Magallanes","p121","2006","Mujer",269671,151500,"[219160, 342354]","[141400, 177002]"
"749","provincia","Maipo","p134","2006","Mujer",224010,143925,"[201576, 246773]","[136818, 151500]"
"750","provincia","Malleco","p92","2006","Mujer",172538,109080,"[155087, 201945]","[101000, 111100]"
"751","provincia","Marga Marga","p58","2006","Mujer",164774,131300,"[153571, 177141]","[121200, 136350]"
"752","provincia","Melipilla","p135","2006","Mujer",187199,136350,"[173008, 204304]","[131300, 136350]"
"753","provincia","Ñuble","p84","2006","Mujer",153209,116150,"[144493, 160836]","[108550, 121200]"
"754","provincia","Osorno","p103","2006","Mujer",177658,111100,"[149347, 218417]","[101000, 118560]"
"755","provincia","Petorca","p54","2006","Mujer",160229,126250,"[148539, 176101]","[121200, 131300]"
"756","provincia","Quillota","p55","2006","Mujer",169252,136350,"[152516, 189305]","[131300, 136350]"
"757","provincia","Ranco","p142","2006","Mujer",183137,121200,"[163874, 211535]","[111554, 136350]"
"758","provincia","San Antonio","p56","2006","Mujer",228164,131300,"[196966, 269304]","[121200, 141400]"
"759","provincia","San Felipe","p57","2006","Mujer",160007,136350,"[147545, 171033]","[131300, 136350]"
"760","provincia","Santiago","p131","2006","Mujer",288241,181800,"[278126, 301954]","[176750, 181800]"
"761","provincia","Talagante","p136","2006","Mujer",223403,141400,"[182393, 280674]","[136350, 142645]"
"762","provincia","Talca","p71","2006","Mujer",157440,126250,"[149836, 167546]","[121200, 131300]"
"763","provincia","Tamarugal","p12","2006","Mujer",192327,121200,"[152529, 250379]","[114985, 125249]"
"764","provincia","Tierra del Fuego","p123","2006","Mujer",260359,161600,"[212542, 302758]","[150496, 179401]"
"765","provincia","Tocopilla","p23","2006","Mujer",208764,141400,"[187168, 241547]","[136350, 158141]"
"766","provincia","Última Esperanza","p124","2006","Mujer",227845,151500,"[192316, 264675]","[131300, 168670]"
"767","provincia","Valdivia","p141","2006","Mujer",180864,126755,"[167321, 197994]","[121200, 131830]"
"768","provincia","Valparaíso","p51","2006","Mujer",221064,136350,"[196293, 243569]","[131300, 136350]"
"769","provincia","Antofagasta","p21","2009","Hombre",434838,331500,"[415495, 459012]","[331500, 340710]"
"770","provincia","Arauco","p82","2009","Hombre",245617,193756,"[230461, 261678]","[182585, 198900]"
"771","provincia","Arica","p151","2009","Hombre",355083,265200,"[320530, 384738]","[237337, 282051]"
"772","provincia","Aysén","p112","2009","Hombre",408472,306722,"[366524, 446486]","[276250, 331500]"
"773","provincia","Bíobío","p83","2009","Hombre",272636,198900,"[259438, 289212]","[193375, 198900]"
"774","provincia","Cachapoal","p61","2009","Hombre",298619,205400,"[287486, 309554]","[198900, 209950]"
"775","provincia","Cardenal Caro","p62","2009","Hombre",281426,198900,"[257005, 313525]","[187850, 205400]"
"776","provincia","Cauquenes","p72","2009","Hombre",223595,176800,"[208571, 237216]","[176220, 182325]"
"777","provincia","Cautín","p91","2009","Hombre",259666,182325,"[245378, 275145]","[182325, 182325]"
"778","provincia","Chacabuco","p133","2009","Hombre",368836,246480,"[336788, 414868]","[230260, 266588]"
"779","provincia","Chañaral","p32","2009","Hombre",399377,331500,"[369359, 427813]","[308100, 355050]"
"780","provincia","Chiloé","p102","2009","Hombre",287191,205400,"[270880, 311281]","[198900, 205400]"
"781","provincia","Choapa","p42","2009","Hombre",284567,198900,"[260087, 306451]","[184860, 198900]"
"782","provincia","Colchagua","p63","2009","Hombre",259501,182325,"[248940, 272819]","[182325, 182325]"
"783","provincia","Concepción","p81","2009","Hombre",330511,221000,"[313790, 347534]","[216697, 221000]"
"784","provincia","Copiapó","p31","2009","Hombre",340944,270056,"[326321, 358513]","[244675, 276250]"
"785","provincia","Cordillera","p152","2009","Hombre",401900,276250,"[367347, 433119]","[250316, 276250]"
"786","provincia","Coyhaique","p111","2009","Hombre",444629,287430,"[385674, 517595]","[243100, 328640]"
"787","provincia","Curicó","p73","2009","Hombre",282630,182325,"[268692, 300397]","[182325, 182325]"
"788","provincia","El Loa","p22","2009","Hombre",491913,331500,"[447661, 535898]","[331500, 353600]"
"789","provincia","Elqui","p41","2009","Hombre",355176,227890,"[333619, 373291]","[221000, 246480]"
"790","provincia","Huasco","p33","2009","Hombre",320079,246480,"[301041, 341582]","[243100, 268537]"
"791","provincia","Iquique","p11","2009","Hombre",414277,310046,"[389340, 443464]","[307683, 331500]"
"792","provincia","Limarí","p43","2009","Hombre",253094,187850,"[240505, 266695]","[184535, 198900]"
"793","provincia","Linares","p74","2009","Hombre",242252,182325,"[227571, 263249]","[182325, 182325]"
"794","provincia","Llanquihue","p101","2009","Hombre",309312,207188,"[284969, 336452]","[203728, 221000]"
"795","provincia","Los Andes","p53","2009","Hombre",296202,212712,"[280108, 312833]","[198900, 221000]"
"796","provincia","Magallanes","p121","2009","Hombre",533443,331500,"[451126, 656466]","[309400, 412097]"
"797","provincia","Maipo","p134","2009","Hombre",325683,221000,"[303773, 348227]","[221000, 228737]"
"798","provincia","Malleco","p92","2009","Hombre",249351,182325,"[230348, 267065]","[176800, 182325]"
"799","provincia","Marga Marga","p58","2009","Hombre",356487,221000,"[331268, 380712]","[221000, 261487]"
"800","provincia","Melipilla","p135","2009","Hombre",297099,209950,"[281773, 315492]","[198900, 221000]"
"801","provincia","Ñuble","p84","2009","Hombre",236812,176800,"[226461, 245471]","[176800, 177960]"
"802","provincia","Osorno","p103","2009","Hombre",290974,182325,"[258479, 324670]","[182325, 184620]"
"803","provincia","Petorca","p54","2009","Hombre",289128,221000,"[272865, 304400]","[207561, 221000]"
"804","provincia","Quillota","p55","2009","Hombre",311335,205402,"[299134, 329961]","[198900, 221000]"
"805","provincia","Ranco","p142","2009","Hombre",256383,182325,"[235986, 281702]","[182325, 189590]"
"806","provincia","San Antonio","p56","2009","Hombre",346623,246480,"[325231, 374941]","[224030, 254150]"
"807","provincia","San Felipe","p57","2009","Hombre",290269,198900,"[275123, 311314]","[188456, 205400]"
"808","provincia","Santiago","p131","2009","Hombre",498812,287300,"[479791, 517889]","[276250, 298350]"
"809","provincia","Talagante","p136","2009","Hombre",330937,221000,"[308624, 355089]","[221000, 221000]"
"810","provincia","Talca","p71","2009","Hombre",271757,182325,"[255115, 286335]","[182325, 186745]"
"811","provincia","Tamarugal","p12","2009","Hombre",310577,254150,"[286746, 339127]","[221000, 276250]"
"812","provincia","Tierra del Fuego","p123","2009","Hombre",610330,331500,"[514006, 745796]","[321624, 430950]"
"813","provincia","Tocopilla","p23","2009","Hombre",443034,353600,"[413427, 476279]","[331500, 386750]"
"814","provincia","Última Esperanza","p124","2009","Hombre",412868,287300,"[340974, 484502]","[250123, 331500]"
"815","provincia","Valdivia","p141","2009","Hombre",279277,198900,"[261834, 295236]","[198900, 205400]"
"816","provincia","Valparaíso","p51","2009","Hombre",402909,265200,"[375908, 428423]","[243100, 276250]"
"817","provincia","Antofagasta","p21","2009","Mujer",293801,221000,"[269828, 322056]","[218099, 221000]"
"818","provincia","Arauco","p82","2009","Mujer",217636,164320,"[201454, 231624]","[152752, 165750]"
"819","provincia","Arica","p151","2009","Mujer",267074,198900,"[235730, 299848]","[186745, 205400]"
"820","provincia","Aysén","p112","2009","Mujer",318165,205400,"[276762, 388458]","[186745, 221000]"
"821","provincia","Bíobío","p83","2009","Mujer",226068,176800,"[215310, 239573]","[165750, 180170]"
"822","provincia","Cachapoal","p61","2009","Mujer",225224,182325,"[218238, 233890]","[182325, 182325]"
"823","provincia","Cardenal Caro","p62","2009","Mujer",223234,182325,"[203249, 242520]","[182325, 182325]"
"824","provincia","Cauquenes","p72","2009","Mujer",193126,143715,"[168842, 227980]","[132600, 165750]"
"825","provincia","Cautín","p91","2009","Mujer",228315,176800,"[214686, 241007]","[170909, 179697]"
"826","provincia","Chacabuco","p133","2009","Mujer",261040,198900,"[239756, 282810]","[197692, 205400]"
"827","provincia","Chañaral","p32","2009","Mujer",279599,198900,"[235537, 356625]","[182325, 209425]"
"828","provincia","Chiloé","p102","2009","Mujer",237066,182325,"[223429, 252867]","[182325, 182325]"
