"","geography_level","geography_name","geography_id","year","sexo","mean_income","median_income","ci_mean_income","ci_median_income"
"1700","comuna","Estación Central","90","2000","Mujer",167499,120000,"[144816, 188410]","[120000, 130081]"
"1701","comuna","Freirina","93","2000","Mujer",130601,90000,"[105250, 153898]","[80000, 1e+05]"
"1702","comuna","Fresia","94","2000","Mujer",151182,1e+05,"[115604, 186854]","[75548, 150058]"
"1703","comuna","Hualañé","105","2000","Mujer",141151,1e+05,"[113481, 170311]","[87809, 150000]"
"1704","comuna","Hualqui","107","2000","Mujer",109213,1e+05,"[95805, 126070]","[85000, 115250]"
"1705","comuna","Huasco","109","2000","Mujer",137952,1e+05,"[119074, 161297]","[84082, 145000]"
"1706","comuna","Illapel","111","2000","Mujer",120056,85000,"[101237, 142485]","[80000, 108356]"
"1707","comuna","Iquique","113","2000","Mujer",171338,120000,"[151965, 192932]","[107418, 132625]"
"1708","comuna","Isla de Maipo","114","2000","Mujer",150385,109560,"[124125, 174549]","[1e+05, 120000]"
"1709","comuna","La Cisterna","117","2000","Mujer",214234,155000,"[185268, 247886]","[137710, 183642]"
"1710","comuna","La Florida","120","2000","Mujer",207985,120000,"[173274, 243658]","[109560, 150000]"
"1711","comuna","La Granja","121","2000","Mujer",145431,120000,"[130405, 166641]","[107033, 140000]"
"1712","comuna","La Ligua","123","2000","Mujer",129850,83996,"[102461, 154581]","[75800, 1e+05]"
"1713","comuna","La Pintana","124","2000","Mujer",117306,1e+05,"[105335, 128577]","[91300, 120000]"
"1714","comuna","La Reina","125","2000","Mujer",427123,296080,"[370534, 491727]","[211833, 3e+05]"
"1715","comuna","La Serena","126","2000","Mujer",179912,120000,"[151383, 215371]","[102375, 137000]"
"1716","comuna","La Unión","127","2000","Mujer",221670,1e+05,"[137834, 362263]","[97638, 125125]"
"1717","comuna","Lampa","346","2000","Mujer",141840,110000,"[122494, 158676]","[1e+05, 120525]"
"1718","comuna","Las Condes","134","2000","Mujer",533311,4e+05,"[448760, 647019]","[323282, 440716]"
"1719","comuna","Lebu","136","2000","Mujer",122778,90650,"[98317, 142476]","[73971, 1e+05]"
"1720","comuna","Linares","139","2000","Mujer",159874,104000,"[133819, 184000]","[1e+05, 140000]"
"1722","comuna","Lo Prado","145","2000","Mujer",160508,127598,"[139242, 178524]","[102270, 137501]"
"1723","comuna","Longaví","148","2000","Mujer",94496,80000,"[74269, 118426]","[60000, 1e+05]"
"1724","comuna","Los Álamos","150","2000","Mujer",200974,145000,"[152435, 253286]","[105000, 208490]"
"1725","comuna","Los Andes","151","2000","Mujer",209772,120000,"[153581, 312605]","[108475, 137071]"
"1726","comuna","Los Ángeles","152","2000","Mujer",183217,112000,"[157318, 214846]","[1e+05, 140000]"
"1727","comuna","Los Vilos","156","2000","Mujer",178825,109780,"[136657, 251924]","[1e+05, 131017]"
"1728","comuna","Lota","157","2000","Mujer",115807,1e+05,"[94375, 137861]","[84683, 103100]"
"1729","comuna","Machalí","159","2000","Mujer",126935,1e+05,"[106619, 155621]","[90000, 100500]"
"1730","comuna","Macul","160","2000","Mujer",211399,165000,"[189517, 235769]","[148000, 184542]"
"1731","comuna","Maipú","162","2000","Mujer",191817,150000,"[172805, 213161]","[137638, 177841]"
"1732","comuna","María Pinto","166","2000","Mujer",135063,1e+05,"[120616, 154464]","[98000, 120000]"
"1734","comuna","Maullín","169","2000","Mujer",93114,80000,"[75710, 116822]","[63000, 90000]"
"1735","comuna","Mejillones","170","2000","Mujer",191720,110000,"[146826, 242596]","[1e+05, 132419]"
"1736","comuna","Melipilla","172","2000","Mujer",157719,1e+05,"[129410, 180766]","[1e+05, 120000]"
"1737","comuna","Molina","173","2000","Mujer",120618,1e+05,"[106301, 139459]","[90000, 107394]"
"1738","comuna","Mostazal","175","2000","Mujer",128699,1e+05,"[109464, 146444]","[96975, 110787]"
"1739","comuna","Mulchén","176","2000","Mujer",121262,97000,"[105635, 137865]","[79475, 105548]"
"1740","comuna","Natales","179","2000","Mujer",162108,109560,"[137329, 192693]","[1e+05, 130000]"
"1741","comuna","Nogales","183","2000","Mujer",211043,109560,"[132307, 341949]","[1e+05, 125000]"
"1742","comuna","Ñuñoa","186","2000","Mujer",407413,280000,"[341991, 479730]","[237485, 3e+05]"
"1743","comuna","Osorno","191","2000","Mujer",209740,109780,"[153497, 262888]","[95650, 120000]"
"1744","comuna","Ovalle","192","2000","Mujer",179971,1e+05,"[124837, 238763]","[95475, 115000]"
"1746","comuna","Paine","197","2000","Mujer",141922,109780,"[127659, 160602]","[1e+05, 120000]"
"1747","comuna","Paredones","203","2000","Mujer",165483,127820,"[137049, 199298]","[1e+05, 164340]"
"1748","comuna","Parral","204","2000","Mujer",130844,90000,"[106607, 159031]","[78950, 120000]"
"1749","comuna","Pelarco","206","2000","Mujer",112911,80000,"[92877, 139223]","[70000, 91300]"
"1750","comuna","Pelluhue","207","2000","Mujer",106672,80000,"[86037, 133814]","[64750, 1e+05]"
"1751","comuna","Peñaflor","211","2000","Mujer",165679,120000,"[150187, 195888]","[110475, 140000]"
"1752","comuna","Peñalolén","212","2000","Mujer",171911,128910,"[146516, 194803]","[113425, 140000]"
"1753","comuna","Penco","210","2000","Mujer",119453,101500,"[105036, 136282]","[89738, 120000]"
"1754","comuna","Pica","217","2000","Mujer",175994,120000,"[132541, 246948]","[109560, 127820]"
"1755","comuna","Pirque","221","2000","Mujer",189628,109560,"[145698, 251569]","[1e+05, 122625]"
"1756","comuna","Pitrufquén","222","2000","Mujer",124900,80000,"[97095, 158078]","[50000, 109560]"
"1757","comuna","Porvenir","225","2000","Mujer",184165,1e+05,"[143142, 223220]","[95650, 127722]"
"1758","comuna","Pozo Almonte","226","2000","Mujer",137483,1e+05,"[112217, 165873]","[91300, 118338]"
"1759","comuna","Providencia","228","2000","Mujer",458346,3e+05,"[348856, 556697]","[2e+05, 479337]"
"1760","comuna","Pucón","230","2000","Mujer",151019,118000,"[122824, 180462]","[1e+05, 120000]"
"1761","comuna","Pudahuel","231","2000","Mujer",167305,120000,"[148703, 187999]","[110000, 146080]"
"1762","comuna","Puente Alto","232","2000","Mujer",164003,130000,"[144179, 183423]","[120000, 149525]"
"1763","comuna","Puerto Montt","233","2000","Mujer",151672,120000,"[136919, 170027]","[100856, 125003]"
"1764","comuna","Puerto Octay","234","2000","Mujer",206856,95650,"[114577, 352137]","[70000, 153832]"
"1765","comuna","Puerto Varas","235","2000","Mujer",185887,117000,"[143557, 232162]","[99746, 150000]"
"1766","comuna","Punta Arenas","238","2000","Mujer",247437,190000,"[214421, 278969]","[135401, 2e+05]"
"1767","comuna","Purranque","241","2000","Mujer",130848,95650,"[106584, 160094]","[80000, 119345]"
"1768","comuna","Quilicura","249","2000","Mujer",196625,140000,"[163462, 246050]","[120000, 150500]"
"1769","comuna","Quillón","251","2000","Mujer",113624,91300,"[87187, 150236]","[64750, 115250]"
"1770","comuna","Quillota","252","2000","Mujer",171078,113000,"[138111, 199844]","[1e+05, 130000]"
"1771","comuna","Quilpué","253","2000","Mujer",202857,130000,"[162906, 258457]","[120000, 147088]"
"1772","comuna","Quinta Normal","256","2000","Mujer",176690,128910,"[156423, 193710]","[117898, 150000]"
"1773","comuna","Rancagua","259","2000","Mujer",178421,120000,"[154422, 198619]","[105000, 135000]"
"1774","comuna","Renaico","263","2000","Mujer",110651,1e+05,"[91645, 134175]","[80000, 114367]"
"1775","comuna","Renca","264","2000","Mujer",138648,1e+05,"[120951, 159131]","[90880, 112500]"
"1776","comuna","Rengo","265","2000","Mujer",143347,96000,"[101315, 184725]","[80000, 100525]"
"1777","comuna","Saavedra","276","2000","Mujer",78938,60000,"[56819, 98794]","[40000, 98100]"
"1778","comuna","San Antonio","279","2000","Mujer",167277,117000,"[142122, 199435]","[1e+05, 127820]"
"1779","comuna","San Bernardo","280","2000","Mujer",163989,140000,"[147240, 182295]","[120000, 150000]"
"1780","comuna","San Clemente","282","2000","Mujer",80456,80374,"[69090, 93153]","[69738, 94952]"
"1781","comuna","San Felipe","285","2000","Mujer",157006,1e+05,"[128164, 195961]","[1e+05, 120000]"
"1782","comuna","San Fernando","286","2000","Mujer",170761,113000,"[144808, 198319]","[1e+05, 135250]"
"1783","comuna","San Joaquín","290","2000","Mujer",195409,150000,"[175061, 221383]","[139199, 167000]"
"1784","comuna","San José de Maipo","291","2000","Mujer",194661,120000,"[161666, 234733]","[109780, 140000]"
"1785","comuna","San Miguel","293","2000","Mujer",282685,173920,"[242573, 331047]","[150000, 195867]"
"1786","comuna","San Nicolás","294","2000","Mujer",83680,77500,"[71443, 96172]","[62390, 90381]"
"1787","comuna","San Pedro","296","2000","Mujer",109032,75000,"[86775, 131705]","[60000, 1e+05]"
"1788","comuna","San Ramón","300","2000","Mujer",145667,120000,"[125321, 162057]","[1e+05, 120000]"
"1789","comuna","San Vicente","302","2000","Mujer",118225,1e+05,"[102247, 132425]","[89259, 109560]"
"1790","comuna","Santa Cruz","304","2000","Mujer",156744,110000,"[129122, 186985]","[1e+05, 150000]"
"1791","comuna","Santiago","307","2000","Mujer",295793,209564,"[258238, 334220]","[195000, 244378]"
"1792","comuna","Sierra Gorda","309","2000","Mujer",146840,90650,"[120341, 161506]","[84225, 1e+05]"
"1793","comuna","Talagante","310","2000","Mujer",173189,120000,"[145161, 203299]","[1e+05, 150000]"
"1794","comuna","Talca","311","2000","Mujer",197233,135000,"[163869, 243223]","[1e+05, 150000]"
"1795","comuna","Talcahuano","312","2000","Mujer",132925,1e+05,"[118127, 147046]","[91300, 110000]"
"1796","comuna","Temuco","314","2000","Mujer",217076,135500,"[179957, 254782]","[108562, 155000]"
"1797","comuna","Teno","315","2000","Mujer",114827,91300,"[88114, 141591]","[77375, 1e+05]"
"1798","comuna","Teodoro Schmidt","316","2000","Mujer",144635,70000,"[79893, 221211]","[42500, 1e+05]"
"1799","comuna","Tierra Amarilla","317","2000","Mujer",155025,110000,"[131840, 184622]","[1e+05, 120000]"
"1800","comuna","Tiltil","318","2000","Mujer",153225,120000,"[134484, 175495]","[1e+05, 140000]"
"1801","comuna","Tocopilla","321","2000","Mujer",160058,116000,"[136817, 184462]","[1e+05, 140000]"
"1802","comuna","Toltén","322","2000","Mujer",136217,1e+05,"[93913, 172637]","[73040, 120516]"
"1803","comuna","Tomé","323","2000","Mujer",137247,1e+05,"[119762, 155118]","[90618, 110000]"
"1804","comuna","Traiguén","326","2000","Mujer",154994,1e+05,"[125747, 189170]","[87734, 144254]"
"1805","comuna","Valdivia","329","2000","Mujer",183629,1e+05,"[146454, 219320]","[99475, 115000]"
"1806","comuna","Vallenar","330","2000","Mujer",127889,1e+05,"[107854, 146578]","[90000, 1e+05]"
"1807","comuna","Valparaíso","331","2000","Mujer",148570,104205,"[125241, 175215]","[98950, 120000]"
"1808","comuna","Victoria","333","2000","Mujer",133600,1e+05,"[97167, 182577]","[85000, 1e+05]"
"1809","comuna","Villa Alegre","336","2000","Mujer",132341,1e+05,"[99798, 183263]","[76000, 109560]"
"1810","comuna","Villa Alemana","337","2000","Mujer",157023,130000,"[135041, 178171]","[100475, 145605]"
"1811","comuna","Villarrica","338","2000","Mujer",145966,1e+05,"[111822, 174680]","[90000, 104000]"
"1812","comuna","Viña del Mar","339","2000","Mujer",200416,135736,"[174559, 225622]","[120000, 151692]"
"1813","comuna","Alhué","2","2003","Hombre",180956,135483,"[163945, 200698]","[120000, 140000]"
"1814","comuna","Andacollo","7","2003","Hombre",199314,150000,"[171586, 228331]","[130000, 160000]"
"1815","comuna","Angol","8","2003","Hombre",220339,143260,"[192503, 246901]","[120000, 179791]"
"1816","comuna","Antofagasta","9","2003","Hombre",315586,237120,"[284999, 349896]","[205553, 250000]"
"1817","comuna","Arica","12","2003","Hombre",227214,150000,"[199167, 251146]","[137738, 158080]"
"1818","comuna","Aysén","13","2003","Hombre",243024,197600,"[223245, 267734]","[173724, 197600]"
"1819","comuna","Buin","14","2003","Hombre",303388,160000,"[252520, 362554]","[150000, 178053]"
"1820","comuna","Bulnes","15","2003","Hombre",168887,116780,"[141224, 188771]","[105000, 120000]"
"1821","comuna","Calama","19","2003","Hombre",352953,240000,"[321197, 388772]","[214750, 283854]"
"1822","comuna","Calera","22","2003","Hombre",211152,160000,"[185480, 232232]","[140000, 180000]"
"1823","comuna","Calera de Tango","23","2003","Hombre",435852,160000,"[332751, 537498]","[150000, 197600]"
"1824","comuna","Cartagena","30","2003","Hombre",229762,158080,"[189332, 275934]","[140000, 160000]"
"1825","comuna","Casablanca","31","2003","Hombre",209120,148000,"[185298, 240813]","[130000, 157598]"
"1826","comuna","Castro","32","2003","Hombre",295616,168878,"[225818, 422318]","[144750, 197600]"
"1827","comuna","Cauquenes","34","2003","Hombre",155591,115000,"[139687, 174420]","[105000, 119316]"
"1828","comuna","Cerro Navia","36","2003","Hombre",221906,165754,"[201003, 241804]","[160000, 180000]"
"1829","comuna","Chañaral","39","2003","Hombre",211012,190000,"[192372, 230638]","[164750, 2e+05]"
"1830","comuna","Chillán","43","2003","Hombre",271681,150000,"[227913, 310112]","[130000, 185337]"
"1831","comuna","Chimbarongo","45","2003","Hombre",154306,112000,"[133652, 178187]","[107000, 115000]"
"1832","comuna","Chonchi","47","2003","Hombre",181423,130000,"[162160, 203139]","[118560, 142922]"
"1833","comuna","Coihueco","55","2003","Hombre",131433,98800,"[114194, 155485]","[90000, 105000]"
"1834","comuna","Colina","59","2003","Hombre",363672,179026,"[288562, 474047]","[160000, 197600]"
"1835","comuna","Collipulli","60","2003","Hombre",146030,110000,"[126693, 165146]","[1e+05, 115000]"
"1836","comuna","Combarbalá","62","2003","Hombre",157246,115000,"[135372, 178586]","[110238, 120000]"
"1837","comuna","Concepción","64","2003","Hombre",328917,190000,"[282485, 402542]","[160000, 2e+05]"
"1838","comuna","Conchalí","65","2003","Hombre",286477,180000,"[242944, 338138]","[173724, 2e+05]"
"1839","comuna","Constitución","66","2003","Hombre",225224,150000,"[194725, 263702]","[130475, 162625]"
"1840","comuna","Copiapó","68","2003","Hombre",227963,158080,"[203354, 258640]","[144750, 180000]"
"1841","comuna","Coquimbo","69","2003","Hombre",239182,158080,"[197937, 291660]","[135657, 174116]"
"1842","comuna","Coronel","70","2003","Hombre",197121,150000,"[184778, 216103]","[147729, 170000]"
"1843","comuna","Coyhaique","54","2003","Hombre",320378,180000,"[271776, 359847]","[158992, 2e+05]"
"1844","comuna","Curacautín","73","2003","Hombre",175221,115000,"[152991, 204872]","[103632, 130000]"
"1845","comuna","Curacaví","74","2003","Hombre",199508,125064,"[173733, 222511]","[120000, 140000]"
"1846","comuna","Curanilahue","76","2003","Hombre",181006,150000,"[162552, 196768]","[140000, 160000]"
"1847","comuna","Curicó","79","2003","Hombre",228669,126538,"[193924, 261366]","[119622, 150000]"
"1848","comuna","Diego de Almagro","81","2003","Hombre",329053,240000,"[286548, 383214]","[219475, 260000]"
"1849","comuna","Doñihue","82","2003","Hombre",223531,180000,"[175382, 277934]","[144750, 227625]"
"1850","comuna","El Monte","85","2003","Hombre",166882,130000,"[151947, 182245]","[120000, 150000]"
"1851","comuna","Estación Central","90","2003","Hombre",310559,210000,"[283934, 341650]","[2e+05, 250000]"
"1852","comuna","Freirina","93","2003","Hombre",202884,149000,"[169715, 263149]","[135804, 158080]"
"1853","comuna","Fresia","94","2003","Hombre",185160,115000,"[149200, 223293]","[112000, 118560]"
"1854","comuna","Hualañé","105","2003","Hombre",154493,115000,"[135793, 179050]","[1e+05, 116004]"
"1855","comuna","Hualqui","107","2003","Hombre",175453,130000,"[158355, 191853]","[120000, 158080]"
"1856","comuna","Huasco","109","2003","Hombre",243412,150000,"[198605, 302191]","[140000, 194575]"
"1857","comuna","Illapel","111","2003","Hombre",163062,120000,"[144170, 180817]","[115000, 148000]"
"1858","comuna","Iquique","113","2003","Hombre",312890,210000,"[278917, 353328]","[197600, 237120]"
"1859","comuna","Isla de Maipo","114","2003","Hombre",221786,137600,"[192364, 255162]","[120208, 150000]"
"1860","comuna","La Cisterna","117","2003","Hombre",344836,2e+05,"[289187, 403911]","[180000, 220000]"
"1861","comuna","La Florida","120","2003","Hombre",338321,219336,"[301493, 381676]","[2e+05, 245250]"
"1862","comuna","La Granja","121","2003","Hombre",228124,180000,"[206725, 252469]","[160000, 198860]"
"1863","comuna","La Ligua","123","2003","Hombre",199878,120000,"[164057, 245501]","[120000, 152423]"
"1864","comuna","La Pintana","124","2003","Hombre",204145,150000,"[180788, 230499]","[140000, 154196]"
"1865","comuna","La Reina","125","2003","Hombre",1224576,7e+05,"[1046411, 1496608]","[5e+05, 793340]"
"1866","comuna","La Serena","126","2003","Hombre",377483,150000,"[310843, 464493]","[140000, 171437]"
"1867","comuna","La Unión","127","2003","Hombre",220281,139137,"[185689, 260705]","[120000, 154544]"
"1868","comuna","Lampa","346","2003","Hombre",226691,150000,"[185493, 277144]","[132850, 150000]"
"1869","comuna","Las Condes","134","2003","Hombre",1899495,8e+05,"[1419364, 2445309]","[750000, 1e+06]"
"1870","comuna","Lebu","136","2003","Hombre",197718,120000,"[162582, 241996]","[105000, 150000]"
"1871","comuna","Linares","139","2003","Hombre",201746,120000,"[171875, 239207]","[116796, 145962]"
"1872","comuna","Llanquihue","141","2003","Hombre",246019,150000,"[205881, 288523]","[130000, 165000]"
"1873","comuna","Lo Prado","145","2003","Hombre",216321,160000,"[188539, 252681]","[150000, 180000]"
"1874","comuna","Longaví","148","2003","Hombre",135396,110000,"[114610, 156328]","[99400, 115000]"
"1875","comuna","Los Álamos","150","2003","Hombre",184180,120000,"[158299, 213483]","[115238, 132631]"
"1876","comuna","Los Andes","151","2003","Hombre",300507,178920,"[252561, 385444]","[152000, 196982]"
"1877","comuna","Los Ángeles","152","2003","Hombre",207288,140000,"[182022, 234800]","[120000, 150000]"
"1878","comuna","Los Vilos","156","2003","Hombre",200250,150000,"[167719, 233813]","[122375, 159544]"
"1879","comuna","Lota","157","2003","Hombre",165342,131000,"[148151, 188292]","[120000, 150000]"
"1880","comuna","Machalí","159","2003","Hombre",287505,180000,"[230405, 386419]","[160000, 2e+05]"
"1881","comuna","Macul","160","2003","Hombre",484379,296400,"[429459, 550365]","[250000, 347625]"
"1882","comuna","Maipú","162","2003","Hombre",307573,210000,"[278788, 344090]","[2e+05, 240000]"
"1883","comuna","María Pinto","166","2003","Hombre",187565,120000,"[154758, 240100]","[120000, 130000]"
"1884","comuna","Mariquina","167","2003","Hombre",187968,118000,"[156616, 226755]","[108000, 130000]"
"1885","comuna","Maullín","169","2003","Hombre",174847,138320,"[155336, 195835]","[118560, 158080]"
"1886","comuna","Mejillones","170","2003","Hombre",267653,197600,"[228823, 316474]","[180000, 2e+05]"
"1887","comuna","Melipilla","172","2003","Hombre",367463,150107,"[282878, 523560]","[150000, 164467]"
"1888","comuna","Molina","173","2003","Hombre",166518,115000,"[149414, 188847]","[115000, 117787]"
"1889","comuna","Mostazal","175","2003","Hombre",195166,150000,"[175897, 216205]","[130000, 152121]"
"1890","comuna","Mulchén","176","2003","Hombre",146891,115000,"[134602, 162576]","[105652, 120000]"
"1891","comuna","Natales","179","2003","Hombre",307475,161812,"[217804, 500765]","[150000, 197600]"
"1892","comuna","Nogales","183","2003","Hombre",197813,140000,"[165779, 236332]","[120000, 152121]"
"1893","comuna","Ñuñoa","186","2003","Hombre",765046,5e+05,"[643727, 909179]","[419394, 6e+05]"
"1894","comuna","Osorno","191","2003","Hombre",251338,142500,"[214996, 292660]","[130000, 177166]"
"1895","comuna","Ovalle","192","2003","Hombre",225575,138320,"[184379, 278300]","[120000, 158080]"
"1896","comuna","Paillaco","196","2003","Hombre",162150,116500,"[144901, 180378]","[105438, 133454]"
"1897","comuna","Paine","197","2003","Hombre",215244,130000,"[183827, 257019]","[120000, 140000]"
"1899","comuna","Parral","204","2003","Hombre",160553,115000,"[136291, 187225]","[112000, 128440]"
"1900","comuna","Pelarco","206","2003","Hombre",132457,1e+05,"[115704, 155031]","[94296, 112000]"
"1901","comuna","Pelluhue","207","2003","Hombre",176174,111639,"[144055, 207810]","[98800, 128311]"
"1902","comuna","Peñaflor","211","2003","Hombre",337756,2e+05,"[284832, 404926]","[175424, 208575]"
"1903","comuna","Peñalolén","212","2003","Hombre",297877,183583,"[257359, 351989]","[174750, 2e+05]"
"1904","comuna","Penco","210","2003","Hombre",221950,142500,"[181679, 277429]","[121475, 152100]"
"1905","comuna","Pica","217","2003","Hombre",210407,160000,"[190516, 233507]","[150000, 197600]"
"1906","comuna","Pirque","221","2003","Hombre",519056,197600,"[421016, 613785]","[180000, 237120]"
"1907","comuna","Pitrufquén","222","2003","Hombre",155680,115000,"[131049, 183955]","[105500, 120000]"
"1908","comuna","Porvenir","225","2003","Hombre",552482,198800,"[345913, 852665]","[176307, 230489]"
"1909","comuna","Pozo Almonte","226","2003","Hombre",237247,2e+05,"[215868, 258369]","[180000, 2e+05]"
"1910","comuna","Providencia","228","2003","Hombre",1239130,889200,"[1089305, 1416103]","[730243, 988000]"
"1911","comuna","Pucón","230","2003","Hombre",262932,120000,"[191058, 354875]","[117727, 138320]"
"1912","comuna","Pudahuel","231","2003","Hombre",260064,197600,"[222179, 309634]","[180000, 2e+05]"
"1913","comuna","Puente Alto","232","2003","Hombre",330178,205682,"[283723, 374688]","[199370, 250000]"
"1914","comuna","Puerto Montt","233","2003","Hombre",301010,180000,"[264356, 345343]","[150000, 197600]"
"1915","comuna","Puerto Octay","234","2003","Hombre",157371,120000,"[142756, 179738]","[115000, 125000]"
"1916","comuna","Puerto Varas","235","2003","Hombre",261965,150000,"[218623, 310244]","[130000, 178575]"
"1917","comuna","Punta Arenas","238","2003","Hombre",362312,235000,"[314270, 414608]","[2e+05, 255250]"
"1918","comuna","Purranque","241","2003","Hombre",168426,116780,"[146306, 194387]","[102375, 124121]"
"1919","comuna","Quilicura","249","2003","Hombre",350189,2e+05,"[295675, 401641]","[186815, 236113]"
"1920","comuna","Quillón","251","2003","Hombre",108230,98400,"[91363, 122748]","[87478, 1e+05]"
"1921","comuna","Quillota","252","2003","Hombre",248724,163992,"[209287, 290814]","[150000, 198230]"
"1922","comuna","Quilpué","253","2003","Hombre",297122,198014,"[256913, 338810]","[180000, 223875]"
"1923","comuna","Quinta Normal","256","2003","Hombre",274239,197600,"[232818, 322122]","[180000, 2e+05]"
"1924","comuna","Rancagua","259","2003","Hombre",298573,2e+05,"[264089, 336485]","[180000, 210000]"
"1925","comuna","Renaico","263","2003","Hombre",163640,110500,"[139291, 192564]","[103427, 115000]"
"1926","comuna","Renca","264","2003","Hombre",273041,180000,"[227098, 314558]","[160000, 198860]"
"1927","comuna","Rengo","265","2003","Hombre",191513,140000,"[175408, 210596]","[121188, 152121]"
"1928","comuna","Saavedra","276","2003","Hombre",84055,59280,"[71030, 97489]","[46621, 69160]"
"1929","comuna","San Antonio","279","2003","Hombre",214036,150000,"[189077, 245045]","[139559, 169478]"
"1930","comuna","San Bernardo","280","2003","Hombre",276655,160000,"[236960, 334670]","[150000, 174116]"
"1931","comuna","San Clemente","282","2003","Hombre",134108,103232,"[122521, 152710]","[1e+05, 108680]"
"1932","comuna","San Felipe","285","2003","Hombre",229724,150000,"[208677, 261446]","[140000, 168575]"
"1933","comuna","San Fernando","286","2003","Hombre",215351,130000,"[187348, 242140]","[120000, 150000]"
"1934","comuna","San Joaquín","290","2003","Hombre",216498,160000,"[194142, 250180]","[150000, 180000]"
"1935","comuna","San José de Maipo","291","2003","Hombre",328633,2e+05,"[276264, 375262]","[2e+05, 228988]"
"1936","comuna","San Miguel","293","2003","Hombre",503546,296400,"[431771, 595433]","[250000, 3e+05]"
"1937","comuna","San Nicolás","294","2003","Hombre",140953,115000,"[120536, 162545]","[103714, 119000]"
"1938","comuna","San Pedro","296","2003","Hombre",221071,150000,"[183834, 256433]","[140000, 164725]"
"1939","comuna","San Ramón","300","2003","Hombre",219591,165000,"[198175, 244392]","[158080, 180000]"
"1940","comuna","San Vicente","302","2003","Hombre",198379,120000,"[174618, 233423]","[120000, 149788]"
"1941","comuna","Santa Cruz","304","2003","Hombre",226746,120000,"[182082, 304442]","[115648, 150000]"
"1942","comuna","Santiago","307","2003","Hombre",510245,253440,"[392359, 662732]","[221662, 310000]"
"1943","comuna","Sierra Gorda","309","2003","Hombre",325219,220000,"[245409, 445069]","[197621, 250000]"
"1944","comuna","Talagante","310","2003","Hombre",372566,197577,"[318722, 454337]","[154750, 210151]"
"1945","comuna","Talca","311","2003","Hombre",261575,144771,"[218510, 305975]","[123394, 158080]"
"1946","comuna","Talcahuano","312","2003","Hombre",244836,160000,"[215993, 273850]","[150000, 190908]"
"1947","comuna","Temuco","314","2003","Hombre",307413,180000,"[257919, 373113]","[156463, 197600]"
"1948","comuna","Teno","315","2003","Hombre",131601,112098,"[119707, 148260]","[100375, 115506]"
"1949","comuna","Teodoro Schmidt","316","2003","Hombre",137085,1e+05,"[119819, 155095]","[88920, 110000]"
"1950","comuna","Tierra Amarilla","317","2003","Hombre",182749,130000,"[166738, 199842]","[120000, 150000]"
"1951","comuna","Tiltil","318","2003","Hombre",238443,150000,"[204673, 275680]","[140000, 164336]"
"1952","comuna","Tocopilla","321","2003","Hombre",249337,2e+05,"[227503, 271954]","[191354, 226580]"
"1953","comuna","Toltén","322","2003","Hombre",135450,98800,"[112362, 159769]","[89000, 1e+05]"
"1954","comuna","Tomé","323","2003","Hombre",192459,150000,"[168450, 217855]","[135000, 158080]"
"1955","comuna","Traiguén","326","2003","Hombre",310983,112000,"[157365, 546454]","[1e+05, 115000]"
"1956","comuna","Valdivia","329","2003","Hombre",361235,178828,"[283605, 467797]","[150000, 2e+05]"
"1957","comuna","Vallenar","330","2003","Hombre",281275,167960,"[245807, 325293]","[150000, 2e+05]"
"1958","comuna","Valparaíso","331","2003","Hombre",224125,166854,"[207394, 242393]","[151183, 180000]"
"1959","comuna","Victoria","333","2003","Hombre",194331,115000,"[147012, 247117]","[110000, 120000]"
"1960","comuna","Villa Alegre","336","2003","Hombre",153369,105000,"[133681, 171478]","[97855, 111671]"
"1961","comuna","Villa Alemana","337","2003","Hombre",320514,197600,"[264460, 394353]","[170000, 2e+05]"
"1962","comuna","Villarrica","338","2003","Hombre",230221,130000,"[182723, 267812]","[115308, 153000]"
"1963","comuna","Viña del Mar","339","2003","Hombre",319073,2e+05,"[265509, 377466]","[180000, 212062]"
"1964","comuna","Alhué","2","2003","Mujer",180519,120000,"[153239, 209287]","[110382, 144187]"
"1965","comuna","Andacollo","7","2003","Mujer",124729,101000,"[101278, 149664]","[83325, 117158]"
"1966","comuna","Angol","8","2003","Mujer",182555,115000,"[151725, 212938]","[110950, 120000]"
"1967","comuna","Antofagasta","9","2003","Mujer",203600,135000,"[178173, 232835]","[120000, 158080]"
"1968","comuna","Arica","12","2003","Mujer",173583,120000,"[143861, 204635]","[110238, 141463]"
"1969","comuna","Aysén","13","2003","Mujer",190663,140000,"[164774, 225710]","[120000, 158080]"
"1970","comuna","Buin","14","2003","Mujer",179363,120000,"[149638, 210897]","[111943, 125250]"
"1971","comuna","Bulnes","15","2003","Mujer",138808,104340,"[109363, 165285]","[98000, 115000]"
"1972","comuna","Calama","19","2003","Mujer",235212,150000,"[195299, 287011]","[139418, 158409]"
"1973","comuna","Calera","22","2003","Mujer",149170,120000,"[127384, 172569]","[106801, 137137]"
"1974","comuna","Calera de Tango","23","2003","Mujer",334188,150000,"[233208, 461532]","[120000, 160000]"
"1975","comuna","Cartagena","30","2003","Mujer",166055,99400,"[108484, 276206]","[90000, 119658]"
"1976","comuna","Casablanca","31","2003","Mujer",127929,1e+05,"[109445, 151026]","[91301, 120000]"
"1977","comuna","Castro","32","2003","Mujer",214515,127500,"[177497, 258057]","[117975, 150000]"
