"","geography_level","geography_name","geography_id","sex","year","weighted_mean","weighted_median","ci_weighted_mean","ci_weighted_median"
"2146","comuna","Florida","91","Mujer",2011,125508.414943435,120094.760809958,"[98257, 151480]","[76066, 152922]"
"2147","comuna","Florida","91","Mujer",2012,154705.915260414,115365.00568208,"[108494, 193647]","[79947, 161907]"
"2148","comuna","Florida","91","Mujer",2013,161270.773235151,163771.793751134,"[119464, 204520]","[85694, 231614]"
"2149","comuna","Florida","91","Mujer",2014,260996.120488047,249953.122070129,"[203619, 325820]","[185708, 320304]"
"2150","comuna","Florida","91","Mujer",2015,255060.720234934,301222.383194496,"[187965, 319836]","[122990, 321521]"
"2151","comuna","Freire","92","Mujer",2010,85421.6115227885,37336.7338447226,"[35463, 168914]","[23352, 58402]"
"2152","comuna","Freire","92","Mujer",2011,79359.8033242014,41801.9467516927,"[28321, 167752]","[21676, 60000]"
"2153","comuna","Freire","92","Mujer",2012,95530.161863317,68203.0039569471,"[56914, 142971]","[49448, 145459]"
"2154","comuna","Freire","92","Mujer",2013,146771.348357157,97953.2441245845,"[81691, 218452]","[40000, 189414]"
"2155","comuna","Freire","92","Mujer",2014,168342.376629864,135631.592921367,"[102878, 259421]","[34168, 232691]"
"2156","comuna","Freire","92","Mujer",2015,233170.885460065,223014.466750135,"[150988, 353632]","[70229, 247997]"
"2157","comuna","Freirina","93","Mujer",2010,212444.47559792,161387.446257481,"[149355, 274190]","[107105, 222060]"
"2158","comuna","Freirina","93","Mujer",2011,135000,135000,"[70000, 200000]","[70000, 200000]"
"2159","comuna","Freirina","93","Mujer",2012,168737,193000,"[128301, 200726]","[85168, 215517]"
"2160","comuna","Freirina","93","Mujer",2013,134500,125000,"[81142, 193633]","[62000, 187625]"
"2161","comuna","Freirina","93","Mujer",2014,141600,193000,"[52550, 245200]","[15000, 280000]"
"2162","comuna","Freirina","93","Mujer",2015,125244.985052979,125244.985052979,"[100000, 150490]","[100000, 150490]"
"2163","comuna","Fresia","94","Mujer",2010,79515.977241108,58023.0381969929,"[48728, 114226]","[35457, 131216]"
"2164","comuna","Fresia","94","Mujer",2011,334636.858208453,192454.106635552,"[137542, 698427]","[57275, 678262]"
"2165","comuna","Fresia","94","Mujer",2012,118109.37342449,85562.1844814649,"[71048, 184118]","[51455, 153495]"
"2166","comuna","Fresia","94","Mujer",2013,100770.979092391,81735.9411779627,"[68398, 140463]","[37945, 147328]"
"2167","comuna","Fresia","94","Mujer",2014,85885.92003032,85885.92003032,"[50521, 121251]","[50521, 121251]"
"2168","comuna","Fresia","94","Mujer",2015,57673.3222666129,55224.1035856576,"[35215, 85145]","[25000, 60000]"
"2169","comuna","Frutillar","95","Mujer",2010,206776.36765634,115912.760677699,"[124243, 305753]","[71783, 280274]"
"2170","comuna","Frutillar","95","Mujer",2011,196479.351104727,156110.161452553,"[81094, 345054]","[60000, 295566]"
"2171","comuna","Frutillar","95","Mujer",2012,223998.65916061,133057.373779871,"[99561, 421566]","[50000, 305751]"
"2172","comuna","Frutillar","95","Mujer",2013,231906.378612287,195126.102467914,"[97223, 403120]","[20027, 462626]"
"2173","comuna","Frutillar","95","Mujer",2014,270583.152191277,238387.635573206,"[184331, 382012]","[200066, 309675]"
"2174","comuna","Frutillar","95","Mujer",2015,195241.930452808,169578.660170095,"[121441, 256778]","[62490, 310084]"
"2175","comuna","Futrono","97","Mujer",2011,56040.2989564728,31897.7155212936,"[29904, 106319]","[29904, 106319]"
"2176","comuna","Galvarino","98","Mujer",2010,155050,19000,"[10789, 434500]","[7200, 575000]"
"2177","comuna","Galvarino","98","Mujer",2011,65000,65000,"[65000, 65000]","[65000, 65000]"
"2178","comuna","Galvarino","98","Mujer",2012,35474,35474,"[33948, 37000]","[33948, 37000]"
"2179","comuna","Galvarino","98","Mujer",2013,34188.3333333333,28343,"[15019, 59203]","[15019, 59203]"
"2180","comuna","Galvarino","98","Mujer",2014,112472.699186556,80000,"[46142, 184994]","[38986, 250000]"
"2181","comuna","Galvarino","98","Mujer",2015,126254.108997149,161067.802255655,"[76690, 179926]","[30136, 200376]"
"2182","comuna","General Lagos","99","Mujer",2010,44243.2569974554,30029.359953024,"[23871, 68057]","[14514, 90088]"
"2183","comuna","General Lagos","99","Mujer",2013,216000,216000,"[216000, 216000]","[216000, 216000]"
"2184","comuna","General Lagos","99","Mujer",2014,134217.058835546,134217.058835546,"[88434, 180000]","[88434, 180000]"
"2185","comuna","General Lagos","99","Mujer",2015,216000,216000,"[150000, 282000]","[150000, 282000]"
"2186","comuna","Gorbea","100","Mujer",2010,136957.611219843,142532.50801923,"[83769, 202177]","[31678, 185585]"
"2187","comuna","Gorbea","100","Mujer",2011,142528.833160241,142484.075883303,"[59964, 237596]","[30213, 358849]"
"2188","comuna","Gorbea","100","Mujer",2012,226936.614132837,184994.660316632,"[61343, 361729]","[20316, 450452]"
"2189","comuna","Gorbea","100","Mujer",2013,221304.488910484,18000,"[11304, 482680]","[9962, 704828]"
"2190","comuna","Gorbea","100","Mujer",2014,158134.579147052,135554.236501623,"[94767, 222559]","[50232, 292945]"
"2191","comuna","Gorbea","100","Mujer",2015,240445.281070443,273947.018886399,"[171142, 297699]","[136402, 331980]"
"2192","comuna","Graneros","101","Mujer",2010,258015.607032129,169032.62889214,"[139379, 481210]","[87728, 230693]"
"2193","comuna","Graneros","101","Mujer",2011,303728.671676619,235245.651969541,"[208639, 427920]","[195907, 500000]"
"2194","comuna","Graneros","101","Mujer",2012,316022.100156304,200948.950597637,"[191550, 433947]","[150843, 263565]"
"2195","comuna","Graneros","101","Mujer",2013,263821.401121053,210000,"[216241, 325073]","[201155, 266939]"
"2196","comuna","Graneros","101","Mujer",2014,349134.491186996,250451.532726079,"[230312, 547772]","[212775, 300987]"
"2197","comuna","Graneros","101","Mujer",2015,323145.379646336,261940.311495351,"[238923, 423512]","[237782, 317032]"
"2198","comuna","Hijuelas","103","Mujer",2010,151703.305676734,164887.151929653,"[118023, 182812]","[119918, 165370]"
"2199","comuna","Hijuelas","103","Mujer",2011,155369.844760785,167398.739869368,"[109562, 198929]","[103555, 197345]"
"2200","comuna","Hijuelas","103","Mujer",2012,204702.548838819,193850.460863592,"[142520, 337041]","[113963, 200119]"
"2201","comuna","Hijuelas","103","Mujer",2013,259946.285486164,204975.209541859,"[195759, 352217]","[179320, 346545]"
"2202","comuna","Hijuelas","103","Mujer",2014,297133.563137357,259951.246952935,"[217844, 392531]","[217656, 377513]"
"2203","comuna","Hijuelas","103","Mujer",2015,267628.709920187,234560.175827809,"[214150, 330214]","[200054, 270743]"
"2204","comuna","Hualañé","105","Mujer",2010,144575.508518286,165649.496682502,"[86008, 202623]","[36211, 222519]"
"2205","comuna","Hualañé","105","Mujer",2011,82288.9270539685,69450.7771092155,"[60182, 113102]","[60182, 120580]"
"2206","comuna","Hualañé","105","Mujer",2012,84807.3780562719,90505.8975304089,"[28157, 135759]","[28157, 135759]"
"2207","comuna","Hualañé","105","Mujer",2013,85158.6817521515,76884.6275775679,"[46787, 134595]","[40065, 141191]"
"2208","comuna","Hualañé","105","Mujer",2014,282046.582996998,268138.391959828,"[179288, 380773]","[131832, 343652]"
"2209","comuna","Hualañé","105","Mujer",2015,280713.911918326,175940.305869036,"[150748, 475714]","[94383, 276729]"
"2210","comuna","Hualpén","106","Mujer",2010,217520.08757085,160199.268021965,"[176199, 259821]","[105225, 210206]"
"2211","comuna","Hualpén","106","Mujer",2011,243898.795967184,181308.070967237,"[170916, 329459]","[95739, 250310]"
"2212","comuna","Hualpén","106","Mujer",2012,193395.710477053,196550.348461102,"[161426, 222678]","[134873, 223940]"
"2213","comuna","Hualpén","106","Mujer",2013,251344.478794094,215481.299419245,"[212210, 306630]","[199245, 273606]"
"2214","comuna","Hualpén","106","Mujer",2014,273247.448900016,253574.575259801,"[213518, 327225]","[209855, 298983]"
"2215","comuna","Hualpén","106","Mujer",2015,340380.129249783,274127.113733507,"[270454, 429645]","[244391, 346406]"
"2216","comuna","Hualqui","107","Mujer",2010,184000.471919875,189759.832580906,"[129474, 239894]","[70000, 233481]"
"2217","comuna","Hualqui","107","Mujer",2011,152753.514894167,140742.1813733,"[105980, 195806]","[46878, 190089]"
"2218","comuna","Hualqui","107","Mujer",2012,209483.764351557,191420.776277255,"[169784, 278568]","[133638, 249374]"
"2219","comuna","Hualqui","107","Mujer",2013,195074.00216098,150203.34387709,"[133793, 268187]","[59773, 219694]"
"2220","comuna","Hualqui","107","Mujer",2014,245797.32051942,196010.63828742,"[181525, 326854]","[150000, 252606]"
"2221","comuna","Hualqui","107","Mujer",2015,310775.02595856,293471.821979546,"[250071, 376015]","[227405, 341370]"
"2222","comuna","Huara","108","Mujer",2010,132914.932759701,122957.432067389,"[85373, 195865]","[64410, 154474]"
"2223","comuna","Huara","108","Mujer",2011,139106.938339984,169456.613706872,"[84417, 180436]","[70338, 205342]"
"2224","comuna","Huara","108","Mujer",2012,89401.4175257732,80360.824742268,"[50703, 133123]","[25113, 180812]"
"2225","comuna","Huara","108","Mujer",2013,108189.893903974,59773.4220463945,"[54080, 201810]","[44830, 298867]"
"2226","comuna","Huara","108","Mujer",2014,435492.135683152,303126.7765776,"[219969, 734577]","[161668, 1010423]"
"2227","comuna","Huara","108","Mujer",2015,334984.391977546,281140.89098153,"[206275, 520770]","[177721, 491997]"
"2228","comuna","Huasco","109","Mujer",2010,242165.231895777,165971.727037042,"[165776, 361377]","[101283, 270264]"
"2229","comuna","Huasco","109","Mujer",2011,238702.087668996,177269.329549364,"[173566, 323298]","[150725, 237637]"
"2230","comuna","Huasco","109","Mujer",2012,300388.689747841,244840.601188395,"[216575, 415938]","[138760, 369717]"
"2231","comuna","Huasco","109","Mujer",2013,282741.209874523,244755.463592343,"[217942, 366488]","[182778, 326083]"
"2232","comuna","Huasco","109","Mujer",2014,364389.359154606,256560.175888118,"[263911, 510546]","[198192, 437313]"
"2233","comuna","Huasco","109","Mujer",2015,298825.743341936,256039.025715322,"[226798, 376446]","[240653, 327924]"
"2234","comuna","Huechuraba","110","Mujer",2010,341022.193162733,212862.543111705,"[241991, 512176]","[180070, 474312]"
"2235","comuna","Huechuraba","110","Mujer",2011,356598.242076983,253288.021283315,"[275130, 457542]","[192708, 359236]"
"2236","comuna","Huechuraba","110","Mujer",2012,279393.399005953,202991.364263071,"[206022, 356005]","[196302, 242106]"
"2237","comuna","Huechuraba","110","Mujer",2013,379861.433177977,264178.162319668,"[272648, 490747]","[209588, 427710]"
"2238","comuna","Huechuraba","110","Mujer",2014,401483.093702428,313006.221954469,"[294165, 495604]","[252606, 454306]"
"2239","comuna","Huechuraba","110","Mujer",2015,385949.912543322,320805.192886731,"[263496, 545804]","[165310, 494758]"
"2240","comuna","Illapel","111","Mujer",2010,239080.039263375,169931.070200704,"[187029, 310620]","[135989, 225426]"
"2241","comuna","Illapel","111","Mujer",2011,312194.026132699,246530.240121162,"[241992, 382211]","[168281, 258384]"
"2242","comuna","Illapel","111","Mujer",2012,274217.887967628,171277.130475428,"[213726, 337448]","[125503, 225132]"
"2243","comuna","Illapel","111","Mujer",2013,381867.594262694,237345.259869524,"[303953, 500463]","[199553, 349704]"
"2244","comuna","Illapel","111","Mujer",2014,393899.891000529,237212.818766032,"[301154, 505952]","[182359, 343544]"
"2245","comuna","Illapel","111","Mujer",2015,360683.438630696,284687.33121479,"[289541, 450559]","[239498, 319786]"
"2246","comuna","Independencia","112","Mujer",2010,262115.19301619,216844.348578484,"[189245, 346198]","[113466, 323105]"
"2247","comuna","Independencia","112","Mujer",2011,259762.642349163,206469.465352595,"[192055, 334781]","[158718, 393917]"
"2248","comuna","Independencia","112","Mujer",2012,325637.930168751,291561.373693145,"[192972, 510997]","[165881, 436440]"
"2249","comuna","Independencia","112","Mujer",2013,394102.941389506,298859.37050373,"[261491, 563874]","[243853, 361219]"
"2250","comuna","Independencia","112","Mujer",2014,400121.900226469,309102.169749627,"[290060, 531583]","[203123, 370340]"
"2251","comuna","Independencia","112","Mujer",2015,424846.303483844,300477.619714249,"[326631, 557851]","[295632, 546648]"
"2252","comuna","Iquique","113","Mujer",2010,364367.058157473,243408.38300636,"[314772, 417816]","[200000, 299994]"
"2253","comuna","Iquique","113","Mujer",2011,440254.236503339,300000,"[368310, 621978]","[249201, 350888]"
"2254","comuna","Iquique","113","Mujer",2012,454269.813386117,301353.092783505,"[416907, 519039]","[280837, 351579]"
"2255","comuna","Iquique","113","Mujer",2013,509754.699980303,345110.921881265,"[455511, 567059]","[302119, 390964]"
"2256","comuna","Iquique","113","Mujer",2014,507721.610615706,354548.296530436,"[449167, 575581]","[332578, 401813]"
"2257","comuna","Iquique","113","Mujer",2015,556677.120086872,384237.19258352,"[478830, 629646]","[347059, 421593]"
"2258","comuna","Isla de Maipo","114","Mujer",2010,237322.430390381,164434.257282804,"[167690, 306548]","[142646, 175783]"
"2259","comuna","Isla de Maipo","114","Mujer",2011,277806.12247724,185700.335382799,"[158910, 503071]","[166748, 227765]"
"2260","comuna","Isla de Maipo","114","Mujer",2012,322047.205243586,207032.088600745,"[246004, 429437]","[191940, 262671]"
"2261","comuna","Isla de Maipo","114","Mujer",2013,409123.075720867,210072.360086846,"[236652, 644840]","[183004, 253189]"
"2262","comuna","Isla de Maipo","114","Mujer",2014,347758.816147784,296816.920464637,"[236687, 477222]","[199962, 307298]"
"2263","comuna","Isla de Maipo","114","Mujer",2015,360420.818271928,264279.547665094,"[289136, 456476]","[232768, 343426]"
"2264","comuna","La Cisterna","117","Mujer",2010,413117.565569611,361985.048305722,"[276600, 576781]","[193883, 500000]"
"2265","comuna","La Cisterna","117","Mujer",2011,244270.231174317,175471.335884151,"[152648, 336480]","[119616, 328033]"
"2266","comuna","La Cisterna","117","Mujer",2012,212053.64493913,184258.222266405,"[134031, 267334]","[120675, 245000]"
"2267","comuna","La Cisterna","117","Mujer",2013,489234.593671822,388846.328763593,"[367476, 617069]","[287586, 512580]"
"2268","comuna","La Cisterna","117","Mujer",2014,466170.812437102,340283.130976537,"[292517, 881997]","[226438, 486307]"
"2269","comuna","La Cisterna","117","Mujer",2015,497885.03394196,294722.09598343,"[319612, 677781]","[231861, 349899]"
"2270","comuna","La Cruz","118","Mujer",2010,440304.271243696,311661.105187316,"[304196, 581617]","[175880, 484684]"
"2271","comuna","La Cruz","118","Mujer",2011,242300.034627531,172781.947976932,"[171250, 310871]","[99790, 237068]"
"2272","comuna","La Cruz","118","Mujer",2012,257693.080361797,198028.580031527,"[181667, 339741]","[152413, 224254]"
"2273","comuna","La Cruz","118","Mujer",2013,356374.579741883,224630.587063924,"[235699, 459631]","[195264, 282338]"
"2274","comuna","La Cruz","118","Mujer",2014,409434.96675744,250667.127058991,"[260640, 538242]","[201496, 345362]"
"2275","comuna","La Cruz","118","Mujer",2015,565794.767129165,350029.03773085,"[317786, 886886]","[282000, 545815]"
"2276","comuna","La Estrella","119","Mujer",2010,172486.343341569,205589.259610581,"[123931, 222538]","[96040, 253684]"
"2277","comuna","La Estrella","119","Mujer",2011,177506.99423818,173795.444779774,"[122707, 241391]","[118061, 199643]"
"2278","comuna","La Estrella","119","Mujer",2012,176500.499112179,150136.475921425,"[127769, 236923]","[104258, 196246]"
"2279","comuna","La Estrella","119","Mujer",2013,218973.662648793,198077.118302907,"[152821, 274481]","[99622, 212816]"
"2280","comuna","La Estrella","119","Mujer",2014,249734.594167662,204338.841240684,"[174430, 337829]","[149984, 303127]"
"2281","comuna","La Estrella","119","Mujer",2015,196395.109188666,165677.910979435,"[134555, 249532]","[79980, 220060]"
"2282","comuna","La Florida","120","Mujer",2010,352575.19970887,200195.73302016,"[296994, 448345]","[184904, 240108]"
"2283","comuna","La Florida","120","Mujer",2011,380179.113102206,253915.973334218,"[327818, 438646]","[225208, 322964]"
"2284","comuna","La Florida","120","Mujer",2012,452939.820765238,281262.886597938,"[369326, 741177]","[251397, 343504]"
"2285","comuna","La Florida","120","Mujer",2013,480112.299326255,348678.295270635,"[414559, 552031]","[291942, 400000]"
"2286","comuna","La Florida","120","Mujer",2014,540848.724002865,370000,"[472466, 617168]","[308179, 448793]"
"2287","comuna","La Florida","120","Mujer",2015,479818.193337183,351753.093340446,"[413875, 553732]","[320802, 401469]"
"2288","comuna","La Granja","121","Mujer",2010,279255.399002027,231365.408656279,"[216796, 363757]","[175000, 300000]"
"2289","comuna","La Granja","121","Mujer",2011,169422.929400852,145206.6426311,"[116124, 234550]","[71108, 210810]"
"2290","comuna","La Granja","121","Mujer",2012,243783.612470747,224091.819773725,"[201826, 301069]","[192992, 283383]"
"2291","comuna","La Granja","121","Mujer",2013,299010.636388075,270356.292001459,"[246422, 349891]","[238516, 350474]"
"2292","comuna","La Granja","121","Mujer",2014,290682.596114964,268221.186622903,"[213917, 360595]","[192873, 323335]"
"2293","comuna","La Granja","121","Mujer",2015,372413.919609141,400000,"[290500, 432296]","[226503, 410000]"
"2294","comuna","La Higuera","122","Mujer",2010,386469.421360886,135520.767446764,"[91182, 993822]","[69952, 227308]"
"2295","comuna","La Higuera","122","Mujer",2011,316676.615430408,205588.662787702,"[164324, 600645]","[135258, 260000]"
"2296","comuna","La Higuera","122","Mujer",2012,296843.938602045,266426.73682237,"[205249, 410845]","[164979, 356628]"
"2297","comuna","La Higuera","122","Mujer",2013,290190.282244373,215104.945370903,"[157919, 455107]","[185315, 443298]"
"2298","comuna","La Higuera","122","Mujer",2014,373150.995416786,275723.422644771,"[129190, 691905]","[60000, 900000]"
"2299","comuna","La Higuera","122","Mujer",2015,173064.956198959,115610.04411113,"[117467, 231367]","[91025, 250000]"
"2300","comuna","La Ligua","123","Mujer",2010,197168.560656779,199284.251812949,"[163122, 237284]","[125563, 220037]"
"2301","comuna","La Ligua","123","Mujer",2011,229160.480445654,177539.512810953,"[178491, 283097]","[135207, 219297]"
"2302","comuna","La Ligua","123","Mujer",2012,251451.419062121,199061.324872711,"[203088, 310573]","[150688, 286078]"
"2303","comuna","La Ligua","123","Mujer",2013,281258.426606057,200000,"[199023, 410521]","[130275, 234113]"
"2304","comuna","La Ligua","123","Mujer",2014,257538.736556003,200847.17006965,"[199137, 321245]","[158934, 238315]"
"2305","comuna","La Ligua","123","Mujer",2015,289207.045123073,250007.432732271,"[236023, 339124]","[173764, 315572]"
"2306","comuna","La Pintana","124","Mujer",2010,164757.897276616,167136.166675923,"[136838, 208767]","[87124, 200172]"
"2307","comuna","La Pintana","124","Mujer",2011,169174.504538528,180992.866355806,"[140682, 197263]","[119616, 190804]"
"2308","comuna","La Pintana","124","Mujer",2012,196584.040174388,194087.158082023,"[146234, 252057]","[130000, 250592]"
"2309","comuna","La Pintana","124","Mujer",2013,237495.056588677,199244.740154648,"[188572, 297961]","[159396, 259018]"
"2310","comuna","La Pintana","124","Mujer",2014,266723.716846037,280815.757432513,"[229522, 313270]","[204490, 301134]"
"2311","comuna","La Pintana","124","Mujer",2015,239102.721848056,200138.123336386,"[202712, 289237]","[192786, 241000]"
"2312","comuna","La Reina","125","Mujer",2010,619862.743509473,390488.510813945,"[432308, 853713]","[260176, 923003]"
"2313","comuna","La Reina","125","Mujer",2011,503344.286600022,340931.225811721,"[390512, 651268]","[244974, 430576]"
"2314","comuna","La Reina","125","Mujer",2012,711297.156505993,450229.093368589,"[557200, 890943]","[398570, 1000000]"
"2315","comuna","La Reina","125","Mujer",2013,678507.177539665,511697.83758991,"[534303, 859135]","[314031, 700762]"
"2316","comuna","La Reina","125","Mujer",2014,927627.240292758,701990.807337087,"[668459, 1207947]","[347418, 806657]"
"2317","comuna","La Reina","125","Mujer",2015,754071.53424584,501359.021838727,"[568328, 997593]","[384560, 668019]"
"2318","comuna","La Serena","126","Mujer",2010,407093.018352026,200000,"[306185, 512145]","[179991, 224650]"
"2319","comuna","La Serena","126","Mujer",2011,290627.353782897,200966.641394996,"[243772, 348110]","[189450, 244649]"
"2320","comuna","La Serena","126","Mujer",2012,397696.053912718,230283.10768719,"[329593, 523490]","[211180, 301353]"
"2321","comuna","La Serena","126","Mujer",2013,393615.774193663,242050.01121602,"[337388, 487591]","[219169, 292941]"
"2322","comuna","La Serena","126","Mujer",2014,422548.809938316,304204.143884036,"[351783, 521277]","[257283, 383563]"
"2323","comuna","La Serena","126","Mujer",2015,429827.385275133,301222.383194496,"[361267, 501766]","[266626, 370741]"
"2324","comuna","La Unión","127","Mujer",2010,161699.904861564,99931.6072300928,"[116068, 233978]","[50942, 149985]"
"2325","comuna","La Unión","127","Mujer",2011,195490.570359249,101917.341152406,"[125986, 283733]","[65957, 157731]"
"2326","comuna","La Unión","127","Mujer",2012,221333.085212144,154091.89847267,"[160727, 285105]","[106820, 200873]"
"2327","comuna","La Unión","127","Mujer",2013,189316.057319106,205235.923150431,"[158125, 234435]","[103807, 242085]"
"2328","comuna","La Unión","127","Mujer",2014,214229.119638975,76655.0744842895,"[148664, 292861]","[59989, 203559]"
"2329","comuna","La Unión","127","Mujer",2015,203585.697869545,150313.967254523,"[154504, 258313]","[102585, 239379]"
"2330","comuna","Laja","131","Mujer",2010,153719.120334965,97698.0673189015,"[83424, 250074]","[50000, 330000]"
"2331","comuna","Laja","131","Mujer",2011,141783.975170584,156753.980288097,"[59593, 209005]","[59593, 209005]"
"2332","comuna","Laja","131","Mujer",2012,195896.847220577,186546.72994936,"[110414, 287121]","[80000, 349285]"
"2333","comuna","Laja","131","Mujer",2013,215783.536602984,242245.048198916,"[145818, 272961]","[103980, 280380]"
"2334","comuna","Laja","131","Mujer",2014,270088.468524419,250215.906503382,"[191396, 366817]","[170764, 381771]"
"2335","comuna","Laja","131","Mujer",2015,298650.65559128,285074.712643678,"[192717, 428730]","[227234, 379938]"
"2336","comuna","Lampa","346","Mujer",2010,277562.040100231,201449.409371255,"[205185, 342920]","[164000, 280000]"
"2337","comuna","Lampa","346","Mujer",2011,179558.767922015,184269.797389886,"[144385, 212443]","[149748, 195229]"
"2338","comuna","Lampa","346","Mujer",2012,210473.781235184,200929.535882945,"[160245, 278232]","[104469, 265191]"
"2339","comuna","Lampa","346","Mujer",2013,223819.772577874,200235.811894165,"[183021, 267037]","[186751, 221073]"
"2340","comuna","Lampa","346","Mujer",2014,304034.864071748,264975.796123428,"[231518, 378666]","[216400, 300772]"
"2341","comuna","Lampa","346","Mujer",2015,331348.606159098,296249.249614161,"[273340, 375878]","[250048, 316123]"
"2342","comuna","Lanco","132","Mujer",2010,15014.679976512,15014.679976512,"[15015, 15015]","[15015, 15015]"
"2343","comuna","Lanco","132","Mujer",2011,81056.5453626487,120579.984836998,"[2010, 120580]","[2010, 120580]"
"2344","comuna","Lanco","132","Mujer",2012,52066.4581643935,24248.1581275341,"[16032, 110680]","[10466, 117268]"
"2345","comuna","Lanco","132","Mujer",2013,24037.4225033891,24037.4225033891,"[20032, 28043]","[20032, 28043]"
"2346","comuna","Lanco","132","Mujer",2014,127313.246162592,127313.246162592,"[127313, 127313]","[127313, 127313]"
"2347","comuna","Lanco","132","Mujer",2015,27611.4935026022,31126.3129300979,"[12271, 40469]","[5522, 50204]"
"2348","comuna","Las Cabras","133","Mujer",2010,159004.3168082,160156.586416128,"[130367, 198482]","[132129, 199790]"
"2349","comuna","Las Cabras","133","Mujer",2011,162116.4235586,172477.474301668,"[118112, 220933]","[80387, 245084]"
"2350","comuna","Las Cabras","133","Mujer",2012,282071.267213304,190848.268182195,"[157889, 808826]","[120382, 210719]"
"2351","comuna","Las Cabras","133","Mujer",2013,202306.685720049,200904.208562721,"[134872, 301452]","[80108, 210625]"
"2352","comuna","Las Cabras","133","Mujer",2014,218952.359452413,243352.444758762,"[166851, 259253]","[126937, 264659]"
"2353","comuna","Las Cabras","133","Mujer",2015,208018.71387052,179579.381172737,"[145272, 287100]","[89286, 250135]"
"2354","comuna","Las Condes","134","Mujer",2010,676649.769273006,399739.96613738,"[535295, 797176]","[249910, 600189]"
"2355","comuna","Las Condes","134","Mujer",2011,690034.524593183,500000,"[584818, 822964]","[395000, 600000]"
"2356","comuna","Las Condes","134","Mujer",2012,733413.424964428,502810.541835605,"[629724, 911518]","[373161, 687385]"
"2357","comuna","Las Condes","134","Mujer",2013,729146.848855669,446336.097025515,"[606019, 852286]","[350354, 597734]"
"2358","comuna","Las Condes","134","Mujer",2014,830801.395362313,600000,"[689881, 1017605]","[500000, 774321]"
"2359","comuna","Las Condes","134","Mujer",2015,1012006.99738503,600000,"[827570, 1364487]","[500000, 800570]"
"2360","comuna","Lautaro","135","Mujer",2010,274097.077566812,195324.182553942,"[155532, 382324]","[97999, 447938]"
"2361","comuna","Lautaro","135","Mujer",2011,207730.237268372,142155.542959511,"[119580, 357716]","[29996, 269555]"
"2362","comuna","Lautaro","135","Mujer",2012,125847.14659237,151583.563734331,"[81240, 174462]","[40390, 168764]"
"2363","comuna","Lautaro","135","Mujer",2013,172699.334127132,144206.702692576,"[91759, 249317]","[69736, 229131]"
"2364","comuna","Lautaro","135","Mujer",2014,439027.412225453,385491.902102817,"[303883, 576674]","[257275, 726266]"
"2365","comuna","Lautaro","135","Mujer",2015,471804.121076211,509791.909238293,"[323621, 613073]","[200054, 625169]"
"2366","comuna","Lebu","136","Mujer",2010,140517.931073433,86685.3310235284,"[90250, 204383]","[48488, 135909]"
"2367","comuna","Lebu","136","Mujer",2011,118528.420593713,95254.2610448159,"[83433, 154855]","[58520, 117900]"
"2368","comuna","Lebu","136","Mujer",2012,229047.775926643,155368.553540928,"[140731, 310162]","[101848, 200087]"
"2369","comuna","Lebu","136","Mujer",2013,236506.905339752,195672.290489091,"[156743, 352373]","[82370, 216267]"
"2370","comuna","Lebu","136","Mujer",2014,304548.430016547,224992.517778995,"[229094, 362577]","[198964, 260213]"
"2371","comuna","Lebu","136","Mujer",2015,330654.66919998,228633.67674071,"[274415, 402758]","[200048, 300000]"
"2372","comuna","Licantén","137","Mujer",2010,398270.933323135,504377.883541353,"[180150, 640750]","[53781, 700000]"
"2373","comuna","Licantén","137","Mujer",2011,310612.820000627,281314.718036143,"[196302, 471946]","[119019, 375575]"
"2374","comuna","Licantén","137","Mujer",2012,291190.214713789,165280.26152436,"[158944, 450369]","[52736, 339495]"
"2375","comuna","Licantén","137","Mujer",2013,448990.157354747,361972.652616747,"[173128, 723232]","[115270, 499029]"
"2376","comuna","Licantén","137","Mujer",2014,396926.940965744,225000,"[188005, 569859]","[125821, 643996]"
"2377","comuna","Licantén","137","Mujer",2015,411875.914515879,310391.284430937,"[294857, 584416]","[225433, 558357]"
"2378","comuna","Limache","138","Mujer",2010,234212.848191347,172704.87373551,"[142328, 337875]","[142246, 243222]"
"2379","comuna","Limache","138","Mujer",2011,150746.591762945,127578.82853366,"[99956, 193206]","[84406, 190918]"
"2380","comuna","Limache","138","Mujer",2012,145251.726653406,106630.450913078,"[113240, 197959]","[80437, 193870]"
"2381","comuna","Limache","138","Mujer",2013,169452.815761651,169972.82484476,"[110734, 228174]","[80108, 202839]"
"2382","comuna","Limache","138","Mujer",2014,337092.137339572,252601.889721273,"[213420, 514439]","[191964, 277448]"
"2383","comuna","Limache","138","Mujer",2015,238532.014587396,250067.652895545,"[204813, 287722]","[224913, 270307]"
"2384","comuna","Linares","139","Mujer",2010,248602.271093895,179876.893014167,"[215853, 281782]","[164170, 200000]"
"2385","comuna","Linares","139","Mujer",2011,292115.079549369,180869.977255496,"[243412, 351358]","[171711, 229100]"
"2386","comuna","Linares","139","Mujer",2012,277890.525657728,200423.791873867,"[238679, 346133]","[190687, 231037]"
"2387","comuna","Linares","139","Mujer",2013,293566.217338725,209206.977162381,"[249897, 370128]","[202983, 220298]"
"2388","comuna","Linares","139","Mujer",2014,308588.805496857,224957.809863117,"[251749, 402935]","[212018, 244801]"
"2389","comuna","Linares","139","Mujer",2015,301689.394872642,241065.217391305,"[255626, 360006]","[200712, 274806]"
