"","geography_level","geography_name","geography_id","sex","company_size","year","weighted_mean","weighted_median","ci_weighted_mean","ci_weighted_median"
"7762","comuna","Copiapó","68","Hombre",NA,2012,140000,140000,"[140000, 140000]","[140000, 140000]"
"7763","comuna","Copiapó","68","Hombre",NA,2015,175000,175000,"[175000, 175000]","[175000, 175000]"
"7764","comuna","Coquimbo","69","Hombre",NA,2010,80078.293208064,80078.293208064,"[80078, 80078]","[80078, 80078]"
"7765","comuna","Coyhaique","54","Hombre",NA,2010,201861.846604787,201861.846604787,"[201862, 201862]","[201862, 201862]"
"7766","comuna","Coyhaique","54","Hombre",NA,2011,127759.335934758,127759.335934758,"[79744, 179425]","[79744, 179425]"
"7767","comuna","Coyhaique","54","Hombre",NA,2014,225000,225000,"[225000, 225000]","[225000, 225000]"
"7768","comuna","Curacautín","73","Hombre",NA,2010,180000,180000,"[180000, 180000]","[180000, 180000]"
"7769","comuna","Curacautín","73","Hombre",NA,2012,100000,100000,"[100000, 100000]","[100000, 100000]"
"7770","comuna","Curacautín","73","Hombre",NA,2014,115000,115000,"[115000, 115000]","[115000, 115000]"
"7771","comuna","Curarrehue","77","Hombre",NA,2013,303848.228735839,303848.228735839,"[303848, 303848]","[303848, 303848]"
"7772","comuna","Curicó","79","Hombre",NA,2010,263819.443087445,263819.443087445,"[263819, 263819]","[263819, 263819]"
"7773","comuna","Curicó","79","Hombre",NA,2012,200902.06185567,200902.06185567,"[200902, 200902]","[200902, 200902]"
"7774","comuna","Curicó","79","Hombre",NA,2013,214290.103931316,214290.103931316,"[214290, 214290]","[214290, 214290]"
"7775","comuna","Curicó","79","Hombre",NA,2014,242501.42126208,242501.42126208,"[242501, 242501]","[242501, 242501]"
"7776","comuna","Curicó","79","Hombre",NA,2015,223224.467840108,223224.467840108,"[220896, 237737]","[220896, 237737]"
"7777","comuna","Doñihue","82","Hombre",NA,2013,160216.900135563,160216.900135563,"[160217, 160217]","[160217, 160217]"
"7778","comuna","El Bosque","83","Hombre",NA,2010,200000,200000,"[200000, 200000]","[200000, 200000]"
"7779","comuna","El Bosque","83","Hombre",NA,2011,15072.4981046247,15072.4981046247,"[15072, 15072]","[15072, 15072]"
"7780","comuna","El Bosque","83","Hombre",NA,2012,120674.530040545,120674.530040545,"[120675, 120675]","[120675, 120675]"
"7781","comuna","El Monte","85","Hombre",NA,2012,175983.689642461,175983.689642461,"[110618, 241349]","[110618, 241349]"
"7782","comuna","Estación Central","90","Hombre",NA,2011,180000,180000,"[180000, 180000]","[180000, 180000]"
"7783","comuna","Estación Central","90","Hombre",NA,2012,10045.1030927835,10045.1030927835,"[10045, 10045]","[10045, 10045]"
"7784","comuna","Estación Central","90","Hombre",NA,2014,289945.62160135,289945.62160135,"[289946, 289946]","[289946, 289946]"
"7785","comuna","Florida","91","Hombre",NA,2011,80386.6565579984,80386.6565579984,"[80387, 80387]","[80387, 80387]"
"7786","comuna","Frutillar","95","Hombre",NA,2014,219958.747421714,219958.747421714,"[219959, 219959]","[219959, 219959]"
"7787","comuna","Hijuelas","103","Hombre",NA,2012,45742.9781616971,45742.9781616971,"[40180, 95000]","[40180, 95000]"
"7788","comuna","Hualañé","105","Hombre",NA,2015,90366.7149583488,90366.7149583488,"[90367, 90367]","[90367, 90367]"
"7789","comuna","Huasco","109","Hombre",NA,2011,216039.139499621,216039.139499621,"[216039, 216039]","[216039, 216039]"
"7790","comuna","Huasco","109","Hombre",NA,2012,223247.880575009,223247.880575009,"[223248, 223248]","[223248, 223248]"
"7791","comuna","Huasco","109","Hombre",NA,2013,175000,175000,"[175000, 175000]","[175000, 175000]"
"7792","comuna","Iquique","113","Hombre",NA,2012,243000,243000,"[243000, 243000]","[243000, 243000]"
"7793","comuna","Isla de Maipo","114","Hombre",NA,2015,241000,241000,"[241000, 241000]","[241000, 241000]"
"7794","comuna","La Cruz","118","Hombre",NA,2012,180000,180000,"[180000, 180000]","[180000, 180000]"
"7795","comuna","La Cruz","118","Hombre",NA,2013,239093.688185578,239093.688185578,"[239094, 239094]","[239094, 239094]"
"7796","comuna","La Estrella","119","Hombre",NA,2010,204199.647680563,199695.24368761,"[172452, 247663]","[169904, 255250]"
"7797","comuna","La Estrella","119","Hombre",NA,2011,176348.227824109,184386.893479908,"[131466, 218329]","[115681, 236136]"
"7798","comuna","La Estrella","119","Hombre",NA,2012,195100.806188854,156278.667020919,"[99263, 307811]","[80361, 358925]"
"7799","comuna","La Estrella","119","Hombre",NA,2013,253943.786714868,210284.681427927,"[174236, 360849]","[140190, 468634]"
"7800","comuna","La Estrella","119","Hombre",NA,2014,191668.085032894,191668.085032894,"[131355, 224958]","[131355, 224958]"
"7801","comuna","La Estrella","119","Hombre",NA,2015,265862.845415542,265328.494653506,"[197748, 323184]","[170693, 353801]"
"7802","comuna","La Florida","120","Hombre",NA,2010,500000,500000,"[500000, 500000]","[500000, 500000]"
"7803","comuna","La Florida","120","Hombre",NA,2011,480000,480000,"[480000, 480000]","[480000, 480000]"
"7804","comuna","La Florida","120","Hombre",NA,2015,360097.420169585,360097.420169585,"[360097, 360097]","[360097, 360097]"
"7805","comuna","La Reina","125","Hombre",NA,2010,200000,200000,"[200000, 200000]","[200000, 200000]"
"7806","comuna","La Serena","126","Hombre",NA,2012,30135.3092783505,30135.3092783505,"[30135, 30135]","[30135, 30135]"
"7807","comuna","La Unión","127","Hombre",NA,2011,264420.490866504,239637.223008475,"[152655, 389335]","[142000, 434000]"
"7808","comuna","La Unión","127","Hombre",NA,2012,188575.121513266,188575.121513266,"[120541, 250000]","[120541, 250000]"
"7809","comuna","La Unión","127","Hombre",NA,2013,121809.623553842,111520.929207687,"[19924, 231707]","[19924, 249056]"
"7810","comuna","La Unión","127","Hombre",NA,2014,135218.331366841,135218.331366841,"[44992, 180000]","[44992, 180000]"
"7811","comuna","La Unión","127","Hombre",NA,2015,317491.697988901,276599.164015739,"[199811, 524587]","[199811, 596667]"
"7812","comuna","Lampa","346","Hombre",NA,2010,199863.214460186,199863.214460186,"[199863, 199863]","[199863, 199863]"
"7813","comuna","Lampa","346","Hombre",NA,2015,502037.30532416,502037.30532416,"[502037, 502037]","[502037, 502037]"
"7814","comuna","Las Cabras","133","Hombre",NA,2011,227800,230000,"[209485, 247870]","[197000, 260000]"
"7815","comuna","Las Cabras","133","Hombre",NA,2012,276506.294466059,315794.710499382,"[231039, 321026]","[210413, 330000]"
"7816","comuna","Las Cabras","133","Hombre",NA,2013,205336.443468716,200626.672154764,"[182165, 232911]","[160000, 256301]"
"7817","comuna","Las Cabras","133","Hombre",NA,2014,273343.865339502,304602.070638921,"[172475, 342496]","[170000, 348653]"
"7818","comuna","Las Cabras","133","Hombre",NA,2015,438500,430000,"[330500, 547875]","[284000, 610000]"
"7819","comuna","Las Condes","134","Hombre",NA,2010,220215.306322176,220215.306322176,"[220215, 220215]","[220215, 220215]"
"7820","comuna","Las Condes","134","Hombre",NA,2011,298078.394688242,298078.394688242,"[289073, 301450]","[289073, 301450]"
"7821","comuna","Las Condes","134","Hombre",NA,2012,301569.731400984,301569.731400984,"[301353, 301686]","[301353, 301686]"
"7822","comuna","Las Condes","134","Hombre",NA,2013,391082.763618178,391082.763618178,"[318792, 450610]","[318792, 450610]"
"7823","comuna","Las Condes","134","Hombre",NA,2015,371507.605939878,371507.605939878,"[371508, 371508]","[371508, 371508]"
"7824","comuna","Lautaro","135","Hombre",NA,2011,19936.0722008085,19936.0722008085,"[19936, 19936]","[19936, 19936]"
"7825","comuna","Limache","138","Hombre",NA,2010,164887.151929653,164887.151929653,"[164887, 164887]","[164887, 164887]"
"7826","comuna","Limache","138","Hombre",NA,2011,179424.649807276,179424.649807276,"[179425, 179425]","[179425, 179425]"
"7827","comuna","Limache","138","Hombre",NA,2012,125702.635458901,125702.635458901,"[125703, 125703]","[125703, 125703]"
"7828","comuna","Linares","139","Hombre",NA,2013,250000,250000,"[250000, 250000]","[250000, 250000]"
"7829","comuna","Linares","139","Hombre",NA,2014,280000,280000,"[280000, 280000]","[280000, 280000]"
"7830","comuna","Litueche","140","Hombre",NA,2010,185872.789447973,185872.789447973,"[171882, 199863]","[171882, 199863]"
"7831","comuna","Litueche","140","Hombre",NA,2015,370333.333333333,321000,"[240000, 550000]","[240000, 550000]"
"7832","comuna","Lo Barnechea","143","Hombre",NA,2013,209334.49379608,209334.49379608,"[209334, 209334]","[209334, 209334]"
"7833","comuna","Lo Barnechea","143","Hombre",NA,2014,299943.746484155,299943.746484155,"[299944, 299944]","[299944, 299944]"
"7834","comuna","Lo Barnechea","143","Hombre",NA,2015,400108.244632872,400108.244632872,"[400108, 400108]","[400108, 400108]"
"7835","comuna","Lo Prado","145","Hombre",NA,2013,270366.018978763,270366.018978763,"[270366, 270366]","[270366, 270366]"
"7836","comuna","Los Andes","151","Hombre",NA,2010,175171.801401968,165808.903833922,"[119451, 256167]","[113443, 275604]"
"7837","comuna","Los Andes","151","Hombre",NA,2012,193000,193000,"[193000, 193000]","[193000, 193000]"
"7838","comuna","Los Andes","151","Hombre",NA,2014,80000,80000,"[80000, 80000]","[80000, 80000]"
"7839","comuna","Los Ángeles","152","Hombre",NA,2011,153083.800840689,154352.500747684,"[136849, 169555]","[129584, 170000]"
"7840","comuna","Los Ángeles","152","Hombre",NA,2012,180000,180000,"[180000, 180000]","[180000, 180000]"
"7841","comuna","Los Lagos","153","Hombre",NA,2011,120579.984836998,120579.984836998,"[120580, 120580]","[120580, 120580]"
"7842","comuna","Los Lagos","153","Hombre",NA,2013,32000,32000,"[32000, 32000]","[32000, 32000]"
"7843","comuna","Los Lagos","153","Hombre",NA,2014,30000,30000,"[30000, 30000]","[30000, 30000]"
"7844","comuna","Los Lagos","153","Hombre",NA,2015,160000,160000,"[160000, 160000]","[160000, 160000]"
"7845","comuna","Los Vilos","156","Hombre",NA,2011,199360.722008085,199360.722008085,"[199361, 199361]","[199361, 199361]"
"7846","comuna","Lota","157","Hombre",NA,2011,199360.722008085,199360.722008085,"[199361, 199361]","[199361, 199361]"
"7847","comuna","Lota","157","Hombre",NA,2012,301353.092783505,301353.092783505,"[301353, 301353]","[301353, 301353]"
"7848","comuna","Macul","160","Hombre",NA,2011,160000,160000,"[160000, 160000]","[160000, 160000]"
"7849","comuna","Máfil","161","Hombre",NA,2011,149520.541506064,149520.541506064,"[149521, 149521]","[149521, 149521]"
"7850","comuna","Maipú","162","Hombre",NA,2010,169572.337411089,167434.708120536,"[120000, 338429]","[120000, 356645]"
"7851","comuna","Maipú","162","Hombre",NA,2011,322897.351327583,322897.351327583,"[200000, 398721]","[200000, 398721]"
"7852","comuna","Maipú","162","Hombre",NA,2012,225298.274315812,228820.580214729,"[196054, 241349]","[193870, 241349]"
"7853","comuna","Maipú","162","Hombre",NA,2013,245000,245000,"[245000, 245000]","[245000, 245000]"
"7854","comuna","Maipú","162","Hombre",NA,2014,500000,500000,"[500000, 500000]","[500000, 500000]"
"7855","comuna","Maipú","162","Hombre",NA,2015,500000,500000,"[500000, 500000]","[500000, 500000]"
"7856","comuna","Malloa","163","Hombre",NA,2012,201124.216734242,201124.216734242,"[201124, 201124]","[201124, 201124]"
"7857","comuna","Marchihue","164","Hombre",NA,2012,193984.505968531,193984.505968531,"[181012, 200902]","[181012, 200902]"
"7858","comuna","Marchihue","164","Hombre",NA,2013,178324.04243841,178324.04243841,"[178324, 178324]","[178324, 178324]"
"7859","comuna","Marchihue","164","Hombre",NA,2014,179966.247890493,179966.247890493,"[179966, 179966]","[179966, 179966]"
"7860","comuna","Marchihue","164","Hombre",NA,2015,304975.037107003,304975.037107003,"[270000, 350000]","[270000, 350000]"
"7861","comuna","María Pinto","166","Hombre",NA,2013,330447.356529599,330447.356529599,"[330447, 330447]","[330447, 330447]"
"7862","comuna","Maule","168","Hombre",NA,2010,325318.06615776,325318.06615776,"[325318, 325318]","[325318, 325318]"
"7863","comuna","Melipilla","172","Hombre",NA,2011,99680.3610040425,99680.3610040425,"[99680, 99680]","[99680, 99680]"
"7864","comuna","Melipilla","172","Hombre",NA,2012,220992.268041237,220992.268041237,"[220992, 220992]","[220992, 220992]"
"7865","comuna","Melipilla","172","Hombre",NA,2013,103607.264880417,103607.264880417,"[103607, 103607]","[103607, 103607]"
"7866","comuna","Melipilla","172","Hombre",NA,2014,247558.600482893,247558.600482893,"[244954, 307395]","[244954, 307395]"
"7867","comuna","Melipilla","172","Hombre",NA,2015,200953.133791032,197009.292188796,"[194078, 268487]","[194948, 267775]"
"7868","comuna","Mostazal","175","Hombre",NA,2012,208938.144329897,208938.144329897,"[208938, 208938]","[208938, 208938]"
"7869","comuna","Mostazal","175","Hombre",NA,2014,279947.496718545,279947.496718545,"[279947, 279947]","[279947, 279947]"
"7870","comuna","Mostazal","175","Hombre",NA,2015,280075.77124301,280075.77124301,"[280076, 280076]","[280076, 280076]"
"7871","comuna","Navidad","180","Hombre",NA,2015,276120.517928288,276120.517928288,"[276121, 276121]","[276121, 276121]"
"7872","comuna","Nogales","183","Hombre",NA,2010,70000,70000,"[70000, 70000]","[70000, 70000]"
"7873","comuna","Olmué","190","Hombre",NA,2011,180000,180000,"[180000, 180000]","[180000, 180000]"
"7874","comuna","Olmué","190","Hombre",NA,2012,136000,136000,"[72000, 200000]","[72000, 200000]"
"7875","comuna","Olmué","190","Hombre",NA,2013,210000,210000,"[210000, 210000]","[210000, 210000]"
"7876","comuna","Osorno","191","Hombre",NA,2010,206298.509317491,206298.509317491,"[172168, 240000]","[172168, 240000]"
"7877","comuna","Osorno","191","Hombre",NA,2011,232001.140654068,220176.899848273,"[155343, 320000]","[145135, 320000]"
"7878","comuna","Osorno","191","Hombre",NA,2012,131521.697676337,135014.300426556,"[80000, 204515]","[80000, 226492]"
"7879","comuna","Osorno","191","Hombre",NA,2013,62489.7703843652,62489.7703843652,"[30000, 237510]","[30000, 237510]"
"7880","comuna","Osorno","191","Hombre",NA,2014,127300.625388307,124418.659392836,"[88847, 175252]","[84618, 182621]"
"7881","comuna","Padre Hurtado","193","Hombre",NA,2010,160156.586416128,160156.586416128,"[160157, 160157]","[160157, 160157]"
"7882","comuna","Padre Hurtado","193","Hombre",NA,2014,353647.9060072,353647.9060072,"[353648, 353648]","[353648, 353648]"
"7883","comuna","Paine","197","Hombre",NA,2011,180000,180000,"[180000, 180000]","[180000, 180000]"
"7884","comuna","Paine","197","Hombre",NA,2013,257849.073655672,257849.073655672,"[257849, 257849]","[257849, 257849]"
"7885","comuna","Paine","197","Hombre",NA,2014,224957.809863117,224957.809863117,"[224958, 224958]","[224958, 224958]"
"7886","comuna","Paine","197","Hombre",NA,2015,290078.477358832,290078.477358832,"[290078, 290078]","[290078, 290078]"
"7887","comuna","Palmilla","199","Hombre",NA,2011,176850.644427596,176850.644427596,"[176851, 176851]","[176851, 176851]"
"7888","comuna","Palmilla","199","Hombre",NA,2014,202084.5177184,202084.5177184,"[202085, 202085]","[202085, 202085]"
"7889","comuna","Panguipulli","200","Hombre",NA,2010,145000,145000,"[120000, 170000]","[120000, 170000]"
"7890","comuna","Panguipulli","200","Hombre",NA,2011,90076.9956271971,90076.9956271971,"[80000, 120000]","[80000, 120000]"
"7891","comuna","Panguipulli","200","Hombre",NA,2012,168248.410297288,168248.410297288,"[100000, 193000]","[100000, 193000]"
"7892","comuna","Panguipulli","200","Hombre",NA,2013,395831.475635071,330096.531908217,"[285560, 538779]","[276257, 603447]"
"7893","comuna","Panguipulli","200","Hombre",NA,2014,397853.8942581,383960.58366496,"[342218, 460058]","[328387, 495107]"
"7894","comuna","Panguipulli","200","Hombre",NA,2015,392576.287302008,392576.287302008,"[110000, 626169]","[110000, 626169]"
"7895","comuna","Papudo","202","Hombre",NA,2010,251245.644940301,251245.644940301,"[251246, 251246]","[251246, 251246]"
"7896","comuna","Paredones","203","Hombre",NA,2012,172336.796606032,172336.796606032,"[167939, 181012]","[167939, 181012]"
"7897","comuna","Paredones","203","Hombre",NA,2014,137384.633314383,137384.633314382,"[80834, 193935]","[80834, 193935]"
"7898","comuna","Parral","204","Hombre",NA,2013,100135.562584727,100135.562584727,"[100136, 100136]","[100136, 100136]"
"7899","comuna","Peñalolén","212","Hombre",NA,2010,139136.034449011,139136.034449011,"[139136, 139136]","[139136, 139136]"
"7900","comuna","Peñalolén","212","Hombre",NA,2011,190918.309325246,190918.309325246,"[190918, 190918]","[190918, 190918]"
"7901","comuna","Peñalolén","212","Hombre",NA,2012,120674.530040545,120674.530040545,"[120675, 120675]","[120675, 120675]"
"7902","comuna","Peñalolén","212","Hombre",NA,2014,202084.5177184,202084.5177184,"[202085, 202085]","[202085, 202085]"
"7903","comuna","Peñalolén","212","Hombre",NA,2015,360000,360000,"[360000, 360000]","[360000, 360000]"
"7904","comuna","Penco","210","Hombre",NA,2011,69776.2527028297,69776.2527028297,"[69776, 69776]","[69776, 69776]"
"7905","comuna","Peralillo","213","Hombre",NA,2012,250000,250000,"[250000, 250000]","[250000, 250000]"
"7906","comuna","Peralillo","213","Hombre",NA,2013,260000,260000,"[260000, 260000]","[260000, 260000]"
"7907","comuna","Peralillo","213","Hombre",NA,2015,50000,50000,"[50000, 50000]","[50000, 50000]"
"7908","comuna","Peumo","216","Hombre",NA,2011,224280.812259096,224280.812259096,"[224281, 224281]","[224281, 224281]"
"7909","comuna","Peumo","216","Hombre",NA,2012,72324.7422680412,72324.7422680412,"[72325, 72325]","[72325, 72325]"
"7910","comuna","Peumo","216","Hombre",NA,2013,47818.7376371156,47818.7376371156,"[47819, 47819]","[47819, 47819]"
"7911","comuna","Pichidegua","218","Hombre",NA,2010,49965.8036150464,49965.8036150464,"[49966, 49966]","[49966, 49966]"
"7912","comuna","Pichilemu","219","Hombre",NA,2013,105142.340713963,105142.340713963,"[105142, 105142]","[105142, 105142]"
"7913","comuna","Pichilemu","219","Hombre",NA,2014,180000,180000,"[180000, 180000]","[180000, 180000]"
"7914","comuna","Pichilemu","219","Hombre",NA,2015,241000,241000,"[241000, 241000]","[241000, 241000]"
"7915","comuna","Pirque","221","Hombre",NA,2010,270815.733979944,270815.733979944,"[260000, 280000]","[260000, 280000]"
"7916","comuna","Pirque","221","Hombre",NA,2011,300000,300000,"[300000, 300000]","[300000, 300000]"
"7917","comuna","Pirque","221","Hombre",NA,2014,300000,300000,"[300000, 300000]","[300000, 300000]"
"7918","comuna","Pirque","221","Hombre",NA,2015,350000,350000,"[350000, 350000]","[350000, 350000]"
"7919","comuna","Pitrufquén","222","Hombre",NA,2011,39872.144401617,39872.144401617,"[39872, 39872]","[39872, 39872]"
"7920","comuna","Placilla","223","Hombre",NA,2012,260000,260000,"[260000, 260000]","[260000, 260000]"
"7921","comuna","Placilla","223","Hombre",NA,2013,210000,210000,"[210000, 210000]","[210000, 210000]"
"7922","comuna","Puente Alto","232","Hombre",NA,2010,283000,283000,"[283000, 283000]","[283000, 283000]"
"7923","comuna","Puente Alto","232","Hombre",NA,2012,307224.257076601,307224.257076601,"[250000, 382136]","[250000, 382136]"
"7924","comuna","Puente Alto","232","Hombre",NA,2013,216978.900576929,216978.900576929,"[60000, 372504]","[60000, 372504]"
"7925","comuna","Puente Alto","232","Hombre",NA,2015,351878.240026447,351878.240026447,"[321304, 400108]","[321304, 400108]"
"7926","comuna","Puerto Montt","233","Hombre",NA,2013,120162.675101672,120162.675101672,"[120163, 120163]","[120163, 120163]"
"7927","comuna","Puerto Octay","234","Hombre",NA,2011,352868.47795431,352868.47795431,"[352868, 352868]","[352868, 352868]"
"7928","comuna","Puerto Octay","234","Hombre",NA,2012,154000,154000,"[154000, 154000]","[154000, 154000]"
"7929","comuna","Puerto Octay","234","Hombre",NA,2014,199962.497656104,199962.497656104,"[199962, 199962]","[199962, 199962]"
"7930","comuna","Punta Arenas","238","Hombre",NA,2010,198000,198000,"[180000, 216000]","[180000, 216000]"
"7931","comuna","Punta Arenas","238","Hombre",NA,2012,331700.951439715,331700.951439715,"[308000, 382136]","[308000, 382136]"
"7932","comuna","Punta Arenas","238","Hombre",NA,2013,400000,400000,"[400000, 400000]","[400000, 400000]"
"7933","comuna","Purranque","241","Hombre",NA,2010,39972.6428920371,39972.6428920371,"[39973, 39973]","[39973, 39973]"
"7934","comuna","Purranque","241","Hombre",NA,2014,59988.7492968311,59988.7492968311,"[59989, 59989]","[59989, 59989]"
"7935","comuna","Putaendo","242","Hombre",NA,2010,114811.729404685,114811.729404685,"[35000, 160000]","[35000, 160000]"
"7936","comuna","Puyehue","244","Hombre",NA,2010,189870.053737176,189870.053737176,"[189870, 189870]","[189870, 189870]"
"7937","comuna","Puyehue","244","Hombre",NA,2012,70393.4758569847,70393.4758569847,"[70393, 70393]","[70393, 70393]"
"7938","comuna","Quellón","246","Hombre",NA,2010,63956.2286272594,63956.2286272594,"[63956, 63956]","[63956, 63956]"
"7939","comuna","Quilicura","249","Hombre",NA,2010,240234.879624192,240234.879624192,"[240235, 240235]","[240235, 240235]"
"7940","comuna","Quilicura","249","Hombre",NA,2011,227711.367419793,227711.367419793,"[180870, 301450]","[180870, 301450]"
"7941","comuna","Quillota","252","Hombre",NA,2010,95183.9133757257,82286.2095104832,"[63586, 140797]","[61234, 171882]"
"7942","comuna","Quillota","252","Hombre",NA,2011,148640.130196466,166857.010691159,"[96850, 177430]","[95693, 185886]"
"7943","comuna","Quillota","252","Hombre",NA,2012,201124.216734242,201124.216734242,"[201124, 201124]","[201124, 201124]"
"7944","comuna","Quillota","252","Hombre",NA,2013,182014.647857999,182014.647857999,"[180000, 200219]","[180000, 200219]"
"7945","comuna","Quilpué","253","Hombre",NA,2011,77750.6815831531,77750.6815831531,"[77751, 77751]","[77751, 77751]"
"7946","comuna","Quinta de Tilcoco","255","Hombre",NA,2011,148132.511372252,148132.511372252,"[148133, 148133]","[148133, 148133]"
"7947","comuna","Quinta de Tilcoco","255","Hombre",NA,2014,282918.32480576,282918.32480576,"[282918, 282918]","[282918, 282918]"
"7948","comuna","Quinta de Tilcoco","255","Hombre",NA,2015,281140.89098153,281140.89098153,"[281141, 281141]","[281141, 281141]"
"7949","comuna","Rancagua","259","Hombre",NA,2010,59958.9643380557,59958.9643380557,"[59959, 59959]","[59959, 59959]"
"7950","comuna","Rancagua","259","Hombre",NA,2011,202351.132838206,202351.132838206,"[202351, 202351]","[202351, 202351]"
"7951","comuna","Rancagua","259","Hombre",NA,2012,100000,100000,"[100000, 100000]","[100000, 100000]"
"7952","comuna","Rancagua","259","Hombre",NA,2013,350474.469046545,350474.469046545,"[350474, 350474]","[350474, 350474]"
"7953","comuna","Rancagua","259","Hombre",NA,2015,372668.388666496,372668.388666496,"[295080, 500135]","[295080, 500135]"
"7954","comuna","Recoleta","262","Hombre",NA,2011,301449.962092494,301449.962092494,"[301450, 301450]","[301450, 301450]"
"7955","comuna","Renca","264","Hombre",NA,2015,351426.113726912,351426.113726912,"[351426, 351426]","[351426, 351426]"
"7956","comuna","Rengo","265","Hombre",NA,2011,84000,84000,"[84000, 84000]","[84000, 84000]"
"7957","comuna","Rengo","265","Hombre",NA,2013,220000,220000,"[220000, 220000]","[220000, 220000]"
"7958","comuna","Rengo","265","Hombre",NA,2014,250000,250000,"[250000, 250000]","[250000, 250000]"
"7959","comuna","Rengo","265","Hombre",NA,2015,60000,60000,"[60000, 60000]","[60000, 60000]"
"7960","comuna","Rinconada","268","Hombre",NA,2012,75338.2731958763,75338.2731958763,"[75338, 75338]","[75338, 75338]"
"7961","comuna","Río Bueno","269","Hombre",NA,2010,201701.630126949,201701.630126949,"[165161, 240235]","[165161, 240235]"
"7962","comuna","Río Bueno","269","Hombre",NA,2011,182483.655208672,215980.018047998,"[40193, 287500]","[40193, 287500]"
"7963","comuna","Río Bueno","269","Hombre",NA,2013,300000,300000,"[300000, 300000]","[300000, 300000]"
"7964","comuna","Río Bueno","269","Hombre",NA,2015,147500,147500,"[45000, 250000]","[45000, 250000]"
"7965","comuna","Río Negro","273","Hombre",NA,2010,99931.6072300928,99931.6072300928,"[99932, 99932]","[99932, 99932]"
"7966","comuna","Río Negro","273","Hombre",NA,2011,175651.945289358,144403.920639311,"[73231, 308141]","[46222, 356523]"
"7967","comuna","Río Negro","273","Hombre",NA,2012,276240.335051546,276240.335051546,"[276240, 276240]","[276240, 276240]"
"7968","comuna","Río Negro","273","Hombre",NA,2014,252605.647148,252605.647148,"[252606, 252606]","[252606, 252606]"
"7969","comuna","Río Negro","273","Hombre",NA,2015,192821.543612784,192821.543612784,"[50000, 332349]","[50000, 332349]"
"7970","comuna","Sagrada Familia","277","Hombre",NA,2013,229131.451177846,229131.451177846,"[229131, 229131]","[229131, 229131]"
"7971","comuna","San Antonio","279","Hombre",NA,2010,140000,140000,"[140000, 140000]","[140000, 140000]"
"7972","comuna","San Antonio","279","Hombre",NA,2011,249481.636990951,205521.677408164,"[168167, 345630]","[166484, 350000]"
"7973","comuna","San Bernardo","280","Hombre",NA,2010,198774.63126036,198774.63126036,"[166886, 250000]","[166886, 250000]"
"7974","comuna","San Bernardo","280","Hombre",NA,2011,350000,350000,"[350000, 350000]","[350000, 350000]"
"7975","comuna","San Bernardo","280","Hombre",NA,2014,340801.364411597,340801.364411597,"[300000, 363752]","[300000, 363752]"
"7976","comuna","San Bernardo","280","Hombre",NA,2015,500000,500000,"[500000, 500000]","[500000, 500000]"
"7977","comuna","San Clemente","282","Hombre",NA,2010,40000,40000,"[40000, 40000]","[40000, 40000]"
"7978","comuna","San Esteban","283","Hombre",NA,2010,172000,172000,"[172000, 172000]","[172000, 172000]"
"7979","comuna","San Esteban","283","Hombre",NA,2011,196001.441420864,201118.562436437,"[124534, 270442]","[93571, 292000]"
"7980","comuna","San Esteban","283","Hombre",NA,2012,96666.6666666667,100000,"[40000, 150000]","[40000, 150000]"
"7981","comuna","San Esteban","283","Hombre",NA,2013,290000,290000,"[290000, 290000]","[290000, 290000]"
"7982","comuna","San Felipe","285","Hombre",NA,2010,169883.732291158,169883.732291158,"[169884, 169884]","[169884, 169884]"
"7983","comuna","San Felipe","285","Hombre",NA,2012,205291.518805305,205291.518805305,"[200902, 210947]","[200902, 210947]"
"7984","comuna","San Felipe","285","Hombre",NA,2013,244720.809886464,237605.095481323,"[200271, 291267]","[200271, 300000]"
"7985","comuna","San Felipe","285","Hombre",NA,2014,210000,210000,"[210000, 210000]","[210000, 210000]"
"7986","comuna","San Fernando","286","Hombre",NA,2010,80078.293208064,80078.293208064,"[80078, 80078]","[80078, 80078]"
"7987","comuna","San Fernando","286","Hombre",NA,2011,120579.984836998,120579.984836998,"[120580, 120580]","[120580, 120580]"
"7988","comuna","San Fernando","286","Hombre",NA,2012,197942.685670699,205510.093154411,"[158063, 230000]","[156505, 230000]"
"7989","comuna","San Fernando","286","Hombre",NA,2015,180601.621763544,162031.152507005,"[48196, 341960]","[48196, 380961]"
"7990","comuna","San José de Maipo","291","Hombre",NA,2010,200195.73302016,200195.73302016,"[200196, 200196]","[200196, 200196]"
"7991","comuna","San Juan de la Costa","292","Hombre",NA,2013,30000,30000,"[30000, 30000]","[30000, 30000]"
"7992","comuna","San Miguel","293","Hombre",NA,2010,170000,170000,"[170000, 170000]","[170000, 170000]"
"7993","comuna","San Pablo","295","Hombre",NA,2011,193250,193250,"[193250, 193250]","[193250, 193250]"
"7994","comuna","San Pedro","296","Hombre",NA,2011,220293.597818934,220293.597818934,"[220294, 220294]","[220294, 220294]"
"7995","comuna","San Pedro de la Paz","298","Hombre",NA,2015,100000,100000,"[100000, 100000]","[100000, 100000]"
"7996","comuna","San Vicente","302","Hombre",NA,2012,193870.489690722,193870.489690722,"[193870, 193870]","[193870, 193870]"
"7997","comuna","Santa Cruz","304","Hombre",NA,2011,179725.234486826,179725.234486826,"[179425, 180000]","[179425, 180000]"
