"","sexo","oficio","comuna","1990","1992","1994","1996","1998","2000","2003","2006","2009","2011","2013","2015"
"197","Hombre","Trabajadores de Artes Mecánicas y Otros","Concepción",42280,69477,82970,1e+05,133030,135000,150000,181800,205400,246480,268700,3e+05
"198","Hombre","Trabajadores de Servicios y Vendedores","Concepción",60400,91845,85680,171720,130520,150000,150000,196950,232050,204578,250000,250000
"199","Hombre","Trabajadores No Calificados","Concepción",39864,52577,59946,74000,80822,1e+05,120000,136350,182325,199108,210000,250000
"200","Hombre","Empleados de Oficina","Conchalí",42280,85840,112455,150000,180720,2e+05,2e+05,202000,292825,273500,350000,373238
"201","Hombre","Fuerzas Armadas","Conchalí",79728,160950,155295,165000,220880,3e+05,273325,202000,309400,382900,NA,6e+05
"202","Hombre","Operadores y Montadores de Instalaciones y Máquinas","Conchalí",61004,96570,107100,120000,150600,179720,180000,237120,276250,328200,3e+05,350000
"203","Hombre","Profesionales, Científicos e Intelectuales","Conchalí",64518,117420,283815,282795,293250,340321,515000,252500,552500,574350,470000,8e+05
"204","Hombre","Técnicos y Profesionales de Nivel Medio","Conchalí",72480,160950,198135,248383,245980,292160,275000,353500,359125,715000,410000,5e+05
"205","Hombre","Trabajadores Agropecuarios y Pesqueros","Conchalí",48320,58710,61582,70000,272125,80000,210000,136350,324610,NA,220000,347960
"206","Hombre","Trabajadores de Artes Mecánicas y Otros","Conchalí",67044,78280,97368,122580,160640,171982,188800,252500,331500,240680,250000,3e+05
"207","Hombre","Trabajadores de Servicios y Vendedores","Conchalí",54900,75736,91035,132129,120480,150000,150000,154790,243100,308100,250000,3e+05
"208","Hombre","Trabajadores No Calificados","Conchalí",97848,58710,80325,103575,117300,120000,120000,154865,221000,218800,210000,260000
"209","Hombre","Empleados de Oficina","Constitución",104492,75110,80325,3e+05,251000,210000,250000,161600,315900,306320,515000,5e+05
"210","Hombre","Fuerzas Armadas","Constitución",120800,NA,342720,NA,NA,NA,NA,NA,442000,NA,NA,NA
"211","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Constitución",198000,205485,226950,354300,586500,273900,502488,741000,821600,1027000,928412,5e+05
"212","Hombre","Operadores y Montadores de Instalaciones y Máquinas","Constitución",60162,107300,160650,130000,100400,140235,180000,151500,276250,315072,4e+05,340000
"213","Hombre","Profesionales, Científicos e Intelectuales","Constitución",118800,96570,176715,325000,502000,109000,250000,252500,513500,614420,950000,7e+05
"214","Hombre","Técnicos y Profesionales de Nivel Medio","Constitución",66412,187775,187425,396450,175700,190000,3e+05,404000,821600,516368,1003333,4e+05
"215","Hombre","Trabajadores Agropecuarios y Pesqueros","Constitución",42280,58710,113475,80000,110604,110000,115964,151500,233740,218800,245000,3e+05
"216","Hombre","Trabajadores de Artes Mecánicas y Otros","Constitución",51108,97850,90780,115000,100400,180000,130000,158080,243100,245056,345000,365000
"217","Hombre","Trabajadores de Servicios y Vendedores","Constitución",55440,131442,107100,1e+05,118890,130000,150000,143925,254150,170350,80000,260000
"218","Hombre","Empleados de Oficina","Copiapó",41580,107300,160650,150000,180720,210000,155000,323200,198900,382900,380000,4e+05
"219","Hombre","Fuerzas Armadas","Copiapó",189600,NA,NA,NA,NA,280000,NA,NA,NA,568880,NA,960000
"220","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Copiapó",594000,195700,226950,1021500,430100,821700,395200,592800,729170,656400,6e+05,6e+05
"221","Hombre","Operadores y Montadores de Instalaciones y Máquinas","Copiapó",265760,107300,107100,180000,160640,210000,217360,328250,397800,437600,450000,5e+05
"222","Hombre","Profesionales, Científicos e Intelectuales","Copiapó",72480,195700,160650,3e+05,451800,450000,595000,555500,442000,765800,1200000,1e+06
"223","Hombre","Técnicos y Profesionales de Nivel Medio","Copiapó",49500,123090,155040,4e+05,313516,310000,266047,393900,497250,547000,6e+05,6e+05
"224","Hombre","Trabajadores Agropecuarios y Pesqueros","Copiapó",39864,176130,58905,140000,100400,111676,115000,151500,232050,225638,290000,3e+05
"225","Hombre","Trabajadores de Artes Mecánicas y Otros","Copiapó",59400,93936,96390,163440,150600,180000,164040,290366,349180,410800,435000,450000
"226","Hombre","Trabajadores de Servicios y Vendedores","Copiapó",60400,53650,77648,133790,120480,1e+05,119280,189375,221000,322730,3e+05,3e+05
"227","Hombre","Empleados de Oficina","Coquimbo",36240,107300,91035,120000,190760,195000,150000,175740,243100,306320,350000,390000
"228","Hombre","Fuerzas Armadas","Coquimbo",62316,53650,NA,NA,171684,NA,NA,NA,NA,NA,NA,6e+05
"229","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Coquimbo",306720,160950,544778,380000,552200,273900,316160,543400,1118162,924300,550000,5e+05
"230","Hombre","Profesionales, Científicos e Intelectuales","Coquimbo",59499,75110,141908,260000,301200,381366,450000,555500,851797,601700,7e+05,8e+05
"231","Hombre","Técnicos y Profesionales de Nivel Medio","Coquimbo",48320,128760,181560,2e+05,296180,350000,3e+05,303000,349180,344610,6e+05,580000
"232","Hombre","Trabajadores Agropecuarios y Pesqueros","Coquimbo",31408,75110,75650,108500,121400,110000,120000,158080,319800,205400,210000,2e+05
"233","Hombre","Trabajadores de Artes Mecánicas y Otros","Coquimbo",39600,73665,107100,122580,140560,164340,175000,197600,270725,273500,350000,350000
"234","Hombre","Trabajadores de Servicios y Vendedores","Coquimbo",39260,97210,90780,136398,143572,150000,180000,146450,243100,218800,3e+05,250000
"235","Hombre","Trabajadores No Calificados","Coquimbo",51480,46968,68544,90000,91364,1e+05,112500,131300,176800,218800,250000,250000
"236","Hombre","Empleados de Oficina","Coronel",31408,85840,133875,90000,102910,160000,250000,138875,419900,218800,3e+05,439000
"237","Hombre","Fuerzas Armadas","Coronel",84560,128760,NA,NA,281120,NA,3e+05,181800,NA,NA,NA,5e+05
"238","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Coronel",792000,194213,179290,612900,273700,292160,3e+05,592800,410800,1232400,470000,250000
"239","Hombre","Profesionales, Científicos e Intelectuales","Coronel",60400,89059,128520,3e+05,225900,213016,450000,388850,419900,547000,576000,8e+05
"240","Hombre","Técnicos y Profesionales de Nivel Medio","Coronel",51480,587100,149940,126963,256020,255000,2e+05,529240,276250,339140,4e+05,450000
"241","Hombre","Trabajadores Agropecuarios y Pesqueros","Coronel",44092,42076,60520,81720,105420,1e+05,158080,136350,174038,218148,195000,285000
"242","Hombre","Trabajadores de Artes Mecánicas y Otros","Coronel",42280,64380,96390,97000,150600,140000,140000,202000,216226,273500,292074,3e+05
"243","Hombre","Trabajadores de Servicios y Vendedores","Coronel",48320,58710,162648,108394,100400,150000,197600,177760,221000,319448,210000,290000
"244","Hombre","Empleados de Oficina","Coyhaique",41978,85840,137088,140000,158130,260000,2e+05,254015,718900,328200,307500,390000
"245","Hombre","Fuerzas Armadas","Coyhaique",161872,155585,267750,217000,481920,380000,450000,575661,884000,875200,860000,1e+06
"246","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Coyhaique",221480,254075,453900,6e+05,488750,550000,988000,395200,536900,821600,5e+05,1e+06
"247","Hombre","Operadores y Montadores de Instalaciones y Máquinas","Coyhaique",114760,84996,120488,163440,155620,110000,2e+05,252500,359450,328200,350000,310000
"248","Hombre","Profesionales, Científicos e Intelectuales","Coyhaique",68856,150220,219555,227150,527100,740000,728228,651450,1027000,1094000,1e+06,1200000
"249","Hombre","Técnicos y Profesionales de Nivel Medio","Coyhaique",59400,158268,224910,140000,301200,295000,306000,287850,508300,470420,675000,6e+05
"250","Hombre","Trabajadores Agropecuarios y Pesqueros","Coyhaique",33824,115789,90780,163440,120480,114301,140000,197600,258514,328200,210000,250000
"251","Hombre","Trabajadores de Artes Mecánicas y Otros","Coyhaique",51480,84151,107100,150000,153110,120000,175000,210455,297830,325465,250000,355000
"252","Hombre","Trabajadores de Servicios y Vendedores","Coyhaique",59400,75110,128520,115000,185740,261950,214000,181800,252497,311790,3e+05,325000
"253","Hombre","Empleados de Oficina","Curacautín",32616,85840,85680,90000,126372,120000,170000,136350,NA,NA,296832,234960
"254","Hombre","Fuerzas Armadas","Curacautín",89392,NA,64260,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Curacautín",792000,97850,235620,286020,NA,164340,227240,247000,405990,410800,680000,NA
"256","Hombre","Profesionales, Científicos e Intelectuales","Curacautín",99000,53650,139230,NA,301200,180000,6e+05,434300,795600,601700,645000,640000
"257","Hombre","Técnicos y Profesionales de Nivel Medio","Curacautín",57720,75110,61582,NA,389169,75000,3e+05,545400,215475,NA,450000,515000
"258","Hombre","Trabajadores Agropecuarios y Pesqueros","Curacautín",33824,97850,95158,105000,80320,91300,98800,98800,102700,205143,180000,2e+05
"259","Hombre","Trabajadores de Artes Mecánicas y Otros","Curacautín",31408,58710,121040,85000,100400,85000,130000,158080,205400,349180,2e+05,2e+05
"260","Hombre","Trabajadores de Servicios y Vendedores","Curacautín",37206,76183,NA,1e+05,129246,165151,150000,157315,168942,328200,450000,250844
"261","Hombre","Empleados de Oficina","Curacaví",45300,53650,108706,NA,130520,160000,115000,199475,198900,306320,305000,342500
"262","Hombre","Fuerzas Armadas","Curacaví",84560,96570,149940,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Curacaví",198000,NA,302600,913526,312800,427102,296400,434720,NA,410800,2e+05,5e+05
"264","Hombre","Operadores y Montadores de Instalaciones y Máquinas","Curacaví",80936,62770,101150,331020,160640,180000,180000,222200,303238,218800,250000,3e+05
"265","Hombre","Profesionales, Científicos e Intelectuales","Curacaví",59400,76076,621180,295058,627809,573900,840730,404000,397800,656400,1625000,1200000
"266","Hombre","Técnicos y Profesionales de Nivel Medio","Curacaví",118800,91205,85680,240000,200800,3e+05,3e+05,333300,314746,499550,5e+05,250000
"267","Hombre","Trabajadores Agropecuarios y Pesqueros","Curacaví",36240,64380,90780,1e+05,117300,138040,155000,209460,182325,202390,180000,205000
"268","Hombre","Trabajadores de Artes Mecánicas y Otros","Curacaví",41602,84151,85680,408600,150600,146080,198800,202000,237184,240680,3e+05,4e+05
"269","Hombre","Trabajadores de Servicios y Vendedores","Curacaví",60400,85840,74970,120000,140560,120000,197600,189700,224863,312375,271541,4e+05
"270","Hombre","Empleados de Oficina","Curanilahue",38656,75110,69615,82402,155620,125000,160000,272700,185640,185980,3e+05,320000
"271","Hombre","Fuerzas Armadas","Curanilahue",60400,NA,NA,60000,NA,192697,NA,NA,NA,NA,NA,409402
"272","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Curanilahue",297000,195700,90780,817200,372428,182600,296400,988000,NA,215670,1200000,2e+05
"273","Hombre","Profesionales, Científicos e Intelectuales","Curanilahue",42570,85840,270963,195000,381520,450000,217500,434300,968888,251620,925000,725000
"274","Hombre","Técnicos y Profesionales de Nivel Medio","Curanilahue",68112,144855,107100,180000,185740,NA,2e+05,NA,353600,311790,330000,4e+05
"275","Hombre","Trabajadores Agropecuarios y Pesqueros","Curanilahue",36240,63160,66938,60500,109704,120000,150000,151500,198900,210595,210000,350000
"276","Hombre","Trabajadores de Artes Mecánicas y Otros","Curanilahue",40474,55260,72292,90000,81324,108000,119280,136350,170170,284440,210000,3e+05
"277","Hombre","Trabajadores de Servicios y Vendedores","Curanilahue",45904,58710,62118,122790,115460,127820,148000,144910,165750,344610,530000,184500
"278","Hombre","Empleados de Oficina","Curicó",35987,77256,128520,90000,135540,140417,180000,192910,276250,240680,259091,3e+05
"279","Hombre","Fuerzas Armadas","Curicó",60400,85840,85680,135000,245172,NA,NA,NA,154700,NA,NA,NA
"280","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Curicó",990000,469680,453900,510750,391000,1300000,589097,691600,523445,575120,530000,575000
"281","Hombre","Operadores y Montadores de Instalaciones y Máquinas","Curicó",72480,107300,74970,82000,133030,150000,120000,212100,270725,273500,257000,3e+05
"282","Hombre","Profesionales, Científicos e Intelectuales","Curicó",99056,148025,149940,225000,977500,665200,4e+05,742350,884000,711100,650000,626049
"283","Hombre","Técnicos y Profesionales de Nivel Medio","Curicó",62816,104618,101745,306450,301200,3e+05,210000,296400,573300,410800,4e+05,5e+05
"284","Hombre","Trabajadores Agropecuarios y Pesqueros","Curicó",41314,53650,75650,1e+05,117300,174000,120000,139228,215475,199108,210000,241000
"285","Hombre","Trabajadores de Artes Mecánicas y Otros","Curicó",42280,64380,68544,1e+05,120681,150000,180000,197600,183136,217457,250000,275058
"286","Hombre","Trabajadores de Servicios y Vendedores","Curicó",48320,64380,66938,150000,120480,125000,120000,156550,254150,229740,220000,320000
"287","Hombre","Empleados de Oficina","Diego de Almagro",35998,236060,139230,250000,140560,350000,2e+05,384810,248625,568880,5e+05,245000
"288","Hombre","Fuerzas Armadas","Diego de Almagro",302000,NA,NA,2e+05,200800,294500,NA,NA,NA,350080,NA,NA
"289","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Diego de Almagro",637650,326960,88510,612900,207925,450000,247000,177840,182325,821600,350000,4e+05
"290","Hombre","Operadores y Montadores de Instalaciones y Máquinas","Diego de Almagro",181200,171680,149940,225000,220880,225000,288200,318655,492960,415720,5e+05,450000
"291","Hombre","Profesionales, Científicos e Intelectuales","Diego de Almagro",140128,293550,642600,425000,526025,515000,8e+05,641190,911389,705630,950000,807500
"292","Hombre","Trabajadores Agropecuarios y Pesqueros","Diego de Almagro",144960,NA,NA,30645,NA,54780,115000,NA,513500,NA,NA,5e+05
"293","Hombre","Trabajadores de Artes Mecánicas y Otros","Diego de Almagro",66440,139490,192780,191935,234600,172616,197600,287850,331500,437600,4e+05,4e+05
"294","Hombre","Trabajadores de Servicios y Vendedores","Diego de Almagro",81540,53650,96390,150000,321280,99855,242060,242400,209398,262560,6e+05,850000
"295","Hombre","Empleados de Oficina","Doñihue",37599,NA,96390,111596,200800,250000,440000,202000,707200,382900,240000,4e+05
"296","Hombre","Profesionales, Científicos e Intelectuales","Doñihue",108720,144855,149940,150000,NA,NA,1100000,565600,1016600,NA,491767,450000
"297","Hombre","Técnicos y Profesionales de Nivel Medio","Doñihue",32970,107300,119085,150000,376500,490000,220000,241828,427830,410250,525000,4e+05
"298","Hombre","Trabajadores Agropecuarios y Pesqueros","Doñihue",36240,48285,85680,116000,163150,NA,230000,177840,221000,273500,220894,270000
"299","Hombre","Trabajadores de Artes Mecánicas y Otros","Doñihue",75500,64380,107100,136290,161523,148040,210000,232300,309400,306320,3e+05,354064
"300","Hombre","Trabajadores de Servicios y Vendedores","Doñihue",60400,88065,77648,85000,234600,1e+05,177060,227240,287300,171758,296472,4e+05
"301","Hombre","Empleados de Oficina","El Monte",38656,107300,125307,NA,102408,140000,2e+05,199800,248625,448540,NA,4e+05
"302","Hombre","Fuerzas Armadas","El Monte",365379,NA,192780,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos","El Monte",593986,1630181,181560,NA,391000,346940,395200,395200,645320,410800,2e+05,547500
"304","Hombre","Operadores y Montadores de Instalaciones y Máquinas","El Monte",31408,75110,107100,NA,122990,130000,150000,181800,276250,300850,230000,391119
"305","Hombre","Profesionales, Científicos e Intelectuales","El Monte",65232,101935,149940,NA,502000,197500,107500,393900,552500,601700,850000,1500000
"306","Hombre","Técnicos y Profesionales de Nivel Medio","El Monte",39600,128760,136170,NA,200800,190000,348200,454500,331500,787000,255000,350000
"307","Hombre","Trabajadores Agropecuarios y Pesqueros","El Monte",36240,80475,96926,NA,166320,150000,158080,151500,232050,199108,210000,244000
"308","Hombre","Trabajadores de Artes Mecánicas y Otros","El Monte",45300,75110,107100,NA,133864,160000,150000,181800,221000,300850,335000,270500
"309","Hombre","Trabajadores de Servicios y Vendedores","El Monte",48320,59015,55692,NA,118890,150000,175000,151500,268088,295380,280000,331000
"310","Hombre","Empleados de Oficina","Estación Central",38656,75110,171360,150000,165660,180000,293935,202000,233654,218800,250000,350000
"311","Hombre","Fuerzas Armadas","Estación Central",114760,96570,128520,90000,150600,210000,250000,361075,497250,196920,760000,NA
"312","Hombre","Operadores y Montadores de Instalaciones y Máquinas","Estación Central",72480,85840,124780,130000,200800,181300,198800,181800,276250,218800,350000,4e+05
"313","Hombre","Profesionales, Científicos e Intelectuales","Estación Central",60400,268250,248472,345000,602400,4e+05,4e+05,599400,884000,513500,6e+05,750000
"314","Hombre","Técnicos y Profesionales de Nivel Medio","Estación Central",35148,99252,176715,250000,190760,252500,250000,242400,410800,437600,320000,350000
"315","Hombre","Trabajadores Agropecuarios y Pesqueros","Estación Central",39600,62234,NA,83216,234600,102280,115000,171365,243100,NA,235000,248000
"316","Hombre","Trabajadores de Artes Mecánicas y Otros","Estación Central",59192,94424,106505,160000,150600,175247,230000,222200,325975,239450,3e+05,3e+05
