"","sex","geography_name","geography_id","year","weighted_median"
"496","Hombre","General Lagos",99,2014,87783.6564328159
"497","Hombre","General Lagos",99,2015,110293.982063574
"498","Hombre","Gorbea",100,2010,97619.843815396
"499","Hombre","Gorbea",100,2011,173595.89413424
"500","Hombre","Gorbea",100,2012,200219.689276298
"501","Hombre","Gorbea",100,2013,248724.988913772
"502","Hombre","Gorbea",100,2014,166294.323177055
"503","Hombre","Gorbea",100,2015,455218.498409845
"504","Hombre","Graneros",101,2010,249829.018075232
"505","Hombre","Graneros",101,2011,249977.044023009
"506","Hombre","Graneros",101,2012,295128.240364287
"507","Hombre","Graneros",101,2013,283543.699148763
"508","Hombre","Graneros",101,2014,326464.492953928
"509","Hombre","Graneros",101,2015,368430.197105309
"510","Hombre","Hijuelas",103,2010,168521.461863179
"511","Hombre","Hijuelas",103,2011,199360.722008085
"512","Hombre","Hijuelas",103,2012,249083.874703663
"513","Hombre","Hijuelas",103,2013,249497.171806908
"514","Hombre","Hijuelas",103,2014,279975.979228369
"515","Hombre","Hijuelas",103,2015,200054.122316436
"516","Hombre","Hualañé",105,2010,163827.502335313
"517","Hombre","Hualañé",105,2011,182879.643669446
"518","Hombre","Hualañé",105,2012,203799.158829462
"519","Hombre","Hualañé",105,2013,275971.442922265
"520","Hombre","Hualañé",105,2014,267498.570101821
"521","Hombre","Hualañé",105,2015,290130.472442276
"522","Hombre","Hualpén",106,2010,264066.175596685
"523","Hombre","Hualpén",106,2011,255276.327369223
"524","Hombre","Hualpén",106,2012,339219.561258379
"525","Hombre","Hualpén",106,2013,307245.008359179
"526","Hombre","Hualpén",106,2014,314619.608543724
"527","Hombre","Hualpén",106,2015,300036.353461606
"528","Hombre","Hualqui",107,2010,264134.417514147
"529","Hombre","Hualqui",107,2011,247393.080222249
"530","Hombre","Hualqui",107,2012,210763.401355242
"531","Hombre","Hualqui",107,2013,232806.676266427
"532","Hombre","Hualqui",107,2014,300686.006666408
"533","Hombre","Hualqui",107,2015,350774.241252202
"534","Hombre","Huara",108,2010,120117.439812096
"535","Hombre","Huara",108,2011,150724.981046247
"536","Hombre","Huara",108,2012,100451.030927835
"537","Hombre","Huara",108,2013,229131.451177846
"538","Hombre","Huara",108,2014,265235.9295054
"539","Hombre","Huara",108,2015,502037.30532416
"540","Hombre","Huasco",109,2010,300146.681888513
"541","Hombre","Huasco",109,2011,282500.807639579
"542","Hombre","Huasco",109,2012,320696.737970524
"543","Hombre","Huasco",109,2013,300000
"544","Hombre","Huasco",109,2014,316488.403871139
"545","Hombre","Huasco",109,2015,420800.824339969
"546","Hombre","Huechuraba",110,2010,264927.32746178
"547","Hombre","Huechuraba",110,2011,282585.196108005
