"","sex","work_day","geography_name","geography_id","year","weighted_median"
"1773","Hombre","Parcial","Aysén",13,2015,212354.529951621
"1774","Hombre","Parcial","Buin",14,2010,51316.648376847
"1775","Hombre","Parcial","Buin",14,2011,186897.108308483
"1776","Hombre","Parcial","Buin",14,2012,40000
"1777","Hombre","Parcial","Buin",14,2013,224895.559672197
"1778","Hombre","Parcial","Buin",14,2014,1000000
"1779","Hombre","Parcial","Buin",14,2015,132985.78191708
"1780","Hombre","Parcial","Bulnes",15,2010,20000
"1781","Hombre","Parcial","Bulnes",15,2011,113978.148543632
"1782","Hombre","Parcial","Bulnes",15,2012,39816.0003010572
"1783","Hombre","Parcial","Bulnes",15,2013,102912.711306197
"1784","Hombre","Parcial","Bulnes",15,2014,72316.3683923302
"1785","Hombre","Parcial","Bulnes",15,2015,59877.6651337088
"1786","Hombre","Parcial","Cabildo",16,2010,96903.0418009003
"1787","Hombre","Parcial","Cabildo",16,2011,400000
"1788","Hombre","Parcial","Cabildo",16,2013,118698.311564548
"1789","Hombre","Parcial","Cabildo",16,2014,200445.456475898
"1790","Hombre","Parcial","Cabildo",16,2015,562152.083709185
"1791","Hombre","Parcial","Cabrero",18,2011,110531.652767248
"1792","Hombre","Parcial","Cabrero",18,2013,179320.266139184
"1793","Hombre","Parcial","Cabrero",18,2014,639879.992499532
"1794","Hombre","Parcial","Cabrero",18,2015,130035.179505683
"1795","Hombre","Parcial","Calama",19,2010,73531.7646125716
"1796","Hombre","Parcial","Calama",19,2011,166370.929973289
"1797","Hombre","Parcial","Calama",19,2012,246074.940871952
"1798","Hombre","Parcial","Calama",19,2013,391937.103601232
"1799","Hombre","Parcial","Calama",19,2014,301458.152773937
"1800","Hombre","Parcial","Calama",19,2015,300081.183474654
"1801","Hombre","Parcial","Calbuco",20,2010,175171.26639264
"1802","Hombre","Parcial","Calbuco",20,2011,112778.813580543
"1803","Hombre","Parcial","Calbuco",20,2012,148569.224151472
"1804","Hombre","Parcial","Calbuco",20,2013,128434.6476713
"1805","Hombre","Parcial","Calbuco",20,2014,134032.237075269
"1806","Hombre","Parcial","Calbuco",20,2015,171813.11752711
"1807","Hombre","Parcial","Caldera",21,2010,90000
"1808","Hombre","Parcial","Caldera",21,2011,139617.133351432
"1809","Hombre","Parcial","Caldera",21,2012,118567.88639128
"1810","Hombre","Parcial","Caldera",21,2013,176378.518616974
"1811","Hombre","Parcial","Caldera",21,2014,680358.33492306
"1812","Hombre","Parcial","Caldera",21,2015,120032.473389862
"1813","Hombre","Parcial","Calera",22,2010,50048.93325504
"1814","Hombre","Parcial","Calera",22,2011,98127.1972346344
"1815","Hombre","Parcial","Calera",22,2012,135235.886580642
"1816","Hombre","Parcial","Calera",22,2013,112213.584072945
"1817","Hombre","Parcial","Calera",22,2014,142873.292339893
"1818","Hombre","Parcial","Calera",22,2015,100342.763738892
"1819","Hombre","Parcial","Calera de Tango",23,2010,600587.19906048
"1820","Hombre","Parcial","Calera de Tango",23,2011,803866.565579984
"1821","Hombre","Parcial","Calera de Tango",23,2012,60337.2650202726
"1822","Hombre","Parcial","Calera de Tango",23,2014,161667.61417472
"1823","Hombre","Parcial","Calera de Tango",23,2015,370503.53132923
"1824","Hombre","Parcial","Calle Larga",24,2010,138114.021807314
"1825","Hombre","Parcial","Calle Larga",24,2011,149229.484419091
"1826","Hombre","Parcial","Calle Larga",24,2012,201124.216734242
"1827","Hombre","Parcial","Calle Larga",24,2013,179395.225483688
"1828","Hombre","Parcial","Calle Larga",24,2014,36664.060029703
"1829","Hombre","Parcial","Calle Larga",24,2015,153762.968741379
"1830","Hombre","Parcial","Camarones",25,2010,53307.0745875506
"1831","Hombre","Parcial","Camarones",25,2011,83854.3043261366
"1832","Hombre","Parcial","Camarones",25,2012,97152.8669942277
"1833","Hombre","Parcial","Camarones",25,2013,120162.675101672
"1834","Hombre","Parcial","Camiña",26,2011,76872
"1835","Hombre","Parcial","Camiña",26,2012,70393.4758569847
"1836","Hombre","Parcial","Camiña",26,2013,250338.906461818
"1837","Hombre","Parcial","Camiña",26,2014,142500
"1838","Hombre","Parcial","Camiña",26,2015,112006.756473615
"1839","Hombre","Parcial","Canela",27,2010,168373.048645356
"1840","Hombre","Parcial","Canela",27,2011,37762.0219617645
"1841","Hombre","Parcial","Canela",27,2012,28681.7562017203
"1842","Hombre","Parcial","Canela",27,2013,77857.6508265698
"1843","Hombre","Parcial","Canela",27,2014,107429.737800129
"1844","Hombre","Parcial","Canela",27,2015,61646.2182727062
"1845","Hombre","Parcial","Cañete",28,2010,59053.4174461384
"1846","Hombre","Parcial","Cañete",28,2011,68540.5862332201
"1847","Hombre","Parcial","Cañete",28,2012,45628.6273864005
"1848","Hombre","Parcial","Cañete",28,2013,94515.6831148319
"1849","Hombre","Parcial","Cañete",28,2014,59590.5662967341
"1850","Hombre","Parcial","Cañete",28,2015,114440.21560237
"1851","Hombre","Parcial","Carahue",29,2010,44016.1427258746
"1852","Hombre","Parcial","Carahue",29,2011,60251.9834730381
"1853","Hombre","Parcial","Carahue",29,2012,49033.1161510782
"1854","Hombre","Parcial","Carahue",29,2013,75259.1911876508
"1855","Hombre","Parcial","Carahue",29,2014,78043.0324441241
"1856","Hombre","Parcial","Carahue",29,2015,88891.3003011449
"1857","Hombre","Parcial","Cartagena",30,2010,24195.9856682168
"1858","Hombre","Parcial","Cartagena",30,2012,226014.819587628
"1859","Hombre","Parcial","Cartagena",30,2013,229131.451177845
"1860","Hombre","Parcial","Cartagena",30,2014,149971.873242078
"1861","Hombre","Parcial","Casablanca",31,2010,290800.97703957
"1862","Hombre","Parcial","Casablanca",31,2011,139552.505405659
"1863","Hombre","Parcial","Casablanca",31,2012,120541.237113402
"1864","Hombre","Parcial","Casablanca",31,2015,401629.844259328
"1865","Hombre","Parcial","Castro",32,2010,86293.0494087804
"1866","Hombre","Parcial","Castro",32,2011,113276.326368959
"1867","Hombre","Parcial","Castro",32,2012,149305.11326686
"1868","Hombre","Parcial","Castro",32,2013,119767.435196629
"1869","Hombre","Parcial","Castro",32,2014,151563.3882888
"1870","Hombre","Parcial","Castro",32,2015,200775.69469731
"1871","Hombre","Parcial","Catemu",33,2010,150146.79976512
"1872","Hombre","Parcial","Catemu",33,2011,119897.714293969
"1873","Hombre","Parcial","Catemu",33,2012,9981.69566784967
"1874","Hombre","Parcial","Catemu",33,2013,102523.070330095
"1875","Hombre","Parcial","Catemu",33,2014,285275.915424439
"1876","Hombre","Parcial","Catemu",33,2015,281246.906385932
"1877","Hombre","Parcial","Cauquenes",34,2010,87807.8496945333
"1878","Hombre","Parcial","Cauquenes",34,2011,67366.8463073326
"1879","Hombre","Parcial","Cauquenes",34,2012,138553.471187083
"1880","Hombre","Parcial","Cauquenes",34,2013,36180.9530990009
"1881","Hombre","Parcial","Cauquenes",34,2014,218929.164009466
"1882","Hombre","Parcial","Cauquenes",34,2015,59235.1063346164
"1883","Hombre","Parcial","Cerrillos",35,2010,89938.4465070835
"1884","Hombre","Parcial","Cerrillos",35,2011,1219185.88770649
"1885","Hombre","Parcial","Cerrillos",35,2012,233649.514300254
"1886","Hombre","Parcial","Cerrillos",35,2013,80096.1538182302
"1887","Hombre","Parcial","Cerrillos",35,2014,123909.090909091
"1888","Hombre","Parcial","Cerrillos",35,2015,216552.946783792
"1889","Hombre","Parcial","Cerro Navia",36,2010,92067.2820271289
"1890","Hombre","Parcial","Cerro Navia",36,2011,82458.8212363766
"1891","Hombre","Parcial","Cerro Navia",36,2012,120541.237113402
"1892","Hombre","Parcial","Cerro Navia",36,2013,138266.809398318
"1893","Hombre","Parcial","Cerro Navia",36,2014,202084.5177184
"1894","Hombre","Parcial","Cerro Navia",36,2015,182796.557445661
"1895","Hombre","Parcial","Chañaral",39,2012,266195.231958763
"1896","Hombre","Parcial","Chañaral",39,2014,179966.247890493
"1897","Hombre","Parcial","Chañaral",39,2015,150611.191597248
"1898","Hombre","Parcial","Chanco",38,2010,30891.988133732
"1899","Hombre","Parcial","Chanco",38,2011,221464.860782007
"1900","Hombre","Parcial","Chanco",38,2012,156899.414085991
"1901","Hombre","Parcial","Chanco",38,2013,100643.391456036
"1902","Hombre","Parcial","Chanco",38,2014,124117.016479628
"1903","Hombre","Parcial","Chanco",38,2015,71667.1186501698
"1904","Hombre","Parcial","Chépica",40,2010,61100
"1905","Hombre","Parcial","Chépica",40,2011,284265.781472138
"1906","Hombre","Parcial","Chépica",40,2012,76427.202359012
"1907","Hombre","Parcial","Chépica",40,2013,80108.4500677816
"1908","Hombre","Parcial","Chépica",40,2014,40000
"1909","Hombre","Parcial","Chépica",40,2015,50800
"1910","Hombre","Parcial","Chiguayante",41,2010,86216.2747336055
"1911","Hombre","Parcial","Chiguayante",41,2011,99692.9730019006
"1912","Hombre","Parcial","Chiguayante",41,2012,84946.2791655387
"1913","Hombre","Parcial","Chiguayante",41,2013,156974.646648339
"1914","Hombre","Parcial","Chiguayante",41,2014,202084.5177184
"1915","Hombre","Parcial","Chiguayante",41,2015,96395.8112955326
"1916","Hombre","Parcial","Chile Chico",42,2010,88442.8252834803
"1917","Hombre","Parcial","Chile Chico",42,2011,301449.962092494
"1918","Hombre","Parcial","Chile Chico",42,2012,417332.749723552
"1919","Hombre","Parcial","Chile Chico",42,2013,375508.359692726
"1920","Hombre","Parcial","Chile Chico",42,2014,612728.917311933
"1921","Hombre","Parcial","Chile Chico",42,2015,251018.65266208
"1922","Hombre","Parcial","Chillán",43,2010,99931.6072300928
"1923","Hombre","Parcial","Chillán",43,2011,191342.397484575
"1924","Hombre","Parcial","Chillán",43,2012,181057.035923655
"1925","Hombre","Parcial","Chillán",43,2013,170330.673246745
"1926","Hombre","Parcial","Chillán",43,2014,199962.497656104
"1927","Hombre","Parcial","Chillán",43,2015,119139.321719005
"1928","Hombre","Parcial","Chillán Viejo",44,2010,59958.9643380557
"1929","Hombre","Parcial","Chillán Viejo",44,2011,80829.3764767551
"1930","Hombre","Parcial","Chillán Viejo",44,2012,111443.122118279
"1931","Hombre","Parcial","Chillán Viejo",44,2013,166632.713091749
"1932","Hombre","Parcial","Chillán Viejo",44,2014,218865.150024163
"1933","Hombre","Parcial","Chillán Viejo",44,2015,100407.461064832
"1934","Hombre","Parcial","Chimbarongo",45,2010,267389.087979474
"1935","Hombre","Parcial","Chimbarongo",45,2011,40159.7734261068
"1936","Hombre","Parcial","Chimbarongo",45,2012,75234.5067707627
"1937","Hombre","Parcial","Chimbarongo",45,2013,99583.9635102416
"1938","Hombre","Parcial","Chimbarongo",45,2014,241298.816551776
"1939","Hombre","Parcial","Chimbarongo",45,2015,197140.355745521
"1940","Hombre","Parcial","Chonchi",47,2010,73465.2207369848
"1941","Hombre","Parcial","Chonchi",47,2011,86847.4430588198
"1942","Hombre","Parcial","Chonchi",47,2012,93928.9940828402
"1943","Hombre","Parcial","Chonchi",47,2013,118574.76635514
"1944","Hombre","Parcial","Chonchi",47,2014,159742.822966507
"1945","Hombre","Parcial","Chonchi",47,2015,180261.317389844
"1946","Hombre","Parcial","Cisnes",48,2010,146106.166186939
"1947","Hombre","Parcial","Cisnes",48,2011,208578.731154701
"1948","Hombre","Parcial","Cisnes",48,2012,247603.836409246
"1949","Hombre","Parcial","Cisnes",48,2013,199439.340720259
"1950","Hombre","Parcial","Cisnes",48,2014,187410.190272306
"1951","Hombre","Parcial","Cisnes",48,2015,224862.578032643
"1952","Hombre","Parcial","Cochrane",51,2010,1269131.41182218
"1953","Hombre","Parcial","Cochrane",51,2011,222320.86721309
"1954","Hombre","Parcial","Cochrane",51,2014,100000
"1955","Hombre","Parcial","Codegua",52,2010,250998.696862205
"1956","Hombre","Parcial","Codegua",52,2011,143916.47933368
"1957","Hombre","Parcial","Codegua",52,2012,268736.48607358
"1958","Hombre","Parcial","Codegua",52,2013,105142.340713963
"1959","Hombre","Parcial","Codegua",52,2014,169968.123007688
"1960","Hombre","Parcial","Codegua",52,2015,167305.062121237
"1961","Hombre","Parcial","Coelemu",53,2010,35268.4822272758
"1962","Hombre","Parcial","Coelemu",53,2012,35157.8608247423
"1963","Hombre","Parcial","Coelemu",53,2013,160216.900135563
"1964","Hombre","Parcial","Coelemu",53,2014,202084.5177184
"1965","Hombre","Parcial","Coelemu",53,2015,127481.615227159
"1966","Hombre","Parcial","Coihueco",55,2010,100304.089851692
"1967","Hombre","Parcial","Coihueco",55,2011,185000
"1968","Hombre","Parcial","Coihueco",55,2012,251405.270917803
"1969","Hombre","Parcial","Coihueco",55,2013,123869.182301694
"1970","Hombre","Parcial","Coihueco",55,2014,125063.580759995
"1971","Hombre","Parcial","Coihueco",55,2015,180048.710084792
"1972","Hombre","Parcial","Colbún",57,2011,34948.6884807266
"1973","Hombre","Parcial","Colbún",57,2012,70978.0215510542
"1974","Hombre","Parcial","Colbún",57,2013,80609.1278807052
"1975","Hombre","Parcial","Colbún",57,2014,180782.442028778
"1976","Hombre","Parcial","Colbún",57,2015,30000
"1977","Hombre","Parcial","Colina",59,2010,102707.470942514
"1978","Hombre","Parcial","Colina",59,2011,95810.0938080242
"1979","Hombre","Parcial","Colina",59,2012,150392.473535782
"1980","Hombre","Parcial","Colina",59,2013,111480.847258764
"1981","Hombre","Parcial","Colina",59,2014,120092.523537146
"1982","Hombre","Parcial","Colina",59,2015,100379.546553503
"1983","Hombre","Parcial","Collipulli",60,2010,31390.6578966442
"1984","Hombre","Parcial","Collipulli",60,2011,256188.003693177
"1985","Hombre","Parcial","Collipulli",60,2012,51061.7073786328
"1986","Hombre","Parcial","Collipulli",60,2013,83508.8939093187
"1987","Hombre","Parcial","Collipulli",60,2014,132688.819134674
"1988","Hombre","Parcial","Collipulli",60,2015,102022.139682418
"1989","Hombre","Parcial","Coltauco",61,2015,150000
"1990","Hombre","Parcial","Combarbalá",62,2010,160000
"1991","Hombre","Parcial","Combarbalá",62,2011,150000
"1992","Hombre","Parcial","Combarbalá",62,2012,32916.5412590382
"1993","Hombre","Parcial","Combarbalá",62,2013,110157.873278995
"1994","Hombre","Parcial","Combarbalá",62,2014,189227.843379871
"1995","Hombre","Parcial","Combarbalá",62,2015,153305.295307591
"1996","Hombre","Parcial","Concepción",64,2010,150007.801958183
"1997","Hombre","Parcial","Concepción",64,2011,104743.623305811
"1998","Hombre","Parcial","Concepción",64,2012,106405.078833542
"1999","Hombre","Parcial","Concepción",64,2013,120000
"2000","Hombre","Parcial","Concepción",64,2014,120000
"2001","Hombre","Parcial","Concepción",64,2015,180547.587812331
"2002","Hombre","Parcial","Conchalí",65,2010,105645.322380722
"2003","Hombre","Parcial","Conchalí",65,2011,398648.947452857
"2004","Hombre","Parcial","Conchalí",65,2012,61643.6238391172
"2005","Hombre","Parcial","Conchalí",65,2013,118502.550590296
"2006","Hombre","Parcial","Conchalí",65,2014,163522.25530298
"2007","Hombre","Parcial","Conchalí",65,2015,92247.2622273853
"2008","Hombre","Parcial","Concón",63,2010,276081.793026687
"2009","Hombre","Parcial","Concón",63,2011,152472.097327829
"2010","Hombre","Parcial","Concón",63,2012,321116.521456382
"2011","Hombre","Parcial","Concón",63,2013,102958.776386318
"2012","Hombre","Parcial","Concón",63,2014,222401.515588034
"2013","Hombre","Parcial","Concón",63,2015,204999.175426581
"2014","Hombre","Parcial","Constitución",66,2010,159797.58623175
"2015","Hombre","Parcial","Constitución",66,2011,99719.3536823609
"2016","Hombre","Parcial","Constitución",66,2012,50225.5154639175
"2017","Hombre","Parcial","Constitución",66,2013,197791.259931347
"2018","Hombre","Parcial","Constitución",66,2014,60625.35531552
"2019","Hombre","Parcial","Constitución",66,2015,147568.418011514
"2020","Hombre","Parcial","Copiapó",68,2010,139538.572741565
"2021","Hombre","Parcial","Copiapó",68,2011,120168.961985681
"2022","Hombre","Parcial","Copiapó",68,2012,107396.398600577
"2023","Hombre","Parcial","Copiapó",68,2013,199825.156979266
"2024","Hombre","Parcial","Copiapó",68,2014,120019.46014179
"2025","Hombre","Parcial","Copiapó",68,2015,145685.087105055
"2026","Hombre","Parcial","Coquimbo",69,2010,133244.475740404
"2027","Hombre","Parcial","Coquimbo",69,2011,66479.5538795599
"2028","Hombre","Parcial","Coquimbo",69,2012,139274.656996884
"2029","Hombre","Parcial","Coquimbo",69,2013,120993.929634702
"2030","Hombre","Parcial","Coquimbo",69,2014,138690.189250207
"2031","Hombre","Parcial","Coquimbo",69,2015,191156.886158255
"2032","Hombre","Parcial","Coronel",70,2010,113458.277783314
"2033","Hombre","Parcial","Coronel",70,2011,68726.8615073825
"2034","Hombre","Parcial","Coronel",70,2012,80449.6866936968
"2035","Hombre","Parcial","Coronel",70,2013,76407.2717268606
"2036","Hombre","Parcial","Coronel",70,2014,132600.464941581
"2037","Hombre","Parcial","Coronel",70,2015,95393.4648321304
"2038","Hombre","Parcial","Corral",71,2010,72000
"2039","Hombre","Parcial","Corral",71,2011,80240.0000000001
"2040","Hombre","Parcial","Corral",71,2012,200000
"2041","Hombre","Parcial","Corral",71,2013,81261.4908397586
"2042","Hombre","Parcial","Corral",71,2014,239051.332699959
"2043","Hombre","Parcial","Corral",71,2015,142878.811539228
"2044","Hombre","Parcial","Coyhaique",54,2010,277411.743566226
"2045","Hombre","Parcial","Coyhaique",54,2011,250428.228670393
"2046","Hombre","Parcial","Coyhaique",54,2012,280976.620903534
"2047","Hombre","Parcial","Coyhaique",54,2013,250338.906461818
"2048","Hombre","Parcial","Coyhaique",54,2014,300000
"2049","Hombre","Parcial","Coyhaique",54,2015,306460.68673335
"2050","Hombre","Parcial","Cunco",72,2011,50000
"2051","Hombre","Parcial","Cunco",72,2012,68334
"2052","Hombre","Parcial","Cunco",72,2014,19749.2209002738
"2053","Hombre","Parcial","Cunco",72,2015,120457.933018617
"2054","Hombre","Parcial","Curacautín",73,2010,64771.4502819206
"2055","Hombre","Parcial","Curacautín",73,2011,53244.697830027
"2056","Hombre","Parcial","Curacautín",73,2012,60270.618556701
"2057","Hombre","Parcial","Curacautín",73,2013,171490.696054662
"2058","Hombre","Parcial","Curacautín",73,2014,46114.9881910356
"2059","Hombre","Parcial","Curacautín",73,2015,51989.5480795433
"2060","Hombre","Parcial","Curaco de Vélez",75,2010,89938.4465070835
"2061","Hombre","Parcial","Curaco de Vélez",75,2011,150482
"2062","Hombre","Parcial","Curaco de Vélez",75,2012,98282.6782784281
"2063","Hombre","Parcial","Curaco de Vélez",75,2013,159904.625717878
"2064","Hombre","Parcial","Curaco de Vélez",75,2014,82532.090089767
"2065","Hombre","Parcial","Curaco de Vélez",75,2015,125001.127560208
"2066","Hombre","Parcial","Curanilahue",76,2010,127721.820069649
"2067","Hombre","Parcial","Curanilahue",76,2011,147018.061109636
"2068","Hombre","Parcial","Curanilahue",76,2012,150379.86300052
"2069","Hombre","Parcial","Curanilahue",76,2013,149670.779224742
"2070","Hombre","Parcial","Curanilahue",76,2014,148808.206202762
"2071","Hombre","Parcial","Curanilahue",76,2015,137527.551137011
"2072","Hombre","Parcial","Curarrehue",77,2010,15165.1929025599
"2073","Hombre","Parcial","Curarrehue",77,2013,72140
"2074","Hombre","Parcial","Curarrehue",77,2014,137775.564079905
"2075","Hombre","Parcial","Curarrehue",77,2015,175564.951380271
"2076","Hombre","Parcial","Curicó",79,2010,115594.739850607
"2077","Hombre","Parcial","Curicó",79,2011,157696.513733184
"2078","Hombre","Parcial","Curicó",79,2012,200552.660266194
"2079","Hombre","Parcial","Curicó",79,2013,174406.419294991
"2080","Hombre","Parcial","Curicó",79,2014,172691.653121693
"2081","Hombre","Parcial","Curicó",79,2015,251018.65266208
"2082","Hombre","Parcial","Dalcahue",80,2010,39959.2215013902
"2083","Hombre","Parcial","Dalcahue",80,2011,80000
"2084","Hombre","Parcial","Dalcahue",80,2012,50000
"2085","Hombre","Parcial","Dalcahue",80,2013,100127
"2086","Hombre","Parcial","Dalcahue",80,2014,105000
"2087","Hombre","Parcial","Dalcahue",80,2015,180000
"2088","Hombre","Parcial","Diego de Almagro",81,2010,20000
"2089","Hombre","Parcial","Diego de Almagro",81,2011,72000
"2090","Hombre","Parcial","Diego de Almagro",81,2012,187500
"2091","Hombre","Parcial","Diego de Almagro",81,2014,1205570.49177415
"2092","Hombre","Parcial","Diego de Almagro",81,2015,184879.456026141
"2093","Hombre","Parcial","Doñihue",82,2010,119917.928676111
"2094","Hombre","Parcial","Doñihue",82,2011,100483.320697498
"2095","Hombre","Parcial","Doñihue",82,2012,220580.921673424
"2096","Hombre","Parcial","Doñihue",82,2014,181876.06594656
"2097","Hombre","Parcial","El Bosque",83,2010,82121.5170148306
"2098","Hombre","Parcial","El Bosque",83,2011,30003.5380689194
"2099","Hombre","Parcial","El Bosque",83,2012,148683.626106426
"2100","Hombre","Parcial","El Bosque",83,2013,120069.456107356
"2101","Hombre","Parcial","El Bosque",83,2014,229371.608738738
"2102","Hombre","Parcial","El Bosque",83,2015,209274.142101899
"2103","Hombre","Parcial","El Monte",85,2010,86197.9999768995
"2104","Hombre","Parcial","El Monte",85,2011,119711.807919666
"2105","Hombre","Parcial","El Monte",85,2012,73567.1669520995
"2106","Hombre","Parcial","El Monte",85,2013,70412.1576695644
"2107","Hombre","Parcial","El Monte",85,2014,161667.61417472
"2108","Hombre","Parcial","El Monte",85,2015,250067.652895545
"2109","Hombre","Parcial","El Quisco",86,2010,85083.186533568
"2110","Hombre","Parcial","El Quisco",86,2011,251208.301743745
"2111","Hombre","Parcial","El Quisco",86,2012,452529.487652045
"2112","Hombre","Parcial","El Quisco",86,2013,150203.34387709
"2113","Hombre","Parcial","El Tabo",87,2010,230939.785023251
"2114","Hombre","Parcial","El Tabo",87,2013,230000
"2115","Hombre","Parcial","El Tabo",87,2014,140000
"2116","Hombre","Parcial","El Tabo",87,2015,20000
"2117","Hombre","Parcial","Empedrado",88,2010,224846.116267709
"2118","Hombre","Parcial","Estación Central",90,2010,91001.143779856
"2119","Hombre","Parcial","Estación Central",90,2011,49353.7702233251
"2120","Hombre","Parcial","Estación Central",90,2012,108572.196319444
"2121","Hombre","Parcial","Estación Central",90,2013,76422.3057985269
"2122","Hombre","Parcial","Estación Central",90,2014,228514.311212599
"2123","Hombre","Parcial","Estación Central",90,2015,111575.554736714
"2124","Hombre","Parcial","Florida",91,2010,72160.9771105511
"2125","Hombre","Parcial","Florida",91,2011,80268.7160035953
"2126","Hombre","Parcial","Florida",91,2012,74152.2442864584
"2127","Hombre","Parcial","Florida",91,2013,47408.5779632486
"2128","Hombre","Parcial","Florida",91,2014,115493.315535332
"2129","Hombre","Parcial","Florida",91,2015,115145.769623452
"2130","Hombre","Parcial","Freire",92,2010,65798.5886583266
"2131","Hombre","Parcial","Freire",92,2012,110972.717190583
"2132","Hombre","Parcial","Freire",92,2013,39549.7725941804
"2133","Hombre","Parcial","Freire",92,2014,100464.207647846
"2134","Hombre","Parcial","Freire",92,2015,230417.297207048
"2135","Hombre","Parcial","Freirina",93,2012,100000
"2136","Hombre","Parcial","Fresia",94,2010,66359.5231104772
"2137","Hombre","Parcial","Fresia",94,2011,119843.612847226
"2138","Hombre","Parcial","Fresia",94,2012,66175.9493843188
"2139","Hombre","Parcial","Fresia",94,2013,85029.5396151508
"2140","Hombre","Parcial","Fresia",94,2014,128828.88004548
"2141","Hombre","Parcial","Fresia",94,2015,76822.5937239225
"2142","Hombre","Parcial","Frutillar",95,2010,83140.5668090889
"2143","Hombre","Parcial","Frutillar",95,2011,750000
"2144","Hombre","Parcial","Frutillar",95,2012,75421.5812753408
"2145","Hombre","Parcial","Frutillar",95,2013,338620.783185072
"2146","Hombre","Parcial","Frutillar",95,2014,87274.1343638072
"2147","Hombre","Parcial","Frutillar",95,2015,190479.571451133
"2148","Hombre","Parcial","Futrono",97,2010,29979.4821690278
"2149","Hombre","Parcial","Futrono",97,2011,52830.5913321425
"2150","Hombre","Parcial","Futrono",97,2012,200902.06185567
"2151","Hombre","Parcial","Galvarino",98,2010,250000
"2152","Hombre","Parcial","Galvarino",98,2014,122227.076692294
"2153","Hombre","Parcial","Galvarino",98,2015,16702.33698552
"2154","Hombre","Parcial","General Lagos",99,2010,135132.119788608
"2155","Hombre","Parcial","General Lagos",99,2013,250000
"2156","Hombre","Parcial","General Lagos",99,2015,20000
"2157","Hombre","Parcial","Gorbea",100,2010,29979.4821690278
"2158","Hombre","Parcial","Gorbea",100,2011,29599.8860139993
"2159","Hombre","Parcial","Gorbea",100,2012,20046
"2160","Hombre","Parcial","Gorbea",100,2013,103006.638404539
"2161","Hombre","Parcial","Gorbea",100,2014,50209.456655108
"2162","Hombre","Parcial","Gorbea",100,2015,140531.365174904
"2163","Hombre","Parcial","Graneros",101,2010,67986.3709958833
"2164","Hombre","Parcial","Graneros",101,2012,130000
"2165","Hombre","Parcial","Graneros",101,2013,214176.999857675
"2166","Hombre","Parcial","Graneros",101,2014,180000
"2167","Hombre","Parcial","Graneros",101,2015,160651.937703731
"2168","Hombre","Parcial","Hijuelas",103,2010,162510.866618692
"2169","Hombre","Parcial","Hijuelas",103,2011,100217.113923232
"2170","Hombre","Parcial","Hijuelas",103,2012,76251.9310744999
"2171","Hombre","Parcial","Hijuelas",103,2013,112308.232094058
"2172","Hombre","Parcial","Hijuelas",103,2014,156367.192086775
"2173","Hombre","Parcial","Hijuelas",103,2015,200000
"2174","Hombre","Parcial","Hualañé",105,2010,80078.293208064
"2175","Hombre","Parcial","Hualañé",105,2011,98727.0431374802
"2176","Hombre","Parcial","Hualañé",105,2012,261461.481754515
"2177","Hombre","Parcial","Hualañé",105,2013,240325.350203345
"2178","Hombre","Parcial","Hualañé",105,2014,126471.058935001
"2179","Hombre","Parcial","Hualañé",105,2015,99805.016298443
"2180","Hombre","Parcial","Hualpén",106,2010,94623.7551210915
"2181","Hombre","Parcial","Hualpén",106,2011,46535.9784012208
"2182","Hombre","Parcial","Hualpén",106,2012,50213.7050635442
"2183","Hombre","Parcial","Hualpén",106,2013,208834.969924792
"2184","Hombre","Parcial","Hualpén",106,2014,24581.6396271199
"2185","Hombre","Parcial","Hualpén",106,2015,50013.530579109
"2186","Hombre","Parcial","Hualqui",107,2010,100000
"2187","Hombre","Parcial","Hualqui",107,2011,30140.8626625043
"2188","Hombre","Parcial","Hualqui",107,2012,137224.691016339
"2189","Hombre","Parcial","Hualqui",107,2013,58730.9024919586
"2190","Hombre","Parcial","Hualqui",107,2014,141170.827303812
"2191","Hombre","Parcial","Hualqui",107,2015,232030.743914681
"2192","Hombre","Parcial","Huara",108,2010,121492.819353146
"2193","Hombre","Parcial","Huara",108,2011,121699.097615585
"2194","Hombre","Parcial","Huara",108,2012,30135.3092783505
"2195","Hombre","Parcial","Huara",108,2013,59773.4220463945
"2196","Hombre","Parcial","Huara",108,2014,202084.5177184
"2197","Hombre","Parcial","Huara",108,2015,702852.227453824
"2198","Hombre","Parcial","Huasco",109,2010,300000
"2199","Hombre","Parcial","Huasco",109,2011,537939.747134638
"2200","Hombre","Parcial","Huasco",109,2012,216335.686638368
"2201","Hombre","Parcial","Huasco",109,2013,99439.9993853568
"2202","Hombre","Parcial","Huasco",109,2014,119280.367040914
"2203","Hombre","Parcial","Huasco",109,2015,127422.655954235
"2204","Hombre","Parcial","Huechuraba",110,2010,167893.832928175
"2205","Hombre","Parcial","Huechuraba",110,2011,49279.2327821473
"2206","Hombre","Parcial","Huechuraba",110,2012,1000002
"2207","Hombre","Parcial","Huechuraba",110,2013,54609.1918541611
"2208","Hombre","Parcial","Huechuraba",110,2015,200054.122316436
"2209","Hombre","Parcial","Illapel",111,2010,75701.1957109033
"2210","Hombre","Parcial","Illapel",111,2011,86320.3874216863
"2211","Hombre","Parcial","Illapel",111,2012,94143.0374481303
"2212","Hombre","Parcial","Illapel",111,2013,89824.487994899
"2213","Hombre","Parcial","Illapel",111,2014,150000
