"","geography_level","geography_name","geography_id","sex","isic","year","weighted_mean","weighted_median","ci_weighted_mean","ci_weighted_median"
"1337","region","Arica y Parinacota",15,"Hombre","Hogares privados con servicio doméstico",2015,149324.30784851,95376.3388438153,"[66255, 240000]","[37025, 239107]"
"1338","region","Atacama",3,"Hombre","Hogares privados con servicio doméstico",2010,130223.739288571,130223.739288571,"[24316, 240235]","[24316, 240235]"
"1339","region","Atacama",3,"Hombre","Hogares privados con servicio doméstico",2011,159562.389083517,153592.267950539,"[132329, 195028]","[132404, 214929]"
"1340","region","Atacama",3,"Hombre","Hogares privados con servicio doméstico",2012,184038.030393086,197063.367096671,"[140000, 222045]","[140000, 223248]"
"1341","region","Atacama",3,"Hombre","Hogares privados con servicio doméstico",2013,201307.130806088,213082.913182158,"[86906, 280380]","[60081, 280380]"
"1342","region","Atacama",3,"Hombre","Hogares privados con servicio doméstico",2015,276000.34977223,324042.273241581,"[125687, 350466]","[132665, 360000]"
"1343","region","Aysén",11,"Hombre","Hogares privados con servicio doméstico",2010,179563.506513396,172009.986510186,"[68766, 305319]","[20020, 350343]"
"1344","region","Aysén",11,"Hombre","Hogares privados con servicio doméstico",2011,187098.560075599,176999.787186609,"[129019, 251231]","[104137, 301450]"
"1345","region","Aysén",11,"Hombre","Hogares privados con servicio doméstico",2012,239124.37378819,248993.945505087,"[110243, 331855]","[94699, 331855]"
"1346","region","Aysén",11,"Hombre","Hogares privados con servicio doméstico",2013,81310.3639734801,81310.3639734801,"[69736, 110000]","[69736, 110000]"
"1347","region","Aysén",11,"Hombre","Hogares privados con servicio doméstico",2014,260379.508558515,206548.947248846,"[150000, 412689]","[150000, 486939]"
"1348","region","Aysén",11,"Hombre","Hogares privados con servicio doméstico",2015,188781.212870206,188781.212870206,"[160043, 241982]","[160043, 241982]"
"1349","region","Bíobío",8,"Hombre","Hogares privados con servicio doméstico",2010,121085.538346692,140134.673868537,"[100212, 140717]","[94935, 149897]"
"1350","region","Bíobío",8,"Hombre","Hogares privados con servicio doméstico",2011,141710.997869273,168991.713863508,"[116090, 170768]","[126058, 179644]"
"1351","region","Bíobío",8,"Hombre","Hogares privados con servicio doméstico",2012,199433.474043978,186783.705541356,"[169929, 232794]","[175822, 225010]"
"1352","region","Bíobío",8,"Hombre","Hogares privados con servicio doméstico",2013,200497.001893906,189777.194373788,"[164207, 236370]","[177970, 206647]"
"1353","region","Bíobío",8,"Hombre","Hogares privados con servicio doméstico",2014,204134.695198576,200000,"[150402, 257695]","[145193, 228716]"
"1354","region","Bíobío",8,"Hombre","Hogares privados con servicio doméstico",2015,191472.201865528,200814.922129664,"[162190, 232956]","[153795, 240000]"
"1355","region","Coquimbo",4,"Hombre","Hogares privados con servicio doméstico",2010,107115.320241367,93152.913529877,"[74431, 170426]","[72174, 150000]"
"1356","region","Coquimbo",4,"Hombre","Hogares privados con servicio doméstico",2011,147285.135470468,179304.070262168,"[49577, 220737]","[30145, 281353]"
"1357","region","Coquimbo",4,"Hombre","Hogares privados con servicio doméstico",2012,213826.57688384,249923.827189038,"[121066, 282179]","[26179, 296658]"
"1358","region","Coquimbo",4,"Hombre","Hogares privados con servicio doméstico",2013,197006.873632988,211751.904732056,"[141025, 245967]","[130897, 230216]"
"1359","region","Coquimbo",4,"Hombre","Hogares privados con servicio doméstico",2014,250477.136718843,233305.042653684,"[199264, 315702]","[175000, 363752]"
"1360","region","Coquimbo",4,"Hombre","Hogares privados con servicio doméstico",2015,249979.064668127,256934.976859391,"[194744, 301750]","[182465, 350000]"
"1361","region","Los Lagos",10,"Hombre","Hogares privados con servicio doméstico",2010,69358.4902498839,59966.9545549666,"[43608, 105650]","[39973, 96130]"
"1362","region","Los Lagos",10,"Hombre","Hogares privados con servicio doméstico",2011,130158.964944801,119616.433204851,"[87606, 163378]","[64792, 181027]"
"1363","region","Los Lagos",10,"Hombre","Hogares privados con servicio doméstico",2012,112919.053671199,75113.1620771285,"[65083, 193190]","[50000, 192486]"
"1364","region","Los Lagos",10,"Hombre","Hogares privados con servicio doméstico",2013,184929.519680462,175419.096619953,"[117308, 258532]","[58135, 212899]"
"1365","region","Los Lagos",10,"Hombre","Hogares privados con servicio doméstico",2014,149045.703755353,142584.614566469,"[104323, 198108]","[63710, 219959]"
"1366","region","Los Lagos",10,"Hombre","Hogares privados con servicio doméstico",2015,203245.246946869,192852.173913044,"[117541, 308209]","[100239, 242273]"
"1367","region","Los Ríos",14,"Hombre","Hogares privados con servicio doméstico",2010,138021.757994834,146856.325800154,"[110698, 166058]","[111972, 168188]"
"1368","region","Los Ríos",14,"Hombre","Hogares privados con servicio doméstico",2011,189928.510162798,163933.840543077,"[139880, 236754]","[120575, 271780]"
"1369","region","Los Ríos",14,"Hombre","Hogares privados con servicio doméstico",2012,152925.327611981,150664.827538889,"[105116, 191960]","[97124, 214776]"
"1370","region","Los Ríos",14,"Hombre","Hogares privados con servicio doméstico",2013,233268.149854699,184456.590114427,"[150233, 362279]","[71956, 296106]"
"1371","region","Los Ríos",14,"Hombre","Hogares privados con servicio doméstico",2014,267776.114781069,312001.325497795,"[202007, 324393]","[179999, 350000]"
"1372","region","Los Ríos",14,"Hombre","Hogares privados con servicio doméstico",2015,375529.05670713,364490.307158641,"[263787, 483225]","[177277, 572323]"
"1373","region","Magallanes",12,"Hombre","Hogares privados con servicio doméstico",2010,198000,198000,"[180000, 216000]","[180000, 216000]"
"1374","region","Magallanes",12,"Hombre","Hogares privados con servicio doméstico",2011,370714.541789352,370714.541789352,"[358000, 401933]","[358000, 401933]"
"1375","region","Magallanes",12,"Hombre","Hogares privados con servicio doméstico",2012,261948.651339335,280274.145554656,"[120541, 362171]","[120541, 382136]"
"1376","region","Magallanes",12,"Hombre","Hogares privados con servicio doméstico",2013,400000,400000,"[400000, 400000]","[400000, 400000]"
"1377","region","Magallanes",12,"Hombre","Hogares privados con servicio doméstico",2014,25260.5647148,25260.5647148,"[25261, 25261]","[25261, 25261]"
"1378","region","Maule",7,"Hombre","Hogares privados con servicio doméstico",2010,168960.128606209,170000,"[111057, 232806]","[76278, 251201]"
"1379","region","Maule",7,"Hombre","Hogares privados con servicio doméstico",2011,166049.007510463,171219.578308263,"[127958, 189965]","[134670, 199380]"
"1380","region","Maule",7,"Hombre","Hogares privados con servicio doméstico",2012,149309.864618378,172989.364904029,"[94719, 192889]","[64506, 231097]"
"1381","region","Maule",7,"Hombre","Hogares privados con servicio doméstico",2013,194519.645108507,209206.977162381,"[159880, 225156]","[149434, 229131]"
"1382","region","Maule",7,"Hombre","Hogares privados con servicio doméstico",2014,236037.242449517,224980.055441949,"[212263, 258262]","[203703, 278156]"
"1383","region","Maule",7,"Hombre","Hogares privados con servicio doméstico",2015,267915.590237598,280976.96936105,"[201766, 338692]","[220896, 330231]"
"1384","region","Metropolitana",13,"Hombre","Hogares privados con servicio doméstico",2010,199442.786248306,199863.214460186,"[179941, 230122]","[178996, 200000]"
"1385","region","Metropolitana",13,"Hombre","Hogares privados con servicio doméstico",2011,224087.593008783,200000,"[196907, 260005]","[190918, 230839]"
"1386","region","Metropolitana",13,"Hombre","Hogares privados con servicio doméstico",2012,241717.110962038,241349.06008109,"[224554, 261794]","[233142, 267200]"
"1387","region","Metropolitana",13,"Hombre","Hogares privados con servicio doméstico",2013,251787.406137997,243478.37429193,"[222289, 288515]","[210285, 274619]"
"1388","region","Metropolitana",13,"Hombre","Hogares privados con servicio doméstico",2014,295616.644940649,296146.733829846,"[271987, 322006]","[252174, 320000]"
"1389","region","Metropolitana",13,"Hombre","Hogares privados con servicio doméstico",2015,341492.580065476,315431.892947181,"[301666, 374233]","[296024, 350018]"
"1390","region","O'Higgins",6,"Hombre","Hogares privados con servicio doméstico",2010,181762.731674224,179249.508752884,"[157284, 227988]","[123635, 280000]"
"1391","region","O'Higgins",6,"Hombre","Hogares privados con servicio doméstico",2011,200426.8796137,201927.168091559,"[161401, 235477]","[152413, 224281]"
"1392","region","O'Higgins",6,"Hombre","Hogares privados con servicio doméstico",2012,201265.875870442,204523.13784292,"[169473, 231172]","[150000, 241667]"
"1393","region","O'Higgins",6,"Hombre","Hogares privados con servicio doméstico",2013,181814.150399152,179033.494162058,"[139471, 218097]","[154352, 218671]"
"1394","region","O'Higgins",6,"Hombre","Hogares privados con servicio doméstico",2014,208853.711994615,229842.204691273,"[136540, 278106]","[50521, 281780]"
"1395","region","O'Higgins",6,"Hombre","Hogares privados con servicio doméstico",2015,291493.480638047,280385.419627931,"[205134, 375795]","[218391, 349027]"
"1396","region","Tarapacá",1,"Hombre","Hogares privados con servicio doméstico",2010,177526.203098783,188204.287465764,"[120494, 214226]","[137997, 215336]"
"1397","region","Tarapacá",1,"Hombre","Hogares privados con servicio doméstico",2011,249516.170101504,191747.875348735,"[180724, 363151]","[180148, 285511]"
"1398","region","Tarapacá",1,"Hombre","Hogares privados con servicio doméstico",2012,375459.698371347,314046.886034985,"[222754, 690604]","[221574, 400000]"
"1399","region","Tarapacá",1,"Hombre","Hogares privados con servicio doméstico",2013,244850.199116125,251554.295484521,"[170281, 307003]","[183782, 359000]"
"1400","region","Tarapacá",1,"Hombre","Hogares privados con servicio doméstico",2014,528973.268068858,463492.063144989,"[374248, 681258]","[333439, 800000]"
"1401","region","Tarapacá",1,"Hombre","Hogares privados con servicio doméstico",2015,382711.480098438,320063.475819482,"[216227, 575785]","[150041, 700000]"
"1402","region","Valparaíso",5,"Hombre","Hogares privados con servicio doméstico",2010,155511.996213933,169883.732291158,"[133950, 178159]","[153659, 180152]"
"1403","region","Valparaíso",5,"Hombre","Hogares privados con servicio doméstico",2011,197766.821445426,195753.57654601,"[166344, 223674]","[175504, 219297]"
"1404","region","Valparaíso",5,"Hombre","Hogares privados con servicio doméstico",2012,217875.590191039,216725.707683181,"[188992, 248408]","[200000, 236205]"
"1405","region","Valparaíso",5,"Hombre","Hogares privados con servicio doméstico",2013,267119.090612632,280000,"[232398, 296866]","[215000, 300407]"
"1406","region","Valparaíso",5,"Hombre","Hogares privados con servicio doméstico",2014,288257.838783486,286781.102303057,"[248317, 329086]","[245000, 329655]"
"1407","region","Valparaíso",5,"Hombre","Hogares privados con servicio doméstico",2015,275669.574741518,300000,"[230961, 323210]","[251019, 319817]"
"1408","region",NA,NA,"Hombre","Hogares privados con servicio doméstico",2010,122838.062510735,122838.062510735,"[94024, 151652]","[94024, 151652]"
"1409","region",NA,NA,"Hombre","Hogares privados con servicio doméstico",2012,21000,21000,"[21000, 21000]","[21000, 21000]"
"1410","region","Arica y Parinacota",15,"Hombre","Organizaciones y organos extraterritoriales",2011,780000,780000,"[780000, 780000]","[780000, 780000]"
"1411","region","Bíobío",8,"Hombre","Organizaciones y organos extraterritoriales",2010,799452.857840742,799452.857840742,"[799453, 799453]","[799453, 799453]"
"1412","region","Los Ríos",14,"Hombre","Organizaciones y organos extraterritoriales",2011,582803.260045488,582803.260045488,"[582803, 582803]","[582803, 582803]"
"1413","region","Metropolitana",13,"Hombre","Organizaciones y organos extraterritoriales",2010,816988.913678165,393537.010711601,"[264388, 1827446]","[200196, 1998632]"
"1414","region","Metropolitana",13,"Hombre","Organizaciones y organos extraterritoriales",2011,939049.671902738,1063343.72485178,"[388747, 1187252]","[235546, 1200000]"
"1415","region","Tarapacá",1,"Hombre","Organizaciones y organos extraterritoriales",2010,160000,160000,"[160000, 160000]","[160000, 160000]"
"1416","region","Antofagasta",2,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2012,468089.304816718,397386.259594873,"[395758, 540219]","[301058, 468368]"
"1417","region","Antofagasta",2,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2013,488464.649389981,390116.406245047,"[409044, 620458]","[329029, 429478]"
"1418","region","Antofagasta",2,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2014,488233.219572378,372694.869498337,"[403731, 576686]","[343000, 454690]"
"1419","region","Antofagasta",2,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2015,570563.800442424,439693.187989684,"[414338, 756939]","[300000, 501558]"
"1420","region","Araucanía",9,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2012,294200.148680668,216571.159792364,"[229969, 380155]","[182884, 282625]"
"1421","region","Araucanía",9,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2013,383715.268265185,249266.912188454,"[287495, 519341]","[200329, 285358]"
"1422","region","Araucanía",9,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2014,307316.290206789,281299.781413969,"[261156, 343403]","[234212, 312288]"
"1423","region","Araucanía",9,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2015,333442.88259536,252346.948136746,"[275829, 393527]","[243905, 299388]"
"1424","region","Arica y Parinacota",15,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2012,352914.386774343,201080.897953213,"[251130, 505861]","[181123, 250000]"
"1425","region","Arica y Parinacota",15,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2013,345718.096405594,277199.253974485,"[276747, 443911]","[222221, 299990]"
"1426","region","Arica y Parinacota",15,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2014,331328.553835952,253768.201539641,"[279025, 371344]","[207475, 310195]"
"1427","region","Arica y Parinacota",15,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2015,359093.765674155,249224.999304835,"[278498, 550027]","[233124, 301222]"
"1428","region","Atacama",3,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2012,331781.432306264,268167.421996725,"[264293, 418787]","[196307, 356146]"
"1429","region","Atacama",3,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2013,454097.638616362,360547.940228829,"[323007, 654436]","[296252, 403628]"
"1430","region","Atacama",3,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2014,404410.845087716,350066.172615758,"[321022, 478383]","[249129, 400000]"
"1431","region","Atacama",3,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2015,430142.323292596,350000,"[344318, 512277]","[300039, 392539]"
"1432","region","Aysén",11,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2012,527366.463372234,301353.092783505,"[359822, 725186]","[250462, 353564]"
"1433","region","Aysén",11,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2013,357924.481734703,257978.768154595,"[284529, 534177]","[245104, 300000]"
"1434","region","Aysén",11,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2014,435170.301364552,278736.375692025,"[347140, 543842]","[250000, 399925]"
"1435","region","Aysén",11,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2015,477837.561583919,351426.113726912,"[357993, 610200]","[300081, 438691]"
"1436","region","Bíobío",8,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2012,323143.115811866,220000,"[281204, 355088]","[201124, 248337]"
"1437","region","Bíobío",8,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2013,339601.335764832,249725.8920227,"[297517, 384225]","[235319, 250339]"
"1438","region","Bíobío",8,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2014,361465.005436339,259951.246952935,"[318233, 409762]","[249953, 296766]"
"1439","region","Bíobío",8,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2015,369090.189736924,300081.183474654,"[343333, 413549]","[289173, 330889]"
"1440","region","Coquimbo",4,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2012,306388.839149138,250871.994128381,"[267999, 368585]","[214793, 281263]"
"1441","region","Coquimbo",4,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2013,379433.951842437,298867.110231973,"[319926, 456282]","[265109, 324350]"
"1442","region","Coquimbo",4,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2014,407560.369399298,301151.223739771,"[346422, 479999]","[269195, 324150]"
"1443","region","Coquimbo",4,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2015,376788.302422405,300000,"[323325, 449853]","[261059, 350794]"
"1444","region","Los Lagos",10,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2012,354607.550200846,223312.548998305,"[300735, 430933]","[200000, 265807]"
"1445","region","Los Lagos",10,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2013,344111.542457884,220298.237686399,"[298872, 403154]","[210745, 259408]"
"1446","region","Los Lagos",10,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2014,524702.712571328,322152.845168481,"[437412, 647497]","[303001, 373856]"
"1447","region","Los Lagos",10,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2015,413257.851490059,308069.831113687,"[359551, 470665]","[250000, 351426]"
"1448","region","Los Ríos",14,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2012,348312.409580805,209151.276539774,"[238519, 503329]","[191682, 285915]"
"1449","region","Los Ríos",14,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2013,539977.915049431,250338.906461818,"[323936, 907184]","[210000, 325116]"
"1450","region","Los Ríos",14,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2014,418810.158630911,290189.455437159,"[321676, 529375]","[244954, 365000]"
"1451","region","Los Ríos",14,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2015,352127.695459766,275224.466951272,"[275680, 458324]","[210057, 376990]"
"1452","region","Magallanes",12,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2012,433535.377545741,301228.781063668,"[299368, 567983]","[251255, 400272]"
"1453","region","Magallanes",12,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2013,564255.930051625,336853.202099978,"[384065, 893423]","[283924, 449252]"
"1454","region","Magallanes",12,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2014,369491.764780324,350000,"[291741, 454447]","[282810, 400000]"
"1455","region","Magallanes",12,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2015,562996.807207408,367828.677742034,"[452372, 713631]","[301222, 419329]"
"1456","region","Maule",7,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2012,307790.164609132,225057.45297874,"[268041, 369365]","[201124, 250385]"
"1457","region","Maule",7,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2013,336405.222740814,250338.906461818,"[294376, 384219]","[229131, 275233]"
"1458","region","Maule",7,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2014,372006.585728525,280000,"[318539, 443994]","[250001, 299988]"
"1459","region","Maule",7,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2015,468638.31484725,290137.247670949,"[371369, 586739]","[251029, 308473]"
"1460","region","Metropolitana",13,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2012,566671.349039491,301686.325101363,"[498963, 640143]","[300000, 330367]"
"1461","region","Metropolitana",13,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2013,610754.292121675,320433.800271126,"[512647, 698408]","[300343, 350000]"
"1462","region","Metropolitana",13,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2014,535861.812624118,323426.986264275,"[484790, 620338]","[303127, 349934]"
"1463","region","Metropolitana",13,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2015,561871.066150553,351426.113726912,"[500873, 628322]","[325856, 384017]"
"1464","region","O'Higgins",6,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2012,309644.050966632,221157.179174317,"[266888, 363545]","[201122, 265466]"
"1465","region","O'Higgins",6,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2013,397872.928726551,285546.217111002,"[323616, 531836]","[259018, 312576]"
"1466","region","O'Higgins",6,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2014,330970.434121809,260100.143192485,"[296102, 374281]","[249953, 299956]"
"1467","region","O'Higgins",6,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2015,390113.010907724,300081.183474654,"[339567, 468142]","[268589, 343320]"
"1468","region","Tarapacá",1,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2012,498714.408051811,351578.608247422,"[408291, 621009]","[281574, 375721]"
"1469","region","Tarapacá",1,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2013,665595.769050146,390145.404864024,"[408346, 932313]","[278729, 480000]"
"1470","region","Tarapacá",1,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2014,483940.004899593,400000,"[404091, 611695]","[341771, 499960]"
"1471","region","Tarapacá",1,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2015,518805.554165463,301222.383194496,"[405774, 722748]","[301222, 443826]"
"1472","region","Valparaíso",5,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2012,349896.641320096,251127.577319588,"[302109, 408244]","[225333, 282211]"
"1473","region","Valparaíso",5,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2013,402440.691806406,298867.110231973,"[355956, 468742]","[259498, 309544]"
"1474","region","Valparaíso",5,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2014,450004.816730277,310168.155177474,"[387442, 561464]","[295852, 350739]"
"1475","region","Valparaíso",5,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2015,458541.059728082,315403.845295457,"[411860, 504804]","[300508, 350095]"
"1476","region",NA,NA,"Hombre","Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres ",2012,264330.337189538,215989.87850783,"[135579, 435377]","[70123, 299028]"
"1477","region","Araucanía",9,"Hombre","Organizaciones y órganos extraterritoriales",2013,250000,250000,"[250000, 250000]","[250000, 250000]"
"1478","region","Bíobío",8,"Hombre","Organizaciones y órganos extraterritoriales",2013,249055.92519331,249055.92519331,"[249056, 249056]","[249056, 249056]"
"1479","region","Metropolitana",13,"Hombre","Organizaciones y órganos extraterritoriales",2012,538520.040174458,516894.634981381,"[231202, 873263]","[125703, 900000]"
"1480","region","Metropolitana",13,"Hombre","Organizaciones y órganos extraterritoriales",2013,750238.991193712,539642.81710478,"[348678, 2140328]","[348678, 2527820]"
"1481","region","Metropolitana",13,"Hombre","Organizaciones y órganos extraterritoriales",2014,454690.1648664,454690.1648664,"[454690, 454690]","[454690, 454690]"
"1482","region","Metropolitana",13,"Hombre","Organizaciones y órganos extraterritoriales",2015,1420469.2105693,1420469.2105693,"[1200325, 1800000]","[1200325, 1800000]"
"1483","region","Tarapacá",1,"Hombre","Organizaciones y órganos extraterritoriales",2012,1150000,1150000,"[1150000, 1150000]","[1150000, 1150000]"
"1484","region","Tarapacá",1,"Hombre","Organizaciones y órganos extraterritoriales",2013,1330000,1330000,"[1330000, 1330000]","[1330000, 1330000]"
"1485","region","Valparaíso",5,"Hombre","Organizaciones y órganos extraterritoriales",2013,871374.869988295,871374.869988295,"[826118, 1000000]","[826118, 1000000]"
"1486","region","Valparaíso",5,"Hombre","Organizaciones y órganos extraterritoriales",2014,505211.294296,505211.294296,"[505211, 505211]","[505211, 505211]"
"1487","region","Antofagasta",2,"Mujer","Agricultura, ganadería, caza y silvicultura",2010,196250.487028726,164295.580591641,"[62411, 375176]","[50049, 375176]"
"1488","region","Antofagasta",2,"Mujer","Agricultura, ganadería, caza y silvicultura",2011,41334.5553674426,41334.5553674426,"[40000, 48907]","[40000, 48907]"
"1489","region","Antofagasta",2,"Mujer","Agricultura, ganadería, caza y silvicultura",2012,92445.0511826372,92445.0511826372,"[40000, 150000]","[40000, 150000]"
"1490","region","Antofagasta",2,"Mujer","Agricultura, ganadería, caza y silvicultura",2014,172720.530893572,172720.530893572,"[172721, 172721]","[172721, 172721]"
"1491","region","Antofagasta",2,"Mujer","Agricultura, ganadería, caza y silvicultura",2015,506856.922900295,506856.922900295,"[469902, 520141]","[469902, 520141]"
"1492","region","Araucanía",9,"Mujer","Agricultura, ganadería, caza y silvicultura",2010,57940.1819284695,32142.362374307,"[43345, 71580]","[19060, 50266]"
"1493","region","Araucanía",9,"Mujer","Agricultura, ganadería, caza y silvicultura",2011,86313.7798858491,45889.0485460635,"[58181, 139400]","[25562, 60022]"
"1494","region","Araucanía",9,"Mujer","Agricultura, ganadería, caza y silvicultura",2012,83519.2651758034,37846.7360374332,"[57556, 115162]","[25092, 50258]"
"1495","region","Araucanía",9,"Mujer","Agricultura, ganadería, caza y silvicultura",2013,83138.0815002571,37120.1058406297,"[60999, 103306]","[25119, 49254]"
"1496","region","Araucanía",9,"Mujer","Agricultura, ganadería, caza y silvicultura",2014,101038.077356617,50749.1731741232,"[75541, 134331]","[40041, 70963]"
"1497","region","Araucanía",9,"Mujer","Agricultura, ganadería, caza y silvicultura",2015,101737.836151057,53811.6697638483,"[79246, 125159]","[40307, 70228]"
"1498","region","Arica y Parinacota",15,"Mujer","Agricultura, ganadería, caza y silvicultura",2010,162881.295719858,135656.234266982,"[134428, 197505]","[79709, 154388]"
"1499","region","Arica y Parinacota",15,"Mujer","Agricultura, ganadería, caza y silvicultura",2011,147723.952695464,148212.89802881,"[124695, 172177]","[100469, 167486]"
"1500","region","Arica y Parinacota",15,"Mujer","Agricultura, ganadería, caza y silvicultura",2012,193691.492511586,155968.27513384,"[143794, 286227]","[125996, 181182]"
"1501","region","Arica y Parinacota",15,"Mujer","Agricultura, ganadería, caza y silvicultura",2013,198335.02062638,178838.212898426,"[168250, 242469]","[154153, 231499]"
"1502","region","Arica y Parinacota",15,"Mujer","Agricultura, ganadería, caza y silvicultura",2014,197408.252303169,181876.06594656,"[163251, 227742]","[147945, 199974]"
