"","geography_level","geography_name","geography_id","sex","isco","year","weighted_mean","weighted_median","ci_weighted_mean","ci_weighted_median"
"8148","comuna","Teno","315","Hombre","Profesionales científicos e intelectuales",2012,1156464.24622189,1156464.24622189,"[1156464, 1156464]","[1156464, 1156464]"
"8149","comuna","Teno","315","Hombre","Profesionales científicos e intelectuales",2013,798562.832735702,798562.832735701,"[500000, 1101491]","[500000, 1101491]"
"8150","comuna","Teno","315","Hombre","Profesionales científicos e intelectuales",2014,1475216.97934432,1475216.97934432,"[1475217, 1475217]","[1475217, 1475217]"
"8151","comuna","Tierra Amarilla","317","Hombre","Profesionales científicos e intelectuales",2010,439699.071812408,439699.071812408,"[439699, 439699]","[439699, 439699]"
"8152","comuna","Tierra Amarilla","317","Hombre","Profesionales científicos e intelectuales",2011,602899.924184988,602899.924184988,"[602900, 602900]","[602900, 602900]"
"8153","comuna","Tierra Amarilla","317","Hombre","Profesionales científicos e intelectuales",2012,804496.866936968,804496.866936968,"[804497, 804497]","[804497, 804497]"
"8154","comuna","Tierra Amarilla","317","Hombre","Profesionales científicos e intelectuales",2013,1001355.62584727,1001355.62584727,"[1001356, 1001356]","[1001356, 1001356]"
"8155","comuna","Tierra Amarilla","317","Hombre","Profesionales científicos e intelectuales",2015,783000,783000,"[783000, 783000]","[783000, 783000]"
"8156","comuna","Tiltil","318","Hombre","Profesionales científicos e intelectuales",2010,630000,630000,"[630000, 630000]","[630000, 630000]"
"8157","comuna","Tiltil","318","Hombre","Profesionales científicos e intelectuales",2011,207000,207000,"[207000, 207000]","[207000, 207000]"
"8158","comuna","Tiltil","318","Hombre","Profesionales científicos e intelectuales",2013,887600,887600,"[887600, 887600]","[887600, 887600]"
"8159","comuna","Tiltil","318","Hombre","Profesionales científicos e intelectuales",2014,673000,673000,"[673000, 673000]","[673000, 673000]"
"8160","comuna","Tocopilla","321","Hombre","Profesionales científicos e intelectuales",2010,1129260.33003249,900000,"[899542, 1569351]","[899384, 1798769]"
"8161","comuna","Tocopilla","321","Hombre","Profesionales científicos e intelectuales",2011,797442.88803234,697762.527028297,"[697763, 996804]","[697763, 996804]"
"8162","comuna","Tocopilla","321","Hombre","Profesionales científicos e intelectuales",2012,1728953.5,1728953.5,"[1000000, 2457907]","[1000000, 2457907]"
"8163","comuna","Tomé","323","Hombre","Profesionales científicos e intelectuales",2010,684765.256423783,655551.343429409,"[250649, 1168814]","[170000, 1316985]"
"8164","comuna","Tomé","323","Hombre","Profesionales científicos e intelectuales",2011,586559.517677027,706065.12943565,"[190000, 847283]","[190000, 847283]"
"8165","comuna","Tomé","323","Hombre","Profesionales científicos e intelectuales",2012,467933.329290479,390387.342316978,"[237384, 700088]","[180000, 775989]"
"8166","comuna","Tomé","323","Hombre","Profesionales científicos e intelectuales",2013,1056429.60378646,1060982.88355883,"[883255, 1145657]","[846790, 1145657]"
"8167","comuna","Tomé","323","Hombre","Profesionales científicos e intelectuales",2014,1661432.4454889,1546653.7908586,"[590253, 2300000]","[506252, 2300000]"
"8168","comuna","Tomé","323","Hombre","Profesionales científicos e intelectuales",2015,917200.481419303,780029.937461128,"[512299, 1364011]","[450122, 1700000]"
"8169","comuna","Traigué",NA,"Hombre","Profesionales científicos e intelectuales",2011,530000,530000,"[530000, 530000]","[530000, 530000]"
"8170","comuna","Tucapel","328","Hombre","Profesionales científicos e intelectuales",2011,438593.588417787,438593.588417787,"[438594, 438594]","[438594, 438594]"
"8171","comuna","Valdivia","329","Hombre","Profesionales científicos e intelectuales",2010,784143.309012224,655129.556711002,"[578891, 1204825]","[473932, 800783]"
"8172","comuna","Valdivia","329","Hombre","Profesionales científicos e intelectuales",2011,1059237.37581625,757064.122838788,"[817650, 1317799]","[583074, 1390279]"
"8173","comuna","Valdivia","329","Hombre","Profesionales científicos e intelectuales",2012,1111626.4545988,880802.070790644,"[887968, 1386497]","[640087, 1284281]"
"8174","comuna","Valdivia","329","Hombre","Profesionales científicos e intelectuales",2013,1112988.20822516,998895.796436599,"[912549, 1354787]","[750557, 1268490]"
"8175","comuna","Valdivia","329","Hombre","Profesionales científicos e intelectuales",2014,906567.396292304,818476.197234029,"[733499, 1117178]","[646898, 1029807]"
"8176","comuna","Valdivia","329","Hombre","Profesionales científicos e intelectuales",2015,1076879.35131736,1001913.92899488,"[814794, 1346092]","[598492, 1281957]"
"8177","comuna","Vallenar","330","Hombre","Profesionales científicos e intelectuales",2010,909331.756986137,761724.854942215,"[674155, 1166195]","[511416, 1300933]"
"8178","comuna","Vallenar","330","Hombre","Profesionales científicos e intelectuales",2011,627986.274325468,627986.274325468,"[627986, 627986]","[627986, 627986]"
"8179","comuna","Vallenar","330","Hombre","Profesionales científicos e intelectuales",2012,2614614.81754515,2614614.81754515,"[2614615, 2614615]","[2614615, 2614615]"
"8180","comuna","Vallenar","330","Hombre","Profesionales científicos e intelectuales",2013,1570982.398212,1150808.72987068,"[981935, 2200024]","[892053, 2500000]"
"8181","comuna","Vallenar","330","Hombre","Profesionales científicos e intelectuales",2014,1121602.60683531,1019472.45301283,"[832422, 1391974]","[909892, 1613409]"
"8182","comuna","Vallenar","330","Hombre","Profesionales científicos e intelectuales",2015,840637.769051604,724752.077035682,"[535363, 1293869]","[509240, 1483873]"
"8183","comuna","Valparaíso","331","Hombre","Profesionales científicos e intelectuales",2010,738596.997487659,799738.365601031,"[606412, 848442]","[592967, 909769]"
"8184","comuna","Valparaíso","331","Hombre","Profesionales científicos e intelectuales",2011,1003204.90744623,931975.523504591,"[731028, 1279160]","[513769, 1445893]"
"8185","comuna","Valparaíso","331","Hombre","Profesionales científicos e intelectuales",2012,786828.796163663,858454.676521462,"[619632, 960305]","[578711, 1054340]"
"8186","comuna","Valparaíso","331","Hombre","Profesionales científicos e intelectuales",2013,980858.470441093,1000000,"[658040, 1304894]","[435034, 1301762]"
"8187","comuna","Valparaíso","331","Hombre","Profesionales científicos e intelectuales",2014,1088934.37195318,1010422.588592,"[857824, 1330391]","[601836, 1159312]"
"8188","comuna","Valparaíso","331","Hombre","Profesionales científicos e intelectuales",2015,1081282.38147464,1030091.06186857,"[832121, 1396264]","[739626, 1278641]"
"8189","comuna","Victoria","333","Hombre","Profesionales científicos e intelectuales",2010,599328.377107885,606998.550015272,"[456951, 710840]","[331169, 777686]"
"8190","comuna","Victoria","333","Hombre","Profesionales científicos e intelectuales",2011,609316.519579465,622182.550922089,"[412411, 831092]","[301450, 897123]"
"8191","comuna","Victoria","333","Hombre","Profesionales científicos e intelectuales",2012,501291.280863194,463979.759301469,"[307738, 737461]","[291372, 825372]"
"8192","comuna","Victoria","333","Hombre","Profesionales científicos e intelectuales",2013,1121159.15762124,600000,"[429358, 2375290]","[328754, 3000000]"
"8193","comuna","Victoria","333","Hombre","Profesionales científicos e intelectuales",2014,587988.490900248,628556.644456504,"[368848, 750000]","[333439, 750000]"
"8194","comuna","Victoria","333","Hombre","Profesionales científicos e intelectuales",2015,2437710.81458949,2437710.81458949,"[460124, 4001082]","[460124, 4001082]"
"8195","comuna","Vicuña","334","Hombre","Profesionales científicos e intelectuales",2010,405104.363773241,398335.813132152,"[297679, 488962]","[378838, 493201]"
"8196","comuna","Vicuña","334","Hombre","Profesionales científicos e intelectuales",2011,720031.186086033,720031.186086033,"[230694, 800000]","[230694, 800000]"
"8197","comuna","Vicuña","334","Hombre","Profesionales científicos e intelectuales",2012,1018363.27907525,900056.397693773,"[803942, 1698320]","[712165, 1843348]"
"8198","comuna","Vicuña","334","Hombre","Profesionales científicos e intelectuales",2013,720194.572795465,686941.389165072,"[635000, 959103]","[635000, 943349]"
"8199","comuna","Vicuña","334","Hombre","Profesionales científicos e intelectuales",2014,831540.172750894,800407.416206671,"[759857, 934058]","[759857, 934058]"
"8200","comuna","Vicuña","334","Hombre","Profesionales científicos e intelectuales",2015,743903.547000271,772495.596804556,"[628924, 803260]","[630926, 803260]"
"8201","comuna","Villa Alemana","337","Hombre","Profesionales científicos e intelectuales",2010,670450.93257334,601433.270408817,"[515905, 879216]","[440273, 949123]"
"8202","comuna","Villa Alemana","337","Hombre","Profesionales científicos e intelectuales",2011,2242807.80817556,957978.315543028,"[1040508, 3607472]","[287525, 6028999]"
"8203","comuna","Villa Alemana","337","Hombre","Profesionales científicos e intelectuales",2012,756282.038363892,524531.362684534,"[544309, 1091456]","[341863, 1205412]"
"8204","comuna","Villa Alemana","337","Hombre","Profesionales científicos e intelectuales",2013,898999.505714401,923495.856747379,"[645644, 1142487]","[491096, 1201627]"
"8205","comuna","Villa Alemana","337","Hombre","Profesionales científicos e intelectuales",2014,1087703.86747291,1029137.52484902,"[898776, 1276969]","[900000, 1300750]"
"8206","comuna","Villa Alemana","337","Hombre","Profesionales científicos e intelectuales",2015,1078497.87835363,1000089.37383074,"[794972, 1513206]","[852762, 1144360]"
"8207","comuna","Villarica",NA,"Hombre","Profesionales científicos e intelectuales",2010,500376.391830514,424869.841217029,"[132129, 1258796]","[132129, 1498974]"
"8208","comuna","Villarica",NA,"Hombre","Profesionales científicos e intelectuales",2011,904717.121920388,904717.121920388,"[803867, 996804]","[803867, 996804]"
"8209","comuna","Villarica",NA,"Hombre","Profesionales científicos e intelectuales",2012,1053716.83747472,944908.198652503,"[649645, 1655900]","[605628, 2000000]"
"8210","comuna","Viña del Mar","339","Hombre","Profesionales científicos e intelectuales",2010,1107072.28071503,994371.212268352,"[726538, 1544920]","[500489, 1585993]"
"8211","comuna","Viña del Mar","339","Hombre","Profesionales científicos e intelectuales",2011,1013928.26397307,842074.358519475,"[845219, 1423489]","[548242, 1200000]"
"8212","comuna","Viña del Mar","339","Hombre","Profesionales científicos e intelectuales",2012,1422752.29429086,1241807.71819893,"[1102731, 1807311]","[681988, 2043195]"
"8213","comuna","Viña del Mar","339","Hombre","Profesionales científicos e intelectuales",2013,1523315.37956639,1173212.12834196,"[1183566, 2058324]","[849361, 1912589]"
"8214","comuna","Viña del Mar","339","Hombre","Profesionales científicos e intelectuales",2014,1426678.54300455,1259117.91976056,"[1124512, 1820690]","[949797, 1399974]"
"8215","comuna","Viña del Mar","339","Hombre","Profesionales científicos e intelectuales",2015,1410687.25602794,1016407.91078869,"[1013327, 1856970]","[800000, 1151201]"
"8216","comuna","Vitacura","340","Hombre","Profesionales científicos e intelectuales",2010,1909868.32365145,1300225.05550369,"[1377592, 2336341]","[999316, 2463529]"
"8217","comuna","Vitacura","340","Hombre","Profesionales científicos e intelectuales",2011,2210610.61863319,1507249.81046247,"[1666169, 2943847]","[1004621, 2000000]"
"8218","comuna","Vitacura","340","Hombre","Profesionales científicos e intelectuales",2012,2100042.70827522,1034613.42886545,"[1463768, 2786908]","[926449, 2009021]"
"8219","comuna","Vitacura","340","Hombre","Profesionales científicos e intelectuales",2013,1996388.91569662,1992447.40154648,"[1466525, 2649670]","[972832, 2352253]"
"8220","comuna","Vitacura","340","Hombre","Profesionales científicos e intelectuales",2014,2124252.09526892,1426645.92594224,"[1585357, 2789156]","[1010279, 2486765]"
"8221","comuna","Vitacura","340","Hombre","Profesionales científicos e intelectuales",2015,2346190.15850073,2087959.59572331,"[1948221, 2916125]","[1640995, 3012224]"
"8222","comuna","Yerbas Buenas","341","Hombre","Profesionales científicos e intelectuales",2013,597734.220463945,597734.220463945,"[597734, 597734]","[597734, 597734]"
"8223","comuna","Yumbel","342","Hombre","Profesionales científicos e intelectuales",2010,800000,800000,"[360000, 1240000]","[360000, 1240000]"
"8224","comuna","Yumbel","342","Hombre","Profesionales científicos e intelectuales",2011,350000,350000,"[350000, 350000]","[350000, 350000]"
"8225","comuna","Yumbel","342","Hombre","Profesionales científicos e intelectuales",2012,450000,450000,"[450000, 450000]","[450000, 450000]"
"8226","comuna","Yumbel","342","Hombre","Profesionales científicos e intelectuales",2013,850000,850000,"[850000, 850000]","[850000, 850000]"
"8227","comuna","Yumbel","342","Hombre","Profesionales científicos e intelectuales",2014,800000,800000,"[800000, 800000]","[800000, 800000]"
"8228","comuna","Yumbel","342","Hombre","Profesionales científicos e intelectuales",2015,965500,965500,"[821000, 1110000]","[821000, 1110000]"
"8229","comuna","Yungay","343","Hombre","Profesionales científicos e intelectuales",2010,850000,850000,"[850000, 850000]","[850000, 850000]"
"8230","comuna","Yungay","343","Hombre","Profesionales científicos e intelectuales",2013,1051087.95300497,1051087.95300497,"[1051088, 1051088]","[1051088, 1051088]"
"8231","comuna","Yungay","343","Hombre","Profesionales científicos e intelectuales",2014,810358.916050784,810358.916050784,"[810359, 810359]","[810359, 810359]"
"8232","comuna","Lago Ranco","128","Hombre","Profesionales científicos e intelectuales",2012,850000,850000,"[850000, 850000]","[850000, 850000]"
"8233","comuna","Lago Ranco","128","Hombre","Profesionales científicos e intelectuales",2013,1100000,1100000,"[1100000, 1100000]","[1100000, 1100000]"
"8234","comuna","Lago Ranco","128","Hombre","Profesionales científicos e intelectuales",2014,815000,815000,"[630000, 1000000]","[630000, 1000000]"
"8235","comuna","Lago Ranco","128","Hombre","Profesionales científicos e intelectuales",2015,800000,800000,"[800000, 800000]","[800000, 800000]"
"8236","comuna","Lago Verde","129","Hombre","Profesionales científicos e intelectuales",2013,1602169.00135563,1602169.00135563,"[1602169, 1602169]","[1602169, 1602169]"
"8237","comuna","Lago Verde","129","Hombre","Profesionales científicos e intelectuales",2015,1386838.87796517,1386838.87796517,"[1309313, 1506112]","[1309313, 1506112]"
"8238","comuna","Quintero","257","Hombre","Profesionales científicos e intelectuales",2013,1494335.55115986,1494335.55115986,"[1494336, 1494336]","[1494336, 1494336]"
"8239","comuna","Quintero","257","Hombre","Profesionales científicos e intelectuales",2014,1499718.73242078,1499718.73242078,"[1499719, 1499719]","[1499719, 1499719]"
"8240","comuna","Traiguén","326","Hombre","Profesionales científicos e intelectuales",2013,2400000,3000000,"[200000, 4000000]","[200000, 4000000]"
"8241","comuna","Traiguén","326","Hombre","Profesionales científicos e intelectuales",2014,3552000,3552000,"[3000000, 4104000]","[3000000, 4104000]"
"8242","comuna","Traiguén","326","Hombre","Profesionales científicos e intelectuales",2015,1204500,1204500,"[1000000, 1409000]","[1000000, 1409000]"
"8243","comuna","Villarrica","338","Hombre","Profesionales científicos e intelectuales",2013,2158333.33333333,1295000,"[780000, 4400000]","[780000, 4400000]"
"8244","comuna","Villarrica","338","Hombre","Profesionales científicos e intelectuales",2014,1390000,1700000,"[400000, 2070000]","[400000, 2070000]"
"8245","comuna","Villarrica","338","Hombre","Profesionales científicos e intelectuales",2015,938878.225292382,938878.225292383,"[800216, 1004075]","[800216, 1004075]"
"8246","comuna","Coltauco","61","Hombre","Profesionales científicos e intelectuales",2015,600162.366949308,600162.366949308,"[600162, 600162]","[600162, 600162]"
"8247","comuna","Algarrobo","1","Hombre","Técnicos y profesionales de nivel medio",2011,602255.462092494,602255.462092494,"[601611, 602900]","[601611, 602900]"
"8248","comuna","Algarrobo","1","Hombre","Técnicos y profesionales de nivel medio",2012,725052.801326943,725052.801326943,"[725053, 725053]","[725053, 725053]"
"8249","comuna","Algarrobo","1","Hombre","Técnicos y profesionales de nivel medio",2013,500677.812923635,500677.812923635,"[500678, 500678]","[500678, 500678]"
"8250","comuna","Algarrobo","1","Hombre","Técnicos y profesionales de nivel medio",2014,505211.294296,505211.294296,"[505211, 505211]","[505211, 505211]"
"8251","comuna","Algarrobo","1","Hombre","Técnicos y profesionales de nivel medio",2015,1171504.05197393,1171504.05197393,"[1171504, 1171504]","[1171504, 1171504]"
"8252","comuna","Alto del Carmen","4","Hombre","Técnicos y profesionales de nivel medio",2010,360000,360000,"[360000, 360000]","[360000, 360000]"
"8253","comuna","Alto del Carmen","4","Hombre","Técnicos y profesionales de nivel medio",2014,400000,400000,"[400000, 400000]","[400000, 400000]"
"8254","comuna","Alto del Carmen","4","Hombre","Técnicos y profesionales de nivel medio",2015,1075000,1075000,"[600000, 1550000]","[600000, 1550000]"
"8255","comuna","Alto Hospicio","5","Hombre","Técnicos y profesionales de nivel medio",2010,260137.375368289,217736.210820707,"[140373, 367361]","[109051, 300000]"
"8256","comuna","Alto Hospicio","5","Hombre","Técnicos y profesionales de nivel medio",2011,354370.999217942,322471.94128045,"[224338, 481096]","[181340, 519338]"
"8257","comuna","Alto Hospicio","5","Hombre","Técnicos y profesionales de nivel medio",2012,459993.773027917,464179.264439407,"[373628, 558986]","[301353, 665542]"
"8258","comuna","Alto Hospicio","5","Hombre","Técnicos y profesionales de nivel medio",2013,476619.524780736,450849.075082306,"[380244, 591145]","[300407, 598012]"
"8259","comuna","Alto Hospicio","5","Hombre","Técnicos y profesionales de nivel medio",2014,431124.43952292,378995.662590334,"[294582, 573828]","[293804, 700000]"
"8260","comuna","Alto Hospicio","5","Hombre","Técnicos y profesionales de nivel medio",2015,420270.595057374,400108.244632872,"[320765, 509234]","[315966, 522872]"
"8261","comuna","Ancud","6","Hombre","Técnicos y profesionales de nivel medio",2010,435996.225341136,294012.913202001,"[274488, 816382]","[255607, 1151125]"
"8262","comuna","Ancud","6","Hombre","Técnicos y profesionales de nivel medio",2011,366103.15808352,391740.834996103,"[243529, 517220]","[200000, 598120]"
"8263","comuna","Ancud","6","Hombre","Técnicos y profesionales de nivel medio",2012,632352.767708725,319677.099019426,"[253256, 1363803]","[251405, 1707668]"
"8264","comuna","Ancud","6","Hombre","Técnicos y profesionales de nivel medio",2013,487099.691638008,487099.691638008,"[450610, 500678]","[450610, 500678]"
"8265","comuna","Ancud","6","Hombre","Técnicos y profesionales de nivel medio",2014,655009.600549393,698832.383262788,"[416461, 829121]","[222293, 854507]"
"8266","comuna","Ancud","6","Hombre","Técnicos y profesionales de nivel medio",2015,665281.368276798,665281.368276798,"[539608, 702852]","[539608, 702852]"
"8267","comuna","Andacollo","7","Hombre","Técnicos y profesionales de nivel medio",2010,325227.193842321,325227.193842321,"[299795, 455037]","[299795, 455037]"
"8268","comuna","Andacollo","7","Hombre","Técnicos y profesionales de nivel medio",2012,763427.835051546,763427.835051546,"[763428, 763428]","[763428, 763428]"
"8269","comuna","Andacollo","7","Hombre","Técnicos y profesionales de nivel medio",2015,225060.88760599,225060.887605991,"[200054, 250068]","[200054, 250068]"
"8270","comuna","Angol","8","Hombre","Técnicos y profesionales de nivel medio",2010,684180.106747314,515333.306565839,"[416893, 918380]","[280000, 999316]"
"8271","comuna","Angol","8","Hombre","Técnicos y profesionales de nivel medio",2011,729675.985707321,528479.200393847,"[489755, 990346]","[329330, 1027642]"
"8272","comuna","Angol","8","Hombre","Técnicos y profesionales de nivel medio",2012,1089447.113025,628092.188369252,"[590867, 1834214]","[318627, 869812]"
"8273","comuna","Angol","8","Hombre","Técnicos y profesionales de nivel medio",2013,650131.890842965,467820.733863837,"[459379, 931908]","[348294, 844716]"
"8274","comuna","Angol","8","Hombre","Técnicos y profesionales de nivel medio",2014,625164.346798427,621851.120340726,"[538275, 726049]","[550000, 717111]"
"8275","comuna","Angol","8","Hombre","Técnicos y profesionales de nivel medio",2015,630300.480038949,600071.035195357,"[501424, 833011]","[493794, 707161]"
"8276","comuna","Antofagasta","9","Hombre","Técnicos y profesionales de nivel medio",2010,729238.935888367,528510.376657883,"[563606, 893113]","[440391, 913902]"
"8277","comuna","Antofagasta","9","Hombre","Técnicos y profesionales de nivel medio",2011,686649.205650301,668453.570142264,"[564262, 825098]","[493373, 800000]"
"8278","comuna","Antofagasta","9","Hombre","Técnicos y profesionales de nivel medio",2012,714631.505330438,601382.290365834,"[617407, 848930]","[477670, 745030]"
"8279","comuna","Antofagasta","9","Hombre","Técnicos y profesionales de nivel medio",2013,880595.396460973,650000,"[708140, 1287146]","[500618, 800000]"
"8280","comuna","Antofagasta","9","Hombre","Técnicos y profesionales de nivel medio",2014,665689.473241934,583952.12230392,"[551844, 824817]","[531066, 620710]"
"8281","comuna","Antofagasta","9","Hombre","Técnicos y profesionales de nivel medio",2015,938835.569042662,700000,"[729460, 1201869]","[565298, 990749]"
"8282","comuna","Antuco","10","Hombre","Técnicos y profesionales de nivel medio",2012,300000,300000,"[300000, 300000]","[300000, 300000]"
"8283","comuna","Antuco","10","Hombre","Técnicos y profesionales de nivel medio",2013,400000,400000,"[400000, 400000]","[400000, 400000]"
"8284","comuna","Arauco","11","Hombre","Técnicos y profesionales de nivel medio",2010,552421.924767953,552421.924767953,"[552422, 552422]","[552422, 552422]"
"8285","comuna","Arauco","11","Hombre","Técnicos y profesionales de nivel medio",2011,797243.527310332,797243.527310332,"[797244, 797244]","[797244, 797244]"
"8286","comuna","Arauco","11","Hombre","Técnicos y profesionales de nivel medio",2012,481166.850563432,483482.899386921,"[285770, 700000]","[205156, 700000]"
"8287","comuna","Arauco","11","Hombre","Técnicos y profesionales de nivel medio",2013,376509.688647342,376509.688647342,"[364500, 388527]","[364500, 388527]"
"8288","comuna","Arauco","11","Hombre","Técnicos y profesionales de nivel medio",2014,638000,638000,"[638000, 638000]","[638000, 638000]"
"8289","comuna","Arica","12","Hombre","Técnicos y profesionales de nivel medio",2010,377352.283872649,300630.60536181,"[305933, 461129]","[251770, 371546]"
"8290","comuna","Arica","12","Hombre","Técnicos y profesionales de nivel medio",2011,573730.553296306,497578.635276546,"[496732, 685473]","[398721, 583210]"
"8291","comuna","Arica","12","Hombre","Técnicos y profesionales de nivel medio",2012,632199.854014637,454906.305230616,"[477519, 837039]","[301686, 625477]"
"8292","comuna","Arica","12","Hombre","Técnicos y profesionales de nivel medio",2013,504482.387475322,478177.221907787,"[423272, 589373]","[378500, 505813]"
"8293","comuna","Arica","12","Hombre","Técnicos y profesionales de nivel medio",2014,611770.23018206,499984.226703234,"[507985, 734654]","[402433, 592645]"
"8294","comuna","Arica","12","Hombre","Técnicos y profesionales de nivel medio",2015,660237.646628713,556695.861846302,"[525070, 922858]","[480000, 640050]"
"8295","comuna","Aysén","13","Hombre","Técnicos y profesionales de nivel medio",2010,834833.715312965,409667.627660253,"[452966, 1508496]","[370981, 799071]"
"8296","comuna","Aysén","13","Hombre","Técnicos y profesionales de nivel medio",2011,955322.367126635,704551.797704704,"[650540, 1250826]","[449134, 1366522]"
"8297","comuna","Aysén","13","Hombre","Técnicos y profesionales de nivel medio",2012,1322172.32688513,852029.309681571,"[578636, 2769108]","[301353, 1130472]"
"8298","comuna","Aysén","13","Hombre","Técnicos y profesionales de nivel medio",2013,834744.769610288,755600.712585792,"[622158, 1009465]","[609852, 1213778]"
"8299","comuna","Aysén","13","Hombre","Técnicos y profesionales de nivel medio",2014,599522.431081969,500000,"[457620, 748586]","[419921, 709867]"
"8300","comuna","Aysén","13","Hombre","Técnicos y profesionales de nivel medio",2015,896930.7572621,1054982.4793733,"[689004, 1087546]","[450000, 1365161]"
"8301","comuna","Buin","14","Hombre","Técnicos y profesionales de nivel medio",2010,5080000,5080000,"[5080000, 5080000]","[5080000, 5080000]"
"8302","comuna","Buin","14","Hombre","Técnicos y profesionales de nivel medio",2011,706516.457974041,452885.060184396,"[284980, 1327250]","[250000, 1585503]"
"8303","comuna","Buin","14","Hombre","Técnicos y profesionales de nivel medio",2013,1092271.670395,632681.283325476,"[446759, 1829594]","[422437, 2317112]"
"8304","comuna","Buin","14","Hombre","Técnicos y profesionales de nivel medio",2014,1108769.18921766,937727.68484428,"[730393, 1624045]","[636045, 1489079]"
"8305","comuna","Buin","14","Hombre","Técnicos y profesionales de nivel medio",2015,501680.074035045,501680.074035045,"[290000, 1000271]","[290000, 1000271]"
"8306","comuna","Bulnes","15","Hombre","Técnicos y profesionales de nivel medio",2012,482224.544452815,482224.544452815,"[346939, 607729]","[346939, 607729]"
"8307","comuna","Bulnes","15","Hombre","Técnicos y profesionales de nivel medio",2013,495501.668298052,495501.668298052,"[20000, 1240299]","[20000, 1240299]"
"8308","comuna","Bulnes","15","Hombre","Técnicos y profesionales de nivel medio",2014,818825.867039287,818825.867039287,"[277866, 1379741]","[277866, 1379741]"
"8309","comuna","Bulnes","15","Hombre","Técnicos y profesionales de nivel medio",2015,300351.085401552,300351.085401552,"[250000, 351426]","[250000, 351426]"
"8310","comuna","Cabildo","16","Hombre","Técnicos y profesionales de nivel medio",2010,750000,750000,"[300000, 1200000]","[300000, 1200000]"
"8311","comuna","Cabildo","16","Hombre","Técnicos y profesionales de nivel medio",2011,593775.181931491,594930.918881124,"[408418, 796568]","[362837, 844577]"
"8312","comuna","Cabildo","16","Hombre","Técnicos y profesionales de nivel medio",2012,631550.678553119,634559.10001562,"[200902, 1048822]","[200902, 1106183]"
"8313","comuna","Cabildo","16","Hombre","Técnicos y profesionales de nivel medio",2013,696664.039589943,714346.857370147,"[368154, 1013150]","[300000, 1021383]"
"8314","comuna","Cabildo","16","Hombre","Técnicos y profesionales de nivel medio",2014,512403.900243765,512403.900243765,"[424920, 599887]","[424920, 599887]"
"8315","comuna","Cabildo","16","Hombre","Técnicos y profesionales de nivel medio",2015,390000,390000,"[390000, 390000]","[390000, 390000]"
"8316","comuna","Cabrero","18","Hombre","Técnicos y profesionales de nivel medio",2010,880861.225288704,880861.225288704,"[880861, 880861]","[880861, 880861]"
"8317","comuna","Cabrero","18","Hombre","Técnicos y profesionales de nivel medio",2011,754472.723671657,708959.608946889,"[418658, 1096484]","[418658, 1096484]"
"8318","comuna","Cabrero","18","Hombre","Técnicos y profesionales de nivel medio",2013,209206.977162381,209206.977162381,"[209207, 209207]","[209207, 209207]"
"8319","comuna","Cabrero","18","Hombre","Técnicos y profesionales de nivel medio",2014,539898.74367148,539898.74367148,"[539899, 539899]","[539899, 539899]"
"8320","comuna","Cabrero","18","Hombre","Técnicos y profesionales de nivel medio",2015,650175.897528417,650175.897528417,"[650176, 650176]","[650176, 650176]"
"8321","comuna","Calama","19","Hombre","Técnicos y profesionales de nivel medio",2010,748579.980154844,719905.201010554,"[626211, 887412]","[500391, 899862]"
"8322","comuna","Calama","19","Hombre","Técnicos y profesionales de nivel medio",2011,1000368.10443716,800000,"[767499, 1302052]","[548242, 1372057]"
"8323","comuna","Calama","19","Hombre","Técnicos y profesionales de nivel medio",2012,711990.711349332,700904.351468963,"[572776, 912099]","[489443, 746270]"
"8324","comuna","Calama","19","Hombre","Técnicos y profesionales de nivel medio",2013,1065052.12347711,1006153.37821542,"[784596, 1423845]","[674665, 1095846]"
"8325","comuna","Calama","19","Hombre","Técnicos y profesionales de nivel medio",2014,1081314.34546435,929372.648821391,"[726477, 1394582]","[407696, 1535842]"
"8326","comuna","Calama","19","Hombre","Técnicos y profesionales de nivel medio",2015,963465.357973044,741541.140154081,"[747800, 1170765]","[550083, 1001180]"
"8327","comuna","Calbuco","20","Hombre","Técnicos y profesionales de nivel medio",2010,720704.638872576,720704.638872576,"[720705, 720705]","[720705, 720705]"
"8328","comuna","Calbuco","20","Hombre","Técnicos y profesionales de nivel medio",2011,256232.46777862,256232.46777862,"[256232, 256232]","[256232, 256232]"
"8329","comuna","Calbuco","20","Hombre","Técnicos y profesionales de nivel medio",2012,271517.692591227,271517.692591227,"[271518, 271518]","[271518, 271518]"
"8330","comuna","Calbuco","20","Hombre","Técnicos y profesionales de nivel medio",2013,413432.835820895,413432.835820895,"[413433, 413433]","[413433, 413433]"
"8331","comuna","Calbuco","20","Hombre","Técnicos y profesionales de nivel medio",2014,206961.185074067,206961.185074067,"[206961, 206961]","[206961, 206961]"
"8332","comuna","Calbuco","20","Hombre","Técnicos y profesionales de nivel medio",2015,1208482.96235724,1208482.96235724,"[903416, 1320357]","[903416, 1320357]"
"8333","comuna","Caldera","21","Hombre","Técnicos y profesionales de nivel medio",2010,285685.602471872,258351.785250351,"[120138, 513867]","[24000, 600000]"
"8334","comuna","Caldera","21","Hombre","Técnicos y profesionales de nivel medio",2011,503527.32516303,590257.397896796,"[300000, 615292]","[300000, 618018]"
