"","geography_level","geography_name","geography_id","sex","isced","year","weighted_mean","weighted_median","ci_weighted_mean","ci_weighted_median"
"3676","provincia","Valparaíso","p51","Mujer","Educación Técnica",2015,479965.743184,331344.621513946,"[380314, 568800]","[287124, 401630]"
"3677","provincia",NA,NA,"Mujer","Educación Técnica",2012,62560.080347471,62560.080347471,"[50088, 163317]","[50088, 163317]"
"3678","provincia","Antofagasta","p21","Mujer","Educación Universitaria",2010,553212.075419877,500000,"[477785, 645047]","[399726, 635474]"
"3679","provincia","Antofagasta","p21","Mujer","Educación Universitaria",2011,437654.814043239,400059.246780421,"[367114, 543818]","[299332, 502050]"
"3680","provincia","Antofagasta","p21","Mujer","Educación Universitaria",2012,756485.353675118,695354.228060363,"[616752, 974523]","[490307, 903589]"
"3681","provincia","Antofagasta","p21","Mujer","Educación Universitaria",2013,687801.592644193,625894.676399061,"[591624, 799589]","[498485, 703050]"
"3682","provincia","Antofagasta","p21","Mujer","Educación Universitaria",2014,608568.400821622,579915.811271711,"[501938, 696168]","[410421, 692639]"
"3683","provincia","Antofagasta","p21","Mujer","Educación Universitaria",2015,726001.595882786,650175.897528417,"[634846, 842414]","[551143, 800000]"
"3684","provincia","Arauco","p82","Mujer","Educación Universitaria",2010,449333.886658144,322107.464238301,"[333738, 594029]","[233517, 500000]"
"3685","provincia","Arauco","p82","Mujer","Educación Universitaria",2011,511500.711025531,495260.0822488,"[358192, 687442]","[299041, 572100]"
"3686","provincia","Arauco","p82","Mujer","Educación Universitaria",2012,714173.163562099,683869.014699156,"[505067, 928227]","[397147, 839832]"
"3687","provincia","Arauco","p82","Mujer","Educación Universitaria",2013,609901.705787384,639972.390007919,"[499022, 738463]","[490000, 734494]"
"3688","provincia","Arauco","p82","Mujer","Educación Universitaria",2014,626247.225825144,603323.293234272,"[438733, 763876]","[385804, 650000]"
"3689","provincia","Arauco","p82","Mujer","Educación Universitaria",2015,516647.732417669,465516.84358184,"[415573, 643452]","[332497, 600000]"
"3690","provincia","Arica","p151","Mujer","Educación Universitaria",2010,428056.067397371,399858.331339448,"[361581, 498994]","[299911, 473940]"
"3691","provincia","Arica","p151","Mujer","Educación Universitaria",2011,432027.567967024,400138.602208165,"[339571, 510706]","[289576, 548455]"
"3692","provincia","Arica","p151","Mujer","Educación Universitaria",2012,619549.011497454,539466.928373007,"[503850, 731509]","[388539, 635553]"
"3693","provincia","Arica","p151","Mujer","Educación Universitaria",2013,735872.250960864,478769.266693129,"[494973, 1020258]","[400542, 580781]"
"3694","provincia","Arica","p151","Mujer","Educación Universitaria",2014,573535.16450032,549979.187479241,"[505620, 640239]","[403965, 606254]"
"3695","provincia","Arica","p151","Mujer","Educación Universitaria",2015,658288.29733745,514973.830767599,"[515349, 821552]","[413552, 627656]"
"3696","provincia","Aysén","p112","Mujer","Educación Universitaria",2010,643364.054034352,575318.1886381,"[442395, 869289]","[228843, 986118]"
"3697","provincia","Aysén","p112","Mujer","Educación Universitaria",2011,743793.621767362,710025.957469697,"[571773, 919865]","[590469, 872030]"
"3698","provincia","Aysén","p112","Mujer","Educación Universitaria",2012,968527.981517437,1032169.32314809,"[747814, 1247098]","[507331, 1304631]"
"3699","provincia","Aysén","p112","Mujer","Educación Universitaria",2013,827309.138466063,697356.590541269,"[623035, 1074742]","[449653, 980107]"
"3700","provincia","Aysén","p112","Mujer","Educación Universitaria",2014,767715.353961109,789048.620254072,"[604687, 934412]","[498544, 999936]"
"3701","provincia","Aysén","p112","Mujer","Educación Universitaria",2015,1059598.02625947,800105.153432555,"[699282, 1515379]","[512962, 1013214]"
"3702","provincia","Bíobío","p83","Mujer","Educación Universitaria",2010,443193.754283774,465831.227087778,"[360353, 508018]","[354334, 500489]"
"3703","provincia","Bíobío","p83","Mujer","Educación Universitaria",2011,429422.199348547,398721.44401617,"[368916, 495026]","[353781, 497700]"
"3704","provincia","Bíobío","p83","Mujer","Educación Universitaria",2012,520502.038436164,463659.061231807,"[436201, 609049]","[400000, 625253]"
"3705","provincia","Bíobío","p83","Mujer","Educación Universitaria",2013,581153.750857215,500490.898123224,"[449966, 706572]","[418741, 628692]"
"3706","provincia","Bíobío","p83","Mujer","Educación Universitaria",2014,603122.687705553,560077.245045982,"[497968, 691729]","[499906, 697008]"
"3707","provincia","Bíobío","p83","Mujer","Educación Universitaria",2015,788254.476234135,509978.784105388,"[556178, 1089619]","[432664, 695632]"
"3708","provincia","Cachapoal","p61","Mujer","Educación Universitaria",2010,432753.805365625,370181.014547792,"[352049, 526009]","[300288, 444382]"
"3709","provincia","Cachapoal","p61","Mujer","Educación Universitaria",2011,576884.360097817,481256.013467224,"[463244, 741396]","[376198, 647922]"
"3710","provincia","Cachapoal","p61","Mujer","Educación Universitaria",2012,598252.812829052,502255.154639175,"[473139, 776942]","[402872, 600000]"
"3711","provincia","Cachapoal","p61","Mujer","Educación Universitaria",2013,673448.479012343,598690.778063796,"[551946, 797240]","[498112, 697357]"
"3712","provincia","Cachapoal","p61","Mujer","Educación Universitaria",2014,627298.838682038,529909.021105147,"[506550, 743714]","[416970, 616709]"
"3713","provincia","Cachapoal","p61","Mujer","Educación Universitaria",2015,682705.080830798,579432.447891896,"[570192, 856855]","[407420, 789835]"
"3714","provincia","Capitán Prat","p113","Mujer","Educación Universitaria",2010,845047.278660184,816983.349939751,"[675483, 1031463]","[596485, 1199179]"
"3715","provincia","Capitán Prat","p113","Mujer","Educación Universitaria",2011,637801.947065446,556220.080705993,"[468117, 864752]","[449558, 958766]"
"3716","provincia","Capitán Prat","p113","Mujer","Educación Universitaria",2012,862335.814910361,800000,"[582616, 1187778]","[582616, 1245593]"
"3717","provincia","Cardenal Caro","p62","Mujer","Educación Universitaria",2010,410480.66003529,319586.756860054,"[301447, 495183]","[239552, 466776]"
"3718","provincia","Cardenal Caro","p62","Mujer","Educación Universitaria",2011,466777.859086078,399469.18942009,"[340004, 588709]","[279772, 527392]"
"3719","provincia","Cardenal Caro","p62","Mujer","Educación Universitaria",2012,488917.199090103,446790.08731615,"[397042, 618526]","[401612, 602706]"
"3720","provincia","Cardenal Caro","p62","Mujer","Educación Universitaria",2013,605879.871880093,603396.509540739,"[480709, 736535]","[425110, 726369]"
"3721","provincia","Cardenal Caro","p62","Mujer","Educación Universitaria",2014,621318.746387842,605872.533530562,"[445745, 816484]","[376972, 786636]"
"3722","provincia","Cardenal Caro","p62","Mujer","Educación Universitaria",2015,743409.063023614,548296.002454029,"[517297, 1070189]","[500122, 670771]"
"3723","provincia","Cauquenes","p72","Mujer","Educación Universitaria",2010,454053.406163039,367299.477897542,"[336503, 608442]","[329232, 628839]"
"3724","provincia","Cauquenes","p72","Mujer","Educación Universitaria",2011,508645.585997348,477487.88142851,"[380158, 634257]","[312710, 719698]"
"3725","provincia","Cauquenes","p72","Mujer","Educación Universitaria",2012,442230.622081144,395895.307635643,"[276445, 582100]","[227800, 689484]"
"3726","provincia","Cauquenes","p72","Mujer","Educación Universitaria",2013,566116.206515493,484998.49414807,"[408552, 772157]","[340294, 747551]"
"3727","provincia","Cauquenes","p72","Mujer","Educación Universitaria",2014,530807.442371054,441183.610957586,"[392187, 658596]","[394065, 707296]"
"3728","provincia","Cauquenes","p72","Mujer","Educación Universitaria",2015,634566.407816779,673265.073643231,"[437580, 827824]","[326153, 702852]"
"3729","provincia","Cautín","p91","Mujer","Educación Universitaria",2010,472102.270507733,444065.847981246,"[392764, 570316]","[385333, 499658]"
"3730","provincia","Cautín","p91","Mujer","Educación Universitaria",2011,436222.861261926,400892.384964177,"[367807, 504742]","[337515, 500000]"
"3731","provincia","Cautín","p91","Mujer","Educación Universitaria",2012,510700.999257288,439762.999375862,"[440439, 600575]","[350935, 500000]"
"3732","provincia","Cautín","p91","Mujer","Educación Universitaria",2013,533290.666364134,499239.100665853,"[442518, 669661]","[360488, 635031]"
"3733","provincia","Cautín","p91","Mujer","Educación Universitaria",2014,558793.066249485,529900.618788675,"[474010, 721310]","[398219, 676250]"
"3734","provincia","Cautín","p91","Mujer","Educación Universitaria",2015,545268.879306869,500000,"[432948, 644533]","[300122, 600162]"
"3735","provincia","Chacabuco","p133","Mujer","Educación Universitaria",2010,476025.55125722,400000,"[300786, 644817]","[279255, 637864]"
"3736","provincia","Chacabuco","p133","Mujer","Educación Universitaria",2011,1275596.30415312,512762.228269252,"[630287, 1806312]","[301450, 1818323]"
"3737","provincia","Chacabuco","p133","Mujer","Educación Universitaria",2012,1357505.33404791,717464.742114085,"[707657, 2325321]","[288930, 2393378]"
"3738","provincia","Chacabuco","p133","Mujer","Educación Universitaria",2013,644718.841927274,563625.728845397,"[353954, 1009490]","[117258, 1331803]"
"3739","provincia","Chacabuco","p133","Mujer","Educación Universitaria",2014,864172.322291163,833854.13385151,"[641596, 1158743]","[499906, 908450]"
"3740","provincia","Chacabuco","p133","Mujer","Educación Universitaria",2015,586477.84612544,520277.739691062,"[412435, 829420]","[321304, 607465]"
"3741","provincia","Chañaral","p32","Mujer","Educación Universitaria",2010,794417.489356207,860841.651986688,"[385250, 1245107]","[230225, 1131106]"
"3742","provincia","Chañaral","p32","Mujer","Educación Universitaria",2011,782456.793343822,530759.598334698,"[269187, 1621412]","[198024, 2125222]"
"3743","provincia","Chañaral","p32","Mujer","Educación Universitaria",2012,664652.131033821,518793.463046105,"[362142, 1217383]","[285984, 1689785]"
"3744","provincia","Chañaral","p32","Mujer","Educación Universitaria",2013,956287.330207529,334496.247492592,"[216607, 2024814]","[209336, 3034897]"
"3745","provincia","Chañaral","p32","Mujer","Educación Universitaria",2014,579800.87922189,265332.029763736,"[211754, 996165]","[169709, 1229822]"
"3746","provincia","Chañaral","p32","Mujer","Educación Universitaria",2015,1271482.1537759,1198719.70421537,"[636580, 1872474]","[481956, 2208646]"
"3747","provincia","Chiloé","p102","Mujer","Educación Universitaria",2010,623322.995017037,462430.254468696,"[441168, 825959]","[263644, 800000]"
"3748","provincia","Chiloé","p102","Mujer","Educación Universitaria",2011,516444.956011763,408424.680631785,"[410921, 618476]","[350000, 649542]"
"3749","provincia","Chiloé","p102","Mujer","Educación Universitaria",2012,605232.373775589,618355.635489914,"[493095, 801071]","[427891, 700000]"
"3750","provincia","Chiloé","p102","Mujer","Educación Universitaria",2013,661148.085506594,518583.938818273,"[500482, 837975]","[399778, 727243]"
"3751","provincia","Chiloé","p102","Mujer","Educación Universitaria",2014,703813.154115731,602171.201405523,"[572089, 883105]","[500000, 758073]"
"3752","provincia","Chiloé","p102","Mujer","Educación Universitaria",2015,753246.528206742,700037.659235525,"[613942, 971857]","[412981, 900244]"
"3753","provincia","Choapa","p42","Mujer","Educación Universitaria",2010,541203.875300344,566490.670669095,"[403997, 651842]","[468462, 629569]"
"3754","provincia","Choapa","p42","Mujer","Educación Universitaria",2011,657571.719021192,546294.803539934,"[452325, 940372]","[315460, 883937]"
"3755","provincia","Choapa","p42","Mujer","Educación Universitaria",2012,679057.150804652,629336.0858661,"[506832, 858547]","[451020, 1004510]"
"3756","provincia","Choapa","p42","Mujer","Educación Universitaria",2013,547580.863937815,519590.739702948,"[397802, 749221]","[305154, 620941]"
"3757","provincia","Choapa","p42","Mujer","Educación Universitaria",2014,641403.743440597,624371.557728883,"[487304, 938598]","[373542, 829557]"
"3758","provincia","Choapa","p42","Mujer","Educación Universitaria",2015,625199.242983322,652276.086999619,"[455356, 811415]","[325603, 729161]"
"3759","provincia","Colchagua","p63","Mujer","Educación Universitaria",2010,407725.287581831,399726.428920371,"[321164, 484750]","[316669, 449678]"
"3760","provincia","Colchagua","p63","Mujer","Educación Universitaria",2011,500715.098449314,443092.735078435,"[429492, 613117]","[410793, 491451]"
"3761","provincia","Colchagua","p63","Mujer","Educación Universitaria",2012,612834.112412669,495940.128218252,"[495974, 730943]","[450000, 501019]"
"3762","provincia","Colchagua","p63","Mujer","Educación Universitaria",2013,518640.246005859,412604.691515183,"[373206, 678304]","[299010, 504907]"
"3763","provincia","Colchagua","p63","Mujer","Educación Universitaria",2014,583645.787350925,588489.088400028,"[462537, 733629]","[499906, 650000]"
"3764","provincia","Colchagua","p63","Mujer","Educación Universitaria",2015,681381.927691439,627209.836875976,"[601060, 796439]","[503513, 799839]"
"3765","provincia","Concepción","p81","Mujer","Educación Universitaria",2010,599175.003942986,400391.46604032,"[472953, 912705]","[315795, 499838]"
"3766","provincia","Concepción","p81","Mujer","Educación Universitaria",2011,548328.642951663,499335.443061185,"[479622, 650270]","[393556, 548242]"
"3767","provincia","Concepción","p81","Mujer","Educación Universitaria",2012,597239.005761061,477969.426717327,"[520494, 683082]","[361878, 543519]"
"3768","provincia","Concepción","p81","Mujer","Educación Universitaria",2013,503948.267973374,500000,"[449806, 556773]","[438338, 535103]"
"3769","provincia","Concepción","p81","Mujer","Educación Universitaria",2014,551521.929909181,485633.628401243,"[490410, 615774]","[399936, 576445]"
"3770","provincia","Concepción","p81","Mujer","Educación Universitaria",2015,570414.698497106,477291.42894706,"[504770, 668886]","[401630, 507641]"
"3771","provincia","Copiapó","p31","Mujer","Educación Universitaria",2010,689871.956613851,527510.324655607,"[499345, 963207]","[418675, 802045]"
"3772","provincia","Copiapó","p31","Mujer","Educación Universitaria",2011,927031.78113125,438103.055960676,"[446371, 1856279]","[314660, 527067]"
"3773","provincia","Copiapó","p31","Mujer","Educación Universitaria",2012,514145.822378956,360952.706671658,"[401171, 656757]","[321811, 502255]"
"3774","provincia","Copiapó","p31","Mujer","Educación Universitaria",2013,713542.499650016,593795.266018969,"[558568, 884756]","[489820, 643130]"
"3775","provincia","Copiapó","p31","Mujer","Educación Universitaria",2014,746814.309371365,551532.267961288,"[556795, 929195]","[397892, 608342]"
"3776","provincia","Copiapó","p31","Mujer","Educación Universitaria",2015,695476.614969318,624977.172933909,"[573266, 833065]","[420372, 900244]"
"3777","provincia","Cordillera","p152","Mujer","Educación Universitaria",2010,528535.552167063,400391.46604032,"[444716, 621598]","[366554, 605000]"
"3778","provincia","Cordillera","p152","Mujer","Educación Universitaria",2011,493220.585904187,453358.763616527,"[403506, 613358]","[312000, 556686]"
"3779","provincia","Cordillera","p152","Mujer","Educación Universitaria",2012,590057.744385108,566193.823847575,"[495069, 688789]","[455998, 702315]"
"3780","provincia","Cordillera","p152","Mujer","Educación Universitaria",2013,568238.212966477,464234.784791637,"[401199, 879633]","[250000, 671133]"
"3781","provincia","Cordillera","p152","Mujer","Educación Universitaria",2014,531063.563781301,500000,"[455422, 628767]","[454485, 614349]"
"3782","provincia","Cordillera","p152","Mujer","Educación Universitaria",2015,657416.381098532,599387.717557286,"[505709, 773015]","[500000, 734199]"
"3783","provincia","Coyhaique","p111","Mujer","Educación Universitaria",2010,734126.511349512,744372.015740562,"[636607, 836941]","[600000, 840195]"
"3784","provincia","Coyhaique","p111","Mujer","Educación Universitaria",2011,702698.467357238,685683.797117214,"[570883, 862631]","[419650, 866169]"
"3785","provincia","Coyhaique","p111","Mujer","Educación Universitaria",2012,734908.203445585,704493.525919536,"[596780, 896926]","[549102, 834709]"
"3786","provincia","Coyhaique","p111","Mujer","Educación Universitaria",2013,641448.2419783,700713.43968141,"[499996, 774046]","[399431, 839483]"
"3787","provincia","Coyhaique","p111","Mujer","Educación Universitaria",2014,867449.82723878,772284.791167996,"[696766, 1021943]","[551598, 999812]"
"3788","provincia","Coyhaique","p111","Mujer","Educación Universitaria",2015,868783.098814527,887180.824332779,"[716612, 1029951]","[503072, 1100298]"
"3789","provincia","Curicó","p73","Mujer","Educación Universitaria",2010,465911.911858199,400477.473252169,"[361058, 593490]","[247516, 499751]"
"3790","provincia","Curicó","p73","Mujer","Educación Universitaria",2011,407065.711917491,360407.196767838,"[337005, 483447]","[303238, 443360]"
"3791","provincia","Curicó","p73","Mujer","Educación Universitaria",2012,486229.943984859,412125.235283176,"[388454, 597955]","[301296, 540193]"
"3792","provincia","Curicó","p73","Mujer","Educación Universitaria",2013,536464.394988777,448830.063731151,"[411069, 728255]","[300000, 513447]"
"3793","provincia","Curicó","p73","Mujer","Educación Universitaria",2014,566569.736763302,444308.429209634,"[364800, 767573]","[241080, 605419]"
"3794","provincia","Curicó","p73","Mujer","Educación Universitaria",2015,662086.880242588,504562.045479542,"[525326, 910042]","[399311, 645000]"
"3795","provincia","El Loa","p22","Mujer","Educación Universitaria",2010,631317.592801302,553646.634778447,"[507414, 835952]","[399999, 808872]"
"3796","provincia","El Loa","p22","Mujer","Educación Universitaria",2011,752705.986101155,647922.346526276,"[601813, 951119]","[502409, 757276]"
"3797","provincia","El Loa","p22","Mujer","Educación Universitaria",2012,717587.89171299,647180.894367924,"[571928, 924390]","[567152, 790691]"
"3798","provincia","El Loa","p22","Mujer","Educación Universitaria",2013,670362.378828447,647801.879120305,"[563172, 781146]","[500001, 791069]"
"3799","provincia","El Loa","p22","Mujer","Educación Universitaria",2014,722909.47175194,525825.505928776,"[452082, 1055683]","[359932, 855665]"
"3800","provincia","El Loa","p22","Mujer","Educación Universitaria",2015,892952.013333925,800216.489265744,"[776392, 1032079]","[685477, 937892]"
"3801","provincia","Elqui","p41","Mujer","Educación Universitaria",2010,719691.406352857,450000,"[503381, 974161]","[368900, 568719]"
"3802","provincia","Elqui","p41","Mujer","Educación Universitaria",2011,566234.001253052,508467.345251857,"[437371, 671510]","[348881, 626059]"
"3803","provincia","Elqui","p41","Mujer","Educación Universitaria",2012,635137.033436618,454612.524476834,"[489401, 790055]","[365079, 542777]"
"3804","provincia","Elqui","p41","Mujer","Educación Universitaria",2013,592196.964764286,498544.164356231,"[494214, 711935]","[380113, 567268]"
"3805","provincia","Elqui","p41","Mujer","Educación Universitaria",2014,687450.74164833,586499.756143859,"[569840, 800879]","[500000, 699869]"
"3806","provincia","Elqui","p41","Mujer","Educación Universitaria",2015,622638.453569115,536059.854384924,"[528081, 739473]","[458862, 698299]"
"3807","provincia","General Carrera","p114","Mujer","Educación Universitaria",2010,562049.520454099,562049.520454099,"[223218, 900881]","[223218, 900881]"
"3808","provincia","General Carrera","p114","Mujer","Educación Universitaria",2011,920316.791183874,1009653.14317098,"[607324, 1205800]","[446000, 1205800]"
"3809","provincia","General Carrera","p114","Mujer","Educación Universitaria",2012,936944.97039675,1058798.99333755,"[495630, 1226858]","[246377, 1226858]"
"3810","provincia","General Carrera","p114","Mujer","Educación Universitaria",2013,1145357.9669602,1275670.8116281,"[638529, 1421134]","[481652, 1439543]"
"3811","provincia","General Carrera","p114","Mujer","Educación Universitaria",2014,1249765.61035065,1249765.61035065,"[1249766, 1249766]","[1249766, 1249766]"
"3812","provincia","General Carrera","p114","Mujer","Educación Universitaria",2015,500682.555614717,500682.555614717,"[500135, 502037]","[500135, 502037]"
"3813","provincia","Huasco","p33","Mujer","Educación Universitaria",2010,471744.305229406,468554.010238324,"[363192, 576687]","[256612, 617989]"
"3814","provincia","Huasco","p33","Mujer","Educación Universitaria",2011,638116.470031482,496345.574377174,"[435462, 915220]","[300000, 1306283]"
"3815","provincia","Huasco","p33","Mujer","Educación Universitaria",2012,857757.677357387,516604.801015901,"[565349, 1238689]","[437968, 953477]"
"3816","provincia","Huasco","p33","Mujer","Educación Universitaria",2013,492365.144486349,398940.320513773,"[346279, 635014]","[215506, 616585]"
"3817","provincia","Huasco","p33","Mujer","Educación Universitaria",2014,499393.783891011,468379.319122315,"[417820, 635631]","[379569, 519902]"
"3818","provincia","Huasco","p33","Mujer","Educación Universitaria",2015,527709.12777515,455301.966271877,"[421090, 691226]","[310084, 661598]"
"3819","provincia","Iquique","p11","Mujer","Educación Universitaria",2010,489305.297310742,400000,"[406823, 613238]","[262927, 500000]"
"3820","provincia","Iquique","p11","Mujer","Educación Universitaria",2011,599882.56866242,452174.943138741,"[478257, 761316]","[381334, 697763]"
"3821","provincia","Iquique","p11","Mujer","Educación Universitaria",2012,633639.755778368,550000,"[544352, 736174]","[432417, 603373]"
"3822","provincia","Iquique","p11","Mujer","Educación Universitaria",2013,676176.607154205,598743.547443898,"[579695, 764531]","[501437, 697401]"
"3823","provincia","Iquique","p11","Mujer","Educación Universitaria",2014,721441.064542483,566305.43234886,"[595130, 849629]","[451871, 606254]"
"3824","provincia","Iquique","p11","Mujer","Educación Universitaria",2015,857318.975516215,622264.064064641,"[688590, 1005209]","[522414, 667961]"
"3825","provincia","Limarí","p43","Mujer","Educación Universitaria",2010,493605.660776533,475853.637575343,"[425373, 571919]","[396336, 525286]"
"3826","provincia","Limarí","p43","Mujer","Educación Universitaria",2011,550617.80107484,420989.833550374,"[391005, 698788]","[321547, 679142]"
"3827","provincia","Limarí","p43","Mujer","Educación Universitaria",2012,511271.894288399,405516.866956056,"[400593, 665008]","[308824, 637576]"
"3828","provincia","Limarí","p43","Mujer","Educación Universitaria",2013,484828.960742032,449448.729401128,"[381616, 624057]","[359124, 520067]"
"3829","provincia","Limarí","p43","Mujer","Educación Universitaria",2014,650777.390246519,599887.492968311,"[515965, 799433]","[461410, 679901]"
"3830","provincia","Limarí","p43","Mujer","Educación Universitaria",2015,668386.397754292,564749.658304106,"[542392, 783662]","[500000, 702852]"
"3831","provincia","Linares","p74","Mujer","Educación Universitaria",2010,378591.393497505,300293.59953024,"[280821, 473745]","[200114, 415674]"
"3832","provincia","Linares","p74","Mujer","Educación Universitaria",2011,507229.666398577,475268.0366602,"[428240, 637581]","[364461, 576636]"
"3833","provincia","Linares","p74","Mujer","Educación Universitaria",2012,665806.248442903,529497.245951333,"[460207, 856756]","[335203, 729937]"
"3834","provincia","Linares","p74","Mujer","Educación Universitaria",2013,609460.04970498,500505.485547651,"[471919, 730785]","[406550, 629102]"
"3835","provincia","Linares","p74","Mujer","Educación Universitaria",2014,592021.296336613,449123.558472006,"[445310, 738322]","[334747, 599887]"
"3836","provincia","Linares","p74","Mujer","Educación Universitaria",2015,478124.105025115,401052.058064768,"[380850, 595983]","[301222, 502037]"
"3837","provincia","Llanquihue","p101","Mujer","Educación Universitaria",2010,443933.439146861,425917.952162086,"[364361, 510889]","[300294, 479016]"
"3838","provincia","Llanquihue","p101","Mujer","Educación Universitaria",2011,582395.596590136,514081.987482595,"[459887, 764917]","[474882, 558210]"
"3839","provincia","Llanquihue","p101","Mujer","Educación Universitaria",2012,587994.068684586,519759.944888609,"[513623, 689261]","[498723, 600000]"
"3840","provincia","Llanquihue","p101","Mujer","Educación Universitaria",2013,609984.139233604,585079.236592721,"[503451, 762801]","[438285, 616462]"
"3841","provincia","Llanquihue","p101","Mujer","Educación Universitaria",2014,742899.394698359,611381.10696546,"[614595, 972203]","[503811, 711844]"
"3842","provincia","Llanquihue","p101","Mujer","Educación Universitaria",2015,791587.775585162,644518.365865202,"[668989, 910487]","[562282, 846601]"
"3843","provincia","Los Andes","p53","Mujer","Educación Universitaria",2010,511520.021234129,436646.407545143,"[416262, 603466]","[385691, 526037]"
"3844","provincia","Los Andes","p53","Mujer","Educación Universitaria",2011,610854.724051908,460939.167425273,"[438854, 789851]","[400265, 573449]"
"3845","provincia","Los Andes","p53","Mujer","Educación Universitaria",2012,495052.582025943,401509.117157434,"[359562, 643417]","[236182, 500000]"
"3846","provincia","Los Andes","p53","Mujer","Educación Universitaria",2013,609863.498452042,498808.482109925,"[513735, 794987]","[413433, 624497]"
"3847","provincia","Los Andes","p53","Mujer","Educación Universitaria",2014,615308.531456003,599362.86365481,"[514523, 725943]","[455764, 717445]"
"3848","provincia","Los Andes","p53","Mujer","Educación Universitaria",2015,648068.350061273,576887.251350329,"[551847, 773659]","[494709, 708257]"
"3849","provincia","Magallanes","p121","Mujer","Educación Universitaria",2010,602511.273616198,470868.231331859,"[469488, 796172]","[400152, 642258]"
"3850","provincia","Magallanes","p121","Mujer","Educación Universitaria",2011,682961.745901132,501034.381527265,"[534303, 837444]","[415789, 597627]"
"3851","provincia","Magallanes","p121","Mujer","Educación Universitaria",2012,825723.381056729,664119.388443932,"[649284, 979812]","[500000, 803608]"
"3852","provincia","Magallanes","p121","Mujer","Educación Universitaria",2013,911548.138022512,706479.343850923,"[714304, 1156543]","[512285, 902695]"
"3853","provincia","Magallanes","p121","Mujer","Educación Universitaria",2014,810742.679139943,683852.065263899,"[679966, 996156]","[500000, 799880]"
"3854","provincia","Magallanes","p121","Mujer","Educación Universitaria",2015,1021179.02405723,800000,"[864300, 1180672]","[608431, 990025]"
"3855","provincia","Maipo","p134","Mujer","Educación Universitaria",2010,660840.788731972,309951.802663882,"[401354, 964028]","[245656, 443098]"
"3856","provincia","Maipo","p134","Mujer","Educación Universitaria",2011,700197.833785243,596027.806359629,"[531995, 926637]","[413000, 797443]"
"3857","provincia","Maipo","p134","Mujer","Educación Universitaria",2012,562323.550843133,502107.381367289,"[459863, 675804]","[401804, 600000]"
"3858","provincia","Maipo","p134","Mujer","Educación Universitaria",2013,639690.254502775,481339.559617384,"[450811, 847068]","[400000, 657398]"
"3859","provincia","Maipo","p134","Mujer","Educación Universitaria",2014,640311.349919094,470000,"[492631, 765638]","[400000, 617489]"
"3860","provincia","Maipo","p134","Mujer","Educación Universitaria",2015,718252.359114318,425494.052072457,"[544988, 1037407]","[382065, 820031]"
"3861","provincia","Malleco","p92","Mujer","Educación Universitaria",2010,544796.277650754,456983.263729781,"[447981, 660348]","[400391, 515810]"
"3862","provincia","Malleco","p92","Mujer","Educación Universitaria",2011,608958.451734365,502416.60348749,"[471630, 754647]","[500000, 587448]"
"3863","provincia","Malleco","p92","Mujer","Educación Universitaria",2012,490435.866812548,522415.972483574,"[418914, 563686]","[389070, 605752]"
"3864","provincia","Malleco","p92","Mujer","Educación Universitaria",2013,570611.445504277,570364.577568115,"[497555, 642280]","[498112, 640000]"
"3865","provincia","Malleco","p92","Mujer","Educación Universitaria",2014,559554.765436068,552251.838984281,"[477309, 642161]","[445114, 699897]"
"3866","provincia","Malleco","p92","Mujer","Educación Universitaria",2015,658391.691478657,629184.146179788,"[567152, 741275]","[500000, 700023]"
"3867","provincia","Marga Marga","p58","Mujer","Educación Universitaria",2010,410860.812491578,350000,"[322243, 546079]","[223492, 424426]"
"3868","provincia","Marga Marga","p58","Mujer","Educación Universitaria",2011,452506.664341322,354757.563535015,"[381674, 544161]","[294201, 474330]"
"3869","provincia","Marga Marga","p58","Mujer","Educación Universitaria",2012,465523.023561413,374120.219629748,"[382555, 547646]","[300014, 502255]"
"3870","provincia","Marga Marga","p58","Mujer","Educación Universitaria",2013,566724.493261501,481975.48760878,"[491626, 678985]","[360273, 600209]"
"3871","provincia","Marga Marga","p58","Mujer","Educación Universitaria",2014,666959.214838707,600384.694687167,"[571810, 789633]","[499906, 665558]"
"3872","provincia","Marga Marga","p58","Mujer","Educación Universitaria",2015,568872.360514182,506295.380732929,"[498216, 669482]","[405646, 567816]"
"3873","provincia","Melipilla","p135","Mujer","Educación Universitaria",2010,915940.19500707,500489.3325504,"[469145, 1687888]","[401060, 800290]"
"3874","provincia","Melipilla","p135","Mujer","Educación Universitaria",2011,653894.9307662,467222.260682855,"[456157, 910328]","[323434, 588956]"
"3875","provincia","Melipilla","p135","Mujer","Educación Universitaria",2012,625509.23496807,700000,"[467473, 826220]","[342541, 773473]"
"3876","provincia","Melipilla","p135","Mujer","Educación Universitaria",2013,553046.241701732,611855.715971344,"[307922, 852500]","[99622, 946413]"
"3877","provincia","Melipilla","p135","Mujer","Educación Universitaria",2014,629405.006257745,579891.243202701,"[492971, 801683]","[477589, 736789]"
"3878","provincia","Melipilla","p135","Mujer","Educación Universitaria",2015,483807.546986096,405350.592315004,"[395072, 677778]","[372966, 603808]"
"3879","provincia","Ñuble","p84","Mujer","Educación Universitaria",2010,578140.955534336,499658.036150464,"[450021, 711249]","[401070, 550222]"
"3880","provincia","Ñuble","p84","Mujer","Educación Universitaria",2011,575554.032368896,427475.307097189,"[450228, 735893]","[311740, 517565]"
