"","sex","geography_name","geography_id","year","weighted_mean"
"300","Hombre","Concepción","64",2013,500433.771098303
"301","Hombre","Concepción","64",2014,482183.10835709
"302","Hombre","Concepción","64",2015,541562.232795866
"303","Hombre","Conchalí","65",2010,303724.148811925
"304","Hombre","Conchalí","65",2011,405670.859311232
"305","Hombre","Conchalí","65",2012,437839.053608409
"306","Hombre","Conchalí","65",2013,447738.010860874
"307","Hombre","Conchalí","65",2014,394941.728632192
"308","Hombre","Conchalí","65",2015,444449.633640501
"309","Hombre","Concón","63",2010,805877.643521764
"310","Hombre","Concón","63",2011,529575.495475663
"311","Hombre","Concón","63",2012,767986.60625905
"312","Hombre","Concón","63",2013,670250.48102187
"313","Hombre","Concón","63",2014,1166326.90445348
"314","Hombre","Concón","63",2015,860910.484375591
"315","Hombre","Constitución","66",2010,315812.521048152
"316","Hombre","Constitución","66",2011,369714.942917435
"317","Hombre","Constitución","66",2012,321191.82605917
"318","Hombre","Constitución","66",2013,364922.133759507
"319","Hombre","Constitución","66",2014,329452.710262265
"320","Hombre","Constitución","66",2015,369873.603509868
"321","Hombre","Copiapó","68",2010,527875.945821781
"322","Hombre","Copiapó","68",2011,564888.439746219
"323","Hombre","Copiapó","68",2012,485844.839008407
"324","Hombre","Copiapó","68",2013,663224.737729549
"325","Hombre","Copiapó","68",2014,638398.69577039
"326","Hombre","Copiapó","68",2015,718279.386842489
"327","Hombre","Coquimbo","69",2010,376749.961578237
"328","Hombre","Coquimbo","69",2011,428013.067557992
"329","Hombre","Coquimbo","69",2012,457945.060904312
"330","Hombre","Coquimbo","69",2013,425108.509652486
"331","Hombre","Coquimbo","69",2014,513575.972968113
"332","Hombre","Coquimbo","69",2015,567040.932399476
"333","Hombre","Coronel","70",2010,319683.30471602
"334","Hombre","Coronel","70",2011,359180.854099396
"335","Hombre","Coronel","70",2012,310425.424102021
"336","Hombre","Coronel","70",2013,357574.036198073
"337","Hombre","Coronel","70",2014,378248.314898249
"338","Hombre","Coronel","70",2015,359715.613169312
"339","Hombre","Corral","71",2010,265861.020634799
"340","Hombre","Corral","71",2011,236204.915093168
"341","Hombre","Corral","71",2012,308679.168248344
"342","Hombre","Corral","71",2013,422985.302569141
"343","Hombre","Corral","71",2014,441306.139545996
"344","Hombre","Corral","71",2015,467999.488842505
"345","Hombre","Coyhaique","54",2010,468537.524486307
"346","Hombre","Coyhaique","54",2011,496005.337947273
"347","Hombre","Coyhaique","54",2012,506709.441478895
"348","Hombre","Coyhaique","54",2013,510592.98788385
"349","Hombre","Coyhaique","54",2014,594650.795698521
"350","Hombre","Coyhaique","54",2015,729662.275344615
"351","Hombre","Curacautín","73",2010,225911.898955988
"352","Hombre","Curacautín","73",2011,274775.001527064
"353","Hombre","Curacautín","73",2012,365564.294551757
"354","Hombre","Curacautín","73",2013,390983.637042989
"355","Hombre","Curacautín","73",2014,300105.037719113
"356","Hombre","Curacautín","73",2015,358885.821909213
"357","Hombre","Curacaví","74",2010,244400
"358","Hombre","Curacaví","74",2011,246000
"359","Hombre","Curacaví","74",2012,305875
"360","Hombre","Curaco de Vélez","75",2010,366022.65117398
"361","Hombre","Curaco de Vélez","75",2011,360087.704070779
"362","Hombre","Curaco de Vélez","75",2012,363964.360045082
"363","Hombre","Curaco de Vélez","75",2013,428617.795752184
"364","Hombre","Curaco de Vélez","75",2014,292558.379507791
"365","Hombre","Curaco de Vélez","75",2015,317055.096557335
"366","Hombre","Curanilahue","76",2010,322779.131678833
"367","Hombre","Curanilahue","76",2011,305340.920017515
"368","Hombre","Curanilahue","76",2012,310017.566248931
"369","Hombre","Curanilahue","76",2013,338288.506594917
"370","Hombre","Curanilahue","76",2014,366496.009390695
"371","Hombre","Curanilahue","76",2015,366143.709304879
"372","Hombre","Curarrehue","77",2010,88485.6234121893
"373","Hombre","Curarrehue","77",2011,161997.369982138
"374","Hombre","Curarrehue","77",2012,90460.4089347079
"375","Hombre","Curarrehue","77",2013,163440.447783672
"376","Hombre","Curarrehue","77",2014,178497.383121215
"377","Hombre","Curarrehue","77",2015,223090.377878938
"378","Hombre","Curicó","79",2010,366952.764406755
"379","Hombre","Curicó","79",2011,363044.630625968
"380","Hombre","Curicó","79",2012,350324.265856603
"381","Hombre","Curicó","79",2013,344288.488912199
"382","Hombre","Curicó","79",2014,404627.020726471
"383","Hombre","Curicó","79",2015,530443.804870623
"384","Hombre","Dalcahue","80",2010,127960.834858274
"385","Hombre","Dalcahue","80",2011,185610.833333333
"386","Hombre","Dalcahue","80",2012,112211.818181818
"387","Hombre","Dalcahue","80",2013,231147.909090909
"388","Hombre","Dalcahue","80",2014,234158.179391182
"389","Hombre","Dalcahue","80",2015,229654.534048818
"390","Hombre","Diego de Almagro","81",2010,463846.993569712
"391","Hombre","Diego de Almagro","81",2011,492720.987374347
"392","Hombre","Diego de Almagro","81",2012,512335.407708903
"393","Hombre","Diego de Almagro","81",2013,534046.529018137
"394","Hombre","Diego de Almagro","81",2014,540416.224232093
"395","Hombre","Diego de Almagro","81",2015,436188.876642198
"396","Hombre","Doñihue","82",2010,381868.743735531
"397","Hombre","Doñihue","82",2011,256546.4781558
"398","Hombre","Doñihue","82",2012,339484.591826391
"399","Hombre","Doñihue","82",2013,310353.486970931
"400","Hombre","Doñihue","82",2014,312797.964211266
"401","Hombre","Doñihue","82",2015,536749.599006574
"402","Hombre","El Bosque","83",2010,302188.990010424
"403","Hombre","El Bosque","83",2011,296590.282565598
"404","Hombre","El Bosque","83",2012,362769.902194656
"405","Hombre","El Bosque","83",2013,415325.547270489
"406","Hombre","El Bosque","83",2014,401483.827499844
"407","Hombre","El Bosque","83",2015,500718.782613705
"408","Hombre","El Monte","85",2010,287189.033695935
"409","Hombre","El Monte","85",2011,288208.464931567
"410","Hombre","El Monte","85",2012,378082.993108375
"411","Hombre","El Monte","85",2013,273084.705235829
"412","Hombre","El Monte","85",2014,318442.955146597
"413","Hombre","El Monte","85",2015,376599.407194413
"414","Hombre","El Quisco","86",2010,225220.19964768
"415","Hombre","El Quisco","86",2011,1323030.38918372
