"","geography_level","geography_name","geography_id","sex","isco","year","weighted_mean","weighted_median","ci_weighted_mean","ci_weighted_median"
"732","region","Bíobío",8,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2010,82088.3042168945,49965.8036150464,"[51917, 117863]","[32668, 55010]"
"733","region","Bíobío",8,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2011,93054.3246753407,59945.0140193392,"[62029, 128416]","[47612, 121170]"
"734","region","Bíobío",8,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2012,85964.138999837,50225.5154639175,"[59615, 119137]","[39134, 99418]"
"735","region","Bíobío",8,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2013,109510.546379873,64146.2511290874,"[73224, 150214]","[37628, 131348]"
"736","region","Bíobío",8,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2014,136656.462177484,101847.794846351,"[81617, 184321]","[35000, 181501]"
"737","region","Bíobío",8,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2015,134495.728306734,138370.548794544,"[94555, 174789]","[56569, 190811]"
"738","region","Coquimbo",4,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2010,138184.237491156,70050.8299120722,"[96250, 186564]","[60523, 97961]"
"739","region","Coquimbo",4,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2011,130012.249553073,104392.587143221,"[108970, 161401]","[73482, 140677]"
"740","region","Coquimbo",4,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2012,91754.1285171106,61450.2403956951,"[71341, 120800]","[53366, 97500]"
"741","region","Coquimbo",4,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2013,146403.442440813,101368.760582111,"[110620, 204957]","[90088, 132142]"
"742","region","Coquimbo",4,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2014,241698.884687298,159450.363329497,"[153290, 353110]","[90439, 203819]"
"743","region","Coquimbo",4,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2015,160338.968466421,148866.574278439,"[100105, 226091]","[50638, 208289]"
"744","region","Los Lagos",10,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2010,139483.371895339,69952.125061065,"[72034, 373938]","[50138, 92628]"
"745","region","Los Lagos",10,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2011,137491.161881373,81325.1017883274,"[80498, 224164]","[48216, 90709]"
"746","region","Los Lagos",10,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2012,114970.422765639,53877.5469729831,"[85924, 165696]","[49469, 90351]"
"747","region","Los Lagos",10,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2013,139106.05347218,60081.3375508362,"[92079, 201135]","[50000, 94896]"
"748","region","Los Lagos",10,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2014,150051.686431462,93163.2773017997,"[108690, 194257]","[60036, 130459]"
"749","region","Los Lagos",10,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2015,275144.005585245,111561.324041016,"[165622, 508521]","[69410, 164841]"
"750","region","Los Ríos",14,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2010,144063.682738662,70518.3245759513,"[69117, 274100]","[44815, 160157]"
"751","region","Los Ríos",14,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2011,101554.982681147,44455.4092179319,"[44831, 172047]","[24697, 70338]"
"752","region","Los Ríos",14,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2012,61984.7789728464,33343.7050664752,"[43031, 88047]","[15078, 53492]"
"753","region","Los Ríos",14,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2013,81739.0036969279,46092.6756589439,"[56290, 118177]","[30030, 117606]"
"754","region","Los Ríos",14,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2014,133718.41432687,91438.5581143227,"[85004, 183850]","[50246, 148195]"
"755","region","Los Ríos",14,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2015,158380.339786124,41434.5304077906,"[78774, 262113]","[15896, 79296]"
"756","region","Magallanes",12,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2010,102367.540954475,104928.187591598,"[59704, 136464]","[63077, 137512]"
"757","region","Magallanes",12,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2011,80456.0565596623,80456.0565596623,"[30090, 221063]","[30090, 221063]"
"758","region","Magallanes",12,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2012,288828.639297026,265218.39003798,"[123464, 488984]","[84972, 541878]"
"759","region","Magallanes",12,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2013,100000,100000,"[100000, 100000]","[100000, 100000]"
"760","region","Magallanes",12,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2014,1000000,1000000,"[1000000, 1000000]","[1000000, 1000000]"
"761","region","Magallanes",12,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2015,893668.286256631,1038980.88548161,"[599160, 1109860]","[480130, 1123266]"
"762","region","Maule",7,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2010,110936.472596128,48738.8627906162,"[65040, 162857]","[21140, 111326]"
"763","region","Maule",7,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2011,137463.145145655,41582.3805282215,"[72905, 237976]","[28386, 96406]"
"764","region","Maule",7,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2012,113912.616729901,69217.1936949978,"[82758, 155856]","[46891, 185053]"
"765","region","Maule",7,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2013,103246.498534594,52000.1552712537,"[64526, 155015]","[45000, 171627]"
"766","region","Maule",7,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2014,131935.812916435,65597.2015980405,"[79891, 189817]","[44782, 146928]"
"767","region","Maule",7,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2015,372572.89311969,137008.328181414,"[190842, 606707]","[66499, 314777]"
"768","region","Metropolitana",13,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2010,133916.549173244,137240.174010559,"[95682, 202196]","[86000, 179292]"
"769","region","Metropolitana",13,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2011,189531.707107348,181066.299602117,"[123015, 272169]","[94696, 184399]"
"770","region","Metropolitana",13,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2012,469383.856622164,206880.605380348,"[189016, 908097]","[124080, 699416]"
"771","region","Metropolitana",13,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2013,201010.023551657,204600.329477434,"[150632, 269961]","[157812, 270366]"
"772","region","Metropolitana",13,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2014,324882.589884285,239625.754908919,"[227692, 452304]","[186721, 390000]"
"773","region","Metropolitana",13,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2015,345100.594970255,321694.032026814,"[233213, 577468]","[281141, 357306]"
"774","region","O'Higgins",6,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2010,325452.909284306,35164.7100602487,"[30755, 874128]","[30029, 926345]"
"775","region","O'Higgins",6,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2011,144316.568996664,144254.572534494,"[71609, 216715]","[16358, 259000]"
"776","region","O'Higgins",6,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2012,138385.714410207,75551.9633115963,"[65771, 233655]","[31021, 193870]"
"777","region","O'Higgins",6,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2013,183159.302828115,209491.466576614,"[121322, 314681]","[59773, 270000]"
"778","region","O'Higgins",6,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2014,275706.188155434,45227.7412073394,"[30796, 684415]","[12050, 803947]"
"779","region","O'Higgins",6,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2015,221535.804188605,155993.035853314,"[100848, 362817]","[28446, 367328]"
"780","region","Tarapacá",1,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2010,170627.2617474,140137.013114112,"[105533, 278534]","[96193, 163148]"
"781","region","Tarapacá",1,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2011,130655.552560973,97437.5617717653,"[79858, 221998]","[70338, 184155]"
"782","region","Tarapacá",1,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2012,112941.494528907,110592.451119587,"[63862, 159047]","[23331, 187196]"
"783","region","Tarapacá",1,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2013,162922.626300037,170000,"[123648, 213868]","[87910, 235824]"
"784","region","Tarapacá",1,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2014,155745.220625638,139035.70501911,"[86630, 251693]","[83000, 278703]"
"785","region","Tarapacá",1,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2015,232241.902832765,189151.827211017,"[146982, 342974]","[129741, 393636]"
"786","region","Valparaíso",5,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2010,105508.5890171,30596.6621516927,"[29418, 244308]","[14990, 98602]"
"787","region","Valparaíso",5,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2011,129274.18674755,94877.1662555857,"[70347, 257462]","[44000, 200000]"
"788","region","Valparaíso",5,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2012,130785.860742645,85276.8516281839,"[61372, 225030]","[18604, 201031]"
"789","region","Valparaíso",5,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2013,113561.941718927,32267.741544079,"[43603, 252407]","[16259, 199245]"
"790","region","Valparaíso",5,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2014,142852.29002522,92692.7303881128,"[72926, 278793]","[26952, 125077]"
"791","region","Valparaíso",5,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2015,134312.459607306,97852.9224370903,"[81882, 189901]","[30008, 190523]"
"792","region",NA,NA,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2010,73486.2600489051,33129.566881551,"[17837, 172303]","[6408, 265873]"
"793","region",NA,NA,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2011,119927.554884819,54874.7615279399,"[24888, 231494]","[17825, 243144]"
"794","region",NA,NA,"Mujer","Agricultores y trabajadores calificados agropecuarios y pesqueros",2012,45763.1203886874,30505.2896118251,"[28599, 67156]","[19708, 76343]"
"795","region","Antofagasta",2,"Mujer","Empleados de oficina",2010,284073.421884653,285315.128816051,"[254894, 323588]","[249887, 303682]"
"796","region","Antofagasta",2,"Mujer","Empleados de oficina",2011,336634.821213862,291126.495869608,"[273744, 408943]","[234165, 301450]"
"797","region","Antofagasta",2,"Mujer","Empleados de oficina",2012,341524.531451616,301353.092783505,"[298563, 391151]","[251128, 350822]"
"798","region","Antofagasta",2,"Mujer","Empleados de oficina",2013,406257.103707616,362428.477759821,"[358017, 461787]","[325007, 448580]"
"799","region","Antofagasta",2,"Mujer","Empleados de oficina",2014,405593.384545885,350000,"[353094, 471447]","[323580, 427258]"
"800","region","Antofagasta",2,"Mujer","Empleados de oficina",2015,426125.781935914,401629.844259328,"[378186, 480107]","[371142, 450122]"
"801","region","Araucanía",9,"Mujer","Empleados de oficina",2010,243458.171011291,212141.977919773,"[198491, 285123]","[174880, 250926]"
"802","region","Araucanía",9,"Mujer","Empleados de oficina",2011,216561.59637254,210000,"[185626, 255203]","[200000, 219297]"
"803","region","Araucanía",9,"Mujer","Empleados de oficina",2012,333193.568028128,303025.674319827,"[288044, 392159]","[251219, 400000]"
"804","region","Araucanía",9,"Mujer","Empleados de oficina",2013,306509.770600757,298867.110231973,"[264620, 359833]","[210285, 304480]"
"805","region","Araucanía",9,"Mujer","Empleados de oficina",2014,315539.561533078,291778.30401755,"[266894, 366132]","[246402, 319987]"
"806","region","Araucanía",9,"Mujer","Empleados de oficina",2015,376366.571692362,330803.282638905,"[315087, 440806]","[280076, 376722]"
"807","region","Arica y Parinacota",15,"Mujer","Empleados de oficina",2010,263953.08532585,233290.788610812,"[233379, 302321]","[200008, 276829]"
"808","region","Arica y Parinacota",15,"Mujer","Empleados de oficina",2011,277480.802516001,245710.786040048,"[242401, 314526]","[183622, 280038]"
"809","region","Arica y Parinacota",15,"Mujer","Empleados de oficina",2012,278433.64045216,250420.522236071,"[240403, 337688]","[207715, 272218]"
"810","region","Arica y Parinacota",15,"Mujer","Empleados de oficina",2013,281045.79637406,253535.15261596,"[249622, 312378]","[209273, 327089]"
"811","region","Arica y Parinacota",15,"Mujer","Empleados de oficina",2014,369379.382363554,349934.370898181,"[328019, 420113]","[302998, 380000]"
"812","region","Arica y Parinacota",15,"Mujer","Empleados de oficina",2015,374648.975441916,348350.416700609,"[331765, 422116]","[277551, 400013]"
"813","region","Atacama",3,"Mujer","Empleados de oficina",2010,291442.05502692,252319.567514758,"[248985, 340933]","[204950, 299899]"
"814","region","Atacama",3,"Mujer","Empleados de oficina",2011,348595.229588244,250268.651272707,"[261480, 481577]","[202570, 312899]"
"815","region","Atacama",3,"Mujer","Empleados de oficina",2012,306354.529242249,270000,"[278405, 351034]","[253075, 305000]"
"816","region","Atacama",3,"Mujer","Empleados de oficina",2013,360081.32842513,346501.732483583,"[309783, 488970]","[300390, 398489]"
"817","region","Atacama",3,"Mujer","Empleados de oficina",2014,358385.155727254,308320.698150891,"[312947, 467163]","[263774, 371708]"
"818","region","Atacama",3,"Mujer","Empleados de oficina",2015,403817.216128651,363019.050946571,"[354216, 441722]","[330950, 400108]"
"819","region","Aysén",11,"Mujer","Empleados de oficina",2010,328901.129899493,255855.420626202,"[267699, 400189]","[219919, 353818]"
"820","region","Aysén",11,"Mujer","Empleados de oficina",2011,361072.337804337,279539.598159187,"[303852, 428890]","[239270, 381656]"
"821","region","Aysén",11,"Mujer","Empleados de oficina",2012,403917.653465749,281262.886597938,"[329456, 508397]","[250092, 357005]"
"822","region","Aysén",11,"Mujer","Empleados de oficina",2013,476686.271857799,463788.779434932,"[401977, 552700]","[349162, 528194]"
"823","region","Aysén",11,"Mujer","Empleados de oficina",2014,421223.32405911,402356.946763646,"[370447, 500239]","[347020, 464014]"
"824","region","Aysén",11,"Mujer","Empleados de oficina",2015,508739.966570403,421109.505533336,"[424566, 587499]","[400008, 523520]"
"825","region","Bíobío",8,"Mujer","Empleados de oficina",2010,286847.932761548,205000,"[239006, 362603]","[199863, 230225]"
"826","region","Bíobío",8,"Mujer","Empleados de oficina",2011,263376.409676003,229045.66360958,"[238688, 286029]","[201895, 250783]"
"827","region","Bíobío",8,"Mujer","Empleados de oficina",2012,281071.935074335,251402.797046111,"[256107, 309565]","[231037, 279254]"
"828","region","Bíobío",8,"Mujer","Empleados de oficina",2013,314480.20289408,280000,"[287839, 339708]","[258183, 294690]"
"829","region","Bíobío",8,"Mujer","Empleados de oficina",2014,337991.033989574,299943.746484155,"[316744, 375722]","[280000, 319940]"
"830","region","Bíobío",8,"Mujer","Empleados de oficina",2015,334994.180902001,300016.748576775,"[310793, 365657]","[280216, 318628]"
"831","region","Coquimbo",4,"Mujer","Empleados de oficina",2010,265564.527431133,201128.4957371,"[219376, 318223]","[199863, 245879]"
"832","region","Coquimbo",4,"Mujer","Empleados de oficina",2011,232251.72394581,220163.588699457,"[205626, 254869]","[194462, 250255]"
"833","region","Coquimbo",4,"Mujer","Empleados de oficina",2012,271403.131691919,251600.291493089,"[245252, 303352]","[221734, 301353]"
"834","region","Coquimbo",4,"Mujer","Empleados de oficina",2013,328560.856208879,290393.131495708,"[283699, 381037]","[248995, 320346]"
"835","region","Coquimbo",4,"Mujer","Empleados de oficina",2014,386702.875888556,350673.808890481,"[348943, 432732]","[300000, 386948]"
"836","region","Coquimbo",4,"Mujer","Empleados de oficina",2015,373931.92760063,303405.913357979,"[317473, 451279]","[276281, 380000]"
"837","region","Los Lagos",10,"Mujer","Empleados de oficina",2010,277619.000247758,199863.214460186,"[225145, 367698]","[176633, 220215]"
"838","region","Los Lagos",10,"Mujer","Empleados de oficina",2011,317024.551583052,276599.900926007,"[274065, 363085]","[235460, 339412]"
"839","region","Los Lagos",10,"Mujer","Empleados de oficina",2012,334168.779618174,300000,"[290318, 385609]","[251128, 376250]"
"840","region","Los Lagos",10,"Mujer","Empleados de oficina",2013,370106.02623327,300000,"[319807, 424558]","[278943, 348688]"
"841","region","Los Lagos",10,"Mujer","Empleados de oficina",2014,347110.981111116,303126.7765776,"[320605, 386857]","[269671, 353648]"
"842","region","Los Lagos",10,"Mujer","Empleados de oficina",2015,343353.566928005,312720.703135581,"[311772, 372064]","[300000, 351426]"
"843","region","Los Ríos",14,"Mujer","Empleados de oficina",2010,320330.266203799,218775.738138521,"[242479, 399598]","[182706, 260254]"
"844","region","Los Ríos",14,"Mujer","Empleados de oficina",2011,293719.940927206,278435.815492327,"[255833, 328748]","[235650, 318977]"
"845","region","Los Ríos",14,"Mujer","Empleados de oficina",2012,320776.819131351,300397.133144383,"[273953, 369371]","[221237, 389732]"
"846","region","Los Ríos",14,"Mujer","Empleados de oficina",2013,339824.279930708,320427.266663778,"[280821, 407393]","[250339, 389957]"
"847","region","Los Ríos",14,"Mujer","Empleados de oficina",2014,364075.053727599,358801.205995595,"[321077, 422087]","[300000, 430000]"
"848","region","Los Ríos",14,"Mujer","Empleados de oficina",2015,464009.262917574,338946.662134379,"[324088, 648814]","[291764, 401630]"
"849","region","Magallanes",12,"Mujer","Empleados de oficina",2010,317845.640482905,275187.258071222,"[253619, 394052]","[172799, 371687]"
"850","region","Magallanes",12,"Mujer","Empleados de oficina",2011,401661.629667077,294921.817659161,"[316544, 489053]","[215294, 512465]"
"851","region","Magallanes",12,"Mujer","Empleados de oficina",2012,662379.060315687,326710.180729425,"[352426, 1315708]","[278557, 430299]"
"852","region","Magallanes",12,"Mujer","Empleados de oficina",2013,523536.502531192,439706.381501168,"[431065, 616232]","[360488, 712771]"
"853","region","Magallanes",12,"Mujer","Empleados de oficina",2014,425878.235897501,349989.18777093,"[367714, 514870]","[320361, 429940]"
"854","region","Magallanes",12,"Mujer","Empleados de oficina",2015,675711.037904397,357420.058616447,"[407886, 1146413]","[284756, 473400]"
"855","region","Maule",7,"Mujer","Empleados de oficina",2010,226237.732450193,201381.47880731,"[198516, 274975]","[179877, 219000]"
"856","region","Maule",7,"Mujer","Empleados de oficina",2011,288212.572794124,215103.932864409,"[230619, 380595]","[188260, 249572]"
"857","region","Maule",7,"Mujer","Empleados de oficina",2012,284221.609984207,271254.688862967,"[258893, 313366]","[236613, 301353]"
"858","region","Maule",7,"Mujer","Empleados de oficina",2013,268572.397293261,249055.92519331,"[241526, 299863]","[220298, 278433]"
"859","region","Maule",7,"Mujer","Empleados de oficina",2014,288298.339229157,250000,"[265022, 316492]","[237197, 299944]"
"860","region","Maule",7,"Mujer","Empleados de oficina",2015,316400.176067595,280075.77124301,"[283186, 349876]","[253988, 306260]"
"861","region","Metropolitana",13,"Mujer","Empleados de oficina",2010,286490.702957031,250000,"[267288, 308170]","[227444, 250245]"
"862","region","Metropolitana",13,"Mujer","Empleados de oficina",2011,325771.363713312,279105.010811319,"[307574, 346941]","[251208, 300000]"
"863","region","Metropolitana",13,"Mujer","Empleados de oficina",2012,354637.264079704,301353.092783505,"[330278, 413255]","[292282, 301353]"
"864","region","Metropolitana",13,"Mujer","Empleados de oficina",2013,390031.584886445,300406.687754181,"[365639, 427492]","[298867, 342281]"
"865","region","Metropolitana",13,"Mujer","Empleados de oficina",2014,387811.396454525,324939.058691168,"[368221, 408630]","[307263, 350000]"
"866","region","Metropolitana",13,"Mujer","Empleados de oficina",2015,412499.322590367,354532.646244073,"[390887, 438364]","[350095, 380089]"
"867","region","O'Higgins",6,"Mujer","Empleados de oficina",2010,301363.680177367,250000,"[261022, 345095]","[230000, 350000]"
"868","region","O'Higgins",6,"Mujer","Empleados de oficina",2011,291183.411232334,252879.405384545,"[262603, 324834]","[247413, 297801]"
"869","region","O'Higgins",6,"Mujer","Empleados de oficina",2012,326254.72295472,301508.426142575,"[282729, 377575]","[237951, 350000]"
"870","region","O'Higgins",6,"Mujer","Empleados de oficina",2013,341859.3762251,300000,"[305158, 385770]","[250161, 370000]"
"871","region","O'Higgins",6,"Mujer","Empleados de oficina",2014,323694.430426548,299943.746484155,"[280408, 370019]","[250000, 309360]"
"872","region","O'Higgins",6,"Mujer","Empleados de oficina",2015,409002.75670832,339801.092538922,"[352941, 466455]","[300433, 400032]"
"873","region","Tarapacá",1,"Mujer","Empleados de oficina",2010,320641.045556078,300134.683846256,"[277031, 380020]","[249829, 384507]"
"874","region","Tarapacá",1,"Mujer","Empleados de oficina",2011,416533.468080073,301078.657834761,"[339056, 530158]","[280473, 380507]"
"875","region","Tarapacá",1,"Mujer","Empleados de oficina",2012,369114.883908904,320173.222919936,"[312769, 453577]","[275000, 400000]"
"876","region","Tarapacá",1,"Mujer","Empleados de oficina",2013,377563.488257779,338645.403871308,"[321264, 437633]","[293611, 360488]"
"877","region","Tarapacá",1,"Mujer","Empleados de oficina",2014,415993.258707501,355481.338924194,"[368554, 470287]","[319072, 399940]"
"878","region","Tarapacá",1,"Mujer","Empleados de oficina",2015,423281.603962968,382555.711848245,"[370653, 469679]","[342244, 448303]"
"879","region","Valparaíso",5,"Mujer","Empleados de oficina",2010,265977.487428424,236888.244525978,"[239405, 305898]","[202821, 261171]"
"880","region","Valparaíso",5,"Mujer","Empleados de oficina",2011,263525.002842832,241159.969673995,"[240667, 288066]","[214531, 255388]"
"881","region","Valparaíso",5,"Mujer","Empleados de oficina",2012,310657.328053773,290599.32413996,"[292302, 328500]","[251128, 305315]"
"882","region","Valparaíso",5,"Mujer","Empleados de oficina",2013,329391.421777999,290354.499180403,"[301638, 362822]","[256625, 326738]"
"883","region","Valparaíso",5,"Mujer","Empleados de oficina",2014,365935.183134627,294063.890872182,"[321893, 413859]","[264502, 300000]"
"884","region","Valparaíso",5,"Mujer","Empleados de oficina",2015,383056.195530991,344228.149614525,"[355374, 413698]","[300081, 380565]"
"885","region",NA,NA,"Mujer","Empleados de oficina",2010,112321.170744555,112321.170744555,"[70000, 188184]","[70000, 188184]"
"886","region",NA,NA,"Mujer","Empleados de oficina",2012,256150.128865979,256150.128865979,"[200902, 311398]","[200902, 311398]"
"887","region","Antofagasta",2,"Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,1183641.31099701,1192784.75665489,"[618677, 1603859]","[351692, 1780000]"
"888","region","Araucanía",9,"Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,413494.720543104,451317.170343995,"[193898, 593236]","[80941, 528484]"
"889","region","Arica y Parinacota",15,"Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,534484.181363537,461833.252043784,"[273691, 921269]","[288000, 768734]"
"890","region","Atacama",3,"Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,1431368.39885105,1403537.4309067,"[927086, 1909183]","[803870, 1909183]"
"891","region","Aysén",11,"Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,812736.127782065,799362.307874421,"[530575, 1145923]","[410097, 1261280]"
"892","region","Bíobío",8,"Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,966136.902938662,798599.78778802,"[701299, 1258606]","[657820, 1200000]"
"893","region","Coquimbo",4,"Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,751112.613384909,554493.449015292,"[335269, 1757561]","[192006, 1339492]"
"894","region","Los Lagos",10,"Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,811449.020999245,652068.71522436,"[613015, 1143505]","[487388, 1280055]"
"895","region","Los Ríos",14,"Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,997859.927425785,1233390.55126686,"[401933, 1442000]","[401933, 1442000]"
"896","region","Magallanes",12,"Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,1128734.62273349,1217811.05083481,"[719476, 1442185]","[450548, 1607733]"
"897","region","Maule",7,"Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,740817.510107558,635950.852713483,"[535352, 957300]","[481412, 1008090]"
"898","region","Metropolitana",13,"Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,1221934.04618836,1004833.20697498,"[927920, 1775895]","[600000, 1211484]"
"899","region","O'Higgins",6,"Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,1373943.25886124,1239878.69190933,"[585171, 2212513]","[307707, 2365000]"
"900","region","Tarapacá",1,"Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,1245488.70129657,391900.032881753,"[407929, 3229060]","[306006, 2379477]"
"901","region","Valparaíso",5,"Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,647953.412531661,548130.386723828,"[518375, 775073]","[402167, 816233]"
"902","region","Antofagasta",2,"Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr",2012,617396.397362093,724212.629916778,"[337639, 865784]","[260977, 905059]"
"903","region","Araucanía",9,"Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr",2012,1053808.70973685,887921.96592739,"[390864, 1730947]","[68970, 2492065]"
"904","region","Arica y Parinacota",15,"Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr",2012,1016392.47721134,505107.470214702,"[522621, 1662878]","[413916, 2011242]"
"905","region","Atacama",3,"Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr",2012,609836.96474343,568692.985996774,"[483774, 794311]","[461228, 817116]"
"906","region","Aysén",11,"Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr",2012,735188.215127257,564744.905259611,"[389036, 1228611]","[351579, 1334737]"
"907","region","Bíobío",8,"Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr",2012,905522.378815871,986001.281343848,"[615821, 1328161]","[314401, 1204936]"
"908","region","Coquimbo",4,"Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr",2012,1014009.4706039,1040297.48532817,"[601591, 1467007]","[497180, 1383203]"
"909","region","Los Lagos",10,"Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr",2012,1031306.13531741,1104942.31648603,"[760490, 1203079]","[616764, 1295000]"
"910","region","Los Ríos",14,"Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr",2012,618852.680873372,433759.296649357,"[318350, 1032788]","[200902, 857222]"
"911","region","Magallanes",12,"Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr",2012,748594.680207435,365517.757715325,"[324699, 1560020]","[300000, 1473251]"
"912","region","Maule",7,"Mujer","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr",2012,655523.940560549,639612.576947008,"[355779, 1126523]","[150677, 888000]"
