"","sex","work_day","geography_name","geography_id","year","weighted_median"
"906","Mujer","Completa","Valdivia","p141",2015,326324.248460704
"907","Mujer","Completa","Valparaíso","p51",2010,202068.58021851
"908","Mujer","Completa","Valparaíso","p51",2011,219513.651623925
"909","Mujer","Completa","Valparaíso","p51",2012,255661.509855607
"910","Mujer","Completa","Valparaíso","p51",2013,289473.805272377
"911","Mujer","Completa","Valparaíso","p51",2014,350000
"912","Mujer","Completa","Valparaíso","p51",2015,350482.149515566
"913","Mujer","Completa",NA,NA,2010,145761.263818276
"914","Mujer","Completa",NA,NA,2011,65009.3446701351
"915","Mujer","Completa",NA,NA,2012,235879.890359421
"916","Mujer","Parcial","Antofagasta","p21",2010,80000
"917","Mujer","Parcial","Antofagasta","p21",2011,140225.934258294
"918","Mujer","Parcial","Antofagasta","p21",2012,130676.177239915
"919","Mujer","Parcial","Antofagasta","p21",2013,123258.259220207
"920","Mujer","Parcial","Antofagasta","p21",2014,118055.904603895
"921","Mujer","Parcial","Antofagasta","p21",2015,164695.69139201
"922","Mujer","Parcial","Arauco","p82",2010,43916.7279643651
"923","Mujer","Parcial","Arauco","p82",2011,32154.6626231994
"924","Mujer","Parcial","Arauco","p82",2012,43379.1393099228
"925","Mujer","Parcial","Arauco","p82",2013,43793.6687984416
"926","Mujer","Parcial","Arauco","p82",2014,59991.3779592904
"927","Mujer","Parcial","Arauco","p82",2015,60000
"928","Mujer","Parcial","Arica","p151",2010,75947.4953477806
"929","Mujer","Parcial","Arica","p151",2011,64658.114588474
"930","Mujer","Parcial","Arica","p151",2012,80000
"931","Mujer","Parcial","Arica","p151",2013,84679.0145657256
"932","Mujer","Parcial","Arica","p151",2014,99997.1638881612
"933","Mujer","Parcial","Arica","p151",2015,120000
"934","Mujer","Parcial","Aysén","p112",2010,88774.0865006816
"935","Mujer","Parcial","Aysén","p112",2011,100427.401904184
"936","Mujer","Parcial","Aysén","p112",2012,117417.61755025
"937","Mujer","Parcial","Aysén","p112",2013,116443.367275412
"938","Mujer","Parcial","Aysén","p112",2014,80477.9148368103
"939","Mujer","Parcial","Aysén","p112",2015,80018.9641305391
"940","Mujer","Parcial","Bíobío","p83",2010,58879.5749469728
"941","Mujer","Parcial","Bíobío","p83",2011,77159.9281276436
"942","Mujer","Parcial","Bíobío","p83",2012,50246.0975351307
"943","Mujer","Parcial","Bíobío","p83",2013,105155.716584617
"944","Mujer","Parcial","Bíobío","p83",2014,95649.9388202676
"945","Mujer","Parcial","Bíobío","p83",2015,96634.5500518676
"946","Mujer","Parcial","Cachapoal","p61",2010,85062.1273795339
"947","Mujer","Parcial","Cachapoal","p61",2011,69776.2527028297
"948","Mujer","Parcial","Cachapoal","p61",2012,120000
"949","Mujer","Parcial","Cachapoal","p61",2013,115079.692323768
"950","Mujer","Parcial","Cachapoal","p61",2014,128319.696367315
"951","Mujer","Parcial","Cachapoal","p61",2015,109039.099858093
"952","Mujer","Parcial","Capitán Prat","p113",2010,101000
"953","Mujer","Parcial","Capitán Prat","p113",2011,150000
"954","Mujer","Parcial","Capitán Prat","p113",2012,73000
"955","Mujer","Parcial","Capitán Prat","p113",2014,80000
"956","Mujer","Parcial","Cardenal Caro","p62",2010,69956.4145190659
"957","Mujer","Parcial","Cardenal Caro","p62",2011,32097.2377115596
"958","Mujer","Parcial","Cardenal Caro","p62",2012,100033.243392818
"959","Mujer","Parcial","Cardenal Caro","p62",2013,96142.6765915125
"960","Mujer","Parcial","Cardenal Caro","p62",2014,89133.8477098219
"961","Mujer","Parcial","Cardenal Caro","p62",2015,92398.2205469099
"962","Mujer","Parcial","Cauquenes","p72",2010,30029.359953024
"963","Mujer","Parcial","Cauquenes","p72",2011,46413.3904712911
"964","Mujer","Parcial","Cauquenes","p72",2012,49412.7425431679
"965","Mujer","Parcial","Cauquenes","p72",2013,41174.7060146065
"966","Mujer","Parcial","Cauquenes","p72",2014,23886.8654828095
"967","Mujer","Parcial","Cauquenes","p72",2015,43984.1257875339
"968","Mujer","Parcial","Cautín","p91",2010,51172.1735811588
"969","Mujer","Parcial","Cautín","p91",2011,39530.585975891
"970","Mujer","Parcial","Cautín","p91",2012,40000
"971","Mujer","Parcial","Cautín","p91",2013,78531.1274009627
"972","Mujer","Parcial","Cautín","p91",2014,100278.723851891
"973","Mujer","Parcial","Cautín","p91",2015,80325.9688518656
"974","Mujer","Parcial","Chacabuco","p133",2010,50048.4367394306
"975","Mujer","Parcial","Chacabuco","p133",2011,97860.8925036736
"976","Mujer","Parcial","Chacabuco","p133",2012,72251.8112291361
"977","Mujer","Parcial","Chacabuco","p133",2013,94450.5462269435
"978","Mujer","Parcial","Chacabuco","p133",2014,124899.075672741
"979","Mujer","Parcial","Chacabuco","p133",2015,175838.009656508
"980","Mujer","Parcial","Chañaral","p32",2010,79945.2857840742
"981","Mujer","Parcial","Chañaral","p32",2011,89727.0634127928
"982","Mujer","Parcial","Chañaral","p32",2012,77059.3810184813
"983","Mujer","Parcial","Chañaral","p32",2013,121993.093197776
"984","Mujer","Parcial","Chañaral","p32",2014,141647.023976157
"985","Mujer","Parcial","Chañaral","p32",2015,127008.436042328
"986","Mujer","Parcial","Chiloé","p102",2010,53683.6711535675
"987","Mujer","Parcial","Chiloé","p102",2011,70052.3076929695
"988","Mujer","Parcial","Chiloé","p102",2012,51090.3204681125
"989","Mujer","Parcial","Chiloé","p102",2013,99622.3700773242
"990","Mujer","Parcial","Chiloé","p102",2014,99981.2488280518
"991","Mujer","Parcial","Chiloé","p102",2015,90151.4205421045
"992","Mujer","Parcial","Choapa","p42",2010,65399.0989433903
"993","Mujer","Parcial","Choapa","p42",2011,69776.2527028297
"994","Mujer","Parcial","Choapa","p42",2012,68541.988166489
"995","Mujer","Parcial","Choapa","p42",2013,63723.1446756576
"996","Mujer","Parcial","Choapa","p42",2014,99981.2488280518
"997","Mujer","Parcial","Choapa","p42",2015,98000
"998","Mujer","Parcial","Colchagua","p63",2010,71433.60533537
"999","Mujer","Parcial","Colchagua","p63",2011,86982.7342022332
"1000","Mujer","Parcial","Colchagua","p63",2012,79724.5038462582
"1001","Mujer","Parcial","Colchagua","p63",2013,77169.7396360804
"1002","Mujer","Parcial","Colchagua","p63",2014,121791.898525825
"1003","Mujer","Parcial","Colchagua","p63",2015,115600.141628336
"1004","Mujer","Parcial","Concepción","p81",2010,80881.0288136528
"1005","Mujer","Parcial","Concepción","p81",2011,60289.9924184988
"1006","Mujer","Parcial","Concepción","p81",2012,62828.7768493563
"1007","Mujer","Parcial","Concepción","p81",2013,70000
"1008","Mujer","Parcial","Concepción","p81",2014,90938.03297328
"1009","Mujer","Parcial","Concepción","p81",2015,90000
"1010","Mujer","Parcial","Copiapó","p31",2010,75481.0705216918
"1011","Mujer","Parcial","Copiapó","p31",2011,94661.3544711549
"1012","Mujer","Parcial","Copiapó","p31",2012,109033.432105813
"1013","Mujer","Parcial","Copiapó","p31",2013,84635.9011138016
"1014","Mujer","Parcial","Copiapó","p31",2014,114190.20073812
"1015","Mujer","Parcial","Copiapó","p31",2015,111220.534201021
"1016","Mujer","Parcial","Cordillera","p152",2010,114002.773796964
"1017","Mujer","Parcial","Cordillera","p152",2011,100361.979039358
"1018","Mujer","Parcial","Cordillera","p152",2012,100451.030927835
"1019","Mujer","Parcial","Cordillera","p152",2013,59937.8478518057
"1020","Mujer","Parcial","Cordillera","p152",2014,105805.268694737
"1021","Mujer","Parcial","Cordillera","p152",2015,107511.324983407
"1022","Mujer","Parcial","Coyhaique","p111",2010,100000
"1023","Mujer","Parcial","Coyhaique","p111",2011,119616.433204851
"1024","Mujer","Parcial","Coyhaique","p111",2012,100424.41970602
"1025","Mujer","Parcial","Coyhaique","p111",2013,110903.998074764
"1026","Mujer","Parcial","Coyhaique","p111",2014,134335.111073007
"1027","Mujer","Parcial","Coyhaique","p111",2015,159068.985409598
"1028","Mujer","Parcial","Curicó","p73",2010,85674.6807720972
"1029","Mujer","Parcial","Curicó","p73",2011,79485.3550755546
"1030","Mujer","Parcial","Curicó","p73",2012,56388.9865285281
"1031","Mujer","Parcial","Curicó","p73",2013,123678.439126487
"1032","Mujer","Parcial","Curicó","p73",2014,99995.5567999353
"1033","Mujer","Parcial","Curicó","p73",2015,120948.137172564
"1034","Mujer","Parcial","El Loa","p22",2010,59994.4316219074
"1035","Mujer","Parcial","El Loa","p22",2011,99680.3610040425
"1036","Mujer","Parcial","El Loa","p22",2012,130583.354752793
"1037","Mujer","Parcial","El Loa","p22",2013,160166.878225712
"1038","Mujer","Parcial","El Loa","p22",2014,180898.829537582
"1039","Mujer","Parcial","El Loa","p22",2015,240002.430879866
"1040","Mujer","Parcial","Elqui","p41",2010,73202.1723508671
"1041","Mujer","Parcial","Elqui","p41",2011,74800.6924076377
"1042","Mujer","Parcial","Elqui","p41",2012,79925.7934898156
"1043","Mujer","Parcial","Elqui","p41",2013,100000
"1044","Mujer","Parcial","Elqui","p41",2014,127355.174254741
"1045","Mujer","Parcial","Elqui","p41",2015,109919.088065154
"1046","Mujer","Parcial","General Carrera","p114",2010,48288.2102665815
"1047","Mujer","Parcial","General Carrera","p114",2011,32657.0792266868
"1048","Mujer","Parcial","General Carrera","p114",2012,50783.8647253962
"1049","Mujer","Parcial","General Carrera","p114",2013,80065.3868931737
"1050","Mujer","Parcial","General Carrera","p114",2014,107313.297493611
"1051","Mujer","Parcial","General Carrera","p114",2015,111670.788195122
"1052","Mujer","Parcial","Huasco","p33",2010,69958.4126620033
"1053","Mujer","Parcial","Huasco","p33",2011,99946.4539994946
"1054","Mujer","Parcial","Huasco","p33",2012,68471.977782144
"1055","Mujer","Parcial","Huasco","p33",2013,62173.1660302033
"1056","Mujer","Parcial","Huasco","p33",2014,100336.825153861
"1057","Mujer","Parcial","Huasco","p33",2015,100243.69473647
"1058","Mujer","Parcial","Iquique","p11",2010,100097.86651008
"1059","Mujer","Parcial","Iquique","p11",2011,99893.1900123154
"1060","Mujer","Parcial","Iquique","p11",2012,100451.030927835
"1061","Mujer","Parcial","Iquique","p11",2013,130022.76355164
"1062","Mujer","Parcial","Iquique","p11",2014,121250.71063104
"1063","Mujer","Parcial","Iquique","p11",2015,130035.179505683
"1064","Mujer","Parcial","Limarí","p43",2010,69007.2081418652
"1065","Mujer","Parcial","Limarí","p43",2011,80386.6565579984
"1066","Mujer","Parcial","Limarí","p43",2012,78939.1875745517
"1067","Mujer","Parcial","Limarí","p43",2013,81430.6738888395
"1068","Mujer","Parcial","Limarí","p43",2014,89983.1239452466
"1069","Mujer","Parcial","Limarí","p43",2015,75305.595798624
"1070","Mujer","Parcial","Linares","p74",2010,60058.719906048
"1071","Mujer","Parcial","Linares","p74",2011,49840.1805020212
"1072","Mujer","Parcial","Linares","p74",2012,40180.412371134
"1073","Mujer","Parcial","Linares","p74",2013,50076.1443232082
"1074","Mujer","Parcial","Linares","p74",2014,40416.90354368
"1075","Mujer","Parcial","Linares","p74",2015,72015.3807735371
"1076","Mujer","Parcial","Llanquihue","p101",2010,80055.8003573326
"1077","Mujer","Parcial","Llanquihue","p101",2011,91006.5374274531
"1078","Mujer","Parcial","Llanquihue","p101",2012,65476.8934211519
"1079","Mujer","Parcial","Llanquihue","p101",2013,69865.3288871643
"1080","Mujer","Parcial","Llanquihue","p101",2014,139933.761650117
"1081","Mujer","Parcial","Llanquihue","p101",2015,80285.4263907365
"1082","Mujer","Parcial","Los Andes","p53",2010,67656.439168839
"1083","Mujer","Parcial","Los Andes","p53",2011,62070.8489579877
"1084","Mujer","Parcial","Los Andes","p53",2012,60270.618556701
"1085","Mujer","Parcial","Los Andes","p53",2013,100000
"1086","Mujer","Parcial","Los Andes","p53",2014,99981.2488280518
"1087","Mujer","Parcial","Los Andes","p53",2015,120032.473389862
"1088","Mujer","Parcial","Magallanes","p121",2010,109627.696432353
"1089","Mujer","Parcial","Magallanes","p121",2011,133493.64157912
"1090","Mujer","Parcial","Magallanes","p121",2012,120000
"1091","Mujer","Parcial","Magallanes","p121",2013,178011.410066825
"1092","Mujer","Parcial","Magallanes","p121",2014,150053.330641166
"1093","Mujer","Parcial","Magallanes","p121",2015,205573.818353257
"1094","Mujer","Parcial","Maipo","p134",2010,98718.1020810747
"1095","Mujer","Parcial","Maipo","p134",2011,79744.288803234
"1096","Mujer","Parcial","Maipo","p134",2012,100451.030927835
"1097","Mujer","Parcial","Maipo","p134",2013,125397.89624291
"1098","Mujer","Parcial","Maipo","p134",2014,120023.661642448
"1099","Mujer","Parcial","Maipo","p134",2015,88903.5797576113
"1100","Mujer","Parcial","Malleco","p92",2010,32179.4433503411
"1101","Mujer","Parcial","Malleco","p92",2011,47289.0944242123
"1102","Mujer","Parcial","Malleco","p92",2012,60000
"1103","Mujer","Parcial","Malleco","p92",2013,69735.6590541269
"1104","Mujer","Parcial","Malleco","p92",2014,70585.3042438846
"1105","Mujer","Parcial","Malleco","p92",2015,70690.5566238055
"1106","Mujer","Parcial","Marga Marga","p58",2010,62337.3996382645
"1107","Mujer","Parcial","Marga Marga","p58",2011,72996.7489823934
"1108","Mujer","Parcial","Marga Marga","p58",2012,100451.030927835
"1109","Mujer","Parcial","Marga Marga","p58",2013,90083.0548542178
"1110","Mujer","Parcial","Marga Marga","p58",2014,100810.02336143
"1111","Mujer","Parcial","Marga Marga","p58",2015,150040.591737327
"1112","Mujer","Parcial","Melipilla","p135",2010,70068.506557056
"1113","Mujer","Parcial","Melipilla","p135",2011,59808.2166024255
"1114","Mujer","Parcial","Melipilla","p135",2012,100000
"1115","Mujer","Parcial","Melipilla","p135",2013,99622.3700773242
"1116","Mujer","Parcial","Melipilla","p135",2014,88432.1468130645
"1117","Mujer","Parcial","Melipilla","p135",2015,131463.581460903
"1118","Mujer","Parcial","Ñuble","p84",2010,49965.8036150464
"1119","Mujer","Parcial","Ñuble","p84",2011,40332.5011469609
"1120","Mujer","Parcial","Ñuble","p84",2012,80373.5062225641
"1121","Mujer","Parcial","Ñuble","p84",2013,75605.8072230996
"1122","Mujer","Parcial","Ñuble","p84",2014,100048.27594158
"1123","Mujer","Parcial","Ñuble","p84",2015,120032.473389862
"1124","Mujer","Parcial","Osorno","p103",2010,59049.1778553499
"1125","Mujer","Parcial","Osorno","p103",2011,40193.3282789992
"1126","Mujer","Parcial","Osorno","p103",2012,67419.9036682679
"1127","Mujer","Parcial","Osorno","p103",2013,79697.8960618594
"1128","Mujer","Parcial","Osorno","p103",2014,110215.928580794
"1129","Mujer","Parcial","Osorno","p103",2015,120205.667627284
"1130","Mujer","Parcial","Parinacota","p152",2010,69042.5727451798
"1131","Mujer","Parcial","Parinacota","p152",2012,154614.353999596
"1132","Mujer","Parcial","Parinacota","p152",2013,129509.081100521
"1133","Mujer","Parcial","Parinacota","p152",2014,278447.777986125
"1134","Mujer","Parcial","Petorca","p54",2010,69996.0493488007
"1135","Mujer","Parcial","Petorca","p54",2011,80386.6565579984
"1136","Mujer","Parcial","Petorca","p54",2012,76972.9402605486
"1137","Mujer","Parcial","Petorca","p54",2013,60000
"1138","Mujer","Parcial","Petorca","p54",2014,76987.8183945633
"1139","Mujer","Parcial","Petorca","p54",2015,80273.8760645659
"1140","Mujer","Parcial","Quillota","p55",2010,60000
"1141","Mujer","Parcial","Quillota","p55",2011,59813.8270651459
"1142","Mujer","Parcial","Quillota","p55",2012,80360.824742268
"1143","Mujer","Parcial","Quillota","p55",2013,85000
"1144","Mujer","Parcial","Quillota","p55",2014,99987.5866335678
"1145","Mujer","Parcial","Quillota","p55",2015,80000
"1146","Mujer","Parcial","Ranco","p142",2010,50587.8161589333
"1147","Mujer","Parcial","Ranco","p142",2011,49794.6269346017
"1148","Mujer","Parcial","Ranco","p142",2012,80034.108708747
"1149","Mujer","Parcial","Ranco","p142",2013,42883.5111290272
"1150","Mujer","Parcial","Ranco","p142",2014,50152.5773609376
"1151","Mujer","Parcial","Ranco","p142",2015,57156.0530973934
"1152","Mujer","Parcial","San Antonio","p56",2010,60000
"1153","Mujer","Parcial","San Antonio","p56",2011,100369.694701924
"1154","Mujer","Parcial","San Antonio","p56",2012,79642.4654302389
"1155","Mujer","Parcial","San Antonio","p56",2013,80000
"1156","Mujer","Parcial","San Antonio","p56",2014,80833.80708736
"1157","Mujer","Parcial","San Antonio","p56",2015,100679.781384755
"1158","Mujer","Parcial","San Felipe","p57",2010,89117.8219366181
"1159","Mujer","Parcial","San Felipe","p57",2011,60289.9924184988
"1160","Mujer","Parcial","San Felipe","p57",2012,97790.7706312061
"1161","Mujer","Parcial","San Felipe","p57",2013,101226.321284287
"1162","Mujer","Parcial","San Felipe","p57",2014,102010.708567264
"1163","Mujer","Parcial","San Felipe","p57",2015,122875.76501237
"1164","Mujer","Parcial","Santiago","p131",2010,90000
"1165","Mujer","Parcial","Santiago","p131",2011,119616.433204851
"1166","Mujer","Parcial","Santiago","p131",2012,110614.793370597
"1167","Mujer","Parcial","Santiago","p131",2013,120065.504149637
"1168","Mujer","Parcial","Santiago","p131",2014,149971.873242078
"1169","Mujer","Parcial","Santiago","p131",2015,144000
"1170","Mujer","Parcial","Talagante","p136",2010,56878.9528395941
"1171","Mujer","Parcial","Talagante","p136",2011,79744.288803234
"1172","Mujer","Parcial","Talagante","p136",2012,64427.3778036315
"1173","Mujer","Parcial","Talagante","p136",2013,79678.6498677272
"1174","Mujer","Parcial","Talagante","p136",2014,88595.2718603728
"1175","Mujer","Parcial","Talagante","p136",2015,120000
"1176","Mujer","Parcial","Talca","p71",2010,65061.7997930162
"1177","Mujer","Parcial","Talca","p71",2011,69776.2527028297
"1178","Mujer","Parcial","Talca","p71",2012,43194.7394843108
"1179","Mujer","Parcial","Talca","p71",2013,120036.270562478
"1180","Mujer","Parcial","Talca","p71",2014,78508.9311632061
"1181","Mujer","Parcial","Talca","p71",2015,90168.3054647086
"1182","Mujer","Parcial","Tamarugal","p12",2010,60187.3338324286
"1183","Mujer","Parcial","Tamarugal","p12",2011,93669.003401524
"1184","Mujer","Parcial","Tamarugal","p12",2012,114911.784588092
"1185","Mujer","Parcial","Tamarugal","p12",2013,90122.0063262543
"1186","Mujer","Parcial","Tamarugal","p12",2014,82312.7904078696
"1187","Mujer","Parcial","Tamarugal","p12",2015,116912.940854251
"1188","Mujer","Parcial","Tierra del Fuego","p123",2010,140000
"1189","Mujer","Parcial","Tierra del Fuego","p123",2011,190000
"1190","Mujer","Parcial","Tierra del Fuego","p123",2012,295000
"1191","Mujer","Parcial","Tocopilla","p23",2010,125902.510918573
"1192","Mujer","Parcial","Tocopilla","p23",2012,31149.93634729
"1193","Mujer","Parcial","Tocopilla","p23",2013,340460.912788072
"1194","Mujer","Parcial","Tocopilla","p23",2014,90938.03297328
"1195","Mujer","Parcial","Tocopilla","p23",2015,50203.730532416
"1196","Mujer","Parcial","Última Esperanza","p124",2010,128181.860699091
"1197","Mujer","Parcial","Última Esperanza","p124",2011,32059.0804742366
"1198","Mujer","Parcial","Última Esperanza","p124",2012,97203.8685250656
"1199","Mujer","Parcial","Última Esperanza","p124",2013,100618.593778097
"1200","Mujer","Parcial","Última Esperanza","p124",2014,119629.774067841
"1201","Mujer","Parcial","Última Esperanza","p124",2015,120000
"1202","Mujer","Parcial","Valdivia","p141",2010,60058.719906048
"1203","Mujer","Parcial","Valdivia","p141",2011,50241.660348749
"1204","Mujer","Parcial","Valdivia","p141",2012,80000
"1205","Mujer","Parcial","Valdivia","p141",2013,85000
"1206","Mujer","Parcial","Valdivia","p141",2014,69872.6640186489
"1207","Mujer","Parcial","Valdivia","p141",2015,84519.1014541869
"1208","Mujer","Parcial","Valparaíso","p51",2010,80000
"1209","Mujer","Parcial","Valparaíso","p51",2011,80057.7341129277
"1210","Mujer","Parcial","Valparaíso","p51",2012,100430.177837724
"1211","Mujer","Parcial","Valparaíso","p51",2013,119546.844092789
"1212","Mujer","Parcial","Valparaíso","p51",2014,100731.240638653
"1213","Mujer","Parcial","Valparaíso","p51",2015,140570.445490765
"1214","Mujer","Parcial",NA,NA,2010,40245.8619976484
"1215","Mujer","Parcial",NA,NA,2011,44547.5001193602
"1216","Mujer","Parcial",NA,NA,2012,50534.4993170804
