"","geography_level","geography_name","geography_id","sex","work_day","year","weighted_mean","weighted_median","lb_weighted_mean","ub_weighted_mean","lb_weighted_median","ub_weighted_median","ci_weighted_mean","ci_weighted_median"
"608","provincia","Antofagasta","p21","Mujer","Completa",2010,385684.001492408,280000,344865,439426,247865,300294,"[344865, 439426]","[247865, 300294]"
"609","provincia","Antofagasta","p21","Mujer","Completa",2011,384425.957334665,296691.634790588,331480,443939,250000,300000,"[331480, 443939]","[250000, 300000]"
"610","provincia","Antofagasta","p21","Mujer","Completa",2012,452103.114413236,301353.092783505,397617,542025,266984,351967,"[397617, 542025]","[266984, 351967]"
"611","provincia","Antofagasta","p21","Mujer","Completa",2013,454814.516941184,354706.474181127,413209,497515,319115,400000,"[413209, 497515]","[319115, 400000]"
"612","provincia","Antofagasta","p21","Mujer","Completa",2014,479055.908589753,373856.35777904,445611,522802,350000,439786,"[445611, 522802]","[350000, 439786]"
"613","provincia","Antofagasta","p21","Mujer","Completa",2015,541002.645807704,408765.64524512,496492,599796,383815,498088,"[496492, 599796]","[383815, 498088]"
"614","provincia","Arauco","p82","Mujer","Completa",2010,232471.266817821,169258.758185886,188980,271972,150000,178174,"[188980, 271972]","[150000, 178174]"
"615","provincia","Arauco","p82","Mujer","Completa",2011,238548.996899038,164163.840079796,206023,284243,144940,182728,"[206023, 284243]","[144940, 182728]"
"616","provincia","Arauco","p82","Mujer","Completa",2012,233621.896030054,176131.075830426,198346,272797,160384,200000,"[198346, 272797]","[160384, 200000]"
"617","provincia","Arauco","p82","Mujer","Completa",2013,280759.404524252,202052.688627516,234694,329407,191047,221778,"[234694, 329407]","[191047, 221778]"
"618","provincia","Arauco","p82","Mujer","Completa",2014,330893.778848356,237259.487540356,293167,368931,216230,270752,"[293167, 368931]","[216230, 270752]"
"619","provincia","Arauco","p82","Mujer","Completa",2015,296932.00783856,226834.805857383,259029,334201,201879,240495,"[259029, 334201]","[201879, 240495]"
"620","provincia","Arica","p151","Mujer","Completa",2010,293311.497647443,200195.73302016,263143,318305,183748,220518,"[263143, 318305]","[183748, 220518]"
"621","provincia","Arica","p151","Mujer","Completa",2011,283369.632328181,200000,260919,311191,183938,219297,"[260919, 311191]","[183938, 219297]"
"622","provincia","Arica","p151","Mujer","Completa",2012,340480.691762414,219292.757630261,304279,374184,200902,242781,"[304279, 374184]","[200902, 242781]"
"623","provincia","Arica","p151","Mujer","Completa",2013,408274.834138392,253000,339700,488698,238161,289705,"[339700, 488698]","[238161, 289705]"
"624","provincia","Arica","p151","Mujer","Completa",2014,391964.345133279,300000,362289,431477,269949,326453,"[362289, 431477]","[269949, 326453]"
"625","provincia","Arica","p151","Mujer","Completa",2015,433456.816716834,300000,396104,483971,262700,318235,"[396104, 483971]","[262700, 318235]"
"626","provincia","Aysén","p112","Mujer","Completa",2010,354468.28304523,249923.303344922,311411,416450,219850,286403,"[311411, 416450]","[219850, 286403]"
"627","provincia","Aysén","p112","Mujer","Completa",2011,384092.789145757,279105.010811319,332253,447584,250154,320634,"[332253, 447584]","[250154, 320634]"
"628","provincia","Aysén","p112","Mujer","Completa",2012,439566.14946528,280391.204274242,360590,518201,247985,309377,"[360590, 518201]","[247985, 309377]"
"629","provincia","Aysén","p112","Mujer","Completa",2013,425680.532432414,318965.286614458,356601,505246,264800,353442,"[356601, 505246]","[264800, 353442]"
"630","provincia","Aysén","p112","Mujer","Completa",2014,449293.259478279,350749.263243526,398204,512513,299944,399984,"[398204, 512513]","[299944, 399984]"
"631","provincia","Aysén","p112","Mujer","Completa",2015,575045.38497409,400037.530850883,451202,751224,334648,450254,"[451202, 751224]","[334648, 450254]"
"632","provincia","Bíobío","p83","Mujer","Completa",2010,276296.645954009,210036.380472276,248720,313674,199863,239896,"[248720, 313674]","[199863, 239896]"
"633","provincia","Bíobío","p83","Mujer","Completa",2011,252098.203917082,199360.722008085,227656,283354,182001,226068,"[227656, 283354]","[182001, 226068]"
"634","provincia","Bíobío","p83","Mujer","Completa",2012,298262.028838507,239976.611347028,263051,338582,201069,270511,"[263051, 338582]","[201069, 270511]"
"635","provincia","Bíobío","p83","Mujer","Completa",2013,312609.58692359,248920.63046304,266469,345599,214032,259198,"[266469, 345599]","[214032, 259198]"
"636","provincia","Bíobío","p83","Mujer","Completa",2014,353545.675963176,269698.679459334,317575,400937,247757,303514,"[317575, 400937]","[247757, 303514]"
"637","provincia","Bíobío","p83","Mujer","Completa",2015,429839.225255351,288931.554336342,339962,556862,262500,316983,"[339962, 556862]","[262500, 316983]"
"638","provincia","Cachapoal","p61","Mujer","Completa",2010,280447.529782868,212631.284552865,250991,305821,199913,235397,"[250991, 305821]","[199913, 235397]"
"639","provincia","Cachapoal","p61","Mujer","Completa",2011,314981.517249245,242220.615931323,285326,352297,217587,260000,"[285326, 352297]","[217587, 260000]"
"640","provincia","Cachapoal","p61","Mujer","Completa",2012,347316.683120708,250000,304590,391337,221471,272503,"[304590, 391337]","[221471, 272503]"
"641","provincia","Cachapoal","p61","Mujer","Completa",2013,350137.804279392,250163.685822498,311619,450662,223578,279458,"[311619, 450662]","[223578, 279458]"
"642","provincia","Cachapoal","p61","Mujer","Completa",2014,371327.31500624,296275.627004505,334765,414122,277866,302886,"[334765, 414122]","[277866, 302886]"
"643","provincia","Cachapoal","p61","Mujer","Completa",2015,393476.481415881,300000,349563,433470,270058,301222,"[349563, 433470]","[270058, 301222]"
"644","provincia","Capitán Prat","p113","Mujer","Completa",2010,506284.763719684,468175.648721523,383616,666793,274264,700685,"[383616, 666793]","[274264, 700685]"
"645","provincia","Capitán Prat","p113","Mujer","Completa",2011,359419.732399989,261784.512551864,246956,496304,160229,478155,"[246956, 496304]","[160229, 478155]"
"646","provincia","Capitán Prat","p113","Mujer","Completa",2012,432067.302350909,320266.587746268,286636,605458,196703,533744,"[286636, 605458]","[196703, 533744]"
"647","provincia","Capitán Prat","p113","Mujer","Completa",2013,358833.333333333,300000,236283,532700,143438,639000,"[236283, 532700]","[143438, 639000]"
"648","provincia","Capitán Prat","p113","Mujer","Completa",2014,405800,345000,205800,638820,150000,850000,"[205800, 638820]","[150000, 850000]"
"649","provincia","Cardenal Caro","p62","Mujer","Completa",2010,228411.14455371,176537.715409618,199242,265515,169884,202845,"[199242, 265515]","[169884, 202845]"
"650","provincia","Cardenal Caro","p62","Mujer","Completa",2011,250545.54255908,187000,206591,291354,173024,226154,"[206591, 291354]","[173024, 226154]"
"651","provincia","Cardenal Caro","p62","Mujer","Completa",2012,296490.31587708,201124.216734242,256447,358435,193907,233851,"[256447, 358435]","[193907, 233851]"
"652","provincia","Cardenal Caro","p62","Mujer","Completa",2013,344658.736674731,252091.293471542,295244,399985,225346,300000,"[295244, 399985]","[225346, 300000]"
"653","provincia","Cardenal Caro","p62","Mujer","Completa",2014,336493.625848656,253423.003921663,291318,402662,227345,299944,"[291318, 402662]","[227345, 299944]"
"654","provincia","Cardenal Caro","p62","Mujer","Completa",2015,302508.6464013,260070.359011367,254062,354012,240065,289649,"[254062, 354012]","[240065, 289649]"
"655","provincia","Cauquenes","p72","Mujer","Completa",2010,186865.583280303,138624.122580035,159413,220220,112887,172168,"[159413, 220220]","[112887, 172168]"
"656","provincia","Cauquenes","p72","Mujer","Completa",2011,204344.860396027,181188.472311518,179838,241614,147004,199361,"[179838, 241614]","[147004, 199361]"
"657","provincia","Cauquenes","p72","Mujer","Completa",2012,215149.718878283,179261.443368825,186457,253293,156330,208721,"[186457, 253293]","[156330, 208721]"
"658","provincia","Cauquenes","p72","Mujer","Completa",2013,270084.70080436,200404.293071618,228101,312547,172521,226802,"[228101, 312547]","[172521, 226802]"
"659","provincia","Cauquenes","p72","Mujer","Completa",2014,264178.743584754,195745.146014428,216305,321465,179966,227990,"[216305, 321465]","[179966, 227990]"
"660","provincia","Cauquenes","p72","Mujer","Completa",2015,309977.293988937,244520.486046938,260224,372813,197753,283369,"[260224, 372813]","[197753, 283369]"
"661","provincia","Cautín","p91","Mujer","Completa",2010,285278.43632627,202589.015995319,253693,333364,180084,242910,"[253693, 333364]","[180084, 242910]"
"662","provincia","Cautín","p91","Mujer","Completa",2011,277521.032840385,207190.133598045,244491,319456,199361,230000,"[244491, 319456]","[199361, 230000]"
"663","provincia","Cautín","p91","Mujer","Completa",2012,356672.26324527,251405.270917803,328266,410931,232356,300897,"[328266, 410931]","[232356, 300897]"
"664","provincia","Cautín","p91","Mujer","Completa",2013,363119.706191777,272968.215364909,325270,408703,251333,300000,"[325270, 408703]","[251333, 300000]"
"665","provincia","Cautín","p91","Mujer","Completa",2014,399395.849240534,292963.319180141,349288,453466,256118,321661,"[349288, 453466]","[256118, 321661]"
"666","provincia","Cautín","p91","Mujer","Completa",2015,442054.52353397,302600.42332191,385220,488328,265386,351426,"[385220, 488328]","[265386, 351426]"
"667","provincia","Chacabuco","p133","Mujer","Completa",2010,277852.842184235,200195.73302016,237977,342171,188800,250124,"[237977, 342171]","[188800, 250124]"
"668","provincia","Chacabuco","p133","Mujer","Completa",2011,430830.353353467,221063.305534496,320869,575368,200000,268361,"[320869, 575368]","[200000, 268361]"
"669","provincia","Chacabuco","p133","Mujer","Completa",2012,556442.244772665,271429.19151903,429975,733483,245618,301393,"[429975, 733483]","[245618, 301393]"
"670","provincia","Chacabuco","p133","Mujer","Completa",2013,363488.892179518,279282.744866069,320980,413831,236988,298867,"[320980, 413831]","[236988, 298867]"
"671","provincia","Chacabuco","p133","Mujer","Completa",2014,370275.543236292,291041.603376955,332769,424076,268036,315165,"[332769, 424076]","[268036, 315165]"
"672","provincia","Chacabuco","p133","Mujer","Completa",2015,357262.033312166,301222.383194496,326693,394781,300000,332090,"[326693, 394781]","[300000, 332090]"
"673","provincia","Chañaral","p32","Mujer","Completa",2010,266719.009012349,180156.979875945,182864,343057,162373,225585,"[182864, 343057]","[162373, 225585]"
"674","provincia","Chañaral","p32","Mujer","Completa",2011,353573.680662502,234835.63168363,226303,511388,199385,336111,"[226303, 511388]","[199385, 336111]"
"675","provincia","Chañaral","p32","Mujer","Completa",2012,366347.83745007,289212.795558669,248302,516212,217122,381838,"[248302, 516212]","[217122, 381838]"
"676","provincia","Chañaral","p32","Mujer","Completa",2013,440148.870140038,277708.347148667,271265,754147,229765,372756,"[271265, 754147]","[229765, 372756]"
"677","provincia","Chañaral","p32","Mujer","Completa",2014,363766.359777455,290859.369927478,247852,507911,227834,300000,"[247852, 507911]","[227834, 300000]"
"678","provincia","Chañaral","p32","Mujer","Completa",2015,534927.061216335,400313.205560018,396308,713200,296095,512460,"[396308, 713200]","[296095, 512460]"
"679","provincia","Chiloé","p102","Mujer","Completa",2010,319530.884055273,185095.078913772,264601,374601,170166,210206,"[264601, 374601]","[170166, 210206]"
"680","provincia","Chiloé","p102","Mujer","Completa",2011,286513.849874604,208000.473843821,249286,327715,199664,229262,"[249286, 327715]","[199664, 229262]"
"681","provincia","Chiloé","p102","Mujer","Completa",2012,357313.85215065,281410.600627374,305913,414595,214409,300710,"[305913, 414595]","[214409, 300710]"
"682","provincia","Chiloé","p102","Mujer","Completa",2013,421116.87250023,293180.21445761,354381,506932,251756,306756,"[354381, 506932]","[251756, 306756]"
"683","provincia","Chiloé","p102","Mujer","Completa",2014,409136.877138009,307744.481398105,366061,472014,270130,351428,"[366061, 472014]","[270130, 351428]"
"684","provincia","Chiloé","p102","Mujer","Completa",2015,395986.301850933,271100.144875046,347883,450616,250068,300000,"[347883, 450616]","[250068, 300000]"
"685","provincia","Choapa","p42","Mujer","Completa",2010,304279.482774239,209593.380503947,257576,354480,179987,250245,"[257576, 354480]","[179987, 250245]"
"686","provincia","Choapa","p42","Mujer","Completa",2011,346870.946958758,249200.902510106,294709,405990,212516,272812,"[294709, 405990]","[212516, 272812]"
"687","provincia","Choapa","p42","Mujer","Completa",2012,391709.268750899,281573.903427939,337927,467847,251255,325821,"[337927, 467847]","[251255, 325821]"
"688","provincia","Choapa","p42","Mujer","Completa",2013,352560.475374963,256462.840666685,299375,395360,210033,300373,"[299375, 395360]","[210033, 300373]"
"689","provincia","Choapa","p42","Mujer","Completa",2014,370664.058412664,280362.081638276,313005,425106,243781,323229,"[313005, 425106]","[243781, 323229]"
"690","provincia","Choapa","p42","Mujer","Completa",2015,389739.47920814,300046.826372739,330589,437298,270230,325783,"[330589, 437298]","[270230, 325783]"
"691","provincia","Colchagua","p63","Mujer","Completa",2010,256492.083573313,180000,227380,292996,172000,200196,"[227380, 292996]","[172000, 200196]"
"692","provincia","Colchagua","p63","Mujer","Completa",2011,278606.173325011,210449.127664417,252099,315949,191399,223841,"[252099, 315949]","[191399, 223841]"
"693","provincia","Colchagua","p63","Mujer","Completa",2012,296712.837484045,211180.427570954,262247,350087,193870,242806,"[262247, 350087]","[193870, 242806]"
"694","provincia","Colchagua","p63","Mujer","Completa",2013,326726.527438783,256400.622805503,290198,377930,229136,278943,"[290198, 377930]","[229136, 278943]"
"695","provincia","Colchagua","p63","Mujer","Completa",2014,322294.755223193,262609.861334093,287901,354544,249953,281498,"[287901, 354544]","[249953, 281498]"
"696","provincia","Colchagua","p63","Mujer","Completa",2015,335620.101020674,276094.934540538,305236,366463,251019,292908,"[305236, 366463]","[251019, 292908]"
"697","provincia","Concepción","p81","Mujer","Completa",2010,332997.553541559,207968.735333779,293515,400262,199863,225390,"[293515, 400262]","[199863, 225390]"
"698","provincia","Concepción","p81","Mujer","Completa",2011,327134.889277025,229189.258343507,299411,354519,201801,250059,"[299411, 354519]","[201801, 250059]"
"699","provincia","Concepción","p81","Mujer","Completa",2012,347029.591321749,233304.893547886,319677,369813,220471,251273,"[319677, 369813]","[220471, 251273]"
"700","provincia","Concepción","p81","Mujer","Completa",2013,345974.332272127,266649.279832271,324910,366117,250000,287703,"[324910, 366117]","[250000, 287703]"
"701","provincia","Concepción","p81","Mujer","Completa",2014,364304.366057163,279947.496718545,341307,389974,260565,299944,"[341307, 389974]","[260565, 299944]"
"702","provincia","Concepción","p81","Mujer","Completa",2015,390929.462781105,300000,360507,428384,280076,301222,"[360507, 428384]","[280076, 301222]"
"703","provincia","Copiapó","p31","Mujer","Completa",2010,352134.437095517,250000,301371,416734,229843,299795,"[301371, 416734]","[229843, 299795]"
"704","provincia","Copiapó","p31","Mujer","Completa",2011,422921.863713595,249200.902510106,297494,735357,230000,281170,"[297494, 735357]","[230000, 281170]"
"705","provincia","Copiapó","p31","Mujer","Completa",2012,371404.927270327,289286.069067397,326502,422002,260000,331119,"[326502, 422002]","[260000, 331119]"
"706","provincia","Copiapó","p31","Mujer","Completa",2013,464817.31631658,338716.058262902,404308,528395,298867,360757,"[404308, 528395]","[298867, 360757]"
"707","provincia","Copiapó","p31","Mujer","Completa",2014,505508.407390519,330886.231161807,421136,587428,303127,378583,"[421136, 587428]","[303127, 378583]"
"708","provincia","Copiapó","p31","Mujer","Completa",2015,479876.913409076,399878.083520396,421992,529600,350000,410000,"[421992, 529600]","[350000, 410000]"
"709","provincia","Cordillera","p152","Mujer","Completa",2010,322822.710765902,250244.6662752,278022,398796,220102,279809,"[278022, 398796]","[220102, 279809]"
"710","provincia","Cordillera","p152","Mujer","Completa",2011,347924.404988181,282536.847407276,311934,385228,249201,300000,"[311934, 385228]","[249201, 300000]"
"711","provincia","Cordillera","p152","Mujer","Completa",2012,420316.476609484,320675.912439283,373224,499783,300000,351783,"[373224, 499783]","[300000, 351783]"
"712","provincia","Cordillera","p152","Mujer","Completa",2013,408430.485688284,300000,363132,461842,260282,349372,"[363132, 461842]","[260282, 349372]"
"713","provincia","Cordillera","p152","Mujer","Completa",2014,462173.939724695,349824.242917157,407342,558724,303127,399973,"[407342, 558724]","[303127, 399973]"
"714","provincia","Cordillera","p152","Mujer","Completa",2015,510114.166476829,401629.844259328,457353,555396,367057,451834,"[457353, 555396]","[367057, 451834]"
"715","provincia","Coyhaique","p111","Mujer","Completa",2010,390540.286202595,279983.403158503,335834,440627,231870,351426,"[335834, 440627]","[231870, 351426]"
"716","provincia","Coyhaique","p111","Mujer","Completa",2011,431447.33026449,251208.301743745,368086,495636,219555,305557,"[368086, 495636]","[219555, 305557]"
"717","provincia","Coyhaique","p111","Mujer","Completa",2012,394930.593771641,256433.376336159,348405,439501,235091,287302,"[348405, 439501]","[235091, 287302]"
"718","provincia","Coyhaique","p111","Mujer","Completa",2013,407998.735093796,299624.760715296,360091,461087,263047,348678,"[360091, 461087]","[263047, 348678]"
"719","provincia","Coyhaique","p111","Mujer","Completa",2014,492616.577176525,338971.973608654,434240,543304,299944,396483,"[434240, 543304]","[299944, 396483]"
"720","provincia","Coyhaique","p111","Mujer","Completa",2015,614392.77705687,421500.272573153,529962,718432,381548,500135,"[529962, 718432]","[381548, 500135]"
"721","provincia","Curicó","p73","Mujer","Completa",2010,256424.600026563,179814.862077304,228025,294349,170000,198765,"[228025, 294349]","[170000, 198765]"
"722","provincia","Curicó","p73","Mujer","Completa",2011,265788.669894474,197910.28602309,230883,300218,182000,215251,"[230883, 300218]","[182000, 215251]"
"723","provincia","Curicó","p73","Mujer","Completa",2012,263132.313035167,211180.427570954,236794,293222,197531,239714,"[236794, 293222]","[197531, 239714]"
"724","provincia","Curicó","p73","Mujer","Completa",2013,291724.338226209,239093.688185578,263012,331922,210000,253793,"[263012, 331922]","[210000, 253793]"
"725","provincia","Curicó","p73","Mujer","Completa",2014,315112.206615841,250000,283084,362239,225000,275558,"[283084, 362239]","[225000, 275558]"
"726","provincia","Curicó","p73","Mujer","Completa",2015,391548.724203437,300081.183474654,350250,439732,280474,321247,"[350250, 439732]","[280474, 321247]"
"727","provincia","El Loa","p22","Mujer","Completa",2010,363440.191478662,275371.375336842,320864,414468,254000,300294,"[320864, 414468]","[254000, 300294]"
"728","provincia","El Loa","p22","Mujer","Completa",2011,492380.344157135,302688.93543369,414947,592856,262606,363794,"[414947, 592856]","[262606, 363794]"
"729","provincia","El Loa","p22","Mujer","Completa",2012,521196.329890257,396274.447209563,428915,605920,318627,477195,"[428915, 605920]","[318627, 477195]"
"730","provincia","El Loa","p22","Mujer","Completa",2013,502973.036407264,390000,438983,570592,352644,495385,"[438983, 570592]","[352644, 495385]"
"731","provincia","El Loa","p22","Mujer","Completa",2014,634015.271456046,464794.39075232,549198,714194,373856,524675,"[549198, 714194]","[373856, 524675]"
"732","provincia","El Loa","p22","Mujer","Completa",2015,662804.514506576,500018.846827691,562692,747165,403373,600000,"[562692, 747165]","[403373, 600000]"
"733","provincia","Elqui","p41","Mujer","Completa",2010,378441.853796227,220000,317519,467378,200000,250000,"[317519, 467378]","[200000, 250000]"
"734","provincia","Elqui","p41","Mujer","Completa",2011,307692.145116319,206076.121693539,276320,349589,199664,225718,"[276320, 349589]","[199664, 225718]"
"735","provincia","Elqui","p41","Mujer","Completa",2012,386137.312053514,251263.923126737,344463,442736,231159,282688,"[344463, 442736]","[231159, 282688]"
"736","provincia","Elqui","p41","Mujer","Completa",2013,389383.042260654,265220.273681388,341998,453437,243079,300000,"[341998, 453437]","[243079, 300000]"
"737","provincia","Elqui","p41","Mujer","Completa",2014,440023.669114733,333439.45423536,379827,511488,300000,356983,"[379827, 511488]","[300000, 356983]"
"738","provincia","Elqui","p41","Mujer","Completa",2015,450459.419684907,337802.545534895,394515,501684,300146,370993,"[394515, 501684]","[300146, 370993]"
"739","provincia","General Carrera","p114","Mujer","Completa",2010,429269.010597695,424665.665885268,261531,611768,194736,575639,"[261531, 611768]","[194736, 575639]"
"740","provincia","General Carrera","p114","Mujer","Completa",2011,704146.954836016,927678.450612391,350580,1045004,140677,1085220,"[350580, 1045004]","[140677, 1085220]"
"741","provincia","General Carrera","p114","Mujer","Completa",2012,729410.492689518,895002.764467377,380343,1061098,223248,1166520,"[380343, 1061098]","[223248, 1166520]"
"742","provincia","General Carrera","p114","Mujer","Completa",2013,595687.944615198,321881.461402137,341625,976042,169358,1028795,"[341625, 976042]","[169358, 1028795]"
"743","provincia","General Carrera","p114","Mujer","Completa",2014,363737.390567813,266138.284962057,203882,554661,114328,449916,"[203882, 554661]","[114328, 449916]"
"744","provincia","General Carrera","p114","Mujer","Completa",2015,443951.18334522,401519.100250708,318271,670146,260547,502037,"[318271, 670146]","[260547, 502037]"
"745","provincia","Huasco","p33","Mujer","Completa",2010,260224.40334675,200000,225072,310975,172097,249944,"[225072, 310975]","[172097, 249944]"
"746","provincia","Huasco","p33","Mujer","Completa",2011,272368.615028958,200000,220556,332913,180697,214695,"[220556, 332913]","[180697, 214695]"
"747","provincia","Huasco","p33","Mujer","Completa",2012,295562.191405042,233775.797768809,238789,383607,193996,251350,"[238789, 383607]","[193996, 251350]"
"748","provincia","Huasco","p33","Mujer","Completa",2013,266821.190248402,210000,235126,307162,202487,238682,"[235126, 307162]","[202487, 238682]"
"749","provincia","Huasco","p33","Mujer","Completa",2014,304563.531868559,249953.12207013,262438,361665,225000,275466,"[262438, 361665]","[225000, 275466]"
"750","provincia","Huasco","p33","Mujer","Completa",2015,377225.840696623,271100.144875046,309337,489930,246252,318967,"[309337, 489930]","[246252, 318967]"
"751","provincia","Iquique","p11","Mujer","Completa",2010,368255.634947526,250000,330625,420053,210000,295291,"[330625, 420053]","[210000, 295291]"
"752","provincia","Iquique","p11","Mujer","Completa",2011,416037.220461546,299041.083012127,378004,474705,252163,319251,"[378004, 474705]","[252163, 319251]"
"753","provincia","Iquique","p11","Mujer","Completa",2012,426627.210281333,300000,381435,491348,273172,321168,"[381435, 491348]","[273172, 321168]"
"754","provincia","Iquique","p11","Mujer","Completa",2013,485671.964818713,339259.086094968,434822,534976,307364,379318,"[434822, 534976]","[307364, 379318]"
"755","provincia","Iquique","p11","Mujer","Completa",2014,496843.388108215,353647.9060072,443453,537026,349709,399925,"[443453, 537026]","[349709, 399925]"
"756","provincia","Iquique","p11","Mujer","Completa",2015,532840.647475278,350041.516874701,460750,625446,319913,400000,"[460750, 625446]","[319913, 400000]"
"757","provincia","Limarí","p43","Mujer","Completa",2010,239387.375837617,189349.296952918,213361,271809,175921,199967,"[213361, 271809]","[175921, 199967]"
"758","provincia","Limarí","p43","Mujer","Completa",2011,257757.95224522,188349.008163181,221012,330796,180000,201113,"[221012, 330796]","[180000, 201113]"
"759","provincia","Limarí","p43","Mujer","Completa",2012,265288.598370056,221122.07179896,241673,294690,200000,234129,"[241673, 294690]","[200000, 234129]"
"760","provincia","Limarí","p43","Mujer","Completa",2013,267124.40372924,214158.574819404,238668,294384,208670,233366,"[238668, 294384]","[208670, 233366]"
"761","provincia","Limarí","p43","Mujer","Completa",2014,332280.060677205,249953.12207013,294176,382342,227840,278419,"[294176, 382342]","[227840, 278419]"
"762","provincia","Limarí","p43","Mujer","Completa",2015,342334.288262635,270022.41480347,314053,373008,253741,299445,"[314053, 373008]","[253741, 299445]"
"763","provincia","Linares","p74","Mujer","Completa",2010,225663.83260671,170978.922566356,194844,266318,156039,193975,"[194844, 266318]","[156039, 193975]"
"764","provincia","Linares","p74","Mujer","Completa",2011,268736.4211093,188850.706537359,238369,306153,180870,199361,"[238369, 306153]","[180870, 199361]"
"765","provincia","Linares","p74","Mujer","Completa",2012,310248.737677572,219722.911319826,264454,369268,193870,250919,"[264454, 369268]","[193870, 250919]"
"766","provincia","Linares","p74","Mujer","Completa",2013,289442.08099955,209259.179826669,252773,333772,200588,231996,"[252773, 333772]","[200588, 231996]"
"767","provincia","Linares","p74","Mujer","Completa",2014,318541.006399797,224957.809863117,269739,392114,221732,244994,"[269739, 392114]","[221732, 244994]"
"768","provincia","Linares","p74","Mujer","Completa",2015,334101.082363341,271961.568150957,291250,385845,241970,282554,"[291250, 385845]","[241970, 282554]"
"769","provincia","Llanquihue","p101","Mujer","Completa",2010,276180.95445469,215718.329165312,249230,308057,200000,245832,"[249230, 308057]","[200000, 245832]"
"770","provincia","Llanquihue","p101","Mujer","Completa",2011,378248.323235728,300000,324356,440951,263562,322926,"[324356, 440951]","[263562, 322926]"
"771","provincia","Llanquihue","p101","Mujer","Completa",2012,392238.063202839,278814.768131993,346648,456943,250536,336491,"[346648, 456943]","[250536, 336491]"
"772","provincia","Llanquihue","p101","Mujer","Completa",2013,361757.838892561,280000,318902,411816,250000,300000,"[318902, 411816]","[250000, 300000]"
"773","provincia","Llanquihue","p101","Mujer","Completa",2014,423422.902625987,300000,376777,474112,280000,330000,"[376777, 474112]","[280000, 330000]"
"774","provincia","Llanquihue","p101","Mujer","Completa",2015,470862.743372148,347974.033990664,419751,530891,322056,381487,"[419751, 530891]","[322056, 381487]"
"775","provincia","Los Andes","p53","Mujer","Completa",2010,289285.540877696,219859.872884213,256397,332071,199928,239476,"[256397, 332071]","[199928, 239476]"
"776","provincia","Los Andes","p53","Mujer","Completa",2011,362297.496847626,258667.285087721,315280,397061,226244,300507,"[315280, 397061]","[226244, 300507]"
"777","provincia","Los Andes","p53","Mujer","Completa",2012,331750.708766748,254447.153631511,302589,372022,250000,290971,"[302589, 372022]","[250000, 290971]"
"778","provincia","Los Andes","p53","Mujer","Completa",2013,352978.412524411,288736.866600455,316029,404994,255412,300231,"[316029, 404994]","[255412, 300231]"
"779","provincia","Los Andes","p53","Mujer","Completa",2014,381927.319206768,300000,357606,419149,280541,314368,"[357606, 419149]","[280541, 314368]"
"780","provincia","Los Andes","p53","Mujer","Completa",2015,407617.38830769,301222.383194496,367777,454702,300000,344805,"[367777, 454702]","[300000, 344805]"
"781","provincia","Magallanes","p121","Mujer","Completa",2010,426717.323839042,260109.577120134,339937,547411,241774,304756,"[339937, 547411]","[241774, 304756]"
"782","provincia","Magallanes","p121","Mujer","Completa",2011,477114.714298379,301449.962092494,401803,552764,265321,369667,"[401803, 552764]","[265321, 369667]"
"783","provincia","Magallanes","p121","Mujer","Completa",2012,583867.651290676,409834.197122325,507920,679411,346500,479111,"[507920, 679411]","[346500, 479111]"
"784","provincia","Magallanes","p121","Mujer","Completa",2013,630263.853037447,447302.632145067,530445,722325,390104,594363,"[530445, 722325]","[390104, 594363]"
"785","provincia","Magallanes","p121","Mujer","Completa",2014,579999.568507283,399995.451218136,512115,684625,349952,450000,"[512115, 684625]","[349952, 450000]"
"786","provincia","Magallanes","p121","Mujer","Completa",2015,656003.501738361,450000,575261,726976,360290,500135,"[575261, 726976]","[360290, 500135]"
"787","provincia","Maipo","p134","Mujer","Completa",2010,316840.828163995,200000,266025,367340,195191,220000,"[266025, 367340]","[195191, 220000]"
"788","provincia","Maipo","p134","Mujer","Completa",2011,313022.258666545,212637.023072265,270253,365161,199361,240974,"[270253, 365161]","[199361, 240974]"
"789","provincia","Maipo","p134","Mujer","Completa",2012,324615.464958123,251127.577319588,293711,359602,233603,278375,"[293711, 359602]","[233603, 278375]"
"790","provincia","Maipo","p134","Mujer","Completa",2013,393698.394753789,290000,343997,456439,280000,300074,"[343997, 456439]","[280000, 300074]"
"791","provincia","Maipo","p134","Mujer","Completa",2014,420145.003510877,300000,372993,484552,277866,324030,"[372993, 484552]","[277866, 324030]"
"792","provincia","Maipo","p134","Mujer","Completa",2015,418031.515499188,301222.383194496,360803,480690,300000,331437,"[360803, 480690]","[300000, 331437]"
"793","provincia","Malleco","p92","Mujer","Completa",2010,266747.73034838,175000,229840,301647,158356,191924,"[229840, 301647]","[158356, 191924]"
"794","provincia","Malleco","p92","Mujer","Completa",2011,260482.462811214,193438.158790979,224249,302792,176432,200967,"[224249, 302792]","[176432, 200967]"
"795","provincia","Malleco","p92","Mujer","Completa",2012,281685.330522342,198599.608360349,252938,319016,188004,207158,"[252938, 319016]","[188004, 207158]"
"796","provincia","Malleco","p92","Mujer","Completa",2013,298990.692063527,220000,256462,341368,204866,259519,"[256462, 341368]","[204866, 259519]"
"797","provincia","Malleco","p92","Mujer","Completa",2014,312648.558115188,229729.549746438,274347,359449,211929,251161,"[274347, 359449]","[211929, 251161]"
