"","geography_level","geography_name","geography_id","sex","isco","year","weighted_mean","weighted_median","ci_weighted_mean","ci_weighted_median"
"1913","provincia","Arauco","p82","Hombre","Trabajadores no calificados",2014,243941.968378359,225000,"[206173, 281221]","[203120, 256186]"
"1914","provincia","Arauco","p82","Hombre","Trabajadores no calificados",2015,268317.780992631,240904.498024794,"[247881, 296120]","[221047, 277928]"
"1915","provincia","Arica","p151","Hombre","Trabajadores no calificados",2010,210508.065442049,173473.914378068,"[191761, 228825]","[159811, 190717]"
"1916","provincia","Arica","p151","Hombre","Trabajadores no calificados",2011,198787.473206808,180000,"[181496, 215371]","[150344, 196206]"
"1917","provincia","Arica","p151","Hombre","Trabajadores no calificados",2012,238277.12129419,200902.06185567,"[216776, 262851]","[195403, 240596]"
"1918","provincia","Arica","p151","Hombre","Trabajadores no calificados",2013,240038.669870026,229131.451177846,"[220352, 260314]","[204036, 256283]"
"1919","provincia","Arica","p151","Hombre","Trabajadores no calificados",2014,286586.071382056,252605.647148,"[258759, 320330]","[203750, 294737]"
"1920","provincia","Arica","p151","Hombre","Trabajadores no calificados",2015,289437.339168287,280075.77124301,"[264449, 320194]","[240475, 300081]"
"1921","provincia","Aysén","p112","Hombre","Trabajadores no calificados",2010,262822.995982062,220191.755091975,"[220662, 340006]","[174899, 259916]"
"1922","provincia","Aysén","p112","Hombre","Trabajadores no calificados",2011,284115.700579357,249530.716901433,"[238317, 386440]","[219297, 311177]"
"1923","provincia","Aysén","p112","Hombre","Trabajadores no calificados",2012,257656.92857363,239332.446129041,"[215761, 298925]","[214391, 280945]"
"1924","provincia","Aysén","p112","Hombre","Trabajadores no calificados",2013,297681.650265436,298867.110231973,"[251041, 371549]","[210821, 337778]"
"1925","provincia","Aysén","p112","Hombre","Trabajadores no calificados",2014,308170.362557877,298318.832531848,"[255522, 366326]","[228908, 349934]"
"1926","provincia","Aysén","p112","Hombre","Trabajadores no calificados",2015,334691.308978063,294291.58248678,"[277698, 388436]","[241028, 363088]"
"1927","provincia","Bíobío","p83","Hombre","Trabajadores no calificados",2010,169742.997257633,160110.036793694,"[154394, 187049]","[154950, 172000]"
"1928","provincia","Bíobío","p83","Hombre","Trabajadores no calificados",2011,181301.534977611,181418.257027357,"[165584, 205564]","[178000, 187345]"
"1929","provincia","Bíobío","p83","Hombre","Trabajadores no calificados",2012,191305.019869615,189722.61260366,"[170859, 219590]","[159448, 197811]"
"1930","provincia","Bíobío","p83","Hombre","Trabajadores no calificados",2013,219237.548090504,209206.977162381,"[196797, 244364]","[200068, 210000]"
"1931","provincia","Bíobío","p83","Hombre","Trabajadores no calificados",2014,218367.691804992,219969.686625048,"[196017, 241120]","[203454, 224958]"
"1932","provincia","Bíobío","p83","Hombre","Trabajadores no calificados",2015,261297.452951943,249234.505543616,"[233881, 280826]","[240000, 280000]"
"1933","provincia","Cachapoal","p61","Hombre","Trabajadores no calificados",2010,219310.111253089,180176.159718144,"[204005, 242142]","[176007, 195666]"
"1934","provincia","Cachapoal","p61","Hombre","Trabajadores no calificados",2011,211686.150175108,200000,"[195701, 226003]","[189782, 205726]"
"1935","provincia","Cachapoal","p61","Hombre","Trabajadores no calificados",2012,232878.486028148,200902.06185567,"[217414, 261320]","[197149, 211120]"
"1936","provincia","Cachapoal","p61","Hombre","Trabajadores no calificados",2013,254429.695530605,240325.350203345,"[235408, 273509]","[224606, 272246]"
"1937","provincia","Cachapoal","p61","Hombre","Trabajadores no calificados",2014,274859.070278544,259951.246952935,"[258018, 294140]","[244835, 280465]"
"1938","provincia","Cachapoal","p61","Hombre","Trabajadores no calificados",2015,299467.460560047,252341.579648148,"[270031, 341222]","[243447, 300000]"
"1939","provincia","Capitán Prat","p113","Hombre","Trabajadores no calificados",2010,503502.164012495,260000,"[206891, 884815]","[159891, 1269131]"
"1940","provincia","Capitán Prat","p113","Hombre","Trabajadores no calificados",2011,93756.4336835931,93756.4336835931,"[49840, 185894]","[49840, 185894]"
"1941","provincia","Capitán Prat","p113","Hombre","Trabajadores no calificados",2014,130000,130000,"[60000, 200000]","[60000, 200000]"
"1942","provincia","Cardenal Caro","p62","Hombre","Trabajadores no calificados",2010,190605.720416999,174908.415178476,"[166239, 223717]","[165559, 180479]"
"1943","provincia","Cardenal Caro","p62","Hombre","Trabajadores no calificados",2011,180242.347918128,181418.257027357,"[165697, 194191]","[178707, 192988]"
"1944","provincia","Cardenal Caro","p62","Hombre","Trabajadores no calificados",2012,181284.822026672,193974.614582544,"[165608, 198226]","[172093, 202344]"
"1945","provincia","Cardenal Caro","p62","Hombre","Trabajadores no calificados",2013,229318.956714719,210284.681427927,"[212737, 259123]","[199688, 229131]"
"1946","provincia","Cardenal Caro","p62","Hombre","Trabajadores no calificados",2014,248938.964574438,247782.240683907,"[227881, 266095]","[227311, 256897]"
"1947","provincia","Cardenal Caro","p62","Hombre","Trabajadores no calificados",2015,290075.219324999,278583.686139654,"[267747, 317983]","[251419, 300051]"
"1948","provincia","Cauquenes","p72","Hombre","Trabajadores no calificados",2010,157227.315092853,149904.750102384,"[142277, 174486]","[141903, 171882]"
"1949","provincia","Cauquenes","p72","Hombre","Trabajadores no calificados",2011,173336.553782549,165556.859328677,"[161726, 190455]","[148000, 196117]"
"1950","provincia","Cauquenes","p72","Hombre","Trabajadores no calificados",2012,175856.124672987,168348.568059912,"[157260, 192620]","[153000, 196096]"
"1951","provincia","Cauquenes","p72","Hombre","Trabajadores no calificados",2013,219234.017680826,209206.977162381,"[188489, 253625]","[178651, 222192]"
"1952","provincia","Cauquenes","p72","Hombre","Trabajadores no calificados",2014,232298.618436325,219958.747421714,"[200281, 268175]","[181876, 225000]"
"1953","provincia","Cauquenes","p72","Hombre","Trabajadores no calificados",2015,209067.148880045,210612.651415043,"[189177, 232315]","[192825, 240652]"
"1954","provincia","Cautín","p91","Hombre","Trabajadores no calificados",2010,132168.455187185,130850.906992189,"[116531, 149914]","[99932, 158095]"
"1955","provincia","Cautín","p91","Hombre","Trabajadores no calificados",2011,179323.458073826,179801.130172832,"[152080, 221686]","[146972, 189414]"
"1956","provincia","Cautín","p91","Hombre","Trabajadores no calificados",2012,177717.457257457,193679.784448675,"[152941, 201091]","[160242, 200902]"
"1957","provincia","Cautín","p91","Hombre","Trabajadores no calificados",2013,206328.843828205,200271.125169454,"[180714, 225399]","[179987, 224150]"
"1958","provincia","Cautín","p91","Hombre","Trabajadores no calificados",2014,216859.842075702,209996.023182811,"[191110, 244716]","[196105, 229685]"
"1959","provincia","Cautín","p91","Hombre","Trabajadores no calificados",2015,260909.122937031,243875.335340855,"[229734, 300804]","[230133, 262700]"
"1960","provincia","Chacabuco","p133","Hombre","Trabajadores no calificados",2010,216228.697035225,199000,"[189340, 246648]","[174993, 200196]"
"1961","provincia","Chacabuco","p133","Hombre","Trabajadores no calificados",2011,234118.976561786,199360.722008085,"[194521, 279491]","[179872, 222429]"
"1962","provincia","Chacabuco","p133","Hombre","Trabajadores no calificados",2012,239993.021661926,209135.072563088,"[214332, 268154]","[197710, 245891]"
"1963","provincia","Chacabuco","p133","Hombre","Trabajadores no calificados",2013,270482.896463004,229780.086144979,"[230625, 316547]","[209868, 272449]"
"1964","provincia","Chacabuco","p133","Hombre","Trabajadores no calificados",2014,297708.055582018,299829.612108392,"[273714, 321852]","[252256, 318647]"
"1965","provincia","Chacabuco","p133","Hombre","Trabajadores no calificados",2015,289770.141665817,275839.646505988,"[264705, 317879]","[241065, 304276]"
"1966","provincia","Chañaral","p32","Hombre","Trabajadores no calificados",2010,233374.863109283,252416.368256668,"[172734, 278659]","[199863, 274786]"
"1967","provincia","Chañaral","p32","Hombre","Trabajadores no calificados",2011,392244.760389421,227847.702525166,"[147719, 632428]","[119201, 697763]"
"1968","provincia","Chañaral","p32","Hombre","Trabajadores no calificados",2012,360651.334511314,251405.270917803,"[179557, 543118]","[215815, 628721]"
"1969","provincia","Chañaral","p32","Hombre","Trabajadores no calificados",2013,416568.725872816,341242.111725686,"[334288, 548174]","[316320, 600000]"
"1970","provincia","Chañaral","p32","Hombre","Trabajadores no calificados",2014,366657.662364103,357489.352746218,"[210271, 490376]","[161668, 596149]"
"1971","provincia","Chañaral","p32","Hombre","Trabajadores no calificados",2015,407349.28279112,407016.172026216,"[268298, 531025]","[218698, 535854]"
"1972","provincia","Chiloé","p102","Hombre","Trabajadores no calificados",2010,132149.532247881,140703.702979971,"[112600, 148706]","[93830, 140800]"
"1973","provincia","Chiloé","p102","Hombre","Trabajadores no calificados",2011,174067.454079779,161360.327768446,"[143930, 193526]","[148284, 179425]"
"1974","provincia","Chiloé","p102","Hombre","Trabajadores no calificados",2012,157366.584135477,152617.492137308,"[140085, 175590]","[120000, 157045]"
"1975","provincia","Chiloé","p102","Hombre","Trabajadores no calificados",2013,176535.724765855,190155.040544525,"[156358, 197681]","[149703, 220298]"
"1976","provincia","Chiloé","p102","Hombre","Trabajadores no calificados",2014,203626.533701476,200365.350770583,"[179489, 227798]","[179977, 225276]"
"1977","provincia","Chiloé","p102","Hombre","Trabajadores no calificados",2015,229314.063161495,240064.946779723,"[201896, 253861]","[200783, 250000]"
"1978","provincia","Choapa","p42","Hombre","Trabajadores no calificados",2010,216102.449360901,187871.421592574,"[177005, 280517]","[162364, 200089]"
"1979","provincia","Choapa","p42","Hombre","Trabajadores no calificados",2011,196419.186976389,200012.889038636,"[174707, 217084]","[179425, 214532]"
"1980","provincia","Choapa","p42","Hombre","Trabajadores no calificados",2012,243385.459617756,210768.435409425,"[212256, 275103]","[200189, 262624]"
"1981","provincia","Choapa","p42","Hombre","Trabajadores no calificados",2013,255644.697938294,210284.681427927,"[204740, 300019]","[186249, 308829]"
"1982","provincia","Choapa","p42","Hombre","Trabajadores no calificados",2014,259401.651580292,226238.958478592,"[208600, 314791]","[210317, 254376]"
"1983","provincia","Choapa","p42","Hombre","Trabajadores no calificados",2015,283816.914109527,260070.359011367,"[246246, 333434]","[240062, 300081]"
"1984","provincia","Colchagua","p63","Hombre","Trabajadores no calificados",2010,189824.849186286,179018.222844765,"[176180, 201262]","[171882, 182034]"
"1985","provincia","Colchagua","p63","Hombre","Trabajadores no calificados",2011,197167.805241569,199360.722008085,"[185309, 214075]","[185833, 209329]"
"1986","provincia","Colchagua","p63","Hombre","Trabajadores no calificados",2012,213906.507434477,200000,"[195493, 232408]","[193016, 209169]"
"1987","provincia","Colchagua","p63","Hombre","Trabajadores no calificados",2013,243195.261393661,220110.575817281,"[223188, 269620]","[210285, 239570]"
"1988","provincia","Colchagua","p63","Hombre","Trabajadores no calificados",2014,243599.014638962,225745.55610146,"[233777, 259621]","[224958, 249959]"
"1989","provincia","Colchagua","p63","Hombre","Trabajadores no calificados",2015,258835.592394249,250067.652895545,"[247157, 274855]","[241065, 280966]"
"1990","provincia","Concepción","p81","Hombre","Trabajadores no calificados",2010,182847.126776723,169883.732291158,"[168455, 201755]","[150000, 172134]"
"1991","provincia","Concepción","p81","Hombre","Trabajadores no calificados",2011,200487.954694108,185000,"[187172, 212448]","[180870, 199361]"
"1992","provincia","Concepción","p81","Hombre","Trabajadores no calificados",2012,217428.404984793,200000,"[203971, 237523]","[193870, 205991]"
"1993","provincia","Concepción","p81","Hombre","Trabajadores no calificados",2013,242866.361242326,220298.237686399,"[219374, 269912]","[210000, 239379]"
"1994","provincia","Concepción","p81","Hombre","Trabajadores no calificados",2014,255316.004621772,242501.42126208,"[234600, 280500]","[224958, 249953]"
"1995","provincia","Concepción","p81","Hombre","Trabajadores no calificados",2015,270156.881918095,250067.652895545,"[246866, 295531]","[240994, 267660]"
"1996","provincia","Copiapó","p31","Hombre","Trabajadores no calificados",2010,223944.677680517,202624.518667549,"[200185, 257432]","[170141, 250245]"
"1997","provincia","Copiapó","p31","Hombre","Trabajadores no calificados",2011,247092.146948418,230749.637727677,"[217323, 275070]","[195541, 267351]"
"1998","provincia","Copiapó","p31","Hombre","Trabajadores no calificados",2012,278842.35060868,253384.475178672,"[244991, 329777]","[196096, 300927]"
"1999","provincia","Copiapó","p31","Hombre","Trabajadores no calificados",2013,318919.583003423,298867.110231973,"[266317, 370901]","[255102, 337357]"
"2000","provincia","Copiapó","p31","Hombre","Trabajadores no calificados",2014,342384.451667285,252819.120647706,"[249636, 457336]","[195599, 340036]"
"2001","provincia","Copiapó","p31","Hombre","Trabajadores no calificados",2015,423831.1629556,359513.701757915,"[358603, 495918]","[330014, 397304]"
"2002","provincia","Cordillera","p152","Hombre","Trabajadores no calificados",2010,205422.375770088,199863.214460186,"[180684, 229876]","[172357, 222500]"
"2003","provincia","Cordillera","p152","Hombre","Trabajadores no calificados",2011,250011.221712829,239264.457440671,"[214044, 279002]","[202430, 300000]"
"2004","provincia","Cordillera","p152","Hombre","Trabajadores no calificados",2012,249177.927888515,235000,"[213189, 282049]","[196325, 280007]"
"2005","provincia","Cordillera","p152","Hombre","Trabajadores no calificados",2013,260269.595339117,212785.051992275,"[211747, 319387]","[194487, 297153]"
"2006","provincia","Cordillera","p152","Hombre","Trabajadores no calificados",2014,316262.678452752,286075.084423766,"[280117, 362885]","[252606, 318622]"
"2007","provincia","Cordillera","p152","Hombre","Trabajadores no calificados",2015,398218.759712018,368312.198988635,"[317559, 484932]","[299350, 454977]"
"2008","provincia","Coyhaique","p111","Hombre","Trabajadores no calificados",2010,291938.437584153,216505.011934894,"[223783, 356262]","[195992, 244145]"
"2009","provincia","Coyhaique","p111","Hombre","Trabajadores no calificados",2011,242814.238300127,223091.619899847,"[211295, 274267]","[188567, 251208]"
"2010","provincia","Coyhaique","p111","Hombre","Trabajadores no calificados",2012,275590.887517302,237884.430088446,"[220076, 380258]","[200902, 251405]"
"2011","provincia","Coyhaique","p111","Hombre","Trabajadores no calificados",2013,270791.267887555,254838.829378309,"[242192, 294238]","[215544, 293227]"
"2012","provincia","Coyhaique","p111","Hombre","Trabajadores no calificados",2014,290833.387476487,281835.138670213,"[260786, 323087]","[252515, 300000]"
"2013","provincia","Coyhaique","p111","Hombre","Trabajadores no calificados",2015,405778.869155082,365864.411496642,"[347472, 457315]","[300182, 446842]"
"2014","provincia","Curicó","p73","Hombre","Trabajadores no calificados",2010,182936.927855293,170166.373067136,"[171871, 196281]","[169884, 174555]"
"2015","provincia","Curicó","p73","Hombre","Trabajadores no calificados",2011,189167.631924046,182879.643669446,"[179150, 201356]","[181418, 183675]"
"2016","provincia","Curicó","p73","Hombre","Trabajadores no calificados",2012,201931.315874522,194084.869148544,"[188990, 213286]","[193870, 200981]"
"2017","provincia","Curicó","p73","Hombre","Trabajadores no calificados",2013,244004.324108472,224739.67363074,"[226656, 268123]","[210000, 246333]"
"2018","provincia","Curicó","p73","Hombre","Trabajadores no calificados",2014,247297.488698979,244967.764445838,"[231938, 262728]","[229984, 252646]"
"2019","provincia","Curicó","p73","Hombre","Trabajadores no calificados",2015,293775.103622007,280319.731848634,"[270931, 311548]","[274268, 302615]"
"2020","provincia","El Loa","p22","Hombre","Trabajadores no calificados",2010,208372.206944942,199898.340710057,"[172209, 245627]","[166621, 264581]"
"2021","provincia","El Loa","p22","Hombre","Trabajadores no calificados",2011,346779.446485975,314008.577768281,"[258314, 458918]","[201354, 420631]"
"2022","provincia","El Loa","p22","Hombre","Trabajadores no calificados",2012,333523.476870186,301611.748683399,"[277556, 394941]","[255702, 401645]"
"2023","provincia","El Loa","p22","Hombre","Trabajadores no calificados",2013,416629.316044709,364489.43097857,"[332558, 499123]","[320590, 547923]"
"2024","provincia","El Loa","p22","Hombre","Trabajadores no calificados",2014,388426.984115997,400082.977117094,"[292335, 623336]","[300218, 481598]"
"2025","provincia","El Loa","p22","Hombre","Trabajadores no calificados",2015,378952.751422028,396886.046931719,"[305054, 446931]","[270073, 502037]"
"2026","provincia","Elqui","p41","Hombre","Trabajadores no calificados",2010,199643.498225624,179876.221024915,"[172716, 228724]","[155461, 200000]"
"2027","provincia","Elqui","p41","Hombre","Trabajadores no calificados",2011,216869.495655114,199729.264817231,"[195167, 239641]","[188058, 206619]"
"2028","provincia","Elqui","p41","Hombre","Trabajadores no calificados",2012,251281.451167381,223205.003345218,"[220719, 273793]","[200902, 251128]"
"2029","provincia","Elqui","p41","Hombre","Trabajadores no calificados",2013,258998.752292673,250000,"[236410, 295694]","[231254, 279157]"
"2030","provincia","Elqui","p41","Hombre","Trabajadores no calificados",2014,265677.673879858,252479.393101338,"[243649, 287459]","[234969, 281918]"
"2031","provincia","Elqui","p41","Hombre","Trabajadores no calificados",2015,324035.413393874,272102.226022374,"[283674, 379694]","[250426, 300595]"
"2032","provincia","General Carrera","p114","Hombre","Trabajadores no calificados",2010,159611.323433251,160156.586416128,"[108624, 219472]","[125667, 217881]"
"2033","provincia","General Carrera","p114","Hombre","Trabajadores no calificados",2011,153069.591862522,150724.981046247,"[20097, 288387]","[20097, 288387]"
"2034","provincia","General Carrera","p114","Hombre","Trabajadores no calificados",2012,133244.793586435,133244.793586435,"[45253, 221237]","[45253, 221237]"
"2035","provincia","General Carrera","p114","Hombre","Trabajadores no calificados",2013,314318.837191935,314318.837191935,"[249056, 400542]","[249056, 400542]"
"2036","provincia","General Carrera","p114","Hombre","Trabajadores no calificados",2014,241841.767550295,173493.610086607,"[142571, 393076]","[143370, 453057]"
"2037","provincia","General Carrera","p114","Hombre","Trabajadores no calificados",2015,323470.64475422,240977.906555597,"[235164, 458313]","[202585, 327386]"
"2038","provincia","Huasco","p33","Hombre","Trabajadores no calificados",2010,210953.086876433,199863.214460186,"[188267, 246628]","[179940, 200196]"
"2039","provincia","Huasco","p33","Hombre","Trabajadores no calificados",2011,226819.358525272,203660.345504441,"[196007, 252103]","[180000, 224908]"
"2040","provincia","Huasco","p33","Hombre","Trabajadores no calificados",2012,228626.931714893,193822.991738984,"[203029, 251772]","[193000, 201019]"
"2041","provincia","Huasco","p33","Hombre","Trabajadores no calificados",2013,217077.720186449,210000,"[197060, 239085]","[199245, 210285]"
"2042","provincia","Huasco","p33","Hombre","Trabajadores no calificados",2014,271979.966189563,252934.896944989,"[236763, 305294]","[221087, 313231]"
"2043","provincia","Huasco","p33","Hombre","Trabajadores no calificados",2015,241112.105754805,240056.075816342,"[209740, 277698]","[200759, 257206]"
"2044","provincia","Iquique","p11","Hombre","Trabajadores no calificados",2010,205701.771043727,179876.893014167,"[171793, 234980]","[172000, 202262]"
"2045","provincia","Iquique","p11","Hombre","Trabajadores no calificados",2011,228686.260101538,230753.36698901,"[197886, 263488]","[188396, 251208]"
"2046","provincia","Iquique","p11","Hombre","Trabajadores no calificados",2012,281730.099353671,246237.070356216,"[237010, 328954]","[192000, 284737]"
"2047","provincia","Iquique","p11","Hombre","Trabajadores no calificados",2013,312707.976500461,260352.46272029,"[270544, 355936]","[247522, 317776]"
"2048","provincia","Iquique","p11","Hombre","Trabajadores no calificados",2014,346631.417499106,330930.901929848,"[287978, 419821]","[277022, 361905]"
"2049","provincia","Iquique","p11","Hombre","Trabajadores no calificados",2015,267185.526002041,276045.340327112,"[227671, 306798]","[208388, 301222]"
"2050","provincia","Limarí","p43","Hombre","Trabajadores no calificados",2010,193645.814648333,177325.556570004,"[183945, 203557]","[173000, 188215]"
"2051","provincia","Limarí","p43","Hombre","Trabajadores no calificados",2011,197660.748793518,182000,"[184658, 206953]","[181082, 182880]"
"2052","provincia","Limarí","p43","Hombre","Trabajadores no calificados",2012,244303.683927489,197734.639432399,"[202315, 313890]","[193000, 201124]"
"2053","provincia","Limarí","p43","Hombre","Trabajadores no calificados",2013,260263.222670303,240325.350203345,"[237384, 281218]","[230041, 259762]"
"2054","provincia","Limarí","p43","Hombre","Trabajadores no calificados",2014,250779.541847954,232067.805516683,"[232923, 267903]","[224958, 256094]"
"2055","provincia","Limarí","p43","Hombre","Trabajadores no calificados",2015,249940.306752128,245268.188419198,"[231360, 273154]","[242750, 250114]"
"2056","provincia","Linares","p74","Hombre","Trabajadores no calificados",2010,146416.821824203,158012.076229425,"[135767, 157781]","[149897, 165113]"
"2057","provincia","Linares","p74","Hombre","Trabajadores no calificados",2011,175616.537351193,174440.631757074,"[155887, 214203]","[167276, 180000]"
"2058","provincia","Linares","p74","Hombre","Trabajadores no calificados",2012,182558.795777274,193870.489690722,"[169002, 200407]","[189398, 199556]"
"2059","provincia","Linares","p74","Hombre","Trabajadores no calificados",2013,216824.358659393,209206.977162381,"[199643, 242216]","[209207, 210000]"
"2060","provincia","Linares","p74","Hombre","Trabajadores no calificados",2014,234441.589588018,225000,"[207964, 251761]","[224958, 225282]"
"2061","provincia","Linares","p74","Hombre","Trabajadores no calificados",2015,249341.94766068,241180.021409043,"[225208, 271891]","[241000, 253687]"
"2062","provincia","Llanquihue","p101","Hombre","Trabajadores no calificados",2010,232508.759441969,189892.757963043,"[189534, 328188]","[177791, 204860]"
"2063","provincia","Llanquihue","p101","Hombre","Trabajadores no calificados",2011,216788.378048279,200000,"[199052, 237266]","[180452, 232675]"
"2064","provincia","Llanquihue","p101","Hombre","Trabajadores no calificados",2012,266554.92653532,220992.268041237,"[229979, 325409]","[201084, 245876]"
"2065","provincia","Llanquihue","p101","Hombre","Trabajadores no calificados",2013,232763.165732258,219722.122250528,"[215537, 254695]","[200907, 249056]"
"2066","provincia","Llanquihue","p101","Hombre","Trabajadores no calificados",2014,290582.886687684,250000,"[255015, 326320]","[230000, 300000]"
"2067","provincia","Llanquihue","p101","Hombre","Trabajadores no calificados",2015,272431.638052164,270181.770201407,"[239447, 327795]","[220041, 300798]"
"2068","provincia","Los Andes","p53","Hombre","Trabajadores no calificados",2010,204424.212451317,181757.45316933,"[182349, 236883]","[160986, 209932]"
"2069","provincia","Los Andes","p53","Hombre","Trabajadores no calificados",2011,249986.669387429,222130.254705894,"[220529, 274897]","[200967, 246529]"
"2070","provincia","Los Andes","p53","Hombre","Trabajadores no calificados",2012,280142.581998392,230680.350756011,"[254198, 309203]","[215000, 269354]"
"2071","provincia","Los Andes","p53","Hombre","Trabajadores no calificados",2013,291680.538721964,235166.66879789,"[257846, 340844]","[216922, 255977]"
"2072","provincia","Los Andes","p53","Hombre","Trabajadores no calificados",2014,289623.345903336,251068.893670169,"[266412, 324970]","[243871, 296081]"
"2073","provincia","Los Andes","p53","Hombre","Trabajadores no calificados",2015,304885.990775532,281140.89098153,"[280929, 330436]","[257856, 301174]"
"2074","provincia","Magallanes","p121","Hombre","Trabajadores no calificados",2010,270426.475358726,259372.687775823,"[227566, 317872]","[182901, 335015]"
"2075","provincia","Magallanes","p121","Hombre","Trabajadores no calificados",2011,264846.203570933,257051.367713021,"[229602, 302232]","[182245, 292393]"
"2076","provincia","Magallanes","p121","Hombre","Trabajadores no calificados",2012,289699.186041038,194067.592463771,"[150610, 609571]","[112630, 251049]"
"2077","provincia","Magallanes","p121","Hombre","Trabajadores no calificados",2013,358112.68341254,309343.966003524,"[305580, 423179]","[263425, 360125]"
"2078","provincia","Magallanes","p121","Hombre","Trabajadores no calificados",2014,306284.549954691,258469.390854885,"[229143, 404295]","[200000, 349934]"
"2079","provincia","Magallanes","p121","Hombre","Trabajadores no calificados",2015,394786.565809683,355510.744597043,"[320153, 465705]","[299477, 375656]"
"2080","provincia","Maipo","p134","Hombre","Trabajadores no calificados",2010,185775.951692522,179876.893014167,"[168433, 205155]","[170760, 193156]"
"2081","provincia","Maipo","p134","Hombre","Trabajadores no calificados",2011,214670.995235484,200000,"[197655, 236051]","[189665, 222245]"
"2082","provincia","Maipo","p134","Hombre","Trabajadores no calificados",2012,224715.760211167,221236.638407666,"[205666, 243736]","[201674, 245697]"
"2083","provincia","Maipo","p134","Hombre","Trabajadores no calificados",2013,283321.411410143,250338.906461818,"[241734, 333353]","[240190, 278943]"
"2084","provincia","Maipo","p134","Hombre","Trabajadores no calificados",2014,309571.124123916,299943.746484155,"[282494, 329917]","[274835, 318180]"
"2085","provincia","Maipo","p134","Hombre","Trabajadores no calificados",2015,284393.791647326,280075.77124301,"[254492, 310890]","[248823, 305104]"
"2086","provincia","Malleco","p92","Hombre","Trabajadores no calificados",2010,160310.430055219,165867.604737261,"[146791, 171013]","[151153, 175171]"
"2087","provincia","Malleco","p92","Hombre","Trabajadores no calificados",2011,184724.07493454,182293.278725235,"[170885, 197579]","[179738, 198768]"
"2088","provincia","Malleco","p92","Hombre","Trabajadores no calificados",2012,201071.099216983,193025.456203601,"[184184, 223983]","[170000, 200051]"
"2089","provincia","Malleco","p92","Hombre","Trabajadores no calificados",2013,204775.238493871,198253.651739522,"[185504, 239223]","[186004, 224811]"
"2090","provincia","Malleco","p92","Hombre","Trabajadores no calificados",2014,227520.532107986,225000,"[193368, 252613]","[185353, 230287]"
"2091","provincia","Malleco","p92","Hombre","Trabajadores no calificados",2015,235310.958345754,241000,"[209921, 261824]","[223587, 245243]"
"2092","provincia","Marga Marga","p58","Hombre","Trabajadores no calificados",2010,190362.901124452,171882.36443576,"[170256, 213101]","[170000, 190186]"
"2093","provincia","Marga Marga","p58","Hombre","Trabajadores no calificados",2011,229489.167679431,199360.722008085,"[197676, 264723]","[184859, 211015]"
"2094","provincia","Marga Marga","p58","Hombre","Trabajadores no calificados",2012,221584.304436469,218646.482224873,"[190479, 255168]","[194150, 251187]"
"2095","provincia","Marga Marga","p58","Hombre","Trabajadores no calificados",2013,260820.024269418,246697.44512105,"[239388, 290158]","[228309, 259102]"
"2096","provincia","Marga Marga","p58","Hombre","Trabajadores no calificados",2014,276559.740620844,253399.396746478,"[246774, 305634]","[226114, 293023]"
"2097","provincia","Marga Marga","p58","Hombre","Trabajadores no calificados",2015,306088.032369681,270353.654252522,"[264142, 349498]","[250068, 300057]"
"2098","provincia","Melipilla","p135","Hombre","Trabajadores no calificados",2010,208719.144213597,179876.893014167,"[176991, 306383]","[169884, 200060]"
"2099","provincia","Melipilla","p135","Hombre","Trabajadores no calificados",2011,220168.898544914,199360.722008085,"[194289, 267265]","[182680, 232993]"
"2100","provincia","Melipilla","p135","Hombre","Trabajadores no calificados",2012,225837.458685065,200000,"[202295, 263328]","[192987, 211197]"
"2101","provincia","Melipilla","p135","Hombre","Trabajadores no calificados",2013,254935.975503975,220000,"[222200, 288750]","[199245, 265714]"
"2102","provincia","Melipilla","p135","Hombre","Trabajadores no calificados",2014,276695.388034163,250000,"[243217, 327808]","[224981, 291185]"
"2103","provincia","Melipilla","p135","Hombre","Trabajadores no calificados",2015,285723.929926084,285693.159568935,"[261624, 306684]","[241060, 300081]"
"2104","provincia","Ñuble","p84","Hombre","Trabajadores no calificados",2010,162172.284723802,151225.757485974,"[147064, 181396]","[141354, 167510]"
"2105","provincia","Ñuble","p84","Hombre","Trabajadores no calificados",2011,186211.024552252,169814.564065443,"[165453, 212592]","[150725, 189278]"
"2106","provincia","Ñuble","p84","Hombre","Trabajadores no calificados",2012,195968.880366993,173131.770164356,"[166675, 236451]","[158182, 190022]"
"2107","provincia","Ñuble","p84","Hombre","Trabajadores no calificados",2013,221051.276590765,200000,"[194244, 246823]","[184750, 225885]"
"2108","provincia","Ñuble","p84","Hombre","Trabajadores no calificados",2014,227379.915282816,203729.082597294,"[201968, 258600]","[199851, 239180]"
"2109","provincia","Ñuble","p84","Hombre","Trabajadores no calificados",2015,276667.108246223,250212.870235048,"[249637, 316781]","[241055, 281125]"
"2110","provincia","Osorno","p103","Hombre","Trabajadores no calificados",2010,171380.262827257,175000,"[158156, 184506]","[159459, 180122]"
"2111","provincia","Osorno","p103","Hombre","Trabajadores no calificados",2011,217517.710002675,199360.722008085,"[198059, 235909]","[186191, 205851]"
"2112","provincia","Osorno","p103","Hombre","Trabajadores no calificados",2012,218678.064240926,200902.06185567,"[196943, 237664]","[184628, 232821]"
"2113","provincia","Osorno","p103","Hombre","Trabajadores no calificados",2013,239580.399525363,210112.329749287,"[216371, 258633]","[200580, 238607]"
