"","geography_level","geography_name","geography_id","sex","company_size","year","weighted_mean","weighted_median","ci_weighted_mean","ci_weighted_median"
"429","region","Magallanes","12","Hombre","200 y más personas",2012,870568.297703874,700000,"[730687, 1016981]","[508523, 804248]"
"430","region","Magallanes","12","Hombre","200 y más personas",2013,980692.594233749,661887.338482763,"[808125, 1210358]","[544254, 798565]"
"431","region","Magallanes","12","Hombre","200 y más personas",2014,964489.410726574,685869.841070382,"[822291, 1131782]","[606254, 894768]"
"432","region","Magallanes","12","Hombre","200 y más personas",2015,1084533.75796405,800000,"[902689, 1272951]","[652790, 908888]"
"433","region","Maule","7","Hombre","200 y más personas",2010,397408.481456771,270125.83986267,"[359079, 443981]","[249715, 298193]"
"434","region","Maule","7","Hombre","200 y más personas",2011,429410.104327222,279105.010811319,"[381875, 491344]","[250000, 305864]"
"435","region","Maule","7","Hombre","200 y más personas",2012,450512.261545003,301353.092783505,"[406354, 482285]","[285073, 326158]"
"436","region","Maule","7","Hombre","200 y más personas",2013,493259.355677537,398489.480309297,"[452885, 537871]","[350597, 435975]"
"437","region","Maule","7","Hombre","200 y más personas",2014,512699.579421492,399977.758907574,"[459660, 552549]","[361718, 425000]"
"438","region","Maule","7","Hombre","200 y más personas",2015,611158.320748789,401629.844259328,"[544678, 690368]","[383593, 418932]"
"439","region","Metropolitana","13","Hombre","200 y más personas",2010,595939.782269299,350342.53278528,"[557268, 638036]","[334024, 379872]"
"440","region","Metropolitana","13","Hombre","200 y más personas",2011,694376.163703873,400000,"[649849, 752930]","[386962, 415250]"
"441","region","Metropolitana","13","Hombre","200 y más personas",2012,764998.747246731,446998.619012363,"[716559, 823914]","[422594, 474624]"
"442","region","Metropolitana","13","Hombre","200 y más personas",2013,771397.089686952,500000,"[718133, 810487]","[480124, 501076]"
"443","region","Metropolitana","13","Hombre","200 y más personas",2014,797166.75522843,500000,"[748319, 841813]","[479910, 517336]"
"444","region","Metropolitana","13","Hombre","200 y más personas",2015,851466.222388608,522140.574521844,"[802366, 938588]","[502037, 563799]"
"445","region","O'Higgins","6","Hombre","200 y más personas",2010,515270.32114251,376296.724195018,"[468281, 554003]","[339412, 424743]"
"446","region","O'Higgins","6","Hombre","200 y más personas",2011,482233.735631177,378801.099184869,"[437174, 528167]","[314900, 423000]"
"447","region","O'Higgins","6","Hombre","200 y más personas",2012,551834.725555884,406184.645050256,"[502316, 616857]","[351967, 452030]"
"448","region","O'Higgins","6","Hombre","200 y más personas",2013,556610.947272604,430582.919114326,"[499083, 616639]","[397667, 479292]"
"449","region","O'Higgins","6","Hombre","200 y más personas",2014,526966.185453488,395167.462118911,"[476490, 616545]","[370000, 440750]"
"450","region","O'Higgins","6","Hombre","200 y más personas",2015,635400.286285268,460896.106849198,"[564112, 704953]","[430000, 500135]"
"451","region","Tarapacá","1","Hombre","200 y más personas",2010,711234.821339428,495357.543151218,"[586386, 863934]","[434830, 544877]"
"452","region","Tarapacá","1","Hombre","200 y más personas",2011,677858.890349626,499018.982683527,"[597924, 762618]","[444811, 600507]"
"453","region","Tarapacá","1","Hombre","200 y más personas",2012,720967.299034864,561701.373470012,"[645494, 809923]","[501503, 602915]"
"454","region","Tarapacá","1","Hombre","200 y más personas",2013,788194.267575901,600000,"[710409, 869890]","[485233, 659091]"
"455","region","Tarapacá","1","Hombre","200 y más personas",2014,749625.52195811,550000,"[688148, 821827]","[500000, 604363]"
"456","region","Tarapacá","1","Hombre","200 y más personas",2015,903025.696142753,632243.11659883,"[789827, 1037853]","[600068, 702852]"
"457","region","Valparaíso","5","Hombre","200 y más personas",2010,537880.096781415,369746.946751343,"[498690, 589693]","[350343, 400391]"
"458","region","Valparaíso","5","Hombre","200 y más personas",2011,573132.909764128,400143.022641973,"[529972, 625462]","[368103, 432078]"
"459","region","Valparaíso","5","Hombre","200 y más personas",2012,673321.719022551,466126.141239969,"[616346, 724001]","[422105, 502255]"
"460","region","Valparaíso","5","Hombre","200 y más personas",2013,728174.359080759,499278.926585539,"[670230, 817821]","[455191, 530718]"
"461","region","Valparaíso","5","Hombre","200 y más personas",2014,728866.476885749,542119.989911867,"[681018, 773655]","[499906, 599827]"
"462","region","Valparaíso","5","Hombre","200 y más personas",2015,728666.3026604,546281.406705033,"[695244, 789976]","[500135, 596929]"
"463","region",NA,NA,"Hombre","200 y más personas",2010,215126.352867006,172927.764576061,"[150061, 343740]","[129911, 328230]"
"464","region",NA,NA,"Hombre","200 y más personas",2011,274799.267097648,191603.746242766,"[177392, 450108]","[164978, 353326]"
"465","region",NA,NA,"Hombre","200 y más personas",2012,601572.579866864,530124.446230569,"[328196, 1058970]","[241157, 782466]"
"466","region","Araucanía","9","Hombre",NA,2010,165748.981169857,165748.981169857,"[74251, 180000]","[74251, 180000]"
"467","region","Araucanía","9","Hombre",NA,2011,83491.6521513692,56548.6121067127,"[32100, 153653]","[19936, 160000]"
"468","region","Araucanía","9","Hombre",NA,2012,173627.591952424,145190.327690816,"[100000, 277245]","[100000, 277245]"
"469","region","Araucanía","9","Hombre",NA,2013,298129.218040432,298129.218040432,"[288390, 303848]","[288390, 303848]"
"470","region","Araucanía","9","Hombre",NA,2014,203114.619746059,203114.619746059,"[115000, 359932]","[115000, 359932]"
"471","region","Arica y Parinacota","15","Hombre",NA,2010,68874.4125074157,68874.4125074157,"[31057, 79945]","[31057, 79945]"
"472","region","Arica y Parinacota","15","Hombre",NA,2011,129431.152087396,131884.174870851,"[120000, 149257]","[120000, 149521]"
"473","region","Arica y Parinacota","15","Hombre",NA,2012,180000,180000,"[180000, 180000]","[180000, 180000]"
"474","region","Arica y Parinacota","15","Hombre",NA,2013,26020.243030604,26020.243030604,"[19924, 40054]","[19924, 40054]"
"475","region","Arica y Parinacota","15","Hombre",NA,2015,30000,30000,"[30000, 30000]","[30000, 30000]"
"476","region","Atacama","3","Hombre",NA,2010,240234.879624192,240234.879624192,"[240235, 240235]","[240235, 240235]"
"477","region","Atacama","3","Hombre",NA,2011,169589.130556563,161644.514397039,"[146657, 203931]","[140000, 216039]"
"478","region","Atacama","3","Hombre",NA,2012,184038.030393086,197063.367096671,"[140000, 222045]","[140000, 223248]"
"479","region","Atacama","3","Hombre",NA,2013,175000,175000,"[175000, 175000]","[175000, 175000]"
"480","region","Atacama","3","Hombre",NA,2015,175000,175000,"[175000, 175000]","[175000, 175000]"
"481","region","Aysén","11","Hombre",NA,2010,201861.846604787,201861.846604787,"[201862, 201862]","[201862, 201862]"
"482","region","Aysén","11","Hombre",NA,2011,127759.335934758,127759.335934758,"[79744, 179425]","[79744, 179425]"
"483","region","Aysén","11","Hombre",NA,2014,225000,225000,"[225000, 225000]","[225000, 225000]"
"484","region","Bíobío","8","Hombre",NA,2010,196000,196000,"[196000, 196000]","[196000, 196000]"
"485","region","Bíobío","8","Hombre",NA,2011,145373.404481306,151343.628293434,"[113306, 189304]","[94327, 181717]"
"486","region","Bíobío","8","Hombre",NA,2012,160658.53022202,159005.134640051,"[95659, 248625]","[80000, 265547]"
"487","region","Bíobío","8","Hombre",NA,2014,227345.0824332,227345.0824332,"[227345, 227345]","[227345, 227345]"
"488","region","Bíobío","8","Hombre",NA,2015,158270.898255487,142947.69267969,"[100000, 219706]","[100000, 240978]"
"489","region","Coquimbo","4","Hombre",NA,2010,80078.293208064,80078.293208064,"[80078, 80078]","[80078, 80078]"
"490","region","Coquimbo","4","Hombre",NA,2011,199360.722008085,199360.722008085,"[199361, 199361]","[199361, 199361]"
"491","region","Coquimbo","4","Hombre",NA,2012,30135.3092783505,30135.3092783505,"[30135, 30135]","[30135, 30135]"
"492","region","Coquimbo","4","Hombre",NA,2013,100000,100000,"[100000, 100000]","[100000, 100000]"
"493","region","Los Lagos","10","Hombre",NA,2010,102569.552794927,66432.76242433,"[53269, 171778]","[39973, 192017]"
"494","region","Los Lagos","10","Hombre",NA,2011,197483.167738371,184469.149917433,"[144424, 259184]","[143186, 311972]"
"495","region","Los Lagos","10","Hombre",NA,2012,140141.444600892,142108.291055243,"[85242, 213364]","[78533, 276240]"
"496","region","Los Lagos","10","Hombre",NA,2013,65085.1919815115,30000,"[30000, 221386]","[30000, 261649]"
"497","region","Los Lagos","10","Hombre",NA,2014,176009.264259131,202410.790832157,"[103989, 214748]","[94586, 219959]"
"498","region","Los Lagos","10","Hombre",NA,2015,192821.543612784,192821.543612784,"[50000, 332349]","[50000, 332349]"
"499","region","Los Ríos","14","Hombre",NA,2010,179433.262576286,170000,"[136294, 225830]","[120000, 241773]"
"500","region","Los Ríos","14","Hombre",NA,2011,181626.710209702,144973.032971011,"[124412, 245411]","[80305, 281292]"
"501","region","Los Ríos","14","Hombre",NA,2012,173082.244000551,171478.752915625,"[128120, 212782]","[117452, 234472]"
"502","region","Los Ríos","14","Hombre",NA,2013,297461.965881106,295071.834915748,"[181966, 406045]","[132301, 390365]"
"503","region","Los Ríos","14","Hombre",NA,2014,302537.897093668,356862.146649876,"[195457, 407681]","[152795, 413864]"
"504","region","Los Ríos","14","Hombre",NA,2015,266687.444679609,208933.751073072,"[154772, 455458]","[132656, 602889]"
"505","region","Magallanes","12","Hombre",NA,2010,198000,198000,"[180000, 216000]","[180000, 216000]"
"506","region","Magallanes","12","Hombre",NA,2012,331700.951439715,331700.951439715,"[308000, 382136]","[308000, 382136]"
"507","region","Magallanes","12","Hombre",NA,2013,400000,400000,"[400000, 400000]","[400000, 400000]"
"508","region","Maule","7","Hombre",NA,2010,169150.344064695,173139.529459755,"[82582, 259262]","[40000, 320612]"
"509","region","Maule","7","Hombre",NA,2011,170771.698774298,170771.698774298,"[162783, 173836]","[162783, 173836]"
"510","region","Maule","7","Hombre",NA,2012,200902.06185567,200902.06185567,"[200902, 200902]","[200902, 200902]"
"511","region","Maule","7","Hombre",NA,2013,170761.298496143,210147.108968054,"[111067, 231057]","[100136, 229131]"
"512","region","Maule","7","Hombre",NA,2014,236841.28969565,236266.760260956,"[202085, 277935]","[202085, 278565]"
"513","region","Maule","7","Hombre",NA,2015,249305.937183894,254561.756163218,"[196113, 294632]","[220896, 306196]"
"514","region","Metropolitana","13","Hombre",NA,2010,242520.281574495,226414.4611967,"[194723, 291019]","[170000, 298997]"
"515","region","Metropolitana","13","Hombre",NA,2011,228622.321725635,200000,"[185963, 273478]","[180000, 300761]"
"516","region","Metropolitana","13","Hombre",NA,2012,184890.683517202,207389.061375749,"[134938, 235613]","[117241, 241349]"
"517","region","Metropolitana","13","Hombre",NA,2013,226978.651386631,226668.504481281,"[169149, 283065]","[176165, 312026]"
"518","region","Metropolitana","13","Hombre",NA,2014,290515.20252727,284335.032398537,"[228478, 382703]","[238131, 437728]"
"519","region","Metropolitana","13","Hombre",NA,2015,375060.647269355,351144.022053831,"[296012, 484595]","[246852, 451834]"
"520","region","O'Higgins","6","Hombre",NA,2010,127572.293346863,109825.990643952,"[82488, 184744]","[49966, 199966]"
"521","region","O'Higgins","6","Hombre",NA,2011,193751.315676117,198038.502892454,"[167453, 215226]","[176967, 227401]"
"522","region","O'Higgins","6","Hombre",NA,2012,220717.958917905,213243.598497406,"[189457, 257935]","[192162, 270000]"
"523","region","O'Higgins","6","Hombre",NA,2013,180900.504153337,176414.711245611,"[141406, 227999]","[160212, 219682]"
"524","region","O'Higgins","6","Hombre",NA,2014,212085.698986969,244977.243744645,"[138868, 271837]","[50521, 284833]"
"525","region","O'Higgins","6","Hombre",NA,2015,279185.863316567,280180.189506752,"[201818, 340791]","[212351, 295080]"
"526","region","Tarapacá","1","Hombre",NA,2012,243000,243000,"[243000, 243000]","[243000, 243000]"
"527","region","Valparaíso","5","Hombre",NA,2010,150008.711260927,161171.69325055,"[117312, 186456]","[106182, 171892]"
"528","region","Valparaíso","5","Hombre",NA,2011,193616.813106294,179587.38358636,"[143498, 243246]","[166522, 228407]"
"529","region","Valparaíso","5","Hombre",NA,2012,113930.60520907,100197.54594009,"[63818, 167379]","[40180, 200902]"
"530","region","Valparaíso","5","Hombre",NA,2013,230048.942482393,239093.688185578,"[203943, 261506]","[193344, 270695]"
"531","region","Valparaíso","5","Hombre",NA,2014,155814.364704655,155814.364704655,"[80000, 210000]","[80000, 210000]"
"532","region","Valparaíso","5","Hombre",NA,2015,316774.682306779,316774.682306779,"[259351, 320087]","[259351, 320087]"
"533","region","Antofagasta","2","Mujer","Menos de 5",2010,192187.480809207,119977.439995892,"[155731, 237357]","[99932, 176482]"
"534","region","Antofagasta","2","Mujer","Menos de 5",2011,269242.966686039,136167.21717185,"[199803, 344648]","[106000, 182570]"
"535","region","Antofagasta","2","Mujer","Menos de 5",2012,270212.50575837,150843.162550682,"[192157, 456767]","[150326, 224321]"
"536","region","Antofagasta","2","Mujer","Menos de 5",2013,248111.526863939,195797.357832987,"[201141, 328028]","[100051, 250178]"
"537","region","Antofagasta","2","Mujer","Menos de 5",2014,261778.97747302,200735.420527389,"[217555, 308629]","[151563, 233989]"
"538","region","Antofagasta","2","Mujer","Menos de 5",2015,261056.729134497,200814.922129664,"[213867, 316820]","[139771, 230782]"
"539","region","Araucanía","9","Mujer","Menos de 5",2010,98311.6522282888,50551.2144322066,"[78493, 122635]","[44000, 60000]"
"540","region","Araucanía","9","Mujer","Menos de 5",2011,107781.405363928,60289.9924184988,"[89501, 146287]","[46064, 80317]"
"541","region","Araucanía","9","Mujer","Menos de 5",2012,124813.191675976,49454.9445542106,"[95997, 164912]","[39614, 62771]"
"542","region","Araucanía","9","Mujer","Menos de 5",2013,161950.603516477,79697.8960618594,"[130659, 205514]","[70000, 98114]"
"543","region","Araucanía","9","Mujer","Menos de 5",2014,151863.636910781,100332.343998174,"[130862, 178428]","[74855, 120992]"
"544","region","Araucanía","9","Mujer","Menos de 5",2015,160548.529501363,80303.6372428024,"[130208, 202360]","[65785, 100027]"
"545","region","Arica y Parinacota","15","Mujer","Menos de 5",2010,157057.408313111,109924.767953102,"[132899, 180920]","[99932, 126639]"
"546","region","Arica y Parinacota","15","Mujer","Menos de 5",2011,151780.642009091,114972.478420679,"[127666, 178461]","[84729, 146200]"
"547","region","Arica y Parinacota","15","Mujer","Menos de 5",2012,155928.620035586,120000,"[129358, 195633]","[97759, 150000]"
"548","region","Arica y Parinacota","15","Mujer","Menos de 5",2013,170544.422092211,150000,"[153484, 191027]","[119547, 167699]"
"549","region","Arica y Parinacota","15","Mujer","Menos de 5",2014,201257.43001506,151563.3882888,"[177512, 227125]","[120000, 180000]"
"550","region","Arica y Parinacota","15","Mujer","Menos de 5",2015,212567.09116313,160630.24644793,"[183713, 238667]","[139639, 198256]"
"551","region","Atacama","3","Mujer","Menos de 5",2010,138603.278586349,91019.3058955643,"[111431, 165589]","[60088, 107646]"
"552","region","Atacama","3","Mujer","Menos de 5",2011,353924.600681291,130344.701751918,"[155117, 1163495]","[104876, 159298]"
"553","region","Atacama","3","Mujer","Menos de 5",2012,209612.871724932,150433.590050059,"[173609, 258651]","[100531, 200000]"
"554","region","Atacama","3","Mujer","Menos de 5",2013,226695.137928079,157273.991593583,"[168023, 314506]","[106369, 199245]"
"555","region","Atacama","3","Mujer","Menos de 5",2014,182580.996034966,118971.244038685,"[152886, 235271]","[100493, 150330]"
"556","region","Atacama","3","Mujer","Menos de 5",2015,219065.635120748,150040.591737327,"[167657, 291293]","[106029, 200214]"
"557","region","Aysén","11","Mujer","Menos de 5",2010,208931.058792964,124116.090772855,"[166435, 274197]","[99932, 162976]"
"558","region","Aysén","11","Mujer","Menos de 5",2011,241861.187882944,159488.577606468,"[177917, 304845]","[121587, 184268]"
"559","region","Aysén","11","Mujer","Menos de 5",2012,201680.364174455,159232.923058035,"[162613, 261487]","[102647, 183721]"
"560","region","Aysén","11","Mujer","Menos de 5",2013,197737.871828723,149433.555115986,"[152083, 260347]","[99988, 178693]"
"561","region","Aysén","11","Mujer","Menos de 5",2014,212193.571298063,132598.432955565,"[177865, 258810]","[100490, 207483]"
"562","region","Aysén","11","Mujer","Menos de 5",2015,273294.867073437,164453.847625412,"[219263, 344072]","[114985, 240000]"
"563","region","Bíobío","8","Mujer","Menos de 5",2010,136179.047835357,75558.6593070529,"[119463, 154532]","[69952, 83234]"
"564","region","Bíobío","8","Mujer","Menos de 5",2011,150777.294270443,80794.8459480517,"[131194, 175946]","[64627, 91706]"
"565","region","Bíobío","8","Mujer","Menos de 5",2012,162899.772082059,80449.6866936968,"[142675, 186914]","[80000, 100746]"
"566","region","Bíobío","8","Mujer","Menos de 5",2013,155948.714573183,100135.562584727,"[133730, 182866]","[89398, 119547]"
"567","region","Bíobío","8","Mujer","Menos de 5",2014,184438.986715273,131552.010525059,"[165758, 208324]","[117353, 156002]"
"568","region","Bíobío","8","Mujer","Menos de 5",2015,238448.105939964,130000,"[198692, 295334]","[100363, 153774]"
"569","region","Coquimbo","4","Mujer","Menos de 5",2010,175688.483405093,140105.092378907,"[155346, 211670]","[108323, 156565]"
"570","region","Coquimbo","4","Mujer","Menos de 5",2011,209336.190029646,120000,"[173682, 260668]","[99680, 149558]"
"571","region","Coquimbo","4","Mujer","Menos de 5",2012,164297.64425336,92123.1678622829,"[139745, 199228]","[80000, 120619]"
"572","region","Coquimbo","4","Mujer","Menos de 5",2013,195755.081076419,120000,"[157363, 253413]","[100037, 149882]"
"573","region","Coquimbo","4","Mujer","Menos de 5",2014,204897.401967712,129986.335049594,"[173947, 242356]","[102708, 152672]"
"574","region","Coquimbo","4","Mujer","Menos de 5",2015,221856.078769032,165404.414347406,"[197511, 251590]","[125000, 200000]"
"575","region","Los Lagos","10","Mujer","Menos de 5",2010,156536.958915116,93926.3228472241,"[129650, 188417]","[79945, 120000]"
"576","region","Los Lagos","10","Mujer","Menos de 5",2011,200480.197132158,147079.707013148,"[166626, 238054]","[105125, 170992]"
"577","region","Los Lagos","10","Mujer","Menos de 5",2012,202468.268835491,130000,"[166873, 238811]","[100562, 156426]"
"578","region","Los Lagos","10","Mujer","Menos de 5",2013,153495.581774132,99622.3700773242,"[131538, 178535]","[80000, 123449]"
"579","region","Los Lagos","10","Mujer","Menos de 5",2014,220460.899336829,150739.973302998,"[196241, 246322]","[145000, 183327]"
"580","region","Los Lagos","10","Mujer","Menos de 5",2015,227262.531252286,150487.440913126,"[191817, 265836]","[115469, 200054]"
"581","region","Los Ríos","14","Mujer","Menos de 5",2010,145294.027343274,80000,"[108970, 192459]","[55036, 95518]"
"582","region","Los Ríos","14","Mujer","Menos de 5",2011,148537.294715324,74951.6965801672,"[110727, 224351]","[56484, 97150]"
"583","region","Los Ríos","14","Mujer","Menos de 5",2012,180012.419767133,92413.2919903108,"[117042, 286776]","[67567, 106818]"
"584","region","Los Ríos","14","Mujer","Menos de 5",2013,188224.559446697,132269.150188496,"[149814, 225291]","[91798, 159482]"
"585","region","Los Ríos","14","Mujer","Menos de 5",2014,215398.056081589,99981.2488280518,"[159931, 292248]","[59989, 120000]"
"586","region","Los Ríos","14","Mujer","Menos de 5",2015,167017.215611619,100002.361089821,"[139307, 208076]","[78520, 120023]"
"587","region","Magallanes","12","Mujer","Menos de 5",2010,305406.555461137,250044.792043433,"[241496, 367508]","[179877, 303920]"
"588","region","Magallanes","12","Mujer","Menos de 5",2011,263648.476635246,200966.641394996,"[207753, 322228]","[163270, 251208]"
"589","region","Magallanes","12","Mujer","Menos de 5",2012,249076.684822071,191871.771216695,"[191357, 307139]","[136635, 229537]"
"590","region","Magallanes","12","Mujer","Menos de 5",2013,253716.355201695,200000,"[179260, 346354]","[147143, 280442]"
"591","region","Magallanes","12","Mujer","Menos de 5",2014,394188.783495668,279546.525661741,"[264210, 527709]","[150323, 374114]"
"592","region","Magallanes","12","Mujer","Menos de 5",2015,409159.406807786,300090.679623455,"[301162, 551043]","[200387, 348694]"
"593","region","Maule","7","Mujer","Menos de 5",2010,156552.206743563,90000,"[129712, 193297]","[78746, 100596]"
"594","region","Maule","7","Mujer","Menos de 5",2011,150432.386923418,80267.8716271313,"[131953, 174163]","[61969, 100003]"
"595","region","Maule","7","Mujer","Menos de 5",2012,160580.429682695,100299.240842391,"[132866, 188728]","[80000, 115135]"
"596","region","Maule","7","Mujer","Menos de 5",2013,196067.147220118,125102.845589722,"[160966, 233655]","[100159, 151483]"
"597","region","Maule","7","Mujer","Menos de 5",2014,243970.216567709,150000,"[199809, 289389]","[110169, 177460]"
"598","region","Maule","7","Mujer","Menos de 5",2015,191430.533231667,130529.699384282,"[163901, 214364]","[110602, 150378]"
"599","region","Metropolitana","13","Mujer","Menos de 5",2010,225644.696425946,129911.089399121,"[195931, 265908]","[100098, 158043]"
"600","region","Metropolitana","13","Mujer","Menos de 5",2011,224916.296597618,149520.541506064,"[186316, 309691]","[120000, 150725]"
"601","region","Metropolitana","13","Mujer","Menos de 5",2012,241592.615520601,140786.951713969,"[209840, 270671]","[120000, 160472]"
"602","region","Metropolitana","13","Mujer","Menos de 5",2013,231658.482320226,150203.34387709,"[207123, 257866]","[123306, 160217]"
"603","region","Metropolitana","13","Mujer","Menos de 5",2014,279907.274328314,180000,"[257708, 313709]","[150743, 199962]"
"604","region","Metropolitana","13","Mujer","Menos de 5",2015,257945.25694393,160120.321314844,"[229774, 281594]","[150000, 200000]"
"605","region","O'Higgins","6","Mujer","Menos de 5",2010,152712.763510937,119917.928676111,"[129639, 178940]","[93146, 141082]"
"606","region","O'Higgins","6","Mujer","Menos de 5",2011,156864.37332028,101652.789561064,"[125387, 188043]","[87208, 142469]"
"607","region","O'Higgins","6","Mujer","Menos de 5",2012,206272.998734171,120000,"[165153, 262436]","[100422, 171115]"
"608","region","O'Higgins","6","Mujer","Menos de 5",2013,157404.42682967,120000,"[135530, 177777]","[100000, 169358]"
"609","region","O'Higgins","6","Mujer","Menos de 5",2014,195452.673443606,149971.873242078,"[171036, 230715]","[120000, 199962]"
"610","region","O'Higgins","6","Mujer","Menos de 5",2015,216319.235702936,175658.203586282,"[183889, 247918]","[127375, 208722]"
"611","region","Tarapacá","1","Mujer","Menos de 5",2010,220197.156514359,149897.410845139,"[176201, 259174]","[100487, 160779]"
"612","region","Tarapacá","1","Mujer","Menos de 5",2011,234089.026284772,150000,"[190088, 295180]","[101569, 181974]"
"613","region","Tarapacá","1","Mujer","Menos de 5",2012,189541.905894753,155940.154323216,"[169033, 229678]","[120257, 191414]"
"614","region","Tarapacá","1","Mujer","Menos de 5",2013,240065.619873893,180000,"[197657, 294123]","[122046, 200271]"
"615","region","Tarapacá","1","Mujer","Menos de 5",2014,234918.962383805,181814.457115051,"[194227, 283346]","[121251, 240965]"
"616","region","Tarapacá","1","Mujer","Menos de 5",2015,257044.054177304,196565.530110586,"[219303, 299254]","[156879, 220259]"
"617","region","Valparaíso","5","Mujer","Menos de 5",2010,145162.958920045,99931.6072300928,"[129757, 164186]","[80078, 111700]"
"618","region","Valparaíso","5","Mujer","Menos de 5",2011,161985.545963313,99680.3610040425,"[143520, 182020]","[83184, 119616]"
"619","region","Valparaíso","5","Mujer","Menos de 5",2012,203418.731413875,140619.185754293,"[180509, 231782]","[120147, 156875]"
"620","region","Valparaíso","5","Mujer","Menos de 5",2013,212452.744192678,123445.372335737,"[181197, 237781]","[100143, 150559]"
"621","region","Valparaíso","5","Mujer","Menos de 5",2014,224883.902159697,151563.3882888,"[198534, 250496]","[120000, 187709]"
"622","region","Valparaíso","5","Mujer","Menos de 5",2015,208461.576713535,150000,"[183296, 230230]","[114985, 160587]"
"623","region",NA,NA,"Mujer","Menos de 5",2010,108827.696733779,39529.5253394309,"[46362, 263024]","[26148, 80025]"
"624","region",NA,NA,"Mujer","Menos de 5",2011,99261.0891317715,46384.6197439042,"[39016, 228288]","[29948, 71365]"
"625","region",NA,NA,"Mujer","Menos de 5",2012,146162.397532572,73242.841052068,"[82734, 247298]","[30302, 170956]"
"626","region","Antofagasta","2","Mujer","De 5 a 10 personas",2010,265762.740664538,282207.900948767,"[195122, 337172]","[164624, 324071]"
"627","region","Antofagasta","2","Mujer","De 5 a 10 personas",2011,417503.226363329,289730.686961463,"[292790, 632610]","[200000, 369119]"
"628","region","Antofagasta","2","Mujer","De 5 a 10 personas",2012,375851.452909766,343158.645364618,"[279733, 461084]","[197242, 502811]"
"629","region","Antofagasta","2","Mujer","De 5 a 10 personas",2013,381051.21292222,350417.17996323,"[306871, 454908]","[300407, 500000]"
"630","region","Antofagasta","2","Mujer","De 5 a 10 personas",2014,406647.138656141,354343.555800894,"[308666, 544379]","[249965, 493902]"
"631","region","Antofagasta","2","Mujer","De 5 a 10 personas",2015,541847.527972854,400108.244632872,"[386925, 755626]","[298614, 433629]"
"632","region","Araucanía","9","Mujer","De 5 a 10 personas",2010,275369.282263142,173085.222403399,"[182361, 420682]","[124915, 309134]"
"633","region","Araucanía","9","Mujer","De 5 a 10 personas",2011,276375.696608675,211187.191848474,"[215060, 337278]","[191392, 256559]"
"634","region","Araucanía","9","Mujer","De 5 a 10 personas",2012,310302.766532318,221036.497777875,"[214297, 431771]","[156825, 305797]"
"635","region","Araucanía","9","Mujer","De 5 a 10 personas",2013,275887.468053062,190953.473803535,"[213249, 351198]","[158202, 309156]"
"636","region","Araucanía","9","Mujer","De 5 a 10 personas",2014,333294.228044547,227673.777880979,"[223878, 587528]","[180000, 267312]"
"637","region","Araucanía","9","Mujer","De 5 a 10 personas",2015,407422.23941725,250067.652895545,"[276844, 606373]","[226943, 351426]"
"638","region","Arica y Parinacota","15","Mujer","De 5 a 10 personas",2010,225184.235085381,156662.755266603,"[157334, 304606]","[138958, 196066]"
"639","region","Arica y Parinacota","15","Mujer","De 5 a 10 personas",2011,268283.484799173,160730.914951657,"[144764, 433071]","[148397, 183846]"
"640","region","Arica y Parinacota","15","Mujer","De 5 a 10 personas",2012,233823.674821928,169220.496638742,"[154746, 307390]","[129337, 202054]"
"641","region","Arica y Parinacota","15","Mujer","De 5 a 10 personas",2013,797536.434514884,182521.358204754,"[226839, 1605265]","[159359, 235319]"
"642","region","Arica y Parinacota","15","Mujer","De 5 a 10 personas",2014,230340.769646789,199993.132995748,"[184296, 287843]","[180000, 303127]"
"643","region","Arica y Parinacota","15","Mujer","De 5 a 10 personas",2015,360091.679227601,216123.747543129,"[223971, 516953]","[176422, 310722]"
"644","region","Atacama","3","Mujer","De 5 a 10 personas",2010,610205.467342419,348046.11688266,"[283566, 1158475]","[205360, 421659]"
"645","region","Atacama","3","Mujer","De 5 a 10 personas",2011,227877.96997763,199004.033087161,"[167405, 355980]","[160773, 251208]"
"646","region","Atacama","3","Mujer","De 5 a 10 personas",2012,293746.29541016,236107.746310319,"[237478, 376538]","[197629, 387132]"
"647","region","Atacama","3","Mujer","De 5 a 10 personas",2013,400494.097760174,338672.956624339,"[303668, 553241]","[235000, 417550]"
"648","region","Atacama","3","Mujer","De 5 a 10 personas",2014,264697.343588111,251243.351883352,"[203858, 331430]","[186928, 318805]"
"649","region","Atacama","3","Mujer","De 5 a 10 personas",2015,381706.299764824,250001.648772771,"[270088, 524380]","[217032, 395503]"
"650","region","Aysén","11","Mujer","De 5 a 10 personas",2010,245894.696425184,212762.789096384,"[202995, 314132]","[180078, 250000]"
"651","region","Aysén","11","Mujer","De 5 a 10 personas",2011,312804.843961586,235133.801724054,"[252469, 388019]","[199224, 367769]"
"652","region","Aysén","11","Mujer","De 5 a 10 personas",2012,355523.572520381,274621.615700144,"[283505, 437503]","[207091, 419865]"
"653","region","Aysén","11","Mujer","De 5 a 10 personas",2013,261498.003270079,208737.599003736,"[190683, 347544]","[190779, 273935]"
"654","region","Aysén","11","Mujer","De 5 a 10 personas",2014,489697.153875512,304719.243228896,"[246474, 930198]","[220841, 529901]"
"655","region","Aysén","11","Mujer","De 5 a 10 personas",2015,349748.313614583,273879.171191191,"[272831, 475112]","[253333, 391149]"
