"","geography_level","geography_name","geography_id","sex","isic","year","weighted_mean","weighted_median","ci_weighted_mean","ci_weighted_median"
"4458","provincia","El Loa","p22","Mujer","1",2010,196250.487028726,164295.580591641,"[62411, 375176]","[50049, 375176]"
"4459","provincia","El Loa","p22","Mujer","1",2012,40000,40000,"[40000, 40000]","[40000, 40000]"
"4460","provincia","Elqui","p41","Mujer","1",2010,232323.226483872,213047.226777902,"[168580, 325806]","[130035, 380218]"
"4461","provincia","Elqui","p41","Mujer","1",2012,168477.488501266,170955.584224106,"[143535, 189224]","[153348, 192866]"
"4462","provincia","General Carrera","p114","Mujer","1",2012,55309.1596019166,55309.1596019166,"[55309, 55309]","[55309, 55309]"
"4463","provincia","Huasco","p33","Mujer","1",2010,165493.128335287,106329.285028138,"[83191, 284808]","[54962, 148039]"
"4464","provincia","Huasco","p33","Mujer","1",2012,265438.3451955,195172.16071207,"[171662, 432372]","[184302, 240000]"
"4465","provincia","Iquique","p11","Mujer","1",2010,169681.529077853,169681.529077853,"[150000, 202203]","[150000, 202203]"
"4466","provincia","Limarí","p43","Mujer","1",2010,181312.186889117,162068.117212721,"[148272, 218829]","[150878, 177413]"
"4467","provincia","Limarí","p43","Mujer","1",2012,186861.146503537,156005.429677767,"[146796, 231375]","[130000, 193592]"
"4468","provincia","Linares","p74","Mujer","1",2010,108017.786922901,76859.9799762794,"[79339, 153357]","[39256, 149897]"
"4469","provincia","Linares","p74","Mujer","1",2012,144602.426135995,149759.095313136,"[105143, 172195]","[66000, 193457]"
"4470","provincia","Llanquihue","p101","Mujer","1",2010,109223.92240711,66899.4689527305,"[64182, 198132]","[45044, 103988]"
"4471","provincia","Llanquihue","p101","Mujer","1",2012,141163.73781257,72300.6206180227,"[89126, 218307]","[50000, 159966]"
"4472","provincia","Los Andes","p53","Mujer","1",2010,188250.757214305,146605.30089703,"[132190, 291249]","[105492, 179281]"
"4473","provincia","Los Andes","p53","Mujer","1",2012,139090.852092146,148677.43827318,"[101787, 164762]","[81231, 200000]"
"4474","provincia","Magallanes","p121","Mujer","1",2010,984674.057211746,133613.89879603,"[99438, 3053494]","[79945, 5004893]"
"4475","provincia","Magallanes","p121","Mujer","1",2012,209382.602783736,183143.284783813,"[85577, 377452]","[71902, 432417]"
"4476","provincia","Maipo","p134","Mujer","1",2010,295891.118194298,170161.190904251,"[160003, 500159]","[160054, 216647]"
"4477","provincia","Maipo","p134","Mujer","1",2012,383667.848112904,204433.419582411,"[148766, 776346]","[135214, 220992]"
"4478","provincia","Malleco","p92","Mujer","1",2010,67012.4581461649,40878.3548829774,"[48599, 85100]","[25275, 79459]"
"4479","provincia","Malleco","p92","Mujer","1",2012,100162.675830461,50605.8866033195,"[59025, 156250]","[24894, 75301]"
"4480","provincia","Marga Marga","p58","Mujer","1",2010,277699.571701666,164555.178403583,"[97333, 678687]","[46968, 174880]"
"4481","provincia","Marga Marga","p58","Mujer","1",2012,215178.178771645,118249.92739782,"[78753, 441302]","[56496, 203286]"
"4482","provincia","Melipilla","p135","Mujer","1",2010,397544.614932592,161060.477788425,"[138549, 1298944]","[130127, 211163]"
"4483","provincia","Melipilla","p135","Mujer","1",2012,180980.051340015,190038.915730309,"[148720, 219450]","[135933, 232847]"
"4484","provincia","Ñuble","p84","Mujer","1",2010,90924.5688241407,89453.7152313751,"[62596, 124498]","[34113, 137906]"
"4485","provincia","Ñuble","p84","Mujer","1",2012,139474.663696044,81558.7176756831,"[61312, 275045]","[34529, 125515]"
"4486","provincia","Osorno","p103","Mujer","1",2010,288776.155926346,100053.076558989,"[119736, 700218]","[49984, 168000]"
"4487","provincia","Osorno","p103","Mujer","1",2012,255289.854203357,92367.9454992723,"[151289, 421394]","[50281, 133600]"
"4488","provincia","Parinacota","p152","Mujer","1",2010,80268.6614667422,61132.4336055512,"[57330, 114391]","[52921, 71922]"
"4489","provincia","Parinacota","p152","Mujer","1",2012,130532.257086229,135844.468584678,"[70393, 181784]","[70393, 188174]"
"4490","provincia","Petorca","p54","Mujer","1",2010,106719.608651044,94699.4353244678,"[71671, 144842]","[56781, 170221]"
"4491","provincia","Petorca","p54","Mujer","1",2012,180132.006804047,176352.290323799,"[130925, 238223]","[100451, 225400]"
"4492","provincia","Quillota","p55","Mujer","1",2010,157216.58010776,164887.151929653,"[122471, 209091]","[119957, 165000]"
"4493","provincia","Quillota","p55","Mujer","1",2012,198060.796523527,198243.514180189,"[156271, 240175]","[175567, 205433]"
"4494","provincia","Ranco","p142","Mujer","1",2010,155973.525820575,59666.4474749555,"[72084, 272503]","[49966, 160693]"
"4495","provincia","Ranco","p142","Mujer","1",2012,112029.733237481,93767.9325593215,"[74379, 148290]","[45959, 178542]"
"4496","provincia","San Antonio","p56","Mujer","1",2010,74050.0252982677,45787.8901794422,"[16657, 200572]","[16657, 233969]"
"4497","provincia","San Antonio","p56","Mujer","1",2012,239362.517033796,205847.35072042,"[175116, 307142]","[150677, 343813]"
"4498","provincia","San Felipe","p57","Mujer","1",2010,147793.522509207,159890.571568148,"[117640, 171065]","[118477, 183244]"
"4499","provincia","San Felipe","p57","Mujer","1",2012,220316.353445296,194423.998018558,"[172456, 278646]","[167346, 241553]"
"4500","provincia","Santiago","p131","Mujer","1",2010,978790.526541225,499912.47345811,"[443497, 4690028]","[299208, 1107268]"
"4501","provincia","Santiago","p131","Mujer","1",2012,517129.916967538,206853.184586637,"[208009, 915546]","[81227, 920393]"
"4502","provincia","Talagante","p136","Mujer","1",2010,193078.168714252,166695.236777542,"[148010, 234683]","[139913, 192707]"
"4503","provincia","Talagante","p136","Mujer","1",2012,230443.741830749,200943.396766157,"[187838, 286133]","[182821, 246185]"
"4504","provincia","Talca","p71","Mujer","1",2010,176832.547105876,160664.338401551,"[153072, 219433]","[127511, 199863]"
"4505","provincia","Talca","p71","Mujer","1",2012,207643.740056651,170870.045879874,"[126099, 288512]","[70393, 231037]"
"4506","provincia","Tamarugal","p12","Mujer","1",2010,195836.396881252,143723.15746035,"[110945, 389638]","[94407, 169530]"
"4507","provincia","Tamarugal","p12","Mujer","1",2012,144548.967063019,109550.318103992,"[59958, 230775]","[44915, 301686]"
"4508","provincia","Valdivia","p141","Mujer","1",2010,105650.364990275,92400.0302648407,"[53696, 170958]","[45203, 171580]"
"4509","provincia","Valdivia","p141","Mujer","1",2012,101270.108737726,42526.6661829748,"[69188, 138724]","[26056, 122087]"
"4510","provincia","Valparaíso","p51","Mujer","1",2010,169883.732291158,169883.732291158,"[169884, 169884]","[169884, 169884]"
"4511","provincia","Valparaíso","p51","Mujer","1",2012,211432.06439398,147284.152618806,"[93668, 336180]","[62522, 492414]"
"4512","provincia",NA,NA,"Mujer","1",2010,82066.9114106243,42340.5468445608,"[43975, 131225]","[26164, 118732]"
"4513","provincia",NA,NA,"Mujer","1",2012,40673.091925266,27744.6298505699,"[21980, 61380]","[16864, 62162]"
"4514","provincia","Antofagasta","p21","Mujer","10",2010,963881.876715239,350327.589774788,"[350158, 1880026]","[350000, 2102261]"
"4515","provincia","Antofagasta","p21","Mujer","10",2012,935753.793312041,698422.230898918,"[476657, 1681204]","[479490, 1553802]"
"4516","provincia","Arauco","p82","Mujer","10",2010,1018996.28107261,1018996.28107261,"[1018996, 1018996]","[1018996, 1018996]"
"4517","provincia","Arica","p151","Mujer","10",2010,448452.250589456,518030.282850745,"[301637, 618975]","[262745, 659549]"
"4518","provincia","Arica","p151","Mujer","10",2012,134652.999956424,120879.892138858,"[60000, 283215]","[60000, 322020]"
"4519","provincia","Bíobío","p83","Mujer","10",2010,498718.108125993,355094.687819973,"[298870, 714028]","[283597, 875065]"
"4520","provincia","Bíobío","p83","Mujer","10",2012,600000,600000,"[600000, 600000]","[600000, 600000]"
"4521","provincia","Cachapoal","p61","Mujer","10",2010,524142.199930651,491922.316431426,"[387195, 663149]","[296290, 750966]"
"4522","provincia","Cachapoal","p61","Mujer","10",2012,843199.21527008,937434.668630172,"[600537, 1061128]","[539937, 1004737]"
"4523","provincia","Capitán Prat","p113","Mujer","10",2012,582615.979381443,582615.979381443,"[582616, 582616]","[582616, 582616]"
"4524","provincia","Cardenal Caro","p62","Mujer","10",2010,500000,500000,"[500000, 500000]","[500000, 500000]"
"4525","provincia","Cauquenes","p72","Mujer","10",2010,536381.384615602,536381.384615602,"[349761, 680665]","[349761, 680665]"
"4526","provincia","Cautín","p91","Mujer","10",2010,239532.43317974,223923.373416707,"[127325, 365863]","[100098, 360352]"
"4527","provincia","Cautín","p91","Mujer","10",2012,626369.228333485,618367.609432951,"[448235, 815217]","[397967, 761397]"
"4528","provincia","Chacabuco","p133","Mujer","10",2010,622423.539148586,622423.539148586,"[495000, 699521]","[495000, 699521]"
"4529","provincia","Chacabuco","p133","Mujer","10",2012,1876561.21136492,1804873.724271,"[512011, 2393378]","[376784, 2393378]"
"4530","provincia","Chiloé","p102","Mujer","10",2012,1014479.44183308,1019546.95231474,"[494737, 1607216]","[402248, 1607216]"
"4531","provincia","Choapa","p42","Mujer","10",2010,450440.39929536,450440.39929536,"[450440, 450440]","[450440, 450440]"
"4532","provincia","Choapa","p42","Mujer","10",2012,452529.487652045,452529.487652045,"[452529, 452529]","[452529, 452529]"
"4533","provincia","Colchagua","p63","Mujer","10",2010,542874.129128048,500427.630036811,"[334859, 737594]","[230398, 790773]"
"4534","provincia","Colchagua","p63","Mujer","10",2012,314069.480271678,246969.545973122,"[225349, 466716]","[221237, 486242]"
"4535","provincia","Concepción","p81","Mujer","10",2010,338160.244677876,300000,"[252424, 443873]","[195952, 400000]"
"4536","provincia","Concepción","p81","Mujer","10",2012,490858.608059178,365519.998178957,"[337338, 636530]","[254537, 625157]"
"4537","provincia","Copiapó","p31","Mujer","10",2010,445936.426103749,502942.498412564,"[120614, 788751]","[55962, 810793]"
"4538","provincia","Copiapó","p31","Mujer","10",2012,527611.800219465,515414.847891244,"[359680, 733014]","[355592, 810000]"
"4539","provincia","Cordillera","p152","Mujer","10",2010,299357.626762909,290632.479455672,"[250545, 360270]","[222718, 350343]"
"4540","provincia","Cordillera","p152","Mujer","10",2012,860662.312788314,808538.941884852,"[593467, 1259151]","[434594, 1508432]"
"4541","provincia","Coyhaique","p111","Mujer","10",2010,673727.58446413,557918.669883068,"[364095, 1082533]","[279992, 1237516]"
"4542","provincia","Coyhaique","p111","Mujer","10",2012,450694.969893627,405409.761403509,"[298578, 744555]","[251678, 590820]"
"4543","provincia","Curicó","p73","Mujer","10",2010,69952.125061065,69952.125061065,"[69952, 69952]","[69952, 69952]"
"4544","provincia","Curicó","p73","Mujer","10",2012,412078.498959058,407626.151416723,"[250272, 691655]","[211180, 430000]"
"4545","provincia","El Loa","p22","Mujer","10",2010,600000,600000,"[600000, 600000]","[600000, 600000]"
"4546","provincia","El Loa","p22","Mujer","10",2012,296120.579215509,270812.801600609,"[140000, 630558]","[140000, 695069]"
"4547","provincia","Elqui","p41","Mujer","10",2010,434679.198740994,400214.801695855,"[400000, 518220]","[400000, 546046]"
"4548","provincia","Elqui","p41","Mujer","10",2012,781070.72931218,619286.647752327,"[515805, 1236456]","[380000, 1071989]"
"4549","provincia","Huasco","p33","Mujer","10",2010,448181.127306807,365377.9350077,"[278507, 656591]","[225220, 628770]"
"4550","provincia","Huasco","p33","Mujer","10",2012,1300270.86522956,515364.087093437,"[436699, 2765962]","[449732, 2963305]"
"4551","provincia","Iquique","p11","Mujer","10",2010,580960.825434058,521533.174196696,"[418683, 800730]","[451718, 699521]"
"4552","provincia","Iquique","p11","Mujer","10",2012,501138.071577743,321078.8881679,"[307835, 1023810]","[245154, 1347532]"
"4553","provincia","Limarí","p43","Mujer","10",2010,60000,60000,"[60000, 60000]","[60000, 60000]"
"4554","provincia","Limarí","p43","Mujer","10",2012,783518.041237113,783518.041237113,"[783518, 783518]","[783518, 783518]"
"4555","provincia","Linares","p74","Mujer","10",2010,855436.849960736,450368.691640062,"[295983, 1668424]","[260368, 1898701]"
"4556","provincia","Linares","p74","Mujer","10",2012,414114.229516686,236116.982158553,"[191068, 854878]","[191068, 945284]"
"4557","provincia","Llanquihue","p101","Mujer","10",2010,282113.215576897,248164.434135419,"[176223, 395354]","[161598, 376087]"
"4558","provincia","Llanquihue","p101","Mujer","10",2012,266419.544420488,261787.476767368,"[180812, 458851]","[180812, 442123]"
"4559","provincia","Los Andes","p53","Mujer","10",2010,478121.652197646,453326.630818388,"[218248, 799289]","[149146, 1039375]"
"4560","provincia","Los Andes","p53","Mujer","10",2012,815655.068875551,440174.358899362,"[429073, 1314196]","[370000, 1301485]"
"4561","provincia","Magallanes","p121","Mujer","10",2010,310932.587111396,310932.587111396,"[250000, 349761]","[250000, 349761]"
"4562","provincia","Magallanes","p121","Mujer","10",2012,1039969.1612205,918880.249139922,"[401750, 1660705]","[407516, 2051096]"
"4563","provincia","Maipo","p134","Mujer","10",2010,331626.666219137,348251.419634524,"[222301, 448492]","[172000, 454107]"
"4564","provincia","Maipo","p134","Mujer","10",2012,578077.483389322,531244.866596728,"[201124, 989359]","[201124, 1055902]"
"4565","provincia","Malleco","p92","Mujer","10",2010,577777.079876677,517589.639148634,"[291811, 860872]","[250000, 999316]"
"4566","provincia","Malleco","p92","Mujer","10",2012,488944.96791414,488944.96791414,"[297300, 522345]","[297300, 522345]"
"4567","provincia","Marga Marga","p58","Mujer","10",2010,412561.868089252,433298.071757786,"[234544, 685557]","[178174, 607260]"
"4568","provincia","Marga Marga","p58","Mujer","10",2012,593085.978667723,345730.977719363,"[361710, 944955]","[200902, 905925]"
"4569","provincia","Melipilla","p135","Mujer","10",2010,473340.156755305,440953.702406343,"[271143, 712935]","[270000, 764129]"
"4570","provincia","Melipilla","p135","Mujer","10",2012,401188.226763765,376464.378938285,"[216719, 614965]","[162413, 693112]"
"4571","provincia","Ñuble","p84","Mujer","10",2010,499410.600167201,507755.574791794,"[317356, 580568]","[311000, 580568]"
"4572","provincia","Ñuble","p84","Mujer","10",2012,472955.947842256,437906.987623038,"[309939, 741078]","[188705, 627819]"
"4573","provincia","Osorno","p103","Mujer","10",2010,616833.823994186,591471.123318981,"[431544, 868234]","[424415, 925905]"
"4574","provincia","Osorno","p103","Mujer","10",2012,997106.957257914,530311.439030821,"[450503, 1606370]","[329479, 1833575]"
"4575","provincia","Petorca","p54","Mujer","10",2010,269815.339521251,269815.339521251,"[269815, 269815]","[269815, 269815]"
"4576","provincia","Petorca","p54","Mujer","10",2012,517894.858090673,517894.858090673,"[422361, 613429]","[422361, 613429]"
"4577","provincia","Quillota","p55","Mujer","10",2010,508740.529394988,470831.315568122,"[394757, 670080]","[336459, 644204]"
"4578","provincia","Quillota","p55","Mujer","10",2012,297868.966568611,224940.677897209,"[113445, 810178]","[60337, 578248]"
"4579","provincia","San Antonio","p56","Mujer","10",2010,579494.447538937,519000,"[326051, 892752]","[140137, 960940]"
"4580","provincia","San Antonio","p56","Mujer","10",2012,669858.817915895,337521.002407959,"[251107, 1010930]","[226235, 1407870]"
"4581","provincia","San Felipe","p57","Mujer","10",2010,276747.147452474,276747.147452474,"[195000, 349761]","[195000, 349761]"
"4582","provincia","San Felipe","p57","Mujer","10",2012,477513.114232703,477513.114232703,"[300000, 653654]","[300000, 653654]"
"4583","provincia","Santiago","p131","Mujer","10",2010,679767.336713317,500489.3325504,"[517679, 912864]","[379920, 686428]"
"4584","provincia","Santiago","p131","Mujer","10",2012,878098.012458706,683428.813558783,"[715298, 1054122]","[461796, 804180]"
"4585","provincia","Talagante","p136","Mujer","10",2010,903896.868474096,428642.009709772,"[339419, 2096428]","[323316, 2800000]"
"4586","provincia","Talagante","p136","Mujer","10",2012,424614.055054688,334487.994275196,"[193597, 756715]","[170956, 969580]"
"4587","provincia","Talca","p71","Mujer","10",2010,396228.024339329,410470.079134358,"[250000, 542401]","[250000, 549624]"
"4588","provincia","Talca","p71","Mujer","10",2012,407391.686339169,407391.686339169,"[351967, 452529]","[351967, 452529]"
"4589","provincia","Tamarugal","p12","Mujer","10",2012,602706.18556701,602706.18556701,"[602706, 602706]","[602706, 602706]"
"4590","provincia","Última Esperanza","p124","Mujer","10",2012,120541.237113402,120541.237113402,"[120541, 120541]","[120541, 120541]"
"4591","provincia","Valdivia","p141","Mujer","10",2010,540561.695871099,325709.87654321,"[292259, 928670]","[297291, 1118350]"
"4592","provincia","Valdivia","p141","Mujer","10",2012,765449.383891946,641556.911344062,"[400518, 1004510]","[400000, 1004510]"
"4593","provincia","Valparaíso","p51","Mujer","10",2010,876512.580161057,702530.472013156,"[536081, 1361806]","[331541, 1191082]"
"4594","provincia","Valparaíso","p51","Mujer","10",2012,1305515.75063268,763099.143216635,"[572620, 2070085]","[295000, 2511276]"
"4595","provincia","Antofagasta","p21","Mujer","11",2010,297181.46943958,237690.227235941,"[158965, 452856]","[118694, 285279]"
"4596","provincia","Antofagasta","p21","Mujer","11",2012,462986.861205974,311341.337556681,"[281003, 783029]","[201023, 368486]"
"4597","provincia","Arauco","p82","Mujer","11",2010,379740.107474353,379740.107474353,"[379740, 379740]","[379740, 379740]"
"4598","provincia","Arauco","p82","Mujer","11",2012,176120.82791775,176120.82791775,"[150843, 200000]","[150843, 200000]"
"4599","provincia","Arica","p151","Mujer","11",2010,118008.539252586,88510.945811519,"[82071, 169754]","[71951, 99328]"
"4600","provincia","Arica","p151","Mujer","11",2012,279175.689886913,200902.06185567,"[202840, 376546]","[182363, 251405]"
"4601","provincia","Aysén","p112","Mujer","11",2010,680529.29504239,408466.403197764,"[264037, 1199424]","[253475, 1401370]"
"4602","provincia","Aysén","p112","Mujer","11",2012,206134.359728717,202097.386343208,"[171673, 234933]","[148390, 241082]"
"4603","provincia","Bíobío","p83","Mujer","11",2010,366156.141708954,403504.96302492,"[260456, 437248]","[205456, 500000]"
"4604","provincia","Bíobío","p83","Mujer","11",2012,210294.11481185,196828.019705833,"[193870, 285086]","[193870, 247844]"
"4605","provincia","Cachapoal","p61","Mujer","11",2010,250667.443562251,199146.810051036,"[161562, 350210]","[84598, 319781]"
"4606","provincia","Cachapoal","p61","Mujer","11",2012,292791.614442372,246250.568747641,"[159108, 533775]","[182578, 288688]"
"4607","provincia","Cardenal Caro","p62","Mujer","11",2010,171882.36443576,171882.36443576,"[171882, 171882]","[171882, 171882]"
"4608","provincia","Cardenal Caro","p62","Mujer","11",2012,358025.434112918,318352.56489665,"[225442, 527306]","[247412, 642677]"
"4609","provincia","Cautín","p91","Mujer","11",2010,212422.544991173,206541.152270245,"[151441, 286585]","[113273, 302347]"
"4610","provincia","Cautín","p91","Mujer","11",2012,346563.000147354,356664.642461499,"[238267, 496245]","[145879, 400000]"
"4611","provincia","Chacabuco","p133","Mujer","11",2010,359111.406215011,212376.241581178,"[198289, 777594]","[185741, 472180]"
"4612","provincia","Chacabuco","p133","Mujer","11",2012,433949.357132626,400023.657756101,"[264663, 596158]","[182684, 703935]"
"4613","provincia","Chañaral","p32","Mujer","11",2012,351967.379284923,351967.379284923,"[351967, 351967]","[351967, 351967]"
"4614","provincia","Chiloé","p102","Mujer","11",2010,206287.48288849,176551.591900466,"[154962, 250076]","[161245, 296336]"
"4615","provincia","Chiloé","p102","Mujer","11",2012,258202.491403634,251127.577319588,"[197652, 336649]","[170000, 372758]"
"4616","provincia","Choapa","p42","Mujer","11",2010,337848.721471489,297592.506398801,"[116655, 485286]","[100000, 485286]"
"4617","provincia","Choapa","p42","Mujer","11",2012,632206.381470246,632206.381470246,"[30169, 1004510]","[30169, 1004510]"
"4618","provincia","Colchagua","p63","Mujer","11",2010,241315.109744835,171992.821241254,"[130573, 366116]","[94672, 360468]"
"4619","provincia","Colchagua","p63","Mujer","11",2012,319633.37627642,281929.976616591,"[176014, 527951]","[150000, 527951]"
"4620","provincia","Concepción","p81","Mujer","11",2010,287511.696856116,199993.802985855,"[190613, 444197]","[161762, 410461]"
"4621","provincia","Concepción","p81","Mujer","11",2012,414778.737864984,230808.779018345,"[258753, 590708]","[184830, 405346]"
"4622","provincia","Copiapó","p31","Mujer","11",2010,358708.099200227,398564.110904287,"[223604, 506137]","[129911, 489065]"
"4623","provincia","Copiapó","p31","Mujer","11",2012,421587.593788659,399470.002472629,"[304890, 521733]","[279686, 502255]"
"4624","provincia","Cordillera","p152","Mujer","11",2010,305637.686422472,249829.018075232,"[218275, 469812]","[135662, 355413]"
"4625","provincia","Cordillera","p152","Mujer","11",2012,308354.939454557,261054.593641855,"[215019, 480898]","[186040, 430037]"
"4626","provincia","Coyhaique","p111","Mujer","11",2010,375321.652488806,260378.845480018,"[247466, 504171]","[185036, 603688]"
"4627","provincia","Coyhaique","p111","Mujer","11",2012,384019.792082329,423798.380429008,"[112590, 628559]","[50000, 616630]"
"4628","provincia","Curicó","p73","Mujer","11",2010,312391.344209723,176991.901920044,"[148097, 530052]","[82044, 359745]"
"4629","provincia","Curicó","p73","Mujer","11",2012,235177.678876404,201124.216734242,"[145096, 324697]","[98908, 364332]"
"4630","provincia","El Loa","p22","Mujer","11",2010,532382.227466997,330612.247311668,"[302833, 842907]","[176549, 999316]"
"4631","provincia","El Loa","p22","Mujer","11",2012,2180534.57591147,2180534.57591147,"[351967, 3016863]","[351967, 3016863]"
"4632","provincia","Elqui","p41","Mujer","11",2010,208206.068832023,174543.167318468,"[143497, 261962]","[149974, 206587]"
"4633","provincia","Elqui","p41","Mujer","11",2012,322675.976614885,257781.174264402,"[229379, 421703]","[200000, 400000]"
"4634","provincia","General Carrera","p114","Mujer","11",2012,223247.880575009,223247.880575009,"[223248, 223248]","[223248, 223248]"
"4635","provincia","Huasco","p33","Mujer","11",2010,281413.504878472,215286.422066976,"[163641, 422705]","[162000, 460450]"
"4636","provincia","Iquique","p11","Mujer","11",2010,351785.692946485,195698.034664859,"[205074, 588166]","[150147, 479486]"
"4637","provincia","Iquique","p11","Mujer","11",2012,434862.394974343,365743.32723831,"[290107, 616995]","[201124, 415962]"
"4638","provincia","Limarí","p43","Mujer","11",2010,120753.19175322,149698.082081397,"[23984, 201450]","[23984, 204860]"
"4639","provincia","Limarí","p43","Mujer","11",2012,217598.387195381,211872.470769892,"[125167, 326071]","[43366, 368091]"
"4640","provincia","Linares","p74","Mujer","11",2010,173071.054941383,150146.79976512,"[117400, 248356]","[85941, 205555]"
"4641","provincia","Linares","p74","Mujer","11",2012,217729.188767038,190884.801333388,"[134620, 289966]","[92330, 303017]"
"4642","provincia","Llanquihue","p101","Mujer","11",2010,267342.493572488,232807.597979224,"[204333, 350350]","[173000, 300865]"
"4643","provincia","Llanquihue","p101","Mujer","11",2012,807709.671879986,563339.566484795,"[366691, 1825688]","[301686, 615000]"
"4644","provincia","Los Andes","p53","Mujer","11",2010,222126.422919271,211672.420920792,"[146702, 526731]","[149063, 414652]"
"4645","provincia","Los Andes","p53","Mujer","11",2012,243053.614767408,201347.788704725,"[171167, 347744]","[161000, 266195]"
"4646","provincia","Magallanes","p121","Mujer","11",2010,362802.221144438,202019.06794531,"[165107, 593531]","[170132, 551733]"
"4647","provincia","Magallanes","p121","Mujer","11",2012,383962.927181017,334767.951765201,"[258089, 582289]","[194085, 495563]"
"4648","provincia","Maipo","p134","Mujer","11",2010,602463.672049608,213912.065408198,"[280429, 1225279]","[185992, 327787]"
"4649","provincia","Maipo","p134","Mujer","11",2012,324889.276389774,243548.388827919,"[219691, 428988]","[192427, 401804]"
"4650","provincia","Malleco","p92","Mujer","11",2010,148013.537781448,82222.3956618539,"[73608, 252579]","[61414, 250245]"
"4651","provincia","Malleco","p92","Mujer","11",2012,280237.956321264,301307.183181891,"[181744, 378136]","[86730, 418691]"
"4652","provincia","Marga Marga","p58","Mujer","11",2010,221100.281087676,127712.927075699,"[88188, 397540]","[60884, 284992]"
"4653","provincia","Marga Marga","p58","Mujer","11",2012,331688.4468009,233202.239345507,"[207780, 496372]","[152255, 380405]"
"4654","provincia","Melipilla","p135","Mujer","11",2010,291732.865302514,303733.697445836,"[192781, 412733]","[168164, 482274]"
"4655","provincia","Melipilla","p135","Mujer","11",2012,580680.186326074,527976.804491499,"[293776, 837815]","[148703, 924363]"
"4656","provincia","Ñuble","p84","Mujer","11",2010,327207.45210861,138000,"[117919, 746062]","[116467, 161821]"
"4657","provincia","Ñuble","p84","Mujer","11",2012,187544.007633919,177942.842314634,"[159095, 243562]","[145051, 219400]"
"4658","provincia","Osorno","p103","Mujer","11",2010,255257.072997718,193505.154090671,"[125551, 456131]","[124941, 500489]"
"4659","provincia","Osorno","p103","Mujer","11",2012,673239.745133367,481684.595283732,"[349344, 1166709]","[151849, 1200000]"
"4660","provincia","Petorca","p54","Mujer","11",2010,234675.621243777,260173.723981845,"[111281, 323970]","[71876, 350343]"
"4661","provincia","Petorca","p54","Mujer","11",2012,632153.368524377,492390.325709379,"[328136, 945252]","[227918, 1053891]"
"4662","provincia","Quillota","p55","Mujer","11",2010,245086.551630014,181760.966889793,"[144124, 439316]","[107982, 291400]"
"4663","provincia","Quillota","p55","Mujer","11",2012,301289.483241229,233711.356513258,"[198861, 417895]","[160000, 320598]"
"4664","provincia","Ranco","p142","Mujer","11",2010,639677.525356776,639677.525356775,"[599590, 699521]","[599590, 699521]"
"4665","provincia","San Antonio","p56","Mujer","11",2010,196292.120267426,188092.42316349,"[148729, 311178]","[155808, 217094]"
"4666","provincia","San Antonio","p56","Mujer","11",2012,275584.35743832,201124.216734242,"[187053, 370932]","[196542, 455814]"
"4667","provincia","San Felipe","p57","Mujer","11",2010,221519.272912821,197582.299756545,"[117332, 309358]","[103953, 224330]"
"4668","provincia","San Felipe","p57","Mujer","11",2012,180992.027070322,193870.489690722,"[101849, 241995]","[63000, 258128]"
"4669","provincia","Santiago","p131","Mujer","11",2010,479397.098876402,299978.839006382,"[420854, 560318]","[230225, 410902]"
"4670","provincia","Santiago","p131","Mujer","11",2012,568321.743580829,301686.325101363,"[427617, 835064]","[284465, 359295]"
"4671","provincia","Talagante","p136","Mujer","11",2010,184085.324445249,172944.741189278,"[142336, 220887]","[113862, 250245]"
"4672","provincia","Talagante","p136","Mujer","11",2012,359210.53291787,340555.601879676,"[223598, 524247]","[186548, 445811]"
"4673","provincia","Talca","p71","Mujer","11",2010,389880.442553646,193134.621332053,"[164122, 752442]","[163268, 331226]"
"4674","provincia","Talca","p71","Mujer","11",2012,585726.272907888,624943.143812709,"[204156, 973592]","[70308, 1000000]"
"4675","provincia","Tamarugal","p12","Mujer","11",2010,10009.786651008,10009.786651008,"[10010, 10010]","[10010, 10010]"
"4676","provincia","Tamarugal","p12","Mujer","11",2012,367611.022997621,367611.022997621,"[80000, 703157]","[80000, 703157]"
"4677","provincia","Última Esperanza","p124","Mujer","11",2010,150146.79976512,150146.79976512,"[150147, 150147]","[150147, 150147]"
"4678","provincia","Última Esperanza","p124","Mujer","11",2012,258887.789368451,258887.789368451,"[193870, 301353]","[193870, 301353]"
"4679","provincia","Valdivia","p141","Mujer","11",2010,387129.971126351,367879.179958358,"[286779, 502731]","[273589, 600587]"
"4680","provincia","Valdivia","p141","Mujer","11",2012,372533.001563759,227455.782181766,"[227098, 574357]","[138256, 404819]"
"4681","provincia","Valparaíso","p51","Mujer","11",2010,373363.022311981,230810.397249764,"[218087, 705126]","[180019, 299903]"
"4682","provincia","Valparaíso","p51","Mujer","11",2012,467524.396905639,401948.263964347,"[361614, 681157]","[302915, 452529]"
"4683","provincia",NA,NA,"Mujer","11",2010,188183.98903895,188183.98903895,"[188184, 188184]","[188184, 188184]"
"4684","provincia",NA,NA,"Mujer","11",2012,200902.06185567,200902.06185567,"[200902, 200902]","[200902, 200902]"
"4685","provincia","Antofagasta","p21","Mujer","12",2010,367183.03679395,310000,"[276445, 500771]","[175474, 516237]"
"4686","provincia","Antofagasta","p21","Mujer","12",2012,466094.14098073,301624.402441787,"[323003, 677794]","[235834, 428139]"
