"","geography_level","geography_name","geography_id","sex","company_size","year","weighted_mean","weighted_median","ci_weighted_mean","ci_weighted_median"
"100","provincia","Copiapó","p31","Hombre","Menos de 5",2014,369937.56611189,254489.872594108,"[285808, 458464]","[199962, 301728]"
"101","provincia","Copiapó","p31","Hombre","Menos de 5",2015,433551.25493825,340981.325362667,"[353829, 494872]","[252621, 400057]"
"102","provincia","Cordillera","p152","Hombre","Menos de 5",2010,270407.261671391,199863.214460186,"[211432, 334310]","[170859, 248601]"
"103","provincia","Cordillera","p152","Hombre","Menos de 5",2011,285872.77550398,200966.641394996,"[218664, 364127]","[195718, 249882]"
"104","provincia","Cordillera","p152","Hombre","Menos de 5",2012,369563.742519492,251405.270917803,"[288448, 461997]","[190100, 301372]"
"105","provincia","Cordillera","p152","Hombre","Menos de 5",2013,307478.578258659,250338.906461818,"[258643, 343413]","[200257, 308482]"
"106","provincia","Cordillera","p152","Hombre","Menos de 5",2014,323525.229349363,300489.226409044,"[283107, 373787]","[262710, 352857]"
"107","provincia","Cordillera","p152","Hombre","Menos de 5",2015,426178.198641423,351567.077693149,"[368011, 506444]","[301140, 441583]"
"108","provincia","Coyhaique","p111","Hombre","Menos de 5",2010,346214.467767492,263108.754128287,"[296147, 407807]","[246119, 292632]"
"109","provincia","Coyhaique","p111","Hombre","Menos de 5",2011,328461.645733188,275155.609080986,"[293564, 366943]","[250000, 299607]"
"110","provincia","Coyhaique","p111","Hombre","Menos de 5",2012,312734.462219255,248202.333004172,"[262071, 400005]","[201042, 281853]"
"111","provincia","Coyhaique","p111","Hombre","Menos de 5",2013,301537.33065196,250338.906461818,"[260180, 335721]","[220298, 291629]"
"112","provincia","Coyhaique","p111","Hombre","Menos de 5",2014,370275.076051924,282918.32480576,"[319852, 435620]","[252606, 300000]"
"113","provincia","Coyhaique","p111","Hombre","Menos de 5",2015,477564.936195468,375070.291328019,"[412640, 560388]","[337606, 450000]"
"114","provincia","Curicó","p73","Hombre","Menos de 5",2010,227862.055560025,172000,"[194261, 253022]","[150673, 200196]"
"115","provincia","Curicó","p73","Hombre","Menos de 5",2011,258035.496997613,181418.257027357,"[210783, 304166]","[180000, 200000]"
"116","provincia","Curicó","p73","Hombre","Menos de 5",2012,244898.609781981,200902.06185567,"[214170, 278321]","[193000, 217824]"
"117","provincia","Curicó","p73","Hombre","Menos de 5",2013,297658.145246167,250333.426939262,"[261188, 345493]","[238425, 297211]"
"118","provincia","Curicó","p73","Hombre","Menos de 5",2014,288370.551644107,261426.041544077,"[255842, 331242]","[233791, 293440]"
"119","provincia","Curicó","p73","Hombre","Menos de 5",2015,385467.574512765,290088.110689779,"[302701, 532543]","[250686, 319020]"
"120","provincia","El Loa","p22","Hombre","Menos de 5",2010,435886.083808504,255722.099683232,"[265293, 699476]","[195107, 328869]"
"121","provincia","El Loa","p22","Hombre","Menos de 5",2011,380481.052221058,275593.362524616,"[265579, 537707]","[213613, 300000]"
"122","provincia","El Loa","p22","Hombre","Menos de 5",2012,367214.035459737,300000,"[296262, 498488]","[253237, 382401]"
"123","provincia","El Loa","p22","Hombre","Menos de 5",2013,414180.696854711,300406.687754181,"[289180, 561430]","[236245, 384544]"
"124","provincia","El Loa","p22","Hombre","Menos de 5",2014,496459.216040078,349550.936337272,"[378662, 651614]","[289946, 454690]"
"125","provincia","El Loa","p22","Hombre","Menos de 5",2015,552199.263835211,400099.657260539,"[388463, 744855]","[300980, 531024]"
"126","provincia","Elqui","p41","Hombre","Menos de 5",2010,286941.12636432,180000,"[240198, 338153]","[160157, 210682]"
"127","provincia","Elqui","p41","Hombre","Menos de 5",2011,347452.968711832,239831.931543928,"[287706, 426321]","[200589, 255594]"
"128","provincia","Elqui","p41","Hombre","Menos de 5",2012,329382.715066938,266545.43898973,"[279678, 398352]","[220195, 311494]"
"129","provincia","Elqui","p41","Hombre","Menos de 5",2013,354898.804456238,230311.793944872,"[304495, 425743]","[200271, 298867]"
"130","provincia","Elqui","p41","Hombre","Menos de 5",2014,417013.117000197,299973.09776553,"[317530, 564959]","[252520, 303016]"
"131","provincia","Elqui","p41","Hombre","Menos de 5",2015,526243.388315343,300000,"[380772, 674783]","[261059, 301222]"
"132","provincia","General Carrera","p114","Hombre","Menos de 5",2010,192962.717707476,170166.373067136,"[152981, 239377]","[157483, 259822]"
"133","provincia","General Carrera","p114","Hombre","Menos de 5",2011,313285.540204008,282004.586899369,"[143932, 494118]","[84903, 448089]"
"134","provincia","General Carrera","p114","Hombre","Menos de 5",2012,574785.758455127,400711.906432399,"[195150, 967363]","[110618, 724047]"
"135","provincia","General Carrera","p114","Hombre","Menos de 5",2013,262490.13970402,172421.526134502,"[103472, 446371]","[100136, 590034]"
"136","provincia","General Carrera","p114","Hombre","Menos de 5",2014,248986.540550145,244963.698376149,"[184005, 306874]","[150023, 314738]"
"137","provincia","General Carrera","p114","Hombre","Menos de 5",2015,312843.753175463,271758.698588038,"[247666, 391053]","[200815, 321304]"
"138","provincia","Huasco","p33","Hombre","Menos de 5",2010,247809.11859727,171427.967726037,"[183590, 375728]","[150002, 180010]"
"139","provincia","Huasco","p33","Hombre","Menos de 5",2011,236755.604872072,198326.726287866,"[178269, 366954]","[150581, 209005]"
"140","provincia","Huasco","p33","Hombre","Menos de 5",2012,272045.122335984,200000,"[204180, 369100]","[183023, 211180]"
"141","provincia","Huasco","p33","Hombre","Menos de 5",2013,260618.932797356,200270.369549739,"[209925, 323241]","[199245, 209623]"
"142","provincia","Huasco","p33","Hombre","Menos de 5",2014,253342.921191503,231015.807321617,"[226004, 281970]","[200928, 251983]"
"143","provincia","Huasco","p33","Hombre","Menos de 5",2015,246289.854129693,200696.958615916,"[198568, 309098]","[155419, 245829]"
"144","provincia","Iquique","p11","Hombre","Menos de 5",2010,291615.523562754,229972.98454987,"[252737, 356130]","[199863, 290284]"
"145","provincia","Iquique","p11","Hombre","Menos de 5",2011,286624.185599039,211301.404723541,"[235453, 328450]","[199892, 249201]"
"146","provincia","Iquique","p11","Hombre","Menos de 5",2012,361502.394007395,281815.853131239,"[305397, 436257]","[250439, 301353]"
"147","provincia","Iquique","p11","Hombre","Menos de 5",2013,484280.398075191,250338.906461818,"[374813, 664025]","[215452, 298867]"
"148","provincia","Iquique","p11","Hombre","Menos de 5",2014,448902.121001854,325342.064457703,"[363644, 545028]","[299944, 392836]"
"149","provincia","Iquique","p11","Hombre","Menos de 5",2015,420979.968225258,301222.383194496,"[351325, 559956]","[287788, 351186]"
"150","provincia","Limarí","p43","Hombre","Menos de 5",2010,221234.883793836,180176.159718144,"[188892, 254524]","[160806, 200000]"
"151","provincia","Limarí","p43","Hombre","Menos de 5",2011,255966.41528053,200000,"[221407, 308825]","[180870, 209170]"
"152","provincia","Limarí","p43","Hombre","Menos de 5",2012,228871.118936222,180811.855670103,"[192399, 288327]","[150677, 200000]"
"153","provincia","Limarí","p43","Hombre","Menos de 5",2013,278276.437412348,223119.16743437,"[243457, 314607]","[200271, 251609]"
"154","provincia","Limarí","p43","Hombre","Menos de 5",2014,258222.094688207,208958.314147798,"[224803, 308235]","[199995, 232890]"
"155","provincia","Limarí","p43","Hombre","Menos de 5",2015,243767.766521188,210428.389250333,"[207610, 285197]","[180532, 240000]"
"156","provincia","Linares","p74","Hombre","Menos de 5",2010,159710.794795867,125905.194581636,"[138744, 181542]","[100007, 146476]"
"157","provincia","Linares","p74","Hombre","Menos de 5",2011,168839.153752793,140569.097735125,"[146849, 195920]","[120000, 165643]"
"158","provincia","Linares","p74","Hombre","Menos de 5",2012,187595.754739028,130000,"[145560, 219246]","[100340, 150713]"
"159","provincia","Linares","p74","Hombre","Menos de 5",2013,242604.671251407,171694.076785933,"[199821, 327256]","[149703, 200000]"
"160","provincia","Linares","p74","Hombre","Menos de 5",2014,256381.00627731,200000,"[224266, 295898]","[195367, 223542]"
"161","provincia","Linares","p74","Hombre","Menos de 5",2015,249338.0716403,200814.922129664,"[221348, 286348]","[183773, 240074]"
"162","provincia","Llanquihue","p101","Hombre","Menos de 5",2010,303593.400814681,209675.286729751,"[255625, 357510]","[187117, 237086]"
"163","provincia","Llanquihue","p101","Hombre","Menos de 5",2011,372005.851753352,233988.523927068,"[321112, 434719]","[207840, 271305]"
"164","provincia","Llanquihue","p101","Hombre","Menos de 5",2012,332166.192100944,200902.06185567,"[255779, 421572]","[193821, 224287]"
"165","provincia","Llanquihue","p101","Hombre","Menos de 5",2013,357785.686498797,202772.869465621,"[291950, 429937]","[199245, 250208]"
"166","provincia","Llanquihue","p101","Hombre","Menos de 5",2014,396910.863776317,234301.534456799,"[323593, 501695]","[202085, 301264]"
"167","provincia","Llanquihue","p101","Hombre","Menos de 5",2015,393715.07423944,281154.812969066,"[315345, 479125]","[209892, 305631]"
"168","provincia","Los Andes","p53","Hombre","Menos de 5",2010,248825.914396409,164793.902783757,"[191186, 316035]","[150070, 199935]"
"169","provincia","Los Andes","p53","Hombre","Menos de 5",2011,240093.351581177,200966.641394996,"[185972, 287410]","[180384, 235435]"
"170","provincia","Los Andes","p53","Hombre","Menos de 5",2012,375841.35234242,206574.662468088,"[301051, 531789]","[200902, 290324]"
"171","provincia","Los Andes","p53","Hombre","Menos de 5",2013,356272.773107437,237802.8562087,"[282142, 524762]","[217691, 300105]"
"172","provincia","Los Andes","p53","Hombre","Menos de 5",2014,392867.398185547,239727.562799357,"[303011, 478418]","[219978, 287095]"
"173","provincia","Los Andes","p53","Hombre","Menos de 5",2015,350259.488145797,273222.676287807,"[297943, 399747]","[242064, 301222]"
"174","provincia","Magallanes","p121","Hombre","Menos de 5",2010,352508.025933614,264994.81511127,"[276647, 450998]","[249829, 299831]"
"175","provincia","Magallanes","p121","Hombre","Menos de 5",2011,419323.550292554,299041.083012127,"[328143, 516771]","[264446, 310000]"
"176","provincia","Magallanes","p121","Hombre","Menos de 5",2012,555220.148148714,351578.608247422,"[413158, 753760]","[301353, 417316]"
"177","provincia","Magallanes","p121","Hombre","Menos de 5",2013,448794.095353466,348678.295270635,"[347833, 590840]","[283754, 398734]"
"178","provincia","Magallanes","p121","Hombre","Menos de 5",2014,448632.814499755,303126.7765776,"[339173, 600010]","[299944, 384685]"
"179","provincia","Magallanes","p121","Hombre","Menos de 5",2015,482309.022961093,350228.576628463,"[390359, 578969]","[300055, 401336]"
"180","provincia","Maipo","p134","Hombre","Menos de 5",2010,257255.878655306,180176.159718144,"[208901, 339497]","[149962, 200196]"
"181","provincia","Maipo","p134","Hombre","Menos de 5",2011,328491.080451719,200000,"[244277, 432475]","[180000, 261074]"
"182","provincia","Maipo","p134","Hombre","Menos de 5",2012,408581.755131063,204431.399982218,"[300913, 566768]","[190000, 259830]"
"183","provincia","Maipo","p134","Hombre","Menos de 5",2013,438803.063745844,300000,"[321355, 582156]","[250161, 313721]"
"184","provincia","Maipo","p134","Hombre","Menos de 5",2014,366988.285572987,251096.313881325,"[279474, 510900]","[200000, 307400]"
"185","provincia","Maipo","p134","Hombre","Menos de 5",2015,318232.89701798,300000,"[276557, 384724]","[241065, 382795]"
"186","provincia","Malleco","p92","Hombre","Menos de 5",2010,155808.3483052,110604.330541769,"[128804, 178879]","[90991, 129164]"
"187","provincia","Malleco","p92","Hombre","Menos de 5",2011,172612.485684201,112838.216514267,"[148249, 203286]","[84240, 137625]"
"188","provincia","Malleco","p92","Hombre","Menos de 5",2012,224130.000813096,114413.642667464,"[161830, 307004]","[100252, 150265]"
"189","provincia","Malleco","p92","Hombre","Menos de 5",2013,250734.094267874,150200.553785972,"[199046, 333427]","[121658, 173606]"
"190","provincia","Malleco","p92","Hombre","Menos de 5",2014,243660.629150113,181236.263010524,"[205602, 304438]","[143162, 211657]"
"191","provincia","Malleco","p92","Hombre","Menos de 5",2015,220363.657721392,144758.837517493,"[180258, 324920]","[115786, 171094]"
"192","provincia","Marga Marga","p58","Hombre","Menos de 5",2010,277787.994299084,190072.048962191,"[225276, 334241]","[164995, 205268]"
"193","provincia","Marga Marga","p58","Hombre","Menos de 5",2011,506942.920673373,199360.722008085,"[315686, 699432]","[172039, 221804]"
"194","provincia","Marga Marga","p58","Hombre","Menos de 5",2012,268148.85361777,193553.361856487,"[209685, 349443]","[171844, 201124]"
"195","provincia","Marga Marga","p58","Hombre","Menos de 5",2013,367159.28512146,273493.486302984,"[288671, 533310]","[210014, 300407]"
"196","provincia","Marga Marga","p58","Hombre","Menos de 5",2014,346843.995171862,299957.258737185,"[293419, 401316]","[249953, 353648]"
"197","provincia","Marga Marga","p58","Hombre","Menos de 5",2015,333786.347190478,250948.866383758,"[279131, 410823]","[236913, 300000]"
"198","provincia","Melipilla","p135","Hombre","Menos de 5",2010,199572.51800914,170012.46142268,"[161495, 265334]","[149904, 199863]"
"199","provincia","Melipilla","p135","Hombre","Menos de 5",2011,218215.917428824,199360.722008085,"[169073, 286894]","[149748, 212435]"
"200","provincia","Melipilla","p135","Hombre","Menos de 5",2012,263804.590295592,200902.06185567,"[201078, 343166]","[166834, 253810]"
"201","provincia","Melipilla","p135","Hombre","Menos de 5",2013,317233.076984822,252768.07238901,"[246459, 479354]","[200000, 300576]"
"202","provincia","Melipilla","p135","Hombre","Menos de 5",2014,359737.856910403,251022.752380166,"[284950, 469796]","[200682, 303042]"
"203","provincia","Melipilla","p135","Hombre","Menos de 5",2015,413413.274403773,300037.318818692,"[299710, 608402]","[240031, 335792]"
"204","provincia","Ñuble","p84","Hombre","Menos de 5",2010,166027.492553921,149897.410845139,"[144574, 183555]","[115437, 157961]"
"205","provincia","Ñuble","p84","Hombre","Menos de 5",2011,324803.132464487,179424.649807276,"[251076, 396988]","[160480, 199361]"
"206","provincia","Ñuble","p84","Hombre","Menos de 5",2012,356446.079168852,200000,"[255342, 437434]","[183016, 201124]"
"207","provincia","Ñuble","p84","Hombre","Menos de 5",2013,217220.199997243,179411.430269918,"[179614, 267120]","[144961, 200000]"
"208","provincia","Ñuble","p84","Hombre","Menos de 5",2014,274214.748770966,229416.621657027,"[232547, 320228]","[199962, 252606]"
"209","provincia","Ñuble","p84","Hombre","Menos de 5",2015,275523.531221355,230462.727617462,"[233683, 310837]","[185683, 250040]"
"210","provincia","Osorno","p103","Hombre","Menos de 5",2010,214203.802209716,138692.155697096,"[186484, 257672]","[103816, 150147]"
"211","provincia","Osorno","p103","Hombre","Menos de 5",2011,286001.223834288,160098.592572205,"[226829, 347642]","[120682, 190386]"
"212","provincia","Osorno","p103","Hombre","Menos de 5",2012,273399.535285881,150676.546391753,"[204240, 389091]","[120675, 180120]"
"213","provincia","Osorno","p103","Hombre","Menos de 5",2013,318107.90135231,199244.740154648,"[253182, 375657]","[162955, 209207]"
"214","provincia","Osorno","p103","Hombre","Menos de 5",2014,390771.99378676,200985.426579672,"[296582, 532418]","[179966, 226110]"
