comuna_datachile_id,age,sex_id,age_group_id
40,10,2,20
40,5,2,21
45,1158,2,1
45,1260,2,2
45,1252,2,3
45,1294,2,4
45,1194,2,5
45,1304,2,6
45,1160,2,7
45,1115,2,8
45,1260,2,9
45,1228,2,10
45,1455,2,11
45,1195,2,12
45,871,2,13
45,722,2,14
45,553,2,15
45,382,2,16
45,226,2,17
45,134,2,18
45,44,2,19
45,9,2,20
45,8,2,21
146,173,2,1
146,210,2,2
146,206,2,3
146,223,2,4
146,202,2,5
146,226,2,6
146,228,2,7
146,235,2,8
146,236,2,9
146,263,2,10
146,277,2,11
146,207,2,12
146,199,2,13
146,191,2,14
146,162,2,15
146,106,2,16
146,67,2,17
146,46,2,18
146,8,2,19
146,4,2,20
146,2,2,21
178,563,2,1
178,622,2,2
178,602,2,3
178,646,2,4
178,541,2,5
178,696,2,6
178,567,2,7
178,616,2,8
178,606,2,9
178,601,2,10
178,690,2,11
178,563,2,12
178,472,2,13
178,331,2,14
178,312,2,15
178,195,2,16
178,112,2,17
178,67,2,18
178,20,2,19
178,5,2,20
178,3,2,21
199,382,2,1
199,401,2,2
199,436,2,3
199,372,2,4
199,386,2,5
199,437,2,6
199,430,2,7
199,437,2,8
199,450,2,9
199,435,2,10
199,516,2,11
199,502,2,12
199,345,2,13
199,261,2,14
199,231,2,15
199,143,2,16
199,95,2,17
199,50,2,18
199,16,2,19
199,5,2,20
199,1,2,21
213,303,2,1
213,327,2,2
213,365,2,3
213,346,2,4
213,310,2,5
213,373,2,6
213,373,2,7
213,386,2,8
213,395,2,9
213,417,2,10
213,450,2,11
213,394,2,12
213,303,2,13
213,253,2,14
213,211,2,15
213,154,2,16
213,99,2,17
213,58,2,18
213,14,2,19
213,6,2,20
213,1,2,21
223,266,2,1
223,294,2,2
223,314,2,3
223,289,2,4
223,291,2,5
223,339,2,6
223,261,2,7
223,261,2,8
223,336,2,9
223,297,2,10
223,365,2,11
223,318,2,12
223,230,2,13
223,217,2,14
223,124,2,15
223,104,2,16
223,59,2,17
223,51,2,18
223,11,2,19
223,3,2,20
223,2,2,21
236,94,2,1
236,89,2,2
236,80,2,3
236,90,2,4
236,113,2,5
236,122,2,6
236,114,2,7
236,107,2,8
236,116,2,9
236,130,2,10
236,153,2,11
236,127,2,12
236,105,2,13
236,107,2,14
236,75,2,15
236,56,2,16
236,35,2,17
236,26,2,18
236,7,2,19
236,4,2,20
236,1,2,21
304,1222,2,1
304,1307,2,2
304,1296,2,3
304,1233,2,4
304,1105,2,5
304,1395,2,6
304,1355,2,7
304,1319,2,8
304,1348,2,9
304,1348,2,10
304,1345,2,11
304,1183,2,12
304,950,2,13
304,767,2,14
304,538,2,15
304,409,2,16
304,260,2,17
304,160,2,18
304,33,2,19
304,11,2,20
304,9,2,21
311,7174,2,1
311,7337,2,2
311,7238,2,3
311,8577,2,4
311,9865,2,5
311,9070,2,6
311,7308,2,7
311,6588,2,8
311,6881,2,9
311,6465,2,10
311,6790,2,11
311,6025,2,12
311,5136,2,13
311,4051,2,14
311,3023,2,15
311,2018,2,16
311,1179,2,17
311,645,2,18
311,197,2,19
311,41,2,20
311,14,2,21
66,1755,2,1
66,1714,2,2
66,1711,2,3
66,1638,2,4
66,1483,2,5
66,1844,2,6
66,1525,2,7
66,1611,2,8
66,1702,2,9
66,1558,2,10
66,1617,2,11
66,1420,2,12
66,1155,2,13
66,913,2,14
66,623,2,15
66,353,2,16
66,206,2,17
66,114,2,18
66,43,2,19
66,15,2,20
66,5,2,21
78,208,2,1
78,259,2,2
78,297,2,3
78,314,2,4
78,242,2,5
78,253,2,6
78,262,2,7
78,250,2,8
78,331,2,9
78,370,2,10
78,382,2,11
78,381,2,12
78,375,2,13
78,268,2,14
78,234,2,15
78,192,2,16
78,126,2,17
78,75,2,18
78,25,2,19
78,6,2,20
78,2,2,21
88,136,2,1
88,157,2,2
88,149,2,3
88,140,2,4
88,139,2,5
88,148,2,6
88,135,2,7
88,167,2,8
88,181,2,9
88,172,2,10
88,140,2,11
88,141,2,12
88,115,2,13
88,98,2,14
88,71,2,15
88,54,2,16
88,32,2,17
88,14,2,18
88,6,2,19
88,0,2,20
88,4,2,21
168,2194,2,1
168,2390,2,2
168,2056,2,3
168,1853,2,4
168,1665,2,5
168,1928,2,6
168,1963,2,7
168,1947,2,8
168,1830,2,9
168,1510,2,10
168,1384,2,11
168,1093,2,12
168,850,2,13
168,615,2,14
168,452,2,15
168,261,2,16
168,147,2,17
168,80,2,18
168,30,2,19
168,8,2,20
168,3,2,21
206,298,2,1
206,271,2,2
206,294,2,3
206,273,2,4
206,279,2,5
206,310,2,6
206,233,2,7
206,240,2,8
206,272,2,9
206,295,2,10
206,324,2,11
206,283,2,12
206,238,2,13
206,202,2,14
206,174,2,15
206,97,2,16
206,84,2,17
206,39,2,18
206,17,2,19
206,4,2,20
206,4,2,21
209,220,2,1
209,298,2,2
209,239,2,3
209,291,2,4
209,242,2,5
209,240,2,6
209,197,2,7
209,260,2,8
209,295,2,9
209,338,2,10
209,345,2,11
209,335,2,12
209,283,2,13
209,214,2,14
209,203,2,15
209,98,2,16
209,76,2,17
209,45,2,18
209,18,2,19
209,4,2,20
209,1,2,21
270,431,2,1
270,472,2,2
270,465,2,3
270,433,2,4
270,517,2,5
270,492,2,6
270,431,2,7
270,447,2,8
270,534,2,9
270,481,2,10
270,629,2,11
270,505,2,12
270,441,2,13
270,345,2,14
270,264,2,15
270,178,2,16
270,97,2,17
270,47,2,18
270,30,2,19
270,7,2,20
270,0,2,21
282,1492,2,1
282,1580,2,2
282,1526,2,3
282,1482,2,4
282,1567,2,5
282,1600,2,6
282,1267,2,7
282,1223,2,8
282,1512,2,9
282,1486,2,10
282,1587,2,11
282,1408,2,12
282,1198,2,13
282,966,2,14
282,770,2,15
282,506,2,16
282,274,2,17
282,167,2,18
282,46,2,19
282,16,2,20
282,4,2,21
299,333,2,1
299,347,2,2
299,354,2,3
299,322,2,4
299,332,2,5
299,322,2,6
299,241,2,7
299,238,2,8
299,293,2,9
299,325,2,10
299,310,2,11
299,299,2,12
299,262,2,13
299,207,2,14
299,171,2,15
299,103,2,16
299,61,2,17
299,36,2,18
299,11,2,19
299,1,2,20
299,1,2,21
34,1294,2,1
34,1331,2,2
34,1393,2,3
34,1297,2,4
34,1064,2,5
34,1264,2,6
34,1106,2,7
34,1209,2,8
34,1299,2,9
34,1327,2,10
34,1464,2,11
34,1274,2,12
34,1106,2,13
34,820,2,14
34,727,2,15
34,604,2,16
34,382,2,17
34,227,2,18
34,98,2,19
34,24,2,20
34,4,2,21
38,270,2,1
38,281,2,2
38,320,2,3
38,254,2,4
38,224,2,5
38,277,2,6
38,268,2,7
38,271,2,8
38,279,2,9
38,346,2,10
38,360,2,11
38,356,2,12
38,278,2,13
38,197,2,14
38,180,2,15
38,128,2,16
38,93,2,17
38,54,2,18
38,9,2,19
38,2,2,20
38,3,2,21
207,238,2,1
207,259,2,2
207,252,2,3
207,208,2,4
207,176,2,5
207,254,2,6
207,251,2,7
207,268,2,8
207,250,2,9
207,256,2,10
207,256,2,11
207,249,2,12
207,220,2,13
207,213,2,14
207,155,2,15
207,135,2,16
207,72,2,17
207,40,2,18
207,12,2,19
207,1,2,20
207,0,2,21
79,5112,2,1
79,5312,2,2
79,5227,2,3
79,5321,2,4
79,5361,2,5
79,5931,2,6
79,5234,2,7
79,5056,2,8
79,5258,2,9
79,4776,2,10
79,5036,2,11
79,4307,2,12
79,3501,2,13
79,2614,2,14
79,1858,2,15
79,1322,2,16
79,688,2,17
79,412,2,18
79,139,2,19
79,29,2,20
79,17,2,21
105,268,2,1
105,319,2,2
105,313,2,3
105,315,2,4
105,274,2,5
105,299,2,6
105,258,2,7
105,287,2,8
105,340,2,9
105,359,2,10
105,366,2,11
105,362,2,12
105,313,2,13
105,269,2,14
105,221,2,15
105,138,2,16
105,95,2,17
105,66,2,18
105,17,2,19
105,2,2,20
105,2,2,21
137,167,2,1
137,232,2,2
137,214,2,3
137,208,2,4
137,180,2,5
137,234,2,6
137,192,2,7
137,211,2,8
137,240,2,9
137,242,2,10
137,302,2,11
137,229,2,12
137,201,2,13
137,181,2,14
137,135,2,15
137,94,2,16
137,38,2,17
137,35,2,18
137,11,2,19
137,5,2,20
137,2,2,21
173,1601,2,1
173,1702,2,2
173,1514,2,3
173,1626,2,4
173,1612,2,5
173,1685,2,6
173,1470,2,7
173,1587,2,8
173,1599,2,9
173,1403,2,10
173,1609,2,11
173,1440,2,12
173,1236,2,13
173,888,2,14
173,693,2,15
173,486,2,16
173,272,2,17
173,134,2,18
173,62,2,19
173,14,2,20
173,2,2,21
261,349,2,1
261,367,2,2
261,368,2,3
261,357,2,4
261,355,2,5
261,388,2,6
261,296,2,7
261,303,2,8
261,369,2,9
261,364,2,10
261,410,2,11
261,316,2,12
261,307,2,13
261,234,2,14
261,180,2,15
261,124,2,16
261,92,2,17
261,37,2,18
261,17,2,19
261,3,2,20
261,2,2,21
275,486,2,1
275,487,2,2
275,518,2,3
275,536,2,4
275,486,2,5
275,572,2,6
275,517,2,7
275,499,2,8
275,614,2,9
275,591,2,10
275,581,2,11
275,489,2,12
275,387,2,13
275,321,2,14
275,217,2,15
275,166,2,16
275,93,2,17
275,40,2,18
275,21,2,19
275,2,2,20
275,1,2,21
277,563,2,1
277,611,2,2
277,624,2,3
277,613,2,4
277,580,2,5
277,702,2,6
277,632,2,7
277,609,2,8
277,607,2,9
277,686,2,10
277,767,2,11
277,643,2,12
277,553,2,13
277,424,2,14
277,324,2,15
277,207,2,16
277,141,2,17
277,73,2,18
277,17,2,19
277,6,2,20
277,2,2,21
315,928,2,1
315,1017,2,2
315,1022,2,3
315,984,2,4
315,1025,2,5
315,1141,2,6
315,973,2,7
315,911,2,8
315,954,2,9
315,1065,2,10
315,1205,2,11
315,996,2,12
315,787,2,13
315,620,2,14
315,470,2,15
315,318,2,16
315,209,2,17
315,96,2,18
315,31,2,19
315,8,2,20
315,4,2,21
332,108,2,1
332,127,2,2
332,126,2,3
332,107,2,4
332,104,2,5
332,144,2,6
332,123,2,7
332,136,2,8
332,175,2,9
332,186,2,10
332,186,2,11
332,152,2,12
332,158,2,13
332,133,2,14
332,97,2,15
332,77,2,16
332,47,2,17
332,29,2,18
332,1,2,19
332,1,2,20
332,0,2,21
139,3216,2,1
139,3522,2,2
139,3238,2,3
139,3415,2,4
139,2964,2,5
139,3258,2,6
139,3019,2,7
139,2945,2,8
139,2920,2,9
139,2857,2,10
139,3251,2,11
139,2723,2,12
139,2254,2,13
139,1802,2,14
139,1327,2,15
139,918,2,16
139,582,2,17
139,319,2,18
139,105,2,19
139,23,2,20
139,13,2,21
57,717,2,1
57,781,2,2
57,724,2,3
57,711,2,4
57,684,2,5
57,757,2,6
57,621,2,7
57,625,2,8
57,628,2,9
57,615,2,10
57,730,2,11
57,655,2,12
57,554,2,13
57,518,2,14
57,378,2,15
57,247,2,16
57,142,2,17
57,77,2,18
57,33,2,19
57,6,2,20
57,2,2,21
148,1015,2,1
148,994,2,2
148,1075,2,3
148,991,2,4
148,978,2,5
148,1053,2,6
148,973,2,7
148,966,2,8
148,1047,2,9
148,1114,2,10
148,1232,2,11
148,1123,2,12
148,878,2,13
148,709,2,14
148,591,2,15
148,363,2,16
148,197,2,17
148,123,2,18
148,42,2,19
148,13,2,20
148,5,2,21
204,1417,2,1
204,1569,2,2
204,1490,2,3
204,1315,2,4
204,1119,2,5
204,1392,2,6
204,1254,2,7
204,1214,2,8
204,1382,2,9
204,1409,2,10
204,1505,2,11
204,1296,2,12
204,1133,2,13
204,915,2,14
204,732,2,15
204,496,2,16
204,305,2,17
204,145,2,18
204,65,2,19
204,9,2,20
204,3,2,21
267,658,2,1
267,701,2,2
267,670,2,3
267,666,2,4
267,554,2,5
267,607,2,6
267,582,2,7
267,545,2,8
267,692,2,9
267,772,2,10
267,860,2,11
267,748,2,12
267,590,2,13
267,511,2,14
267,379,2,15
267,256,2,16
267,142,2,17
267,79,2,18
267,30,2,19
267,9,2,20
267,3,2,21
289,1553,2,1
289,1632,2,2
289,1605,2,3
289,1696,2,4
289,1604,2,5
289,1569,2,6
289,1293,2,7
289,1263,2,8
289,1450,2,9
289,1568,2,10
289,1572,2,11
289,1312,2,12
289,1116,2,13
289,950,2,14
289,754,2,15
289,541,2,16
289,277,2,17
289,166,2,18
289,61,2,19
289,13,2,20
289,7,2,21
336,536,2,1
336,538,2,2
336,543,2,3
336,538,2,4
336,505,2,5
336,500,2,6
336,472,2,7
336,457,2,8
336,519,2,9
336,561,2,10
336,589,2,11
336,521,2,12
336,456,2,13
336,355,2,14
336,336,2,15
336,223,2,16
336,129,2,17
336,69,2,18
336,29,2,19
336,4,2,20
336,0,2,21
341,625,2,1
341,666,2,2
341,644,2,3
341,663,2,4
341,567,2,5
341,651,2,6
341,552,2,7
341,578,2,8
341,594,2,9
341,626,2,10
341,713,2,11
341,607,2,12
341,490,2,13
341,401,2,14
341,339,2,15
341,201,2,16
341,120,2,17
341,58,2,18
341,15,2,19
341,10,2,20
341,5,2,21
64,6020,2,1
64,6090,2,2
64,5779,2,3
64,8901,2,4
64,13109,2,5
64,11134,2,6
64,8116,2,7
64,6771,2,8
64,6379,2,9
64,6540,2,10
64,6627,2,11
64,5884,2,12
64,5105,2,13
64,3864,2,14
64,3010,2,15
64,1975,2,16
64,1293,2,17
64,725,2,18
64,217,2,19
64,66,2,20
64,19,2,21
70,4321,2,1
70,4583,2,2
70,4238,2,3
70,4367,2,4
70,4298,2,5
70,4598,2,6
70,3820,2,7
70,3544,2,8
70,3392,2,9
70,3653,2,10
70,3935,2,11
70,3455,2,12
70,2677,2,13
70,1824,2,14
70,1280,2,15
70,884,2,16
70,534,2,17
70,285,2,18
70,88,2,19
70,17,2,20
70,6,2,21
41,2690,2,1
41,3057,2,2
41,2866,2,3
41,3282,2,4
41,3587,2,5
41,3445,2,6
41,2542,2,7
41,2463,2,8
41,2435,2,9
41,2746,2,10
41,2943,2,11
41,2494,2,12
41,1983,2,13
41,1525,2,14
41,1061,2,15
41,691,2,16
41,397,2,17
41,198,2,18
41,70,2,19
41,27,2,20
41,3,2,21
91,274,2,1
91,321,2,2
91,319,2,3
91,308,2,4
91,336,2,5
91,319,2,6
91,341,2,7
91,295,2,8
91,357,2,9
91,427,2,10
91,433,2,11
91,397,2,12
91,372,2,13
91,300,2,14
91,236,2,15
91,174,2,16
91,91,2,17
91,67,2,18
91,17,2,19
91,2,2,20
91,0,2,21
107,854,2,1
107,1028,2,2
107,884,2,3
107,895,2,4
107,897,2,5
107,894,2,6
107,751,2,7
107,763,2,8
107,715,2,9
107,785,2,10
107,873,2,11
107,720,2,12
107,581,2,13
107,412,2,14
107,323,2,15
107,215,2,16
107,159,2,17
107,72,2,18
107,19,2,19
107,2,2,20
107,1,2,21
157,1473,2,1
157,1476,2,2
157,1524,2,3
157,1510,2,4
157,1648,2,5
157,1620,2,6
157,1199,2,7
157,1049,2,8
157,1308,2,9
157,1517,2,10
157,1604,2,11
157,1459,2,12
157,1152,2,13
157,882,2,14
157,685,2,15
157,426,2,16
157,236,2,17
157,124,2,18
157,43,2,19
157,13,2,20
157,2,2,21
210,1532,2,1
210,1695,2,2
210,1602,2,3
210,1737,2,4
210,1769,2,5
210,1832,2,6
210,1496,2,7
210,1341,2,8
210,1453,2,9
210,1527,2,10
210,1631,2,11
210,1493,2,12
210,1143,2,13
210,939,2,14
210,640,2,15
210,422,2,16
210,209,2,17
210,107,2,18
210,37,2,19
210,7,2,20
210,5,2,21
298,5115,2,1
298,5376,2,2
298,5007,2,3
298,5020,2,4
298,4960,2,5
298,4837,2,6
298,4544,2,7
298,4768,2,8
298,4948,2,9
298,4181,2,10
298,3866,2,11
298,3074,2,12
298,2441,2,13
298,1905,2,14
298,1345,2,15
298,796,2,16
298,447,2,17
298,215,2,18
298,65,2,19
298,20,2,20
298,11,2,21
305,448,2,1
305,540,2,2
305,458,2,3
305,454,2,4
305,460,2,5
305,462,2,6
305,383,2,7
305,360,2,8
305,419,2,9
305,470,2,10
305,511,2,11
305,446,2,12
305,366,2,13
305,307,2,14
305,264,2,15
305,199,2,16
305,110,2,17
305,62,2,18
305,25,2,19
305,6,2,20
305,1,2,21
312,4815,2,1
312,5075,2,2
312,4827,2,3
312,6143,2,4
312,6510,2,5
312,6018,2,6
312,4951,2,7
312,4452,2,8
312,4426,2,9
312,4462,2,10
312,4928,2,11
312,4817,2,12
312,3974,2,13
312,2907,2,14
312,1914,2,15
312,1251,2,16
312,837,2,17
312,497,2,18
312,139,2,19
312,36,2,20
312,14,2,21
323,1712,2,1
323,1867,2,2
323,1799,2,3
323,1950,2,4
323,1915,2,5
323,1903,2,6
323,1640,2,7
323,1558,2,8
323,1632,2,9
323,1778,2,10
323,1795,2,11
323,1731,2,12
323,1332,2,13
323,1104,2,14
323,894,2,15
323,604,2,16
323,375,2,17
323,220,2,18
323,78,2,19
323,22,2,20
323,10,2,21
106,2956,2,1
106,3110,2,2
106,2907,2,3
106,3281,2,4
106,3883,2,5
106,3546,2,6
106,2889,2,7
106,2692,2,8
106,2842,2,9
106,2943,2,10
106,3137,2,11
106,2642,2,12
106,2011,2,13
106,1592,2,14
106,1235,2,15
106,939,2,16
106,526,2,17
106,281,2,18
106,61,2,19
106,11,2,20
106,4,2,21
136,977,2,1
136,972,2,2
136,935,2,3
136,969,2,4
136,747,2,5
136,906,2,6
136,878,2,7
136,807,2,8
136,857,2,9
136,872,2,10
136,850,2,11
136,713,2,12
136,629,2,13
136,444,2,14
136,337,2,15
136,237,2,16
136,174,2,17
136,97,2,18
136,27,2,19
136,12,2,20
136,1,2,21
11,1273,2,1
11,1376,2,2
11,1351,2,3
11,1383,2,4
11,1167,2,5
11,1407,2,6
11,1232,2,7
11,1181,2,8
11,1192,2,9
11,1268,2,10
11,1284,2,11
11,1045,2,12
11,877,2,13
11,624,2,14
11,495,2,15
11,360,2,16
11,186,2,17
11,114,2,18
11,48,2,19
11,8,2,20
11,4,2,21
28,1273,2,1
28,1413,2,2
28,1366,2,3
28,1227,2,4
28,1002,2,5
28,1192,2,6
28,1058,2,7
28,1106,2,8
28,1138,2,9
28,1078,2,10
28,1035,2,11
28,997,2,12
28,830,2,13
28,684,2,14
28,490,2,15
28,334,2,16
28,244,2,17
28,135,2,18
28,32,2,19
28,5,2,20
28,2,2,21
67,184,2,1
67,217,2,2
67,230,2,3
67,205,2,4
67,168,2,5
67,194,2,6
67,174,2,7
67,196,2,8
67,203,2,9
67,211,2,10
67,214,2,11
67,213,2,12
67,166,2,13
67,145,2,14
67,111,2,15
67,95,2,16
67,53,2,17
67,34,2,18
67,12,2,19
67,3,2,20
67,0,2,21
76,1154,2,1
76,1268,2,2
76,1180,2,3
76,1205,2,4
76,971,2,5
76,1093,2,6
76,1005,2,7
76,1060,2,8
76,1112,2,9
76,1070,2,10
76,1143,2,11
76,984,2,12
76,875,2,13
76,628,2,14
76,455,2,15
76,274,2,16
76,193,2,17
76,111,2,18
76,41,2,19
76,6,2,20
76,0,2,21
150,766,2,1
150,929,2,2
150,912,2,3
150,753,2,4
150,580,2,5
150,708,2,6
150,620,2,7
150,692,2,8
150,723,2,9
150,702,2,10
150,682,2,11
150,583,2,12
150,476,2,13
150,380,2,14
150,256,2,15
150,199,2,16
150,121,2,17
150,80,2,18
150,28,2,19
150,10,2,20
150,3,2,21
320,389,2,1
320,443,2,2
320,406,2,3
320,384,2,4
320,360,2,5
320,372,2,6
320,370,2,7
320,403,2,8
320,366,2,9
320,330,2,10
320,314,2,11
320,285,2,12
320,241,2,13
320,174,2,14
320,153,2,15
320,89,2,16
320,64,2,17
320,37,2,18
320,12,2,19
320,2,2,20
320,1,2,21
152,7446,2,1
152,7746,2,2
152,7669,2,3
152,7526,2,4
152,6977,2,5
152,7466,2,6
152,6706,2,7
152,6366,2,8
152,6788,2,9
152,6996,2,10
152,6580,2,11
152,5546,2,12
152,4385,2,13
152,3325,2,14
152,2691,2,15
152,1781,2,16
152,1104,2,17
152,601,2,18
152,212,2,19
152,51,2,20
152,18,2,21
10,149,2,1
10,130,2,2
10,153,2,3
10,143,2,4
10,134,2,5
10,113,2,6
10,104,2,7
10,108,2,8
10,112,2,9
10,141,2,10
10,147,2,11
10,120,2,12
10,121,2,13
10,80,2,14
10,84,2,15
10,65,2,16
10,42,2,17
10,21,2,18
10,5,2,19
10,3,2,20
10,0,2,21
18,978,2,1
18,1e3,2,2
18,1061,2,3
18,1022,2,4
18,1019,2,5
18,983,2,6
18,882,2,7
18,890,2,8
18,954,2,9
18,1048,2,10
18,1100,2,11
18,879,2,12
18,739,2,13
18,557,2,14
18,438,2,15
18,285,2,16
18,180,2,17
18,104,2,18
18,53,2,19
18,2,2,20
18,0,2,21
131,800,2,1
131,873,2,2
131,797,2,3
131,845,2,4
131,702,2,5
131,699,2,6
131,540,2,7
131,617,2,8
131,648,2,9
131,766,2,10
131,788,2,11
131,684,2,12
131,578,2,13
131,465,2,14
131,409,2,15
131,261,2,16
131,159,2,17
131,85,2,18
131,22,2,19
131,4,2,20
131,2,2,21
176,982,2,1
176,1109,2,2
176,1082,2,3
176,1116,2,4
176,1031,2,5
176,1069,2,6
176,904,2,7
176,917,2,8
176,919,2,9
176,1023,2,10
176,1054,2,11
176,869,2,12
176,724,2,13
176,574,2,14
176,500,2,15
176,338,2,16
176,196,2,17
176,125,2,18
176,54,2,19
176,9,2,20
176,2,2,21
177,863,2,1
177,1003,2,2
177,1044,2,3
177,977,2,4
177,900,2,5
177,884,2,6
177,770,2,7
177,786,2,8
177,812,2,9
177,885,2,10
177,938,2,11
177,875,2,12
177,703,2,13
177,478,2,14
177,436,2,15
177,280,2,16
177,192,2,17
177,96,2,18
177,33,2,19
177,5,2,20
177,2,2,21
181,356,2,1
181,379,2,2
181,366,2,3
181,331,2,4
181,327,2,5
181,340,2,6
181,255,2,7
181,282,2,8
181,282,2,9
181,350,2,10
181,341,2,11
181,343,2,12
181,262,2,13
181,189,2,14
181,174,2,15
181,106,2,16
181,73,2,17
181,40,2,18
181,13,2,19
181,4,2,20
181,0,2,21
248,105,2,1
248,135,2,2
248,117,2,3
248,139,2,4
248,110,2,5
248,128,2,6
248,97,2,7
248,106,2,8
248,109,2,9
248,123,2,10
248,161,2,11
248,147,2,12
248,120,2,13
248,125,2,14
248,102,2,15
248,86,2,16
248,55,2,17
248,28,2,18
248,5,2,19
248,3,2,20
248,0,2,21
250,254,2,1
250,334,2,2
250,342,2,3
250,333,2,4
250,329,2,5
250,283,2,6
250,214,2,7
250,227,2,8
250,301,2,9
250,358,2,10
250,328,2,11
250,335,2,12
250,236,2,13
250,243,2,14
250,240,2,15
250,172,2,16
250,105,2,17
250,63,2,18
250,20,2,19
250,2,2,20
250,1,2,21
301,118,2,1
301,115,2,2
301,141,2,3
301,113,2,4
301,96,2,5
301,104,2,6
301,74,2,7
301,88,2,8
301,105,2,9
301,103,2,10
301,129,2,11
301,113,2,12
301,100,2,13
301,93,2,14
301,77,2,15
301,52,2,16
301,27,2,17
301,8,2,18
301,4,2,19
301,0,2,20
301,1,2,21
303,477,2,1
303,521,2,2
303,499,2,3
303,476,2,4
303,487,2,5
303,479,2,6
303,402,2,7
303,416,2,8
303,364,2,9
303,416,2,10
303,459,2,11
303,407,2,12
303,365,2,13
303,304,2,14
303,247,2,15
303,177,2,16
303,101,2,17
303,80,2,18
303,17,2,19
303,3,2,20
303,2,2,21
328,439,2,1
328,502,2,2
328,520,2,3
328,452,2,4
328,462,2,5
328,399,2,6
328,455,2,7
328,400,2,8
328,387,2,9
328,470,2,10
328,523,2,11
328,462,2,12
328,354,2,13
328,371,2,14
328,240,2,15
328,210,2,16
328,129,2,17
328,71,2,18
328,26,2,19
328,3,2,20
328,1,2,21
342,607,2,1
342,665,2,2
342,683,2,3
342,696,2,4
342,592,2,5
342,639,2,6
342,593,2,7
342,664,2,8
342,722,2,9
342,760,2,10
342,779,2,11
342,752,2,12
342,638,2,13
342,544,2,14
342,424,2,15
342,359,2,16
342,189,2,17
342,103,2,18
342,51,2,19
342,5,2,20
342,0,2,21
3,292,2,1
3,291,2,2
3,265,2,3
3,176,2,4
3,204,2,5
3,248,2,6
3,253,2,7
3,214,2,8
3,207,2,9
3,181,2,10
3,181,2,11
3,153,2,12
3,118,2,13
3,91,2,14
3,64,2,15
3,52,2,16
3,34,2,17
3,9,2,18
3,2,2,19
3,1,2,20
3,0,2,21
43,6056,2,1
43,6302,2,2
43,6283,2,3
43,7085,2,4
43,6793,2,5
43,6815,2,6
43,5976,2,7
43,5637,2,8
43,5786,2,9
43,6057,2,10
43,6026,2,11
43,5196,2,12
43,4257,2,13
43,3269,2,14
43,2507,2,15
43,1696,2,16
43,988,2,17
43,548,2,18
43,196,2,19
43,37,2,20
43,11,2,21
15,669,2,1
15,719,2,2
15,755,2,3
15,730,2,4
15,691,2,5
15,677,2,6
15,597,2,7
15,617,2,8
15,660,2,9
15,726,2,10
15,831,2,11
15,698,2,12
15,597,2,13
15,502,2,14
15,368,2,15
15,259,2,16
15,167,2,17
15,67,2,18
15,39,2,19
15,12,2,20
15,1,2,21
49,89,2,1
49,128,2,2
49,144,2,3
49,114,2,4
49,105,2,5
49,133,2,6
49,150,2,7
49,179,2,8
49,180,2,9
49,172,2,10
49,215,2,11
49,219,2,12
49,174,2,13
49,169,2,14
49,146,2,15
49,103,2,16
49,65,2,17
49,31,2,18
49,7,2,19
49,2,2,20
49,0,2,21
53,533,2,1
53,577,2,2
53,545,2,3
53,484,2,4
53,512,2,5
53,523,2,6
53,438,2,7
53,449,2,8
53,507,2,9
53,557,2,10
53,629,2,11
53,568,2,12
53,459,2,13
53,357,2,14
53,296,2,15
53,199,2,16
53,125,2,17
53,71,2,18
53,34,2,19
53,5,2,20
53,5,2,21
55,855,2,1
55,993,2,2
55,1005,2,3
55,1011,2,4
55,992,2,5
55,956,2,6
55,820,2,7
55,852,2,8
55,905,2,9
55,974,2,10
55,966,2,11
55,872,2,12
55,675,2,13
55,542,2,14
55,407,2,15
55,285,2,16
55,180,2,17
55,88,2,18
55,37,2,19
55,7,2,20
55,2,2,21
44,1080,2,1
44,1249,2,2
44,1190,2,3
44,1155,2,4
44,1053,2,5
44,1127,2,6
44,1033,2,7
44,942,2,8
44,1060,2,9
44,1055,2,10
44,1e3,2,11
44,778,2,12
44,612,2,13
44,458,2,14
44,346,2,15
44,236,2,16
44,126,2,17
44,50,2,18
44,23,2,19
44,5,2,20
44,3,2,21
84,357,2,1
84,399,2,2
84,419,2,3
84,414,2,4
84,345,2,5
84,370,2,6
84,344,2,7
84,371,2,8
84,416,2,9
84,425,2,10
84,466,2,11
84,414,2,12
84,339,2,13
84,281,2,14
84,223,2,15
84,179,2,16
84,126,2,17
84,59,2,18
84,19,2,19
84,1,2,20
84,0,2,21
182,126,2,1
182,142,2,2
182,152,2,3
182,188,2,4
182,125,2,5
182,137,2,6
182,121,2,7
182,145,2,8
182,175,2,9
182,180,2,10
182,217,2,11
182,187,2,12
182,189,2,13
182,157,2,14
182,117,2,15
182,106,2,16
182,58,2,17
182,28,2,18
182,13,2,19
182,4,2,20
182,0,2,21
185,310,2,1
185,323,2,2
185,397,2,3
185,339,2,4
185,279,2,5
185,281,2,6
185,276,2,7
185,273,2,8
185,345,2,9
185,407,2,10
185,484,2,11
185,481,2,12
185,413,2,13
185,330,2,14
185,291,2,15
185,170,2,16
185,113,2,17
185,73,2,18
185,19,2,19
185,10,2,20
185,2,2,21
208,275,2,1
208,286,2,2
208,327,2,3
208,333,2,4
208,275,2,5
208,251,2,6
208,256,2,7
208,248,2,8
208,278,2,9
208,279,2,10
208,332,2,11
208,290,2,12
208,216,2,13
208,150,2,14
