"203","Puerto Montt","Hombre",43488,75110,90780,128076,150600,150000,197600,185562,221000,240680,300000,300000
"204","Puerto Montt","Mujer",33824,48285,85680,80074,120480,129859,145964,160420,182325,199108,220000,250000
"205","Puerto Octay","Hombre",33687,53650,55692,NA,NA,103136,120000,144197,181220,199108,218095,300000
"206","Puerto Octay","Mujer",32616,52577,55692,NA,NA,100000,100000,101000,165750,140918,210000,230000
"207","Puerto Varas","Hombre",52920,167976,90780,81720,151732,140264,150000,181800,266437,240680,305108,250000
"208","Puerto Varas","Mujer",36240,64380,80325,80860,94055,120000,127417,133486,176800,235265,250000,258957
"209","Punta Arenas","Hombre",60400,96570,151300,170000,200800,273900,235595,269288,321957,369720,400000,450000
"210","Punta Arenas","Mujer",39600,58782,105910,99302,119756,240291,159826,161600,198900,262495,250000,300000
"211","Purranque","Hombre",31408,42920,68085,90968,80822,100000,120000,136350,180668,199108,210000,247500
"212","Purranque","Mujer",21744,42920,52797,100000,118890,88442,95314,116645,164320,196920,250000,215000
"213","Quilicura","Hombre",43253,75110,108336,NA,180720,180000,200000,233394,309400,298105,320000,380000
"214","Quilicura","Mujer",38720,46139,85680,NA,120480,150000,140000,191041,243100,218800,250000,282964
"215","Quillón","Hombre",31408,40774,44691,NA,NA,85000,98800,131300,198900,240680,210000,263686
"216","Quillón","Mujer",26326,33382,42840,NA,NA,102500,84000,119367,143650,205102,210000,245500
"217","Quillota","Hombre",36240,59981,74970,130000,131856,150000,192742,154601,221000,240680,300000,350000
"218","Quillota","Mujer",31287,42920,56495,75000,97750,120000,130000,131300,185640,201239,210000,250000
"219","Quilpué","Hombre",64715,86360,91035,180000,200010,179317,200000,202000,315359,279558,350000,380000
"220","Quilpué","Mujer",43488,41042,64260,133920,136902,130000,120000,151500,221000,205400,203203,286667
"221","Quinta Normal","Hombre",54360,88065,107100,150000,180720,170000,197600,202000,276250,273500,300000,350000
"222","Quinta Normal","Mujer",42280,64380,75650,106075,130585,128803,150000,181800,221000,217861,246424,300000
"223","Rancagua","Hombre",72480,117420,142481,147438,180720,163431,200000,252500,319457,382900,300000,350000
"224","Rancagua","Mujer",36240,64380,75126,85339,109206,130000,138482,161600,218029,202390,210000,250000
"225","Renaico","Hombre",49500,51504,57834,NA,NA,105000,110000,135166,182325,196920,198240,241000
