"","provincia","sex","occupation","2011","2013","2015"
"6158","Quillota","Hombre","9132",263121,210000,242250
"6159","Quillota","Hombre","9142",375882,NA,190000
"6160","Quillota","Hombre","9151",205688,243051,187085
"6161","Quillota","Hombre","9152",218800,250000,300000
"6162","Quillota","Hombre","9161",240680,NA,NA
"6163","Quillota","Hombre","9211",218800,210000,240000
"6164","Quillota","Hombre","9212",196920,NA,NA
"6165","Quillota","Hombre","9312",328200,180000,NA
"6166","Quillota","Hombre","9313",218800,210000,240729
"6167","Quillota","Hombre","9322",226959,185735,275000
"6168","Quillota","Hombre","9331",65728,NA,NA
"6169","Quillota","Hombre","9333",200242,152818,249468
"6170","Quillota","Hombre","9999",238897,NA,NA
"6171","Quillota","Mujer","1229",514180,NA,NA
"6172","Quillota","Mujer","1314",342156,121583,150000
"6173","Quillota","Mujer","2131",328200,NA,NA
"6174","Quillota","Mujer","2146",471841,NA,NA
"6175","Quillota","Mujer","2149",1094000,500000,700000
"6176","Quillota","Mujer","2224",645799,NA,NA
"6177","Quillota","Mujer","2310",415720,NA,716963
"6178","Quillota","Mujer","2320",548854,584204,NA
"6179","Quillota","Mujer","2331",453491,422115,895281
"6180","Quillota","Mujer","2332",437600,447692,NA
"6181","Quillota","Mujer","2340",505608,820000,596806
"6182","Quillota","Mujer","2411",199108,665375,NA
"6183","Quillota","Mujer","2419",367105,472954,500000
"6184","Quillota","Mujer","2432",382900,NA,360000
"6185","Quillota","Mujer","2445",820500,1500000,565263
"6186","Quillota","Mujer","2446",461832,NA,354000
"6187","Quillota","Mujer","3151",513500,100000,NA
"6188","Quillota","Mujer","3227",131280,NA,NA
"6189","Quillota","Mujer","3231",328200,283750,386207
"6190","Quillota","Mujer","3310",51418,221275,250000
"6191","Quillota","Mujer","3320",166069,228346,400000
"6192","Quillota","Mujer","3431",379888,308145,NA
"6193","Quillota","Mujer","3433",369720,NA,495082
"6194","Quillota","Mujer","3439",196920,250000,297695
"6195","Quillota","Mujer","4115",297991,238500,266370
"6196","Quillota","Mujer","4121",195000,292377,500000
"6197","Quillota","Mujer","4132",328200,NA,NA
"6198","Quillota","Mujer","4141",199108,NA,NA
"6199","Quillota","Mujer","4190",339649,304827,437931
"6200","Quillota","Mujer","4211",202390,213394,249781
"6201","Quillota","Mujer","4222",255508,204602,430369
"6202","Quillota","Mujer","4223",109400,350000,NA
"6203","Quillota","Mujer","5122",153658,200231,211494
"6204","Quillota","Mujer","5123",146689,199011,240000
"6205","Quillota","Mujer","5131",185367,210000,242452
"6206","Quillota","Mujer","5132",173708,235053,300000
"6207","Quillota","Mujer","5133",212688,103562,228830
"6208","Quillota","Mujer","5141",120080,108613,372930
"6209","Quillota","Mujer","5220",218800,219817,240878
"6210","Quillota","Mujer","5230",82160,82782,162254
"6211","Quillota","Mujer","6111",160437,210000,240361
"6212","Quillota","Mujer","6112",153160,218857,240048
"6213","Quillota","Mujer","6113",199035,210000,240000
"6214","Quillota","Mujer","6210",205400,180000,NA
"6215","Quillota","Mujer","7129",1027000,NA,NA
"6216","Quillota","Mujer","7132",246480,NA,NA
"6217","Quillota","Mujer","7412",255245,91004,162462
"6218","Quillota","Mujer","7433",196920,93600,50000
"6219","Quillota","Mujer","7436",132226,101624,NA
"6220","Quillota","Mujer","8163",54700,NA,NA
"6221","Quillota","Mujer","8262",308100,NA,NA
"6222","Quillota","Mujer","8290",196920,220000,NA
"6223","Quillota","Mujer","8322",410800,NA,342059
"6224","Quillota","Mujer","8323",218800,700000,NA
"6225","Quillota","Mujer","9111",130081,57669,201811
"6226","Quillota","Mujer","9112",41080,84596,111765
"6227","Quillota","Mujer","9113",262062,106111,152763
"6228","Quillota","Mujer","9131",180453,173671,120000
"6229","Quillota","Mujer","9132",200202,185119,240000
"6230","Quillota","Mujer","9141",229740,NA,NA
"6231","Quillota","Mujer","9152",164100,204328,260000
"6232","Quillota","Mujer","9162",164100,NA,NA
"6233","Quillota","Mujer","9211",196920,194089,247818
"6234","Quillota","Mujer","9212",196920,NA,NA
"6235","Quillota","Mujer","9313",196920,NA,NA
"6236","Quillota","Mujer","9322",155147,140775,192881
"6237","Quillota","Mujer","9999",151752,30000,NA
"6238","San Antonio","Hombre","0110",515682,1000000,400000
"6239","San Antonio","Hombre","1232",240680,1000000,NA
"6240","San Antonio","Hombre","1314",574948,499730,400000
"6241","San Antonio","Hombre","1316",205400,573585,NA
"6242","San Antonio","Hombre","2142",1086813,670000,2500000
"6243","San Antonio","Hombre","2149",513591,212000,1444761
"6244","San Antonio","Hombre","2221",1969200,4000000,2800000
"6245","San Antonio","Hombre","2223",1232400,NA,NA
"6246","San Antonio","Hombre","2320",642696,NA,404590
"6247","San Antonio","Hombre","2331",365228,311299,505662
"6248","San Antonio","Hombre","2411",616200,500000,8000000
"6249","San Antonio","Hombre","2452",616200,NA,700000
"6250","San Antonio","Hombre","2460",322730,NA,NA
"6251","San Antonio","Hombre","3112",273500,689429,NA
"6252","San Antonio","Hombre","3115",202390,348691,650000
"6253","San Antonio","Hombre","3121",262809,NA,426796
"6254","San Antonio","Hombre","3152",547000,548800,270000
"6255","San Antonio","Hombre","3231",474628,358000,349307
"6256","San Antonio","Hombre","3412",361020,385268,500000
"6257","San Antonio","Hombre","3413",287560,2244538,1500000
"6258","San Antonio","Hombre","3415",601700,835563,346000
"6259","San Antonio","Hombre","3416",273500,NA,NA
"6260","San Antonio","Hombre","3423",616200,NA,NA
"6261","San Antonio","Hombre","3431",388370,300000,621869
"6262","San Antonio","Hombre","3439",426288,700000,NA
"6263","San Antonio","Hombre","3441",321879,NA,280000
"6264","San Antonio","Hombre","3444",295380,NA,NA
"6265","San Antonio","Hombre","3449",273500,359862,NA
"6266","San Antonio","Hombre","4131",302891,302899,263946
"6267","San Antonio","Hombre","4132",196920,NA,1000000
"6268","San Antonio","Hombre","4133",547000,368403,282283
"6269","San Antonio","Hombre","4142",203484,NA,NA
"6270","San Antonio","Hombre","4190",401863,280658,358232
"6271","San Antonio","Hombre","4222",218800,400000,NA
"6272","San Antonio","Hombre","5112",143780,NA,NA
"6273","San Antonio","Hombre","5220",216021,259474,245594
"6274","San Antonio","Hombre","5230",501142,220714,211433
"6275","San Antonio","Hombre","6111",369720,209826,250000
"6276","San Antonio","Hombre","6112",243175,229512,306486
"6277","San Antonio","Hombre","6113",216275,250000,239691
"6278","San Antonio","Hombre","6121",217012,352424,246491
"6279","San Antonio","Hombre","6122",188050,344444,378182
"6280","San Antonio","Hombre","6123",765800,NA,NA
"6281","San Antonio","Hombre","6141",350080,290000,450000
"6282","San Antonio","Hombre","6152",111405,81216,100000
"6283","San Antonio","Hombre","6210",616200,NA,200000
"6284","San Antonio","Hombre","7122",260204,250000,300000
"6285","San Antonio","Hombre","7124",221110,103274,250000
"6286","San Antonio","Hombre","7129",565681,NA,450000
"6287","San Antonio","Hombre","7131",513500,NA,NA
"6288","San Antonio","Hombre","7133",196920,NA,NA
"6289","San Antonio","Hombre","7136",191993,235217,412121
"6290","San Antonio","Hombre","7137",240680,269272,450000
"6291","San Antonio","Hombre","7141",212955,513000,286829
"6292","San Antonio","Hombre","7212",207180,350000,335051
"6293","San Antonio","Hombre","7214",545807,NA,460000
"6294","San Antonio","Hombre","7231",268148,368618,300000
"6295","San Antonio","Hombre","7233",472139,447603,360870
"6296","San Antonio","Hombre","7411",218800,126563,174015
"6297","San Antonio","Hombre","7412",265216,242613,344795
"6298","San Antonio","Hombre","7414",218800,NA,NA
"6299","San Antonio","Hombre","7422",205400,235273,254198
"6300","San Antonio","Hombre","8124",207860,NA,NA
"6301","San Antonio","Hombre","8163",278970,NA,NA
"6302","San Antonio","Hombre","8290",163006,NA,320000
"6303","San Antonio","Hombre","8322",328200,300382,300000
"6304","San Antonio","Hombre","8323",635034,250000,186022
"6305","San Antonio","Hombre","8324",278786,450000,361908
"6306","San Antonio","Hombre","8332",235233,486364,719072
"6307","San Antonio","Hombre","8333",320635,275938,393763
"6308","San Antonio","Hombre","8340",382900,NA,227160
"6309","San Antonio","Hombre","9111",616200,237123,150000
"6310","San Antonio","Hombre","9112",258562,294335,295269
"6311","San Antonio","Hombre","9131",207860,NA,290000
"6312","San Antonio","Hombre","9132",207524,247950,209010
"6313","San Antonio","Hombre","9141",210595,303636,279233
"6314","San Antonio","Hombre","9151",226261,NA,351462
"6315","San Antonio","Hombre","9152",218800,212998,249688
"6316","San Antonio","Hombre","9153",163620,280000,298548
"6317","San Antonio","Hombre","9161",273500,NA,242000
"6318","San Antonio","Hombre","9162",207860,NA,93514
"6319","San Antonio","Hombre","9211",265042,223188,240000
"6320","San Antonio","Hombre","9313",303040,214400,250000
"6321","San Antonio","Hombre","9333",206656,225951,293882
"6322","San Antonio","Hombre","9999",342156,NA,NA
"6323","San Antonio","Mujer","1314",495036,199106,207669
"6324","San Antonio","Mujer","2149",273500,623445,NA
"6325","San Antonio","Mujer","2222",568880,NA,NA
"6326","San Antonio","Mujer","2320",306320,NA,400000
"6327","San Antonio","Mujer","2331",385412,438800,496746
"6328","San Antonio","Mujer","2332",504838,NA,251044
"6329","San Antonio","Mujer","2340",875200,NA,NA
"6330","San Antonio","Mujer","3131",616200,NA,NA
"6331","San Antonio","Mujer","3152",218800,598832,584513
"6332","San Antonio","Mujer","3221",125810,NA,600000
"6333","San Antonio","Mujer","3225",273500,466000,NA
"6334","San Antonio","Mujer","3231",420885,316667,340000
"6335","San Antonio","Mujer","3242",87520,NA,NA
"6336","San Antonio","Mujer","3310",150972,300000,186348
"6337","San Antonio","Mujer","3320",273500,232316,289409
"6338","San Antonio","Mujer","3412",339140,NA,350000
"6339","San Antonio","Mujer","3419",437600,NA,NA
"6340","San Antonio","Mujer","3422",328200,NA,NA
"6341","San Antonio","Mujer","3431",218800,400000,NA
"6342","San Antonio","Mujer","3439",374951,650000,NA
"6343","San Antonio","Mujer","3441",295380,NA,280000
"6344","San Antonio","Mujer","3471",616200,400000,186909
"6345","San Antonio","Mujer","4115",228389,300000,300000
"6346","San Antonio","Mujer","4121",240680,225273,267855
"6347","San Antonio","Mujer","4132",196920,NA,362105
"6348","San Antonio","Mujer","4190",268409,194671,300000
"6349","San Antonio","Mujer","4211",202575,210938,223500
"6350","San Antonio","Mujer","4213",251620,NA,NA
"6351","San Antonio","Mujer","4222",238885,188220,NA
"6352","San Antonio","Mujer","4223",158630,NA,251000
"6353","San Antonio","Mujer","5122",200608,195202,240120
"6354","San Antonio","Mujer","5123",205247,237500,174457
"6355","San Antonio","Mujer","5131",68792,242857,301780
"6356","San Antonio","Mujer","5132",180510,243884,NA
"6357","San Antonio","Mujer","5133",76580,170000,244921
"6358","San Antonio","Mujer","5141",204640,250000,119697
"6359","San Antonio","Mujer","5220",203484,220969,240787
"6360","San Antonio","Mujer","5230",102700,91182,80000
"6361","San Antonio","Mujer","6112",98460,210000,180000
"6362","San Antonio","Mujer","6113",82160,121550,120000
"6363","San Antonio","Mujer","6152",131280,NA,NA
"6364","San Antonio","Mujer","7124",287560,NA,300000
"6365","San Antonio","Mujer","7311",273500,NA,NA
"6366","San Antonio","Mujer","7331",1643200,300000,100000
"6367","San Antonio","Mujer","7411",185980,69693,30000
"6368","San Antonio","Mujer","7412",87520,199351,91441
"6369","San Antonio","Mujer","7433",136657,29506,49718
"6370","San Antonio","Mujer","7436",54700,55227,83366
"6371","San Antonio","Mujer","8290",203484,NA,330000
"6372","San Antonio","Mujer","9111",239441,200000,NA
"6373","San Antonio","Mujer","9112",119114,186458,155315
"6374","San Antonio","Mujer","9113",102700,NA,650000
"6375","San Antonio","Mujer","9131",157759,120000,123333
"6376","San Antonio","Mujer","9132",87487,203763,175812
"6377","San Antonio","Mujer","9141",180510,NA,NA
"6378","San Antonio","Mujer","9152",142220,141424,248315
"6379","San Antonio","Mujer","9162",129457,NA,244620
"6380","San Antonio","Mujer","9211",195505,164889,250000
"6381","San Antonio","Mujer","9213",43760,NA,NA
"6382","San Antonio","Mujer","9331",65640,NA,NA
"6383","Santiago","Hombre","0110",539183,603768,1460055
"6384","Santiago","Hombre","1120",1061824,6000000,2482639
"6385","Santiago","Hombre","1130",492300,NA,NA
"6386","Santiago","Hombre","1210",3339969,3437795,4160991
"6387","Santiago","Hombre","1229",3402125,1363973,3268293
"6388","Santiago","Hombre","1234",547000,550000,1328421
"6389","Santiago","Hombre","1237",1641000,7000000,3722041
"6390","Santiago","Hombre","1311",3081000,1803351,1000000
"6391","Santiago","Hombre","1312",1671832,2500000,1200000
"6392","Santiago","Hombre","1313",956635,1000000,600000
"6393","Santiago","Hombre","1314",821600,400000,450000
"6394","Santiago","Hombre","1315",1488301,499183,504889
"6395","Santiago","Hombre","1316",1639690,2000000,1109593
"6396","Santiago","Hombre","1317",3293302,844086,2000000
"6397","Santiago","Hombre","1318",1219908,1151293,1509375
"6398","Santiago","Hombre","1319",3164606,2000000,1500000
"6399","Santiago","Hombre","2111",1714654,980894,1884444
"6400","Santiago","Hombre","2112",2188000,1200000,NA
"6401","Santiago","Hombre","2113",1062540,2000000,1300000
"6402","Santiago","Hombre","2114",1812663,2005576,4977143
"6403","Santiago","Hombre","2122",478412,1137850,1673248
"6404","Santiago","Hombre","2131",927759,1100000,1009325
"6405","Santiago","Hombre","2132",813124,1093229,800455
"6406","Santiago","Hombre","2139",1203400,1375531,685148
"6407","Santiago","Hombre","2141",1969200,1000000,1200000
"6408","Santiago","Hombre","2142",1638320,1700000,1700000
"6409","Santiago","Hombre","2143",1574511,1000000,1417442
"6410","Santiago","Hombre","2144",651265,953120,800000
"6411","Santiago","Hombre","2145",1430351,1170927,1300000
"6412","Santiago","Hombre","2146",1336787,2381922,1280684
"6413","Santiago","Hombre","2147",1658724,1108060,2122198
"6414","Santiago","Hombre","2148",1175018,743750,788804
"6415","Santiago","Hombre","2149",1288391,1242833,1000000
"6416","Santiago","Hombre","2211",695062,NA,938748
"6417","Santiago","Hombre","2213",1067181,1002566,972053
"6418","Santiago","Hombre","2221",1641000,1426740,2590210
"6419","Santiago","Hombre","2222",3115239,1374681,1644828
"6420","Santiago","Hombre","2223",1187992,747867,400488
"6421","Santiago","Hombre","2224",629686,2514219,1046377
"6422","Santiago","Hombre","2229",547000,1062351,946248
"6423","Santiago","Hombre","2230",1039300,1151469,1278082
"6424","Santiago","Hombre","2310",1094000,600000,600000
"6425","Santiago","Hombre","2320",821516,448851,578768
"6426","Santiago","Hombre","2331",547000,600000,586104
"6427","Santiago","Hombre","2332",361020,NA,720000
"6428","Santiago","Hombre","2340",415720,NA,1012679
"6429","Santiago","Hombre","2351",513500,NA,1550000
"6430","Santiago","Hombre","2352",385095,NA,641131
"6431","Santiago","Hombre","2359",820500,601570,493916
"6432","Santiago","Hombre","2411",952635,900000,750000
"6433","Santiago","Hombre","2412",697754,NA,1000000
"6434","Santiago","Hombre","2419",1118150,976704,1200000
"6435","Santiago","Hombre","2421",1316540,1200000,1504853
"6436","Santiago","Hombre","2429",684125,256751,788418
"6437","Santiago","Hombre","2441",1961962,1025279,2084574
"6438","Santiago","Hombre","2442",1644012,692194,1750223
"6439","Santiago","Hombre","2443",1641000,2139015,315957
"6440","Santiago","Hombre","2444",61620,630081,500000
"6441","Santiago","Hombre","2445",783197,731333,1200000
"6442","Santiago","Hombre","2446",615613,923047,431514
"6443","Santiago","Hombre","2451",755172,946867,1000000
"6444","Santiago","Hombre","2452",1416538,177333,1558025
"6445","Santiago","Hombre","2453",464481,800000,566383
"6446","Santiago","Hombre","2455",652531,825877,558273
"6447","Santiago","Hombre","2460",866769,544737,379360
"6448","Santiago","Hombre","3112",531820,680349,800000
"6449","Santiago","Hombre","3113",410800,528371,500000
"6450","Santiago","Hombre","3114",495123,580515,526877
"6451","Santiago","Hombre","3115",795582,381542,481915
"6452","Santiago","Hombre","3116",448193,800000,500000
"6453","Santiago","Hombre","3117",874485,872124,572792
"6454","Santiago","Hombre","3118",356230,458753,675586
"6455","Santiago","Hombre","3119",1446838,600000,433665
"6456","Santiago","Hombre","3121",579198,500000,615389
"6457","Santiago","Hombre","3122",479256,565000,530534
"6458","Santiago","Hombre","3131",439621,329022,410059
"6459","Santiago","Hombre","3132",218800,333744,355932
"6460","Santiago","Hombre","3139",547000,NA,437705
"6461","Santiago","Hombre","3142",2188000,NA,NA
"6462","Santiago","Hombre","3143",1367286,3981928,2380734
"6463","Santiago","Hombre","3144",652183,786905,759459
"6464","Santiago","Hombre","3151",461267,627511,423243
"6465","Santiago","Hombre","3152",348611,650000,500000
"6466","Santiago","Hombre","3211",8752000,277000,413924
"6467","Santiago","Hombre","3213",765800,NA,2200000
"6468","Santiago","Hombre","3221",305654,950000,606000
"6469","Santiago","Hombre","3224",437600,383741,NA
"6470","Santiago","Hombre","3226",875200,1200000,800000
"6471","Santiago","Hombre","3227",137785,NA,NA
"6472","Santiago","Hombre","3228",494859,NA,521466
"6473","Santiago","Hombre","3231",327839,350000,465976
"6474","Santiago","Hombre","3241",575120,175000,199252
"6475","Santiago","Hombre","3310",397571,1046090,389243
"6476","Santiago","Hombre","3340",285462,385372,286728
"6477","Santiago","Hombre","3411",785023,803744,700000
"6478","Santiago","Hombre","3412",509915,453677,800000
"6479","Santiago","Hombre","3413",1027000,531120,500000
"6480","Santiago","Hombre","3414",537493,450626,658065
"6481","Santiago","Hombre","3415",218800,500000,738718
"6482","Santiago","Hombre","3419",765800,2000000,990910
"6483","Santiago","Hombre","3422",328140,NA,764768
"6484","Santiago","Hombre","3423",587846,748856,500000
"6485","Santiago","Hombre","3429",317633,NA,601210
"6486","Santiago","Hombre","3431",563907,450000,766481
"6487","Santiago","Hombre","3432",293901,510741,410615
"6488","Santiago","Hombre","3433",336929,505647,600000
"6489","Santiago","Hombre","3439",547000,419747,658632
"6490","Santiago","Hombre","3441",576809,670375,NA
"6491","Santiago","Hombre","3442",766770,499155,554907
"6492","Santiago","Hombre","3444",1641000,NA,500000
"6493","Santiago","Hombre","3450",1495541,812645,520984
"6494","Santiago","Hombre","3471",513500,442113,550946
"6495","Santiago","Hombre","3472",718906,506574,301462
"6496","Santiago","Hombre","3473",274711,255000,250000
"6497","Santiago","Hombre","3475",616876,249697,246450
"6498","Santiago","Hombre","4113",582969,265140,300000
"6499","Santiago","Hombre","4115",218800,386153,389514
"6500","Santiago","Hombre","4121",333403,435274,450000
"6501","Santiago","Hombre","4122",391389,385472,1000000
"6502","Santiago","Hombre","4131",260438,300000,350000
"6503","Santiago","Hombre","4132",402123,397046,565172
"6504","Santiago","Hombre","4133",293952,370000,463636
"6505","Santiago","Hombre","4141",288978,385566,655556
"6506","Santiago","Hombre","4142",239317,218657,300000
"6507","Santiago","Hombre","4190",372849,350000,450000
"6508","Santiago","Hombre","4211",235912,282692,240284
"6509","Santiago","Hombre","4215",382900,350000,531795
"6510","Santiago","Hombre","4222",273500,393525,448365
"6511","Santiago","Hombre","4223",268659,300000,300000
"6512","Santiago","Hombre","5112",196920,397778,360159
"6513","Santiago","Hombre","5113",209652,458021,486905
"6514","Santiago","Hombre","5121",381304,288532,301029
"6515","Santiago","Hombre","5122",221527,300000,350000
"6516","Santiago","Hombre","5123",199108,250000,250000
"6517","Santiago","Hombre","5131",343154,267753,276702
"6518","Santiago","Hombre","5132",213153,364431,380000
"6519","Santiago","Hombre","5139",437600,220000,NA
"6520","Santiago","Hombre","5141",513500,300000,442553
"6521","Santiago","Hombre","5152",429682,NA,NA
"6522","Santiago","Hombre","5162",519525,440714,510000
"6523","Santiago","Hombre","5163",385806,446939,700000
"6524","Santiago","Hombre","5169",391013,282417,411472
"6525","Santiago","Hombre","5220",240680,270000,300000
"6526","Santiago","Hombre","5230",246480,200000,250000
"6527","Santiago","Hombre","6111",222866,240000,492391
"6528","Santiago","Hombre","6113",284888,210000,250000
"6529","Santiago","Hombre","6121",196920,184816,294937
"6530","Santiago","Hombre","6141",491858,277647,NA
"6531","Santiago","Hombre","6152",4108000,NA,NA
"6532","Santiago","Hombre","7111",3128249,396943,982983
"6533","Santiago","Hombre","7113",264539,650000,NA
"6534","Santiago","Hombre","7121",573723,352727,419152
"6535","Santiago","Hombre","7122",246480,277495,350000
"6536","Santiago","Hombre","7123",265272,235188,324194
"6537","Santiago","Hombre","7124",218800,300000,355914
"6538","Santiago","Hombre","7129",547000,500000,400000
"6539","Santiago","Hombre","7131",412513,320000,240000
"6540","Santiago","Hombre","7132",383501,280000,300000
"6541","Santiago","Hombre","7133",201515,200000,320000
"6542","Santiago","Hombre","7134",220511,255312,400000
"6543","Santiago","Hombre","7135",218734,260220,250000
"6544","Santiago","Hombre","7136",318205,280000,300000
"6545","Santiago","Hombre","7137",328200,300000,400000
"6546","Santiago","Hombre","7141",284440,250000,300000
"6547","Santiago","Hombre","7142",218800,264582,250000
"6548","Santiago","Hombre","7211",236304,500000,265476
"6549","Santiago","Hombre","7212",284115,300000,339317
"6550","Santiago","Hombre","7213",270331,256169,286217
"6551","Santiago","Hombre","7214",243239,283389,326960
"6552","Santiago","Hombre","7221",498767,436942,275267
"6553","Santiago","Hombre","7222",297677,279620,300000
"6554","Santiago","Hombre","7223",718900,NA,350000
"6555","Santiago","Hombre","7231",410800,250000,399284
"6556","Santiago","Hombre","7232",531274,565610,342227
"6557","Santiago","Hombre","7233",460980,400000,500000
"6558","Santiago","Hombre","7241",284950,300000,400000
"6559","Santiago","Hombre","7242",411844,401005,300000
"6560","Santiago","Hombre","7243",323367,374776,373920
"6561","Santiago","Hombre","7244",266578,455408,311066
"6562","Santiago","Hombre","7245",641290,374085,400000
"6563","Santiago","Hombre","7311",393879,319954,326885
"6564","Santiago","Hombre","7312",199156,NA,214286
"6565","Santiago","Hombre","7313",463539,350000,438158
"6566","Santiago","Hombre","7321",285532,130000,250000
"6567","Santiago","Hombre","7324",177228,231894,352545
"6568","Santiago","Hombre","7331",369315,249780,111976
"6569","Santiago","Hombre","7332",202463,159520,236078
"6570","Santiago","Hombre","7341",328200,500000,364583
"6571","Santiago","Hombre","7343",984600,376209,231986
"6572","Santiago","Hombre","7344",513500,NA,NA
"6573","Santiago","Hombre","7345",286029,250000,325026
"6574","Santiago","Hombre","7346",410800,672520,483189
"6575","Santiago","Hombre","7411",284075,206613,300000
"6576","Santiago","Hombre","7412",230948,245913,300000
"6577","Santiago","Hombre","7413",240680,NA,385156
"6578","Santiago","Hombre","7414",205110,374211,245000
"6579","Santiago","Hombre","7415",1133696,NA,410289
"6580","Santiago","Hombre","7422",280278,300000,300000
"6581","Santiago","Hombre","7423",410800,180164,330000
"6582","Santiago","Hombre","7431",200202,NA,237115
"6583","Santiago","Hombre","7432",264035,NA,315165
"6584","Santiago","Hombre","7433",293653,342259,360813
"6585","Santiago","Hombre","7435",219646,220054,300000
"6586","Santiago","Hombre","7436",418456,245120,314595
"6587","Santiago","Hombre","7437",265296,205906,231989
"6588","Santiago","Hombre","7441",218800,NA,NA
"6589","Santiago","Hombre","7442",285257,210000,250000
"6590","Santiago","Hombre","8111",582045,516000,1800000
"6591","Santiago","Hombre","8112",293463,NA,270000
"6592","Santiago","Hombre","8113",265711,379930,783274
"6593","Santiago","Hombre","8123",265376,800000,NA
"6594","Santiago","Hombre","8124",437600,211894,295433
"6595","Santiago","Hombre","8139",274727,712939,400000
"6596","Santiago","Hombre","8152",180510,400000,NA
"6597","Santiago","Hombre","8155",382900,300000,300000
"6598","Santiago","Hombre","8162",236037,400000,332477
"6599","Santiago","Hombre","8163",190300,292643,367838
"6600","Santiago","Hombre","8211",199214,350000,452069
"6601","Santiago","Hombre","8221",251620,300000,462322
"6602","Santiago","Hombre","8229",338647,388750,250000
"6603","Santiago","Hombre","8231",194354,200586,411758
"6604","Santiago","Hombre","8232",258139,210000,300000
"6605","Santiago","Hombre","8240",206299,250000,484141
"6606","Santiago","Hombre","8251",270391,354658,300000
"6607","Santiago","Hombre","8252",196920,601889,338374
"6608","Santiago","Hombre","8261",207860,364350,298837
"6609","Santiago","Hombre","8262",240680,284903,399944
"6610","Santiago","Hombre","8263",273500,299366,247860
"6611","Santiago","Hombre","8264",244943,286382,376879
"6612","Santiago","Hombre","8265",240680,NA,NA
"6613","Santiago","Hombre","8266",462256,220000,400000
"6614","Santiago","Hombre","8269",218800,326623,900000
"6615","Santiago","Hombre","8271",228802,280000,315034
"6616","Santiago","Hombre","8272",209932,219263,373768
"6617","Santiago","Hombre","8274",328200,299531,320000
"6618","Santiago","Hombre","8278",209799,346900,316753
"6619","Santiago","Hombre","8281",437600,150000,269595
"6620","Santiago","Hombre","8282",218800,404389,267836
"6621","Santiago","Hombre","8290",208290,263426,350000
"6622","Santiago","Hombre","8311",767689,367079,400000
"6623","Santiago","Hombre","8321",179393,370000,245468
"6624","Santiago","Hombre","8322",328200,324294,400000
"6625","Santiago","Hombre","8323",369781,377462,450000
"6626","Santiago","Hombre","8324",314531,300000,400000
"6627","Santiago","Hombre","8332",197744,300000,426633
"6628","Santiago","Hombre","8333",290396,362977,400000
"6629","Santiago","Hombre","8334",326920,305380,386327
"6630","Santiago","Hombre","9111",213363,200000,181435
"6631","Santiago","Hombre","9112",205400,182383,150000
"6632","Santiago","Hombre","9113",246480,500000,250000
"6633","Santiago","Hombre","9131",260229,289297,327976
"6634","Santiago","Hombre","9132",199108,212260,271876
"6635","Santiago","Hombre","9133",196920,856955,418771
"6636","Santiago","Hombre","9141",218800,250000,300238
"6637","Santiago","Hombre","9142",196920,214050,260705
"6638","Santiago","Hombre","9151",253559,250000,300000
"6639","Santiago","Hombre","9152",240680,271648,300000
"6640","Santiago","Hombre","9153",204118,306289,279669
"6641","Santiago","Hombre","9161",191961,210000,300000
"6642","Santiago","Hombre","9162",223351,196344,253149
"6643","Santiago","Hombre","9211",257984,205464,241000
"6644","Santiago","Hombre","9213",437600,NA,NA
"6645","Santiago","Hombre","9312",241169,264573,399795
"6646","Santiago","Hombre","9313",273500,241275,300000
"6647","Santiago","Hombre","9321",161168,330000,300000
"6648","Santiago","Hombre","9322",197050,199636,248374
"6649","Santiago","Hombre","9331",209432,228522,NA
"6650","Santiago","Hombre","9333",218800,220000,250000
"6651","Santiago","Hombre","9999",229550,314155,296052
"6652","Santiago","Mujer","0110",545456,564978,1338983
"6653","Santiago","Mujer","1143",437600,778769,771429
"6654","Santiago","Mujer","1229",1463110,990012,1400000
"6655","Santiago","Mujer","1231",1750400,1728230,1200000
"6656","Santiago","Mujer","1233",875200,750000,1588462
"6657","Santiago","Mujer","1311",8868284,NA,422852
"6658","Santiago","Mujer","1312",1421224,320254,1692187
"6659","Santiago","Mujer","1313",1774946,606998,1000000
"6660","Santiago","Mujer","1314",410800,250000,282250
"6661","Santiago","Mujer","1315",449888,211393,384812
"6662","Santiago","Mujer","1316",2045740,1000000,922137
"6663","Santiago","Mujer","1317",668730,833672,1000000
"6664","Santiago","Mujer","1318",2054000,967309,1351613
"6665","Santiago","Mujer","1319",1238261,1500000,908333
"6666","Santiago","Mujer","2113",1350626,833234,1000000
"6667","Santiago","Mujer","2114",1813395,1300000,1637371
"6668","Santiago","Mujer","2122",821990,NA,1200000
"6669","Santiago","Mujer","2131",656400,1500000,1500000
"6670","Santiago","Mujer","2132",375885,992982,800000
"6671","Santiago","Mujer","2139",1350543,500000,1358197
"6672","Santiago","Mujer","2141",1088547,722379,1356879
"6673","Santiago","Mujer","2142",1094000,1185589,1500000
"6674","Santiago","Mujer","2144",1672068,700000,1323707
"6675","Santiago","Mujer","2146",1320740,1000000,1309615
"6676","Santiago","Mujer","2149",1531600,911283,990000
"6677","Santiago","Mujer","2211",437221,747865,640097
"6678","Santiago","Mujer","2213",1000867,1195710,973011
"6679","Santiago","Mujer","2221",1542461,1361333,1300000
"6680","Santiago","Mujer","2222",872965,1091057,1000000
"6681","Santiago","Mujer","2223",745068,662275,613667
