"","region","sex","occupation","2011","2013","2015"
"4113","O'Higgins","Hombre","2340",164100,600000,1100000
"4114","O'Higgins","Hombre","2352",267207,NA,505526
"4115","O'Higgins","Hombre","2411",669391,500000,803571
"4116","O'Higgins","Hombre","2412",2188000,NA,1826230
"4117","O'Higgins","Hombre","2419",460791,500000,1041975
"4118","O'Higgins","Hombre","2421",2244580,1550382,912360
"4119","O'Higgins","Hombre","2441",382900,NA,900000
"4120","O'Higgins","Hombre","2445",609988,1139252,699537
"4121","O'Higgins","Hombre","2446",387050,571311,546154
"4122","O'Higgins","Hombre","2453",82160,NA,700000
"4123","O'Higgins","Hombre","2460",634520,350000,250000
"4124","O'Higgins","Hombre","3111",984600,365392,NA
"4125","O'Higgins","Hombre","3112",536947,600000,450000
"4126","O'Higgins","Hombre","3114",278458,421028,421875
"4127","O'Higgins","Hombre","3115",452990,400000,1000000
"4128","O'Higgins","Hombre","3117",1120348,NA,1400900
"4129","O'Higgins","Hombre","3118",711100,570337,447009
"4130","O'Higgins","Hombre","3121",328200,450472,300000
"4131","O'Higgins","Hombre","3122",570125,600000,400000
"4132","O'Higgins","Hombre","3131",384696,593860,225000
"4133","O'Higgins","Hombre","3132",393840,744340,NA
"4134","O'Higgins","Hombre","3133",49230,NA,NA
"4135","O'Higgins","Hombre","3143",218800,NA,NA
"4136","O'Higgins","Hombre","3151",930425,580678,405682
"4137","O'Higgins","Hombre","3152",502203,483626,693796
"4138","O'Higgins","Hombre","3212",451316,441098,400000
"4139","O'Higgins","Hombre","3213",390731,675000,90579
"4140","O'Higgins","Hombre","3226",491482,739394,732870
"4141","O'Higgins","Hombre","3227",711100,NA,NA
"4142","O'Higgins","Hombre","3229",1094000,538235,350000
"4143","O'Higgins","Hombre","3231",455671,426812,312308
"4144","O'Higgins","Hombre","3310",1203400,498849,250000
"4145","O'Higgins","Hombre","3340",393840,480486,400000
"4146","O'Higgins","Hombre","3411",742976,387697,1040780
"4147","O'Higgins","Hombre","3412",310298,714964,484494
"4148","O'Higgins","Hombre","3413",3147094,NA,800000
"4149","O'Higgins","Hombre","3415",141870,732253,385699
"4150","O'Higgins","Hombre","3419",120340,300000,920000
"4151","O'Higgins","Hombre","3421",199108,NA,NA
"4152","O'Higgins","Hombre","3423",1732095,477177,450000
"4153","O'Higgins","Hombre","3429",102700,NA,385625
"4154","O'Higgins","Hombre","3431",541308,500000,500000
"4155","O'Higgins","Hombre","3432",328200,600000,611528
"4156","O'Higgins","Hombre","3433",416004,245706,399045
"4157","O'Higgins","Hombre","3439",406576,793671,973077
"4158","O'Higgins","Hombre","3442",656400,280000,NA
"4159","O'Higgins","Hombre","3444",437600,NA,380000
"4160","O'Higgins","Hombre","3449",547000,816438,NA
"4161","O'Higgins","Hombre","3450",1969200,415489,1450000
"4162","O'Higgins","Hombre","3471",411645,412258,445573
"4163","O'Higgins","Hombre","3472",164617,338584,318011
"4164","O'Higgins","Hombre","3473",273500,147273,213740
"4165","O'Higgins","Hombre","3474",10270,NA,NA
"4166","O'Higgins","Hombre","3475",419312,354795,450105
"4167","O'Higgins","Hombre","3480",204578,100000,100168
"4168","O'Higgins","Hombre","4113",201874,220000,495808
"4169","O'Higgins","Hombre","4115",329659,258116,276076
"4170","O'Higgins","Hombre","4121",419257,451093,500000
"4171","O'Higgins","Hombre","4131",240680,340000,322078
"4172","O'Higgins","Hombre","4132",401372,395667,500000
"4173","O'Higgins","Hombre","4133",197871,384167,431500
"4174","O'Higgins","Hombre","4142",495133,223957,302308
"4175","O'Higgins","Hombre","4190",334986,388333,500000
"4176","O'Higgins","Hombre","4211",200215,210000,283231
"4177","O'Higgins","Hombre","4222",374461,336142,400000
"4178","O'Higgins","Hombre","4223",198107,790000,240000
"4179","O'Higgins","Hombre","5112",170884,250000,304503
"4180","O'Higgins","Hombre","5113",451880,306757,860494
"4181","O'Higgins","Hombre","5122",254659,220000,312471
"4182","O'Higgins","Hombre","5123",131749,204082,241170
"4183","O'Higgins","Hombre","5131",324441,256513,300000
"4184","O'Higgins","Hombre","5132",119768,284468,210588
"4185","O'Higgins","Hombre","5161",199108,206875,300000
"4186","O'Higgins","Hombre","5162",496914,500000,500000
"4187","O'Higgins","Hombre","5163",637496,454382,645783
"4188","O'Higgins","Hombre","5169",176134,224590,NA
"4189","O'Higgins","Hombre","5220",240680,220000,250000
"4190","O'Higgins","Hombre","5230",513500,200000,203999
"4191","O'Higgins","Hombre","6111",205400,227433,250000
"4192","O'Higgins","Hombre","6112",199108,210000,244280
"4193","O'Higgins","Hombre","6113",259302,210000,240864
"4194","O'Higgins","Hombre","6114",437600,NA,297826
"4195","O'Higgins","Hombre","6121",328200,248511,437133
"4196","O'Higgins","Hombre","6122",328200,361905,333200
"4197","O'Higgins","Hombre","6123",202390,267098,247882
"4198","O'Higgins","Hombre","6124",231464,NA,332044
"4199","O'Higgins","Hombre","6130",262597,1270274,350000
"4200","O'Higgins","Hombre","6141",165161,209762,264514
"4201","O'Higgins","Hombre","6152",410800,190000,115789
"4202","O'Higgins","Hombre","6153",308100,70000,300000
"4203","O'Higgins","Hombre","6210",564850,199697,201264
"4204","O'Higgins","Hombre","7111",562792,500000,553557
"4205","O'Higgins","Hombre","7112",476850,NA,400000
"4206","O'Higgins","Hombre","7113",82160,250000,NA
"4207","O'Higgins","Hombre","7122",218800,240000,300000
"4208","O'Higgins","Hombre","7123",199108,300000,242583
"4209","O'Higgins","Hombre","7124",342517,213750,274379
"4210","O'Higgins","Hombre","7129",575587,286429,421591
"4211","O'Higgins","Hombre","7131",186922,200000,263934
"4212","O'Higgins","Hombre","7132",244740,280000,249189
"4213","O'Higgins","Hombre","7133",359450,277898,364166
"4214","O'Higgins","Hombre","7136",214578,232128,286472
"4215","O'Higgins","Hombre","7137",352912,305797,290805
"4216","O'Higgins","Hombre","7141",215274,208344,227961
"4217","O'Higgins","Hombre","7142",320772,269355,257091
"4218","O'Higgins","Hombre","7212",437600,294726,340000
"4219","O'Higgins","Hombre","7213",385635,196615,270149
"4220","O'Higgins","Hombre","7214",226264,292436,385079
"4221","O'Higgins","Hombre","7221",318354,250000,236957
"4222","O'Higgins","Hombre","7231",273500,210000,300000
"4223","O'Higgins","Hombre","7233",415720,300000,552515
"4224","O'Higgins","Hombre","7241",382400,458876,666019
"4225","O'Higgins","Hombre","7242",196920,404724,349638
"4226","O'Higgins","Hombre","7243",308100,290722,329595
"4227","O'Higgins","Hombre","7244",262560,700000,470745
"4228","O'Higgins","Hombre","7245",400445,350000,262414
"4229","O'Higgins","Hombre","7311",332344,394545,400000
"4230","O'Higgins","Hombre","7323",273500,NA,NA
"4231","O'Higgins","Hombre","7324",924300,175541,250000
"4232","O'Higgins","Hombre","7331",376581,200000,198621
"4233","O'Higgins","Hombre","7332",438108,183333,NA
"4234","O'Higgins","Hombre","7341",765800,80091,NA
"4235","O'Higgins","Hombre","7343",196920,NA,250909
"4236","O'Higgins","Hombre","7411",306320,300000,300000
"4237","O'Higgins","Hombre","7412",261270,248542,243419
"4238","O'Higgins","Hombre","7414",201910,290897,NA
"4239","O'Higgins","Hombre","7415",394332,500000,292867
"4240","O'Higgins","Hombre","7421",199108,558246,240994
"4241","O'Higgins","Hombre","7422",294312,203378,285984
"4242","O'Higgins","Hombre","7423",215518,200000,242500
"4243","O'Higgins","Hombre","7431",199108,NA,NA
"4244","O'Higgins","Hombre","7433",437600,NA,200000
"4245","O'Higgins","Hombre","7437",150333,210000,199621
"4246","O'Higgins","Hombre","7441",314576,150000,NA
"4247","O'Higgins","Hombre","7442",164320,NA,178302
"4248","O'Higgins","Hombre","8111",777957,734586,507143
"4249","O'Higgins","Hombre","8112",622143,588312,NA
"4250","O'Higgins","Hombre","8113",286988,616071,491071
"4251","O'Higgins","Hombre","8152",196920,NA,NA
"4252","O'Higgins","Hombre","8163",419287,318750,300000
"4253","O'Higgins","Hombre","8211",189531,300000,259027
"4254","O'Higgins","Hombre","8212",214948,274756,600000
"4255","O'Higgins","Hombre","8224",199108,NA,NA
"4256","O'Higgins","Hombre","8231",341908,261168,463281
"4257","O'Higgins","Hombre","8232",437600,NA,NA
"4258","O'Higgins","Hombre","8240",230778,281925,246809
"4259","O'Higgins","Hombre","8251",240680,195000,300000
"4260","O'Higgins","Hombre","8253",273500,322517,271552
"4261","O'Higgins","Hombre","8271",353257,349441,380000
"4262","O'Higgins","Hombre","8272",224270,252325,276000
"4263","O'Higgins","Hombre","8273",370248,331522,240323
"4264","O'Higgins","Hombre","8275",411344,239053,250000
"4265","O'Higgins","Hombre","8277",234974,250000,270500
"4266","O'Higgins","Hombre","8278",307414,264065,297835
"4267","O'Higgins","Hombre","8281",513500,NA,517857
"4268","O'Higgins","Hombre","8290",285669,216175,422188
"4269","O'Higgins","Hombre","8312",765800,NA,164255
"4270","O'Higgins","Hombre","8322",382655,300000,300000
"4271","O'Higgins","Hombre","8323",328200,254655,400000
"4272","O'Higgins","Hombre","8324",317260,300000,350000
"4273","O'Higgins","Hombre","8331",199108,210000,250000
"4274","O'Higgins","Hombre","8332",258132,380000,343750
"4275","O'Higgins","Hombre","8333",268680,338542,427152
"4276","O'Higgins","Hombre","8334",196920,250769,302391
"4277","O'Higgins","Hombre","9111",384425,200000,278774
"4278","O'Higgins","Hombre","9112",323505,200000,251695
"4279","O'Higgins","Hombre","9113",182873,265487,20000
"4280","O'Higgins","Hombre","9131",97951,231390,240377
"4281","O'Higgins","Hombre","9132",208041,210982,250000
"4282","O'Higgins","Hombre","9141",233718,219624,306615
"4283","O'Higgins","Hombre","9142",198994,218889,198286
"4284","O'Higgins","Hombre","9151",218298,230000,240000
"4285","O'Higgins","Hombre","9152",229103,211729,285543
"4286","O'Higgins","Hombre","9153",166028,300000,284532
"4287","O'Higgins","Hombre","9161",248372,210000,280000
"4288","O'Higgins","Hombre","9162",170080,210000,241000
"4289","O'Higgins","Hombre","9211",199108,210000,242000
"4290","O'Higgins","Hombre","9212",304348,198904,256267
"4291","O'Higgins","Hombre","9213",320816,143902,NA
"4292","O'Higgins","Hombre","9311",603979,263333,247261
"4293","O'Higgins","Hombre","9312",218800,308861,290862
"4294","O'Higgins","Hombre","9313",244455,210000,250000
"4295","O'Higgins","Hombre","9322",273500,199412,250000
"4296","O'Higgins","Hombre","9332",227552,190000,NA
"4297","O'Higgins","Hombre","9333",224571,210000,250000
"4298","O'Higgins","Hombre","9999",272651,240087,295625
"4299","O'Higgins","Mujer","1229",875200,417811,644819
"4300","O'Higgins","Mujer","1314",308100,120000,150000
"4301","O'Higgins","Mujer","1315",618296,279921,282258
"4302","O'Higgins","Mujer","2113",711100,NA,NA
"4303","O'Higgins","Mujer","2131",694191,NA,NA
"4304","O'Higgins","Mujer","2132",1422200,NA,NA
"4305","O'Higgins","Mujer","2141",782210,2500000,504694
"4306","O'Higgins","Mujer","2142",1094000,661579,336460
"4307","O'Higgins","Mujer","2149",848215,434624,500000
"4308","O'Higgins","Mujer","2211",361020,100000,512832
"4309","O'Higgins","Mujer","2213",605472,391139,1032877
"4310","O'Higgins","Mujer","2221",624147,1090090,1397647
"4311","O'Higgins","Mujer","2222",2455786,284354,834783
"4312","O'Higgins","Mujer","2229",984600,NA,836504
"4313","O'Higgins","Mujer","2230",757868,850000,947935
"4314","O'Higgins","Mujer","2310",250784,413755,476168
"4315","O'Higgins","Mujer","2320",606172,382552,534969
"4316","O'Higgins","Mujer","2331",478660,450000,547372
"4317","O'Higgins","Mujer","2332",459480,481048,580816
"4318","O'Higgins","Mujer","2340",478660,435182,600000
"4319","O'Higgins","Mujer","2351",335559,584043,1011628
"4320","O'Higgins","Mujer","2352",273500,1207087,446923
"4321","O'Higgins","Mujer","2359",875200,461888,882813
"4322","O'Higgins","Mujer","2411",521018,496040,848705
"4323","O'Higgins","Mujer","2419",328200,621256,1000000
"4324","O'Higgins","Mujer","2421",1713450,469903,1000000
"4325","O'Higgins","Mujer","2432",241271,253333,507000
"4326","O'Higgins","Mujer","2441",610018,NA,NA
"4327","O'Higgins","Mujer","2442",532753,NA,NA
"4328","O'Higgins","Mujer","2445",426877,696364,542130
"4329","O'Higgins","Mujer","2446",565896,491586,596268
"4330","O'Higgins","Mujer","2452",251620,NA,511250
"4331","O'Higgins","Mujer","2455",328200,400000,NA
"4332","O'Higgins","Mujer","3112",765800,280000,400000
"4333","O'Higgins","Mujer","3121",389190,453368,78000
"4334","O'Higgins","Mujer","3131",205400,NA,32353
"4335","O'Higgins","Mujer","3152",415720,381942,396154
"4336","O'Higgins","Mujer","3212",199108,NA,347367
"4337","O'Higgins","Mujer","3221",268759,373881,400000
"4338","O'Higgins","Mujer","3223",765800,963077,747988
"4339","O'Higgins","Mujer","3225",268030,189324,350000
"4340","O'Higgins","Mujer","3226",136386,319622,746875
"4341","O'Higgins","Mujer","3228",339968,300000,384700
"4342","O'Higgins","Mujer","3229",499262,249761,40000
"4343","O'Higgins","Mujer","3231",197966,250000,350000
"4344","O'Higgins","Mujer","3310",314888,270100,198593
"4345","O'Higgins","Mujer","3320",198588,270325,250000
"4346","O'Higgins","Mujer","3330",240680,200000,510000
"4347","O'Higgins","Mujer","3411",454960,331818,250000
"4348","O'Higgins","Mujer","3412",242301,215986,457273
"4349","O'Higgins","Mujer","3413",201761,60000,298883
"4350","O'Higgins","Mujer","3415",454845,315385,289054
"4351","O'Higgins","Mujer","3423",1232400,350000,533514
"4352","O'Higgins","Mujer","3431",320995,316800,450000
"4353","O'Higgins","Mujer","3432",440579,477155,NA
"4354","O'Higgins","Mujer","3433",412077,300000,462521
"4355","O'Higgins","Mujer","3439",296767,517054,581250
"4356","O'Higgins","Mujer","3449",558707,699675,NA
"4357","O'Higgins","Mujer","3471",785829,268155,661111
"4358","O'Higgins","Mujer","3472",131280,80000,NA
"4359","O'Higgins","Mujer","3475",59076,NA,350000
"4360","O'Higgins","Mujer","4113",382900,263077,378961
"4361","O'Higgins","Mujer","4115",236523,278986,300000
"4362","O'Higgins","Mujer","4121",258298,251250,418947
"4363","O'Higgins","Mujer","4122",87520,450000,333000
"4364","O'Higgins","Mujer","4131",231384,230998,263056
"4365","O'Higgins","Mujer","4132",242270,NA,273103
"4366","O'Higgins","Mujer","4133",170578,210714,60000
"4367","O'Higgins","Mujer","4141",215437,155586,280536
"4368","O'Higgins","Mujer","4142",273908,106024,150000
"4369","O'Higgins","Mujer","4190",247542,297215,358689
"4370","O'Higgins","Mujer","4211",207081,210000,241000
"4371","O'Higgins","Mujer","4212",262560,NA,100000
"4372","O'Higgins","Mujer","4213",196920,306723,260000
"4373","O'Higgins","Mujer","4215",196920,230000,NA
"4374","O'Higgins","Mujer","4222",203484,218500,250000
"4375","O'Higgins","Mujer","4223",195505,224488,363135
"4376","O'Higgins","Mujer","5112",129092,NA,300000
"4377","O'Higgins","Mujer","5113",280298,420109,500000
"4378","O'Higgins","Mujer","5121",205400,350000,NA
"4379","O'Higgins","Mujer","5122",195826,200000,241000
"4380","O'Higgins","Mujer","5123",199108,210000,240000
"4381","O'Higgins","Mujer","5131",219522,205612,241000
"4382","O'Higgins","Mujer","5132",240804,226073,308933
"4383","O'Higgins","Mujer","5133",109400,110333,180000
"4384","O'Higgins","Mujer","5141",432010,200000,261705
"4385","O'Higgins","Mujer","5162",378842,469938,426129
"4386","O'Higgins","Mujer","5220",196920,210000,241280
"4387","O'Higgins","Mujer","5230",164320,100000,150000
"4388","O'Higgins","Mujer","6111",199108,210000,236699
"4389","O'Higgins","Mujer","6112",185670,210000,240000
"4390","O'Higgins","Mujer","6113",108401,167252,240000
"4391","O'Higgins","Mujer","6123",134850,500000,NA
"4392","O'Higgins","Mujer","6152",158962,NA,NA
"4393","O'Higgins","Mujer","6210",205400,70462,80710
"4394","O'Higgins","Mujer","7122",164320,NA,650000
"4395","O'Higgins","Mujer","7124",21880,NA,NA
"4396","O'Higgins","Mujer","7324",164100,NA,50000
"4397","O'Higgins","Mujer","7331",955808,45809,30000
"4398","O'Higgins","Mujer","7332",102700,86667,89648
"4399","O'Higgins","Mujer","7343",240318,NA,97121
"4400","O'Higgins","Mujer","7411",209176,270000,344000
"4401","O'Higgins","Mujer","7412",199792,90793,200000
"4402","O'Higgins","Mujer","7414",198035,154000,100000
"4403","O'Higgins","Mujer","7415",196920,NA,250000
"4404","O'Higgins","Mujer","7422",26702,259091,NA
"4405","O'Higgins","Mujer","7433",205400,120000,157391
"4406","O'Higgins","Mujer","7436",51888,60511,50000
"4407","O'Higgins","Mujer","8111",218800,NA,NA
"4408","O'Higgins","Mujer","8271",325408,320435,328947
"4409","O'Higgins","Mujer","8275",199108,195497,250000
"4410","O'Higgins","Mujer","8290",214597,210000,280000
"4411","O'Higgins","Mujer","8322",395681,111021,354353
"4412","O'Higgins","Mujer","8324",301672,400000,NA
"4413","O'Higgins","Mujer","8333",203703,NA,NA
"4414","O'Higgins","Mujer","8334",87520,280000,300000
"4415","O'Higgins","Mujer","9111",358955,100000,181818
"4416","O'Higgins","Mujer","9112",285398,153708,182667
"4417","O'Higgins","Mujer","9113",175037,150000,40000
"4418","O'Higgins","Mujer","9131",141724,160000,180000
"4419","O'Higgins","Mujer","9132",196920,210000,241000
"4420","O'Higgins","Mujer","9133",82962,101457,223596
"4421","O'Higgins","Mujer","9141",138242,NA,NA
"4422","O'Higgins","Mujer","9151",180163,210000,288571
"4423","O'Higgins","Mujer","9152",195925,185294,280000
"4424","O'Higgins","Mujer","9153",218800,NA,139792
"4425","O'Higgins","Mujer","9162",214169,198039,237568
"4426","O'Higgins","Mujer","9211",196920,210000,240000
"4427","O'Higgins","Mujer","9212",65640,105693,NA
"4428","O'Higgins","Mujer","9213",328640,NA,NA
"4429","O'Higgins","Mujer","9313",218800,150000,240000
"4430","O'Higgins","Mujer","9322",196920,180128,240000
"4431","O'Higgins","Mujer","9333",237930,125000,23928
"4432","O'Higgins","Mujer","9999",328603,146133,209000
"4433","Tarapacá","Hombre","0110",547000,612041,600000
"4434","Tarapacá","Hombre","1141",1969200,NA,NA
"4435","Tarapacá","Hombre","1229",1854333,1500000,920000
"4436","Tarapacá","Hombre","1231",759980,NA,NA
"4437","Tarapacá","Hombre","1232",541463,1000000,NA
"4438","Tarapacá","Hombre","1233",525120,1370536,NA
"4439","Tarapacá","Hombre","1312",656400,951064,500000
"4440","Tarapacá","Hombre","1313",3268333,1332394,2927711
"4441","Tarapacá","Hombre","1314",410800,500000,691304
"4442","Tarapacá","Hombre","1315",1072258,650714,1000000
"4443","Tarapacá","Hombre","1316",778041,444730,2000000
"4444","Tarapacá","Hombre","1317",3081000,2000000,708551
"4445","Tarapacá","Hombre","2113",492300,2500000,NA
"4446","Tarapacá","Hombre","2114",1250286,NA,2800000
"4447","Tarapacá","Hombre","2131",924300,722703,813636
"4448","Tarapacá","Hombre","2139",1682497,NA,NA
"4449","Tarapacá","Hombre","2141",1109194,1183099,1313636
"4450","Tarapacá","Hombre","2142",1312800,1127586,385168
"4451","Tarapacá","Hombre","2143",1224746,1483011,1000000
"4452","Tarapacá","Hombre","2144",1469086,827000,NA
"4453","Tarapacá","Hombre","2145",1502455,600000,790000
"4454","Tarapacá","Hombre","2146",1614593,NA,NA
"4455","Tarapacá","Hombre","2147",833302,965217,1708621
"4456","Tarapacá","Hombre","2148",547000,1700000,1300000
"4457","Tarapacá","Hombre","2149",1171334,1300000,1200000
"4458","Tarapacá","Hombre","2211",610452,NA,NA
"4459","Tarapacá","Hombre","2221",3245286,3040816,1474245
"4460","Tarapacá","Hombre","2224",607778,1800000,NA
"4461","Tarapacá","Hombre","2230",751073,NA,1089643
"4462","Tarapacá","Hombre","2310",581526,1295455,943077
"4463","Tarapacá","Hombre","2320",552649,800000,905543
"4464","Tarapacá","Hombre","2331",555459,600923,890114
"4465","Tarapacá","Hombre","2351",1094000,NA,NA
"4466","Tarapacá","Hombre","2352",328200,NA,357500
"4467","Tarapacá","Hombre","2359",337805,598309,676600
"4468","Tarapacá","Hombre","2411",1094000,747525,940000
"4469","Tarapacá","Hombre","2419",1090283,1362222,1163783
"4470","Tarapacá","Hombre","2421",1600800,3079602,2012500
"4471","Tarapacá","Hombre","2429",737199,NA,4000000
"4472","Tarapacá","Hombre","2441",1401083,1200000,NA
"4473","Tarapacá","Hombre","2442",1531600,1542593,NA
"4474","Tarapacá","Hombre","2445",656400,NA,820000
"4475","Tarapacá","Hombre","2446",776403,600000,NA
"4476","Tarapacá","Hombre","2451",1197274,1200000,500000
"4477","Tarapacá","Hombre","2452",610523,NA,300000
"4478","Tarapacá","Hombre","2453",231245,NA,NA
"4479","Tarapacá","Hombre","3111",984600,NA,504225
"4480","Tarapacá","Hombre","3112",513500,916667,400000
"4481","Tarapacá","Hombre","3113",372911,NA,916438
"4482","Tarapacá","Hombre","3114",580216,NA,400820
"4483","Tarapacá","Hombre","3115",406968,NA,666848
"4484","Tarapacá","Hombre","3116",677438,NA,NA
"4485","Tarapacá","Hombre","3117",739393,1000000,800000
"4486","Tarapacá","Hombre","3118",727115,620690,1126250
"4487","Tarapacá","Hombre","3121",752862,573333,323167
"4488","Tarapacá","Hombre","3122",211507,600000,300000
"4489","Tarapacá","Hombre","3131",251004,409434,590769
"4490","Tarapacá","Hombre","3142",437600,1723070,NA
"4491","Tarapacá","Hombre","3151",644244,750000,850000
"4492","Tarapacá","Hombre","3152",486007,694355,530357
"4493","Tarapacá","Hombre","3212",601700,NA,450000
"4494","Tarapacá","Hombre","3213",1643200,NA,NA
"4495","Tarapacá","Hombre","3226",656400,963333,1000000
"4496","Tarapacá","Hombre","3227",87520,NA,NA
"4497","Tarapacá","Hombre","3228",199108,NA,NA
"4498","Tarapacá","Hombre","3231",423925,490000,500000
"4499","Tarapacá","Hombre","3310",1102104,NA,NA
"4500","Tarapacá","Hombre","3330",437600,NA,NA
"4501","Tarapacá","Hombre","3411",554334,568852,NA
"4502","Tarapacá","Hombre","3412",768125,555818,700000
"4503","Tarapacá","Hombre","3413",1735276,885644,1412409
"4504","Tarapacá","Hombre","3415",187746,776563,1152423
"4505","Tarapacá","Hombre","3422",1094000,NA,1467606
"4506","Tarapacá","Hombre","3423",262560,780800,500000
"4507","Tarapacá","Hombre","3429",273500,362500,NA
"4508","Tarapacá","Hombre","3431",492300,600000,557000
"4509","Tarapacá","Hombre","3432",497273,622619,580000
"4510","Tarapacá","Hombre","3433",514832,700000,600000
"4511","Tarapacá","Hombre","3439",405982,464615,400000
"4512","Tarapacá","Hombre","3441",550008,420000,NA
"4513","Tarapacá","Hombre","3442",415720,614634,1000000
"4514","Tarapacá","Hombre","3444",437600,NA,300000
"4515","Tarapacá","Hombre","3449",692867,580000,NA
"4516","Tarapacá","Hombre","3450",454431,1000000,700000
"4517","Tarapacá","Hombre","3460",975650,NA,NA
"4518","Tarapacá","Hombre","3471",351370,391000,1706250
"4519","Tarapacá","Hombre","3472",1027000,318857,1135211
"4520","Tarapacá","Hombre","3474",43760,250000,NA
"4521","Tarapacá","Hombre","3475",223171,475325,305067
"4522","Tarapacá","Hombre","4112",419367,NA,NA
"4523","Tarapacá","Hombre","4113",260372,NA,NA
"4524","Tarapacá","Hombre","4115",309967,518750,350000
"4525","Tarapacá","Hombre","4121",408802,350000,683770
"4526","Tarapacá","Hombre","4131",273500,320000,300000
"4527","Tarapacá","Hombre","4132",382900,500000,975510
"4528","Tarapacá","Hombre","4133",645460,356140,364136
"4529","Tarapacá","Hombre","4142",462732,300000,300000
"4530","Tarapacá","Hombre","4144",65640,NA,NA
"4531","Tarapacá","Hombre","4190",478605,400000,511562
"4532","Tarapacá","Hombre","4211",319550,228421,315844
"4533","Tarapacá","Hombre","4215",328200,350000,NA
"4534","Tarapacá","Hombre","4222",395924,449367,404599
"4535","Tarapacá","Hombre","4223",283644,200000,400000
"4536","Tarapacá","Hombre","5111",327243,NA,NA
"4537","Tarapacá","Hombre","5112",425444,NA,NA
"4538","Tarapacá","Hombre","5113",547000,425000,NA
"4539","Tarapacá","Hombre","5121",1027000,NA,350000
"4540","Tarapacá","Hombre","5122",273500,278446,461384
"4541","Tarapacá","Hombre","5123",215674,300000,247363
"4542","Tarapacá","Hombre","5131",218800,500000,250000
"4543","Tarapacá","Hombre","5132",612640,408393,278406
"4544","Tarapacá","Hombre","5141",564206,342500,412385
"4545","Tarapacá","Hombre","5149",1027000,NA,NA
"4546","Tarapacá","Hombre","5152",821600,NA,NA
"4547","Tarapacá","Hombre","5161",223673,600000,NA
"4548","Tarapacá","Hombre","5162",437600,641250,600000
"4549","Tarapacá","Hombre","5163",460475,500000,647222
"4550","Tarapacá","Hombre","5169",332889,391509,NA
"4551","Tarapacá","Hombre","5220",276825,300000,380000
"4552","Tarapacá","Hombre","5230",410800,200000,284951
"4553","Tarapacá","Hombre","6111",308100,200000,193600
"4554","Tarapacá","Hombre","6112",75998,180000,140000
"4555","Tarapacá","Hombre","6113",189153,225538,249722
"4556","Tarapacá","Hombre","6114",253729,NA,NA
"4557","Tarapacá","Hombre","6141",1312800,NA,30000
"4558","Tarapacá","Hombre","6151",656400,100000,550000
"4559","Tarapacá","Hombre","6152",338030,250000,153065
"4560","Tarapacá","Hombre","6153",300776,578788,463971
"4561","Tarapacá","Hombre","6210",308100,61690,273077
"4562","Tarapacá","Hombre","7111",488957,657895,500000
"4563","Tarapacá","Hombre","7112",387369,NA,220000
"4564","Tarapacá","Hombre","7113",711100,400000,NA
"4565","Tarapacá","Hombre","7121",241967,635294,445128
"4566","Tarapacá","Hombre","7122",311764,290000,350000
"4567","Tarapacá","Hombre","7123",328200,400000,NA
"4568","Tarapacá","Hombre","7124",348149,309320,342576
"4569","Tarapacá","Hombre","7129",374612,431373,484706
"4570","Tarapacá","Hombre","7131",880097,NA,NA
"4571","Tarapacá","Hombre","7132",269853,241519,498047
"4572","Tarapacá","Hombre","7133",401133,300000,NA
"4573","Tarapacá","Hombre","7136",305325,300000,269062
"4574","Tarapacá","Hombre","7137",410800,400000,400000
"4575","Tarapacá","Hombre","7141",308100,291333,350000
"4576","Tarapacá","Hombre","7142",324653,350000,496765
"4577","Tarapacá","Hombre","7212",369993,400000,400000
"4578","Tarapacá","Hombre","7213",678280,337008,569482
"4579","Tarapacá","Hombre","7214",338359,300000,400000
"4580","Tarapacá","Hombre","7221",616200,NA,NA
"4581","Tarapacá","Hombre","7223",334278,NA,475000
"4582","Tarapacá","Hombre","7231",520399,350000,350000
"4583","Tarapacá","Hombre","7232",1081237,845238,1153764
"4584","Tarapacá","Hombre","7233",542372,600000,600000
"4585","Tarapacá","Hombre","7241",483885,457143,259660
"4586","Tarapacá","Hombre","7243",304082,289474,293094
"4587","Tarapacá","Hombre","7244",484908,231034,NA
"4588","Tarapacá","Hombre","7245",293602,280000,242411
"4589","Tarapacá","Hombre","7321",164320,NA,NA
"4590","Tarapacá","Hombre","7331",264642,NA,200000
"4591","Tarapacá","Hombre","7332",164320,NA,348000
"4592","Tarapacá","Hombre","7411",292327,236216,290000
"4593","Tarapacá","Hombre","7412",277361,210000,250000
"4594","Tarapacá","Hombre","7422",380870,372105,250000
"4595","Tarapacá","Hombre","7424",578941,NA,350000
"4596","Tarapacá","Hombre","7432",256690,50000,240000
"4597","Tarapacá","Hombre","7436",455625,213462,NA
"4598","Tarapacá","Hombre","7437",410800,250000,NA
"4599","Tarapacá","Hombre","8111",437600,591515,593672
"4600","Tarapacá","Hombre","8112",649562,327660,511789
"4601","Tarapacá","Hombre","8113",521994,642857,875714
"4602","Tarapacá","Hombre","8121",525120,424257,NA
"4603","Tarapacá","Hombre","8152",547000,NA,NA
"4604","Tarapacá","Hombre","8153",547000,NA,NA
"4605","Tarapacá","Hombre","8155",437600,NA,NA
"4606","Tarapacá","Hombre","8162",656400,NA,875000
"4607","Tarapacá","Hombre","8163",359379,220000,NA
