"","provincia","sex","occupation","2011","2013","2015"
"5206","Malleco","Hombre","7214",196920,388257,289951
"5207","Malleco","Hombre","7221",87520,NA,186542
"5208","Malleco","Hombre","7231",279938,251389,199245
"5209","Malleco","Hombre","7233",199427,482283,511600
"5210","Malleco","Hombre","7331",154050,NA,109706
"5211","Malleco","Hombre","7411",191964,287500,244514
"5212","Malleco","Hombre","7412",156934,257228,210132
"5213","Malleco","Hombre","7414",192666,300000,NA
"5214","Malleco","Hombre","7422",229737,246000,224590
"5215","Malleco","Hombre","7423",188168,300000,260280
"5216","Malleco","Hombre","7442",170669,190000,208421
"5217","Malleco","Hombre","8111",547000,300000,137000
"5218","Malleco","Hombre","8143",285694,NA,NA
"5219","Malleco","Hombre","8162",320139,NA,600000
"5220","Malleco","Hombre","8229",273500,NA,NA
"5221","Malleco","Hombre","8240",207496,252091,283861
"5222","Malleco","Hombre","8290",547000,210000,491899
"5223","Malleco","Hombre","8322",282342,315415,368720
"5224","Malleco","Hombre","8323",289677,354682,327712
"5225","Malleco","Hombre","8324",350388,295195,385772
"5226","Malleco","Hombre","8331",200492,401553,266339
"5227","Malleco","Hombre","8332",379274,220350,436131
"5228","Malleco","Hombre","8333",832221,253609,278575
"5229","Malleco","Hombre","9111",291560,245000,251032
"5230","Malleco","Hombre","9112",205400,182264,167556
"5231","Malleco","Hombre","9131",98460,100563,NA
"5232","Malleco","Hombre","9132",214431,182962,286042
"5233","Malleco","Hombre","9133",328200,NA,241000
"5234","Malleco","Hombre","9141",355550,NA,243229
"5235","Malleco","Hombre","9151",328200,216867,268776
"5236","Malleco","Hombre","9152",365438,252062,235399
"5237","Malleco","Hombre","9153",131280,NA,260000
"5238","Malleco","Hombre","9162",179236,111902,139957
"5239","Malleco","Hombre","9211",168004,182781,217274
"5240","Malleco","Hombre","9212",162232,195917,233833
"5241","Malleco","Hombre","9213",247526,100000,85000
"5242","Malleco","Hombre","9312",165197,181890,242844
"5243","Malleco","Hombre","9313",275710,337700,244198
"5244","Malleco","Hombre","9322",153160,216652,241472
"5245","Malleco","Hombre","9332",199108,50000,NA
"5246","Malleco","Hombre","9333",181951,201577,184923
"5247","Malleco","Hombre","9999",316579,143538,133981
"5248","Malleco","Mujer","1120",525120,NA,NA
"5249","Malleco","Mujer","1229",929900,780000,350000
"5250","Malleco","Mujer","1314",579625,310217,217877
"5251","Malleco","Mujer","1315",391116,197059,405806
"5252","Malleco","Mujer","2141",769082,NA,NA
"5253","Malleco","Mujer","2230",547000,894968,763458
"5254","Malleco","Mujer","2320",626703,599669,529960
"5255","Malleco","Mujer","2331",492143,601842,654675
"5256","Malleco","Mujer","2332",508327,459512,400362
"5257","Malleco","Mujer","2340",875200,651881,495000
"5258","Malleco","Mujer","2351",178322,NA,NA
"5259","Malleco","Mujer","2419",469158,NA,1024324
"5260","Malleco","Mujer","2421",656400,1150000,NA
"5261","Malleco","Mujer","2445",682395,638636,644256
"5262","Malleco","Mujer","2446",520952,588906,635425
"5263","Malleco","Mujer","2455",199108,NA,NA
"5264","Malleco","Mujer","3225",344610,360000,279796
"5265","Malleco","Mujer","3231",335536,359055,377205
"5266","Malleco","Mujer","3310",691699,NA,296587
"5267","Malleco","Mujer","3320",196920,268112,254603
"5268","Malleco","Mujer","3330",213330,220000,NA
"5269","Malleco","Mujer","3411",1312800,NA,NA
"5270","Malleco","Mujer","3413",382900,NA,NA
"5271","Malleco","Mujer","3431",230851,429008,431324
"5272","Malleco","Mujer","3432",263498,253261,413913
"5273","Malleco","Mujer","3439",149209,NA,NA
"5274","Malleco","Mujer","3449",1094000,NA,NA
"5275","Malleco","Mujer","4113",252540,NA,NA
"5276","Malleco","Mujer","4115",248442,340849,308231
"5277","Malleco","Mujer","4121",807597,486574,451713
"5278","Malleco","Mujer","4131",328200,300000,NA
"5279","Malleco","Mujer","4133",199108,NA,NA
"5280","Malleco","Mujer","4190",301037,389543,280106
"5281","Malleco","Mujer","4211",140361,266685,244278
"5282","Malleco","Mujer","4212",204578,NA,NA
"5283","Malleco","Mujer","4222",312578,506364,231338
"5284","Malleco","Mujer","5122",184929,164423,229445
"5285","Malleco","Mujer","5123",129751,199326,208794
"5286","Malleco","Mujer","5131",199459,182349,225347
"5287","Malleco","Mujer","5132",340390,360041,NA
"5288","Malleco","Mujer","5133",121418,108190,96795
"5289","Malleco","Mujer","5141",308922,176940,191636
"5290","Malleco","Mujer","5163",509207,399432,455734
"5291","Malleco","Mujer","5220",152385,253112,234389
"5292","Malleco","Mujer","5230",51993,111331,157475
"5293","Malleco","Mujer","6111",133132,81842,459596
"5294","Malleco","Mujer","6112",174096,198067,NA
"5295","Malleco","Mujer","6113",178901,94603,173842
"5296","Malleco","Mujer","6121",43760,170000,135833
"5297","Malleco","Mujer","6210",205400,41112,75214
"5298","Malleco","Mujer","7331",158550,100000,600000
"5299","Malleco","Mujer","7332",101889,NA,72538
"5300","Malleco","Mujer","7412",226508,103036,90943
"5301","Malleco","Mujer","7414",158630,NA,NA
"5302","Malleco","Mujer","7432",30810,60000,NA
"5303","Malleco","Mujer","7433",96937,119925,172052
"5304","Malleco","Mujer","7436",31321,66316,78527
"5305","Malleco","Mujer","8290",45948,201011,249231
"5306","Malleco","Mujer","8322",616200,240000,NA
"5307","Malleco","Mujer","9112",98522,76744,108660
"5308","Malleco","Mujer","9113",158656,50000,50000
"5309","Malleco","Mujer","9131",110713,129000,163877
"5310","Malleco","Mujer","9132",239136,195836,195935
"5311","Malleco","Mujer","9133",30810,109420,NA
"5312","Malleco","Mujer","9141",207860,480000,NA
"5313","Malleco","Mujer","9142",177029,86000,NA
"5314","Malleco","Mujer","9151",59531,76500,NA
"5315","Malleco","Mujer","9152",196920,NA,174590
"5316","Malleco","Mujer","9162",80956,125000,90000
"5317","Malleco","Mujer","9211",124622,176921,201399
"5318","Malleco","Mujer","9312",199108,105000,92587
"5319","Malleco","Mujer","9313",131280,NA,417432
"5320","Malleco","Mujer","9322",165929,180317,233548
"5321","Malleco","Mujer","9999",356641,NA,133862
"5322","Marga Marga","Hombre","0110",577654,576259,633018
"5323","Marga Marga","Hombre","1232",1620488,600000,NA
"5324","Marga Marga","Hombre","1233",350080,NA,2100000
"5325","Marga Marga","Hombre","1311",1397613,1054140,407980
"5326","Marga Marga","Hombre","1313",419270,1211609,1226106
"5327","Marga Marga","Hombre","1314",502062,441908,536300
"5328","Marga Marga","Hombre","1315",410800,667247,309783
"5329","Marga Marga","Hombre","1316",3798958,1357664,1693834
"5330","Marga Marga","Hombre","1317",273806,1132197,NA
"5331","Marga Marga","Hombre","1319",1641971,484411,654371
"5332","Marga Marga","Hombre","2131",961615,854747,300000
"5333","Marga Marga","Hombre","2139",1463504,NA,1000000
"5334","Marga Marga","Hombre","2141",911630,2000000,918333
"5335","Marga Marga","Hombre","2142",934704,1522256,1485396
"5336","Marga Marga","Hombre","2143",547000,987242,3184674
"5337","Marga Marga","Hombre","2145",2310108,808226,867130
"5338","Marga Marga","Hombre","2146",820500,NA,1696528
"5339","Marga Marga","Hombre","2148",2336524,NA,700000
"5340","Marga Marga","Hombre","2149",1845476,1391397,1566726
"5341","Marga Marga","Hombre","2211",1374064,NA,NA
"5342","Marga Marga","Hombre","2213",207860,409996,984222
"5343","Marga Marga","Hombre","2221",779019,1000000,557331
"5344","Marga Marga","Hombre","2223",473106,NA,NA
"5345","Marga Marga","Hombre","2224",656400,NA,NA
"5346","Marga Marga","Hombre","2230",437600,220000,994012
"5347","Marga Marga","Hombre","2320",229491,640128,568136
"5348","Marga Marga","Hombre","2331",979002,534536,674383
"5349","Marga Marga","Hombre","2411",891354,517151,837251
"5350","Marga Marga","Hombre","2412",700160,NA,1451111
"5351","Marga Marga","Hombre","2419",830733,1118965,1117421
"5352","Marga Marga","Hombre","2421",2192337,2548684,825156
"5353","Marga Marga","Hombre","2429",392487,NA,664706
"5354","Marga Marga","Hombre","2441",1688687,NA,NA
"5355","Marga Marga","Hombre","2444",382900,83709,NA
"5356","Marga Marga","Hombre","2446",437600,NA,400000
"5357","Marga Marga","Hombre","2451",542331,400000,NA
"5358","Marga Marga","Hombre","2453",415484,NA,600000
"5359","Marga Marga","Hombre","3112",509002,861459,786813
"5360","Marga Marga","Hombre","3114",745747,503784,488382
"5361","Marga Marga","Hombre","3121",273500,275618,723747
"5362","Marga Marga","Hombre","3122",41080,479105,NA
"5363","Marga Marga","Hombre","3152",1201076,604615,848619
"5364","Marga Marga","Hombre","3226",1328781,1976027,809389
"5365","Marga Marga","Hombre","3231",489326,474913,403571
"5366","Marga Marga","Hombre","3411",469812,829212,NA
"5367","Marga Marga","Hombre","3413",5135000,210000,690063
"5368","Marga Marga","Hombre","3415",821600,514415,839986
"5369","Marga Marga","Hombre","3431",793625,700556,539076
"5370","Marga Marga","Hombre","3432",924300,650000,630000
"5371","Marga Marga","Hombre","3433",288144,1000000,573529
"5372","Marga Marga","Hombre","3434",54700,NA,1000000
"5373","Marga Marga","Hombre","3439",360025,456964,570369
"5374","Marga Marga","Hombre","3441",656400,588253,2000000
"5375","Marga Marga","Hombre","3449",547000,700000,240000
"5376","Marga Marga","Hombre","3471",552149,577556,395814
"5377","Marga Marga","Hombre","3472",382900,NA,640000
"5378","Marga Marga","Hombre","3473",80394,260000,150000
"5379","Marga Marga","Hombre","4115",225656,350000,656567
"5380","Marga Marga","Hombre","4121",639173,994783,362244
"5381","Marga Marga","Hombre","4131",368425,350677,385390
"5382","Marga Marga","Hombre","4132",230834,NA,561417
"5383","Marga Marga","Hombre","4133",203341,115350,385030
"5384","Marga Marga","Hombre","4142",142220,276584,308807
"5385","Marga Marga","Hombre","4190",620296,581725,548886
"5386","Marga Marga","Hombre","4211",232083,261293,368271
"5387","Marga Marga","Hombre","4222",602996,250815,269305
"5388","Marga Marga","Hombre","4223",206628,NA,NA
"5389","Marga Marga","Hombre","5111",273500,300000,NA
"5390","Marga Marga","Hombre","5121",437600,395153,643605
"5391","Marga Marga","Hombre","5122",210034,338561,220381
"5392","Marga Marga","Hombre","5123",188644,230672,246843
"5393","Marga Marga","Hombre","5131",748155,287973,271893
"5394","Marga Marga","Hombre","5141",308100,NA,689474
"5395","Marga Marga","Hombre","5162",452469,762383,700676
"5396","Marga Marga","Hombre","5169",463470,329167,485932
"5397","Marga Marga","Hombre","5220",320858,768726,346597
"5398","Marga Marga","Hombre","5230",149473,220623,182779
"5399","Marga Marga","Hombre","6111",247221,318718,213914
"5400","Marga Marga","Hombre","6112",147784,225128,226987
"5401","Marga Marga","Hombre","6113",200298,134943,261512
"5402","Marga Marga","Hombre","6122",230064,208722,NA
"5403","Marga Marga","Hombre","6123",268227,312097,593333
"5404","Marga Marga","Hombre","6129",616200,210000,580000
"5405","Marga Marga","Hombre","6141",256750,257895,150000
"5406","Marga Marga","Hombre","6152",1643200,692308,150000
"5407","Marga Marga","Hombre","6210",164100,191897,2500000
"5408","Marga Marga","Hombre","7111",748200,627189,1008157
"5409","Marga Marga","Hombre","7112",555752,NA,NA
"5410","Marga Marga","Hombre","7121",2054000,286448,394363
"5411","Marga Marga","Hombre","7122",293745,274598,319272
"5412","Marga Marga","Hombre","7124",282552,269361,365002
"5413","Marga Marga","Hombre","7129",389738,537729,561961
"5414","Marga Marga","Hombre","7131",250987,400000,30000
"5415","Marga Marga","Hombre","7132",390260,246649,223062
"5416","Marga Marga","Hombre","7136",235518,234675,254485
"5417","Marga Marga","Hombre","7137",531613,286052,396512
"5418","Marga Marga","Hombre","7141",217911,262940,314413
"5419","Marga Marga","Hombre","7142",637217,317986,NA
"5420","Marga Marga","Hombre","7212",270077,310550,353250
"5421","Marga Marga","Hombre","7214",164320,3400072,403633
"5422","Marga Marga","Hombre","7231",423818,338525,386038
"5423","Marga Marga","Hombre","7232",492300,1100000,641667
"5424","Marga Marga","Hombre","7233",402484,433770,615052
"5425","Marga Marga","Hombre","7241",317439,318271,NA
"5426","Marga Marga","Hombre","7242",637433,96414,NA
"5427","Marga Marga","Hombre","7243",314913,662049,270677
"5428","Marga Marga","Hombre","7244",317287,NA,570000
"5429","Marga Marga","Hombre","7245",284440,494463,250000
"5430","Marga Marga","Hombre","7313",616200,328500,1000000
"5431","Marga Marga","Hombre","7331",106399,350000,100000
"5432","Marga Marga","Hombre","7411",222070,180000,294925
"5433","Marga Marga","Hombre","7412",200321,222723,359162
"5434","Marga Marga","Hombre","7422",267512,174136,192704
"5435","Marga Marga","Hombre","8111",1453704,387755,NA
"5436","Marga Marga","Hombre","8112",601700,NA,NA
"5437","Marga Marga","Hombre","8113",643420,404031,350000
"5438","Marga Marga","Hombre","8163",221674,230000,235232
"5439","Marga Marga","Hombre","8211",323227,181544,697561
"5440","Marga Marga","Hombre","8222",656400,NA,NA
"5441","Marga Marga","Hombre","8229",382900,NA,NA
"5442","Marga Marga","Hombre","8232",437600,500000,258727
"5443","Marga Marga","Hombre","8251",173327,210000,253509
"5444","Marga Marga","Hombre","8263",306320,210000,NA
"5445","Marga Marga","Hombre","8322",396998,286237,382109
"5446","Marga Marga","Hombre","8323",326157,348762,337474
"5447","Marga Marga","Hombre","8324",352756,305238,443183
"5448","Marga Marga","Hombre","8331",173051,259745,281694
"5449","Marga Marga","Hombre","8332",328200,513380,420576
"5450","Marga Marga","Hombre","8333",221567,449817,404586
"5451","Marga Marga","Hombre","8340",763612,544961,750000
"5452","Marga Marga","Hombre","9112",127696,188523,241000
"5453","Marga Marga","Hombre","9120",238492,NA,225965
"5454","Marga Marga","Hombre","9131",129044,152093,120000
"5455","Marga Marga","Hombre","9132",178540,205817,304900
"5456","Marga Marga","Hombre","9141",186264,196429,271114
"5457","Marga Marga","Hombre","9151",222322,236937,274111
"5458","Marga Marga","Hombre","9152",226143,245906,279542
"5459","Marga Marga","Hombre","9153",192516,NA,260000
"5460","Marga Marga","Hombre","9161",202321,NA,NA
"5461","Marga Marga","Hombre","9211",200815,200280,181892
"5462","Marga Marga","Hombre","9311",308100,NA,NA
"5463","Marga Marga","Hombre","9312",158579,292243,575424
"5464","Marga Marga","Hombre","9313",253056,293314,308299
"5465","Marga Marga","Hombre","9322",148269,183281,265303
"5466","Marga Marga","Hombre","9333",170163,242217,303890
"5467","Marga Marga","Hombre","9999",450281,279037,550000
"5468","Marga Marga","Mujer","1229",678280,NA,1136338
"5469","Marga Marga","Mujer","1314",405628,180490,229157
"5470","Marga Marga","Mujer","1315",502073,251442,532790
"5471","Marga Marga","Mujer","1317",123240,NA,663633
"5472","Marga Marga","Mujer","2113",695359,NA,1600000
"5473","Marga Marga","Mujer","2122",131280,NA,NA
"5474","Marga Marga","Mujer","2142",1140057,600000,904375
"5475","Marga Marga","Mujer","2148",656400,NA,NA
"5476","Marga Marga","Mujer","2149",1321565,784828,643434
"5477","Marga Marga","Mujer","2212",875200,NA,1800000
"5478","Marga Marga","Mujer","2221",1291287,NA,1746068
"5479","Marga Marga","Mujer","2229",656400,NA,401769
"5480","Marga Marga","Mujer","2230",1004657,762011,887789
"5481","Marga Marga","Mujer","2310",855736,NA,494966
"5482","Marga Marga","Mujer","2320",369609,814730,498838
"5483","Marga Marga","Mujer","2331",504169,438915,495125
"5484","Marga Marga","Mujer","2332",452770,472479,587925
"5485","Marga Marga","Mujer","2340",667721,380416,603182
"5486","Marga Marga","Mujer","2359",765800,229718,412718
"5487","Marga Marga","Mujer","2411",771527,443203,759250
"5488","Marga Marga","Mujer","2419",762525,931408,576340
"5489","Marga Marga","Mujer","2429",765800,NA,1400000
"5490","Marga Marga","Mujer","2432",517797,NA,NA
"5491","Marga Marga","Mujer","2441",492300,280000,NA
"5492","Marga Marga","Mujer","2445",415720,725926,534988
"5493","Marga Marga","Mujer","2446",205400,632113,707113
"5494","Marga Marga","Mujer","3114",286783,NA,600000
"5495","Marga Marga","Mujer","3151",92990,300000,517277
"5496","Marga Marga","Mujer","3152",1692871,621789,250000
"5497","Marga Marga","Mujer","3221",98460,274529,463468
"5498","Marga Marga","Mujer","3223",1848600,752883,600000
"5499","Marga Marga","Mujer","3225",340905,339359,553533
"5500","Marga Marga","Mujer","3226",234408,159426,403424
"5501","Marga Marga","Mujer","3231",292034,324752,355151
"5502","Marga Marga","Mujer","3241",308100,NA,NA
"5503","Marga Marga","Mujer","3320",131280,163302,288222
"5504","Marga Marga","Mujer","3330",273500,NA,268000
"5505","Marga Marga","Mujer","3340",328200,378788,357322
"5506","Marga Marga","Mujer","3411",2090694,254713,NA
"5507","Marga Marga","Mujer","3413",437600,523684,253847
"5508","Marga Marga","Mujer","3415",311790,384960,371487
"5509","Marga Marga","Mujer","3431",356363,576399,391228
"5510","Marga Marga","Mujer","3433",821600,500000,446429
"5511","Marga Marga","Mujer","3439",362093,485000,386924
"5512","Marga Marga","Mujer","3449",2735000,220000,500000
"5513","Marga Marga","Mujer","3460",496144,NA,NA
"5514","Marga Marga","Mujer","3471",261952,349660,235581
"5515","Marga Marga","Mujer","4113",218800,185000,NA
"5516","Marga Marga","Mujer","4115",268312,300998,383852
"5517","Marga Marga","Mujer","4121",203708,360782,462611
"5518","Marga Marga","Mujer","4131",547000,201944,241205
"5519","Marga Marga","Mujer","4133",492300,380000,241000
"5520","Marga Marga","Mujer","4143",195130,NA,618260
"5521","Marga Marga","Mujer","4190",507247,170027,424235
"5522","Marga Marga","Mujer","4211",212095,206296,269607
"5523","Marga Marga","Mujer","4215",202147,640256,30000
"5524","Marga Marga","Mujer","4221",218800,NA,NA
"5525","Marga Marga","Mujer","4222",250032,240060,253259
"5526","Marga Marga","Mujer","4223",382900,218378,335049
"5527","Marga Marga","Mujer","5111",415720,202551,220000
"5528","Marga Marga","Mujer","5122",234455,165807,241303
"5529","Marga Marga","Mujer","5123",139027,164298,181205
"5530","Marga Marga","Mujer","5131",205148,160352,257483
"5531","Marga Marga","Mujer","5132",339974,209485,378256
"5532","Marga Marga","Mujer","5133",141395,186147,242322
"5533","Marga Marga","Mujer","5141",156052,175160,249552
"5534","Marga Marga","Mujer","5151",132627,NA,290000
"5535","Marga Marga","Mujer","5152",132627,150000,350000
"5536","Marga Marga","Mujer","5220",183311,212555,236416
"5537","Marga Marga","Mujer","5230",139524,188372,228766
"5538","Marga Marga","Mujer","6111",177764,210584,250160
"5539","Marga Marga","Mujer","6112",194007,240000,235469
"5540","Marga Marga","Mujer","6113",135440,177174,273035
"5541","Marga Marga","Mujer","6122",32820,NA,NA
"5542","Marga Marga","Mujer","6129",308100,NA,NA
"5543","Marga Marga","Mujer","7412",204824,149544,188467
"5544","Marga Marga","Mujer","7433",54964,156000,150788
"5545","Marga Marga","Mujer","7436",80003,60693,113454
"5546","Marga Marga","Mujer","8221",218800,NA,255161
"5547","Marga Marga","Mujer","8290",74790,210000,NA
"5548","Marga Marga","Mujer","8322",1253258,750000,147949
"5549","Marga Marga","Mujer","9112",169731,87353,108337
"5550","Marga Marga","Mujer","9113",53632,148927,158041
"5551","Marga Marga","Mujer","9131",127139,141115,176282
"5552","Marga Marga","Mujer","9132",195359,203901,246011
"5553","Marga Marga","Mujer","9133",246480,51535,200000
"5554","Marga Marga","Mujer","9152",197880,167940,268563
"5555","Marga Marga","Mujer","9162",98460,NA,200000
"5556","Marga Marga","Mujer","9211",167006,203801,NA
"5557","Marga Marga","Mujer","9212",82050,NA,NA
"5558","Marga Marga","Mujer","9313",196920,NA,NA
"5559","Marga Marga","Mujer","9322",119791,182917,267522
"5560","Marga Marga","Mujer","9333",205374,NA,240000
"5561","Marga Marga","Mujer","9999",622773,178985,NA
"5562","Ñuble","Hombre","0110",539637,1018978,410453
"5563","Ñuble","Hombre","1130",1005714,NA,NA
"5564","Ñuble","Hombre","1311",1008590,1989178,2898805
"5565","Ñuble","Hombre","1314",631498,462743,498945
"5566","Ñuble","Hombre","1315",434058,190404,652885
"5567","Ñuble","Hombre","1316",1226531,1069767,2000000
"5568","Ñuble","Hombre","1317",513500,NA,1668081
"5569","Ñuble","Hombre","1319",267020,445251,1000000
"5570","Ñuble","Hombre","2113",393927,350000,NA
"5571","Ñuble","Hombre","2131",218800,1000000,NA
"5572","Ñuble","Hombre","2142",1041691,926743,614108
"5573","Ñuble","Hombre","2145",2441955,600000,1360576
"5574","Ñuble","Hombre","2148",547000,880000,600000
"5575","Ñuble","Hombre","2149",885346,820768,915375
"5576","Ñuble","Hombre","2213",616200,1283280,923000
"5577","Ñuble","Hombre","2221",9638597,1200000,3000000
"5578","Ñuble","Hombre","2230",984600,NA,800000
"5579","Ñuble","Hombre","2320",526748,581721,775670
"5580","Ñuble","Hombre","2331",741695,611835,785634
"5581","Ñuble","Hombre","2352",255983,NA,545424
"5582","Ñuble","Hombre","2359",229740,725405,866406
"5583","Ñuble","Hombre","2411",544243,2460017,600000
"5584","Ñuble","Hombre","2412",698501,NA,362585
"5585","Ñuble","Hombre","2419",634149,4670293,992488
"5586","Ñuble","Hombre","2432",183792,NA,NA
"5587","Ñuble","Hombre","2441",875200,NA,NA
"5588","Ñuble","Hombre","2446",274774,508606,309882
"5589","Ñuble","Hombre","3112",329725,489157,600000
"5590","Ñuble","Hombre","3114",404780,293860,NA
"5591","Ñuble","Hombre","3119",350080,210000,NA
"5592","Ñuble","Hombre","3121",337392,205000,417033
"5593","Ñuble","Hombre","3132",199108,300000,NA
"5594","Ñuble","Hombre","3133",185980,NA,NA
"5595","Ñuble","Hombre","3151",547000,300000,580508
"5596","Ñuble","Hombre","3152",778247,198565,575000
"5597","Ñuble","Hombre","3212",525120,NA,250000
"5598","Ñuble","Hombre","3213",476159,240000,683345
"5599","Ñuble","Hombre","3231",285998,396621,413780
"5600","Ñuble","Hombre","3310",765800,NA,NA
"5601","Ñuble","Hombre","3412",328200,586471,NA
"5602","Ñuble","Hombre","3415",199108,630172,1183780
"5603","Ñuble","Hombre","3419",1643200,NA,515000
"5604","Ñuble","Hombre","3421",246480,NA,NA
"5605","Ñuble","Hombre","3423",821600,1108246,NA
"5606","Ñuble","Hombre","3431",457398,448443,471799
"5607","Ñuble","Hombre","3432",246150,1100000,NA
"5608","Ñuble","Hombre","3433",290232,435261,688889
"5609","Ñuble","Hombre","3439",328742,365385,350000
"5610","Ñuble","Hombre","3443",1094000,NA,364000
"5611","Ñuble","Hombre","3471",308100,300000,139443
"5612","Ñuble","Hombre","3474",65640,NA,80000
"5613","Ñuble","Hombre","4112",199108,NA,NA
"5614","Ñuble","Hombre","4115",199108,NA,195000
"5615","Ñuble","Hombre","4121",246487,495000,283314
"5616","Ñuble","Hombre","4131",289313,309006,485104
"5617","Ñuble","Hombre","4132",328200,205922,360588
"5618","Ñuble","Hombre","4141",196920,412975,NA
"5619","Ñuble","Hombre","4190",334604,385385,462341
"5620","Ñuble","Hombre","4211",260081,199327,348254
"5621","Ñuble","Hombre","4215",154283,520000,NA
"5622","Ñuble","Hombre","4222",333276,437800,312168
"5623","Ñuble","Hombre","5112",200421,311172,272101
"5624","Ñuble","Hombre","5121",218800,NA,235000
"5625","Ñuble","Hombre","5122",200567,220258,284450
"5626","Ñuble","Hombre","5123",216612,162335,198003
"5627","Ñuble","Hombre","5131",237133,270393,367119
"5628","Ñuble","Hombre","5141",164100,200000,NA
"5629","Ñuble","Hombre","5143",227234,NA,NA
"5630","Ñuble","Hombre","5161",284525,263710,250000
"5631","Ñuble","Hombre","5162",737491,671014,775169
"5632","Ñuble","Hombre","5163",568880,435631,726780
"5633","Ñuble","Hombre","5169",210301,425000,327786
"5634","Ñuble","Hombre","5220",224078,269415,307043
"5635","Ñuble","Hombre","5230",448094,171364,394872
"5636","Ñuble","Hombre","6111",199778,163057,242988
"5637","Ñuble","Hombre","6112",186216,170558,194180
"5638","Ñuble","Hombre","6113",191723,175142,168958
"5639","Ñuble","Hombre","6114",122165,NA,NA
"5640","Ñuble","Hombre","6121",305321,244344,245499
"5641","Ñuble","Hombre","6123",261789,107805,443861
"5642","Ñuble","Hombre","6129",164484,NA,NA
"5643","Ñuble","Hombre","6141",203790,208037,241099
"5644","Ñuble","Hombre","6142",156789,50000,NA
"5645","Ñuble","Hombre","6152",205400,138235,600000
"5646","Ñuble","Hombre","6210",123240,118903,126164
"5647","Ñuble","Hombre","7113",437600,140000,NA
"5648","Ñuble","Hombre","7121",571849,1600000,NA
"5649","Ñuble","Hombre","7122",239870,296583,299224
"5650","Ñuble","Hombre","7123",273500,222231,449021
"5651","Ñuble","Hombre","7124",250500,252796,246486
"5652","Ñuble","Hombre","7129",241782,447560,512800
"5653","Ñuble","Hombre","7131",196920,310175,200000
"5654","Ñuble","Hombre","7132",373828,193121,260071
"5655","Ñuble","Hombre","7133",87520,NA,NA
"5656","Ñuble","Hombre","7134",153160,400000,NA
"5657","Ñuble","Hombre","7136",203761,154598,389046
"5658","Ñuble","Hombre","7137",414782,259514,306823
"5659","Ñuble","Hombre","7141",334278,255999,210458
"5660","Ñuble","Hombre","7212",212837,317554,311225
"5661","Ñuble","Hombre","7214",213455,330269,574050
"5662","Ñuble","Hombre","7222",308100,NA,NA
"5663","Ñuble","Hombre","7231",320613,281439,266898
"5664","Ñuble","Hombre","7233",308429,234062,516782
"5665","Ñuble","Hombre","7241",195200,370411,NA
"5666","Ñuble","Hombre","7243",274447,482727,260000
"5667","Ñuble","Hombre","7245",306320,497700,NA
"5668","Ñuble","Hombre","7331",155794,66966,192104
"5669","Ñuble","Hombre","7332",205400,162842,400000
"5670","Ñuble","Hombre","7411",201710,273450,195350
"5671","Ñuble","Hombre","7412",234123,247241,196529
"5672","Ñuble","Hombre","7414",166151,335374,NA
"5673","Ñuble","Hombre","7421",226319,192000,281967
"5674","Ñuble","Hombre","7422",295342,175954,326299
"5675","Ñuble","Hombre","7423",225094,303514,271489
"5676","Ñuble","Hombre","7424",87520,NA,150000
"5677","Ñuble","Hombre","7441",196920,NA,NA
"5678","Ñuble","Hombre","7442",122238,137586,128043
"5679","Ñuble","Hombre","8111",350080,565403,400000
"5680","Ñuble","Hombre","8113",166204,NA,80000
"5681","Ñuble","Hombre","8139",196920,NA,NA
"5682","Ñuble","Hombre","8143",382900,NA,NA
"5683","Ñuble","Hombre","8162",765800,800000,190000
"5684","Ñuble","Hombre","8163",196920,191669,181291
"5685","Ñuble","Hombre","8171",328200,NA,NA
"5686","Ñuble","Hombre","8211",218800,224000,580000
"5687","Ñuble","Hombre","8240",289626,240106,602058
"5688","Ñuble","Hombre","8251",202390,380000,NA
"5689","Ñuble","Hombre","8272",218800,237770,NA
"5690","Ñuble","Hombre","8278",185980,210000,NA
"5691","Ñuble","Hombre","8290",415720,204857,NA
"5692","Ñuble","Hombre","8311",328200,450000,NA
"5693","Ñuble","Hombre","8321",328200,NA,NA
"5694","Ñuble","Hombre","8322",392947,221649,338333
"5695","Ñuble","Hombre","8323",224102,285833,336102
"5696","Ñuble","Hombre","8324",288613,349562,387952
"5697","Ñuble","Hombre","8331",185045,200972,270474
"5698","Ñuble","Hombre","8332",325893,326020,459884
"5699","Ñuble","Hombre","8333",520208,371264,285336
"5700","Ñuble","Hombre","8340",222350,80000,NA
"5701","Ñuble","Hombre","9111",281454,137614,209955
"5702","Ñuble","Hombre","9112",248871,106955,213913
"5703","Ñuble","Hombre","9132",214142,228209,265913
"5704","Ñuble","Hombre","9141",322829,480000,NA
"5705","Ñuble","Hombre","9142",200193,34505,89793
"5706","Ñuble","Hombre","9151",264556,86353,213206
"5707","Ñuble","Hombre","9152",214763,237631,235415
"5708","Ñuble","Hombre","9161",191051,203500,207374
"5709","Ñuble","Hombre","9162",313839,172925,40000
"5710","Ñuble","Hombre","9211",160637,160508,179583
"5711","Ñuble","Hombre","9212",204074,175932,211663
"5712","Ñuble","Hombre","9311",259616,NA,231028
"5713","Ñuble","Hombre","9312",224342,205234,462538
"5714","Ñuble","Hombre","9313",208672,221706,203319
