"","comuna","sex","occupation","2011","2013","2015"
"21221","San Carlos","Mujer","7436",84253,34127,100000
"21222","San Carlos","Mujer","8223",328640,NA,NA
"21223","San Carlos","Mujer","8322",1027000,NA,NA
"21224","San Carlos","Mujer","9111",246480,NA,NA
"21225","San Carlos","Mujer","9112",410800,83780,100000
"21226","San Carlos","Mujer","9113",184860,NA,NA
"21227","San Carlos","Mujer","9131",126918,100000,120000
"21228","San Carlos","Mujer","9132",134729,133306,198561
"21229","San Carlos","Mujer","9153",306320,NA,NA
"21230","San Carlos","Mujer","9211",157510,120000,241000
"21231","San Carlos","Mujer","9322",131280,198942,NA
"21232","San Clemente","Hombre","1314",524911,NA,303425
"21233","San Clemente","Hombre","3231",273500,NA,NA
"21234","San Clemente","Hombre","3471",218800,NA,NA
"21235","San Clemente","Hombre","4190",262560,NA,NA
"21236","San Clemente","Hombre","5122",273500,NA,NA
"21237","San Clemente","Hombre","5220",203484,NA,278680
"21238","San Clemente","Hombre","6111",199131,221283,255700
"21239","San Clemente","Hombre","6112",199108,210000,241000
"21240","San Clemente","Hombre","6113",180379,210000,237577
"21241","San Clemente","Hombre","6121",262560,198667,250000
"21242","San Clemente","Hombre","6141",164320,210000,NA
"21243","San Clemente","Hombre","6210",308100,91823,201818
"21244","San Clemente","Hombre","7111",492300,NA,NA
"21245","San Clemente","Hombre","7122",336680,210000,233520
"21246","San Clemente","Hombre","7124",232110,NA,367763
"21247","San Clemente","Hombre","7136",308100,NA,NA
"21248","San Clemente","Hombre","7137",464024,NA,300000
"21249","San Clemente","Hombre","7212",657280,300000,NA
"21250","San Clemente","Hombre","7231",204578,190000,118750
"21251","San Clemente","Hombre","7245",257090,600000,NA
"21252","San Clemente","Hombre","7442",205400,NA,NA
"21253","San Clemente","Hombre","8111",273500,NA,NA
"21254","San Clemente","Hombre","8231",328640,NA,NA
"21255","San Clemente","Hombre","8322",410800,397665,300000
"21256","San Clemente","Hombre","8324",391133,363184,248769
"21257","San Clemente","Hombre","8331",193372,300000,240000
"21258","San Clemente","Hombre","9132",213986,356556,NA
"21259","San Clemente","Hombre","9152",237792,NA,190000
"21260","San Clemente","Hombre","9211",196920,210000,240000
"21261","San Clemente","Hombre","9213",196920,NA,NA
"21262","San Clemente","Hombre","9312",241998,250000,307724
"21263","San Clemente","Hombre","9313",215421,282266,NA
"21264","San Clemente","Hombre","9333",199108,NA,NA
"21265","San Clemente","Hombre","9999",618493,NA,NA
"21266","San Clemente","Mujer","1314",82648,NA,100000
"21267","San Clemente","Mujer","1315",1232400,450000,NA
"21268","San Clemente","Mujer","2230",54700,NA,NA
"21269","San Clemente","Mujer","2310",765800,NA,NA
"21270","San Clemente","Mujer","2320",547000,NA,600000
"21271","San Clemente","Mujer","2331",350080,490000,234000
"21272","San Clemente","Mujer","2340",273500,NA,200000
"21273","San Clemente","Mujer","2445",492300,NA,NA
"21274","San Clemente","Mujer","3320",212236,330000,NA
"21275","San Clemente","Mujer","3460",147690,NA,NA
"21276","San Clemente","Mujer","4121",214203,230000,NA
"21277","San Clemente","Mujer","5122",165728,230000,211266
"21278","San Clemente","Mujer","5131",167338,193405,273077
"21279","San Clemente","Mujer","5133",142220,NA,NA
"21280","San Clemente","Mujer","5220",127451,102773,241000
"21281","San Clemente","Mujer","5230",82160,NA,130000
"21282","San Clemente","Mujer","6111",101399,210000,NA
"21283","San Clemente","Mujer","6112",198598,210000,241000
"21284","San Clemente","Mujer","6113",328200,NA,NA
"21285","San Clemente","Mujer","7414",181116,NA,NA
"21286","San Clemente","Mujer","7433",205400,NA,NA
"21287","San Clemente","Mujer","9131",196920,135714,222617
"21288","San Clemente","Mujer","9132",156526,95000,217634
"21289","San Clemente","Mujer","9211",190538,210000,153800
"21290","San Esteban","Hombre","1314",308100,313930,250000
"21291","San Esteban","Hombre","3114",246480,NA,NA
"21292","San Esteban","Hombre","3439",328200,NA,NA
"21293","San Esteban","Hombre","4131",243315,NA,NA
"21294","San Esteban","Hombre","4190",481248,430000,587580
"21295","San Esteban","Hombre","5122",196920,NA,NA
"21296","San Esteban","Hombre","5123",218800,NA,162308
"21297","San Esteban","Hombre","5162",415720,280000,NA
"21298","San Esteban","Hombre","5220",282215,219231,270500
"21299","San Esteban","Hombre","6111",227005,209175,241000
"21300","San Esteban","Hombre","6112",227935,192480,NA
"21301","San Esteban","Hombre","6113",273500,270000,NA
"21302","San Esteban","Hombre","7111",492300,NA,NA
"21303","San Esteban","Hombre","7122",423207,280000,241000
"21304","San Esteban","Hombre","7131",262560,NA,NA
"21305","San Esteban","Hombre","7137",423419,NA,400000
"21306","San Esteban","Hombre","7141",328640,300000,NA
"21307","San Esteban","Hombre","7231",492300,NA,300000
"21308","San Esteban","Hombre","7431",205400,NA,NA
"21309","San Esteban","Hombre","8113",437600,NA,NA
"21310","San Esteban","Hombre","8290",547000,NA,NA
"21311","San Esteban","Hombre","8322",329007,490429,388892
"21312","San Esteban","Hombre","8324",492300,400000,700000
"21313","San Esteban","Hombre","8331",196920,NA,300000
"21314","San Esteban","Hombre","8333",321636,NA,NA
"21315","San Esteban","Hombre","9132",196920,NA,NA
"21316","San Esteban","Hombre","9152",190356,NA,306538
"21317","San Esteban","Hombre","9211",196920,210737,240000
"21318","San Esteban","Hombre","9213",204578,NA,NA
"21319","San Esteban","Hombre","9313",275956,240000,NA
"21320","San Esteban","Hombre","9999",164100,NA,NA
"21321","San Esteban","Mujer","1229",656400,NA,NA
"21322","San Esteban","Mujer","1314",381108,500000,NA
"21323","San Esteban","Mujer","2131",1312800,NA,NA
"21324","San Esteban","Mujer","2332",350080,NA,NA
"21325","San Esteban","Mujer","2446",765800,NA,NA
"21326","San Esteban","Mujer","3231",218800,290000,NA
"21327","San Esteban","Mujer","3422",284440,NA,NA
"21328","San Esteban","Mujer","3433",382900,NA,NA
"21329","San Esteban","Mujer","4115",301198,250000,325098
"21330","San Esteban","Mujer","4211",196920,240000,NA
"21331","San Esteban","Mujer","4222",191450,NA,NA
"21332","San Esteban","Mujer","5122",169282,191463,265000
"21333","San Esteban","Mujer","5131",211142,NA,233775
"21334","San Esteban","Mujer","5132",382900,NA,NA
"21335","San Esteban","Mujer","5220",218800,310680,246404
"21336","San Esteban","Mujer","6112",135871,NA,NA
"21337","San Esteban","Mujer","7433",123240,NA,NA
"21338","San Esteban","Mujer","8322",373828,NA,NA
"21339","San Esteban","Mujer","9131",120211,154320,171498
"21340","San Esteban","Mujer","9133",143780,NA,NA
"21341","San Esteban","Mujer","9211",218800,199541,203288
"21342","San Felipe","Hombre","1314",688090,198286,267568
"21343","San Felipe","Hombre","1317",1232400,NA,300000
"21344","San Felipe","Hombre","2131",818312,NA,898000
"21345","San Felipe","Hombre","2144",350080,NA,NA
"21346","San Felipe","Hombre","2145",3829000,600000,NA
"21347","San Felipe","Hombre","2149",1146463,3000000,1263636
"21348","San Felipe","Hombre","2331",1094000,1000000,668053
"21349","San Felipe","Hombre","2332",196920,NA,NA
"21350","San Felipe","Hombre","2411",326045,NA,1038710
"21351","San Felipe","Hombre","2421",2464800,NA,NA
"21352","San Felipe","Hombre","3122",1437800,400000,NA
"21353","San Felipe","Hombre","3152",437600,535824,420000
"21354","San Felipe","Hombre","3231",235870,400000,300000
"21355","San Felipe","Hombre","3431",306320,NA,NA
"21356","San Felipe","Hombre","3471",410800,NA,NA
"21357","San Felipe","Hombre","3473",513500,NA,200000
"21358","San Felipe","Hombre","4131",207860,NA,322278
"21359","San Felipe","Hombre","4190",218800,210000,407812
"21360","San Felipe","Hombre","5132",196920,NA,376786
"21361","San Felipe","Hombre","5220",202931,285373,250000
"21362","San Felipe","Hombre","5230",331323,120000,283443
"21363","San Felipe","Hombre","6111",422007,558871,235217
"21364","San Felipe","Hombre","6112",199025,205161,250000
"21365","San Felipe","Hombre","6113",513500,266136,312000
"21366","San Felipe","Hombre","6141",213330,NA,NA
"21367","San Felipe","Hombre","6210",517608,200000,NA
"21368","San Felipe","Hombre","7111",350080,400000,492857
"21369","San Felipe","Hombre","7122",204578,232140,249574
"21370","San Felipe","Hombre","7136",387956,450000,247245
"21371","San Felipe","Hombre","7137",318831,NA,375328
"21372","San Felipe","Hombre","7141",196920,NA,240000
"21373","San Felipe","Hombre","7142",123240,NA,NA
"21374","San Felipe","Hombre","7212",616200,397348,403571
"21375","San Felipe","Hombre","7231",302722,305000,288000
"21376","San Felipe","Hombre","7233",328200,NA,435714
"21377","San Felipe","Hombre","7331",196920,NA,NA
"21378","San Felipe","Hombre","7411",212028,NA,NA
"21379","San Felipe","Hombre","8290",492300,NA,NA
"21380","San Felipe","Hombre","8322",364667,267873,326748
"21381","San Felipe","Hombre","8323",218800,434074,546970
"21382","San Felipe","Hombre","8324",309496,400000,402091
"21383","San Felipe","Hombre","8331",203484,210000,300000
"21384","San Felipe","Hombre","8332",218800,NA,NA
"21385","San Felipe","Hombre","8333",208776,NA,450000
"21386","San Felipe","Hombre","8334",204578,357000,NA
"21387","San Felipe","Hombre","9111",146348,NA,200000
"21388","San Felipe","Hombre","9132",204489,210000,310204
"21389","San Felipe","Hombre","9141",446352,NA,NA
"21390","San Felipe","Hombre","9142",246480,NA,260897
"21391","San Felipe","Hombre","9151",306320,253931,248768
"21392","San Felipe","Hombre","9152",196920,230000,300000
"21393","San Felipe","Hombre","9162",199108,NA,NA
"21394","San Felipe","Hombre","9211",198674,210000,240000
"21395","San Felipe","Hombre","9312",157515,NA,324400
"21396","San Felipe","Hombre","9313",210297,200000,300000
"21397","San Felipe","Hombre","9333",218800,125081,181000
"21398","San Felipe","Hombre","9999",169346,NA,NA
"21399","San Felipe","Mujer","1314",391711,245506,208571
"21400","San Felipe","Mujer","1315",246480,NA,NA
"21401","San Felipe","Mujer","2113",415720,NA,NA
"21402","San Felipe","Mujer","2221",547000,NA,NA
"21403","San Felipe","Mujer","2229",547000,NA,NA
"21404","San Felipe","Mujer","2320",493013,NA,684000
"21405","San Felipe","Mujer","2331",689547,515652,444516
"21406","San Felipe","Mujer","2411",306320,NA,290000
"21407","San Felipe","Mujer","2451",612640,NA,NA
"21408","San Felipe","Mujer","3231",218800,346636,350429
"21409","San Felipe","Mujer","3310",327106,NA,NA
"21410","San Felipe","Mujer","3411",875200,NA,NA
"21411","San Felipe","Mujer","3412",821600,NA,420000
"21412","San Felipe","Mujer","3439",382900,300000,NA
"21413","San Felipe","Mujer","4111",196920,NA,NA
"21414","San Felipe","Mujer","4113",251620,NA,290000
"21415","San Felipe","Mujer","4115",217373,222322,300000
"21416","San Felipe","Mujer","4121",437600,NA,341818
"21417","San Felipe","Mujer","4131",218800,240000,245000
"21418","San Felipe","Mujer","4190",437600,282903,284245
"21419","San Felipe","Mujer","4211",144651,407200,265132
"21420","San Felipe","Mujer","5122",196920,210000,245000
"21421","San Felipe","Mujer","5123",196920,210000,183714
"21422","San Felipe","Mujer","5131",161097,210000,245000
"21423","San Felipe","Mujer","5132",249374,400000,222039
"21424","San Felipe","Mujer","5133",196920,NA,NA
"21425","San Felipe","Mujer","5220",205716,220000,250000
"21426","San Felipe","Mujer","5230",131429,NA,245000
"21427","San Felipe","Mujer","6111",172860,400000,369600
"21428","San Felipe","Mujer","6112",204876,216725,NA
"21429","San Felipe","Mujer","6113",196920,NA,NA
"21430","San Felipe","Mujer","7129",199108,NA,NA
"21431","San Felipe","Mujer","7231",821600,NA,NA
"21432","San Felipe","Mujer","7332",252891,NA,250000
"21433","San Felipe","Mujer","7412",82160,NA,253120
"21434","San Felipe","Mujer","7414",200601,NA,NA
"21435","San Felipe","Mujer","7436",95560,NA,100000
"21436","San Felipe","Mujer","9111",369720,NA,267619
"21437","San Felipe","Mujer","9131",164386,250000,183556
"21438","San Felipe","Mujer","9132",201928,194022,243541
"21439","San Felipe","Mujer","9162",382900,NA,NA
"21440","San Felipe","Mujer","9211",196920,189577,240000
"21441","San Felipe","Mujer","9212",131280,NA,NA
"21442","San Felipe","Mujer","9322",196920,210000,241000
"21443","San Joaquín","Hombre","1314",442864,250000,450000
"21444","San Joaquín","Hombre","2142",765800,1642831,NA
"21445","San Joaquín","Hombre","2331",2418016,NA,NA
"21446","San Joaquín","Hombre","2451",821600,NA,NA
"21447","San Joaquín","Hombre","3121",262560,NA,NA
"21448","San Joaquín","Hombre","3415",437600,NA,NA
"21449","San Joaquín","Hombre","3431",301051,500000,300000
"21450","San Joaquín","Hombre","3471",583080,210000,600000
"21451","San Joaquín","Hombre","4115",547000,400000,NA
"21452","San Joaquín","Hombre","4121",240680,480000,600000
"21453","San Joaquín","Hombre","4131",219088,323165,354710
"21454","San Joaquín","Hombre","4133",328200,232772,NA
"21455","San Joaquín","Hombre","4211",151910,NA,NA
"21456","San Joaquín","Hombre","4215",328200,NA,301000
"21457","San Joaquín","Hombre","4223",355550,NA,NA
"21458","San Joaquín","Hombre","5121",390260,NA,NA
"21459","San Joaquín","Hombre","5123",213252,210000,238922
"21460","San Joaquín","Hombre","5220",238304,287692,350000
"21461","San Joaquín","Hombre","5230",205400,376279,486942
"21462","San Joaquín","Hombre","7122",273500,NA,700000
"21463","San Joaquín","Hombre","7124",283997,301795,300508
"21464","San Joaquín","Hombre","7136",272387,210000,489302
"21465","San Joaquín","Hombre","7137",328200,483607,422610
"21466","San Joaquín","Hombre","7141",202390,NA,650000
"21467","San Joaquín","Hombre","7212",400814,NA,282524
"21468","San Joaquín","Hombre","7213",218800,NA,NA
"21469","San Joaquín","Hombre","7231",314800,453873,399228
"21470","San Joaquín","Hombre","7241",236524,NA,500000
"21471","San Joaquín","Hombre","7244",196920,NA,NA
"21472","San Joaquín","Hombre","7321",369720,NA,NA
"21473","San Joaquín","Hombre","7331",306792,NA,NA
"21474","San Joaquín","Hombre","7346",410800,NA,NA
"21475","San Joaquín","Hombre","7422",205400,NA,308659
"21476","San Joaquín","Hombre","7441",218800,NA,NA
"21477","San Joaquín","Hombre","8211",209088,NA,450000
"21478","San Joaquín","Hombre","8231",251620,NA,NA
"21479","San Joaquín","Hombre","8232",202390,NA,NA
"21480","San Joaquín","Hombre","8251",218800,NA,500000
"21481","San Joaquín","Hombre","8271",199108,NA,NA
"21482","San Joaquín","Hombre","8278",209799,NA,NA
"21483","San Joaquín","Hombre","8282",218800,NA,NA
"21484","San Joaquín","Hombre","8290",245783,210000,NA
"21485","San Joaquín","Hombre","8322",320834,361995,376457
"21486","San Joaquín","Hombre","8323",199655,700000,NA
"21487","San Joaquín","Hombre","8324",246480,230000,430000
"21488","San Joaquín","Hombre","8333",207784,NA,NA
"21489","San Joaquín","Hombre","9111",369720,NA,NA
"21490","San Joaquín","Hombre","9112",287560,300000,NA
"21491","San Joaquín","Hombre","9132",199108,204013,274730
"21492","San Joaquín","Hombre","9141",273697,321974,300000
"21493","San Joaquín","Hombre","9151",199655,280000,400000
"21494","San Joaquín","Hombre","9152",217731,250000,277235
"21495","San Joaquín","Hombre","9313",196920,300000,378032
"21496","San Joaquín","Hombre","9333",200052,215000,225000
"21497","San Joaquín","Hombre","9999",241844,NA,NA
"21498","San Joaquín","Mujer","1314",373143,217035,327259
"21499","San Joaquín","Mujer","1315",205400,NA,NA
"21500","San Joaquín","Mujer","2451",164100,NA,NA
"21501","San Joaquín","Mujer","3132",213330,NA,NA
"21502","San Joaquín","Mujer","3231",262560,406501,488232
"21503","San Joaquín","Mujer","3429",492300,NA,NA
"21504","San Joaquín","Mujer","3471",382900,231798,NA
"21505","San Joaquín","Mujer","4115",211341,353261,424267
"21506","San Joaquín","Mujer","4211",127109,300000,305718
"21507","San Joaquín","Mujer","4222",199108,NA,309569
"21508","San Joaquín","Mujer","4223",184985,208169,259255
"21509","San Joaquín","Mujer","5122",202390,NA,280000
"21510","San Joaquín","Mujer","5131",167371,250000,202093
"21511","San Joaquín","Mujer","5133",166841,200000,67691
"21512","San Joaquín","Mujer","5220",273500,270369,462890
"21513","San Joaquín","Mujer","5230",281932,NA,106804
"21514","San Joaquín","Mujer","7331",164320,NA,500000
"21515","San Joaquín","Mujer","7412",87520,260000,NA
"21516","San Joaquín","Mujer","7433",513500,143310,NA
"21517","San Joaquín","Mujer","7436",184860,110000,90177
"21518","San Joaquín","Mujer","8261",202609,NA,NA
"21519","San Joaquín","Mujer","8290",216612,212680,260847
"21520","San Joaquín","Mujer","8322",300342,NA,600000
"21521","San Joaquín","Mujer","8324",547000,NA,NA
"21522","San Joaquín","Mujer","9111",616200,NA,126217
"21523","San Joaquín","Mujer","9131",114845,203167,246924
"21524","San Joaquín","Mujer","9132",188687,211379,323907
"21525","San Joaquín","Mujer","9322",202913,NA,NA
"21526","San Joaquín","Mujer","9999",213582,NA,NA
"21527","San José de Maipo","Hombre","1314",759087,NA,742290
"21528","San José de Maipo","Hombre","2142",201357,NA,600000
"21529","San José de Maipo","Hombre","2310",590760,NA,NA
"21530","San José de Maipo","Hombre","3439",355550,NA,NA
"21531","San José de Maipo","Hombre","4223",196920,NA,415000
"21532","San José de Maipo","Hombre","5220",164100,450000,230083
"21533","San José de Maipo","Hombre","6113",76580,248088,NA
"21534","San José de Maipo","Hombre","7111",437600,500000,NA
"21535","San José de Maipo","Hombre","7124",354283,152377,600000
"21536","San José de Maipo","Hombre","7129",875200,NA,NA
"21537","San José de Maipo","Hombre","7142",1643200,NA,NA
"21538","San José de Maipo","Hombre","8322",215450,315111,614098
"21539","San José de Maipo","Hombre","9152",348986,212209,300000
"21540","San José de Maipo","Hombre","9313",437600,281589,225000
"21541","San José de Maipo","Mujer","1314",537612,82740,300000
"21542","San José de Maipo","Mujer","2445",758142,NA,NA
"21543","San José de Maipo","Mujer","3226",82160,NA,NA
"21544","San José de Maipo","Mujer","3231",350080,106216,NA
"21545","San José de Maipo","Mujer","3320",251925,NA,NA
"21546","San José de Maipo","Mujer","5122",175040,180000,321000
"21547","San José de Maipo","Mujer","5123",109400,230000,239474
"21548","San José de Maipo","Mujer","5131",216781,202319,269922
"21549","San José de Maipo","Mujer","5132",547000,327397,280000
"21550","San José de Maipo","Mujer","5220",328200,252680,250000
"21551","San José de Maipo","Mujer","7412",513500,226092,98000
"21552","San José de Maipo","Mujer","9131",183561,188444,202835
"21553","San José de Maipo","Mujer","9161",82160,NA,NA
"21554","San José de Maipo","Mujer","9322",240680,NA,NA
"21555","San Pedro de Atacama","Hombre","1314",410800,NA,NA
"21556","San Pedro de Atacama","Hombre","1315",2401600,360000,400000
"21557","San Pedro de Atacama","Hombre","1316",246480,NA,NA
"21558","San Pedro de Atacama","Hombre","2213",547000,NA,NA
"21559","San Pedro de Atacama","Hombre","2411",1094000,NA,800000
"21560","San Pedro de Atacama","Hombre","2419",371960,NA,NA
"21561","San Pedro de Atacama","Hombre","3152",984600,NA,NA
"21562","San Pedro de Atacama","Hombre","3231",328200,NA,434000
"21563","San Pedro de Atacama","Hombre","3414",328200,NA,NA
"21564","San Pedro de Atacama","Hombre","3439",437600,NA,NA
"21565","San Pedro de Atacama","Hombre","4222",196920,NA,600000
"21566","San Pedro de Atacama","Hombre","5113",622212,450000,300000
"21567","San Pedro de Atacama","Hombre","5122",437600,NA,NA
"21568","San Pedro de Atacama","Hombre","5123",328200,NA,NA
"21569","San Pedro de Atacama","Hombre","5220",199108,226316,NA
"21570","San Pedro de Atacama","Hombre","6112",218800,NA,NA
"21571","San Pedro de Atacama","Hombre","6113",273500,NA,NA
"21572","San Pedro de Atacama","Hombre","7111",547000,NA,NA
"21573","San Pedro de Atacama","Hombre","7122",393710,230000,516000
"21574","San Pedro de Atacama","Hombre","7136",328200,NA,NA
"21575","San Pedro de Atacama","Hombre","7137",547000,NA,NA
"21576","San Pedro de Atacama","Hombre","7212",616200,400000,NA
"21577","San Pedro de Atacama","Hombre","7231",273500,752381,150000
"21578","San Pedro de Atacama","Hombre","7233",437600,300000,350000
"21579","San Pedro de Atacama","Hombre","7241",431340,NA,NA
"21580","San Pedro de Atacama","Hombre","8111",547000,475000,280000
"21581","San Pedro de Atacama","Hombre","8112",382900,558750,NA
"21582","San Pedro de Atacama","Hombre","8113",478477,NA,NA
"21583","San Pedro de Atacama","Hombre","8271",273500,NA,NA
"21584","San Pedro de Atacama","Hombre","8322",292806,472451,60000
"21585","San Pedro de Atacama","Hombre","8323",551413,495000,611290
"21586","San Pedro de Atacama","Hombre","8324",563410,NA,560465
"21587","San Pedro de Atacama","Hombre","8332",521754,650000,600000
"21588","San Pedro de Atacama","Hombre","8333",511655,NA,NA
"21589","San Pedro de Atacama","Hombre","9132",196920,240000,500000
"21590","San Pedro de Atacama","Hombre","9152",547000,NA,377200
"21591","San Pedro de Atacama","Hombre","9161",273500,NA,NA
"21592","San Pedro de Atacama","Hombre","9211",196920,100000,NA
"21593","San Pedro de Atacama","Hombre","9311",311790,NA,500000
"21594","San Pedro de Atacama","Hombre","9313",382900,60000,300000
"21595","San Pedro de Atacama","Hombre","9333",213330,NA,NA
"21596","San Pedro de Atacama","Hombre","9999",317260,NA,NA
"21597","San Pedro de Atacama","Mujer","1314",513500,100000,NA
"21598","San Pedro de Atacama","Mujer","1315",1302290,300000,389855
"21599","San Pedro de Atacama","Mujer","3431",1830861,NA,600000
"21600","San Pedro de Atacama","Mujer","3433",718900,NA,NA
"21601","San Pedro de Atacama","Mujer","4115",432120,NA,312000
"21602","San Pedro de Atacama","Mujer","5121",201296,300000,832000
"21603","San Pedro de Atacama","Mujer","5122",218800,199412,554605
"21604","San Pedro de Atacama","Mujer","5131",293715,245000,NA
"21605","San Pedro de Atacama","Mujer","5132",248338,NA,NA
"21606","San Pedro de Atacama","Mujer","5169",273500,NA,NA
"21607","San Pedro de Atacama","Mujer","5220",408230,500000,428000
"21608","San Pedro de Atacama","Mujer","7332",123240,NA,NA
"21609","San Pedro de Atacama","Mujer","7432",145360,NA,NA
"21610","San Pedro de Atacama","Mujer","7436",308100,107500,NA
"21611","San Pedro de Atacama","Mujer","8322",328200,NA,NA
"21612","San Pedro de Atacama","Mujer","9132",223187,NA,360000
"21613","San Pedro de Atacama","Mujer","9133",240680,200000,NA
"21614","San Pedro de la Paz","Hombre","1314",188416,178994,388354
"21615","San Pedro de la Paz","Hombre","2141",1417832,1262949,NA
"21616","San Pedro de la Paz","Hombre","2142",1928270,2616216,1606934
"21617","San Pedro de la Paz","Hombre","2143",2461500,2000000,1643937
"21618","San Pedro de la Paz","Hombre","2145",1641000,1600000,1487864
"21619","San Pedro de la Paz","Hombre","2148",984600,NA,980000
"21620","San Pedro de la Paz","Hombre","2149",1078650,1381758,1278997
"21621","San Pedro de la Paz","Hombre","2224",765800,NA,NA
"21622","San Pedro de la Paz","Hombre","2310",1318864,NA,737935
"21623","San Pedro de la Paz","Hombre","2331",328200,520000,500000
"21624","San Pedro de la Paz","Hombre","2419",745133,900000,3600000
"21625","San Pedro de la Paz","Hombre","2421",525120,NA,1100000
"21626","San Pedro de la Paz","Hombre","3118",218800,NA,432448
"21627","San Pedro de la Paz","Hombre","3119",229740,NA,NA
"21628","San Pedro de la Paz","Hombre","3431",6162000,1800000,992788
"21629","San Pedro de la Paz","Hombre","3475",1437800,NA,80000
"21630","San Pedro de la Paz","Hombre","4115",218800,NA,NA
"21631","San Pedro de la Paz","Hombre","4121",547000,NA,489460
"21632","San Pedro de la Paz","Hombre","4131",323088,228295,264155
"21633","San Pedro de la Paz","Hombre","4142",249989,250000,NA
"21634","San Pedro de la Paz","Hombre","4190",547000,300025,NA
"21635","San Pedro de la Paz","Hombre","4223",262560,350000,250000
"21636","San Pedro de la Paz","Hombre","5112",273500,NA,NA
"21637","San Pedro de la Paz","Hombre","5122",459480,280000,310667
"21638","San Pedro de la Paz","Hombre","5123",218800,210000,250000
"21639","San Pedro de la Paz","Hombre","5220",244144,219892,298808
"21640","San Pedro de la Paz","Hombre","5230",218800,173543,286319
"21641","San Pedro de la Paz","Hombre","6113",212601,170710,179663
"21642","San Pedro de la Paz","Hombre","6141",218800,NA,180000
"21643","San Pedro de la Paz","Hombre","7122",215877,210000,241000
"21644","San Pedro de la Paz","Hombre","7124",335828,265479,241000
"21645","San Pedro de la Paz","Hombre","7129",1027000,459600,679747
"21646","San Pedro de la Paz","Hombre","7136",328741,282360,318750
"21647","San Pedro de la Paz","Hombre","7137",565888,250192,NA
"21648","San Pedro de la Paz","Hombre","7141",273500,114459,241000
"21649","San Pedro de la Paz","Hombre","7142",131280,200000,NA
"21650","San Pedro de la Paz","Hombre","7212",429372,174650,404472
"21651","San Pedro de la Paz","Hombre","7214",437600,359755,350000
"21652","San Pedro de la Paz","Hombre","7231",733336,219547,339032
"21653","San Pedro de la Paz","Hombre","7233",350080,1200000,385299
"21654","San Pedro de la Paz","Hombre","7243",437600,NA,400000
"21655","San Pedro de la Paz","Hombre","7245",328200,600000,298596
"21656","San Pedro de la Paz","Hombre","7411",202390,325000,250000
"21657","San Pedro de la Paz","Hombre","7412",513500,180000,244930
"21658","San Pedro de la Paz","Hombre","7422",359450,175625,188362
"21659","San Pedro de la Paz","Hombre","8152",273500,NA,NA
"21660","San Pedro de la Paz","Hombre","8162",382900,NA,NA
"21661","San Pedro de la Paz","Hombre","8211",328200,NA,NA
"21662","San Pedro de la Paz","Hombre","8322",372638,237321,348675
"21663","San Pedro de la Paz","Hombre","8323",496160,210000,1400000
"21664","San Pedro de la Paz","Hombre","8324",224241,301327,481056
"21665","San Pedro de la Paz","Hombre","8333",328200,NA,233553
"21666","San Pedro de la Paz","Hombre","9111",102700,164971,280000
"21667","San Pedro de la Paz","Hombre","9132",196920,270000,250095
"21668","San Pedro de la Paz","Hombre","9142",196920,216580,103089
"21669","San Pedro de la Paz","Hombre","9151",196920,190240,213333
"21670","San Pedro de la Paz","Hombre","9152",273500,219654,290699
"21671","San Pedro de la Paz","Hombre","9212",218800,NA,241000
"21672","San Pedro de la Paz","Hombre","9312",1027000,NA,1074033
"21673","San Pedro de la Paz","Hombre","9313",218800,200000,342044
"21674","San Pedro de la Paz","Hombre","9333",212276,124258,179597
"21675","San Pedro de la Paz","Mujer","1141",437600,NA,NA
"21676","San Pedro de la Paz","Mujer","1314",188919,95714,234198
"21677","San Pedro de la Paz","Mujer","1315",2464800,NA,NA
"21678","San Pedro de la Paz","Mujer","2142",328200,500000,1338099
"21679","San Pedro de la Paz","Mujer","2149",1195219,687138,996000
"21680","San Pedro de la Paz","Mujer","2221",892425,1700000,895789
"21681","San Pedro de la Paz","Mujer","2224",1140129,NA,NA
"21682","San Pedro de la Paz","Mujer","2229",1094000,NA,NA
"21683","San Pedro de la Paz","Mujer","2310",656400,NA,NA
"21684","San Pedro de la Paz","Mujer","2419",229287,704042,800000
"21685","San Pedro de la Paz","Mujer","2441",875200,NA,NA
"21686","San Pedro de la Paz","Mujer","2445",816469,800000,500000
"21687","San Pedro de la Paz","Mujer","2446",820500,NA,488889
"21688","San Pedro de la Paz","Mujer","2451",459480,NA,NA
"21689","San Pedro de la Paz","Mujer","3226",400834,NA,700000
"21690","San Pedro de la Paz","Mujer","3310",579820,NA,NA
"21691","San Pedro de la Paz","Mujer","3411",437600,631365,NA
"21692","San Pedro de la Paz","Mujer","3439",360459,NA,NA
"21693","San Pedro de la Paz","Mujer","4115",333215,237396,342650
"21694","San Pedro de la Paz","Mujer","4121",204578,210000,415185
"21695","San Pedro de la Paz","Mujer","4122",109400,NA,NA
"21696","San Pedro de la Paz","Mujer","4211",185372,214135,250000
"21697","San Pedro de la Paz","Mujer","4222",765800,214465,NA
"21698","San Pedro de la Paz","Mujer","5122",203734,193445,247887
"21699","San Pedro de la Paz","Mujer","5131",275688,143286,250000
"21700","San Pedro de la Paz","Mujer","5132",821600,445359,250857
"21701","San Pedro de la Paz","Mujer","5141",725171,204824,189106
"21702","San Pedro de la Paz","Mujer","5220",198866,210000,241759
"21703","San Pedro de la Paz","Mujer","5230",136712,96452,200145
