"","geography_level","geography_name","geography_id","year","sex","branch","weighted_mean_income","weighted_median_income","ci_weighted_mean_income","ci_weighted_median_income"
"752","region","Los Lagos","10","2013","Hombre","Electricidad, Gas y Agua",503009,296122,"[266367, 1003545]","[238454, 314583]"
"753","region","Los Lagos","10","2013","Hombre","Construcción",315019,230922,"[284263, 357432]","[210000, 250000]"
"754","region","Los Lagos","10","2013","Hombre","Comercio",301183,210000,"[264964, 356399]","[210000, 240000]"
"755","region","Los Lagos","10","2013","Hombre","Hoteles y Restaurantes",280584,220000,"[222074, 362632]","[200000, 240514]"
"756","region","Los Lagos","10","2013","Hombre","Transporte, Almacenamiento y Comunicaciones",392809,280000,"[331466, 453346]","[250000, 300000]"
"757","region","Los Lagos","10","2013","Hombre","Intermediación Financiera",505660,499118,"[328911, 745269]","[278102, 598348]"
"758","region","Los Lagos","10","2013","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",499864,312160,"[423088, 578698]","[299362, 400000]"
"759","region","Los Lagos","10","2013","Hombre","Administración Pública y Defensa",598704,400000,"[482847, 750594]","[340263, 785515]"
"760","region","Los Lagos","10","2013","Hombre","Enseñanza",571896,447936,"[486431, 670795]","[370538, 600000]"
"761","region","Los Lagos","10","2013","Hombre","Servicios Sociales y de Salud",842167,500000,"[590113, 1500184]","[365010, 750000]"
"762","region","Los Lagos","10","2013","Hombre","Otras Actividades de Servicios",241859,210000,"[206258, 282426]","[200000, 240000]"
"763","region","Los Lagos","10","2013","Hombre","Servicio Doméstico",166775,207365,"[134704, 201137]","[101542, 210000]"
"764","region","Los Lagos","10","2013","Mujer","Agricultura, Ganadería, Caza y Silvicultura",197817,150000,"[141215, 287820]","[120000, 180000]"
"765","region","Los Lagos","10","2013","Mujer","Pesca",234237,210000,"[170168, 312700]","[149543, 220000]"
"766","region","Los Lagos","10","2013","Mujer","Industrias Manufactureras",236059,204750,"[207695, 287415]","[200000, 210000]"
"767","region","Los Lagos","10","2013","Mujer","Electricidad, Gas y Agua",367391,250000,"[229926, 660435]","[250000, 890000]"
"768","region","Los Lagos","10","2013","Mujer","Construcción",304278,213612,"[194095, 506658]","[198846, 300000]"
"769","region","Los Lagos","10","2013","Mujer","Comercio",183917,161202,"[167690, 205558]","[140441, 195250]"
"770","region","Los Lagos","10","2013","Mujer","Hoteles y Restaurantes",258078,200000,"[211232, 325666]","[180000, 210000]"
"771","region","Los Lagos","10","2013","Mujer","Transporte, Almacenamiento y Comunicaciones",270552,210000,"[214905, 357082]","[198414, 250000]"
"772","region","Los Lagos","10","2013","Mujer","Intermediación Financiera",491909,420190,"[299341, 823263]","[236975, 804148]"
"773","region","Los Lagos","10","2013","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",311704,280000,"[261765, 372194]","[202670, 343076]"
"774","region","Los Lagos","10","2013","Mujer","Administración Pública y Defensa",496742,400000,"[402605, 619216]","[300000, 491905]"
"775","region","Los Lagos","10","2013","Mujer","Enseñanza",416805,377234,"[368666, 467974]","[300000, 450000]"
"776","region","Los Lagos","10","2013","Mujer","Servicios Sociales y de Salud",454707,302838,"[387995, 508914]","[264750, 400000]"
"777","region","Los Lagos","10","2013","Mujer","Otras Actividades de Servicios",287148,212580,"[215963, 353251]","[175789, 250000]"
"778","region","Los Lagos","10","2013","Mujer","Servicio Doméstico",151268,140000,"[137042, 169936]","[120000, 158132]"
"780","region","Los Ríos","14","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",272996,200000,"[217897, 384895]","[200000, 210000]"
"781","region","Los Ríos","14","2013","Hombre","Pesca",184117,161852,"[149704, 213602]","[136188, 200000]"
"782","region","Los Ríos","14","2013","Hombre","Explotación de Minas y Canteras",397273,345143,"[292298, 544022]","[222437, 450000]"
"783","region","Los Ríos","14","2013","Hombre","Industrias Manufactureras",287818,215000,"[267549, 302872]","[210000, 240000]"
"784","region","Los Ríos","14","2013","Hombre","Electricidad, Gas y Agua",587071,254444,"[285958, 1047002]","[210000, 377204]"
"785","region","Los Ríos","14","2013","Hombre","Construcción",292799,210000,"[243358, 399431]","[210000, 220000]"
"786","region","Los Ríos","14","2013","Hombre","Comercio",265993,210000,"[238103, 292277]","[210000, 220000]"
"787","region","Los Ríos","14","2013","Hombre","Hoteles y Restaurantes",314775,210000,"[226944, 429655]","[210000, 218734]"
"788","region","Los Ríos","14","2013","Hombre","Transporte, Almacenamiento y Comunicaciones",335501,250000,"[288529, 388528]","[210000, 265583]"
"789","region","Los Ríos","14","2013","Hombre","Intermediación Financiera",590142,496700,"[431479, 771548]","[350000, 793763]"
"790","region","Los Ríos","14","2013","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",517368,350000,"[392932, 635671]","[266409, 400000]"
"791","region","Los Ríos","14","2013","Hombre","Administración Pública y Defensa",701853,450000,"[568226, 852559]","[380000, 550000]"
"792","region","Los Ríos","14","2013","Hombre","Enseñanza",523510,380000,"[451777, 620224]","[300000, 499688]"
"793","region","Los Ríos","14","2013","Hombre","Servicios Sociales y de Salud",911093,500000,"[638248, 1279124]","[328490, 900000]"
"794","region","Los Ríos","14","2013","Hombre","Otras Actividades de Servicios",294597,223714,"[223285, 370150]","[206877, 290062]"
"795","region","Los Ríos","14","2013","Hombre","Servicio Doméstico",206577,200000,"[171348, 252072]","[162615, 210000]"
"796","region","Los Ríos","14","2013","Hombre","Organizaciones y Órganos Extraterritoriales",380000,380000,"[380000, 380000]","[380000, 380000]"
"797","region","Los Ríos","14","2013","Hombre","No Bien Especificado",300004,300000,"[242699, 392284]","[220000, 349241]"
"798","region","Los Ríos","14","2013","Mujer","Agricultura, Ganadería, Caza y Silvicultura",161549,150000,"[136803, 207560]","[100000, 180000]"
"799","region","Los Ríos","14","2013","Mujer","Pesca",180829,210000,"[137727, 217251]","[115536, 210000]"
"800","region","Los Ríos","14","2013","Mujer","Explotación de Minas y Canteras",172964,172964,"[20000, 284211]","[20000, 284211]"
"801","region","Los Ríos","14","2013","Mujer","Industrias Manufactureras",183492,150000,"[153493, 224254]","[100000, 200000]"
"802","region","Los Ríos","14","2013","Mujer","Electricidad, Gas y Agua",232927,250000,"[177439, 287805]","[150000, 300000]"
"803","region","Los Ríos","14","2013","Mujer","Construcción",255513,210000,"[216371, 302072]","[208928, 300000]"
"804","region","Los Ríos","14","2013","Mujer","Comercio",191840,200000,"[175826, 212647]","[176135, 210000]"
"805","region","Los Ríos","14","2013","Mujer","Hoteles y Restaurantes",204762,200000,"[189146, 223256]","[185644, 210000]"
"806","region","Los Ríos","14","2013","Mujer","Transporte, Almacenamiento y Comunicaciones",258585,210000,"[209372, 311399]","[186815, 250000]"
"807","region","Los Ríos","14","2013","Mujer","Intermediación Financiera",445617,392241,"[335855, 584289]","[259915, 700000]"
"808","region","Los Ríos","14","2013","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",402044,285116,"[327991, 509416]","[237807, 314863]"
"809","region","Los Ríos","14","2013","Mujer","Administración Pública y Defensa",561989,381647,"[436667, 767894]","[250000, 600000]"
"810","region","Los Ríos","14","2013","Mujer","Enseñanza",396487,300000,"[367716, 434588]","[250000, 399050]"
"811","region","Los Ríos","14","2013","Mujer","Servicios Sociales y de Salud",427712,350000,"[388768, 499854]","[300000, 400000]"
"812","region","Los Ríos","14","2013","Mujer","Otras Actividades de Servicios",206705,183750,"[153042, 291406]","[85701, 207271]"
"813","region","Los Ríos","14","2013","Mujer","Servicio Doméstico",143608,140000,"[130870, 158639]","[112056, 160000]"
"814","region","Magallanes","12","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",470140,300000,"[315042, 664885]","[214821, 346542]"
"815","region","Magallanes","12","2013","Hombre","Pesca",402932,301455,"[317731, 528289]","[251781, 400000]"
"816","region","Magallanes","12","2013","Hombre","Explotación de Minas y Canteras",757703,683579,"[670067, 861464]","[600000, 750000]"
"817","region","Magallanes","12","2013","Hombre","Industrias Manufactureras",519708,367862,"[411976, 660089]","[300000, 463125]"
"818","region","Magallanes","12","2013","Hombre","Electricidad, Gas y Agua",789299,692810,"[486250, 1235993]","[357625, 816094]"
"819","region","Magallanes","12","2013","Hombre","Construcción",420683,336667,"[364747, 519278]","[300000, 350000]"
"820","region","Magallanes","12","2013","Hombre","Comercio",353917,290000,"[304592, 409919]","[250000, 301356]"
"821","region","Magallanes","12","2013","Hombre","Hoteles y Restaurantes",579620,320000,"[334219, 986674]","[250000, 393978]"
"822","region","Magallanes","12","2013","Hombre","Transporte, Almacenamiento y Comunicaciones",457295,374925,"[383088, 620727]","[320000, 400000]"
"823","region","Magallanes","12","2013","Hombre","Intermediación Financiera",639099,464894,"[398223, 848148]","[221410, 803152]"
"824","region","Magallanes","12","2013","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",544528,350000,"[442429, 635487]","[300000, 473579]"
"825","region","Magallanes","12","2013","Hombre","Administración Pública y Defensa",693768,600000,"[605067, 782654]","[500000, 677434]"
"826","region","Magallanes","12","2013","Hombre","Enseñanza",986116,900000,"[706636, 1298082]","[478744, 1700000]"
"827","region","Magallanes","12","2013","Hombre","Servicios Sociales y de Salud",907889,517460,"[622965, 1138134]","[358000, 1000000]"
"828","region","Magallanes","12","2013","Hombre","Otras Actividades de Servicios",378110,289231,"[298222, 472930]","[250000, 373939]"
"829","region","Magallanes","12","2013","Hombre","Servicio Doméstico",120361,97500,"[60940, 169681]","[35135, 205000]"
"830","region","Magallanes","12","2013","Mujer","Agricultura, Ganadería, Caza y Silvicultura",262362,255455,"[180002, 366542]","[155137, 424060]"
"831","region","Magallanes","12","2013","Mujer","Pesca",296894,288679,"[225322, 371225]","[200000, 400000]"
"832","region","Magallanes","12","2013","Mujer","Explotación de Minas y Canteras",477986,410057,"[332315, 698646]","[300000, 900000]"
"833","region","Magallanes","12","2013","Mujer","Industrias Manufactureras",255153,220000,"[211138, 317188]","[201188, 250000]"
"835","region","Magallanes","12","2013","Mujer","Construcción",550927,300000,"[301413, 839116]","[242074, 480000]"
"836","region","Magallanes","12","2013","Mujer","Comercio",247280,220000,"[221917, 278130]","[210000, 245250]"
"837","region","Magallanes","12","2013","Mujer","Hoteles y Restaurantes",251766,220000,"[229184, 290155]","[210000, 249011]"
"838","region","Magallanes","12","2013","Mujer","Transporte, Almacenamiento y Comunicaciones",449751,300000,"[346507, 573210]","[245625, 476250]"
"839","region","Magallanes","12","2013","Mujer","Intermediación Financiera",453570,396000,"[332319, 607038]","[300000, 602669]"
"840","region","Magallanes","12","2013","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",369970,300000,"[306396, 481972]","[220000, 397978]"
"841","region","Magallanes","12","2013","Mujer","Administración Pública y Defensa",587115,500000,"[487791, 676530]","[346733, 600000]"
"842","region","Magallanes","12","2013","Mujer","Enseñanza",506649,456211,"[451417, 564144]","[319575, 504250]"
"843","region","Magallanes","12","2013","Mujer","Servicios Sociales y de Salud",591801,400000,"[476974, 731168]","[300000, 441755]"
"844","region","Magallanes","12","2013","Mujer","Otras Actividades de Servicios",281221,220000,"[227468, 362118]","[200000, 265160]"
"845","region","Magallanes","12","2013","Mujer","Servicio Doméstico",159281,165091,"[141339, 180602]","[136738, 200000]"
"846","region","Maule","7","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",234255,210000,"[224690, 244196]","[210000, 210000]"
"847","region","Maule","7","2013","Hombre","Pesca",227750,234435,"[168799, 276091]","[162105, 250000]"
"848","region","Maule","7","2013","Hombre","Explotación de Minas y Canteras",594446,500000,"[464117, 731815]","[250000, 726250]"
"849","region","Maule","7","2013","Hombre","Industrias Manufactureras",283475,220000,"[264563, 306701]","[210000, 230000]"
"850","region","Maule","7","2013","Hombre","Electricidad, Gas y Agua",541307,299694,"[328841, 908508]","[210567, 800000]"
"851","region","Maule","7","2013","Hombre","Construcción",308969,250000,"[287704, 334267]","[220893, 250000]"
"852","region","Maule","7","2013","Hombre","Comercio",281220,210000,"[247201, 337190]","[210000, 220000]"
"853","region","Maule","7","2013","Hombre","Hoteles y Restaurantes",270143,210000,"[221351, 325580]","[203170, 244198]"
"854","region","Maule","7","2013","Hombre","Transporte, Almacenamiento y Comunicaciones",335409,268750,"[286496, 401538]","[250000, 300000]"
"855","region","Maule","7","2013","Hombre","Intermediación Financiera",1637318,1818053,"[625511, 1986702]","[210000, 2000000]"
"856","region","Maule","7","2013","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",571746,400000,"[462970, 680005]","[300000, 538729]"
"857","region","Maule","7","2013","Hombre","Administración Pública y Defensa",554205,400000,"[447091, 660679]","[340000, 600000]"
"858","region","Maule","7","2013","Hombre","Enseñanza",530633,400000,"[464379, 600320]","[350000, 555250]"
"859","region","Maule","7","2013","Hombre","Servicios Sociales y de Salud",544306,400000,"[402724, 693207]","[296466, 552500]"
"860","region","Maule","7","2013","Hombre","Otras Actividades de Servicios",266089,210000,"[211269, 363364]","[201940, 250000]"
"861","region","Maule","7","2013","Hombre","Servicio Doméstico",150150,179032,"[102796, 201451]","[64513, 210000]"
"862","region","Maule","7","2013","Hombre","No Bien Especificado",398042,272956,"[166659, 846101]","[108703, 1003333]"
"863","region","Maule","7","2013","Mujer","Agricultura, Ganadería, Caza y Silvicultura",184794,210000,"[173909, 197324]","[200000, 210000]"
"864","region","Maule","7","2013","Mujer","Pesca",135588,88644,"[80000, 210000]","[80000, 210000]"
"866","region","Maule","7","2013","Mujer","Industrias Manufactureras",208567,208424,"[173169, 250161]","[145691, 210000]"
"867","region","Maule","7","2013","Mujer","Electricidad, Gas y Agua",171583,210000,"[134469, 210000]","[103210, 210000]"
"868","region","Maule","7","2013","Mujer","Construcción",348574,246984,"[208377, 531279]","[207856, 300702]"
"869","region","Maule","7","2013","Mujer","Comercio",196707,200000,"[181281, 219056]","[195825, 210000]"
"870","region","Maule","7","2013","Mujer","Hoteles y Restaurantes",222155,210000,"[187500, 274407]","[186340, 210000]"
"871","region","Maule","7","2013","Mujer","Transporte, Almacenamiento y Comunicaciones",252169,210000,"[208663, 305957]","[190000, 250000]"
"872","region","Maule","7","2013","Mujer","Intermediación Financiera",305289,210000,"[189010, 999900]","[134741, 1007165]"
"873","region","Maule","7","2013","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",498721,240000,"[346536, 771124]","[200000, 350000]"
"874","region","Maule","7","2013","Mujer","Administración Pública y Defensa",500752,373364,"[423089, 612907]","[300000, 477521]"
"875","region","Maule","7","2013","Mujer","Enseñanza",364765,287030,"[324932, 404272]","[250000, 345433]"
"876","region","Maule","7","2013","Mujer","Servicios Sociales y de Salud",446381,350000,"[391392, 512244]","[320000, 400000]"
"877","region","Maule","7","2013","Mujer","Otras Actividades de Servicios",197337,200000,"[144023, 241684]","[146928, 250000]"
"878","region","Maule","7","2013","Mujer","Servicio Doméstico",159891,150000,"[142702, 178961]","[120000, 175000]"
"879","region","Metropolitana","13","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",282977,210000,"[248019, 319792]","[210000, 210000]"
"880","region","Metropolitana","13","2013","Hombre","Pesca",201947,201947,"[193000, 210000]","[193000, 210000]"
"881","region","Metropolitana","13","2013","Hombre","Explotación de Minas y Canteras",988838,520386,"[775768, 1250618]","[400800, 789553]"
"882","region","Metropolitana","13","2013","Hombre","Industrias Manufactureras",448040,300000,"[416863, 506725]","[300000, 303655]"
"883","region","Metropolitana","13","2013","Hombre","Electricidad, Gas y Agua",668977,470913,"[486470, 905446]","[400000, 574073]"
"884","region","Metropolitana","13","2013","Hombre","Construcción",485868,300000,"[444584, 573803]","[300000, 350000]"
"885","region","Metropolitana","13","2013","Hombre","Comercio",417013,257409,"[381202, 459387]","[250000, 282626]"
"886","region","Metropolitana","13","2013","Hombre","Hoteles y Restaurantes",356305,300000,"[312762, 452178]","[247258, 350000]"
"887","region","Metropolitana","13","2013","Hombre","Transporte, Almacenamiento y Comunicaciones",485058,350000,"[447235, 537006]","[324750, 370521]"
"888","region","Metropolitana","13","2013","Hombre","Intermediación Financiera",1193445,891276,"[985329, 1338174]","[800000, 1000000]"
"889","region","Metropolitana","13","2013","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",1069588,550000,"[933908, 1210057]","[500000, 700000]"
"890","region","Metropolitana","13","2013","Hombre","Administración Pública y Defensa",714929,419653,"[616829, 837998]","[350000, 558056]"
"891","region","Metropolitana","13","2013","Hombre","Enseñanza",698472,500000,"[596578, 818296]","[400000, 600000]"
"892","region","Metropolitana","13","2013","Hombre","Servicios Sociales y de Salud",849412,508963,"[697966, 1099360]","[493740, 800000]"
"893","region","Metropolitana","13","2013","Hombre","Otras Actividades de Servicios",475538,280000,"[387325, 576945]","[250000, 317528]"
"894","region","Metropolitana","13","2013","Hombre","Servicio Doméstico",262724,250000,"[241198, 284512]","[230000, 280000]"
"895","region","Metropolitana","13","2013","Hombre","Organizaciones y Órganos Extraterritoriales",344258,344258,"[265403, 400000]","[265403, 400000]"
"896","region","Metropolitana","13","2013","Hombre","No Bien Especificado",577196,353187,"[418253, 775132]","[300000, 500000]"
"897","region","Metropolitana","13","2013","Mujer","Agricultura, Ganadería, Caza y Silvicultura",368117,210000,"[219199, 742631]","[200000, 210000]"
"898","region","Metropolitana","13","2013","Mujer","Pesca",150000,150000,"[150000, 150000]","[150000, 150000]"
"899","region","Metropolitana","13","2013","Mujer","Explotación de Minas y Canteras",989152,1000000,"[708582, 1417322]","[400000, 1580893]"
"900","region","Metropolitana","13","2013","Mujer","Industrias Manufactureras",298709,220000,"[270643, 336370]","[210000, 240000]"
"901","region","Metropolitana","13","2013","Mujer","Electricidad, Gas y Agua",657336,250000,"[311386, 1139851]","[219826, 300000]"
"902","region","Metropolitana","13","2013","Mujer","Construcción",492169,362059,"[410696, 591795]","[304798, 491618]"
"903","region","Metropolitana","13","2013","Mujer","Comercio",266044,210000,"[246047, 287177]","[200000, 210000]"
"904","region","Metropolitana","13","2013","Mujer","Hoteles y Restaurantes",267118,210000,"[227910, 302843]","[206324, 215000]"
"905","region","Metropolitana","13","2013","Mujer","Transporte, Almacenamiento y Comunicaciones",464393,320000,"[420200, 520099]","[300000, 397552]"
"906","region","Metropolitana","13","2013","Mujer","Intermediación Financiera",816093,572593,"[650679, 1158988]","[429000, 700000]"
"907","region","Metropolitana","13","2013","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",626655,320467,"[558691, 710405]","[300000, 380000]"
"908","region","Metropolitana","13","2013","Mujer","Administración Pública y Defensa",661597,499176,"[587809, 781180]","[400000, 600000]"
"909","region","Metropolitana","13","2013","Mujer","Enseñanza",511359,370000,"[462524, 567078]","[336112, 400000]"
"910","region","Metropolitana","13","2013","Mujer","Servicios Sociales y de Salud",537609,350000,"[472210, 593686]","[300000, 376000]"
"911","region","Metropolitana","13","2013","Mujer","Otras Actividades de Servicios",374246,280007,"[331970, 454162]","[250000, 300000]"
"912","region","Metropolitana","13","2013","Mujer","Servicio Doméstico",200535,200000,"[192352, 209998]","[200000, 200000]"
"913","region","Metropolitana","13","2013","Mujer","Organizaciones y Órganos Extraterritoriales",621176,199843,"[219375, 1588403]","[198000, 2039369]"
"914","region","Metropolitana","13","2013","Mujer","No Bien Especificado",457868,337005,"[377814, 560022]","[250000, 497577]"
"915","region","O'Higgins","6","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",251880,210000,"[240857, 282925]","[210000, 210000]"
"916","region","O'Higgins","6","2013","Hombre","Pesca",263861,221379,"[144226, 376717]","[115552, 480000]"
"917","region","O'Higgins","6","2013","Hombre","Explotación de Minas y Canteras",774340,600000,"[693662, 862841]","[500000, 686146]"
"918","region","O'Higgins","6","2013","Hombre","Industrias Manufactureras",339491,280000,"[314464, 375137]","[250000, 300000]"
"919","region","O'Higgins","6","2013","Hombre","Electricidad, Gas y Agua",334421,297067,"[275936, 415303]","[227669, 350497]"
"920","region","O'Higgins","6","2013","Hombre","Construcción",311509,250000,"[288317, 346373]","[240000, 264962]"
"921","region","O'Higgins","6","2013","Hombre","Comercio",306332,229878,"[279084, 335821]","[210000, 250000]"
"922","region","O'Higgins","6","2013","Hombre","Hoteles y Restaurantes",350161,248349,"[266105, 461048]","[209658, 300000]"
"923","region","O'Higgins","6","2013","Hombre","Transporte, Almacenamiento y Comunicaciones",315298,300000,"[294352, 337141]","[250000, 300000]"
"924","region","O'Higgins","6","2013","Hombre","Intermediación Financiera",605838,580155,"[426173, 819612]","[270000, 800000]"
"925","region","O'Higgins","6","2013","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",694745,488871,"[568535, 861966]","[400000, 600000]"
"926","region","O'Higgins","6","2013","Hombre","Administración Pública y Defensa",611493,400000,"[499197, 739477]","[340000, 500000]"
"927","region","O'Higgins","6","2013","Hombre","Enseñanza",328896,228684,"[222154, 624098]","[110000, 648484]"
"928","region","O'Higgins","6","2013","Hombre","Servicios Sociales y de Salud",784280,500000,"[610436, 1077739]","[397144, 654997]"
"929","region","O'Higgins","6","2013","Hombre","Otras Actividades de Servicios",308545,238866,"[256513, 382507]","[210000, 270000]"
"930","region","O'Higgins","6","2013","Hombre","Servicio Doméstico",219185,210663,"[195080, 248620]","[207992, 250000]"
"932","region","O'Higgins","6","2013","Hombre","No Bien Especificado",331137,248960,"[234903, 425832]","[195000, 480000]"
"933","region","O'Higgins","6","2013","Mujer","Agricultura, Ganadería, Caza y Silvicultura",221018,210000,"[195665, 284842]","[210000, 230000]"
"934","region","O'Higgins","6","2013","Mujer","Pesca",100000,100000,"[100000, 100000]","[100000, 100000]"
"935","region","O'Higgins","6","2013","Mujer","Explotación de Minas y Canteras",319555,300000,"[254662, 423334]","[219807, 381274]"
"936","region","O'Higgins","6","2013","Mujer","Industrias Manufactureras",207526,210000,"[187450, 234376]","[203483, 210000]"
"937","region","O'Higgins","6","2013","Mujer","Electricidad, Gas y Agua",233136,207200,"[137691, 709345]","[124133, 642877]"
"938","region","O'Higgins","6","2013","Mujer","Construcción",293914,211214,"[210560, 417857]","[201081, 287140]"
"939","region","O'Higgins","6","2013","Mujer","Comercio",220338,210000,"[205592, 244307]","[200000, 210000]"
"940","region","O'Higgins","6","2013","Mujer","Hoteles y Restaurantes",232331,210000,"[208276, 259587]","[200000, 210000]"
"941","region","O'Higgins","6","2013","Mujer","Transporte, Almacenamiento y Comunicaciones",254892,210000,"[201236, 330144]","[200000, 247692]"
"942","region","O'Higgins","6","2013","Mujer","Intermediación Financiera",769080,366923,"[426173, 1231885]","[245478, 1965742]"
"943","region","O'Higgins","6","2013","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",346892,246552,"[259195, 454095]","[194623, 299907]"
"944","region","O'Higgins","6","2013","Mujer","Administración Pública y Defensa",530092,380000,"[440501, 645109]","[320000, 500000]"
"945","region","O'Higgins","6","2013","Mujer","Enseñanza",377502,380000,"[327596, 488710]","[270607, 380000]"
"946","region","O'Higgins","6","2013","Mujer","Servicios Sociales y de Salud",368884,254521,"[318654, 431010]","[234750, 300000]"
"947","region","O'Higgins","6","2013","Mujer","Otras Actividades de Servicios",220386,210000,"[192980, 248166]","[200000, 210000]"
"948","region","O'Higgins","6","2013","Mujer","Servicio Doméstico",154069,150000,"[143196, 162866]","[146554, 171925]"
"949","region","O'Higgins","6","2013","Mujer","No Bien Especificado",466613,288965,"[207389, 879098]","[157193, 989612]"
"950","region","Tarapacá","1","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",164799,154462,"[132920, 195070]","[97107, 200000]"
"951","region","Tarapacá","1","2013","Hombre","Pesca",574744,280000,"[340437, 855314]","[200000, 300000]"
"952","region","Tarapacá","1","2013","Hombre","Explotación de Minas y Canteras",762442,612400,"[707275, 827266]","[600000, 650000]"
"953","region","Tarapacá","1","2013","Hombre","Industrias Manufactureras",543796,388728,"[460042, 630637]","[350000, 470000]"
"954","region","Tarapacá","1","2013","Hombre","Electricidad, Gas y Agua",649866,400000,"[417490, 990757]","[350000, 500000]"
"955","region","Tarapacá","1","2013","Hombre","Construcción",493128,368679,"[446244, 545166]","[316416, 400000]"
"956","region","Tarapacá","1","2013","Hombre","Comercio",438748,300000,"[397509, 509027]","[300000, 350000]"
"957","region","Tarapacá","1","2013","Hombre","Hoteles y Restaurantes",373550,295328,"[293747, 468306]","[250000, 318570]"
"958","region","Tarapacá","1","2013","Hombre","Transporte, Almacenamiento y Comunicaciones",446976,389796,"[403561, 491686]","[350000, 400000]"
"959","region","Tarapacá","1","2013","Hombre","Intermediación Financiera",682920,491176,"[522725, 871499]","[367468, 795086]"
"960","region","Tarapacá","1","2013","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",669706,400000,"[535337, 808948]","[350000, 500000]"
"961","region","Tarapacá","1","2013","Hombre","Administración Pública y Defensa",762592,600000,"[646847, 876624]","[560000, 663713]"
"962","region","Tarapacá","1","2013","Hombre","Enseñanza",777261,600000,"[645034, 916429]","[559416, 703250]"
"963","region","Tarapacá","1","2013","Hombre","Servicios Sociales y de Salud",1218290,1000000,"[878467, 1630305]","[527044, 1800000]"
"964","region","Tarapacá","1","2013","Hombre","Otras Actividades de Servicios",507865,394462,"[390484, 660032]","[300000, 450000]"
"965","region","Tarapacá","1","2013","Hombre","Servicio Doméstico",307879,300000,"[254666, 352033]","[210000, 300000]"
"966","region","Tarapacá","1","2013","Mujer","Agricultura, Ganadería, Caza y Silvicultura",161854,150000,"[125177, 203892]","[100000, 200000]"
"967","region","Tarapacá","1","2013","Mujer","Pesca",139461,100000,"[102799, 191950]","[95103, 217665]"
"968","region","Tarapacá","1","2013","Mujer","Explotación de Minas y Canteras",536060,350000,"[374486, 714641]","[274616, 435353]"
"969","region","Tarapacá","1","2013","Mujer","Industrias Manufactureras",207700,200000,"[185603, 243707]","[150000, 231426]"
"970","region","Tarapacá","1","2013","Mujer","Electricidad, Gas y Agua",732453,636170,"[510363, 928491]","[473797, 1000000]"
"971","region","Tarapacá","1","2013","Mujer","Construcción",605621,300000,"[391952, 905704]","[250000, 1200000]"
"972","region","Tarapacá","1","2013","Mujer","Comercio",281973,226876,"[259276, 306488]","[210000, 250000]"
"973","region","Tarapacá","1","2013","Mujer","Hoteles y Restaurantes",289589,237778,"[257642, 337708]","[210000, 250000]"
"974","region","Tarapacá","1","2013","Mujer","Transporte, Almacenamiento y Comunicaciones",338859,300000,"[286100, 391173]","[250000, 350000]"
"975","region","Tarapacá","1","2013","Mujer","Intermediación Financiera",580389,350000,"[359531, 1029050]","[285315, 500000]"
"976","region","Tarapacá","1","2013","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",585487,317018,"[454234, 735653]","[294277, 450000]"
"977","region","Tarapacá","1","2013","Mujer","Administración Pública y Defensa",861381,600000,"[647111, 1094799]","[450000, 700000]"
"978","region","Tarapacá","1","2013","Mujer","Enseñanza",478842,400000,"[431566, 529635]","[350000, 500000]"
"979","region","Tarapacá","1","2013","Mujer","Servicios Sociales y de Salud",599487,497593,"[481417, 734581]","[400000, 500000]"
"980","region","Tarapacá","1","2013","Mujer","Otras Actividades de Servicios",473312,252341,"[303035, 686115]","[232133, 285000]"
"981","region","Tarapacá","1","2013","Mujer","Servicio Doméstico",185791,194629,"[166488, 206379]","[160000, 200000]"
"983","region","Tarapacá","1","2013","Mujer","No Bien Especificado",382329,311359,"[280500, 583551]","[247676, 400000]"
"984","region","Valparaíso","5","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",302257,210000,"[261856, 353431]","[210000, 210000]"
"985","region","Valparaíso","5","2013","Hombre","Pesca",209416,200000,"[154419, 282968]","[100000, 200000]"
"986","region","Valparaíso","5","2013","Hombre","Explotación de Minas y Canteras",713949,547168,"[625459, 845512]","[500000, 600000]"
"987","region","Valparaíso","5","2013","Hombre","Industrias Manufactureras",496835,250000,"[385356, 812220]","[249156, 285451]"
