"","geography_level","geography_name","geography_id","year","sex","branch","weighted_mean_income","weighted_median_income","ci_weighted_mean_income","ci_weighted_median_income"
"953","provincia","Maipo","p134","2011","Mujer","Servicios Sociales y de Salud",306617,325213,"[266945, 360881]","[218800, 382900]"
"954","provincia","Maipo","p134","2011","Mujer","Otras Actividades de Servicios",190396,176662,"[134173, 235866]","[157051, 246480]"
"955","provincia","Maipo","p134","2011","Mujer","Servicio Doméstico",165140,164100,"[139582, 199264]","[131280, 193248]"
"956","provincia","Malleco","p92","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",206865,196920,"[186947, 230796]","[174692, 196920]"
"957","provincia","Malleco","p92","2011","Hombre","Pesca",177011,177011,"[153160, 205143]","[153160, 205143]"
"958","provincia","Malleco","p92","2011","Hombre","Explotación de Minas y Canteras",441211,414966,"[292833, 645774]","[258221, 711100]"
"959","provincia","Malleco","p92","2011","Hombre","Industrias Manufactureras",248543,199108,"[207816, 294761]","[194901, 204578]"
"960","provincia","Malleco","p92","2011","Hombre","Electricidad, Gas y Agua",432590,406262,"[271689, 682585]","[199108, 798620]"
"961","provincia","Malleco","p92","2011","Hombre","Construcción",358185,270634,"[299414, 451775]","[199108, 336110]"
"962","provincia","Malleco","p92","2011","Hombre","Comercio",244193,196920,"[211062, 295247]","[184516, 200420]"
"963","provincia","Malleco","p92","2011","Hombre","Hoteles y Restaurantes",164634,176966,"[125545, 196804]","[122706, 198925]"
"964","provincia","Malleco","p92","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",352318,264832,"[260099, 505051]","[199108, 273500]"
"965","provincia","Malleco","p92","2011","Hombre","Intermediación Financiera",444520,444520,"[205400, 547000]","[205400, 547000]"
"966","provincia","Malleco","p92","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",1145617,693283,"[627496, 1972284]","[256933, 2054000]"
"967","provincia","Malleco","p92","2011","Hombre","Administración Pública y Defensa",639712,547000,"[508314, 853516]","[429934, 729151]"
"968","provincia","Malleco","p92","2011","Hombre","Enseñanza",531753,439454,"[421462, 677764]","[328200, 734717]"
"969","provincia","Malleco","p92","2011","Hombre","Servicios Sociales y de Salud",291043,261594,"[193201, 411771]","[168738, 333690]"
"970","provincia","Malleco","p92","2011","Hombre","Otras Actividades de Servicios",299275,322120,"[227021, 365167]","[197670, 388124]"
"971","provincia","Malleco","p92","2011","Hombre","Servicio Doméstico",188548,181774,"[138274, 261305]","[128328, 293634]"
"972","provincia","Malleco","p92","2011","Mujer","Agricultura, Ganadería, Caza y Silvicultura",126383,151862,"[99410, 149086]","[106390, 164100]"
"973","provincia","Malleco","p92","2011","Mujer","Industrias Manufactureras",159680,135754,"[107288, 207831]","[63828, 204065]"
"974","provincia","Malleco","p92","2011","Mujer","Electricidad, Gas y Agua",547000,547000,"[547000, 547000]","[547000, 547000]"
"975","provincia","Malleco","p92","2011","Mujer","Construcción",172115,172115,"[97366, 199108]","[97366, 199108]"
"976","provincia","Malleco","p92","2011","Mujer","Comercio",322469,174012,"[202333, 476218]","[110789, 199108]"
"977","provincia","Malleco","p92","2011","Mujer","Hoteles y Restaurantes",338703,240680,"[201318, 726546]","[196150, 246480]"
"978","provincia","Malleco","p92","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",303944,197365,"[196920, 509585]","[196920, 616200]"
"979","provincia","Malleco","p92","2011","Mujer","Intermediación Financiera",431193,168714,"[76268, 1033139]","[19692, 1312800]"
"980","provincia","Malleco","p92","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",204859,157351,"[136779, 318501]","[81425, 218113]"
"981","provincia","Malleco","p92","2011","Mujer","Administración Pública y Defensa",345354,311790,"[256514, 434718]","[236150, 328200]"
"982","provincia","Malleco","p92","2011","Mujer","Enseñanza",385633,328200,"[331076, 439046]","[237828, 437600]"
"983","provincia","Malleco","p92","2011","Mujer","Servicios Sociales y de Salud",312540,273500,"[249779, 371896]","[199108, 360433]"
"984","provincia","Malleco","p92","2011","Mujer","Otras Actividades de Servicios",200624,197492,"[114449, 309418]","[79291, 205400]"
"985","provincia","Malleco","p92","2011","Mujer","Servicio Doméstico",112052,97373,"[91988, 131053]","[76580, 141835]"
"986","provincia","Marga Marga","p58","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",225662,196920,"[196824, 268685]","[184725, 207860]"
"987","provincia","Marga Marga","p58","2011","Hombre","Pesca",932294,932294,"[932294, 932294]","[932294, 932294]"
"988","provincia","Marga Marga","p58","2011","Hombre","Explotación de Minas y Canteras",1051488,875200,"[811622, 1328581]","[643851, 1464245]"
"989","provincia","Marga Marga","p58","2011","Hombre","Industrias Manufactureras",383194,232482,"[293712, 527092]","[197597, 290665]"
"990","provincia","Marga Marga","p58","2011","Hombre","Electricidad, Gas y Agua",829035,436179,"[354244, 1871293]","[218800, 692905]"
"991","provincia","Marga Marga","p58","2011","Hombre","Construcción",330946,226152,"[275822, 388787]","[205400, 307372]"
"992","provincia","Marga Marga","p58","2011","Hombre","Comercio",365230,237444,"[300979, 435675]","[218741, 273843]"
"993","provincia","Marga Marga","p58","2011","Hombre","Hoteles y Restaurantes",282153,196920,"[209592, 394111]","[196920, 334027]"
"994","provincia","Marga Marga","p58","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",452020,250696,"[310509, 826846]","[205700, 316034]"
"995","provincia","Marga Marga","p58","2011","Hombre","Intermediación Financiera",1028446,858329,"[622752, 1909211]","[382900, 1200481]"
"996","provincia","Marga Marga","p58","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",643792,512575,"[505730, 785022]","[281423, 715470]"
"997","provincia","Marga Marga","p58","2011","Hombre","Administración Pública y Defensa",549982,397509,"[390011, 753655]","[340252, 503762]"
"998","provincia","Marga Marga","p58","2011","Hombre","Enseñanza",620667,263644,"[413517, 873659]","[218800, 765800]"
"999","provincia","Marga Marga","p58","2011","Hombre","Servicios Sociales y de Salud",437727,236941,"[273569, 648937]","[195419, 741661]"
"1000","provincia","Marga Marga","p58","2011","Hombre","Otras Actividades de Servicios",409897,242081,"[230677, 693664]","[182277, 388976]"
"1001","provincia","Marga Marga","p58","2011","Hombre","Servicio Doméstico",220133,198065,"[144579, 287899]","[161063, 340116]"
"1002","provincia","Marga Marga","p58","2011","Hombre","No Bien Especificado",452071,452071,"[343096, 656400]","[343096, 656400]"
"1003","provincia","Marga Marga","p58","2011","Mujer","Agricultura, Ganadería, Caza y Silvicultura",165874,166961,"[148205, 181781]","[164100, 174841]"
"1004","provincia","Marga Marga","p58","2011","Mujer","Explotación de Minas y Canteras",982149,982149,"[403949, 1036018]","[403949, 1036018]"
"1005","provincia","Marga Marga","p58","2011","Mujer","Industrias Manufactureras",325796,248036,"[223796, 445971]","[195130, 414271]"
"1006","provincia","Marga Marga","p58","2011","Mujer","Construcción",795371,757696,"[465360, 997019]","[586192, 1094000]"
"1007","provincia","Marga Marga","p58","2011","Mujer","Comercio",220534,196920,"[183818, 261974]","[175040, 197079]"
"1008","provincia","Marga Marga","p58","2011","Mujer","Hoteles y Restaurantes",239103,199027,"[183095, 368284]","[192338, 204974]"
"1009","provincia","Marga Marga","p58","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",695606,399338,"[321846, 1102699]","[218800, 1437800]"
"1010","provincia","Marga Marga","p58","2011","Mujer","Intermediación Financiera",465840,311991,"[258472, 757675]","[196920, 459480]"
"1011","provincia","Marga Marga","p58","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",653326,338483,"[337580, 1240197]","[205400, 547000]"
"1012","provincia","Marga Marga","p58","2011","Mujer","Administración Pública y Defensa",541788,403175,"[366316, 785137]","[328200, 601700]"
"1013","provincia","Marga Marga","p58","2011","Mujer","Enseñanza",433929,328200,"[349257, 560907]","[328200, 427758]"
"1014","provincia","Marga Marga","p58","2011","Mujer","Servicios Sociales y de Salud",436014,273500,"[323005, 605962]","[227075, 369720]"
"1015","provincia","Marga Marga","p58","2011","Mujer","Otras Actividades de Servicios",179426,175390,"[134784, 209279]","[130951, 201819]"
"1016","provincia","Marga Marga","p58","2011","Mujer","Servicio Doméstico",128445,131280,"[111614, 145390]","[89712, 158814]"
"1017","provincia","Marga Marga","p58","2011","Mujer","Organizaciones y Órganos Extraterritoriales",82050,82050,"[82050, 82050]","[82050, 82050]"
"1018","provincia","Melipilla","p135","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",263627,205456,"[232174, 292157]","[199108, 218800]"
"1019","provincia","Melipilla","p135","2011","Hombre","Pesca",501052,501052,"[501052, 501052]","[501052, 501052]"
"1020","provincia","Melipilla","p135","2011","Hombre","Explotación de Minas y Canteras",457438,410800,"[323143, 647063]","[240680, 821058]"
"1021","provincia","Melipilla","p135","2011","Hombre","Industrias Manufactureras",351012,296442,"[252667, 474226]","[201205, 382900]"
"1022","provincia","Melipilla","p135","2011","Hombre","Electricidad, Gas y Agua",199108,199108,"[199108, 199108]","[199108, 199108]"
"1023","provincia","Melipilla","p135","2011","Hombre","Construcción",369717,273500,"[272460, 478304]","[218800, 424515]"
"1024","provincia","Melipilla","p135","2011","Hombre","Comercio",247755,196920,"[202818, 334546]","[188168, 246480]"
"1025","provincia","Melipilla","p135","2011","Hombre","Hoteles y Restaurantes",336454,230356,"[198100, 539122]","[196920, 698565]"
"1026","provincia","Melipilla","p135","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",454838,286641,"[284069, 665426]","[197884, 472684]"
"1027","provincia","Melipilla","p135","2011","Hombre","Intermediación Financiera",306320,306320,"[306320, 306320]","[306320, 306320]"
"1028","provincia","Melipilla","p135","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",924277,333947,"[309796, 1403671]","[195612, 1740623]"
"1029","provincia","Melipilla","p135","2011","Hombre","Administración Pública y Defensa",393926,345210,"[279719, 542881]","[217595, 656400]"
"1030","provincia","Melipilla","p135","2011","Hombre","Enseñanza",514696,551290,"[350080, 656400]","[350080, 656400]"
"1031","provincia","Melipilla","p135","2011","Hombre","Servicios Sociales y de Salud",153160,153160,"[153160, 153160]","[153160, 153160]"
"1032","provincia","Melipilla","p135","2011","Hombre","Otras Actividades de Servicios",337249,369720,"[250684, 411665]","[257304, 437600]"
"1033","provincia","Melipilla","p135","2011","Hombre","Servicio Doméstico",195715,186416,"[154039, 271524]","[131280, 197007]"
"1034","provincia","Melipilla","p135","2011","Mujer","Agricultura, Ganadería, Caza y Silvicultura",208692,208860,"[168487, 241596]","[164100, 223387]"
"1035","provincia","Melipilla","p135","2011","Mujer","Explotación de Minas y Canteras",295380,295380,"[295380, 295380]","[295380, 295380]"
"1036","provincia","Melipilla","p135","2011","Mujer","Industrias Manufactureras",602185,218800,"[218936, 1543154]","[185606, 360505]"
"1037","provincia","Melipilla","p135","2011","Mujer","Construcción",202487,202487,"[65640, 273500]","[65640, 273500]"
"1038","provincia","Melipilla","p135","2011","Mujer","Comercio",248099,194071,"[164749, 360637]","[106377, 329930]"
"1039","provincia","Melipilla","p135","2011","Mujer","Hoteles y Restaurantes",208943,213512,"[124243, 268738]","[64511, 273500]"
"1040","provincia","Melipilla","p135","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",935093,316511,"[196786, 1804203]","[192328, 2054000]"
"1041","provincia","Melipilla","p135","2011","Mujer","Intermediación Financiera",391957,394478,"[261648, 481183]","[229740, 481183]"
"1042","provincia","Melipilla","p135","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",1296322,1296322,"[416486, 1641000]","[416486, 1641000]"
"1043","provincia","Melipilla","p135","2011","Mujer","Administración Pública y Defensa",654431,501825,"[272432, 1024882]","[196920, 1094000]"
"1044","provincia","Melipilla","p135","2011","Mujer","Enseñanza",331192,333803,"[263008, 396483]","[196920, 382900]"
"1045","provincia","Melipilla","p135","2011","Mujer","Servicios Sociales y de Salud",330312,246115,"[225187, 464683]","[196920, 423461]"
"1046","provincia","Melipilla","p135","2011","Mujer","Otras Actividades de Servicios",224777,241241,"[136549, 295628]","[109400, 306320]"
"1047","provincia","Melipilla","p135","2011","Mujer","Servicio Doméstico",170780,170118,"[130735, 213653]","[98582, 249189]"
"1048","provincia","Ñuble","p84","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",199527,172495,"[182118, 226121]","[158630, 196920]"
"1049","provincia","Ñuble","p84","2011","Hombre","Pesca",196920,196920,"[196920, 196920]","[196920, 196920]"
"1050","provincia","Ñuble","p84","2011","Hombre","Explotación de Minas y Canteras",458459,354278,"[306249, 736468]","[244667, 544235]"
"1051","provincia","Ñuble","p84","2011","Hombre","Industrias Manufactureras",321572,202390,"[248510, 518223]","[199108, 241612]"
"1052","provincia","Ñuble","p84","2011","Hombre","Electricidad, Gas y Agua",369752,281045,"[238437, 590342]","[196920, 387575]"
"1053","provincia","Ñuble","p84","2011","Hombre","Construcción",258237,199108,"[231004, 289380]","[199108, 218800]"
"1054","provincia","Ñuble","p84","2011","Hombre","Comercio",255352,199108,"[225988, 281225]","[197959, 205400]"
"1055","provincia","Ñuble","p84","2011","Hombre","Hoteles y Restaurantes",216092,196920,"[161511, 291358]","[155895, 251620]"
"1056","provincia","Ñuble","p84","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",313866,201340,"[242420, 386654]","[189688, 218800]"
"1057","provincia","Ñuble","p84","2011","Hombre","Intermediación Financiera",211009,204822,"[200467, 284528]","[200708, 283013]"
"1058","provincia","Ñuble","p84","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",358603,241766,"[270970, 530407]","[218800, 386630]"
"1059","provincia","Ñuble","p84","2011","Hombre","Administración Pública y Defensa",512225,492300,"[408300, 636842]","[277641, 629355]"
"1060","provincia","Ñuble","p84","2011","Hombre","Enseñanza",454626,230737,"[292470, 588033]","[207860, 486277]"
"1061","provincia","Ñuble","p84","2011","Hombre","Servicios Sociales y de Salud",2055554,382900,"[463486, 7038050]","[269843, 647853]"
"1062","provincia","Ñuble","p84","2011","Hombre","Otras Actividades de Servicios",216299,199108,"[170389, 335312]","[168766, 218800]"
"1063","provincia","Ñuble","p84","2011","Hombre","Servicio Doméstico",224790,211535,"[161316, 292541]","[133576, 269533]"
"1064","provincia","Ñuble","p84","2011","Mujer","Agricultura, Ganadería, Caza y Silvicultura",178249,157964,"[146571, 213311]","[144889, 175040]"
"1065","provincia","Ñuble","p84","2011","Mujer","Industrias Manufactureras",170318,122641,"[131976, 222956]","[88817, 202229]"
"1066","provincia","Ñuble","p84","2011","Mujer","Electricidad, Gas y Agua",301524,325898,"[185843, 401377]","[153160, 426660]"
"1067","provincia","Ñuble","p84","2011","Mujer","Construcción",168219,131280,"[119291, 388029]","[112240, 199108]"
"1068","provincia","Ñuble","p84","2011","Mujer","Comercio",212722,196920,"[175628, 259177]","[164320, 199108]"
"1069","provincia","Ñuble","p84","2011","Mujer","Hoteles y Restaurantes",273853,196920,"[171708, 395232]","[153740, 199108]"
"1070","provincia","Ñuble","p84","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",426141,222709,"[271716, 605651]","[199108, 821600]"
"1071","provincia","Ñuble","p84","2011","Mujer","Intermediación Financiera",258278,233039,"[200470, 380653]","[200701, 410800]"
"1072","provincia","Ñuble","p84","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",431730,365264,"[285372, 594113]","[131280, 794318]"
"1073","provincia","Ñuble","p84","2011","Mujer","Administración Pública y Defensa",271146,185877,"[213217, 354519]","[164358, 332211]"
"1074","provincia","Ñuble","p84","2011","Mujer","Enseñanza",383942,273500,"[311558, 497240]","[211541, 382900]"
"1075","provincia","Ñuble","p84","2011","Mujer","Servicios Sociales y de Salud",313544,240680,"[249864, 406646]","[206640, 281472]"
"1076","provincia","Ñuble","p84","2011","Mujer","Otras Actividades de Servicios",209341,178832,"[115713, 295301]","[41080, 369720]"
"1077","provincia","Ñuble","p84","2011","Mujer","Servicio Doméstico",109656,109400,"[94815, 124518]","[76580, 131280]"
"1078","provincia","Osorno","p103","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",404052,199108,"[280473, 609487]","[199108, 200831]"
"1079","provincia","Osorno","p103","2011","Hombre","Pesca",371788,297592,"[262596, 571513]","[193199, 437600]"
"1080","provincia","Osorno","p103","2011","Hombre","Industrias Manufactureras",295947,266399,"[249637, 355139]","[204845, 328200]"
"1081","provincia","Osorno","p103","2011","Hombre","Electricidad, Gas y Agua",307642,210307,"[197575, 408482]","[196920, 492300]"
"1082","provincia","Osorno","p103","2011","Hombre","Construcción",276673,199108,"[233089, 352188]","[196920, 205400]"
"1083","provincia","Osorno","p103","2011","Hombre","Comercio",326392,199108,"[278759, 385651]","[196920, 224543]"
"1084","provincia","Osorno","p103","2011","Hombre","Hoteles y Restaurantes",268270,225967,"[211558, 551167]","[201130, 488777]"
"1085","provincia","Osorno","p103","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",289998,206084,"[236050, 334875]","[196920, 249178]"
"1086","provincia","Osorno","p103","2011","Hombre","Intermediación Financiera",434087,218800,"[211822, 890517]","[207567, 784329]"
"1087","provincia","Osorno","p103","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",996710,228412,"[348216, 2489151]","[202390, 892430]"
"1088","provincia","Osorno","p103","2011","Hombre","Administración Pública y Defensa",493728,374546,"[391901, 635178]","[273500, 568880]"
"1089","provincia","Osorno","p103","2011","Hombre","Enseñanza",552717,358753,"[353907, 740905]","[209254, 707783]"
"1090","provincia","Osorno","p103","2011","Hombre","Servicios Sociales y de Salud",608141,402729,"[407101, 890751]","[328200, 656400]"
"1091","provincia","Osorno","p103","2011","Hombre","Otras Actividades de Servicios",240504,263584,"[183468, 299251]","[196920, 299489]"
"1092","provincia","Osorno","p103","2011","Hombre","Servicio Doméstico",147608,129294,"[97655, 210110]","[88983, 205391]"
"1093","provincia","Osorno","p103","2011","Mujer","Agricultura, Ganadería, Caza y Silvicultura",130436,102700,"[98711, 156534]","[102700, 131280]"
"1094","provincia","Osorno","p103","2011","Mujer","Pesca",2299751,971812,"[61620, 4929600]","[61620, 4929600]"
"1095","provincia","Osorno","p103","2011","Mujer","Industrias Manufactureras",240708,158688,"[150478, 388978]","[65467, 218800]"
"1096","provincia","Osorno","p103","2011","Mujer","Electricidad, Gas y Agua",362452,363015,"[196373, 382900]","[197506, 382900]"
"1097","provincia","Osorno","p103","2011","Mujer","Construcción",198014,198014,"[198014, 198014]","[198014, 198014]"
"1098","provincia","Osorno","p103","2011","Mujer","Comercio",188672,164943,"[154596, 230452]","[109400, 199108]"
"1099","provincia","Osorno","p103","2011","Mujer","Hoteles y Restaurantes",381744,174521,"[138508, 733685]","[127170, 197528]"
"1100","provincia","Osorno","p103","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",235236,182732,"[147895, 362288]","[164100, 200547]"
"1101","provincia","Osorno","p103","2011","Mujer","Intermediación Financiera",628743,248494,"[309086, 1272086]","[182521, 984600]"
"1102","provincia","Osorno","p103","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",411599,328200,"[317959, 549948]","[286433, 504149]"
"1103","provincia","Osorno","p103","2011","Mujer","Administración Pública y Defensa",373599,328200,"[259283, 534940]","[204743, 547000]"
"1104","provincia","Osorno","p103","2011","Mujer","Enseñanza",399250,218800,"[294702, 510691]","[196404, 547000]"
"1105","provincia","Osorno","p103","2011","Mujer","Servicios Sociales y de Salud",366378,306320,"[281537, 439177]","[218800, 328200]"
"1106","provincia","Osorno","p103","2011","Mujer","Otras Actividades de Servicios",355674,196920,"[158389, 610024]","[80956, 437600]"
"1107","provincia","Osorno","p103","2011","Mujer","Servicio Doméstico",119676,108972,"[101314, 136230]","[85605, 115143]"
"1108","provincia","Osorno","p103","2011","Mujer","Organizaciones y Órganos Extraterritoriales",300850,300850,"[300850, 300850]","[300850, 300850]"
"1109","provincia","Parinacota","p152","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",548802,547000,"[71890, 1027000]","[71890, 1027000]"
"1110","provincia","Parinacota","p152","2011","Hombre","Industrias Manufactureras",615375,615375,"[328200, 820500]","[328200, 820500]"
"1111","provincia","Parinacota","p152","2011","Hombre","Construcción",225638,207633,"[134863, 343639]","[161023, 415720]"
"1112","provincia","Parinacota","p152","2011","Hombre","Comercio",347175,347175,"[256750, 437600]","[256750, 437600]"
"1113","provincia","Parinacota","p152","2011","Hombre","Administración Pública y Defensa",571471,464950,"[329639, 831656]","[272133, 1068017]"
"1114","provincia","Parinacota","p152","2011","Hombre","Enseñanza",289910,289910,"[289910, 289910]","[289910, 289910]"
"1115","provincia","Parinacota","p152","2011","Hombre","Servicios Sociales y de Salud",142220,142220,"[142220, 142220]","[142220, 142220]"
"1116","provincia","Parinacota","p152","2011","Hombre","Otras Actividades de Servicios",169153,188283,"[102700, 205400]","[102700, 205400]"
"1117","provincia","Parinacota","p152","2011","Mujer","Agricultura, Ganadería, Caza y Silvicultura",300960,184860,"[61620, 656400]","[61620, 656400]"
"1118","provincia","Parinacota","p152","2011","Mujer","Pesca",308100,308100,"[308100, 308100]","[308100, 308100]"
"1119","provincia","Parinacota","p152","2011","Mujer","Construcción",174493,174493,"[147690, 201296]","[147690, 201296]"
"1120","provincia","Parinacota","p152","2011","Mujer","Comercio",229363,256750,"[123240, 308100]","[123240, 308100]"
"1121","provincia","Parinacota","p152","2011","Mujer","Administración Pública y Defensa",313282,289910,"[188964, 454072]","[164100, 547000]"
"1122","provincia","Parinacota","p152","2011","Mujer","Enseñanza",247302,263341,"[202390, 273500]","[202390, 273500]"
"1123","provincia","Parinacota","p152","2011","Mujer","Otras Actividades de Servicios",184860,184860,"[184860, 184860]","[184860, 184860]"
"1124","provincia","Petorca","p54","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",230561,196920,"[211149, 249325]","[196920, 215152]"
"1125","provincia","Petorca","p54","2011","Hombre","Pesca",226519,205692,"[198361, 326241]","[196920, 369720]"
"1126","provincia","Petorca","p54","2011","Hombre","Explotación de Minas y Canteras",402621,329930,"[345307, 471989]","[319317, 382900]"
"1127","provincia","Petorca","p54","2011","Hombre","Industrias Manufactureras",300292,215987,"[214624, 386715]","[196920, 410800]"
"1128","provincia","Petorca","p54","2011","Hombre","Construcción",296507,284440,"[263909, 329990]","[218800, 322747]"
"1129","provincia","Petorca","p54","2011","Hombre","Comercio",395833,355693,"[277384, 509305]","[196793, 616200]"
"1130","provincia","Petorca","p54","2011","Hombre","Hoteles y Restaurantes",175422,177492,"[131926, 218081]","[89085, 246346]"
"1131","provincia","Petorca","p54","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",279318,227517,"[212848, 371615]","[198441, 369720]"
"1132","provincia","Petorca","p54","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",346709,268969,"[254853, 470052]","[218800, 436501]"
"1133","provincia","Petorca","p54","2011","Hombre","Administración Pública y Defensa",518645,423017,"[256380, 943788]","[196920, 1188445]"
"1134","provincia","Petorca","p54","2011","Hombre","Enseñanza",477415,321690,"[287398, 688518]","[196920, 850600]"
"1135","provincia","Petorca","p54","2011","Hombre","Servicios Sociales y de Salud",382900,382900,"[382900, 382900]","[382900, 382900]"
"1136","provincia","Petorca","p54","2011","Hombre","Otras Actividades de Servicios",276230,280064,"[160587, 404577]","[87520, 410800]"
"1137","provincia","Petorca","p54","2011","Hombre","Servicio Doméstico",258221,254030,"[216220, 332288]","[199108, 354066]"
"1138","provincia","Petorca","p54","2011","Hombre","Organizaciones y Órganos Extraterritoriales",513500,513500,"[513500, 513500]","[513500, 513500]"
"1139","provincia","Petorca","p54","2011","Mujer","Agricultura, Ganadería, Caza y Silvicultura",299385,196920,"[169870, 516049]","[189982, 196920]"
"1140","provincia","Petorca","p54","2011","Mujer","Explotación de Minas y Canteras",382900,382900,"[382900, 382900]","[382900, 382900]"
"1141","provincia","Petorca","p54","2011","Mujer","Industrias Manufactureras",224030,199535,"[157243, 301294]","[155130, 333683]"
"1142","provincia","Petorca","p54","2011","Mujer","Comercio",239360,220081,"[176903, 321402]","[148005, 308100]"
"1143","provincia","Petorca","p54","2011","Mujer","Hoteles y Restaurantes",412999,228453,"[199989, 875200]","[196920, 875200]"
"1144","provincia","Petorca","p54","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",300385,140667,"[65261, 718900]","[61620, 718900]"
"1145","provincia","Petorca","p54","2011","Mujer","Intermediación Financiera",358534,358534,"[339835, 382900]","[339835, 382900]"
"1146","provincia","Petorca","p54","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",461238,267196,"[214900, 912285]","[196920, 1093901]"
"1147","provincia","Petorca","p54","2011","Mujer","Administración Pública y Defensa",258182,208954,"[177962, 373367]","[151996, 289122]"
"1148","provincia","Petorca","p54","2011","Mujer","Enseñanza",364001,295011,"[248859, 489081]","[166316, 547000]"
"1149","provincia","Petorca","p54","2011","Mujer","Servicios Sociales y de Salud",330609,270679,"[249503, 437292]","[204272, 399731]"
"1150","provincia","Petorca","p54","2011","Mujer","Otras Actividades de Servicios",192773,152066,"[121178, 295200]","[76580, 196979]"
"1151","provincia","Petorca","p54","2011","Mujer","Servicio Doméstico",168736,184112,"[127721, 205881]","[98460, 196920]"
"1152","provincia","Quillota","p55","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",284670,218800,"[234408, 403556]","[202464, 236973]"
"1153","provincia","Quillota","p55","2011","Hombre","Explotación de Minas y Canteras",558814,437600,"[446953, 722040]","[328980, 547000]"
"1154","provincia","Quillota","p55","2011","Hombre","Industrias Manufactureras",485101,303001,"[298931, 875560]","[207939, 544081]"
"1155","provincia","Quillota","p55","2011","Hombre","Electricidad, Gas y Agua",250284,227898,"[170267, 371775]","[149878, 328200]"
"1156","provincia","Quillota","p55","2011","Hombre","Construcción",307788,242211,"[263461, 381664]","[201364, 306320]"
"1157","provincia","Quillota","p55","2011","Hombre","Comercio",298150,218800,"[247163, 357241]","[201816, 244648]"
"1158","provincia","Quillota","p55","2011","Hombre","Hoteles y Restaurantes",253390,217452,"[178878, 513383]","[181532, 240680]"
"1159","provincia","Quillota","p55","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",404909,301517,"[291369, 645648]","[218800, 410800]"
"1160","provincia","Quillota","p55","2011","Hombre","Intermediación Financiera",750776,540347,"[377753, 1454028]","[306320, 1969200]"
"1161","provincia","Quillota","p55","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",456971,393393,"[309827, 774398]","[266028, 524834]"
"1162","provincia","Quillota","p55","2011","Hombre","Administración Pública y Defensa",638559,517180,"[452627, 932371]","[328200, 875200]"
"1163","provincia","Quillota","p55","2011","Hombre","Enseñanza",332212,289571,"[211721, 543213]","[153160, 409286]"
"1164","provincia","Quillota","p55","2011","Hombre","Servicios Sociales y de Salud",583431,281659,"[127707, 2115658]","[82160, 2089000]"
"1165","provincia","Quillota","p55","2011","Hombre","Otras Actividades de Servicios",328466,283769,"[207306, 459400]","[218800, 547000]"
"1166","provincia","Quillota","p55","2011","Hombre","Servicio Doméstico",202390,202390,"[202390, 202390]","[202390, 202390]"
"1167","provincia","Quillota","p55","2011","Mujer","Agricultura, Ganadería, Caza y Silvicultura",183609,196920,"[156889, 213528]","[153160, 201296]"
"1168","provincia","Quillota","p55","2011","Mujer","Explotación de Minas y Canteras",471299,471299,"[164100, 1094000]","[164100, 1094000]"
"1169","provincia","Quillota","p55","2011","Mujer","Industrias Manufactureras",171569,161832,"[128219, 220322]","[119705, 202390]"
"1170","provincia","Quillota","p55","2011","Mujer","Electricidad, Gas y Agua",54700,54700,"[54700, 54700]","[54700, 54700]"
"1171","provincia","Quillota","p55","2011","Mujer","Construcción",213606,213606,"[199387, 218800]","[199387, 218800]"
