"","geography_level","geography_name","geography_id","year","sex","branch","weighted_mean_income","weighted_median_income","ci_weighted_mean_income","ci_weighted_median_income"
"131","comuna","Ancud","6","2011","Mujer","Comercio",323074,186345,"[179280, 542885]","[159120, 223290]"
"132","comuna","Ancud","6","2011","Mujer","Hoteles y Restaurantes",292217,201710,"[205926, 380913]","[170716, 412048]"
"133","comuna","Ancud","6","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",178184,178184,"[164320, 196920]","[164320, 196920]"
"134","comuna","Ancud","6","2011","Mujer","Intermediación Financiera",445347,421567,"[235447, 692842]","[147690, 711100]"
"135","comuna","Ancud","6","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",125905,181385,"[21880, 199108]","[21880, 199108]"
"136","comuna","Ancud","6","2011","Mujer","Administración Pública y Defensa",219946,201012,"[127415, 370962]","[80956, 328200]"
"137","comuna","Ancud","6","2011","Mujer","Enseñanza",345792,326463,"[269068, 429875]","[174169, 511954]"
"138","comuna","Ancud","6","2011","Mujer","Servicios Sociales y de Salud",266788,218016,"[188379, 515213]","[195522, 315653]"
"139","comuna","Ancud","6","2011","Mujer","Otras Actividades de Servicios",52452,52452,"[6162, 143780]","[6162, 143780]"
"140","comuna","Ancud","6","2011","Mujer","Servicio Doméstico",91164,75989,"[68449, 124553]","[54700, 162199]"
"141","comuna","Andacollo","7","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",197078,181967,"[145662, 251553]","[123240, 266601]"
"142","comuna","Andacollo","7","2011","Hombre","Explotación de Minas y Canteras",445154,422284,"[379649, 514159]","[369720, 448540]"
"143","comuna","Andacollo","7","2011","Hombre","Industrias Manufactureras",778384,769312,"[196261, 1027000]","[139841, 1027000]"
"144","comuna","Andacollo","7","2011","Hombre","Electricidad, Gas y Agua",328200,328200,"[328200, 328200]","[328200, 328200]"
"145","comuna","Andacollo","7","2011","Hombre","Construcción",326760,312486,"[252699, 414823]","[211144, 410800]"
"146","comuna","Andacollo","7","2011","Hombre","Comercio",356956,277273,"[68396, 742612]","[30810, 821600]"
"147","comuna","Andacollo","7","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",642237,642237,"[410800, 821600]","[410800, 821600]"
"148","comuna","Andacollo","7","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",1251616,1251616,"[584116, 1422200]","[584116, 1422200]"
"149","comuna","Andacollo","7","2011","Hombre","Administración Pública y Defensa",202390,202390,"[202390, 202390]","[202390, 202390]"
"150","comuna","Andacollo","7","2011","Mujer","Agricultura, Ganadería, Caza y Silvicultura",183823,183063,"[169839, 199108]","[169591, 199108]"
"151","comuna","Andacollo","7","2011","Mujer","Explotación de Minas y Canteras",382959,413854,"[319764, 429917]","[278086, 437600]"
"152","comuna","Andacollo","7","2011","Mujer","Industrias Manufactureras",208793,208793,"[174327, 218800]","[174327, 218800]"
"153","comuna","Andacollo","7","2011","Mujer","Comercio",348243,212363,"[175486, 521919]","[131280, 616200]"
"154","comuna","Andacollo","7","2011","Mujer","Hoteles y Restaurantes",289987,114323,"[41651, 574873]","[24648, 769275]"
"155","comuna","Andacollo","7","2011","Mujer","Intermediación Financiera",187785,187785,"[187785, 187785]","[187785, 187785]"
"156","comuna","Andacollo","7","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",382900,382900,"[382900, 382900]","[382900, 382900]"
"157","comuna","Andacollo","7","2011","Mujer","Administración Pública y Defensa",270276,244759,"[190321, 365150]","[166288, 437600]"
"158","comuna","Andacollo","7","2011","Mujer","Enseñanza",113636,80515,"[77674, 182988]","[77674, 199108]"
"159","comuna","Andacollo","7","2011","Mujer","Servicio Doméstico",41496,41496,"[24648, 61620]","[24648, 61620]"
"160","comuna","Angol","8","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",223696,185068,"[178303, 277257]","[166410, 199108]"
"161","comuna","Angol","8","2011","Hombre","Explotación de Minas y Canteras",215644,215644,"[164320, 273500]","[164320, 273500]"
"162","comuna","Angol","8","2011","Hombre","Industrias Manufactureras",316059,198677,"[171753, 518302]","[47780, 402909]"
"163","comuna","Angol","8","2011","Hombre","Construcción",387522,201511,"[249883, 568669]","[199108, 421917]"
"164","comuna","Angol","8","2011","Hombre","Comercio",304776,205025,"[223472, 371668]","[197423, 310250]"
"165","comuna","Angol","8","2011","Hombre","Hoteles y Restaurantes",131280,131280,"[131280, 131280]","[131280, 131280]"
"166","comuna","Angol","8","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",390836,240254,"[224063, 576371]","[198870, 328200]"
"167","comuna","Angol","8","2011","Hombre","Intermediación Financiera",446318,446318,"[205400, 547000]","[205400, 547000]"
"168","comuna","Angol","8","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",899872,428846,"[217919, 1925559]","[199108, 2054000]"
"169","comuna","Angol","8","2011","Hombre","Administración Pública y Defensa",743200,529340,"[478999, 1059413]","[383994, 818056]"
"170","comuna","Angol","8","2011","Hombre","Enseñanza",518193,470925,"[341874, 664594]","[273809, 820500]"
"171","comuna","Angol","8","2011","Hombre","Servicios Sociales y de Salud",160341,160341,"[76580, 218800]","[76580, 218800]"
"172","comuna","Angol","8","2011","Hombre","Otras Actividades de Servicios",186955,186955,"[152967, 204578]","[152967, 204578]"
"173","comuna","Angol","8","2011","Hombre","Servicio Doméstico",251042,251042,"[205400, 328200]","[205400, 328200]"
"174","comuna","Angol","8","2011","Mujer","Agricultura, Ganadería, Caza y Silvicultura",153420,158630,"[120172, 184117]","[112268, 193832]"
"175","comuna","Angol","8","2011","Mujer","Industrias Manufactureras",186876,178294,"[106511, 284577]","[66715, 320857]"
"176","comuna","Angol","8","2011","Mujer","Comercio",622070,196920,"[266135, 1118470]","[125837, 530173]"
"177","comuna","Angol","8","2011","Mujer","Hoteles y Restaurantes",196920,196920,"[196920, 196920]","[196920, 196920]"
"178","comuna","Angol","8","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",197385,197385,"[196920, 198014]","[196920, 198014]"
"179","comuna","Angol","8","2011","Mujer","Intermediación Financiera",571390,304568,"[131895, 1312800]","[120340, 1312800]"
"180","comuna","Angol","8","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",207270,204816,"[153793, 274544]","[137931, 312578]"
"181","comuna","Angol","8","2011","Mujer","Administración Pública y Defensa",361830,270520,"[171062, 613443]","[90802, 509577]"
"182","comuna","Angol","8","2011","Mujer","Enseñanza",364901,329833,"[296546, 428056]","[212669, 437600]"
"183","comuna","Angol","8","2011","Mujer","Servicios Sociales y de Salud",262738,234634,"[199108, 328200]","[199108, 328200]"
"184","comuna","Angol","8","2011","Mujer","Otras Actividades de Servicios",278554,201462,"[193011, 414543]","[188459, 502766]"
"185","comuna","Angol","8","2011","Mujer","Servicio Doméstico",90323,70172,"[59357, 117696]","[43234, 113211]"
"186","comuna","Antofagasta","9","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",393289,314174,"[220044, 575662]","[218800, 681468]"
"187","comuna","Antofagasta","9","2011","Hombre","Pesca",315791,254588,"[248111, 422043]","[242483, 308100]"
"188","comuna","Antofagasta","9","2011","Hombre","Explotación de Minas y Canteras",818514,765800,"[686397, 1023853]","[536310, 875200]"
"189","comuna","Antofagasta","9","2011","Hombre","Industrias Manufactureras",642268,437600,"[557004, 762640]","[411673, 459480]"
"190","comuna","Antofagasta","9","2011","Hombre","Electricidad, Gas y Agua",624461,437600,"[462923, 834756]","[382900, 869243]"
"191","comuna","Antofagasta","9","2011","Hombre","Construcción",621131,461987,"[501662, 881179]","[369720, 712415]"
"192","comuna","Antofagasta","9","2011","Hombre","Comercio",522025,410800,"[451669, 616693]","[328200, 437627]"
"193","comuna","Antofagasta","9","2011","Hombre","Hoteles y Restaurantes",562333,306605,"[353025, 994222]","[240680, 464780]"
"194","comuna","Antofagasta","9","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",523136,413109,"[489442, 576462]","[401540, 437600]"
"195","comuna","Antofagasta","9","2011","Hombre","Intermediación Financiera",707031,635807,"[538576, 912977]","[459480, 984600]"
"196","comuna","Antofagasta","9","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",665311,437600,"[550489, 767013]","[382900, 503430]"
"197","comuna","Antofagasta","9","2011","Hombre","Administración Pública y Defensa",527750,351182,"[340892, 824966]","[213120, 973215]"
"198","comuna","Antofagasta","9","2011","Hombre","Enseñanza",668390,575468,"[535649, 785988]","[437600, 656400]"
"199","comuna","Antofagasta","9","2011","Hombre","Servicios Sociales y de Salud",791641,665808,"[620579, 1026437]","[433599, 979568]"
"200","comuna","Antofagasta","9","2011","Hombre","Otras Actividades de Servicios",376047,308664,"[308730, 487606]","[246359, 394048]"
"201","comuna","Antofagasta","9","2011","Hombre","Servicio Doméstico",285313,289910,"[192030, 410151]","[195488, 289910]"
"202","comuna","Antofagasta","9","2011","Hombre","No Bien Especificado",770452,393602,"[311850, 1352292]","[254358, 1862787]"
"203","comuna","Antofagasta","9","2011","Mujer","Agricultura, Ganadería, Caza y Silvicultura",2109749,437600,"[329973, 7628362]","[218800, 3694444]"
"204","comuna","Antofagasta","9","2011","Mujer","Pesca",240680,240680,"[240680, 240680]","[240680, 240680]"
"205","comuna","Antofagasta","9","2011","Mujer","Explotación de Minas y Canteras",550952,437600,"[341951, 943759]","[232317, 1217671]"
"206","comuna","Antofagasta","9","2011","Mujer","Industrias Manufactureras",406728,329812,"[329050, 475900]","[267020, 410102]"
