"","geography_level","geography_name","geography_id","year","sexo","rama","mean_income","median_income","ci_mean_income","ci_median_income"
"8407","comuna","Iquique","113","2013","Hombre","Industrias Manufactureras",611074,4e+05,"[475093, 765999]","[334250, 5e+05]"
"8408","comuna","Iquique","113","2013","Hombre","Electricidad, Gas y Agua",697143,440000,"[423250, 1135571]","[350000, 6e+05]"
"8409","comuna","Iquique","113","2013","Hombre","Construcción",472053,380000,"[411288, 525145]","[3e+05, 4e+05]"
"8410","comuna","Iquique","113","2013","Hombre","Comercio",465905,3e+05,"[414706, 529641]","[3e+05, 350000]"
"8411","comuna","Iquique","113","2013","Hombre","Hoteles y Restaurantes",397946,295000,"[326085, 494226]","[250000, 350000]"
"8412","comuna","Iquique","113","2013","Hombre","Transporte, Almacenamiento y Comunicaciones",454285,380000,"[408274, 503678]","[350000, 4e+05]"
"8413","comuna","Iquique","113","2013","Hombre","Intermediación Financiera",834625,5e+05,"[581430, 1055847]","[350000, 852500]"
"8414","comuna","Iquique","113","2013","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",736344,5e+05,"[622119, 850598]","[4e+05, 593500]"
"8415","comuna","Iquique","113","2013","Hombre","Administración Pública y Defensa",817376,650000,"[704011, 935758]","[6e+05, 7e+05]"
"8416","comuna","Iquique","113","2013","Hombre","Enseñanza",742749,6e+05,"[612685, 864859]","[538000, 762000]"
"8417","comuna","Iquique","113","2013","Hombre","Servicios Sociales y de Salud",1329725,1e+06,"[937402, 1800692]","[623750, 1800000]"
"8418","comuna","Iquique","113","2013","Hombre","Servicios Comunitarios, Sociales y Personales",587319,450000,"[381884, 869924]","[3e+05, 520000]"
"8419","comuna","Iquique","113","2013","Hombre","Servicio Doméstico",295909,3e+05,"[245708, 355120]","[230000, 3e+05]"
"8420","comuna","Isla de Maipo","114","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",206846,2e+05,"[166490, 245019]","[190000, 265750]"
"8422","comuna","Isla de Maipo","114","2013","Hombre","Industrias Manufactureras",550000,335000,"[269304, 983339]","[3e+05, 440000]"
"8423","comuna","Isla de Maipo","114","2013","Hombre","Construcción",383333,350000,"[2e+05, 6e+05]","[2e+05, 6e+05]"
"8424","comuna","Isla de Maipo","114","2013","Hombre","Comercio",679882,450000,"[336751, 1024047]","[3e+05, 8e+05]"
"8425","comuna","Isla de Maipo","114","2013","Hombre","Hoteles y Restaurantes",215000,215000,"[30000, 4e+05]","[30000, 4e+05]"
"8426","comuna","Isla de Maipo","114","2013","Hombre","Transporte, Almacenamiento y Comunicaciones",350242,195968,"[119713, 701223]","[59000, 357625]"
"8427","comuna","Isla de Maipo","114","2013","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",5e+05,5e+05,"[10185, 459633]","[10185, 459633]"
"8428","comuna","Isla de Maipo","114","2013","Hombre","Administración Pública y Defensa",775000,775000,"[250000, 1300000]","[250000, 1300000]"
"8429","comuna","Isla de Maipo","114","2013","Hombre","Enseñanza",391250,440000,"[182500, 6e+05]","[85000, 6e+05]"
"8430","comuna","Isla de Maipo","114","2013","Hombre","Servicios Comunitarios, Sociales y Personales",267500,267500,"[60000, 475000]","[60000, 475000]"
"8431","comuna","Isla de Maipo","114","2013","Hombre","Servicio Doméstico",170000,170000,"[3463, 156275]","[3463, 156275]"
"8433","comuna","La Cisterna","117","2013","Hombre","Explotación de Minas y Canteras",550000,550000,"[11204, 505596]","[11204, 505596]"
"8434","comuna","La Cisterna","117","2013","Hombre","Industrias Manufactureras",525269,391728,"[342015, 754116]","[284750, 5e+05]"
"8436","comuna","La Cisterna","117","2013","Hombre","Construcción",549000,4e+05,"[317800, 769375]","[230000, 9e+05]"
"8437","comuna","La Cisterna","117","2013","Hombre","Comercio",360425,380000,"[290346, 439383]","[250000, 4e+05]"
"8438","comuna","La Cisterna","117","2013","Hombre","Hoteles y Restaurantes",492500,475000,"[365000, 622062]","[320000, 7e+05]"
"8439","comuna","La Cisterna","117","2013","Hombre","Transporte, Almacenamiento y Comunicaciones",352889,365000,"[293956, 425644]","[255000, 4e+05]"
"8440","comuna","La Cisterna","117","2013","Hombre","Intermediación Financiera",791622,7e+05,"[456786, 1171167]","[3e+05, 1200000]"
"8441","comuna","La Cisterna","117","2013","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",684353,510176,"[367714, 1230323]","[210000, 1100000]"
"8442","comuna","La Cisterna","117","2013","Hombre","Administración Pública y Defensa",358000,3e+05,"[176000, 605250]","[40000, 8e+05]"
"8443","comuna","La Cisterna","117","2013","Hombre","Enseñanza",606667,6e+05,"[20000, 1200000]","[20000, 1200000]"
"8444","comuna","La Cisterna","117","2013","Hombre","Servicios Sociales y de Salud",633333,6e+05,"[5e+05, 8e+05]","[5e+05, 8e+05]"
"8445","comuna","La Cisterna","117","2013","Hombre","Servicio Doméstico",323333,3e+05,"[3e+05, 370000]","[3e+05, 370000]"
"8446","comuna","La Cruz","118","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",271865,210000,"[195781, 390319]","[2e+05, 210000]"
"8447","comuna","La Cruz","118","2013","Hombre","Explotación de Minas y Canteras",780000,7e+05,"[548222, 1000556]","[5e+05, 1157500]"
"8448","comuna","La Cruz","118","2013","Hombre","Industrias Manufactureras",283889,280000,"[242722, 343917]","[2e+05, 4e+05]"
"8450","comuna","La Cruz","118","2013","Hombre","Construcción",343844,320000,"[276102, 411193]","[240000, 4e+05]"
"8451","comuna","La Cruz","118","2013","Hombre","Comercio",300128,243536,"[203879, 417546]","[2e+05, 5e+05]"
"8453","comuna","La Cruz","118","2013","Hombre","Transporte, Almacenamiento y Comunicaciones",310000,250000,"[1e+05, 580000]","[1e+05, 580000]"
"8456","comuna","La Cruz","118","2013","Hombre","Administración Pública y Defensa",873871,9e+05,"[480744, 1260000]","[217181, 1500000]"
"8457","comuna","La Cruz","118","2013","Hombre","Enseñanza",760000,760000,"[7e+05, 820000]","[7e+05, 820000]"
"8459","comuna","La Estrella","119","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",219964,210000,"[178125, 270351]","[177375, 260000]"
"8460","comuna","La Estrella","119","2013","Hombre","Industrias Manufactureras",257500,275000,"[182375, 301562]","[152375, 322625]"
"8461","comuna","La Estrella","119","2013","Hombre","Construcción",253096,235000,"[155536, 361154]","[150500, 293770]"
"8462","comuna","La Estrella","119","2013","Hombre","Comercio",196872,230000,"[91872, 281039]","[20000, 307487]"
"8465","comuna","La Estrella","119","2013","Hombre","Administración Pública y Defensa",252500,260000,"[227500, 273812]","[210000, 280000]"
"8466","comuna","La Estrella","119","2013","Hombre","Enseñanza",325000,325000,"[250000, 4e+05]","[250000, 4e+05]"
"8467","comuna","La Estrella","119","2013","Hombre","Servicios Sociales y de Salud",3e+05,3e+05,"[6112, 275780]","[6112, 275780]"
"8468","comuna","La Estrella","119","2013","Hombre","Servicios Comunitarios, Sociales y Personales",2e+05,2e+05,"[4075, 183853]","[4075, 183853]"
"8470","comuna","La Florida","120","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",601500,601500,"[2e+05, 1003000]","[2e+05, 1003000]"
"8471","comuna","La Florida","120","2013","Hombre","Explotación de Minas y Canteras",837000,8e+05,"[534425, 1117875]","[450000, 1300000]"
"8472","comuna","La Florida","120","2013","Hombre","Industrias Manufactureras",498915,340000,"[411163, 632013]","[3e+05, 450000]"
"8473","comuna","La Florida","120","2013","Hombre","Electricidad, Gas y Agua",7e+05,7e+05,"[4e+05, 1e+06]","[4e+05, 1e+06]"
"8474","comuna","La Florida","120","2013","Hombre","Construcción",460576,337855,"[386561, 547959]","[290000, 4e+05]"
"8475","comuna","La Florida","120","2013","Hombre","Comercio",397038,280000,"[299009, 534308]","[210000, 3e+05]"
"8476","comuna","La Florida","120","2013","Hombre","Hoteles y Restaurantes",337372,250000,"[236072, 469830]","[2e+05, 454575]"
"8477","comuna","La Florida","120","2013","Hombre","Transporte, Almacenamiento y Comunicaciones",541664,398485,"[449546, 662605]","[350000, 450000]"
"8478","comuna","La Florida","120","2013","Hombre","Intermediación Financiera",686936,550000,"[539507, 840420]","[444139, 750000]"
"8479","comuna","La Florida","120","2013","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",618364,4e+05,"[453803, 863429]","[350000, 5e+05]"
"8480","comuna","La Florida","120","2013","Hombre","Administración Pública y Defensa",580835,350000,"[358795, 817835]","[300735, 623000]"
"8481","comuna","La Florida","120","2013","Hombre","Enseñanza",652448,5e+05,"[457820, 876753]","[435908, 676250]"
"8482","comuna","La Florida","120","2013","Hombre","Servicios Sociales y de Salud",673571,450000,"[438875, 915000]","[365000, 9e+05]"
"8483","comuna","La Florida","120","2013","Hombre","Servicios Comunitarios, Sociales y Personales",320917,2e+05,"[186704, 541731]","[186000, 240000]"
"8484","comuna","La Florida","120","2013","Hombre","Servicio Doméstico",241667,250000,"[204417, 278444]","[2e+05, 3e+05]"
"8485","comuna","La Granja","121","2013","Hombre","Industrias Manufactureras",277877,254519,"[241327, 310334]","[212160, 3e+05]"
"8486","comuna","La Granja","121","2013","Hombre","Construcción",313600,280000,"[266300, 364000]","[210000, 3e+05]"
"8487","comuna","La Granja","121","2013","Hombre","Comercio",246093,210000,"[208963, 284425]","[2e+05, 245750]"
"8488","comuna","La Granja","121","2013","Hombre","Hoteles y Restaurantes",2e+05,2e+05,"[4075, 183853]","[4075, 183853]"
"8489","comuna","La Granja","121","2013","Hombre","Transporte, Almacenamiento y Comunicaciones",317838,265000,"[256544, 383008]","[210000, 310000]"
"8490","comuna","La Granja","121","2013","Hombre","Intermediación Financiera",550000,550000,"[3e+05, 8e+05]","[3e+05, 8e+05]"
"8491","comuna","La Granja","121","2013","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",367506,390000,"[292237, 450237]","[222375, 5e+05]"
"8492","comuna","La Granja","121","2013","Hombre","Administración Pública y Defensa",398996,4e+05,"[331381, 497658]","[3e+05, 447748]"
"8493","comuna","La Granja","121","2013","Hombre","Enseñanza",318571,240000,"[221214, 423143]","[210000, 4e+05]"
"8494","comuna","La Granja","121","2013","Hombre","Servicios Sociales y de Salud",205000,205000,"[190000, 220000]","[190000, 220000]"
"8495","comuna","La Granja","121","2013","Hombre","Servicios Comunitarios, Sociales y Personales",352500,350000,"[255000, 463125]","[210000, 5e+05]"
"8496","comuna","La Granja","121","2013","Hombre","Servicio Doméstico",282778,220000,"[218222, 365542]","[210000, 3e+05]"
"8498","comuna","La Higuera","122","2013","Hombre","Pesca",102222,90000,"[71639, 143917]","[60000, 1e+05]"
"8499","comuna","La Higuera","122","2013","Hombre","Explotación de Minas y Canteras",355087,360000,"[282261, 427058]","[210000, 4e+05]"
"8500","comuna","La Higuera","122","2013","Hombre","Construcción",301667,325000,"[232292, 375000]","[180000, 4e+05]"
"8501","comuna","La Higuera","122","2013","Hombre","Comercio",2e+05,2e+05,"[4075, 183853]","[4075, 183853]"
"8502","comuna","La Higuera","122","2013","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",210000,210000,"[4278, 193047]","[4278, 193047]"
"8503","comuna","La Higuera","122","2013","Hombre","Administración Pública y Defensa",293333,3e+05,"[180000, 4e+05]","[180000, 4e+05]"
"8504","comuna","La Ligua","123","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",208764,210000,"[189431, 235262]","[2e+05, 210000]"
"8505","comuna","La Ligua","123","2013","Hombre","Pesca",2e+05,2e+05,"[4075, 183853]","[4075, 183853]"
"8506","comuna","La Ligua","123","2013","Hombre","Explotación de Minas y Canteras",510465,551396,"[344590, 659043]","[239500, 750000]"
"8507","comuna","La Ligua","123","2013","Hombre","Industrias Manufactureras",281422,240000,"[204929, 410465]","[185000, 251848]"
"8508","comuna","La Ligua","123","2013","Hombre","Construcción",255340,237035,"[208406, 316972]","[197375, 325000]"
"8509","comuna","La Ligua","123","2013","Hombre","Comercio",381667,365000,"[333646, 455479]","[3e+05, 450000]"
"8510","comuna","La Ligua","123","2013","Hombre","Hoteles y Restaurantes",210000,210000,"[4278, 193047]","[4278, 193047]"
"8511","comuna","La Ligua","123","2013","Hombre","Transporte, Almacenamiento y Comunicaciones",328430,3e+05,"[265386, 403342]","[250000, 450000]"
"8512","comuna","La Ligua","123","2013","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",210000,210000,"[210000, 210000]","[210000, 210000]"
"8513","comuna","La Ligua","123","2013","Hombre","Administración Pública y Defensa",545625,450000,"[360344, 824109]","[220000, 946562]"
"8514","comuna","La Ligua","123","2013","Hombre","Enseñanza",622244,622244,"[12675, 572008]","[12675, 572008]"
"8516","comuna","La Ligua","123","2013","Hombre","Servicios Comunitarios, Sociales y Personales",180000,180000,"[3667, 165468]","[3667, 165468]"
"8517","comuna","La Ligua","123","2013","Hombre","Servicio Doméstico",1e+05,1e+05,"[60000, 140000]","[60000, 140000]"
"8519","comuna","La Pintana","124","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",245000,245000,"[240000, 250000]","[240000, 250000]"
"8520","comuna","La Pintana","124","2013","Hombre","Explotación de Minas y Canteras",474510,5e+05,"[423529, 5e+05]","[423529, 5e+05]"
"8521","comuna","La Pintana","124","2013","Hombre","Industrias Manufactureras",271904,240000,"[227985, 311642]","[210000, 280000]"
"8523","comuna","La Pintana","124","2013","Hombre","Construcción",334197,3e+05,"[289178, 371016]","[250000, 318295]"
"8524","comuna","La Pintana","124","2013","Hombre","Comercio",282716,220000,"[244264, 339506]","[2e+05, 250000]"
"8525","comuna","La Pintana","124","2013","Hombre","Transporte, Almacenamiento y Comunicaciones",341716,3e+05,"[297378, 382570]","[260501, 320000]"
"8526","comuna","La Pintana","124","2013","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",361111,3e+05,"[286611, 450958]","[250000, 338125]"
"8527","comuna","La Pintana","124","2013","Hombre","Administración Pública y Defensa",362013,280000,"[260731, 447985]","[250000, 430000]"
"8528","comuna","La Pintana","124","2013","Hombre","Enseñanza",269600,285000,"[229322, 293937]","[208688, 300759]"
"8529","comuna","La Pintana","124","2013","Hombre","Servicios Sociales y de Salud",983897,350000,"[274938, 2336046]","[250000, 450000]"
"8530","comuna","La Pintana","124","2013","Hombre","Servicios Comunitarios, Sociales y Personales",363571,210000,"[171286, 639839]","[160000, 4e+05]"
"8531","comuna","La Pintana","124","2013","Hombre","Servicio Doméstico",227375,215000,"[209278, 253028]","[2e+05, 249000]"
"8532","comuna","La Reina","125","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",215000,215000,"[130000, 3e+05]","[130000, 3e+05]"
"8533","comuna","La Reina","125","2013","Hombre","Explotación de Minas y Canteras",4e+06,4e+06,"[3e+06, 5e+06]","[3e+06, 5e+06]"
"8534","comuna","La Reina","125","2013","Hombre","Industrias Manufactureras",2175936,2212810,"[930783, 3686511]","[315000, 4e+06]"
"8536","comuna","La Reina","125","2013","Hombre","Construcción",343750,325000,"[271719, 412500]","[250000, 5e+05]"
"8537","comuna","La Reina","125","2013","Hombre","Comercio",611835,6e+05,"[424353, 791182]","[3e+05, 8e+05]"
"8538","comuna","La Reina","125","2013","Hombre","Hoteles y Restaurantes",409032,385000,"[271317, 557077]","[203851, 524900]"
"8539","comuna","La Reina","125","2013","Hombre","Transporte, Almacenamiento y Comunicaciones",671429,450000,"[321071, 968036]","[150000, 1250000]"
"8540","comuna","La Reina","125","2013","Hombre","Intermediación Financiera",2769333,2e+06,"[1205333, 4118767]","[808000, 5e+06]"
"8541","comuna","La Reina","125","2013","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",1373163,1370328,"[1029981, 1755592]","[960492, 1620232]"
"8542","comuna","La Reina","125","2013","Hombre","Administración Pública y Defensa",2750000,2750000,"[1500000, 4e+06]","[1500000, 4e+06]"
"8543","comuna","La Reina","125","2013","Hombre","Enseñanza",558861,4e+05,"[2e+05, 1102832]","[1e+05, 1335443]"
"8544","comuna","La Reina","125","2013","Hombre","Servicios Sociales y de Salud",2362500,2350000,"[912500, 3765625]","[250000, 4500000]"
"8545","comuna","La Reina","125","2013","Hombre","Servicios Comunitarios, Sociales y Personales",750000,750000,"[3e+05, 1200000]","[3e+05, 1200000]"
"8546","comuna","La Reina","125","2013","Hombre","Servicio Doméstico",290000,290000,"[280000, 3e+05]","[280000, 3e+05]"
"8547","comuna","La Serena","126","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",308930,210000,"[205000, 509254]","[180000, 230000]"
"8548","comuna","La Serena","126","2013","Hombre","Explotación de Minas y Canteras",802159,505200,"[671822, 964643]","[5e+05, 6e+05]"
"8549","comuna","La Serena","126","2013","Hombre","Industrias Manufactureras",433629,3e+05,"[334341, 546185]","[250000, 4e+05]"
"8550","comuna","La Serena","126","2013","Hombre","Electricidad, Gas y Agua",861111,8e+05,"[435972, 1264944]","[3e+05, 1200000]"
"8551","comuna","La Serena","126","2013","Hombre","Construcción",344264,3e+05,"[313527, 373650]","[280000, 301346]"
"8552","comuna","La Serena","126","2013","Hombre","Comercio",403712,270000,"[329628, 485420]","[225130, 320000]"
"8553","comuna","La Serena","126","2013","Hombre","Hoteles y Restaurantes",661748,280000,"[235220, 1476373]","[230000, 300212]"
"8554","comuna","La Serena","126","2013","Hombre","Transporte, Almacenamiento y Comunicaciones",404556,304453,"[334552, 455214]","[3e+05, 4e+05]"
"8555","comuna","La Serena","126","2013","Hombre","Intermediación Financiera",654024,540118,"[434197, 908024]","[280000, 1e+06]"
"8556","comuna","La Serena","126","2013","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",715333,315000,"[413153, 1302469]","[3e+05, 450000]"
"8557","comuna","La Serena","126","2013","Hombre","Administración Pública y Defensa",440268,4e+05,"[372241, 512563]","[334225, 524284]"
"8558","comuna","La Serena","126","2013","Hombre","Enseñanza",472885,365000,"[354889, 631606]","[3e+05, 488125]"
"8559","comuna","La Serena","126","2013","Hombre","Servicios Sociales y de Salud",601538,5e+05,"[453385, 787692]","[373750, 930000]"
"8560","comuna","La Serena","126","2013","Hombre","Servicios Comunitarios, Sociales y Personales",325830,3e+05,"[213631, 442376]","[123000, 4e+05]"
"8561","comuna","La Serena","126","2013","Hombre","Servicio Doméstico",176400,192000,"[100110, 244410]","[30000, 3e+05]"
"8562","comuna","La Unión","127","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",547030,210000,"[179660, 1239638]","[180000, 210000]"
"8563","comuna","La Unión","127","2013","Hombre","Pesca",320000,320000,"[6519, 294165]","[6519, 294165]"
"8564","comuna","La Unión","127","2013","Hombre","Explotación de Minas y Canteras",540000,6e+05,"[320000, 7e+05]","[320000, 7e+05]"
"8565","comuna","La Unión","127","2013","Hombre","Industrias Manufactureras",375998,3e+05,"[305249, 508545]","[229000, 380000]"
"8566","comuna","La Unión","127","2013","Hombre","Electricidad, Gas y Agua",5e+05,5e+05,"[10185, 459633]","[10185, 459633]"
"8567","comuna","La Unión","127","2013","Hombre","Construcción",283103,250000,"[220638, 341578]","[210000, 270000]"
"8568","comuna","La Unión","127","2013","Hombre","Comercio",213333,2e+05,"[179200, 259400]","[2e+05, 210000]"
"8569","comuna","La Unión","127","2013","Hombre","Hoteles y Restaurantes",322500,305000,"[195000, 450000]","[180000, 5e+05]"
"8570","comuna","La Unión","127","2013","Hombre","Transporte, Almacenamiento y Comunicaciones",196667,210000,"[147896, 256792]","[1e+05, 263125]"
"8571","comuna","La Unión","127","2013","Hombre","Intermediación Financiera",845000,845000,"[490000, 1200000]","[490000, 1200000]"
"8572","comuna","La Unión","127","2013","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",477027,4e+05,"[337518, 730995]","[3e+05, 413247]"
"8573","comuna","La Unión","127","2013","Hombre","Administración Pública y Defensa",719812,490000,"[438874, 1024286]","[403683, 1200000]"
"8574","comuna","La Unión","127","2013","Hombre","Enseñanza",492000,5e+05,"[329694, 656828]","[243500, 660000]"
"8575","comuna","La Unión","127","2013","Hombre","Servicios Sociales y de Salud",861429,5e+05,"[378571, 1489893]","[3e+05, 1e+06]"
"8576","comuna","La Unión","127","2013","Hombre","Servicios Comunitarios, Sociales y Personales",150000,150000,"[1e+05, 2e+05]","[1e+05, 2e+05]"
"8577","comuna","La Unión","127","2013","Hombre","Servicio Doméstico",130000,130000,"[50000, 210000]","[50000, 210000]"
"8578","comuna","Lago Ranco","128","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",150251,170000,"[123126, 182062]","[120000, 2e+05]"
"8581","comuna","Lago Ranco","128","2013","Hombre","Construcción",231946,210000,"[205801, 257590]","[2e+05, 276250]"
"8582","comuna","Lago Ranco","128","2013","Hombre","Comercio",140000,125000,"[99125, 195958]","[85000, 215000]"
"8583","comuna","Lago Ranco","128","2013","Hombre","Transporte, Almacenamiento y Comunicaciones",255000,255000,"[210000, 3e+05]","[210000, 3e+05]"
"8584","comuna","Lago Ranco","128","2013","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",350000,350000,"[7130, 321743]","[7130, 321743]"
"8585","comuna","Lago Ranco","128","2013","Hombre","Administración Pública y Defensa",244750,250000,"[184500, 303812]","[169000, 310000]"
"8586","comuna","Lago Ranco","128","2013","Hombre","Enseñanza",180000,2e+05,"[40000, 3e+05]","[40000, 3e+05]"
"8587","comuna","Lago Ranco","128","2013","Hombre","Servicios Sociales y de Salud",643860,643860,"[6e+05, 687719]","[6e+05, 687719]"
"8588","comuna","Lago Ranco","128","2013","Hombre","Servicios Comunitarios, Sociales y Personales",322500,322500,"[245000, 4e+05]","[245000, 4e+05]"
"8589","comuna","Lago Ranco","128","2013","Hombre","Servicio Doméstico",180000,180000,"[3667, 165468]","[3667, 165468]"
"8590","comuna","Laja","131","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",215611,210000,"[193453, 243535]","[210000, 210000]"
"8591","comuna","Laja","131","2013","Hombre","Explotación de Minas y Canteras",421667,450000,"[305208, 521042]","[244750, 550000]"
"8592","comuna","Laja","131","2013","Hombre","Industrias Manufactureras",325750,3e+05,"[271148, 400315]","[241862, 375000]"
"8593","comuna","Laja","131","2013","Hombre","Construcción",350941,396000,"[304150, 409247]","[210000, 4e+05]"
"8594","comuna","Laja","131","2013","Hombre","Comercio",331429,270000,"[202107, 469750]","[2e+05, 5e+05]"
"8595","comuna","Laja","131","2013","Hombre","Transporte, Almacenamiento y Comunicaciones",287349,210000,"[210000, 384025]","[210000, 5e+05]"
"8596","comuna","Laja","131","2013","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",5e+05,5e+05,"[10185, 459633]","[10185, 459633]"
"8599","comuna","Lampa","346","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",276414,210000,"[214051, 363463]","[190000, 250000]"
"8601","comuna","Lampa","346","2013","Hombre","Industrias Manufactureras",354774,320000,"[298129, 410644]","[260000, 398000]"
"8602","comuna","Lampa","346","2013","Hombre","Construcción",309667,290000,"[259125, 393367]","[230000, 350000]"
"8603","comuna","Lampa","346","2013","Hombre","Comercio",352148,3e+05,"[272233, 466311]","[204750, 410500]"
"8604","comuna","Lampa","346","2013","Hombre","Transporte, Almacenamiento y Comunicaciones",408579,350000,"[327834, 484173]","[264373, 476250]"
"8605","comuna","Lampa","346","2013","Hombre","Intermediación Financiera",370000,370000,"[340000, 4e+05]","[340000, 4e+05]"
"8606","comuna","Lampa","346","2013","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",412857,4e+05,"[279107, 523821]","[230000, 6e+05]"
"8608","comuna","Lampa","346","2013","Hombre","Servicios Sociales y de Salud",476333,279000,"[250000, 9e+05]","[250000, 9e+05]"
"8609","comuna","Lampa","346","2013","Hombre","Servicios Comunitarios, Sociales y Personales",225000,225000,"[150000, 3e+05]","[150000, 3e+05]"
"8610","comuna","Lampa","346","2013","Hombre","Servicio Doméstico",205000,205000,"[90000, 320000]","[90000, 320000]"
"8611","comuna","Lanco","132","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",196424,205000,"[162649, 228920]","[2e+05, 210000]"
"8612","comuna","Lanco","132","2013","Hombre","Industrias Manufactureras",254100,220500,"[207628, 299052]","[210000, 270000]"
"8613","comuna","Lanco","132","2013","Hombre","Construcción",196923,210000,"[147250, 254404]","[150000, 220000]"
"8614","comuna","Lanco","132","2013","Hombre","Comercio",258000,250000,"[133600, 385250]","[70000, 450000]"
"8615","comuna","Lanco","132","2013","Hombre","Hoteles y Restaurantes",3e+05,3e+05,"[6112, 275780]","[6112, 275780]"
"8616","comuna","Lanco","132","2013","Hombre","Transporte, Almacenamiento y Comunicaciones",174286,210000,"[122786, 239321]","[50000, 250000]"
"8617","comuna","Lanco","132","2013","Hombre","Intermediación Financiera",240000,240000,"[4889, 220624]","[4889, 220624]"
"8618","comuna","Lanco","132","2013","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",460000,2e+05,"[180000, 1e+06]","[180000, 1e+06]"
"8619","comuna","Lanco","132","2013","Hombre","Administración Pública y Defensa",288000,214000,"[2e+05, 450000]","[2e+05, 450000]"
"8620","comuna","Lanco","132","2013","Hombre","Enseñanza",187333,210000,"[140000, 212000]","[140000, 212000]"
"8622","comuna","Lanco","132","2013","Hombre","Servicios Comunitarios, Sociales y Personales",230000,225000,"[210000, 250000]","[210000, 260000]"
"8624","comuna","Las Cabras","133","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",216861,197500,"[164555, 290058]","[173562, 210000]"
"8625","comuna","Las Cabras","133","2013","Hombre","Explotación de Minas y Canteras",348232,348232,"[7094, 320118]","[7094, 320118]"
"8626","comuna","Las Cabras","133","2013","Hombre","Industrias Manufactureras",470625,250000,"[233094, 905328]","[210000, 350000]"
"8627","comuna","Las Cabras","133","2013","Hombre","Construcción",355636,250000,"[216234, 602639]","[197754, 280000]"
"8628","comuna","Las Cabras","133","2013","Hombre","Comercio",304225,210030,"[207549, 441226]","[210000, 319125]"
"8629","comuna","Las Cabras","133","2013","Hombre","Transporte, Almacenamiento y Comunicaciones",5e+05,5e+05,"[10185, 459633]","[10185, 459633]"
"8630","comuna","Las Cabras","133","2013","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",50000,50000,"[1019, 45963]","[1019, 45963]"
"8631","comuna","Las Cabras","133","2013","Hombre","Administración Pública y Defensa",499500,5e+05,"[261112, 750000]","[198000, 8e+05]"
"8632","comuna","Las Cabras","133","2013","Hombre","Servicios Comunitarios, Sociales y Personales",262667,245000,"[224562, 307950]","[210000, 331000]"
"8633","comuna","Las Cabras","133","2013","Hombre","Servicio Doméstico",252000,230000,"[214850, 290100]","[2e+05, 320000]"
"8634","comuna","Las Condes","134","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",940000,940000,"[580000, 1300000]","[580000, 1300000]"
"8635","comuna","Las Condes","134","2013","Hombre","Explotación de Minas y Canteras",3285509,2198553,"[2140511, 4917144]","[1500006, 5e+06]"
"8636","comuna","Las Condes","134","2013","Hombre","Industrias Manufactureras",1142742,557922,"[762717, 1670784]","[335118, 1235412]"
"8637","comuna","Las Condes","134","2013","Hombre","Electricidad, Gas y Agua",3e+06,3e+06,"[61110, 2757796]","[61110, 2757796]"
"8638","comuna","Las Condes","134","2013","Hombre","Construcción",2221751,750000,"[1127103, 3207169]","[482783, 3500000]"
"8639","comuna","Las Condes","134","2013","Hombre","Comercio",2318596,1350000,"[1756490, 3039791]","[938448, 3e+06]"
"8640","comuna","Las Condes","134","2013","Hombre","Hoteles y Restaurantes",551447,345107,"[305074, 859609]","[3e+05, 4e+05]"
"8641","comuna","Las Condes","134","2013","Hombre","Transporte, Almacenamiento y Comunicaciones",1774587,1100000,"[1214808, 2460785]","[750000, 2e+06]"
