"","geography_level","geography_name","geography_id","year","sexo","rama","mean_income","median_income","ci_mean_income","ci_median_income"
"364","region","Valparaíso","5","2011","Mujer","Hoteles y Restaurantes",255679,196920,"[222467, 297160]","[196920, 199108]"
"365","region","Antofagasta","2","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",448021,350080,"[382529, 533573]","[289090, 411353]"
"366","region","Araucanía","9","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",413318,214048,"[250102, 728763]","[196920, 547000]"
"367","region","Arica y Parinacota","15","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",472837,218800,"[277559, 705328]","[197959, 328200]"
"368","region","Atacama","3","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",289001,218800,"[253240, 347548]","[205400, 374191]"
"369","region","Aysén","11","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",579674,307210,"[395381, 737852]","[223996, 410800]"
"370","region","Bíobío","8","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",366541,218800,"[265397, 457138]","[200434, 273500]"
"371","region","Coquimbo","4","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",223905,199108,"[178689, 271375]","[185433, 209446]"
"372","region","Los Lagos","10","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",730576,240680,"[352100, 1147011]","[199108, 306320]"
"373","region","Los Ríos","14","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",354853,295380,"[287017, 430760]","[218800, 382900]"
"374","region","Magallanes","12","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",314543,278970,"[273213, 370584]","[218800, 357076]"
"375","region","Maule","7","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",354077,257090,"[241152, 459030]","[199518, 382278]"
"376","region","Metropolitana","13","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",465653,262560,"[393806, 574307]","[221398, 281008]"
"377","region","O'Higgins","6","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",306702,215518,"[231545, 377330]","[196920, 218800]"
"378","region","Tarapacá","1","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",429639,276942,"[345650, 535806]","[239818, 359963]"
"379","region","Valparaíso","5","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",367425,278970,"[303487, 461592]","[218800, 378364]"
"380","region","Antofagasta","2","2011","Mujer","Intermediación Financiera",575517,382900,"[416158, 729413]","[333396, 547000]"
"381","region","Araucanía","9","2011","Mujer","Intermediación Financiera",470034,328200,"[357499, 633809]","[211333, 547000]"
"382","region","Arica y Parinacota","15","2011","Mujer","Intermediación Financiera",354688,273500,"[263646, 442152]","[218800, 356917]"
"383","region","Atacama","3","2011","Mujer","Intermediación Financiera",441043,382900,"[348078, 542091]","[223996, 597256]"
"384","region","Aysén","11","2011","Mujer","Intermediación Financiera",470967,426660,"[363726, 635238]","[302108, 547000]"
"385","region","Bíobío","8","2011","Mujer","Intermediación Financiera",514299,410800,"[358380, 693833]","[218800, 492300]"
"386","region","Coquimbo","4","2011","Mujer","Intermediación Financiera",394101,274336,"[222751, 597330]","[196920, 375105]"
"387","region","Los Lagos","10","2011","Mujer","Intermediación Financiera",612518,410250,"[397221, 912668]","[230041, 686936]"
"388","region","Los Ríos","14","2011","Mujer","Intermediación Financiera",390209,328200,"[301463, 485222]","[205141, 437600]"
"389","region","Magallanes","12","2011","Mujer","Intermediación Financiera",456337,328200,"[276947, 680429]","[199108, 711100]"
"390","region","Maule","7","2011","Mujer","Intermediación Financiera",382974,328200,"[263550, 508439]","[218800, 361020]"
"391","region","Metropolitana","13","2011","Mujer","Intermediación Financiera",671938,437600,"[579183, 762404]","[382900, 547000]"
"392","region","O'Higgins","6","2011","Mujer","Intermediación Financiera",372925,273500,"[220264, 533623]","[185980, 437600]"
"393","region","Tarapacá","1","2011","Mujer","Intermediación Financiera",471243,421190,"[379018, 561834]","[328200, 525120]"
"394","region","Valparaíso","5","2011","Mujer","Intermediación Financiera",667657,492300,"[430020, 993764]","[344701, 656400]"
"395","region","Antofagasta","2","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",460013,328200,"[403617, 517362]","[289636, 339140]"
"396","region","Araucanía","9","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",368804,201296,"[260078, 470248]","[184544, 236906]"
"397","region","Arica y Parinacota","15","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",328747,204578,"[256152, 422012]","[199108, 265432]"
"398","region","Atacama","3","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",433031,248885,"[316622, 546209]","[207009, 328200]"
"399","region","Aysén","11","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",560658,268030,"[370104, 842189]","[218800, 328200]"
"400","region","Bíobío","8","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",377084,218800,"[306242, 443682]","[204578, 308100]"
"401","region","Coquimbo","4","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",308636,240680,"[257690, 355557]","[218800, 295380]"
"402","region","Los Lagos","10","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",416350,273500,"[333648, 516063]","[218800, 355291]"
"403","region","Los Ríos","14","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",430462,273500,"[352371, 495363]","[218800, 382900]"
"404","region","Magallanes","12","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",597648,284440,"[360858, 869794]","[201296, 357076]"
"405","region","Maule","7","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",460357,262560,"[362022, 585960]","[203429, 350080]"
"406","region","Metropolitana","13","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",736522,361017,"[659906, 827463]","[324701, 419157]"
"407","region","O'Higgins","6","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",384641,262560,"[313156, 460565]","[211765, 307414]"
"408","region","Tarapacá","1","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",467245,273500,"[371273, 576497]","[246150, 328200]"
"409","region","Valparaíso","5","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",466652,308100,"[376055, 595105]","[218800, 330388]"
"410","region","Antofagasta","2","2011","Mujer","Administración Pública y Defensa",471770,394714,"[407083, 535006]","[328200, 437600]"
"411","region","Araucanía","9","2011","Mujer","Administración Pública y Defensa",392036,284440,"[337236, 449818]","[251620, 328200]"
"412","region","Arica y Parinacota","15","2011","Mujer","Administración Pública y Defensa",452326,393840,"[396135, 511594]","[354182, 470420]"
"413","region","Atacama","3","2011","Mujer","Administración Pública y Defensa",425316,382900,"[379886, 469090]","[328200, 420096]"
"414","region","Aysén","11","2011","Mujer","Administración Pública y Defensa",615973,437600,"[521229, 722247]","[378729, 559034]"
"415","region","Bíobío","8","2011","Mujer","Administración Pública y Defensa",278081,199108,"[249785, 302831]","[178158, 236030]"
"416","region","Coquimbo","4","2011","Mujer","Administración Pública y Defensa",324644,268030,"[272865, 381863]","[210595, 382900]"
"417","region","Los Lagos","10","2011","Mujer","Administración Pública y Defensa",362428,273500,"[313837, 426956]","[205861, 328200]"
"418","region","Los Ríos","14","2011","Mujer","Administración Pública y Defensa",462122,328200,"[390258, 563709]","[273500, 388643]"
"419","region","Magallanes","12","2011","Mujer","Administración Pública y Defensa",610615,464950,"[514634, 729511]","[328200, 626593]"
"420","region","Maule","7","2011","Mujer","Administración Pública y Defensa",362333,273500,"[319482, 397633]","[234936, 306320]"
"421","region","Metropolitana","13","2011","Mujer","Administración Pública y Defensa",595116,426660,"[527649, 673132]","[382900, 512977]"
"422","region","O'Higgins","6","2011","Mujer","Administración Pública y Defensa",407729,328200,"[336268, 480763]","[273500, 365314]"
"423","region","Tarapacá","1","2011","Mujer","Administración Pública y Defensa",485049,328200,"[411634, 560814]","[275545, 424062]"
"424","region","Valparaíso","5","2011","Mujer","Administración Pública y Defensa",486632,328200,"[385816, 617894]","[273500, 382900]"
"425","region","Antofagasta","2","2011","Mujer","Enseñanza",456073,350080,"[415614, 489537]","[328200, 410800]"
"426","region","Araucanía","9","2011","Mujer","Enseñanza",356390,277876,"[334330, 380511]","[251620, 328200]"
"427","region","Arica y Parinacota","15","2011","Mujer","Enseñanza",385272,328200,"[357799, 418336]","[273500, 372507]"
"428","region","Atacama","3","2011","Mujer","Enseñanza",379305,288269,"[336326, 413885]","[245876, 328200]"
"429","region","Aysén","11","2011","Mujer","Enseñanza",499641,333555,"[450666, 549354]","[325328, 378743]"
"430","region","Bíobío","8","2011","Mujer","Enseñanza",376364,273500,"[340219, 411605]","[228414, 292782]"
"431","region","Coquimbo","4","2011","Mujer","Enseñanza",352091,273500,"[322209, 393698]","[218800, 321636]"
"432","region","Los Lagos","10","2011","Mujer","Enseñanza",413656,273500,"[366400, 456834]","[241548, 339687]"
"433","region","Los Ríos","14","2011","Mujer","Enseñanza",420146,312680,"[387440, 450400]","[273500, 339140]"
"434","region","Magallanes","12","2011","Mujer","Enseñanza",548063,446899,"[488219, 604888]","[389819, 583512]"
"435","region","Maule","7","2011","Mujer","Enseñanza",361966,265963,"[336232, 385197]","[234636, 284440]"
"436","region","Metropolitana","13","2011","Mujer","Enseñanza",462873,328200,"[436383, 490325]","[328200, 382900]"
"437","region","O'Higgins","6","2011","Mujer","Enseñanza",350679,273500,"[324439, 381265]","[247449, 306320]"
"438","region","Tarapacá","1","2011","Mujer","Enseñanza",377541,273500,"[357748, 403934]","[251620, 306320]"
"439","region","Valparaíso","5","2011","Mujer","Enseñanza",417632,328200,"[385343, 469117]","[306320, 351748]"
"440","region","Antofagasta","2","2011","Mujer","Servicios Sociales y de Salud",432251,328200,"[384085, 491679]","[294833, 382900]"
"441","region","Araucanía","9","2011","Mujer","Servicios Sociales y de Salud",339997,273500,"[303614, 372839]","[218800, 299131]"
"442","region","Arica y Parinacota","15","2011","Mujer","Servicios Sociales y de Salud",431633,328200,"[380237, 500995]","[273500, 382900]"
"443","region","Atacama","3","2011","Mujer","Servicios Sociales y de Salud",453032,328200,"[361623, 579359]","[302300, 347892]"
"444","region","Aysén","11","2011","Mujer","Servicios Sociales y de Salud",654044,415720,"[539897, 837302]","[360473, 492300]"
"445","region","Bíobío","8","2011","Mujer","Servicios Sociales y de Salud",371550,273500,"[332871, 409023]","[249897, 295380]"
"446","region","Coquimbo","4","2011","Mujer","Servicios Sociales y de Salud",282032,248721,"[252741, 309548]","[218800, 307610]"
"447","region","Los Lagos","10","2011","Mujer","Servicios Sociales y de Salud",420374,306320,"[370131, 470384]","[273500, 328200]"
"448","region","Los Ríos","14","2011","Mujer","Servicios Sociales y de Salud",449463,317260,"[407574, 513552]","[282143, 336815]"
"449","region","Magallanes","12","2011","Mujer","Servicios Sociales y de Salud",425234,328200,"[364728, 488072]","[306320, 384698]"
"450","region","Maule","7","2011","Mujer","Servicios Sociales y de Salud",445322,273500,"[364167, 579608]","[254738, 303722]"
"451","region","Metropolitana","13","2011","Mujer","Servicios Sociales y de Salud",571730,322730,"[510966, 629903]","[284440, 328200]"
"452","region","O'Higgins","6","2011","Mujer","Servicios Sociales y de Salud",399780,273500,"[330690, 479374]","[240680, 328200]"
"453","region","Tarapacá","1","2011","Mujer","Servicios Sociales y de Salud",461407,328200,"[399731, 540941]","[307166, 382900]"
"454","region","Valparaíso","5","2011","Mujer","Servicios Sociales y de Salud",377597,268522,"[334050, 438962]","[240680, 277931]"
"455","region","Antofagasta","2","2011","Mujer","Servicios Comunitarios, Sociales y Personales",404271,284440,"[334527, 476136]","[246480, 311820]"
"456","region","Araucanía","9","2011","Mujer","Servicios Comunitarios, Sociales y Personales",259640,199108,"[200922, 315457]","[164204, 205400]"
"457","region","Arica y Parinacota","15","2011","Mujer","Servicios Comunitarios, Sociales y Personales",254354,184860,"[169080, 337470]","[158356, 218800]"
"458","region","Atacama","3","2011","Mujer","Servicios Comunitarios, Sociales y Personales",228451,207284,"[188743, 263915]","[164320, 242202]"
"459","region","Aysén","11","2011","Mujer","Servicios Comunitarios, Sociales y Personales",337373,205400,"[257902, 399801]","[204578, 268303]"
"460","region","Bíobío","8","2011","Mujer","Servicios Comunitarios, Sociales y Personales",307501,199108,"[260040, 376007]","[164204, 273500]"
"461","region","Coquimbo","4","2011","Mujer","Servicios Comunitarios, Sociales y Personales",593872,232475,"[265446, 1248175]","[203174, 367859]"
"462","region","Los Lagos","10","2011","Mujer","Servicios Comunitarios, Sociales y Personales",292164,205400,"[211888, 361961]","[192544, 308100]"
"463","region","Los Ríos","14","2011","Mujer","Servicios Comunitarios, Sociales y Personales",318818,228646,"[226283, 430329]","[161803, 284440]"
"464","region","Magallanes","12","2011","Mujer","Servicios Comunitarios, Sociales y Personales",438271,227005,"[273080, 645044]","[212100, 290800]"
"465","region","Maule","7","2011","Mujer","Servicios Comunitarios, Sociales y Personales",350484,218800,"[272891, 465424]","[204893, 293996]"
"466","region","Metropolitana","13","2011","Mujer","Servicios Comunitarios, Sociales y Personales",463506,282097,"[403322, 518530]","[231948, 338046]"
"467","region","O'Higgins","6","2011","Mujer","Servicios Comunitarios, Sociales y Personales",294667,201296,"[235731, 377430]","[190876, 279984]"
"468","region","Tarapacá","1","2011","Mujer","Servicios Comunitarios, Sociales y Personales",343398,213330,"[281802, 421303]","[200749, 273500]"
"469","region","Valparaíso","5","2011","Mujer","Servicios Comunitarios, Sociales y Personales",283385,196920,"[224112, 339081]","[164100, 204442]"
"470","region","Antofagasta","2","2011","Mujer","Servicio Doméstico",187062,184860,"[170473, 202872]","[164100, 196920]"
"471","region","Araucanía","9","2011","Mujer","Servicio Doméstico",117973,98460,"[109146, 128717]","[87520, 109400]"
"472","region","Arica y Parinacota","15","2011","Mujer","Servicio Doméstico",153608,131280,"[138036, 168996]","[109400, 164100]"
"473","region","Atacama","3","2011","Mujer","Servicio Doméstico",157319,142220,"[143505, 168925]","[131280, 168488]"
"474","region","Aysén","11","2011","Mujer","Servicio Doméstico",143277,131280,"[133836, 152417]","[120340, 153160]"
"475","region","Bíobío","8","2011","Mujer","Servicio Doméstico",122588,109400,"[114178, 129923]","[102222, 111697]"
"476","region","Coquimbo","4","2011","Mujer","Servicio Doméstico",139126,143780,"[130064, 149817]","[131280, 164100]"
"477","region","Los Lagos","10","2011","Mujer","Servicio Doméstico",125738,109400,"[116080, 134742]","[98460, 115143]"
"478","region","Los Ríos","14","2011","Mujer","Servicio Doméstico",144601,133510,"[136712, 152269]","[131280, 144408]"
"479","region","Magallanes","12","2011","Mujer","Servicio Doméstico",153893,155895,"[140162, 167795]","[131280, 165150]"
"480","region","Maule","7","2011","Mujer","Servicio Doméstico",127832,126332,"[120280, 134619]","[109400, 134511]"
"481","region","Metropolitana","13","2011","Mujer","Servicio Doméstico",201510,196920,"[192578, 211272]","[196920, 199108]"
"482","region","O'Higgins","6","2011","Mujer","Servicio Doméstico",144401,140492,"[135578, 156126]","[125244, 153160]"
"483","region","Tarapacá","1","2011","Mujer","Servicio Doméstico",179055,196920,"[170119, 188777]","[175040, 196920]"
"484","region","Valparaíso","5","2011","Mujer","Servicio Doméstico",146086,142220,"[137305, 155871]","[131280, 164100]"
"485","region","Antofagasta","2","2011","Mujer","Organizaciones y órganos Extraterritoriales",328200,328200,"[6686, 301703]","[6686, 301703]"
"486","region","Araucanía","9","2011","Mujer","Organizaciones y órganos Extraterritoriales",80956,80956,"[1650, 74421]","[1650, 74421]"
"487","region","Atacama","3","2011","Mujer","Organizaciones y órganos Extraterritoriales",226458,226458,"[80956, 371960]","[80956, 371960]"
"488","region","Bíobío","8","2011","Mujer","Organizaciones y órganos Extraterritoriales",161912,161912,"[3299, 148840]","[3299, 148840]"
"489","region","Los Lagos","10","2011","Mujer","Organizaciones y órganos Extraterritoriales",916225,916225,"[300850, 1531600]","[300850, 1531600]"
"490","region","Metropolitana","13","2011","Mujer","Organizaciones y órganos Extraterritoriales",328562,270765,"[97392, 561463]","[61620, 711100]"
"491","region","Tarapacá","1","2011","Mujer","Organizaciones y órganos Extraterritoriales",112682,112682,"[2296, 103585]","[2296, 103585]"
"492","region","Valparaíso","5","2011","Mujer","Organizaciones y órganos Extraterritoriales",423925,423925,"[82050, 765800]","[82050, 765800]"
"493","region","Antofagasta","2","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",223252,2e+05,"[167147, 293324]","[1e+05, 3e+05]"
"494","region","Araucanía","9","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",241085,181500,"[217319, 268477]","[180000, 193000]"
"495","region","Arica y Parinacota","15","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",240966,2e+05,"[219999, 260886]","[2e+05, 210000]"
"496","region","Atacama","3","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",257356,210000,"[240300, 279403]","[210000, 226575]"
"497","region","Aysén","11","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",270458,210000,"[232301, 300873]","[202881, 210000]"
"498","region","Bíobío","8","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",226393,2e+05,"[207567, 249207]","[2e+05, 210000]"
"499","region","Coquimbo","4","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",239427,210000,"[224722, 258426]","[210000, 210000]"
"500","region","Los Lagos","10","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",233368,190000,"[209296, 260782]","[180000, 2e+05]"
"501","region","Los Ríos","14","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",253505,2e+05,"[210892, 339238]","[2e+05, 210000]"
"502","region","Magallanes","12","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",356426,266230,"[284802, 445518]","[212375, 3e+05]"
"503","region","Maule","7","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",231290,210000,"[224278, 239798]","[210000, 210000]"
"504","region","Metropolitana","13","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",283396,210000,"[253539, 310882]","[210000, 210000]"
"505","region","O'Higgins","6","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",251622,210000,"[242308, 260661]","[210000, 210000]"
"506","region","Tarapacá","1","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",160513,145000,"[133233, 182377]","[87375, 180000]"
"507","region","Valparaíso","5","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",267352,210000,"[245079, 301580]","[210000, 210000]"
"508","region","Antofagasta","2","2013","Hombre","Pesca",312143,250000,"[251467, 384397]","[2e+05, 3e+05]"
"509","region","Araucanía","9","2013","Hombre","Pesca",219609,210000,"[158473, 327565]","[130000, 225725]"
"510","region","Arica y Parinacota","15","2013","Hombre","Pesca",331508,3e+05,"[224652, 410897]","[225000, 327875]"
"511","region","Atacama","3","2013","Hombre","Pesca",326364,3e+05,"[274799, 389909]","[257125, 313125]"
"512","region","Aysén","11","2013","Hombre","Pesca",380762,305500,"[328610, 455044]","[248162, 350000]"
"513","region","Bíobío","8","2013","Hombre","Pesca",239635,2e+05,"[207591, 284901]","[172491, 2e+05]"
"514","region","Coquimbo","4","2013","Hombre","Pesca",209366,2e+05,"[177299, 238243]","[120000, 210000]"
"515","region","Los Lagos","10","2013","Hombre","Pesca",288478,205116,"[254653, 324297]","[2e+05, 210000]"
"516","region","Los Ríos","14","2013","Hombre","Pesca",183731,150000,"[152330, 214761]","[124750, 2e+05]"
"517","region","Magallanes","12","2013","Hombre","Pesca",461966,320000,"[349658, 568200]","[280000, 4e+05]"
"518","region","Maule","7","2013","Hombre","Pesca",198359,2e+05,"[149454, 246176]","[150000, 245250]"
"519","region","Metropolitana","13","2013","Hombre","Pesca",201500,201500,"[193000, 210000]","[193000, 210000]"
"520","region","O'Higgins","6","2013","Hombre","Pesca",211250,190000,"[138094, 325969]","[101875, 3e+05]"
"521","region","Tarapacá","1","2013","Hombre","Pesca",429303,250000,"[282715, 686441]","[2e+05, 270025]"
"522","region","Valparaíso","5","2013","Hombre","Pesca",225642,2e+05,"[169656, 305317]","[150000, 2e+05]"
"523","region","Antofagasta","2","2013","Hombre","Explotación de Minas y Canteras",797822,614855,"[741458, 864240]","[6e+05, 695250]"
"524","region","Araucanía","9","2013","Hombre","Explotación de Minas y Canteras",536409,4e+05,"[364749, 700312]","[252747, 450000]"
"525","region","Arica y Parinacota","15","2013","Hombre","Explotación de Minas y Canteras",540366,480000,"[503953, 573225]","[450000, 5e+05]"
"526","region","Atacama","3","2013","Hombre","Explotación de Minas y Canteras",602286,5e+05,"[571069, 628967]","[5e+05, 5e+05]"
"527","region","Aysén","11","2013","Hombre","Explotación de Minas y Canteras",564405,475000,"[478812, 630280]","[4e+05, 6e+05]"
"528","region","Bíobío","8","2013","Hombre","Explotación de Minas y Canteras",534896,5e+05,"[487911, 600791]","[445795, 5e+05]"
"529","region","Coquimbo","4","2013","Hombre","Explotación de Minas y Canteras",596962,450000,"[539217, 652568]","[425679, 480000]"
"530","region","Los Lagos","10","2013","Hombre","Explotación de Minas y Canteras",483977,350000,"[304344, 743556]","[231375, 650000]"
"531","region","Los Ríos","14","2013","Hombre","Explotación de Minas y Canteras",376792,310000,"[260964, 521734]","[207375, 438125]"
"532","region","Magallanes","12","2013","Hombre","Explotación de Minas y Canteras",752467,650000,"[654266, 863154]","[6e+05, 7e+05]"
"533","region","Maule","7","2013","Hombre","Explotación de Minas y Canteras",563352,454000,"[446305, 695975]","[269500, 626250]"
"534","region","Metropolitana","13","2013","Hombre","Explotación de Minas y Canteras",936399,525000,"[779823, 1129527]","[5e+05, 634125]"
"535","region","O'Higgins","6","2013","Hombre","Explotación de Minas y Canteras",687726,570000,"[617364, 763801]","[5e+05, 617500]"
"536","region","Tarapacá","1","2013","Hombre","Explotación de Minas y Canteras",732268,6e+05,"[677808, 784756]","[574750, 6e+05]"
"537","region","Valparaíso","5","2013","Hombre","Explotación de Minas y Canteras",664034,5e+05,"[586454, 752753]","[480030, 535750]"
"538","region","Antofagasta","2","2013","Hombre","Industrias Manufactureras",528512,445000,"[481461, 568291]","[4e+05, 5e+05]"
"539","region","Araucanía","9","2013","Hombre","Industrias Manufactureras",258711,210000,"[243639, 276871]","[210000, 215000]"
"540","region","Arica y Parinacota","15","2013","Hombre","Industrias Manufactureras",319020,247186,"[283473, 367508]","[220000, 250000]"
"541","region","Atacama","3","2013","Hombre","Industrias Manufactureras",391371,350000,"[353847, 431486]","[3e+05, 4e+05]"
"542","region","Aysén","11","2013","Hombre","Industrias Manufactureras",363831,280000,"[321828, 422922]","[250000, 3e+05]"
"543","region","Bíobío","8","2013","Hombre","Industrias Manufactureras",354550,258000,"[333406, 369169]","[250000, 280000]"
"544","region","Coquimbo","4","2013","Hombre","Industrias Manufactureras",381071,3e+05,"[343713, 428838]","[274750, 300315]"
"545","region","Los Lagos","10","2013","Hombre","Industrias Manufactureras",322799,240000,"[286307, 369698]","[224750, 250000]"
"546","region","Los Ríos","14","2013","Hombre","Industrias Manufactureras",288127,215000,"[269181, 304364]","[210000, 240000]"
"547","region","Magallanes","12","2013","Hombre","Industrias Manufactureras",484787,350000,"[419964, 581298]","[3e+05, 4e+05]"
"548","region","Maule","7","2013","Hombre","Industrias Manufactureras",294227,220000,"[275251, 313734]","[210000, 230000]"
"549","region","Metropolitana","13","2013","Hombre","Industrias Manufactureras",436758,3e+05,"[415228, 465677]","[3e+05, 3e+05]"
"550","region","O'Higgins","6","2013","Hombre","Industrias Manufactureras",324983,252447,"[303380, 354625]","[250000, 280000]"
"551","region","Tarapacá","1","2013","Hombre","Industrias Manufactureras",509776,350000,"[435188, 620067]","[320000, 4e+05]"
"552","region","Valparaíso","5","2013","Hombre","Industrias Manufactureras",442735,250000,"[345533, 541203]","[249156, 285250]"
"553","region","Antofagasta","2","2013","Hombre","Electricidad, Gas y Agua",611359,550000,"[499927, 712617]","[425000, 650000]"
"554","region","Araucanía","9","2013","Hombre","Electricidad, Gas y Agua",373250,285000,"[302667, 469490]","[235000, 4e+05]"
"555","region","Arica y Parinacota","15","2013","Hombre","Electricidad, Gas y Agua",565268,345000,"[355075, 801900]","[280000, 852952]"
"556","region","Atacama","3","2013","Hombre","Electricidad, Gas y Agua",604883,480000,"[476957, 744426]","[370000, 576250]"
"557","region","Aysén","11","2013","Hombre","Electricidad, Gas y Agua",642647,4e+05,"[435074, 893500]","[345000, 7e+05]"
"558","region","Bíobío","8","2013","Hombre","Electricidad, Gas y Agua",304526,271000,"[268981, 341394]","[220000, 339050]"
"559","region","Coquimbo","4","2013","Hombre","Electricidad, Gas y Agua",499862,350000,"[360747, 685698]","[263775, 370500]"
"560","region","Los Lagos","10","2013","Hombre","Electricidad, Gas y Agua",550573,3e+05,"[286000, 977376]","[220000, 476250]"
"561","region","Los Ríos","14","2013","Hombre","Electricidad, Gas y Agua",546778,258000,"[291443, 991896]","[213562, 393237]"
"562","region","Magallanes","12","2013","Hombre","Electricidad, Gas y Agua",773301,525000,"[474698, 1126400]","[347925, 8e+05]"
"563","region","Maule","7","2013","Hombre","Electricidad, Gas y Agua",446049,268000,"[312478, 629684]","[211900, 332000]"
"564","region","Metropolitana","13","2013","Hombre","Electricidad, Gas y Agua",589055,445000,"[466597, 713749]","[4e+05, 5e+05]"
"565","region","O'Higgins","6","2013","Hombre","Electricidad, Gas y Agua",317255,250000,"[262119, 406877]","[220000, 320000]"
"566","region","Tarapacá","1","2013","Hombre","Electricidad, Gas y Agua",612632,4e+05,"[401289, 912737]","[350000, 5e+05]"
"567","region","Valparaíso","5","2013","Hombre","Electricidad, Gas y Agua",596819,310000,"[413010, 834969]","[277375, 380000]"
"568","region","Antofagasta","2","2013","Hombre","Construcción",443047,380000,"[400681, 478568]","[342969, 4e+05]"
"569","region","Araucanía","9","2013","Hombre","Construcción",304792,215128,"[276463, 336278]","[210000, 240000]"
"570","region","Arica y Parinacota","15","2013","Hombre","Construcción",280015,250000,"[258185, 310956]","[230000, 280000]"
"571","region","Atacama","3","2013","Hombre","Construcción",457291,320000,"[414008, 496852]","[3e+05, 375250]"
"572","region","Aysén","11","2013","Hombre","Construcción",426877,3e+05,"[336553, 541648]","[250000, 3e+05]"
"573","region","Bíobío","8","2013","Hombre","Construcción",311824,240000,"[298807, 326537]","[227822, 250000]"
"574","region","Coquimbo","4","2013","Hombre","Construcción",332586,3e+05,"[314808, 355077]","[280000, 3e+05]"
"575","region","Los Lagos","10","2013","Hombre","Construcción",310835,220000,"[279090, 341316]","[210000, 240000]"
"576","region","Los Ríos","14","2013","Hombre","Construcción",305458,210000,"[265548, 348683]","[210000, 217625]"
"577","region","Magallanes","12","2013","Hombre","Construcción",404681,3e+05,"[351225, 499360]","[3e+05, 350000]"
"578","region","Maule","7","2013","Hombre","Construcción",325552,250000,"[304008, 351953]","[228379, 250000]"
"579","region","Metropolitana","13","2013","Hombre","Construcción",441956,3e+05,"[415367, 479601]","[3e+05, 303043]"
"580","region","O'Higgins","6","2013","Hombre","Construcción",310428,250000,"[291322, 333454]","[243842, 250000]"
"581","region","Tarapacá","1","2013","Hombre","Construcción",421532,347334,"[390097, 449442]","[3e+05, 355250]"
"582","region","Valparaíso","5","2013","Hombre","Construcción",364367,275860,"[335587, 402293]","[250000, 3e+05]"
"583","region","Antofagasta","2","2013","Hombre","Comercio",456819,350000,"[412975, 503766]","[3e+05, 365250]"
"584","region","Araucanía","9","2013","Hombre","Comercio",295364,210000,"[268252, 325299]","[210000, 210000]"
"585","region","Arica y Parinacota","15","2013","Hombre","Comercio",281033,210000,"[262326, 302811]","[2e+05, 232625]"
"586","region","Atacama","3","2013","Hombre","Comercio",363355,290000,"[326765, 403872]","[250000, 3e+05]"
"587","region","Aysén","11","2013","Hombre","Comercio",369532,273565,"[337216, 414999]","[250000, 3e+05]"
"588","region","Bíobío","8","2013","Hombre","Comercio",303656,218000,"[287079, 320900]","[210000, 225947]"
