"","geography_level","geography_name","geography_id","year","sexo","rama","mean_income","median_income","ci_mean_income","ci_median_income"
"1161","provincia","Limarí","p43","2011","Mujer","Administración Pública y Defensa",282252,198014,"[121243, 541530]","[76580, 656400]"
"1162","provincia","Limarí","p43","2011","Mujer","Enseñanza",297625,273500,"[255852, 348441]","[196920, 339983]"
"1163","provincia","Limarí","p43","2011","Mujer","Servicios Sociales y de Salud",314444,250344,"[243804, 395311]","[196920, 328200]"
"1164","provincia","Limarí","p43","2011","Mujer","Servicios Comunitarios, Sociales y Personales",216476,195279,"[65093, 367859]","[64546, 410800]"
"1165","provincia","Limarí","p43","2011","Mujer","Servicio Doméstico",129168,137530,"[110737, 146512]","[109400, 164100]"
"1166","provincia","Linares","p74","2011","Mujer","Agricultura, Ganadería, Caza y Silvicultura",137758,142220,"[127863, 145609]","[131280, 162021]"
"1167","provincia","Linares","p74","2011","Mujer","Industrias Manufactureras",165880,176134,"[113676, 217200]","[59804, 202390]"
"1168","provincia","Linares","p74","2011","Mujer","Electricidad, Gas y Agua",231928,262560,"[126904, 306320]","[126904, 306320]"
"1169","provincia","Linares","p74","2011","Mujer","Construcción",288087,251620,"[196920, 415720]","[196920, 415720]"
"1170","provincia","Linares","p74","2011","Mujer","Comercio",164742,183792,"[149472, 179297]","[164204, 196920]"
"1171","provincia","Linares","p74","2011","Mujer","Hoteles y Restaurantes",196809,175040,"[154921, 252906]","[143314, 199108]"
"1172","provincia","Linares","p74","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",327445,199108,"[178944, 555082]","[164100, 618414]"
"1173","provincia","Linares","p74","2011","Mujer","Intermediación Financiera",289910,289910,"[218800, 361020]","[218800, 361020]"
"1174","provincia","Linares","p74","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",367549,261760,"[210645, 567760]","[199108, 311790]"
"1175","provincia","Linares","p74","2011","Mujer","Administración Pública y Defensa",323107,273500,"[268600, 410428]","[210458, 333420]"
"1176","provincia","Linares","p74","2011","Mujer","Enseñanza",367024,234948,"[316364, 428305]","[214629, 335653]"
"1177","provincia","Linares","p74","2011","Mujer","Servicios Sociales y de Salud",335704,273500,"[262829, 405011]","[218800, 306320]"
"1178","provincia","Linares","p74","2011","Mujer","Servicios Comunitarios, Sociales y Personales",197559,199108,"[179004, 216396]","[175040, 218800]"
"1179","provincia","Linares","p74","2011","Mujer","Servicio Doméstico",124861,109400,"[109106, 140933]","[87520, 131280]"
"1180","provincia","Llanquihue","p101","2011","Mujer","Agricultura, Ganadería, Caza y Silvicultura",201155,123240,"[130586, 293967]","[82160, 191191]"
"1181","provincia","Llanquihue","p101","2011","Mujer","Pesca",179026,196920,"[150094, 220757]","[164100, 199108]"
"1182","provincia","Llanquihue","p101","2011","Mujer","Industrias Manufactureras",227356,202390,"[200601, 260124]","[196920, 218800]"
"1183","provincia","Llanquihue","p101","2011","Mujer","Electricidad, Gas y Agua",198014,198014,"[196920, 199108]","[196920, 199108]"
"1184","provincia","Llanquihue","p101","2011","Mujer","Construcción",598042,371960,"[328132, 946777]","[289910, 963839]"
"1185","provincia","Llanquihue","p101","2011","Mujer","Comercio",280704,199108,"[247864, 334535]","[196920, 205400]"
"1186","provincia","Llanquihue","p101","2011","Mujer","Hoteles y Restaurantes",268302,199108,"[228544, 317251]","[199108, 218800]"
"1187","provincia","Llanquihue","p101","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",583985,289910,"[294573, 984325]","[200749, 477812]"
"1188","provincia","Llanquihue","p101","2011","Mujer","Intermediación Financiera",798348,525120,"[300447, 1483355]","[109400, 2188000]"
"1189","provincia","Llanquihue","p101","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",437043,273500,"[278430, 605528]","[202390, 349882]"
"1190","provincia","Llanquihue","p101","2011","Mujer","Administración Pública y Defensa",400774,280064,"[286496, 533602]","[209443, 427207]"
"1191","provincia","Llanquihue","p101","2011","Mujer","Enseñanza",421694,273500,"[358386, 481033]","[231556, 358476]"
"1192","provincia","Llanquihue","p101","2011","Mujer","Servicios Sociales y de Salud",396712,297568,"[305999, 461334]","[237385, 328200]"
"1193","provincia","Llanquihue","p101","2011","Mujer","Servicios Comunitarios, Sociales y Personales",265636,205400,"[202255, 336098]","[186226, 359450]"
"1194","provincia","Llanquihue","p101","2011","Mujer","Servicio Doméstico",143142,131280,"[126453, 156827]","[106205, 150932]"
"1195","provincia","Llanquihue","p101","2011","Mujer","Organizaciones y órganos Extraterritoriales",1531600,1531600,"[31199, 1407947]","[31199, 1407947]"
"1196","provincia","Los Andes","p53","2011","Mujer","Agricultura, Ganadería, Caza y Silvicultura",182620,196920,"[148366, 210448]","[196920, 199108]"
"1197","provincia","Los Andes","p53","2011","Mujer","Explotación de Minas y Canteras",328200,328200,"[218800, 437600]","[218800, 437600]"
"1198","provincia","Los Andes","p53","2011","Mujer","Industrias Manufactureras",195615,202390,"[133368, 265842]","[117605, 218800]"
"1199","provincia","Los Andes","p53","2011","Mujer","Electricidad, Gas y Agua",164100,164100,"[3343, 150852]","[3343, 150852]"
"1200","provincia","Los Andes","p53","2011","Mujer","Construcción",1027717,359900,"[309357, 1900553]","[218800, 2531800]"
"1201","provincia","Los Andes","p53","2011","Mujer","Comercio",225268,196920,"[192318, 276935]","[196920, 205400]"
"1202","provincia","Los Andes","p53","2011","Mujer","Hoteles y Restaurantes",332432,202390,"[181681, 654236]","[191176, 228851]"
"1203","provincia","Los Andes","p53","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",298426,289910,"[241903, 353214]","[199655, 373828]"
"1204","provincia","Los Andes","p53","2011","Mujer","Intermediación Financiera",559489,590760,"[416068, 702910]","[339835, 716601]"
"1205","provincia","Los Andes","p53","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",890761,631800,"[437167, 1583730]","[241988, 1345612]"
"1206","provincia","Los Andes","p53","2011","Mujer","Administración Pública y Defensa",858009,601700,"[386612, 1469476]","[328200, 918960]"
"1207","provincia","Los Andes","p53","2011","Mujer","Enseñanza",373557,262381,"[299359, 453793]","[207860, 437600]"
"1208","provincia","Los Andes","p53","2011","Mujer","Servicios Sociales y de Salud",515785,273500,"[259683, 912126]","[218800, 393840]"
"1209","provincia","Los Andes","p53","2011","Mujer","Servicios Comunitarios, Sociales y Personales",340352,199108,"[227654, 528836]","[164100, 437600]"
"1210","provincia","Los Andes","p53","2011","Mujer","Servicio Doméstico",177509,196920,"[143805, 210947]","[109400, 199108]"
"1211","provincia","Magallanes","p121","2011","Mujer","Agricultura, Ganadería, Caza y Silvicultura",476084,240680,"[294612, 715170]","[196920, 1094000]"
"1212","provincia","Magallanes","p121","2011","Mujer","Pesca",437600,437600,"[8914, 402271]","[8914, 402271]"
"1213","provincia","Magallanes","p121","2011","Mujer","Explotación de Minas y Canteras",254355,257090,"[216065, 294218]","[196920, 306320]"
"1214","provincia","Magallanes","p121","2011","Mujer","Industrias Manufactureras",328118,180510,"[182320, 459566]","[123240, 340140]"
"1215","provincia","Magallanes","p121","2011","Mujer","Electricidad, Gas y Agua",503240,503240,"[350080, 656400]","[350080, 656400]"
"1216","provincia","Magallanes","p121","2011","Mujer","Construcción",520744,656400,"[370639, 679843]","[328200, 656400]"
"1217","provincia","Magallanes","p121","2011","Mujer","Comercio",298187,202003,"[233826, 448264]","[198534, 214678]"
"1218","provincia","Magallanes","p121","2011","Mujer","Hoteles y Restaurantes",291192,202196,"[200412, 416002]","[199108, 262560]"
"1219","provincia","Magallanes","p121","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",311144,273500,"[263899, 369152]","[218800, 359147]"
"1220","provincia","Magallanes","p121","2011","Mujer","Intermediación Financiera",427578,328200,"[267614, 661898]","[203265, 547000]"
"1221","provincia","Magallanes","p121","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",486465,295380,"[297179, 671442]","[208954, 362877]"
"1222","provincia","Magallanes","p121","2011","Mujer","Administración Pública y Defensa",629530,547000,"[492036, 731762]","[355550, 650283]"
"1223","provincia","Magallanes","p121","2011","Mujer","Enseñanza",553701,463309,"[494835, 626437]","[415720, 626859]"
"1224","provincia","Magallanes","p121","2011","Mujer","Servicios Sociales y de Salud",437497,328200,"[382067, 494156]","[308649, 413260]"
"1225","provincia","Magallanes","p121","2011","Mujer","Servicios Comunitarios, Sociales y Personales",406981,235210,"[263990, 583280]","[204323, 299415]"
"1226","provincia","Magallanes","p121","2011","Mujer","Servicio Doméstico",157532,164100,"[143896, 168244]","[131280, 169548]"
"1227","provincia","Maipo","p134","2011","Mujer","Agricultura, Ganadería, Caza y Silvicultura",195214,196920,"[176668, 215798]","[188168, 199108]"
"1228","provincia","Maipo","p134","2011","Mujer","Industrias Manufactureras",242164,202390,"[209800, 290847]","[199108, 240680]"
"1229","provincia","Maipo","p134","2011","Mujer","Construcción",196920,196920,"[4012, 181022]","[4012, 181022]"
"1230","provincia","Maipo","p134","2011","Mujer","Comercio",240924,199655,"[202857, 282292]","[179416, 218800]"
"1231","provincia","Maipo","p134","2011","Mujer","Hoteles y Restaurantes",233613,221443,"[167316, 320973]","[157811, 328200]"
"1232","provincia","Maipo","p134","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",291714,198014,"[223109, 361221]","[196256, 328200]"
"1233","provincia","Maipo","p134","2011","Mujer","Intermediación Financiera",292724,273500,"[232874, 357421]","[199108, 416486]"
"1234","provincia","Maipo","p134","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",431461,229740,"[267574, 733270]","[203484, 379891]"
"1235","provincia","Maipo","p134","2011","Mujer","Administración Pública y Defensa",572171,218800,"[268856, 1002209]","[196920, 547000]"
"1236","provincia","Maipo","p134","2011","Mujer","Enseñanza",359984,273500,"[316206, 421679]","[246150, 397259]"
"1237","provincia","Maipo","p134","2011","Mujer","Servicios Sociales y de Salud",314591,328200,"[273279, 356002]","[218800, 366490]"
"1238","provincia","Maipo","p134","2011","Mujer","Servicios Comunitarios, Sociales y Personales",180372,199108,"[128128, 234574]","[82160, 262560]"
"1239","provincia","Maipo","p134","2011","Mujer","Servicio Doméstico",172879,177228,"[148854, 194190]","[136476, 196920]"
"1240","provincia","Malleco","p92","2011","Mujer","Agricultura, Ganadería, Caza y Silvicultura",122964,146596,"[96894, 148026]","[65640, 158630]"
"1241","provincia","Malleco","p92","2011","Mujer","Industrias Manufactureras",178001,146665,"[128664, 234142]","[97308, 244986]"
"1242","provincia","Malleco","p92","2011","Mujer","Electricidad, Gas y Agua",547000,547000,"[11143, 502839]","[11143, 502839]"
"1243","provincia","Malleco","p92","2011","Mujer","Construcción",148237,148237,"[97366, 199108]","[97366, 199108]"
"1244","provincia","Malleco","p92","2011","Mujer","Comercio",272342,164842,"[199476, 382265]","[120292, 199108]"
"1245","provincia","Malleco","p92","2011","Mujer","Hoteles y Restaurantes",336925,208954,"[212211, 543800]","[187468, 289614]"
"1246","provincia","Malleco","p92","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",302014,197467,"[196920, 511380]","[196920, 616200]"
"1247","provincia","Malleco","p92","2011","Mujer","Intermediación Financiera",414352,162459,"[67862, 989523]","[19692, 1312800]"
"1248","provincia","Malleco","p92","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",240147,201843,"[145410, 337129]","[114884, 223176]"
"1249","provincia","Malleco","p92","2011","Mujer","Administración Pública y Defensa",342918,298115,"[260531, 448319]","[209911, 328200]"
"1250","provincia","Malleco","p92","2011","Mujer","Enseñanza",392198,341328,"[354051, 437301]","[273500, 437600]"
"1251","provincia","Malleco","p92","2011","Mujer","Servicios Sociales y de Salud",304299,273500,"[242971, 379614]","[199108, 432130]"
"1252","provincia","Malleco","p92","2011","Mujer","Servicios Comunitarios, Sociales y Personales",216801,199108,"[110708, 362526]","[80956, 205400]"
"1253","provincia","Malleco","p92","2011","Mujer","Servicio Doméstico",112003,82112,"[98327, 127707]","[76580, 113768]"
"1254","provincia","Marga Marga","p58","2011","Mujer","Agricultura, Ganadería, Caza y Silvicultura",163879,166135,"[142202, 179755]","[164100, 179211]"
"1255","provincia","Marga Marga","p58","2011","Mujer","Explotación de Minas y Canteras",693049,693049,"[350080, 1036018]","[350080, 1036018]"
"1256","provincia","Marga Marga","p58","2011","Mujer","Industrias Manufactureras",307764,218800,"[210268, 411529]","[180709, 308100]"
"1257","provincia","Marga Marga","p58","2011","Mujer","Construcción",557940,656400,"[227005, 920054]","[76580, 1094000]"
"1258","provincia","Marga Marga","p58","2011","Mujer","Comercio",213248,185980,"[184136, 245872]","[164320, 196920]"
"1259","provincia","Marga Marga","p58","2011","Mujer","Hoteles y Restaurantes",254689,196920,"[183506, 344078]","[180028, 201116]"
"1260","provincia","Marga Marga","p58","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",513659,382900,"[293477, 741747]","[218800, 492300]"
"1261","provincia","Marga Marga","p58","2011","Mujer","Intermediación Financiera",538220,334018,"[324462, 793404]","[216776, 470693]"
"1262","provincia","Marga Marga","p58","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",704872,424200,"[370914, 1124219]","[212684, 547000]"
"1263","provincia","Marga Marga","p58","2011","Mujer","Administración Pública y Defensa",614533,437600,"[414656, 955618]","[328200, 656400]"
"1264","provincia","Marga Marga","p58","2011","Mujer","Enseñanza",450129,382900,"[371920, 555431]","[325328, 437600]"
"1265","provincia","Marga Marga","p58","2011","Mujer","Servicios Sociales y de Salud",409808,273500,"[315513, 531683]","[233022, 349998]"
"1266","provincia","Marga Marga","p58","2011","Mujer","Servicios Comunitarios, Sociales y Personales",173844,160665,"[132231, 225306]","[119682, 204945]"
"1267","provincia","Marga Marga","p58","2011","Mujer","Servicio Doméstico",132463,131280,"[120488, 145002]","[109400, 153160]"
"1268","provincia","Marga Marga","p58","2011","Mujer","Organizaciones y órganos Extraterritoriales",82050,82050,"[1672, 75426]","[1672, 75426]"
"1269","provincia","Melipilla","p135","2011","Mujer","Agricultura, Ganadería, Caza y Silvicultura",199279,199108,"[175208, 229721]","[196920, 218800]"
"1270","provincia","Melipilla","p135","2011","Mujer","Explotación de Minas y Canteras",295380,295380,"[295380, 295380]","[295380, 295380]"
"1271","provincia","Melipilla","p135","2011","Mujer","Industrias Manufactureras",628200,218800,"[209051, 1168414]","[196920, 393432]"
"1272","provincia","Melipilla","p135","2011","Mujer","Construcción",169570,169570,"[65640, 273500]","[65640, 273500]"
"1273","provincia","Melipilla","p135","2011","Mujer","Comercio",264585,196920,"[201934, 362756]","[151285, 287859]"
"1274","provincia","Melipilla","p135","2011","Mujer","Hoteles y Restaurantes",208863,212100,"[154814, 266733]","[124580, 289910]"
"1275","provincia","Melipilla","p135","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",592404,196920,"[193474, 1311168]","[164100, 2054000]"
"1276","provincia","Melipilla","p135","2011","Mujer","Intermediación Financiera",346374,328200,"[229740, 481183]","[229740, 481183]"
"1277","provincia","Melipilla","p135","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",1028743,1028743,"[416486, 1641000]","[416486, 1641000]"
"1278","provincia","Melipilla","p135","2011","Mujer","Administración Pública y Defensa",487592,218800,"[217081, 866487]","[196920, 1094000]"
"1279","provincia","Melipilla","p135","2011","Mujer","Enseñanza",316261,328200,"[239375, 399778]","[185980, 382900]"
"1280","provincia","Melipilla","p135","2011","Mujer","Servicios Sociales y de Salud",341462,251620,"[238264, 493668]","[202116, 562428]"
"1281","provincia","Melipilla","p135","2011","Mujer","Servicios Comunitarios, Sociales y Personales",216195,213330,"[135004, 299613]","[109400, 344610]"
"1282","provincia","Melipilla","p135","2011","Mujer","Servicio Doméstico",151831,160965,"[124968, 182560]","[98460, 188852]"
"1283","provincia","Ñuble","p84","2011","Mujer","Agricultura, Ganadería, Caza y Silvicultura",152708,142220,"[132215, 171593]","[109400, 158630]"
"1284","provincia","Ñuble","p84","2011","Mujer","Industrias Manufactureras",169965,153160,"[124834, 218843]","[92576, 196920]"
"1285","provincia","Ñuble","p84","2011","Mujer","Electricidad, Gas y Agua",255371,202390,"[172106, 336893]","[153160, 422284]"
"1286","provincia","Ñuble","p84","2011","Mujer","Construcción",299346,165194,"[125054, 581806]","[120340, 217159]"
"1287","provincia","Ñuble","p84","2011","Mujer","Comercio",208583,183779,"[181549, 235797]","[157481, 197754]"
"1288","provincia","Ñuble","p84","2011","Mujer","Hoteles y Restaurantes",267706,196920,"[186547, 386771]","[159984, 199108]"
"1289","provincia","Ñuble","p84","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",341984,201296,"[209255, 462334]","[175040, 236030]"
"1290","provincia","Ñuble","p84","2011","Mujer","Intermediación Financiera",270766,202390,"[199108, 410800]","[199108, 410800]"
"1291","provincia","Ñuble","p84","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",412827,345500,"[275856, 531577]","[180510, 506360]"
"1292","provincia","Ñuble","p84","2011","Mujer","Administración Pública y Defensa",288609,246150,"[233757, 338740]","[164100, 311024]"
"1293","provincia","Ñuble","p84","2011","Mujer","Enseñanza",372784,250526,"[306175, 457921]","[218800, 306320]"
"1294","provincia","Ñuble","p84","2011","Mujer","Servicios Sociales y de Salud",301176,243962,"[266608, 358802]","[217651, 285534]"
"1295","provincia","Ñuble","p84","2011","Mujer","Servicios Comunitarios, Sociales y Personales",228868,196920,"[167692, 294430]","[123240, 369720]"
"1296","provincia","Ñuble","p84","2011","Mujer","Servicio Doméstico",104397,98460,"[94260, 115700]","[76580, 109400]"
"1297","provincia","Osorno","p103","2011","Mujer","Agricultura, Ganadería, Caza y Silvicultura",131389,102700,"[97225, 166750]","[81279, 146242]"
"1298","provincia","Osorno","p103","2011","Mujer","Pesca",1718440,164100,"[61620, 4929600]","[61620, 4929600]"
"1299","provincia","Osorno","p103","2011","Mujer","Industrias Manufactureras",276321,158630,"[173724, 399477]","[102700, 199108]"
"1300","provincia","Osorno","p103","2011","Mujer","Electricidad, Gas y Agua",234116,177228,"[142220, 382900]","[142220, 382900]"
"1301","provincia","Osorno","p103","2011","Mujer","Construcción",198014,198014,"[4034, 182028]","[4034, 182028]"
"1302","provincia","Osorno","p103","2011","Mujer","Comercio",193518,155895,"[165541, 221875]","[118230, 178601]"
"1303","provincia","Osorno","p103","2011","Mujer","Hoteles y Restaurantes",315638,167382,"[155929, 649233]","[153160, 196920]"
"1304","provincia","Osorno","p103","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",277688,199108,"[166012, 411011]","[175040, 257910]"
"1305","provincia","Osorno","p103","2011","Mujer","Intermediación Financiera",639870,251620,"[224562, 1011702]","[92990, 875200]"
"1306","provincia","Osorno","p103","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",462649,328200,"[340498, 599140]","[235210, 492300]"
"1307","provincia","Osorno","p103","2011","Mujer","Administración Pública y Defensa",381902,273500,"[281417, 524294]","[164100, 547000]"
"1308","provincia","Osorno","p103","2011","Mujer","Enseñanza",395615,251620,"[333014, 468818]","[199108, 416114]"
"1309","provincia","Osorno","p103","2011","Mujer","Servicios Sociales y de Salud",391178,328200,"[314463, 479401]","[278150, 333943]"
"1310","provincia","Osorno","p103","2011","Mujer","Servicios Comunitarios, Sociales y Personales",271832,196920,"[113368, 488279]","[79807, 246480]"
"1311","provincia","Osorno","p103","2011","Mujer","Servicio Doméstico",115902,98460,"[103002, 127776]","[87520, 109400]"
"1312","provincia","Osorno","p103","2011","Mujer","Organizaciones y órganos Extraterritoriales",300850,300850,"[6129, 276561]","[6129, 276561]"
"1313","provincia","Parinacota","p152","2011","Mujer","Agricultura, Ganadería, Caza y Silvicultura",300960,184860,"[61620, 656400]","[61620, 656400]"
"1314","provincia","Parinacota","p152","2011","Mujer","Pesca",308100,308100,"[6276, 283226]","[6276, 283226]"
"1315","provincia","Parinacota","p152","2011","Mujer","Construcción",174493,174493,"[147690, 201296]","[147690, 201296]"
"1316","provincia","Parinacota","p152","2011","Mujer","Comercio",229363,256750,"[123240, 308100]","[123240, 308100]"
"1317","provincia","Parinacota","p152","2011","Mujer","Administración Pública y Defensa",328200,300850,"[211621, 478625]","[164100, 547000]"
"1318","provincia","Parinacota","p152","2011","Mujer","Enseñanza",249797,273500,"[202390, 273500]","[202390, 273500]"
"1319","provincia","Parinacota","p152","2011","Mujer","Servicios Comunitarios, Sociales y Personales",184860,184860,"[3766, 169936]","[3766, 169936]"
"1320","provincia","Petorca","p54","2011","Mujer","Agricultura, Ganadería, Caza y Silvicultura",286542,196920,"[170295, 506092]","[183951, 196920]"
"1321","provincia","Petorca","p54","2011","Mujer","Explotación de Minas y Canteras",382900,382900,"[7800, 351987]","[7800, 351987]"
"1322","provincia","Petorca","p54","2011","Mujer","Industrias Manufactureras",236336,205400,"[184013, 297606]","[152718, 308100]"
"1323","provincia","Petorca","p54","2011","Mujer","Comercio",201116,196920,"[164217, 245428]","[172047, 202801]"
"1324","provincia","Petorca","p54","2011","Mujer","Hoteles y Restaurantes",430307,218800,"[196920, 875200]","[196920, 875200]"
"1325","provincia","Petorca","p54","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",289540,88100,"[61620, 718900]","[61620, 718900]"
"1326","provincia","Petorca","p54","2011","Mujer","Intermediación Financiera",361368,361368,"[339835, 382900]","[339835, 382900]"
"1327","provincia","Petorca","p54","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",427002,273500,"[229682, 768228]","[196920, 1093901]"
"1328","provincia","Petorca","p54","2011","Mujer","Administración Pública y Defensa",265163,202390,"[173086, 375063]","[151996, 273500]"
"1329","provincia","Petorca","p54","2011","Mujer","Enseñanza",348540,273500,"[224787, 438302]","[155348, 547000]"
"1330","provincia","Petorca","p54","2011","Mujer","Servicios Sociales y de Salud",315387,262381,"[236082, 422934]","[202097, 382900]"
"1331","provincia","Petorca","p54","2011","Mujer","Servicios Comunitarios, Sociales y Personales",204001,185980,"[129306, 306948]","[109400, 201160]"
"1332","provincia","Petorca","p54","2011","Mujer","Servicio Doméstico",159314,131280,"[126107, 194453]","[98460, 196920]"
"1333","provincia","Quillota","p55","2011","Mujer","Agricultura, Ganadería, Caza y Silvicultura",182291,196920,"[163019, 202587]","[177228, 196920]"
"1334","provincia","Quillota","p55","2011","Mujer","Explotación de Minas y Canteras",629050,629050,"[164100, 1094000]","[164100, 1094000]"
"1335","provincia","Quillota","p55","2011","Mujer","Industrias Manufactureras",165655,154645,"[122319, 204761]","[96538, 202390]"
"1336","provincia","Quillota","p55","2011","Mujer","Electricidad, Gas y Agua",54700,54700,"[1115, 50284]","[1115, 50284]"
"1337","provincia","Quillota","p55","2011","Mujer","Construcción",207860,207860,"[196920, 218800]","[196920, 218800]"
"1338","provincia","Quillota","p55","2011","Mujer","Comercio",281775,199108,"[222098, 377511]","[188578, 202390]"
"1339","provincia","Quillota","p55","2011","Mujer","Hoteles y Restaurantes",192290,164100,"[147228, 270194]","[153371, 199655]"
"1340","provincia","Quillota","p55","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",261118,218800,"[191305, 332418]","[109400, 382900]"
"1341","provincia","Quillota","p55","2011","Mujer","Intermediación Financiera",305980,305980,"[98460, 513500]","[98460, 513500]"
"1342","provincia","Quillota","p55","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",329812,308100,"[235020, 437286]","[196920, 344610]"
"1343","provincia","Quillota","p55","2011","Mujer","Administración Pública y Defensa",336670,265842,"[235383, 448512]","[218800, 492300]"
"1344","provincia","Quillota","p55","2011","Mujer","Enseñanza",346421,336405,"[288698, 407358]","[238781, 432403]"
"1345","provincia","Quillota","p55","2011","Mujer","Servicios Sociales y de Salud",285078,215181,"[205732, 365528]","[175040, 328200]"
"1346","provincia","Quillota","p55","2011","Mujer","Servicios Comunitarios, Sociales y Personales",202353,164100,"[132733, 257077]","[109400, 262560]"
"1347","provincia","Quillota","p55","2011","Mujer","Servicio Doméstico",175506,196920,"[150212, 200901]","[164100, 199108]"
"1348","provincia","Ranco","p142","2011","Mujer","Agricultura, Ganadería, Caza y Silvicultura",205849,199108,"[172981, 255477]","[194048, 199108]"
"1349","provincia","Ranco","p142","2011","Mujer","Pesca",235210,235210,"[4792, 216221]","[4792, 216221]"
"1350","provincia","Ranco","p142","2011","Mujer","Explotación de Minas y Canteras",80956,80956,"[1650, 74421]","[1650, 74421]"
"1351","provincia","Ranco","p142","2011","Mujer","Industrias Manufactureras",294143,196920,"[180497, 441906]","[109400, 369720]"
"1352","provincia","Ranco","p142","2011","Mujer","Electricidad, Gas y Agua",196920,196920,"[4012, 181022]","[4012, 181022]"
"1353","provincia","Ranco","p142","2011","Mujer","Construcción",619933,547000,"[547000, 765800]","[547000, 765800]"
"1354","provincia","Ranco","p142","2011","Mujer","Comercio",203665,190890,"[169999, 245339]","[136094, 200749]"
"1355","provincia","Ranco","p142","2011","Mujer","Hoteles y Restaurantes",239193,199108,"[179337, 332106]","[177334, 205400]"
"1356","provincia","Ranco","p142","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",259689,235210,"[177228, 352653]","[157536, 410800]"
"1357","provincia","Ranco","p142","2011","Mujer","Intermediación Financiera",268988,266664,"[113776, 424200]","[105024, 437600]"
"1358","provincia","Ranco","p142","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",436252,306320,"[229347, 726540]","[158630, 375348]"
"1359","provincia","Ranco","p142","2011","Mujer","Administración Pública y Defensa",448268,328200,"[335186, 569701]","[264237, 521017]"
"1360","provincia","Ranco","p142","2011","Mujer","Enseñanza",454270,348960,"[400245, 513398]","[262560, 525120]"
"1361","provincia","Ranco","p142","2011","Mujer","Servicios Sociales y de Salud",394923,308100,"[295399, 511444]","[241774, 348522]"
"1362","provincia","Ranco","p142","2011","Mujer","Servicios Comunitarios, Sociales y Personales",203840,203840,"[123240, 284440]","[123240, 284440]"
"1363","provincia","Ranco","p142","2011","Mujer","Servicio Doméstico",153597,132459,"[134854, 178051]","[109400, 164100]"
"1364","provincia","San Antonio","p56","2011","Mujer","Agricultura, Ganadería, Caza y Silvicultura",153412,153160,"[117042, 184835]","[98460, 199163]"
"1365","provincia","San Antonio","p56","2011","Mujer","Industrias Manufactureras",317951,196920,"[170486, 538321]","[149810, 251620]"
"1366","provincia","San Antonio","p56","2011","Mujer","Construcción",287560,287560,"[5858, 264345]","[5858, 264345]"
"1367","provincia","San Antonio","p56","2011","Mujer","Comercio",199255,199108,"[150211, 231451]","[142220, 204442]"
"1368","provincia","San Antonio","p56","2011","Mujer","Hoteles y Restaurantes",270018,203484,"[205226, 367599]","[199108, 232610]"
"1369","provincia","San Antonio","p56","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",259747,273500,"[212384, 305578]","[199108, 328200]"
"1370","provincia","San Antonio","p56","2011","Mujer","Intermediación Financiera",350080,350080,"[7132, 321817]","[7132, 321817]"
"1371","provincia","San Antonio","p56","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",234175,207860,"[170367, 332167]","[170975, 240680]"
"1372","provincia","San Antonio","p56","2011","Mujer","Administración Pública y Defensa",302901,317260,"[243603, 349071]","[235210, 361020]"
"1373","provincia","San Antonio","p56","2011","Mujer","Enseñanza",387177,328200,"[276369, 478789]","[235210, 459480]"
"1374","provincia","San Antonio","p56","2011","Mujer","Servicios Sociales y de Salud",272046,229740,"[207326, 322301]","[202390, 273500]"
"1375","provincia","San Antonio","p56","2011","Mujer","Servicios Comunitarios, Sociales y Personales",204931,200202,"[123868, 276398]","[80956, 244622]"
"1376","provincia","San Antonio","p56","2011","Mujer","Servicio Doméstico",156618,146596,"[131796, 196104]","[95178, 200886]"
"1377","provincia","San Felipe","p57","2011","Mujer","Agricultura, Ganadería, Caza y Silvicultura",187211,196920,"[169913, 202827]","[175040, 204578]"
