"","geography_level","geography_name","geography_id","year","sexo","oficio","mean_income","median_income","ci_mean_income","ci_median_income"
"61","provincia","Cardenal Caro","p62","1990","Hombre","Técnicos y Profesionales de Nivel Medio",77756,59400,"[44632, 126061]","[29700, 178200]"
"62","provincia","Cardenal Caro","p62","1990","Hombre","Trabajadores Agropecuarios y Pesqueros",32593,32617,"[28475, 39456]","[21744, 34126]"
"63","provincia","Cardenal Caro","p62","1990","Hombre","Trabajadores de Artes Mecánicas y Otros",19800,19800,"[404, 18202]","[404, 18202]"
"64","provincia","Cardenal Caro","p62","1990","Hombre","Trabajadores de Servicios y Vendedores",33299,31408,"[19251, 50821]","[8456, 65867]"
"65","provincia","Cauquenes","p72","1990","Hombre","Empleados de Oficina",18788,21980,"[8594, 25972]","[3406, 27784]"
"66","provincia","Cauquenes","p72","1990","Hombre","Fuerzas Armadas",73890,60400,"[58974, 92622]","[54360, 96640]"
"67","provincia","Cauquenes","p72","1990","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",2131000,2131000,"[302000, 3960000]","[302000, 3960000]"
"68","provincia","Cauquenes","p72","1990","Hombre","Operadores y Montadores de Instalaciones y Máquinas",36240,36240,"[739, 33315]","[739, 33315]"
"69","provincia","Cauquenes","p72","1990","Hombre","Profesionales, Científicos e Intelectuales",59242,39600,"[40492, 78773]","[20019, 59400]"
"70","provincia","Cauquenes","p72","1990","Hombre","Técnicos y Profesionales de Nivel Medio",41109,25604,"[24455, 69043]","[16912, 69300]"
"71","provincia","Cauquenes","p72","1990","Hombre","Trabajadores Agropecuarios y Pesqueros",30831,29700,"[25827, 36379]","[26269, 32329]"
"72","provincia","Cauquenes","p72","1990","Hombre","Trabajadores de Artes Mecánicas y Otros",32201,31408,"[24655, 39813]","[20536, 46579]"
"73","provincia","Cauquenes","p72","1990","Hombre","Trabajadores de Servicios y Vendedores",60351,38761,"[31029, 98398]","[27180, 42280]"
"74","provincia","Cautín","p91","1990","Hombre","Empleados de Oficina",74393,36240,"[46960, 109513]","[31408, 42280]"
"75","provincia","Cautín","p91","1990","Hombre","Fuerzas Armadas",96622,85768,"[87774, 108414]","[72480, 96640]"
"76","provincia","Cautín","p91","1990","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",474180,346500,"[252436, 772234]","[140100, 792000]"
"77","provincia","Cautín","p91","1990","Hombre","Operadores y Montadores de Instalaciones y Máquinas",82446,78520,"[63390, 113869]","[60400, 95432]"
"78","provincia","Cautín","p91","1990","Hombre","Profesionales, Científicos e Intelectuales",124500,50490,"[88880, 184539]","[44983, 59400]"
"79","provincia","Cautín","p91","1990","Hombre","Técnicos y Profesionales de Nivel Medio",144990,49500,"[85398, 261153]","[48320, 79200]"
"80","provincia","Cautín","p91","1990","Hombre","Trabajadores Agropecuarios y Pesqueros",39396,24160,"[28450, 58051]","[21744, 29700]"
"81","provincia","Cautín","p91","1990","Hombre","Trabajadores de Artes Mecánicas y Otros",50226,39600,"[45760, 54554]","[36240, 43052]"
"82","provincia","Cautín","p91","1990","Hombre","Trabajadores de Servicios y Vendedores",65347,42570,"[50624, 80845]","[36240, 49500]"
"83","provincia","Cautín","p91","1990","Hombre","Trabajadores No Calificados",36240,36240,"[739, 33315]","[739, 33315]"
"84","provincia","Chacabuco","p133","1990","Hombre","Empleados de Oficina",49741,37866,"[38699, 63612]","[34056, 48320]"
"85","provincia","Chacabuco","p133","1990","Hombre","Fuerzas Armadas",89458,63420,"[58453, 131363]","[42280, 90600]"
"86","provincia","Chacabuco","p133","1990","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",321740,119800,"[98967, 572023]","[48320, 735172]"
"87","provincia","Chacabuco","p133","1990","Hombre","Operadores y Montadores de Instalaciones y Máquinas",65232,57380,"[49719, 81062]","[41676, 96640]"
"88","provincia","Chacabuco","p133","1990","Hombre","Profesionales, Científicos e Intelectuales",90257,54360,"[71631, 111137]","[45717, 71906]"
"89","provincia","Chacabuco","p133","1990","Hombre","Técnicos y Profesionales de Nivel Medio",85547,57380,"[64002, 112611]","[39405, 95680]"
"90","provincia","Chacabuco","p133","1990","Hombre","Trabajadores Agropecuarios y Pesqueros",43327,36361,"[40840, 46436]","[36240, 39600]"
"91","provincia","Chacabuco","p133","1990","Hombre","Trabajadores de Artes Mecánicas y Otros",59863,48320,"[52871, 68145]","[42280, 54360]"
"92","provincia","Chacabuco","p133","1990","Hombre","Trabajadores de Servicios y Vendedores",58448,47112,"[50191, 67236]","[36240, 51944]"
"93","provincia","Chañaral","p32","1990","Hombre","Empleados de Oficina",34615,33824,"[27123, 39870]","[31408, 42280]"
"94","provincia","Chañaral","p32","1990","Hombre","Fuerzas Armadas",333686,203548,"[180846, 509184]","[72480, 529255]"
"95","provincia","Chañaral","p32","1990","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",637650,637650,"[188100, 1087200]","[188100, 1087200]"
"96","provincia","Chañaral","p32","1990","Hombre","Operadores y Montadores de Instalaciones y Máquinas",132880,132880,"[84560, 181200]","[84560, 181200]"
"97","provincia","Chañaral","p32","1990","Hombre","Profesionales, Científicos e Intelectuales",237881,135296,"[108754, 463997]","[99000, 144960]"
"98","provincia","Chañaral","p32","1990","Hombre","Técnicos y Profesionales de Nivel Medio",83185,84150,"[33265, 136125]","[6040, 158400]"
"99","provincia","Chañaral","p32","1990","Hombre","Trabajadores Agropecuarios y Pesqueros",125445,102960,"[90865, 154947]","[64256, 142091]"
"100","provincia","Chañaral","p32","1990","Hombre","Trabajadores de Artes Mecánicas y Otros",66971,59400,"[55583, 76566]","[48320, 72480]"
"101","provincia","Chañaral","p32","1990","Hombre","Trabajadores de Servicios y Vendedores",79868,78520,"[59960, 111067]","[50615, 92185]"
"102","provincia","Chiloé","p102","1990","Hombre","Empleados de Oficina",58140,36240,"[33920, 96343]","[31408, 71181]"
