year,comuna_datachile_id,felony_id,cases
2008,138,5,46
2008,138,6,267
2008,138,7,166
2008,138,8,26
2008,138,9,295
2008,138,10,229
2008,138,11,48
2008,138,12,181
2008,138,13,2
2008,138,14,2
2009,138,1,76
2009,138,2,16
2009,138,3,578
2009,138,4,32
2009,138,5,25
2009,138,6,334
2009,138,7,173
2009,138,8,14
2009,138,9,260
2009,138,10,240
2009,138,11,42
2009,138,12,198
2009,138,13,1
2009,138,14,7
2010,138,1,46
2010,138,2,16
2010,138,3,415
2010,138,4,33
2010,138,5,27
2010,138,6,222
2010,138,7,99
2010,138,8,34
2010,138,9,223
2010,138,10,219
2010,138,11,44
2010,138,12,175
2010,138,13,2
2010,138,14,3
2011,138,1,89
2011,138,2,36
2011,138,3,417
2011,138,4,67
2011,138,5,39
2011,138,6,207
2011,138,7,80
2011,138,8,24
2011,138,9,356
2011,138,10,273
2011,138,11,52
2011,138,12,221
2011,138,13,2
2011,138,14,5
2012,138,1,67
2012,138,2,19
2012,138,3,475
2012,138,4,49
2012,138,5,53
2012,138,6,275
2012,138,7,90
2012,138,8,8
2012,138,9,317
2012,138,10,208
2012,138,11,31
2012,138,12,177
2012,138,13,2
2012,138,14,5
2013,138,1,64
2013,138,2,29
2013,138,3,396
2013,138,4,63
2013,138,5,35
2013,138,6,199
2013,138,7,86
2013,138,8,13
2013,138,9,341
2013,138,10,220
2013,138,11,34
2013,138,12,186
2013,138,13,0
2013,138,14,5
2014,138,1,86
2014,138,2,27
2014,138,3,414
2014,138,4,58
2014,138,5,46
2014,138,6,163
2014,138,7,140
2014,138,8,7
2014,138,9,327
2014,138,10,166
2014,138,11,23
2014,138,12,143
2014,138,13,1
2014,138,14,6
2015,138,1,57
2015,138,2,29
2015,138,3,376
2015,138,4,43
2015,138,5,24
2015,138,6,143
2015,138,7,152
2015,138,8,14
2015,138,9,380
2015,138,10,176
2015,138,11,20
2015,138,12,156
2015,138,13,1
2015,138,14,4
2016,138,1,59
2016,138,2,37
2016,138,3,318
2016,138,4,36
2016,138,5,31
2016,138,6,125
2016,138,7,121
2016,138,8,5
2016,138,9,345
2016,138,10,166
2016,138,11,20
2016,138,12,146
2016,138,13,1
2016,138,14,5
2005,139,1,211
2005,139,2,75
2005,139,3,1086
2005,139,4,25
2005,139,5,132
2005,139,6,493
2005,139,7,318
2005,139,8,118
2005,139,9,1312
2005,139,10,691
2005,139,11,126
2005,139,12,565
2005,139,13,5
2005,139,14,13
2006,139,1,139
2006,139,2,56
2006,139,3,1116
2006,139,4,14
2006,139,5,80
2006,139,6,498
2006,139,7,322
2006,139,8,202
2006,139,9,1301
2006,139,10,664
2006,139,11,109
2006,139,12,555
2006,139,13,2
2006,139,14,14
2007,139,1,213
2007,139,2,68
2007,139,3,1289
2007,139,4,39
2007,139,5,195
2007,139,6,690
2007,139,7,262
2007,139,8,103
2007,139,9,1169
2007,139,10,650
2007,139,11,156
2007,139,12,493
2007,139,13,4
2007,139,14,12
2008,139,1,260
2008,139,2,71
2008,139,3,1389
2008,139,4,18
2008,139,5,282
2008,139,6,688
2008,139,7,305
2008,139,8,96
2008,139,9,1390
2008,139,10,768
2008,139,11,135
2008,139,12,633
2008,139,13,2
2008,139,14,20
2009,139,1,283
2009,139,2,97
2009,139,3,1733
2009,139,4,36
2009,139,5,255
2009,139,6,981
2009,139,7,377
2009,139,8,84
2009,139,9,1341
2009,139,10,746
2009,139,11,141
2009,139,12,605
2009,139,13,5
2009,139,14,29
2010,139,1,208
2010,139,2,100
2010,139,3,1409
2010,139,4,33
2010,139,5,253
2010,139,6,691
2010,139,7,343
2010,139,8,89
2010,139,9,1116
2010,139,10,605
2010,139,11,103
2010,139,12,502
2010,139,13,0
2010,139,14,23
2011,139,1,179
2011,139,2,138
2011,139,3,1656
2011,139,4,24
2011,139,5,368
2011,139,6,868
2011,139,7,319
2011,139,8,77
2011,139,9,1302
2011,139,10,640
2011,139,11,109
2011,139,12,531
2011,139,13,2
2011,139,14,17
2012,139,1,141
2012,139,2,107
2012,139,3,1238
2012,139,4,43
2012,139,5,264
2012,139,6,616
2012,139,7,251
2012,139,8,64
2012,139,9,1150
2012,139,10,579
2012,139,11,95
2012,139,12,484
2012,139,13,2
2012,139,14,14
2013,139,1,147
2013,139,2,140
2013,139,3,1015
2013,139,4,35
2013,139,5,280
2013,139,6,329
2013,139,7,323
2013,139,8,48
2013,139,9,1186
2013,139,10,546
2013,139,11,112
2013,139,12,434
2013,139,13,0
2013,139,14,19
2014,139,1,165
2014,139,2,156
2014,139,3,1172
2014,139,4,53
2014,139,5,257
2014,139,6,534
2014,139,7,266
2014,139,8,62
2014,139,9,1213
2014,139,10,373
2014,139,11,82
2014,139,12,291
2014,139,13,7
2014,139,14,12
2015,139,1,148
2015,139,2,229
2015,139,3,1624
2015,139,4,55
2015,139,5,250
2015,139,6,893
2015,139,7,384
2015,139,8,42
2015,139,9,1292
2015,139,10,370
2015,139,11,64
2015,139,12,306
2015,139,13,2
2015,139,14,8
2016,139,1,133
2016,139,2,153
2016,139,3,1063
2016,139,4,41
2016,139,5,173
2016,139,6,489
2016,139,7,305
2016,139,8,55
2016,139,9,1122
2016,139,10,322
2016,139,11,52
2016,139,12,270
2016,139,13,0
2016,139,14,7
2005,140,1,4
2005,140,2,0
2005,140,3,16
2005,140,4,0
2005,140,5,0
2005,140,6,6
2005,140,7,10
2005,140,8,0
2005,140,9,17
2005,140,10,27
2005,140,11,6
2005,140,12,21
2005,140,13,0
2005,140,14,1
2006,140,1,3
2006,140,2,0
2006,140,3,24
2006,140,4,0
2006,140,5,0
2006,140,6,7
2006,140,7,17
2006,140,8,0
2006,140,9,25
2006,140,10,22
2006,140,11,6
2006,140,12,16
2006,140,13,0
2006,140,14,0
2007,140,1,2
2007,140,2,0
2007,140,3,44
2007,140,4,1
2007,140,5,0
2007,140,6,14
2007,140,7,29
2007,140,8,0
2007,140,9,33
2007,140,10,32
2007,140,11,1
2007,140,12,31
2007,140,13,0
2007,140,14,0
2008,140,1,4
2008,140,2,0
2008,140,3,40
2008,140,4,1
2008,140,5,1
2008,140,6,12
2008,140,7,24
2008,140,8,2
2008,140,9,29
2008,140,10,30
2008,140,11,8
2008,140,12,22
2008,140,13,0
2008,140,14,1
2009,140,1,4
2009,140,2,0
2009,140,3,36
2009,140,4,0
2009,140,5,1
2009,140,6,16
2009,140,7,18
2009,140,8,1
2009,140,9,28
2009,140,10,46
2009,140,11,11
2009,140,12,35
2009,140,13,0
2009,140,14,2
2010,140,1,4
2010,140,2,2
2010,140,3,32
2010,140,4,0
2010,140,5,2
2010,140,6,12
2010,140,7,13
2010,140,8,5
2010,140,9,25
2010,140,10,38
2010,140,11,8
2010,140,12,30
2010,140,13,0
2010,140,14,0
2011,140,1,2
2011,140,2,1
2011,140,3,37
2011,140,4,1
2011,140,5,0
2011,140,6,11
2011,140,7,23
2011,140,8,2
2011,140,9,38
2011,140,10,31
2011,140,11,9
2011,140,12,22
2011,140,13,0
2011,140,14,1
2012,140,1,1
2012,140,2,0
2012,140,3,31
2012,140,4,0
2012,140,5,1
2012,140,6,17
2012,140,7,13
2012,140,8,0
2012,140,9,28
2012,140,10,32
2012,140,11,7
2012,140,12,25
2012,140,13,1
2012,140,14,1
2013,140,1,2
2013,140,2,0
2013,140,3,37
2013,140,4,1
2013,140,5,3
2013,140,6,20
2013,140,7,13
2013,140,8,0
2013,140,9,27
2013,140,10,26
2013,140,11,3
2013,140,12,23
2013,140,13,0
2013,140,14,0
2014,140,1,0
2014,140,2,1
2014,140,3,33
2014,140,4,1
2014,140,5,4
2014,140,6,18
2014,140,7,8
2014,140,8,2
2014,140,9,16
2014,140,10,12
2014,140,11,3
2014,140,12,9
2014,140,13,0
2014,140,14,1
2015,140,1,0
2015,140,2,1
2015,140,3,30
2015,140,4,1
2015,140,5,2
2015,140,6,13
2015,140,7,14
2015,140,8,0
2015,140,9,16
2015,140,10,12
2015,140,11,3
2015,140,12,9
2015,140,13,0
2015,140,14,3
2016,140,1,3
2016,140,2,1
2016,140,3,33
2016,140,4,1
2016,140,5,1
2016,140,6,14
2016,140,7,17
2016,140,8,0
2016,140,9,15
2016,140,10,22
2016,140,11,3
2016,140,12,19
2016,140,13,0
2016,140,14,1
2005,142,1,63
2005,142,2,26
2005,142,3,301
2005,142,4,5
2005,142,5,13
2005,142,6,200
2005,142,7,66
2005,142,8,17
2005,142,9,210
2005,142,10,198
2005,142,11,20
2005,142,12,178
2005,142,13,0
2005,142,14,2
2006,142,1,51
2006,142,2,11
2006,142,3,246
2006,142,4,6
2006,142,5,11
2006,142,6,164
2006,142,7,44
2006,142,8,21
2006,142,9,206
2006,142,10,201
2006,142,11,15
2006,142,12,186
2006,142,13,2
2006,142,14,5
2007,142,1,45
2007,142,2,6
2007,142,3,199
2007,142,4,7
2007,142,5,13
2007,142,6,100
2007,142,7,53
2007,142,8,26
2007,142,9,174
2007,142,10,165
2007,142,11,20
2007,142,12,145
2007,142,13,1
2007,142,14,3
2008,142,1,53
2008,142,2,14
2008,142,3,235
2008,142,4,3
2008,142,5,56
2008,142,6,88
2008,142,7,68
2008,142,8,20
2008,142,9,213
2008,142,10,222
2008,142,11,36
2008,142,12,186
2008,142,13,0
2008,142,14,4
2009,142,1,40
2009,142,2,20
2009,142,3,248
2009,142,4,8
2009,142,5,54
2009,142,6,107
2009,142,7,58
2009,142,8,21
2009,142,9,149
2009,142,10,175
2009,142,11,33
2009,142,12,142
2009,142,13,0
2009,142,14,2
2010,142,1,81
2010,142,2,35
2010,142,3,358
2010,142,4,10
2010,142,5,67
2010,142,6,176
2010,142,7,95
2010,142,8,10
2010,142,9,221
2010,142,10,193
2010,142,11,29
2010,142,12,164
2010,142,13,0
2010,142,14,10
2011,142,1,67
2011,142,2,47
2011,142,3,420
2011,142,4,10
2011,142,5,49
2011,142,6,235
2011,142,7,120
2011,142,8,6
2011,142,9,240
2011,142,10,201
2011,142,11,18
2011,142,12,183
2011,142,13,0
2011,142,14,4
2012,142,1,53
2012,142,2,45
2012,142,3,399
2012,142,4,9
2012,142,5,63
2012,142,6,237
2012,142,7,88
2012,142,8,2
2012,142,9,168
2012,142,10,219
2012,142,11,27
2012,142,12,192
2012,142,13,1
2012,142,14,1
2013,142,1,54
2013,142,2,30
2013,142,3,199
2013,142,4,5
2013,142,5,26
2013,142,6,97
2013,142,7,63
2013,142,8,8
2013,142,9,142
2013,142,10,166
2013,142,11,46
2013,142,12,120
2013,142,13,2
2013,142,14,3
2014,142,1,54
2014,142,2,44
2014,142,3,208
2014,142,4,12
2014,142,5,31
2014,142,6,83
2014,142,7,76
2014,142,8,6
2014,142,9,157
2014,142,10,131
2014,142,11,21
2014,142,12,110
2014,142,13,2
2014,142,14,1
2015,142,1,59
2015,142,2,34
2015,142,3,175
2015,142,4,6
2015,142,5,25
2015,142,6,67
2015,142,7,72
2015,142,8,5
2015,142,9,143
2015,142,10,121
2015,142,11,38
2015,142,12,83
2015,142,13,0
2015,142,14,2
2016,142,1,61
2016,142,2,32
2016,142,3,230
2016,142,4,7
2016,142,5,33
2016,142,6,108
2016,142,7,80
2016,142,8,2
2016,142,9,155
2016,142,10,155
2016,142,11,34
2016,142,12,121
2016,142,13,1
2016,142,14,6
2005,141,1,14
2005,141,2,0
2005,141,3,120
2005,141,4,1
2005,141,5,7
2005,141,6,58
2005,141,7,47
2005,141,8,7
2005,141,9,67
2005,141,10,113
2005,141,11,39
2005,141,12,74
2005,141,13,0
2005,141,14,3
2006,141,1,15
2006,141,2,2
2006,141,3,124
2006,141,4,3
2006,141,5,13
2006,141,6,49
2006,141,7,56
2006,141,8,3
2006,141,9,83
2006,141,10,105
2006,141,11,37
2006,141,12,68
2006,141,13,1
2006,141,14,1
2007,141,1,24
2007,141,2,7
2007,141,3,100
2007,141,4,2
2007,141,5,14
2007,141,6,46
2007,141,7,36
2007,141,8,2
2007,141,9,61
2007,141,10,121
2007,141,11,35
2007,141,12,86
2007,141,13,2
2007,141,14,2
2008,141,1,22
2008,141,2,2
2008,141,3,115
2008,141,4,0
2008,141,5,16
2008,141,6,54
2008,141,7,43
2008,141,8,2
2008,141,9,92
2008,141,10,145
2008,141,11,31
2008,141,12,114
2008,141,13,2
2008,141,14,1
2009,141,1,21
2009,141,2,4
2009,141,3,148
2009,141,4,1
2009,141,5,14
2009,141,6,78
2009,141,7,51
2009,141,8,4
2009,141,9,90
2009,141,10,93
2009,141,11,30
2009,141,12,63
2009,141,13,1
2009,141,14,5
2010,141,1,13
2010,141,2,1
2010,141,3,126
2010,141,4,4
2010,141,5,9
2010,141,6,66
2010,141,7,37
2010,141,8,10
2010,141,9,112
2010,141,10,108
2010,141,11,21
2010,141,12,87
2010,141,13,0
2010,141,14,5
2011,141,1,9
2011,141,2,4
2011,141,3,104
2011,141,4,3
2011,141,5,12
2011,141,6,54
2011,141,7,30
2011,141,8,5
2011,141,9,110
2011,141,10,122
2011,141,11,29
2011,141,12,93
2011,141,13,0
2011,141,14,4
2012,141,1,12
2012,141,2,2
2012,141,3,56
2012,141,4,1
2012,141,5,8
2012,141,6,26
2012,141,7,20
2012,141,8,1
2012,141,9,86
2012,141,10,95
2012,141,11,24
2012,141,12,71
2012,141,13,0
2012,141,14,5
2013,141,1,14
2013,141,2,1
2013,141,3,89
2013,141,4,3
2013,141,5,9
2013,141,6,40
2013,141,7,35
2013,141,8,2
2013,141,9,72
2013,141,10,94
2013,141,11,26
2013,141,12,68
2013,141,13,1
2013,141,14,2
2014,141,1,16
2014,141,2,3
2014,141,3,83
2014,141,4,2
2014,141,5,5
2014,141,6,34
2014,141,7,40
2014,141,8,2
2014,141,9,87
2014,141,10,94
2014,141,11,32
2014,141,12,62
2014,141,13,0
2014,141,14,2
2015,141,1,23
2015,141,2,5
2015,141,3,137
2015,141,4,0
2015,141,5,11
2015,141,6,83
2015,141,7,40
2015,141,8,3
2015,141,9,88
2015,141,10,91
2015,141,11,21
2015,141,12,70
2015,141,13,1
2015,141,14,4
2016,141,1,31
2016,141,2,12
2016,141,3,75
2016,141,4,6
2016,141,5,6
2016,141,6,34
2016,141,7,29
2016,141,8,0
2016,141,9,86
2016,141,10,84
2016,141,11,12
2016,141,12,72
2016,141,13,0
2016,141,14,2
2005,143,1,213
2005,143,2,95
2005,143,3,1356
2005,143,4,68
2005,143,5,684
2005,143,6,425
2005,143,7,152
2005,143,8,27
2005,143,9,955
2005,143,10,587
2005,143,11,126
2005,143,12,461
2005,143,13,3
2005,143,14,11
2006,143,1,226
2006,143,2,68
2006,143,3,1511
2006,143,4,75
2006,143,5,673
2006,143,6,527
2006,143,7,202
2006,143,8,34
2006,143,9,980
2006,143,10,486
2006,143,11,106
2006,143,12,380
2006,143,13,0
2006,143,14,8
2007,143,1,230
2007,143,2,79
2007,143,3,1474
2007,143,4,73
2007,143,5,816
2007,143,6,447
2007,143,7,126
2007,143,8,12
2007,143,9,1015
2007,143,10,548
2007,143,11,112
2007,143,12,436
2007,143,13,1
2007,143,14,16
2008,143,1,211
2008,143,2,76
2008,143,3,1287
2008,143,4,74
2008,143,5,711
2008,143,6,381
2008,143,7,91
2008,143,8,30
2008,143,9,1020
2008,143,10,583
2008,143,11,111
2008,143,12,472
2008,143,13,0
2008,143,14,16
2009,143,1,204
2009,143,2,91
2009,143,3,1605
2009,143,4,98
2009,143,5,985
2009,143,6,374
2009,143,7,117
2009,143,8,31
2009,143,9,1029
2009,143,10,554
2009,143,11,121
2009,143,12,433
2009,143,13,3
2009,143,14,8
2010,143,1,161
2010,143,2,62
2010,143,3,1578
2010,143,4,133
2010,143,5,913
2010,143,6,356
2010,143,7,142
2010,143,8,34
2010,143,9,1141
2010,143,10,466
2010,143,11,100
2010,143,12,366
2010,143,13,4
2010,143,14,14
2011,143,1,220
2011,143,2,76
2011,143,3,2083
2011,143,4,269
2011,143,5,1059
2011,143,6,497
2011,143,7,186
2011,143,8,72
2011,143,9,1163
2011,143,10,453
2011,143,11,62
2011,143,12,391
2011,143,13,2
2011,143,14,6
2012,143,1,214
2012,143,2,83
2012,143,3,2197
2012,143,4,484
2012,143,5,782
2012,143,6,649
2012,143,7,193
2012,143,8,89
2012,143,9,1057
2012,143,10,388
2012,143,11,54
2012,143,12,334
2012,143,13,5
2012,143,14,15
2013,143,1,206
2013,143,2,80
2013,143,3,2031
2013,143,4,322
2013,143,5,760
2013,143,6,655
2013,143,7,181
2013,143,8,113
2013,143,9,1124
2013,143,10,366
2013,143,11,66
2013,143,12,300
2013,143,13,5
2013,143,14,9
2014,143,1,286
2014,143,2,67
2014,143,3,2041
2014,143,4,379
2014,143,5,923
2014,143,6,484
2014,143,7,189
2014,143,8,66
2014,143,9,1021
2014,143,10,312
2014,143,11,65
2014,143,12,247
2014,143,13,1
2014,143,14,5
2015,143,1,449
2015,143,2,73
2015,143,3,1887
2015,143,4,307
2015,143,5,729
2015,143,6,549
2015,143,7,265
2015,143,8,37
2015,143,9,813
2015,143,10,336
2015,143,11,76
2015,143,12,260
2015,143,13,2
2015,143,14,10
2016,143,1,277
2016,143,2,63
2016,143,3,1032
2016,143,4,92
2016,143,5,509
2016,143,6,249
2016,143,7,157
2016,143,8,25
2016,143,9,837
2016,143,10,337
2016,143,11,67
2016,143,12,270
2016,143,13,2
2016,143,14,8
2005,144,1,795
2005,144,2,156
2005,144,3,584
2005,144,4,44
2005,144,5,98
2005,144,6,242
2005,144,7,114
2005,144,8,86
2005,144,9,473
2005,144,10,830
2005,144,11,218
2005,144,12,612
2005,144,13,3
2005,144,14,15
2006,144,1,628
2006,144,2,155
2006,144,3,680
2006,144,4,37
2006,144,5,90
2006,144,6,218
2006,144,7,117
2006,144,8,218
2006,144,9,340
2006,144,10,682
2006,144,11,136
2006,144,12,546
2006,144,13,9
2006,144,14,23
2007,144,1,739
2007,144,2,201
2007,144,3,766
2007,144,4,59
2007,144,5,163
2007,144,6,324
2007,144,7,119
2007,144,8,101
2007,144,9,305
2007,144,10,828
2007,144,11,145
2007,144,12,683
2007,144,13,12
2007,144,14,26
2008,144,1,759
2008,144,2,198
2008,144,3,827
2008,144,4,74
2008,144,5,170
2008,144,6,372
2008,144,7,132
2008,144,8,79
2008,144,9,287
2008,144,10,885
2008,144,11,183
2008,144,12,702
2008,144,13,9
2008,144,14,30
2009,144,1,639
2009,144,2,184
2009,144,3,805
2009,144,4,127
2009,144,5,175
2009,144,6,294
2009,144,7,137
2009,144,8,72
2009,144,9,301
2009,144,10,880
2009,144,11,183
2009,144,12,697
2009,144,13,8
2009,144,14,21
2010,144,1,470
2010,144,2,161
2010,144,3,613
2010,144,4,118
2010,144,5,142
2010,144,6,202
2010,144,7,114
2010,144,8,37
2010,144,9,431
2010,144,10,823
2010,144,11,145
2010,144,12,678
2010,144,13,4
2010,144,14,25
2011,144,1,604
2011,144,2,209
2011,144,3,717
2011,144,4,136
2011,144,5,233
2011,144,6,175
2011,144,7,142
2011,144,8,31
2011,144,9,474
2011,144,10,808
2011,144,11,144
2011,144,12,664
2011,144,13,5
2011,144,14,32
2012,144,1,566
2012,144,2,223
2012,144,3,766
2012,144,4,142
2012,144,5,218
2012,144,6,207
2012,144,7,162
2012,144,8,37
2012,144,9,346
2012,144,10,671
2012,144,11,106
2012,144,12,565
2012,144,13,7
2012,144,14,30
2013,144,1,575
2013,144,2,340
2013,144,3,849
2013,144,4,154
2013,144,5,206
2013,144,6,220
2013,144,7,183
2013,144,8,86
2013,144,9,325
2013,144,10,571
2013,144,11,126
2013,144,12,445
2013,144,13,6
2013,144,14,31
2014,144,1,599
2014,144,2,291
2014,144,3,852
2014,144,4,177
2014,144,5,246
2014,144,6,190
2014,144,7,136
2014,144,8,103
2014,144,9,274
2014,144,10,491
2014,144,11,124
2014,144,12,367
2014,144,13,6
2014,144,14,36
2015,144,1,700
2015,144,2,364
2015,144,3,899
2015,144,4,168
2015,144,5,266
2015,144,6,240
2015,144,7,161
2015,144,8,64
2015,144,9,272
2015,144,10,474
2015,144,11,129
2015,144,12,345
2015,144,13,12
2015,144,14,22
2016,144,1,654
2016,144,2,320
2016,144,3,637
2016,144,4,122
2016,144,5,206
2016,144,6,147
2016,144,7,133
2016,144,8,29
2016,144,9,246
2016,144,10,403
2016,144,11,102
2016,144,12,301
2016,144,13,8
2016,144,14,17
2005,145,1,495
2005,145,2,91
2005,145,3,696
2005,145,4,73
2005,145,5,199
2005,145,6,220
2005,145,7,152
2005,145,8,52
2005,145,9,609
2005,145,10,745
2005,145,11,118
2005,145,12,627
2005,145,13,8
2005,145,14,20
2006,145,1,530
2006,145,2,110
2006,145,3,635
2006,145,4,86
2006,145,5,113
2006,145,6,224
2006,145,7,125
2006,145,8,87
2006,145,9,496
2006,145,10,572
2006,145,11,130
2006,145,12,442
2006,145,13,4
2006,145,14,18
2007,145,1,648
2007,145,2,140
2007,145,3,653
2007,145,4,149
2007,145,5,109
2007,145,6,192
2007,145,7,146
2007,145,8,57
2007,145,9,944
2007,145,10,709
2007,145,11,144
2007,145,12,565
2007,145,13,7
2007,145,14,8
2008,145,1,533
2008,145,2,145
2008,145,3,689
2008,145,4,138
2008,145,5,141
2008,145,6,228
2008,145,7,153
2008,145,8,29
2008,145,9,1118
2008,145,10,772
2008,145,11,156
2008,145,12,616
2008,145,13,4
2008,145,14,23
2009,145,1,587
2009,145,2,198
2009,145,3,785
2009,145,4,136
2009,145,5,213
2009,145,6,262
2009,145,7,155
2009,145,8,19
2009,145,9,953
2009,145,10,760
2009,145,11,147
2009,145,12,613
2009,145,13,4
2009,145,14,32
2010,145,1,478
2010,145,2,202
2010,145,3,731
2010,145,4,178
2010,145,5,167
2010,145,6,248
2010,145,7,121
2010,145,8,17
2010,145,9,915
2010,145,10,731
2010,145,11,128
2010,145,12,603
2010,145,13,4
2010,145,14,21
2011,145,1,480
2011,145,2,193
2011,145,3,814
2011,145,4,204
2011,145,5,222
2011,145,6,247
2011,145,7,129
2011,145,8,12
2011,145,9,926
2011,145,10,797
2011,145,11,132
2011,145,12,665
2011,145,13,5
2011,145,14,12
2012,145,1,395
2012,145,2,165
2012,145,3,817
2012,145,4,223
2012,145,5,235
2012,145,6,239
2012,145,7,114
2012,145,8,6
2012,145,9,641
2012,145,10,588
2012,145,11,133
2012,145,12,455
2012,145,13,4
2012,145,14,24
2013,145,1,483
2013,145,2,186
2013,145,3,774
2013,145,4,184
2013,145,5,162
2013,145,6,254
2013,145,7,162
2013,145,8,12
2013,145,9,702
2013,145,10,485
2013,145,11,114
2013,145,12,371
2013,145,13,2
2013,145,14,21
2014,145,1,406
2014,145,2,195
2014,145,3,657
2014,145,4,167
2014,145,5,121
2014,145,6,222
2014,145,7,141
2014,145,8,6
2014,145,9,554
2014,145,10,395
2014,145,11,95
2014,145,12,300
2014,145,13,3
2014,145,14,14
2015,145,1,511
2015,145,2,230
2015,145,3,627
2015,145,4,170
2015,145,5,148
2015,145,6,154
2015,145,7,142
2015,145,8,13
2015,145,9,560
2015,145,10,409
2015,145,11,90
2015,145,12,319
2015,145,13,6
2015,145,14,7
2016,145,1,542
2016,145,2,203
2016,145,3,595
2016,145,4,160
2016,145,5,109
2016,145,6,150
2016,145,7,161
2016,145,8,15
2016,145,9,560
2016,145,10,365
2016,145,11,70
2016,145,12,295
2016,145,13,4
2016,145,14,10
2005,146,1,0
2005,146,2,1
2005,146,3,25
2005,146,4,0
2005,146,5,1
2005,146,6,3
2005,146,7,21
2005,146,8,0
2005,146,9,24
2005,146,10,13
2005,146,11,4
2005,146,12,9
2005,146,13,1
2005,146,14,1
2006,146,1,1
2006,146,2,1
2006,146,3,17
2006,146,4,0
2006,146,5,1
2006,146,6,8
2006,146,7,6
2006,146,8,2
2006,146,9,35
2006,146,10,28
2006,146,11,8
2006,146,12,20
2006,146,13,0
2006,146,14,2
2007,146,1,1
2007,146,2,0
2007,146,3,21
2007,146,4,0
2007,146,5,1
2007,146,6,3
2007,146,7,16
2007,146,8,1
2007,146,9,35
2007,146,10,22
2007,146,11,3
2007,146,12,19
2007,146,13,0
2007,146,14,0
2008,146,1,1
2008,146,2,1
2008,146,3,31
2008,146,4,0
2008,146,5,1
2008,146,6,9
2008,146,7,21
2008,146,8,0
2008,146,9,53
2008,146,10,28
2008,146,11,4
2008,146,12,24
2008,146,13,1
2008,146,14,1
2009,146,1,1
2009,146,2,1
2009,146,3,28
2009,146,4,0
2009,146,5,1
2009,146,6,7
2009,146,7,19
2009,146,8,1
2009,146,9,42
2009,146,10,25
2009,146,11,9
2009,146,12,16
2009,146,13,1
2009,146,14,1
2010,146,1,0
2010,146,2,0
2010,146,3,50
2010,146,4,0
2010,146,5,3
2010,146,6,10
2010,146,7,36
2010,146,8,1
2010,146,9,36
2010,146,10,30
2010,146,11,7
2010,146,12,23
2010,146,13,1
2010,146,14,0
2011,146,1,0
2011,146,2,0
2011,146,3,43
2011,146,4,0
2011,146,5,4
2011,146,6,11
2011,146,7,28
2011,146,8,0
2011,146,9,25
2011,146,10,13
2011,146,11,4
2011,146,12,9
2011,146,13,0
2011,146,14,0
2012,146,1,1
2012,146,2,0
2012,146,3,35
2012,146,4,0
2012,146,5,0
2012,146,6,8
2012,146,7,25
2012,146,8,2
2012,146,9,20
2012,146,10,19
2012,146,11,5
2012,146,12,14
2012,146,13,3
2012,146,14,1
2013,146,1,0
2013,146,2,0
2013,146,3,36
2013,146,4,0
2013,146,5,2
2013,146,6,18
2013,146,7,16
2013,146,8,0
2013,146,9,20
2013,146,10,13
2013,146,11,3
2013,146,12,10
2013,146,13,0
2013,146,14,1
2014,146,1,0
2014,146,2,0
2014,146,3,33
2014,146,4,0
2014,146,5,2
2014,146,6,12
2014,146,7,19
2014,146,8,0
2014,146,9,12
2014,146,10,11
2014,146,11,4
2014,146,12,7
2014,146,13,0
2014,146,14,1
2015,146,1,4
2015,146,2,1
2015,146,3,28
2015,146,4,0
2015,146,5,1
2015,146,6,9
2015,146,7,18
2015,146,8,0
2015,146,9,17
2015,146,10,27
2015,146,11,11
2015,146,12,16
2015,146,13,0
2015,146,14,0
2016,146,1,3
2016,146,2,1
2016,146,3,34
2016,146,4,0
2016,146,5,1
2016,146,6,12
2016,146,7,21
2016,146,8,0
2016,146,9,28
2016,146,10,15
2016,146,11,4
2016,146,12,11
2016,146,13,0
2016,146,14,0
2005,147,1,18
2005,147,2,1
2005,147,3,158
2005,147,4,0
2005,147,5,12
2005,147,6,63
2005,147,7,79
2005,147,8,4
2005,147,9,124
2005,147,10,129
2005,147,11,25
2005,147,12,104
2005,147,13,1
2005,147,14,4
2006,147,1,18
2006,147,2,0
2006,147,3,135
2006,147,4,1
2006,147,5,17
2006,147,6,42
2006,147,7,71
2006,147,8,4
2006,147,9,131
2006,147,10,123
2006,147,11,34
2006,147,12,89
2006,147,13,4
2006,147,14,11
2007,147,1,8
2007,147,2,1
2007,147,3,150
2007,147,4,1
2007,147,5,12
2007,147,6,70
2007,147,7,64
2007,147,8,3
2007,147,9,115
2007,147,10,134
2007,147,11,37
2007,147,12,97
2007,147,13,3
2007,147,14,6
2008,147,1,7
2008,147,2,1
2008,147,3,126
2008,147,4,2
2008,147,5,9
2008,147,6,62
2008,147,7,49
2008,147,8,4
2008,147,9,127
2008,147,10,154
2008,147,11,53
2008,147,12,101
2008,147,13,2
2008,147,14,5
2009,147,1,20
2009,147,2,5
2009,147,3,205
2009,147,4,2
2009,147,5,12
2009,147,6,104
2009,147,7,81
2009,147,8,6
2009,147,9,154
2009,147,10,155
2009,147,11,42
2009,147,12,113
2009,147,13,1
2009,147,14,5
2010,147,1,13
2010,147,2,0
2010,147,3,145
2010,147,4,0
2010,147,5,26
2010,147,6,52
2010,147,7,59
2010,147,8,8
2010,147,9,159
2010,147,10,117
2010,147,11,27
2010,147,12,90
