comuna_datachile_id,candidato_id,votos_candidato,electo,partido_id,year,election_id
222,2649,6888,1,7,2017,2
223,8,18,0,0,2017,2
223,9,6,0,0,2017,2
223,567,1983,0,8,2017,2
223,2649,2608,1,7,2017,2
224,8,12,0,0,2017,2
224,9,4,0,0,2017,2
224,567,1242,0,8,2017,2
224,2649,1963,1,7,2017,2
225,8,14,0,0,2017,2
225,9,7,0,0,2017,2
225,567,1167,0,8,2017,2
225,2649,673,1,7,2017,2
226,8,29,0,0,2017,2
226,9,5,0,0,2017,2
226,567,1674,0,8,2017,2
226,2649,2472,1,7,2017,2
227,8,1,0,0,2017,2
227,9,0,0,0,2017,2
227,567,173,0,8,2017,2
227,2649,105,1,7,2017,2
228,8,1385,0,0,2017,2
228,9,571,0,0,2017,2
228,567,33470,0,8,2017,2
228,2649,58917,1,7,2017,2
229,8,49,0,0,2017,2
229,9,19,0,0,2017,2
229,567,3246,0,8,2017,2
229,2649,3977,1,7,2017,2
230,8,69,0,0,2017,2
230,9,38,0,0,2017,2
230,567,3540,0,8,2017,2
230,2649,7449,1,7,2017,2
231,8,633,0,0,2017,2
231,9,184,0,0,2017,2
231,567,41569,0,8,2017,2
231,2649,35397,1,7,2017,2
232,8,1447,0,0,2017,2
232,9,553,0,0,2017,2
232,567,87841,0,8,2017,2
232,2649,77451,1,7,2017,2
233,8,601,0,0,2017,2
233,9,205,0,0,2017,2
233,567,34462,0,8,2017,2
233,2649,43300,1,7,2017,2
234,8,18,0,0,2017,2
234,9,15,0,0,2017,2
234,567,2384,0,8,2017,2
234,2649,1872,1,7,2017,2
235,8,160,0,0,2017,2
235,9,74,0,0,2017,2
235,567,7215,0,8,2017,2
235,2649,12184,1,7,2017,2
236,8,13,0,0,2017,2
236,9,10,0,0,2017,2
236,567,821,0,8,2017,2
236,2649,1279,1,7,2017,2
237,8,43,0,0,2017,2
237,9,16,0,0,2017,2
237,567,2668,0,8,2017,2
237,2649,1887,1,7,2017,2
238,8,431,0,0,2017,2
238,9,120,0,0,2017,2
238,567,26706,0,8,2017,2
238,2649,21046,1,7,2017,2
239,8,10,0,0,2017,2
239,9,15,0,0,2017,2
239,567,1053,0,8,2017,2
239,2649,634,1,7,2017,2
240,8,49,0,0,2017,2
240,9,18,0,0,2017,2
240,567,2398,0,8,2017,2
240,2649,3657,1,7,2017,2
241,8,72,0,0,2017,2
241,9,39,0,0,2017,2
241,567,4373,0,8,2017,2
241,2649,5369,1,7,2017,2
242,8,46,0,0,2017,2
242,9,13,0,0,2017,2
242,567,3585,0,8,2017,2
242,2649,2752,1,7,2017,2
243,8,17,0,0,2017,2
243,9,1,0,0,2017,2
243,567,629,0,8,2017,2
243,2649,836,1,7,2017,2
244,8,35,0,0,2017,2
244,9,15,0,0,2017,2
244,567,3050,0,8,2017,2
244,2649,2934,1,7,2017,2
245,8,10,0,0,2017,2
245,9,3,0,0,2017,2
245,567,1393,0,8,2017,2
245,2649,1202,1,7,2017,2
246,8,60,0,0,2017,2
246,9,49,0,0,2017,2
246,567,4187,0,8,2017,2
246,2649,4496,1,7,2017,2
247,8,15,0,0,2017,2
247,9,11,0,0,2017,2
247,567,1616,0,8,2017,2
247,2649,1819,1,7,2017,2
248,8,15,0,0,2017,2
248,9,6,0,0,2017,2
248,567,777,0,8,2017,2
248,2649,1411,1,7,2017,2
249,8,452,0,0,2017,2
249,9,109,0,0,2017,2
249,567,31495,0,8,2017,2
249,2649,29972,1,7,2017,2
250,8,33,0,0,2017,2
250,9,14,0,0,2017,2
250,567,1412,0,8,2017,2
250,2649,3044,1,7,2017,2
251,8,44,0,0,2017,2
251,9,19,0,0,2017,2
251,567,2511,0,8,2017,2
251,2649,5072,1,7,2017,2
252,8,254,0,0,2017,2
252,9,78,0,0,2017,2
252,567,14801,0,8,2017,2
252,2649,20368,1,7,2017,2
253,8,579,0,0,2017,2
253,9,139,0,0,2017,2
253,567,29949,0,8,2017,2
253,2649,33588,1,7,2017,2
254,8,16,0,0,2017,2
254,9,20,0,0,2017,2
254,567,1909,0,8,2017,2
254,2649,1228,1,7,2017,2
255,8,47,0,0,2017,2
255,9,18,0,0,2017,2
255,567,3003,0,8,2017,2
255,2649,3784,1,7,2017,2
256,8,337,0,0,2017,2
256,9,89,0,0,2017,2
256,567,25764,0,8,2017,2
256,2649,22758,1,7,2017,2
257,8,85,0,0,2017,2
257,9,29,0,0,2017,2
257,567,5051,0,8,2017,2
257,2649,6052,1,7,2017,2
258,8,43,0,0,2017,2
258,9,21,0,0,2017,2
258,567,2970,0,8,2017,2
258,2649,2743,1,7,2017,2
259,8,747,0,0,2017,2
259,9,216,0,0,2017,2
259,567,39769,0,8,2017,2
259,2649,54539,1,7,2017,2
260,8,16,0,0,2017,2
260,9,9,0,0,2017,2
260,567,1280,0,8,2017,2
260,2649,1717,1,7,2017,2
261,8,42,0,0,2017,2
261,9,14,0,0,2017,2
261,567,2443,0,8,2017,2
261,2649,2690,1,7,2017,2
262,8,494,0,0,2017,2
262,9,157,0,0,2017,2
262,567,33840,0,8,2017,2
262,2649,31541,1,7,2017,2
263,8,28,0,0,2017,2
263,9,9,0,0,2017,2
263,567,1839,0,8,2017,2
263,2649,2793,1,7,2017,2
264,8,355,0,0,2017,2
264,9,113,0,0,2017,2
264,567,28037,0,8,2017,2
264,2649,22052,1,7,2017,2
265,8,194,0,0,2017,2
265,9,60,0,0,2017,2
265,567,11687,0,8,2017,2
265,2649,12028,1,7,2017,2
266,8,82,0,0,2017,2
266,9,20,0,0,2017,2
266,567,4727,0,8,2017,2
266,2649,6568,1,7,2017,2
267,8,34,0,0,2017,2
267,9,11,0,0,2017,2
267,567,2430,0,8,2017,2
267,2649,6432,1,7,2017,2
268,8,26,0,0,2017,2
268,9,10,0,0,2017,2
268,567,2271,0,8,2017,2
268,2649,2517,1,7,2017,2
269,8,82,0,0,2017,2
269,9,30,0,0,2017,2
269,567,5514,0,8,2017,2
269,2649,8820,1,7,2017,2
270,8,32,0,0,2017,2
270,9,19,0,0,2017,2
270,567,2550,0,8,2017,2
270,2649,3488,1,7,2017,2
271,8,10,0,0,2017,2
271,9,3,0,0,2017,2
271,567,794,0,8,2017,2
271,2649,1224,1,7,2017,2
272,8,13,0,0,2017,2
272,9,1,0,0,2017,2
272,567,561,0,8,2017,2
272,2649,767,1,7,2017,2
273,8,51,0,0,2017,2
273,9,24,0,0,2017,2
273,567,3298,0,8,2017,2
273,2649,3408,1,7,2017,2
274,8,0,0,0,2017,2
274,9,4,0,0,2017,2
274,567,97,0,8,2017,2
274,2649,151,1,7,2017,2
275,8,48,0,0,2017,2
275,9,12,0,0,2017,2
275,567,2876,0,8,2017,2
275,2649,4186,1,7,2017,2
276,8,62,0,0,2017,2
276,9,24,0,0,2017,2
276,567,3029,0,8,2017,2
276,2649,2688,1,7,2017,2
277,8,49,0,0,2017,2
277,9,27,0,0,2017,2
277,567,4643,0,8,2017,2
277,2649,3758,1,7,2017,2
278,8,68,0,0,2017,2
278,9,22,0,0,2017,2
278,567,5436,0,8,2017,2
278,2649,4474,1,7,2017,2
279,8,315,0,0,2017,2
279,9,76,0,0,2017,2
279,567,23682,0,8,2017,2
279,2649,14592,1,7,2017,2
280,8,797,0,0,2017,2
280,9,232,0,0,2017,2
280,567,45750,0,8,2017,2
280,2649,49494,1,7,2017,2
281,8,127,0,0,2017,2
281,9,47,0,0,2017,2
281,567,8189,0,8,2017,2
281,2649,14816,1,7,2017,2
282,8,98,0,0,2017,2
282,9,40,0,0,2017,2
282,567,8021,0,8,2017,2
282,2649,9576,1,7,2017,2
283,8,70,0,0,2017,2
283,9,16,0,0,2017,2
283,567,3714,0,8,2017,2
283,2649,4110,1,7,2017,2
284,8,7,0,0,2017,2
284,9,7,0,0,2017,2
284,567,883,0,8,2017,2
284,2649,1398,1,7,2017,2
285,8,195,0,0,2017,2
285,9,65,0,0,2017,2
285,567,13810,0,8,2017,2
285,2649,15266,1,7,2017,2
286,8,200,0,0,2017,2
286,9,72,0,0,2017,2
286,567,13703,0,8,2017,2
286,2649,18214,1,7,2017,2
287,8,2,0,0,2017,2
287,9,0,0,0,2017,2
287,567,102,0,8,2017,2
287,2649,174,1,7,2017,2
288,8,46,0,0,2017,2
288,9,26,0,0,2017,2
288,567,2645,0,8,2017,2
288,2649,4573,1,7,2017,2
289,8,111,0,0,2017,2
289,9,46,0,0,2017,2
289,567,7376,0,8,2017,2
289,2649,11684,1,7,2017,2
290,8,310,0,0,2017,2
290,9,84,0,0,2017,2
290,567,23706,0,8,2017,2
290,2649,17441,1,7,2017,2
291,8,81,0,0,2017,2
291,9,35,0,0,2017,2
291,567,4043,0,8,2017,2
291,2649,3774,1,7,2017,2
292,8,36,0,0,2017,2
292,9,12,0,0,2017,2
292,567,2223,0,8,2017,2
292,2649,1525,1,7,2017,2
293,8,445,0,0,2017,2
293,9,154,0,0,2017,2
293,567,25772,0,8,2017,2
293,2649,25314,1,7,2017,2
294,8,42,0,0,2017,2
294,9,21,0,0,2017,2
294,567,2478,0,8,2017,2
294,2649,3342,1,7,2017,2
295,8,32,0,0,2017,2
295,9,11,0,0,2017,2
295,567,2571,0,8,2017,2
295,2649,2441,1,7,2017,2
296,8,21,0,0,2017,2
296,9,13,0,0,2017,2
296,567,1644,0,8,2017,2
296,2649,2313,1,7,2017,2
297,8,31,0,0,2017,2
297,9,21,0,0,2017,2
297,567,1301,0,8,2017,2
297,2649,1101,1,7,2017,2
298,8,431,0,0,2017,2
298,9,140,0,0,2017,2
298,567,18045,0,8,2017,2
298,2649,24665,1,7,2017,2
299,8,18,0,0,2017,2
299,9,12,0,0,2017,2
299,567,1723,0,8,2017,2
299,2649,2712,1,7,2017,2
300,8,291,0,0,2017,2
300,9,126,0,0,2017,2
300,567,21288,0,8,2017,2
300,2649,17325,1,7,2017,2
301,8,18,0,0,2017,2
301,9,5,0,0,2017,2
301,567,1035,0,8,2017,2
301,2649,1287,1,7,2017,2
302,8,136,0,0,2017,2
302,9,49,0,0,2017,2
302,567,8793,0,8,2017,2
302,2649,10658,1,7,2017,2
303,8,56,0,0,2017,2
303,9,17,0,0,2017,2
303,567,1761,0,8,2017,2
303,2649,4628,1,7,2017,2
304,8,52,0,0,2017,2
304,9,29,0,0,2017,2
304,567,6039,0,8,2017,2
304,2649,9114,1,7,2017,2
305,8,45,0,0,2017,2
305,9,26,0,0,2017,2
305,567,2134,0,8,2017,2
305,2649,4082,1,7,2017,2
306,8,52,0,0,2017,2
306,9,24,0,0,2017,2
306,567,3173,0,8,2017,2
306,2649,3005,1,7,2017,2
307,8,1241,0,0,2017,2
307,9,421,0,0,2017,2
307,567,66848,0,8,2017,2
307,2649,66866,1,7,2017,2
308,8,31,0,0,2017,2
308,9,15,0,0,2017,2
308,567,2494,0,8,2017,2
308,2649,4299,1,7,2017,2
309,8,1,0,0,2017,2
309,9,1,0,0,2017,2
309,567,268,0,8,2017,2
309,2649,353,1,7,2017,2
310,8,242,0,0,2017,2
310,9,88,0,0,2017,2
310,567,13444,0,8,2017,2
310,2649,16755,1,7,2017,2
311,8,559,0,0,2017,2
311,9,171,0,0,2017,2
311,567,43554,0,8,2017,2
311,2649,48907,1,7,2017,2
312,8,566,0,0,2017,2
312,9,166,0,0,2017,2
312,567,27601,0,8,2017,2
312,2649,35747,1,7,2017,2
313,8,31,0,0,2017,2
313,9,5,0,0,2017,2
313,567,2298,0,8,2017,2
313,2649,1572,1,7,2017,2
314,8,878,0,0,2017,2
314,9,289,0,0,2017,2
314,567,41680,0,8,2017,2
314,2649,70461,1,7,2017,2
315,8,89,0,0,2017,2
315,9,23,0,0,2017,2
315,567,4627,0,8,2017,2
315,2649,6779,1,7,2017,2
316,8,58,0,0,2017,2
316,9,20,0,0,2017,2
316,567,2554,0,8,2017,2
316,2649,4917,1,7,2017,2
317,8,30,0,0,2017,2
317,9,10,0,0,2017,2
317,567,2501,0,8,2017,2
317,2649,2988,1,7,2017,2
318,8,42,0,0,2017,2
318,9,17,0,0,2017,2
318,567,3197,0,8,2017,2
318,2649,3919,1,7,2017,2
319,8,1,0,0,2017,2
319,9,1,0,0,2017,2
319,567,59,0,8,2017,2
319,2649,83,1,7,2017,2
320,8,30,0,0,2017,2
320,9,15,0,0,2017,2
320,567,1802,0,8,2017,2
320,2649,2584,1,7,2017,2
321,8,53,0,0,2017,2
321,9,13,0,0,2017,2
321,567,4917,0,8,2017,2
321,2649,3203,1,7,2017,2
322,8,25,0,0,2017,2
322,9,21,0,0,2017,2
322,567,1689,0,8,2017,2
322,2649,3213,1,7,2017,2
323,8,227,0,0,2017,2
323,9,81,0,0,2017,2
323,567,11195,0,8,2017,2
323,2649,13556,1,7,2017,2
324,8,3,0,0,2017,2
324,9,0,0,0,2017,2
324,567,289,0,8,2017,2
324,2649,263,1,7,2017,2
325,8,1,0,0,2017,2
325,9,0,0,0,2017,2
325,567,101,0,8,2017,2
325,2649,99,1,7,2017,2
326,8,61,0,0,2017,2
326,9,30,0,0,2017,2
326,567,3893,0,8,2017,2
326,2649,5043,1,7,2017,2
327,8,18,0,0,2017,2
327,9,8,0,0,2017,2
327,567,1414,0,8,2017,2
327,2649,2041,1,7,2017,2
328,8,47,0,0,2017,2
328,9,15,0,0,2017,2
328,567,2684,0,8,2017,2
328,2649,3445,1,7,2017,2
329,8,552,0,0,2017,2
329,9,177,0,0,2017,2
329,567,35055,0,8,2017,2
329,2649,31356,1,7,2017,2
330,8,126,0,0,2017,2
330,9,41,0,0,2017,2
330,567,8478,0,8,2017,2
330,2649,11342,1,7,2017,2
331,8,1191,0,0,2017,2
331,9,296,0,0,2017,2
331,567,65883,0,8,2017,2
331,2649,52797,1,7,2017,2
332,8,13,0,0,2017,2
332,9,7,0,0,2017,2
332,567,1137,0,8,2017,2
332,2649,1783,1,7,2017,2
333,8,103,0,0,2017,2
333,9,29,0,0,2017,2
333,567,5336,0,8,2017,2
333,2649,9715,1,7,2017,2
334,8,69,0,0,2017,2
334,9,27,0,0,2017,2
334,567,5095,0,8,2017,2
334,2649,5286,1,7,2017,2
335,8,88,0,0,2017,2
335,9,33,0,0,2017,2
335,567,4494,0,8,2017,2
335,2649,6595,1,7,2017,2
336,8,35,0,0,2017,2
336,9,10,0,0,2017,2
336,567,2744,0,8,2017,2
336,2649,4215,1,7,2017,2
337,8,421,0,0,2017,2
337,9,128,0,0,2017,2
337,567,20660,0,8,2017,2
337,2649,25630,1,7,2017,2
338,8,131,0,0,2017,2
338,9,51,0,0,2017,2
338,567,7900,0,8,2017,2
338,2649,15322,1,7,2017,2
339,8,1275,0,0,2017,2
339,9,412,0,0,2017,2
339,567,59635,0,8,2017,2
339,2649,79218,1,7,2017,2
340,8,809,0,0,2017,2
340,9,328,0,0,2017,2
340,567,7321,0,8,2017,2
340,2649,53633,1,7,2017,2
341,8,43,0,0,2017,2
341,9,16,0,0,2017,2
341,567,2882,0,8,2017,2
341,2649,4474,1,7,2017,2
342,8,93,0,0,2017,2
342,9,38,0,0,2017,2
342,567,4347,0,8,2017,2
342,2649,5519,1,7,2017,2
343,8,26,0,0,2017,2
343,9,17,0,0,2017,2
343,567,3570,0,8,2017,2
343,2649,4069,1,7,2017,2
344,8,33,0,0,2017,2
344,9,14,0,0,2017,2
344,567,1264,0,8,2017,2
344,2649,3326,1,7,2017,2
346,8,181,0,0,2017,2
346,9,55,0,0,2017,2
346,567,10276,0,8,2017,2
346,2649,14390,1,7,2017,2
