comuna_datachile_id,candidato_id,lista_id,partido_id,electo,votos_candidato,year,election_id
296,579,13,11,1,1352,2013,3
296,580,1,7,1,749,2013,3
296,581,1,6,0,592,2013,3
296,582,13,9,0,384,2013,3
296,583,12,8,0,82,2013,3
296,584,12,12,0,89,2013,3
296,585,16,4,0,61,2013,3
296,586,16,4,0,58,2013,3
297,8,0,0,0,145,2013,3
297,9,0,0,0,170,2013,3
297,567,13,8,1,675,2013,3
297,568,13,8,1,294,2013,3
297,569,1,6,0,414,2013,3
297,570,2,8,0,324,2013,3
297,571,2,8,0,224,2013,3
297,572,12,8,0,156,2013,3
297,573,16,4,0,119,2013,3
298,8,0,0,0,1264,2013,3
298,9,0,0,0,1004,2013,3
298,535,13,38,1,12008,2013,3
298,536,1,6,1,9723,2013,3
298,537,1,8,0,1411,2013,3
298,538,13,10,0,5096,2013,3
298,539,19,8,0,5211,2013,3
298,540,19,8,0,418,2013,3
298,541,12,13,0,1000,2013,3
298,542,12,12,0,641,2013,3
298,543,16,4,0,1107,2013,3
300,8,0,0,0,1723,2013,3
300,9,0,0,0,1613,2013,3
300,587,1,7,1,4577,2013,3
300,588,13,10,1,11182,2013,3
300,589,13,9,0,10829,2013,3
300,590,1,8,0,6185,2013,3
300,591,19,8,0,1545,2013,3
300,592,19,8,0,642,2013,3
300,593,12,8,0,905,2013,3
300,594,12,12,0,777,2013,3
300,595,16,4,0,747,2013,3
300,596,16,4,0,434,2013,3
301,8,0,0,0,122,2013,3
301,9,0,0,0,139,2013,3
301,544,13,11,1,809,2013,3
301,545,1,6,1,351,2013,3
301,546,1,7,0,173,2013,3
301,547,13,9,0,604,2013,3
301,548,2,8,0,94,2013,3
301,549,12,8,0,67,2013,3
302,8,0,0,0,601,2013,3
302,9,0,0,0,787,2013,3
302,597,13,10,1,8702,2013,3
302,598,1,6,1,2683,2013,3
302,599,1,7,0,2862,2013,3
302,600,13,9,0,2845,2013,3
302,601,16,4,0,831,2013,3
303,8,0,0,0,196,2013,3
303,9,0,0,0,401,2013,3
303,544,13,11,1,1220,2013,3
303,545,1,6,1,2266,2013,3
303,546,1,7,0,389,2013,3
303,547,13,9,0,1092,2013,3
303,548,2,8,0,247,2013,3
303,549,12,8,0,197,2013,3
304,8,0,0,0,404,2013,3
304,9,0,0,0,707,2013,3
304,597,13,10,1,4803,2013,3
304,598,1,6,1,1709,2013,3
304,599,1,7,0,2564,2013,3
304,600,13,9,0,3701,2013,3
304,601,16,4,0,569,2013,3
305,8,0,0,0,226,2013,3
305,9,0,0,0,393,2013,3
305,535,13,38,1,2609,2013,3
305,536,1,6,1,1456,2013,3
305,537,1,8,0,81,2013,3
305,538,13,10,0,636,2013,3
305,539,19,8,0,288,2013,3
305,540,19,8,0,115,2013,3
305,541,12,13,0,104,2013,3
305,542,12,12,0,168,2013,3
305,543,16,4,0,123,2013,3
307,8,0,0,0,4381,2013,3
307,9,0,0,0,3069,2013,3
307,579,13,11,1,23946,2013,3
307,580,1,7,1,22439,2013,3
307,581,1,6,0,27491,2013,3
307,582,13,9,0,21636,2013,3
307,583,12,8,0,5449,2013,3
307,584,12,12,0,4816,2013,3
307,585,16,4,0,4840,2013,3
307,586,16,4,0,3279,2013,3
309,8,0,0,0,18,2013,3
309,9,0,0,0,16,2013,3
309,567,13,8,1,258,2013,3
309,568,13,8,1,109,2013,3
309,569,1,6,0,149,2013,3
309,570,2,8,0,68,2013,3
309,571,2,8,0,21,2013,3
309,572,12,8,0,14,2013,3
309,573,16,4,0,14,2013,3
310,8,0,0,0,1137,2013,3
310,9,0,0,0,1138,2013,3
310,579,13,11,1,7882,2013,3
310,580,1,7,1,6080,2013,3
310,581,1,6,0,5175,2013,3
310,582,13,9,0,3766,2013,3
310,583,12,8,0,909,2013,3
310,584,12,12,0,679,2013,3
310,585,16,4,0,541,2013,3
310,586,16,4,0,548,2013,3
312,8,0,0,0,2298,2013,3
312,9,0,0,0,1760,2013,3
312,535,13,38,1,22549,2013,3
312,536,1,6,1,16127,2013,3
312,537,1,8,0,1302,2013,3
312,538,13,10,0,8440,2013,3
312,539,19,8,0,6713,2013,3
312,540,19,8,0,770,2013,3
312,541,12,13,0,1325,2013,3
312,542,12,12,0,998,2013,3
312,543,16,4,0,1651,2013,3
313,8,0,0,0,95,2013,3
313,9,0,0,0,104,2013,3
313,567,13,8,1,1003,2013,3
313,568,13,8,1,1704,2013,3
313,569,1,6,0,853,2013,3
313,570,2,8,0,159,2013,3
313,571,2,8,0,97,2013,3
313,572,12,8,0,49,2013,3
313,573,16,4,0,49,2013,3
318,8,0,0,0,250,2013,3
318,9,0,0,0,336,2013,3
318,579,13,11,1,2526,2013,3
318,580,1,7,1,1202,2013,3
318,581,1,6,0,1082,2013,3
318,582,13,9,0,504,2013,3
318,583,12,8,0,176,2013,3
318,584,12,12,0,146,2013,3
318,585,16,4,0,125,2013,3
318,586,16,4,0,109,2013,3
319,8,0,0,0,1,2013,3
319,9,0,0,0,4,2013,3
319,561,13,9,1,35,2013,3
319,562,2,8,1,32,2013,3
319,563,2,8,0,0,2013,3
319,564,1,8,0,28,2013,3
319,565,1,8,0,7,2013,3
319,566,13,10,0,18,2013,3
320,8,0,0,0,268,2013,3
320,9,0,0,0,531,2013,3
320,544,13,11,1,1041,2013,3
320,545,1,6,1,847,2013,3
320,546,1,7,0,434,2013,3
320,547,13,9,0,479,2013,3
320,548,2,8,0,289,2013,3
320,549,12,8,0,291,2013,3
321,8,0,0,0,271,2013,3
321,9,0,0,0,321,2013,3
321,567,13,8,1,4329,2013,3
321,568,13,8,1,820,2013,3
321,569,1,6,0,1311,2013,3
321,570,2,8,0,1218,2013,3
321,571,2,8,0,248,2013,3
321,572,12,8,0,175,2013,3
321,573,16,4,0,124,2013,3
323,8,0,0,0,798,2013,3
323,9,0,0,0,848,2013,3
323,535,13,38,1,10413,2013,3
323,536,1,6,1,5838,2013,3
323,537,1,8,0,325,2013,3
323,538,13,10,0,3980,2013,3
323,539,19,8,0,1243,2013,3
323,540,19,8,0,219,2013,3
323,541,12,13,0,401,2013,3
323,542,12,12,0,474,2013,3
323,543,16,4,0,390,2013,3
324,8,0,0,0,14,2013,3
324,9,0,0,0,10,2013,3
324,561,13,9,1,130,2013,3
324,562,2,8,1,197,2013,3
324,563,2,8,0,1,2013,3
324,564,1,8,0,82,2013,3
324,565,1,8,0,27,2013,3
324,566,13,10,0,39,2013,3
327,8,0,0,0,94,2013,3
327,9,0,0,0,227,2013,3
327,535,13,38,1,782,2013,3
327,536,1,6,1,802,2013,3
327,537,1,8,0,43,2013,3
327,538,13,10,0,921,2013,3
327,539,19,8,0,130,2013,3
327,540,19,8,0,64,2013,3
327,541,12,13,0,54,2013,3
327,542,12,12,0,98,2013,3
327,543,16,4,0,177,2013,3
328,8,0,0,0,259,2013,3
328,9,0,0,0,464,2013,3
328,544,13,11,1,1909,2013,3
328,545,1,6,1,1225,2013,3
328,546,1,7,0,219,2013,3
328,547,13,9,0,1737,2013,3
328,548,2,8,0,260,2013,3
328,549,12,8,0,212,2013,3
329,8,0,0,0,1237,2013,3
329,9,0,0,0,1525,2013,3
329,506,1,6,1,8167,2013,3
329,550,13,10,1,34360,2013,3
329,552,1,7,0,11272,2013,3
329,553,13,1,0,2900,2013,3
329,554,2,8,0,2518,2013,3
329,555,12,8,0,1429,2013,3
329,556,16,4,0,1600,2013,3
334,8,0,0,0,340,2013,3
334,9,0,0,0,652,2013,3
334,574,13,9,1,3243,2013,3
334,575,13,11,1,2311,2013,3
334,576,1,6,0,1670,2013,3
334,577,1,7,0,1751,2013,3
334,578,16,4,0,415,2013,3
340,8,0,0,0,1071,2013,3
340,9,0,0,0,599,2013,3
340,587,1,7,1,16924,2013,3
340,588,13,10,1,3894,2013,3
340,589,13,9,0,5103,2013,3
340,590,1,8,0,23970,2013,3
340,591,19,8,0,701,2013,3
340,592,19,8,0,369,2013,3
340,593,12,8,0,397,2013,3
340,594,12,12,0,274,2013,3
340,595,16,4,0,518,2013,3
340,596,16,4,0,249,2013,3
342,8,0,0,0,430,2013,3
342,9,0,0,0,845,2013,3
342,535,13,38,1,2742,2013,3
342,536,1,6,1,2914,2013,3
342,537,1,8,0,95,2013,3
342,538,13,10,0,2011,2013,3
342,539,19,8,0,487,2013,3
342,540,19,8,0,176,2013,3
342,541,12,13,0,192,2013,3
342,542,12,12,0,297,2013,3
342,543,16,4,0,503,2013,3
343,8,0,0,0,228,2013,3
343,9,0,0,0,354,2013,3
343,544,13,11,1,1982,2013,3
343,545,1,6,1,1512,2013,3
343,546,1,7,0,766,2013,3
343,547,13,9,0,2181,2013,3
343,548,2,8,0,306,2013,3
343,549,12,8,0,252,2013,3
345,8,0,0,0,1,2013,3
345,9,0,0,0,3,2013,3
345,561,13,9,1,8,2013,3
345,562,2,8,1,6,2013,3
345,563,2,8,0,4,2013,3
345,564,1,8,0,20,2013,3
345,565,1,8,0,3,2013,3
345,566,13,10,0,1,2013,3
346,8,0,0,0,768,2013,3
346,9,0,0,0,952,2013,3
346,579,13,11,1,5987,2013,3
346,580,1,7,1,4484,2013,3
346,581,1,6,0,3593,2013,3
346,582,13,9,0,2099,2013,3
346,583,12,8,0,757,2013,3
346,584,12,12,0,573,2013,3
346,585,16,4,0,421,2013,3
346,586,16,4,0,553,2013,3
